f,gain,phase
2.57388661005095e-02,3.66776694528238e+00,1.03102058555182e+02
2.57981409715864e-02,3.68970321657594e+00,1.03129414160394e+02
2.58575523486898e-02,3.71164761311403e+00,1.03156814626297e+02
2.59171005461841e-02,3.73360016488337e+00,1.03184259947258e+02
2.59767858791573e-02,3.75556090168212e+00,1.03211750116817e+02
2.60366086634231e-02,3.77752985372465e+00,1.03239285128158e+02
2.60965692155226e-02,3.79950705116596e+00,1.03266864973935e+02
2.61566678527259e-02,3.82149252396696e+00,1.03294489646061e+02
2.62169048930336e-02,3.84348630276975e+00,1.03322159135706e+02
2.62772806551786e-02,3.86548841761031e+00,1.03349873433693e+02
2.63377954586282e-02,3.88749889910259e+00,1.03377632529813e+02
2.63984496235849e-02,3.90951777784602e+00,1.03405436413906e+02
2.64592434709889e-02,3.93154508425001e+00,1.03433285074502e+02
2.65201773225194e-02,3.95358084902474e+00,1.03461178499886e+02
2.65812515005966e-02,3.97562510302925e+00,1.03489116677480e+02
2.66424663283830e-02,3.99767787715962e+00,1.03517099594298e+02
2.67038221297853e-02,4.01973920212396e+00,1.03545127236471e+02
2.67653192294563e-02,4.04180910886794e+00,1.03573199589751e+02
2.68269579527964e-02,4.06388762879451e+00,1.03601316638991e+02
2.68887386259553e-02,4.08597479279025e+00,1.03629478368427e+02
2.69506615758338e-02,4.10807063204779e+00,1.03657684761913e+02
2.70127271300857e-02,4.13017517807283e+00,1.03685935802193e+02
2.70749356171192e-02,4.15228846209538e+00,1.03714231471540e+02
2.71372873660988e-02,4.17441051555070e+00,1.03742571751694e+02
2.71997827069471e-02,4.19654137006288e+00,1.03770956623571e+02
2.72624219703466e-02,4.21868105716639e+00,1.03799386067465e+02
2.73252054877410e-02,4.24082960873192e+00,1.03827860062737e+02
2.73881335913377e-02,4.26298705599997e+00,1.03856378588816e+02
2.74512066141089e-02,4.28515343138507e+00,1.03884941623355e+02
2.75144248897937e-02,4.30732876642387e+00,1.03913549144048e+02
2.75777887528996e-02,4.32951309336755e+00,1.03942201127633e+02
2.76412985387049e-02,4.35170644408243e+00,1.03970897550366e+02
2.77049545832594e-02,4.37390885078458e+00,1.03999638387624e+02
2.77687572233874e-02,4.39612034579156e+00,1.04028423613782e+02
2.78327067966884e-02,4.41834096119764e+00,1.04057253203069e+02
2.78968036415398e-02,4.44057072946612e+00,1.04086127128707e+02
2.79610480970978e-02,4.46280968295841e+00,1.04115045363048e+02
2.80254405033000e-02,4.48505785448974e+00,1.04144007877926e+02
2.80899812008668e-02,4.50731527615644e+00,1.04173014644655e+02
2.81546705313031e-02,4.52958198111802e+00,1.04202065632930e+02
2.82195088369005e-02,4.55185800175931e+00,1.04231160812675e+02
2.82844964607386e-02,4.57414337099566e+00,1.04260300152756e+02
2.83496337466873e-02,4.59643812180692e+00,1.04289483621121e+02
2.84149210394083e-02,4.61874228702383e+00,1.04318711185339e+02
2.84803586843571e-02,4.64105589978930e+00,1.04347982811714e+02
2.85459470277847e-02,4.66337899315146e+00,1.04377298465814e+02
2.86116864167395e-02,4.68571160038498e+00,1.04406658112967e+02
2.86775771990693e-02,4.70805375457316e+00,1.04436061717433e+02
2.87436197234226e-02,4.73040548921539e+00,1.04465509242485e+02
2.88098143392513e-02,4.75276683762657e+00,1.04495000650739e+02
2.88761613968116e-02,4.77513783324958e+00,1.04524535904464e+02
2.89426612471665e-02,4.79751850972012e+00,1.04554114964494e+02
2.90093142421876e-02,4.81990890055690e+00,1.04583737791099e+02
2.90761207345568e-02,4.84230903960752e+00,1.04613404343961e+02
2.91430810777679e-02,4.86471896049520e+00,1.04643114581593e+02
2.92101956261292e-02,4.88713869717164e+00,1.04672868462172e+02
2.92774647347646e-02,4.90956828324064e+00,1.04702665942592e+02
2.93448887596161e-02,4.93200775317315e+00,1.04732506979213e+02
2.94124680574452e-02,4.95445714061543e+00,1.04762391527491e+02
2.94802029858352e-02,4.97691647979835e+00,1.04792319542040e+02
2.95480939031926e-02,4.99938580511516e+00,1.04822290976468e+02
2.96161411687497e-02,5.02186515041618e+00,1.04852305784233e+02
2.96843451425656e-02,5.04435455037649e+00,1.04882363917095e+02
2.97527061855290e-02,5.06685403922273e+00,1.04912465326486e+02
2.98212246593595e-02,5.08936365150776e+00,1.04942609962823e+02
2.98899009266098e-02,5.11188342163214e+00,1.04972797775546e+02
2.99587353506674e-02,5.13441338444401e+00,1.05003028713679e+02
3.00277282957568e-02,5.15695357447271e+00,1.05033302724986e+02
3.00968801269412e-02,5.17950402631777e+00,1.05063619756680e+02
3.01661912101247e-02,5.20206477511086e+00,1.05093979754529e+02
3.02356619120537e-02,5.22463585547284e+00,1.05124382663943e+02
3.03052926003195e-02,5.24721730237223e+00,1.05154828429900e+02
3.03750836433598e-02,5.26980915103532e+00,1.05185316994962e+02
3.04450354104609e-02,5.29241143621827e+00,1.05215848302565e+02
3.05151482717594e-02,5.31502419329044e+00,1.05246422293931e+02
3.05854225982443e-02,5.33764745739355e+00,1.05277038910329e+02
3.06558587617592e-02,5.36028126400149e+00,1.05307698091251e+02
3.07264571350036e-02,5.38292564800695e+00,1.05338399776410e+02
3.07972180915358e-02,5.40558064537859e+00,1.05369143903218e+02
3.08681420057740e-02,5.42824629108498e+00,1.05399930409618e+02
3.09392292529988e-02,5.45092262096063e+00,1.05430759231616e+02
3.10104802093552e-02,5.47360967054618e+00,1.05461630304322e+02
3.10818952518540e-02,5.49630747539282e+00,1.05492543562578e+02
3.11534747583748e-02,5.51901607150010e+00,1.05523498939909e+02
3.12252191076669e-02,5.54173549428588e+00,1.05554496368992e+02
3.12971286793522e-02,5.56446578002596e+00,1.05585535781310e+02
3.13692038539267e-02,5.58720696420301e+00,1.05616617107609e+02
3.14414450127627e-02,5.60995908322146e+00,1.05647740277661e+02
3.15138525381107e-02,5.63272217295180e+00,1.05678905220295e+02
3.15864268131015e-02,5.65549626922781e+00,1.05710111863783e+02
3.16591682217484e-02,5.67828140873961e+00,1.05741360134448e+02
3.17320771489489e-02,5.70107762726028e+00,1.05772649958595e+02
3.18051539804868e-02,5.72388496109877e+00,1.05803981261350e+02
3.18783991030346e-02,5.74670344706508e+00,1.05835353966123e+02
3.19518129041550e-02,5.76953312124969e+00,1.05866767996376e+02
3.20253957723035e-02,5.79237402004011e+00,1.05898223274051e+02
3.20991480968300e-02,5.81522618008079e+00,1.05929719720410e+02
3.21730702679810e-02,5.83808963783733e+00,1.05961257255459e+02
3.22471626769020e-02,5.86096443006159e+00,1.05992835797928e+02
3.23214257156389e-02,5.88385059342828e+00,1.06024455266337e+02
3.23958597771408e-02,5.90674816478887e+00,1.06056115577254e+02
3.24704652552616e-02,5.92965718091026e+00,1.06087816647109e+02
3.25452425447620e-02,5.95257767841850e+00,1.06119558390981e+02
3.26201920413122e-02,5.97550969464892e+00,1.06151340722465e+02
3.26953141414933e-02,5.99845326624215e+00,1.06183163555077e+02
3.27706092427998e-02,6.02140843026474e+00,1.06215026800705e+02
3.28460777436418e-02,6.04437522407752e+00,1.06246930369854e+02
3.29217200433465e-02,6.06735368471172e+00,1.06278874172556e+02
3.29975365421610e-02,6.09034384912227e+00,1.06310858118202e+02
3.30735276412542e-02,6.11334575495968e+00,1.06342882113943e+02
3.31496937427187e-02,6.13635943916060e+00,1.06374946066950e+02
3.32260352495731e-02,6.15938493923417e+00,1.06407049882627e+02
3.33025525657642e-02,6.18242229266436e+00,1.06439193466009e+02
3.33792460961690e-02,6.20547153684111e+00,1.06471376720319e+02
3.34561162465970e-02,6.22853270929806e+00,1.06503599548081e+02
3.35331634237922e-02,6.25160584745268e+00,1.06535861851204e+02
3.36103880354353e-02,6.27469098917673e+00,1.06568163529515e+02
3.36877904901457e-02,6.29778817196878e+00,1.06600504482505e+02
3.37653711974842e-02,6.32089743354141e+00,1.06632884608235e+02
3.38431305679544e-02,6.34401881166720e+00,1.06665303804335e+02
3.39210690130055e-02,6.36715234427384e+00,1.06697761966035e+02
3.39991869450342e-02,6.39029806898609e+00,1.06730258988809e+02
3.40774847773868e-02,6.41345602391923e+00,1.06762794766419e+02
3.41559629243617e-02,6.43662624686959e+00,1.06795369191379e+02
3.42346218012112e-02,6.45980877595471e+00,1.06827982155268e+02
3.43134618241441e-02,6.48300364922676e+00,1.06860633548707e+02
3.43924834103276e-02,6.50621090441541e+00,1.06893323261307e+02
3.44716869778896e-02,6.52943058012317e+00,1.06926051180607e+02
3.45510729459208e-02,6.55266271435552e+00,1.06958817194276e+02
3.46306417344773e-02,6.57590734517896e+00,1.06991621188200e+02
3.47103937645825e-02,6.59916451103784e+00,1.07024463046807e+02
3.47903294582291e-02,6.62243425012587e+00,1.07057342654383e+02
3.48704492383820e-02,6.64571660077963e+00,1.07090259892994e+02
3.49507535289799e-02,6.66901160165867e+00,1.07123214643912e+02
3.50312427549380e-02,6.69231929059009e+00,1.07156206787990e+02
3.51119173421499e-02,6.71563970662637e+00,1.07189236203858e+02
3.51927777174900e-02,6.73897288797326e+00,1.07222302769686e+02
3.52738243088159e-02,6.76231887320354e+00,1.07255406361751e+02
3.53550575449705e-02,6.78567770095210e+00,1.07288546855934e+02
3.54364778557840e-02,6.80904940974418e+00,1.07321724126776e+02
3.55180856720770e-02,6.83243403845831e+00,1.07354938047178e+02
3.55998814256617e-02,6.85583162544962e+00,1.07388188489179e+02
3.56818655493452e-02,6.87924220962585e+00,1.07421475323863e+02
3.57640384769311e-02,6.90266582978814e+00,1.07454798420365e+02
3.58464006432219e-02,6.92610252454113e+00,1.07488157647863e+02
3.59289524840217e-02,6.94955233292566e+00,1.07521552872679e+02
3.60116944361380e-02,6.97301529361542e+00,1.07554983961643e+02
3.60946269373844e-02,6.99649144565954e+00,1.07588450779045e+02
3.61777504265826e-02,7.01998082786425e+00,1.07621953188803e+02
3.62610653435650e-02,7.04348347925346e+00,1.07655491053056e+02
3.63445721291769e-02,7.06699943874451e+00,1.07689064232979e+02
3.64282712252788e-02,7.09052874542840e+00,1.07722672588609e+02
3.65121630747487e-02,7.11407143831240e+00,1.07756315978560e+02
3.65962481214847e-02,7.13762755638376e+00,1.07789994260249e+02
3.66805268104070e-02,7.16119713889866e+00,1.07823707289993e+02
3.67649995874605e-02,7.18478022494556e+00,1.07857454922603e+02
3.68496668996170e-02,7.20837685358751e+00,1.07891237012026e+02
3.69345291948778e-02,7.23198706398134e+00,1.07925053410378e+02
3.70195869222758e-02,7.25561089549581e+00,1.07958903969348e+02
3.71048405318780e-02,7.27924838709250e+00,1.07992788538324e+02
3.71902904747879e-02,7.30289957828123e+00,1.08026706966379e+02
3.72759372031478e-02,7.32656450817905e+00,1.08060659100865e+02
3.73617811701414e-02,7.35024321620957e+00,1.08094644787763e+02
3.74478228299960e-02,7.37393574159518e+00,1.08128663872000e+02
3.75340626379847e-02,7.39764212357722e+00,1.08162716197403e+02
3.76205010504295e-02,7.42136240180768e+00,1.08196801605618e+02
3.77071385247029e-02,7.44509661532445e+00,1.08230919938484e+02
3.77939755192310e-02,7.46884480369210e+00,1.08265071034900e+02
3.78810124934954e-02,7.49260700635120e+00,1.08299254733853e+02
3.79682499080359e-02,7.51638326261755e+00,1.08333470872263e+02
3.80556882244529e-02,7.54017361205459e+00,1.08367719285857e+02
3.81433279054099e-02,7.56397809390949e+00,1.08401999809252e+02
3.82311694146360e-02,7.58779674787536e+00,1.08436312275701e+02
3.83192132169278e-02,7.61162961334416e+00,1.08470656516848e+02
3.84074597781528e-02,7.63547672987548e+00,1.08505032363325e+02
3.84959095652510e-02,7.65933813683243e+00,1.08539439644295e+02
3.85845630462379e-02,7.68321387383638e+00,1.08573878187844e+02
3.86734206902068e-02,7.70710398061680e+00,1.08608347820402e+02
3.87624829673312e-02,7.73100849646762e+00,1.08642848367012e+02
3.88517503488676e-02,7.75492746071624e+00,1.08677379652009e+02
3.89412233071574e-02,7.77886091345571e+00,1.08711941497506e+02
3.90309023156301e-02,7.80280889392138e+00,1.08746533724959e+02
3.91207878488054e-02,7.82677144179564e+00,1.08781156154120e+02
3.92108803822957e-02,7.85074859657875e+00,1.08815808603693e+02
3.93011803928088e-02,7.87474039795669e+00,1.08850490890211e+02
3.93916883581502e-02,7.89874688536114e+00,1.08885202830151e+02
3.94824047572258e-02,7.92276809853458e+00,1.08919944237455e+02
3.95733300700446e-02,7.94680407702552e+00,1.08954714925400e+02
3.96644647777206e-02,7.97085486039789e+00,1.08989514705602e+02
3.97558093624762e-02,7.99492048824400e+00,1.09024343388430e+02
3.98473643076442e-02,8.01900100015086e+00,1.09059200782531e+02
3.99391300976702e-02,8.04309643574161e+00,1.09094086695794e+02
4.00311072181158e-02,8.06720683460214e+00,1.09129000934105e+02
4.01232961556608e-02,8.09133223632617e+00,1.09163943302379e+02
4.02156973981055e-02,8.11547268057300e+00,1.09198913603818e+02
4.03083114343738e-02,8.13962820682410e+00,1.09233911640452e+02
4.04011387545155e-02,8.16379885453771e+00,1.09268937213218e+02
4.04941798497091e-02,8.18798466348701e+00,1.09303990120619e+02
4.05874352122640e-02,8.21218567313345e+00,1.09339070160908e+02
4.06809053356234e-02,8.23640192293703e+00,1.09374177130184e+02
4.07745907143670e-02,8.26063345271683e+00,1.09409310823512e+02
4.08684918442135e-02,8.28488030184169e+00,1.09444471034520e+02
4.09626092220231e-02,8.30914250968208e+00,1.09479657555248e+02
4.10569433458001e-02,8.33342011601119e+00,1.09514870176131e+02
4.11514947146960e-02,8.35771316006256e+00,1.09550108686854e+02
4.12462638290116e-02,8.38202168162230e+00,1.09585372874836e+02
4.13412511901999e-02,8.40634571983677e+00,1.09620662527072e+02
4.14364573008687e-02,8.43068531450475e+00,1.09655977427698e+02
4.15318826647833e-02,8.45504050465576e+00,1.09691317361132e+02
4.16275277868691e-02,8.47941132999576e+00,1.09726682108837e+02
4.17233931732144e-02,8.50379782989160e+00,1.09762071451429e+02
4.18194793310728e-02,8.52820004357107e+00,1.09797485168732e+02
4.19157867688663e-02,8.55261801065615e+00,1.09832923037728e+02
4.20123159961877e-02,8.57705177014704e+00,1.09868384835328e+02
4.21090675238031e-02,8.60150136149862e+00,1.09903870336149e+02
4.22060418636552e-02,8.62596682406263e+00,1.09939379313546e+02
4.23032395288656e-02,8.65044819722876e+00,1.09974911539612e+02
4.24006610337375e-02,8.67494551983991e+00,1.10010466784645e+02
4.24983068937584e-02,8.69945883151554e+00,1.10046044817900e+02
4.25961776256032e-02,8.72398817113691e+00,1.10081645406403e+02
4.26942737471364e-02,8.74853357809555e+00,1.10117268317094e+02
4.27925957774154e-02,8.77309509130702e+00,1.10152913313473e+02
4.28911442366927e-02,8.79767275023889e+00,1.10188580159236e+02
4.29899196464190e-02,8.82226659328152e+00,1.10224268616463e+02
4.30889225292459e-02,8.84687666018276e+00,1.10259978444707e+02
4.31881534090285e-02,8.87150298948080e+00,1.10295709402476e+02
4.32876128108285e-02,8.89614562032368e+00,1.10331461247635e+02
4.33873012609167e-02,8.92080459161197e+00,1.10367233735345e+02
4.34872192867757e-02,8.94547994225717e+00,1.10403026620237e+02
4.35873674171032e-02,8.97017171100558e+00,1.10438839654317e+02
4.36877461818140e-02,8.99487993674201e+00,1.10474672589962e+02
4.37883561120438e-02,9.01960465829168e+00,1.10510525175760e+02
4.38891977401510e-02,9.04434591436955e+00,1.10546397160882e+02
4.39902715997202e-02,9.06910374363092e+00,1.10582288291069e+02
4.40915782255648e-02,9.09387818468204e+00,1.10618198312368e+02
4.41931181537298e-02,9.11866927626250e+00,1.10654126967839e+02
4.42948919214947e-02,9.14347705669075e+00,1.10690074000476e+02
4.43969000673764e-02,9.16830156486357e+00,1.10726039150202e+02
4.44991431311318e-02,9.19314283880528e+00,1.10762022156725e+02
4.46016216537608e-02,9.21800091728303e+00,1.10798022757502e+02
4.47043361775095e-02,9.24287583844965e+00,1.10834040688847e+02
4.48072872458725e-02,9.26776764068616e+00,1.10870075685259e+02
4.49104754035959e-02,9.29267636233597e+00,1.10906127479896e+02
4.50139011966807e-02,9.31760204143890e+00,1.10942195804154e+02
4.51175651723850e-02,9.34254471627937e+00,1.10978280388498e+02
4.52214678792273e-02,9.36750442501846e+00,1.11014380961124e+02
4.53256098669892e-02,9.39248120544102e+00,1.11050497249317e+02
4.54299916867187e-02,9.41747509581736e+00,1.11086628978624e+02
4.55346138907326e-02,9.44248613404825e+00,1.11122775872597e+02
4.56394770326195e-02,9.46751435774438e+00,1.11158937654283e+02
4.57445816672433e-02,9.49255980515535e+00,1.11195114043577e+02
4.58499283507452e-02,9.51762251356367e+00,1.11231304761118e+02
4.59555176405477e-02,9.54270252088895e+00,1.11267509523995e+02
4.60613500953565e-02,9.56779986478930e+00,1.11303728048476e+02
4.61674262751644e-02,9.59291458268144e+00,1.11339960049717e+02
4.62737467412534e-02,9.61804671215194e+00,1.11376205240512e+02
4.63803120561985e-02,9.64319629069930e+00,1.11412463332484e+02
4.64871227838700e-02,9.66836335547705e+00,1.11448734036436e+02
4.65941794894369e-02,9.69354794392989e+00,1.11485017060449e+02
4.67014827393696e-02,9.71875009315977e+00,1.11521312111450e+02
4.68090331014432e-02,9.74396984041303e+00,1.11557618895333e+02
4.69168311447403e-02,9.76920722276726e+00,1.11593937115647e+02
4.70248774396539e-02,9.79446227699240e+00,1.11630266475133e+02
4.71331725578909e-02,9.81973504024316e+00,1.11666606674217e+02
4.72417170724745e-02,9.84502554939975e+00,1.11702957412734e+02
4.73505115577476e-02,9.87033384096200e+00,1.11739318388299e+02
4.74595565893760e-02,9.89565995180677e+00,1.11775689296727e+02
4.75688527443509e-02,9.92100391844879e+00,1.11812069833035e+02
4.76784006009924e-02,9.94636577757348e+00,1.11848459690340e+02
4.77882007389526e-02,9.97174556530863e+00,1.11884858560218e+02
4.78982537392182e-02,9.99714331827762e+00,1.11921266132398e+02
4.80085601841141e-02,1.00225590727597e+01,1.11957682095407e+02
4.81191206573061e-02,1.00479928648776e+01,1.11994106136269e+02
4.82299357438043e-02,1.00734447306749e+01,1.12030537939849e+02
4.83410060299659e-02,1.00989147060828e+01,1.12066977190599e+02
4.84523321034985e-02,1.01244028271381e+01,1.12103423570744e+02
4.85639145534631e-02,1.01499091298213e+01,1.12139876759965e+02
4.86757539702775e-02,1.01754336496602e+01,1.12176336438110e+02
4.87878509457188e-02,1.02009764223304e+01,1.12212802282708e+02
4.89002060729272e-02,1.02265374833850e+01,1.12249273969619e+02
4.90128199464089e-02,1.02521168682542e+01,1.12285751173225e+02
4.91256931620389e-02,1.02777146124124e+01,1.12322233566610e+02
4.92388263170649e-02,1.03033307509326e+01,1.12358720820661e+02
4.93522200101095e-02,1.03289653192677e+01,1.12395212605393e+02
4.94658748411744e-02,1.03546183521405e+01,1.12431708589083e+02
4.95797914116428e-02,1.03802898846163e+01,1.12468208438266e+02
4.96939703242827e-02,1.04059799515979e+01,1.12504711817895e+02
4.98084121832506e-02,1.04316885877811e+01,1.12541218391464e+02
4.99231175940941e-02,1.04574158280591e+01,1.12577727821081e+02
