time,vin,vh,vl
5.673828125000000000e-01,5.445784144710480446e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.683593750000000000e-01,5.417852199511815625e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.693359375000000000e-01,5.389998646001001870e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.703125000000000000e-01,5.362224532848590686e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.712890625000000000e-01,5.334530905734240491e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.722656250000000000e-01,5.306918807307363650e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.732421875000000000e-01,5.279389277147854553e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.742187500000000000e-01,5.251943351726966469e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.751953125000000000e-01,5.224582064368281653e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.761718750000000000e-01,5.197306445208800252e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.771484375000000000e-01,5.170117521160170204e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.781250000000000000e-01,5.143016315870011512e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.791015625000000000e-01,5.116003849683390392e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.800781250000000000e-01,5.089081139604386683e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.810546875000000000e-01,5.062249199257822241e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.820312500000000000e-01,5.035509038851080366e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.830078125000000000e-01,5.008861665136092878e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.839843750000000000e-01,4.982308081371412678e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.849609375000000000e-01,4.955849287284464499e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.859375000000000000e-01,4.929486279033892249e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.869140625000000000e-01,4.903220049172052342e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.878906250000000000e-01,4.877051586607656364e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.888671875000000000e-01,4.850981876568526974e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.898437500000000000e-01,4.825011900564515344e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.908203125000000000e-01,4.799142636350535729e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.917968750000000000e-01,4.773375057889769346e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.927734375000000000e-01,4.747710135316976499e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.937500000000000000e-01,4.722148834901990222e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.947265625000000000e-01,4.696692119013320399e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.957031250000000000e-01,4.671340946081933843e-01,5.625000000000000000e-01,3.750000000000000000e-01
5.966796875000000000e-01,4.646096270565164277e-01,5.625000000000000000e-01,3.750000000000000000e-01
5.976562500000000000e-01,4.620959042910773307e-01,5.625000000000000000e-01,3.750000000000000000e-01
5.986328125000000000e-01,4.595930209521178478e-01,5.625000000000000000e-01,3.750000000000000000e-01
5.996093750000000000e-01,4.571010712717805680e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.005859375000000000e-01,4.546201490705630288e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.015625000000000000e-01,4.521503477537833771e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.025390625000000000e-01,4.496917603080656800e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.035156250000000000e-01,4.472444792978372829e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.044921875000000000e-01,4.448085968618452624e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.054687500000000000e-01,4.423842047096866459e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.064453125000000000e-01,4.399713941183553967e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.074218750000000000e-01,4.375702559288068838e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.083984375000000000e-01,4.351808805425365079e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.093750000000000000e-01,4.328033579181773671e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.103515625000000000e-01,4.304377775681121343e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.113281250000000000e-01,4.280842285551043624e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.123046875000000000e-01,4.257427994889438350e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.132812500000000000e-01,4.234135785231117333e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.142578125000000000e-01,4.210966533514607368e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.152343750000000000e-01,4.187921112049141081e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.162109375000000000e-01,4.165000388481813198e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.171875000000000000e-01,4.142205225764907794e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.181640625000000000e-01,4.119536482123420940e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.191406250000000000e-01,4.096995011022734889e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.201171875000000000e-01,4.074581661136499333e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.210937500000000000e-01,4.052297276314665853e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.220703125000000000e-01,4.030142695551731102e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.230468750000000000e-01,4.008118752955135977e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.240234375000000000e-01,3.986226277713874611e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.250000000000000000e-01,3.964466094067262691e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.259765625000000000e-01,3.942839021273917832e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.269531250000000000e-01,3.921345873580907582e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.279296875000000000e-01,3.899987460193091726e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.289062500000000000e-01,3.878764585242666096e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.298828125000000000e-01,3.857678047758874018e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.308593750000000000e-01,3.836728641637936477e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.318359375000000000e-01,3.815917155613151035e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.328125000000000000e-01,3.795244373225205581e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.337890625000000000e-01,3.774711072792670818e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.347656250000000000e-01,3.754318027382704814e-01,5.625000000000000000e-01,3.750000000000000000e-01
6.357421875000000000e-01,3.734066004781937953e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.367187500000000000e-01,3.713955767467578828e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.376953125000000000e-01,3.693988072578689996e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.386718750000000000e-01,3.674163671887705207e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.396484375000000000e-01,3.654483311772102616e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.406250000000000000e-01,3.634947733186316698e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.416015625000000000e-01,3.615557671633837233e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.425781250000000000e-01,3.596313857139528114e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.435546875000000000e-01,3.577217014222124902e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.445312500000000000e-01,3.558267861866970527e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.455078125000000000e-01,3.539467113498938056e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.464843750000000000e-01,3.520815476955582723e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.474609375000000000e-01,3.502313654460476045e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.484375000000000000e-01,3.483962342596774731e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.494140625000000000e-01,3.465762232281003885e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.503906250000000000e-01,3.447714008737026714e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.513671875000000000e-01,3.429818351470259596e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.523437500000000000e-01,3.412075934242080888e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.533203125000000000e-01,3.394487425044476758e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.542968750000000000e-01,3.377053486074874655e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.552734375000000000e-01,3.359774773711222684e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.562500000000000000e-01,3.342651938487273822e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.572265625000000000e-01,3.325685625068100504e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.582031250000000000e-01,3.308876472225810716e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.591796875000000000e-01,3.292225112815507226e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.601562500000000000e-01,3.275732173751464416e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.611328125000000000e-01,3.259398275983514393e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.621093750000000000e-01,3.243224034473675688e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.630859375000000000e-01,3.227210058172997331e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.640625000000000000e-01,3.211356949998639965e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.650390625000000000e-01,3.195665306811164563e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.660156250000000000e-01,3.180135719392067628e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.669921875000000000e-01,3.164768772421536758e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.679687500000000000e-01,3.149565044456443252e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.689453125000000000e-01,3.134525107908550656e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.699218750000000000e-01,3.119649529022966439e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.708984375000000000e-01,3.104938867856832929e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.718750000000000000e-01,3.090393678258225307e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.728515625000000000e-01,3.076014507845312163e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.738281250000000000e-01,3.061801897985729770e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.748046875000000000e-01,3.047756383776210609e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.757812500000000000e-01,3.033878494022423933e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.767578125000000000e-01,3.020168751219075576e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.777343750000000000e-01,3.006627671530230916e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.787109375000000000e-01,2.993255764769890415e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.796875000000000000e-01,2.980053534382784419e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.806640625000000000e-01,2.967021477425422771e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.816406250000000000e-01,2.954160084547388099e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.826171875000000000e-01,2.941469839972851164e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.835937500000000000e-01,2.928951221482347655e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.845703125000000000e-01,2.916604700394786476e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.855468750000000000e-01,2.904430741549711703e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.865234375000000000e-01,2.892429803289791046e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.875000000000000000e-01,2.880602337443567418e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.884765625000000000e-01,2.868948789308443104e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.894531250000000000e-01,2.857469597633922609e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.904296875000000000e-01,2.846165194605081994e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.914062500000000000e-01,2.835036005826305217e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.923828125000000000e-01,2.824082450305261949e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.933593750000000000e-01,2.813304940437125756e-01,4.687500000000000000e-01,2.812500000000000000e-01
6.943359375000000000e-01,2.802703881989051515e-01,3.750000000000000000e-01,1.875000000000000000e-01
6.953125000000000000e-01,2.792279674084895968e-01,3.750000000000000000e-01,1.875000000000000000e-01
6.962890625000000000e-01,2.782032709190198627e-01,3.750000000000000000e-01,1.875000000000000000e-01
6.972656250000000000e-01,2.771963373097394157e-01,3.750000000000000000e-01,1.875000000000000000e-01
6.982421875000000000e-01,2.762072044911293989e-01,3.750000000000000000e-01,1.875000000000000000e-01
6.992187500000000000e-01,2.752359097034816626e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.001953125000000000e-01,2.742824895154958309e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.011718750000000000e-01,2.733469798229031800e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.021484375000000000e-01,2.724294158471146088e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.031250000000000000e-01,2.715298321338955878e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.041015625000000000e-01,2.706482625520642560e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.050781250000000000e-01,2.697847402922171622e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.060546875000000000e-01,2.689392978654792099e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.070312500000000000e-01,2.681119671022800799e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.080078125000000000e-01,2.673027791511553564e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.089843750000000000e-01,2.665117644775739092e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.099609375000000000e-01,2.657389528627913666e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.109375000000000000e-01,2.649843734027280129e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.119140625000000000e-01,2.642480545068741637e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.128906250000000000e-01,2.635300238972199116e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.138671875000000000e-01,2.628303086072120709e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.148437500000000000e-01,2.621489349807357705e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.158203125000000000e-01,2.614859286711228581e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.167968750000000000e-01,2.608413146401861726e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.177734375000000000e-01,2.602151171572797406e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.187500000000000000e-01,2.596073597983848402e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.197265625000000000e-01,2.590180654452223230e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.207031250000000000e-01,2.584472562843918575e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.216796875000000000e-01,2.578949538065354874e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.226562500000000000e-01,2.573611788055294447e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.236328125000000000e-01,2.568459513777006653e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.246093750000000000e-01,2.563492909210708381e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.255859375000000000e-01,2.558712161346252678e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.265625000000000000e-01,2.554117450176095483e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.275390625000000000e-01,2.549708948688514387e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.285156250000000000e-01,2.545486822861099951e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.294921875000000000e-01,2.541451231654502374e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.304687500000000000e-01,2.537602327006449610e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.314453125000000000e-01,2.533940253826027500e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.324218750000000000e-01,2.530465149988219697e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.333984375000000000e-01,2.527177146328722923e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.343750000000000000e-01,2.524076366639015356e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.353515625000000000e-01,2.521162927661700914e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.363281250000000000e-01,2.518436939086109994e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.373046875000000000e-01,2.515898503544171660e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.382812500000000000e-01,2.513547716606548965e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.392578125000000000e-01,2.511384666779041819e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.402343750000000000e-01,2.509409435499254104e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.412109375000000000e-01,2.507622097133526129e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.421875000000000000e-01,2.506022718974137975e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.431640625000000000e-01,2.504611361236773193e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.441406250000000000e-01,2.503388077058252836e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.451171875000000000e-01,2.502352912494534287e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.460937500000000000e-01,2.501505906518978750e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.470703125000000000e-01,2.500847091020882984e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.480468750000000000e-01,2.500376490804277485e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.490234375000000000e-01,2.500094123586994455e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.500000000000000000e-01,2.500000000000000000e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.509765625000000000e-01,2.500094123586994455e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.519531250000000000e-01,2.500376490804277485e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.529296875000000000e-01,2.500847091020882984e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.539062500000000000e-01,2.501505906518978750e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.548828125000000000e-01,2.502352912494534287e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.558593750000000000e-01,2.503388077058252281e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.568359375000000000e-01,2.504611361236773193e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.578125000000000000e-01,2.506022718974137975e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.587890625000000000e-01,2.507622097133526129e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.597656250000000000e-01,2.509409435499254104e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.607421875000000000e-01,2.511384666779041819e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.617187500000000000e-01,2.513547716606548965e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.626953125000000000e-01,2.515898503544171660e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.636718750000000000e-01,2.518436939086109994e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.646484375000000000e-01,2.521162927661700914e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.656250000000000000e-01,2.524076366639015356e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.666015625000000000e-01,2.527177146328722923e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.675781250000000000e-01,2.530465149988219697e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.685546875000000000e-01,2.533940253826026945e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.695312500000000000e-01,2.537602327006449610e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.705078125000000000e-01,2.541451231654502374e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.714843750000000000e-01,2.545486822861099951e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.724609375000000000e-01,2.549708948688514387e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.734375000000000000e-01,2.554117450176095483e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.744140625000000000e-01,2.558712161346252678e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.753906250000000000e-01,2.563492909210707826e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.763671875000000000e-01,2.568459513777006098e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.773437500000000000e-01,2.573611788055293892e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.783203125000000000e-01,2.578949538065354319e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.792968750000000000e-01,2.584472562843918020e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.802734375000000000e-01,2.590180654452223230e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.812500000000000000e-01,2.596073597983847847e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.822265625000000000e-01,2.602151171572796851e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.832031250000000000e-01,2.608413146401861171e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.841796875000000000e-01,2.614859286711228581e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.851562500000000000e-01,2.621489349807357150e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.861328125000000000e-01,2.628303086072120154e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.871093750000000000e-01,2.635300238972198561e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.880859375000000000e-01,2.642480545068741082e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.890625000000000000e-01,2.649843734027280129e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.900390625000000000e-01,2.657389528627913111e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.910156250000000000e-01,2.665117644775738537e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.919921875000000000e-01,2.673027791511553009e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.929687500000000000e-01,2.681119671022800244e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.939453125000000000e-01,2.689392978654791544e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.949218750000000000e-01,2.697847402922171067e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.958984375000000000e-01,2.706482625520642005e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.968750000000000000e-01,2.715298321338955323e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.978515625000000000e-01,2.724294158471145533e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.988281250000000000e-01,2.733469798229030689e-01,3.750000000000000000e-01,1.875000000000000000e-01
7.998046875000000000e-01,2.742824895154957754e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.007812500000000000e-01,2.752359097034816071e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.017578125000000000e-01,2.762072044911293434e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.027343750000000000e-01,2.771963373097393601e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.037109375000000000e-01,2.782032709190198072e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.046875000000000000e-01,2.792279674084895413e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.056640625000000000e-01,2.802703881989050960e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.066406250000000000e-01,2.813304940437125201e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.076171875000000000e-01,2.824082450305261394e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.085937500000000000e-01,2.835036005826304661e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.095703125000000000e-01,2.846165194605081439e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.105468750000000000e-01,2.857469597633922054e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.115234375000000000e-01,2.868948789308442548e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.125000000000000000e-01,2.880602337443566863e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.134765625000000000e-01,2.892429803289790491e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.144531250000000000e-01,2.904430741549710593e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.154296875000000000e-01,2.916604700394785921e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.164062500000000000e-01,2.928951221482347100e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.173828125000000000e-01,2.941469839972850608e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.183593750000000000e-01,2.954160084547387544e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.193359375000000000e-01,2.967021477425422216e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.203125000000000000e-01,2.980053534382783309e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.212890625000000000e-01,2.993255764769889304e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.222656250000000000e-01,3.006627671530229806e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.232421875000000000e-01,3.020168751219075021e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.242187500000000000e-01,3.033878494022423378e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.251953125000000000e-01,3.047756383776210054e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.261718750000000000e-01,3.061801897985729215e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.271484375000000000e-01,3.076014507845311607e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.281250000000000000e-01,3.090393678258224752e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.291015625000000000e-01,3.104938867856831819e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.300781250000000000e-01,3.119649529022965329e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.310546875000000000e-01,3.134525107908549546e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.320312500000000000e-01,3.149565044456442697e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.330078125000000000e-01,3.164768772421535648e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.339843750000000000e-01,3.180135719392067073e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.349609375000000000e-01,3.195665306811163453e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.359375000000000000e-01,3.211356949998638854e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.369140625000000000e-01,3.227210058172996221e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.378906250000000000e-01,3.243224034473674577e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.388671875000000000e-01,3.259398275983513282e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.398437500000000000e-01,3.275732173751463860e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.408203125000000000e-01,3.292225112815506116e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.417968750000000000e-01,3.308876472225810161e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.427734375000000000e-01,3.325685625068099394e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.437500000000000000e-01,3.342651938487272711e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.447265625000000000e-01,3.359774773711221574e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.457031250000000000e-01,3.377053486074873545e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.466796875000000000e-01,3.394487425044475648e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.476562500000000000e-01,3.412075934242080333e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.486328125000000000e-01,3.429818351470258486e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.496093750000000000e-01,3.447714008737025604e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.505859375000000000e-01,3.465762232281002775e-01,3.750000000000000000e-01,1.875000000000000000e-01
