time,vecg,vdac_upper,vdac_lower
1.833125170000000081e-01,6.538942589999999777e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.840366999999999975e-01,6.533754680000000148e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.847500029999999960e-01,6.522261759999999908e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.854375209999999941e-01,6.511184309999999975e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.860627240000000127e-01,6.501110879999999481e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.867516479999999923e-01,6.490010769999999818e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.874506259999999813e-01,6.478748640000000503e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.881315630000000017e-01,6.467777230000000266e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.888649480000000047e-01,6.455960739999999642e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.895887340000000088e-01,6.444298929999999759e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.902500109999999967e-01,6.433644259999999893e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.909375320000000209e-01,6.422566750000000546e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.916250220000000060e-01,6.411797519999999917e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.922516480000000250e-01,6.407791029999999610e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.929506259999999862e-01,6.403321929999999940e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.936940730000000221e-01,6.398568519999999760e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.944116999999999928e-01,6.393980190000000396e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.951250029999999913e-01,6.389419509999999525e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.958125109999999947e-01,6.390794389999999714e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.964375319999999980e-01,6.398467140000000386e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.971251119999999912e-01,6.406907870000000393e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.978133380000000052e-01,6.415356540000000107e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.985629289999999991e-01,6.424558510000000222e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.992532860000000017e-01,6.433033339999999489e-01,8.477999999999999980e-01,7.536000000000000476e-01
1.999407960000000040e-01,6.446193260000000480e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.006266480000000185e-01,6.460752010000000434e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.013256259999999798e-01,6.475589400000000273e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.020625100000000007e-01,6.491231419999999863e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.026875259999999790e-01,6.504498779999999813e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.034375130000000143e-01,6.520914389999999949e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.041250109999999951e-01,6.538497149999999980e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.048125319999999916e-01,6.556080509999999695e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.055001119999999848e-01,6.573665349999999741e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.061883379999999988e-01,6.591266749999999952e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.069379289999999927e-01,6.610437529999999562e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.076251120000000006e-01,6.621003669999999675e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.082631159999999981e-01,6.625898759999999665e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.090000000000000191e-01,6.631552499999999739e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.096875170000000177e-01,6.636827469999999618e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.103750120000000001e-01,6.642102279999999581e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.110625449999999903e-01,6.647377370000000507e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.118125169999999780e-01,6.634829060000000389e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.125000119999999881e-01,6.621290380000000031e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.131875450000000061e-01,6.607750980000000052e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.138752139999999802e-01,6.594208879999999828e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.145262240000000153e-01,6.581388710000000142e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.152006259999999782e-01,6.569798070000000267e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.159440730000000142e-01,6.563713709999999812e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.166617000000000126e-01,6.557840649999999716e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.173750030000000111e-01,6.552002980000000143e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.180625209999999814e-01,6.546376329999999966e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.187500219999999884e-01,6.540749820000000270e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.194375199999999970e-01,6.538636559999999598e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.201875169999999993e-01,6.538061130000000221e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.208125699999999858e-01,6.537581559999999792e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.215004190000000039e-01,6.537053800000000026e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.221907959999999960e-01,6.536524110000000443e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.228766480000000105e-01,6.535986649999999676e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.235756259999999995e-01,6.532590139999999712e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.243190730000000077e-01,6.528977550000000241e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.250367000000000062e-01,6.525490409999999963e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.257500030000000046e-01,6.522024299999999997e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.264375210000000027e-01,6.518683480000000419e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.270625450000000045e-01,6.520206060000000026e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.277502139999999786e-01,6.528120280000000442e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.284391580000000033e-01,6.536049160000000358e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.291883379999999915e-01,6.544671290000000363e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.298815630000000110e-01,6.552649440000000158e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.305625169999999946e-01,6.560486370000000456e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.312500030000000095e-01,6.570815669999999775e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.319375209999999798e-01,6.581717299999999549e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.326250219999999869e-01,6.592618660000000297e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.332516480000000059e-01,6.602554750000000361e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.339506259999999949e-01,6.613638109999999681e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.346877240000000142e-01,6.624449089999999707e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.353766479999999939e-01,6.628149129999999500e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.360756260000000106e-01,6.631903169999999736e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.367500099999999830e-01,6.635525119999999832e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.374375259999999821e-01,6.639217589999999447e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.381875220000000126e-01,6.643245639999999508e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.388125259999999972e-01,6.643931749999999470e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.395625220000000000e-01,6.641246389999999611e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.402500350000000007e-01,6.638784749999999679e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.409377239999999920e-01,6.636322479999999802e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.416266479999999994e-01,6.633855789999999475e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.423256259999999884e-01,6.631353089999999506e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.429999999999999938e-01,6.628791250000000135e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.437399480000000118e-01,6.625952619999999627e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.443750120000000303e-01,6.623516360000000214e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.449440730000000122e-01,6.621333299999999644e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.455625260000000032e-01,6.618960759999999999e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.461381159999999901e-01,6.616752649999999569e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.467500100000000196e-01,6.617275780000000385e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.473141580000000062e-01,6.619007150000000284e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.479375210000000218e-01,6.620920249999999729e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.485032860000000177e-01,6.622656580000000348e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.491250120000000068e-01,6.624564659999999661e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.496940729999999886e-01,6.626311110000000504e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.503125169999999566e-01,6.628261389999999809e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.508758280000000229e-01,6.630422400000000049e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.515000099999999961e-01,6.632816910000000066e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.520641579999999826e-01,6.634981119999999732e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.526875210000000260e-01,6.637372499999999453e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.532532859999999664e-01,6.639542920000000015e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.538750120000000110e-01,6.641928019999999711e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.544383379999999861e-01,6.644669920000000340e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.550625200000000148e-01,6.648341509999999843e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.556266480000000119e-01,6.651659850000000151e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.562500109999999998e-01,6.655326630000000243e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.568157959999999851e-01,6.658654720000000138e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.574375219999999742e-01,6.662311869999999470e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.580065630000000221e-01,6.665659099999999837e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.586250069999999623e-01,6.671590480000000323e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.591883379999999626e-01,6.677209280000000469e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.598125199999999912e-01,6.683435030000000054e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.603766479999999883e-01,6.689061779999999624e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.610000110000000317e-01,6.695279360000000457e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.615657960000000171e-01,6.700922639999999930e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.621875169999999811e-01,6.703148450000000480e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.627508279999999918e-01,6.698250169999999670e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.633750100000000205e-01,6.692822600000000177e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.639391580000000070e-01,6.687917060000000413e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.645625209999999949e-01,6.682496599999999676e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.651282859999999908e-01,6.677576990000000379e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.657500119999999799e-01,6.672170769999999917e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.663129290000000315e-01,6.666290139999999642e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.669375170000000130e-01,6.659421389999999885e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.675008279999999683e-01,6.653226509999999871e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.681250099999999970e-01,6.646362230000000260e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.686891579999999835e-01,6.640158160000000365e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.693125209999999714e-01,6.633302880000000457e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.698754190000000053e-01,6.626307649999999549e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.705000069999999868e-01,6.613209100000000396e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.710633379999999870e-01,6.601395199999999797e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.716875199999999602e-01,6.588305169999999489e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.722516480000000128e-01,6.576474570000000464e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.728750110000000006e-01,6.563401709999999722e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.734407959999999860e-01,6.551536350000000120e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.740625130000000076e-01,6.549019090000000043e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.746254189999999817e-01,6.553769879999999937e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.752500070000000187e-01,6.559041249999999490e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.758133379999999635e-01,6.563795620000000275e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.764375199999999921e-01,6.569063560000000246e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.770016479999999892e-01,6.573824660000000542e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.776250029999999813e-01,6.579363230000000451e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.781879290000000005e-01,6.599518789999999635e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.788125170000000375e-01,6.621882169999999679e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.793758279999999927e-01,6.642051540000000198e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.800000099999999659e-01,6.664400360000000134e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.805641580000000079e-01,6.684599660000000165e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.811875209999999958e-01,6.706919180000000535e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.817504189999999742e-01,6.723728909999999725e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.823750070000000112e-01,6.736827459999999990e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.829383380000000114e-01,6.748641359999999478e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.835625199999999846e-01,6.761731389999999786e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.841266479999999817e-01,6.773561989999999922e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.847500110000000251e-01,6.786634849999999552e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.853157959999999549e-01,6.798500219999999983e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.859375130000000320e-01,6.801000000000000378e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.865004189999999507e-01,6.801000000000000378e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.871250070000000432e-01,6.801000000000000378e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.876883379999999879e-01,6.801000000000000378e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.883125200000000166e-01,6.801000000000000378e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.888766480000000136e-01,6.801000000000000378e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.895000029999999502e-01,6.797988440000000132e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.900629289999999694e-01,6.787046850000000298e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.906875170000000064e-01,6.774906729999999877e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.912508280000000171e-01,6.763957649999999822e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.918750099999999903e-01,6.751825430000000239e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.924391579999999768e-01,6.740860090000000415e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.930625210000000203e-01,6.728743780000000507e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.936252140000000233e-01,6.719888979999999457e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.942500030000000377e-01,6.711260329999999552e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.948129290000000013e-01,6.703486050000000418e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.954375169999999828e-01,6.694860169999999888e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.960008279999999936e-01,6.687080560000000506e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.966250099999999668e-01,6.678460299999999794e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.971877239999999865e-01,6.670544929999999706e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.978125130000000009e-01,6.657921530000000532e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.983754189999999751e-01,6.646548439999999669e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.990000069999999566e-01,6.633929109999999740e-01,8.477999999999999980e-01,7.536000000000000476e-01
2.995633379999999568e-01,6.622547420000000074e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.001875199999999855e-01,6.609936299999999987e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.007500160000000089e-01,6.598571500000000034e-01,8.006999999999999673e-01,7.065000000000000169e-01
3.013125700000000018e-01,6.592606899999999825e-01,8.006999999999999673e-01,7.065000000000000169e-01
3.018750220000000484e-01,6.594045370000000128e-01,8.006999999999999673e-01,7.065000000000000169e-01
3.024637339999999841e-01,6.595550999999999497e-01,8.006999999999999673e-01,7.065000000000000169e-01
3.030625449999999610e-01,6.597082459999999982e-01,8.006999999999999673e-01,7.065000000000000169e-01
3.036774380000000217e-01,6.598655049999999633e-01,8.006999999999999673e-01,7.065000000000000169e-01
3.042500120000000141e-01,6.600119410000000464e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.048190729999999959e-01,6.601574780000000198e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.054375200000000179e-01,6.609054389999999835e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.060016479999999595e-01,6.617855200000000160e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.066250110000000029e-01,6.627580140000000064e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.071875319999999854e-01,6.636355889999999702e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.077762239999999871e-01,6.645539919999999823e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.083750350000000195e-01,6.654881820000000392e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.089407960000000175e-01,6.663058039999999460e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.095625220000000066e-01,6.663853079999999540e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.101254190000000133e-01,6.664572880000000366e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.107500069999999948e-01,6.665371570000000467e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.113133380000000505e-01,6.666091929999999888e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.119375200000000237e-01,6.666890100000000263e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.125016479999999652e-01,6.667611479999999702e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.131250009999999584e-01,6.664159210000000222e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.136875319999999912e-01,6.657397440000000222e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.142762240000000484e-01,6.650321219999999478e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.148750350000000253e-01,6.643123359999999478e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.154899480000000200e-01,6.635731950000000046e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.160625699999999871e-01,6.628848889999999772e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.166315630000000048e-01,6.622009460000000125e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.172500100000000267e-01,6.608561200000000468e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.178141580000000133e-01,6.595431659999999585e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.184375210000000012e-01,6.580923969999999956e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.190032859999999970e-01,6.567756769999999467e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.196250119999999861e-01,6.553287180000000323e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.201879290000000378e-01,6.540186289999999625e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.208024380000000231e-01,6.527512709999999663e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.213750600000000457e-01,6.519458059999999611e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.220000000000000084e-01,6.510667500000000274e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.225626219999999655e-01,6.502753519999999732e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.231875110000000384e-01,6.493963670000000299e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.237502139999999806e-01,6.486048549999999802e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.243387340000000174e-01,6.477770290000000042e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.249375219999999787e-01,6.473047339999999927e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.255065630000000265e-01,6.470282229999999579e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.261250159999999898e-01,6.467277019999999599e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.267006259999999940e-01,6.464479979999999681e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.273125319999999894e-01,6.461506580000000444e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.279012239999999911e-01,6.458645979999999565e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.285000009999999859e-01,6.456027749999999621e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.290627240000000286e-01,6.456315580000000498e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.296875129999999876e-01,6.456635160000000484e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.302504189999999618e-01,6.456923089999999643e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.308750069999999988e-01,6.457242570000000237e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.314383379999999990e-01,6.457530710000000118e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.320625199999999722e-01,6.457849979999999990e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.326252140000000024e-01,6.456897619999999449e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.332500029999999613e-01,6.454340990000000389e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.338125450000000161e-01,6.452039069999999654e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.344274380000000213e-01,6.449522920000000381e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.350000599999999884e-01,6.447179750000000542e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.356250000000000067e-01,6.444622500000000143e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.361876220000000193e-01,6.442320249999999859e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.367631159999999735e-01,6.441491329999999849e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.373750220000000244e-01,6.440865350000000156e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.379637339999999601e-01,6.440263099999999907e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.385625449999999925e-01,6.439650519999999823e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.391774379999999978e-01,6.439021480000000075e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.397500600000000204e-01,6.438435689999999489e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.403256259999999922e-01,6.435588429999999915e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.409375199999999939e-01,6.425729439999999792e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.415016479999999910e-01,6.416640080000000079e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.421250109999999789e-01,6.406596289999999527e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.426907960000000197e-01,6.397480220000000273e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.433125220000000088e-01,6.387462809999999713e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.438815630000000012e-01,6.378294289999999478e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.445000099999999676e-01,6.365788650000000493e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.450641579999999542e-01,6.353236230000000040e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.456875209999999976e-01,6.339366239999999486e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.462532859999999935e-01,6.326777820000000219e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.468750120000000381e-01,6.312944259999999641e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.474440730000000199e-01,6.300282520000000108e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.480625170000000157e-01,6.287235509999999916e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.486258279999999710e-01,6.280752499999999738e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.492500099999999996e-01,6.273568950000000255e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.498141580000000417e-01,6.267076310000000428e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.504375210000000296e-01,6.259902179999999872e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.510032860000000254e-01,6.253390930000000125e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.516250120000000146e-01,6.246235639999999645e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.521883379999999897e-01,6.250649759999999944e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.528125200000000183e-01,6.267571010000000387e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.533766479999999599e-01,6.282864230000000383e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.540000110000000033e-01,6.299763290000000016e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.545657959999999886e-01,6.315101450000000227e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.551875219999999778e-01,6.331956140000000177e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.557565630000000256e-01,6.347382539999999462e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.563750070000000214e-01,6.365434420000000149e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.569383380000000217e-01,6.382002709999999857e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.575625199999999948e-01,6.400360670000000418e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.581266479999999919e-01,6.416952360000000022e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.587500109999999798e-01,6.435286260000000480e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.593157959999999651e-01,6.451926709999999954e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.599375169999999846e-01,6.466106780000000498e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.605008279999999954e-01,6.471725390000000466e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.611250100000000240e-01,6.477951130000000335e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.616891580000000106e-01,6.483578079999999799e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.623125209999999985e-01,6.489795659999999522e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.628782859999999943e-01,6.495438740000000211e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.635000119999999835e-01,6.501639999999999642e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.640629289999999796e-01,6.496890730000000058e-01,1.271700000000000053e+00,1.177499999999999991e+00
