wout,mag_flicker_0,mag_flicker_1,phase_flicker_0,phase_flicker_1
3.837072454922788012e+01,4.008636047935388547e+01,4.008615949665907863e+01,-3.597771794631244688e+02,-3.595543658701056415e+02
3.908408957924021365e+01,4.008636290265741309e+01,4.008616918943264551e+01,-3.597812463551617839e+02,-3.595624992808696447e+02
3.981071705534973404e+01,4.008636523830897147e+01,4.008617853162960643e+01,-3.597852390202633046e+02,-3.595704842578316516e+02
4.055085354483838955e+01,4.008636748947891704e+01,4.008618753592919859e+01,-3.597891588131047342e+02,-3.595783235092635550e+02
4.130475019901614786e+01,4.008636965922295303e+01,4.008619621455216731e+01,-3.597930070636421078e+02,-3.595860196940570859e+02
4.207266283844441546e+01,4.008637175048625068e+01,4.008620457927727188e+01,-3.597967850775634702e+02,-3.595935754226218819e+02
4.285485203974396740e+01,4.008637376610746372e+01,4.008621264145736518e+01,-3.598004941367307765e+02,-3.596009932577678683e+02
4.365158322401661195e+01,4.008637570882257961e+01,4.008622041203469166e+01,-3.598041354996148584e+02,-3.596082757155720060e+02
4.446312674691088773e+01,4.008637758126862138e+01,4.008622790155580873e+01,-3.598077104017222041e+02,-3.596154252662284421e+02
4.528975799036209082e+01,4.008637938598721462e+01,4.008623512018586865e+01,-3.598112200560132123e+02,-3.596224443348838804e+02
4.613175745603795264e+01,4.008638112542809040e+01,4.008624207772237469e+01,-3.598146656533142504e+02,-3.596293353024578892e+02
4.698941086052155924e+01,4.008638280195235382e+01,4.008624878360855348e+01,-3.598180483627206740e+02,-3.596361005064479741e+02
4.786300923226384896e+01,4.008638441783570983e+01,4.008625524694608089e+01,-3.598213693319937079e+02,-3.596427422417204411e+02
4.875284901033865026e+01,4.008638597527155412e+01,4.008626147650748806e+01,-3.598246296879494821e+02,-3.596492627612865363e+02
4.965923214503362715e+01,4.008638747637395028e+01,4.008626748074803459e+01,-3.598278305368409633e+02,-3.596556642770648295e+02
5.058246620031141561e+01,4.008638892318050040e+01,4.008627326781719091e+01,-3.598309729647333484e+02,-3.596619489606296156e+02
5.152286445817566829e+01,4.008639031765510197e+01,4.008627884556971566e+01,-3.598340580378720688e+02,-3.596681189439459558e+02
5.248074602497728591e+01,4.008639166169061241e+01,4.008628422157624982e+01,-3.598370868030445990e+02,-3.596741763200908508e+02
5.345643593969719376e+01,4.008639295711144968e+01,4.008628940313369071e+01,-3.598400602879352732e+02,-3.596801231439620778e+02
5.445026528424213552e+01,4.008639420567600808e+01,4.008629439727499033e+01,-3.598429795014739057e+02,-3.596859614329734427e+02
5.546257129579110057e+01,4.008639540907910970e+01,4.008629921077875480e+01,-3.598458454341777610e+02,-3.596916931677380944e+02
5.649369748123028501e+01,4.008639656895426384e+01,4.008630385017843878e+01,-3.598486590584879536e+02,-3.596973202927387661e+02
5.754399373371572324e+01,4.008639768687589822e+01,4.008630832177119174e+01,-3.598514213290984571e+02,-3.597028447169862488e+02
5.861381645140290431e+01,4.008639876436148342e+01,4.008631263162644132e+01,-3.598541331832807373e+02,-3.597082683146658724e+02
5.970352865838371770e+01,4.008639980287361482e+01,4.008631678559406453e+01,-3.598567955412010519e+02,-3.597135929257722751e+02
6.081350012787182635e+01,4.008640080382198789e+01,4.008632078931236720e+01,-3.598594093062328056e+02,-3.597188203567321807e+02
6.194410750767818286e+01,4.008640176856529536e+01,4.008632464821577912e+01,-3.598619753652628219e+02,-3.597239523810165451e+02
6.309573444801936404e+01,4.008640269841309589e+01,4.008632836754213002e+01,-3.598644945889922155e+02,-3.597289907397412208e+02
6.426877173170200308e+01,4.008640359462758340e+01,4.008633195233983315e+01,-3.598669678322316940e+02,-3.597339371422567069e+02
6.546361740672753626e+01,4.008640445842529942e+01,4.008633540747469226e+01,-3.598693959341916297e+02,-3.597387932667270434e+02
6.668067692136224878e+01,4.008640529097876026e+01,4.008633873763656652e+01,-3.598717797187664473e+02,-3.597435607606985286e+02
6.792036326171850646e+01,4.008640609341810546e+01,4.008634194734565170e+01,-3.598741199948144072e+02,-3.597482412416578654e+02
6.918309709189362877e+01,4.008640686683258281e+01,4.008634504095866191e+01,-3.598764175564314769e+02,-3.597528362975801315e+02
7.046930689671467007e+01,4.008640761227202631e+01,4.008634802267475550e+01,-3.598786731832215082e+02,-3.597573474874669159e+02
7.177942912713615442e+01,4.008640833074831988e+01,4.008635089654120520e+01,-3.598808876405597061e+02,-3.597617763418745085e+02
7.311390834834172381e+01,4.008640902323674027e+01,4.008635366645890485e+01,-3.598830616798531423e+02,-3.597661243634326524e+02
7.447319739059888377e+01,4.008640969067727866e+01,4.008635633618764871e+01,-3.598851960387950726e+02,-3.597703930273537480e+02
7.585775750291836061e+01,4.008641033397594100e+01,4.008635890935124024e+01,-3.598872914416153321e+02,-3.597745837819326766e+02
7.726805850957020994e+01,4.008641095400594878e+01,4.008636138944244465e+01,-3.598893485993261265e+02,-3.597786980490378710e+02
7.870457896950985344e+01,4.008641155160895408e+01,4.008636377982767129e+01,-3.598913682099631615e+02,-3.597827372245930633e+02
8.016780633876788897e+01,4.008641212759614803e+01,4.008636608375156385e+01,-3.598933509588222819e+02,-3.597867026790505633e+02
8.165823713585920984e+01,4.008641268274939762e+01,4.008636830434144827e+01,-3.598952975186924164e+02,-3.597905957578556126e+02
8.317637711026708303e+01,4.008641321782228317e+01,4.008637044461149657e+01,-3.598972085500830644e+02,-3.597944177819026095e+02
8.472274141405962666e+01,4.008641373354112858e+01,4.008637250746689062e+01,-3.598990847014491692e+02,-3.597981700479829215e+02
8.629785477669700811e+01,4.008641423060596054e+01,4.008637449570771594e+01,-3.599009266094105328e+02,-3.598018538292243420e+02
8.790225168308842285e+01,4.008641470969153175e+01,4.008637641203279145e+01,-3.599027348989681059e+02,-3.598054703755225887e+02
8.953647655495937840e+01,4.008641517144816646e+01,4.008637825904331464e+01,-3.599045101837158427e+02,-3.598090209139656395e+02
9.120108393559097237e+01,4.008641561650265572e+01,4.008638003924641424e+01,-3.599062530660489756e+02,-3.598125066492489168e+02
9.289663867799363572e+01,4.008641604545913850e+01,4.008638175505851819e+01,-3.599079641373684240e+02,-3.598159287640843900e+02
9.462371613657930425e+01,4.008641645889987615e+01,4.008638340880865769e+01,-3.599096439782811672e+02,-3.598192884196013779e+02
9.638290236239704711e+01,4.008641685738609794e+01,4.008638500274165040e+01,-3.599112931587975481e+02,-3.598225867557400193e+02
9.817479430199843193e+01,4.008641724145873297e+01,4.008638653902107052e+01,-3.599129122385245978e+02,-3.598258248916381490e+02
1.000000000000000000e+02,4.008641761163909223e+01,4.008638801973228283e+01,-3.599145017668555511e+02,-3.598290039260107278e+02
1.018591388054116891e+02,4.008641796842972127e+01,4.008638944688520667e+01,-3.599160622831567480e+02,-3.598321249375221669e+02
1.037528415818012633e+02,4.008641831231489761e+01,4.008639082241706575e+01,-3.599175943169503853e+02,-3.598351889851521719e+02
1.056817509213658610e+02,4.008641864376144071e+01,4.008639214819499585e+01,-3.599190983880939712e+02,-3.598381971085552209e+02
1.076465213629834778e+02,4.008641896321925913e+01,4.008639342601863120e+01,-3.599205750069571650e+02,-3.598411503284126525e+02
1.096478196143185215e+02,4.008641927112200420e+01,4.008639465762249188e+01,-3.599220246745944678e+02,-3.598440496467790126e+02
1.116863247780561181e+02,4.008641956788763139e+01,4.008639584467836414e+01,-3.599234478829155250e+02,-3.598468960474218648e+02
1.137627285823431009e+02,4.008641985391896156e+01,4.008639698879758129e+01,-3.599248451148519052e+02,-3.598496904961555174e+02
1.158777356155126341e+02,4.008642012960428502e+01,4.008639809153316946e+01,-3.599262168445209795e+02,-3.598524339411684991e+02
1.180320635651729759e+02,4.008642039531782331e+01,4.008639915438200774e+01,-3.599275635373867317e+02,-3.598551273133450650e+02
1.202264434617412974e+02,4.008642065142025501e+01,4.008640017878679629e+01,-3.599288856504177829e+02,-3.598577715265809047e+02
1.224616199265048948e+02,4.008642089825922028e+01,4.008640116613810989e+01,-3.599301836322424037e+02,-3.598603674780934512e+02
1.247383514242943221e+02,4.008642113616979685e+01,4.008640211777616713e+01,-3.599314579233006270e+02,-3.598629160487256513e+02
1.270574105208541908e+02,4.008642136547492640e+01,4.008640303499273472e+01,-3.599327089559938031e+02,-3.598654181032453039e+02
1.294195841449986233e+02,4.008642158648587639e+01,4.008640391903288247e+01,-3.599339371548312556e+02,-3.598678744906377460e+02
1.318256738556407299e+02,4.008642179950265216e+01,4.008640477109659628e+01,-3.599351429365744366e+02,-3.598702860443943905e+02
1.342764961137864077e+02,4.008642200481442330e+01,4.008640559234049761e+01,-3.599363267103781254e+02,-3.598726535827951807e+02
1.367728825595849571e+02,4.008642220269987178e+01,4.008640638387934985e+01,-3.599374888779294110e+02,-3.598749779091860432e+02
1.393156802945303525e+02,4.008642239342761826e+01,4.008640714678760730e+01,-3.599386298335838319e+02,-3.598772598122516797e+02
1.419057521689092596e+02,4.008642257725655611e+01,4.008640788210085759e+01,-3.599397499644994696e+02,-3.598795000662827874e+02
1.445439770745927888e+02,4.008642275443624214e+01,4.008640859081721430e+01,-3.599408496507679729e+02,-3.598816994314390172e+02
1.472312502432719441e+02,4.008642292520717376e+01,4.008640927389873099e+01,-3.599419292655437062e+02,-3.598838586540065876e+02
1.499684835502374085e+02,4.008642308980114422e+01,4.008640993227260907e+01,-3.599429891751703963e+02,-3.598859784666514088e+02
1.527566058238073197e+02,4.008642324844160498e+01,4.008641056683256920e+01,-3.599440297393052788e+02,-3.598880595886680567e+02
1.555965631605075146e+02,4.008642340134389315e+01,4.008641117843995971e+01,-3.599450513110413112e+02,-3.598901027262230627e+02
1.584893192461114211e+02,4.008642354871555824e+01,4.008641176792500005e+01,-3.599460542370267717e+02,-3.598921085725951912e+02
1.614358556826487074e+02,4.008642369075665357e+01,4.008641233608786081e+01,-3.599470388575832089e+02,-3.598940778084100884e+02
1.644371723214932786e+02,4.008642382765998491e+01,4.008641288369979350e+01,-3.599480055068204365e+02,-3.598960111018716361e+02
1.674942876026438228e+02,4.008642395961139471e+01,4.008641341150412529e+01,-3.599489545127504471e+02,-3.598979091089880171e+02
1.706082389003124433e+02,4.008642408679000368e+01,4.008641392021732486e+01,-3.599498861973981434e+02,-3.598997724737949966e+02
1.737800828749376478e+02,4.008642420936843109e+01,4.008641441052992604e+01,-3.599508008769112166e+02,-3.599016018285738028e+02
1.770108958317422037e+02,4.008642432751308604e+01,4.008641488310749423e+01,-3.599516988616667845e+02,-3.599033977940661089e+02
1.803017740859569926e+02,4.008642444138433802e+01,4.008641533859151451e+01,-3.599525804563771771e+02,-3.599051609796842399e+02
1.836538343348347553e+02,4.008642455113675851e+01,4.008641577760027985e+01,-3.599534459601932213e+02,-3.599068919837179692e+02
1.870682140365801729e+02,4.008642465691931989e+01,4.008641620072971534e+01,-3.599542956668055922e+02,-3.599085913935378471e+02
1.905460717963248385e+02,4.008642475887562995e+01,4.008641660855418110e+01,-3.599551298645446309e+02,-3.599102597857940964e+02
1.940885877592779707e+02,4.008642485714409531e+01,4.008641700162727517e+01,-3.599559488364780577e+02,-3.599118977266123238e+02
1.976969640111861963e+02,4.008642495185807775e+01,4.008641738048257253e+01,-3.599567528605071516e+02,-3.599135057717857649e+02
2.013724249862389399e+02,4.008642504314617838e+01,4.008641774563432847e+01,-3.599575422094608825e+02,-3.599150844669636626e+02
2.051162178825566684e+02,4.008642513113229455e+01,4.008641809757821761e+01,-3.599583171511886803e+02,-3.599166343478364070e+02
2.089296130854040712e+02,4.008642521593586849e+01,4.008641843679197336e+01,-3.599590779486512702e+02,-3.599181559403174901e+02
2.128139045982713355e+02,4.008642529767201523e+01,4.008641876373607715e+01,-3.599598248600096326e+02,-3.599196497607216543e+02
2.167704104819696340e+02,4.008642537645169313e+01,4.008641907885430555e+01,-3.599605581387129973e+02,-3.599211163159401394e+02
2.208004733018901504e+02,4.008642545238182464e+01,4.008641938257441950e+01,-3.599612780335846765e+02,-3.599225561036128624e+02
2.249054605835782752e+02,4.008642552556550243e+01,4.008641967530870431e+01,-3.599619847889063635e+02,-3.599239696122969576e+02
2.290867652767774700e+02,4.008642559610204614e+01,4.008641995745453102e+01,-3.599626786445012954e+02,-3.599253573216328164e+02
2.333458062281004572e+02,4.008642566408721564e+01,4.008642022939487504e+01,-3.599633598358153108e+02,-3.599267197025065457e+02
2.376840286624878331e+02,4.008642572961331041e+01,4.008642049149889885e+01,-3.599640285939970568e+02,-3.599280572172099824e+02
2.421029046736180135e+02,4.008642579276924778e+01,4.008642074412236411e+01,-3.599646851459760910e+02,-3.599293703195974672e+02
2.466039337234341247e+02,4.008642585364078315e+01,4.008642098760820716e+01,-3.599653297145404167e+02,-3.599306594552397200e+02
2.511886431509582280e+02,4.008642591231053132e+01,4.008642122228694404e+01,-3.599659625184112883e+02,-3.599319250615751571e+02
2.558585886905647726e+02,4.008642596885813703e+01,4.008642144847713951e+01,-3.599665837723181880e+02,-3.599331675680581952e+02
2.606153549998897461e+02,4.008642602336036020e+01,4.008642166648583327e+01,-3.599671936870713012e+02,-3.599343873963051124e+02
2.654605561975541832e+02,4.008642607589119677e+01,4.008642187660893796e+01,-3.599677924696329683e+02,-3.599355849602370085e+02
2.703958364108846126e+02,4.008642612652192838e+01,4.008642207913169386e+01,-3.599683803231883417e+02,-3.599367606662202093e+02
2.754228703338168884e+02,4.008642617532130714e+01,4.008642227432901706e+01,-3.599689574472137679e+02,-3.599379149132042244e+02
2.805433637951716150e+02,4.008642622235556274e+01,4.008642246246586893e+01,-3.599695240375448293e+02,-3.599390480928569787e+02
2.857590543374949448e+02,4.008642626768854456e+01,4.008642264379763276e+01,-3.599700802864429647e+02,-3.599401605896979390e+02
2.910717118066608009e+02,4.008642631138179269e+01,4.008642281857046186e+01,-3.599706263826601571e+02,-3.599412527812283997e+02
2.964831389524345582e+02,4.008642635349460193e+01,4.008642298702159934e+01,-3.599711625115033939e+02,-3.599423250380596642e+02
3.019951720402019077e+02,4.008642639408415675e+01,4.008642314937969076e+01,-3.599716888548974794e+02,-3.599433777240386121e+02
3.076096814740711238e+02,4.008642643320554555e+01,4.008642330586513935e+01,-3.599722055914467660e+02,-3.599444111963713908e+02
3.133285724315588823e+02,4.008642647091187428e+01,4.008642345669035478e+01,-3.599727128964956364e+02,-3.599454258057445486e+02
3.191537855100764887e+02,4.008642650725433754e+01,4.008642360206010125e+01,-3.599732109421881319e+02,-3.599464218964438373e+02
3.250872973854347379e+02,4.008642654228225410e+01,4.008642374217166804e+01,-3.599736998975263305e+02,-3.599473998064714806e+02
3.311311214825913680e+02,4.008642657604318060e+01,4.008642387721526745e+01,-3.599741799284277022e+02,-3.599483598676602583e+02
3.372873086588692217e+02,4.008642660858293283e+01,4.008642400737421951e+01,-3.599746511977812702e+02,-3.599493024057866251e+02
3.435579478998749892e+02,4.008642663994569943e+01,4.008642413282519357e+01,-3.599751138655032605e+02,-3.599502277406808730e+02
3.499451670283576732e+02,4.008642667017404193e+01,4.008642425373849250e+01,-3.599755680885908191e+02,-3.599511361863358729e+02
3.564511334262446667e+02,4.008642669930899416e+01,4.008642437027823746e+01,-3.599760140211758426e+02,-3.599520280510137127e+02
3.630780547701017440e+02,4.008642672739010493e+01,4.008642448260262370e+01,-3.599764518145767624e+02,-3.599529036373499480e+02
3.698281797802666233e+02,4.008642675445549486e+01,4.008642459086414078e+01,-3.599768816173503865e+02,-3.599537632424565459e+02
3.767037989839092802e+02,4.008642678054190611e+01,4.008642469520972895e+01,-3.599773035753419208e+02,-3.599546071580225544e+02
3.837072454922792417e+02,4.008642680568474503e+01,4.008642479578104201e+01,-3.599777178317345943e+02,-3.599554356704133511e+02
3.908408957924024776e+02,4.008642682991813899e+01,4.008642489271459652e+01,-3.599781245270982595e+02,-3.599562490607674476e+02
3.981071705534977241e+02,4.008642685327500033e+01,4.008642498614196370e+01,-3.599785237994373119e+02,-3.599570476050921570e+02
4.055085354483843503e+02,4.008642687578700503e+01,4.008642507618998252e+01,-3.599789157842368468e+02,-3.599578315743570442e+02
4.130475019901610381e+02,4.008642689748474197e+01,4.008642516298087344e+01,-3.599793006145095546e+02,-3.599586012345860695e+02
4.207266283844437567e+02,4.008642691839764183e+01,4.008642524663245155e+01,-3.599796784208400027e+02,-3.599593568469477418e+02
4.285485203974392334e+02,4.008642693855410499e+01,4.008642532725828289e+01,-3.599800493314295977e+02,-3.599600986678436243e+02
4.365158322401656505e+02,4.008642695798148736e+01,4.008642540496779105e+01,-3.599804134721396167e+02,-3.599608269489957593e+02
4.446312674691083657e+02,4.008642697670617139e+01,4.008642547986647031e+01,-3.599807709665342941e+02,-3.599615419375314787e+02
4.528975799036204535e+02,4.008642699475355897e+01,4.008642555205599933e+01,-3.599811219359223173e+02,-3.599622438760676459e+02
4.613175745603790574e+02,4.008642701214814963e+01,4.008642562163436196e+01,-3.599814664993985502e+02,-3.599629330027930791e+02
4.698941086052150808e+02,4.008642702891356890e+01,4.008642568869600353e+01,-3.599818047738839368e+02,-3.599636095515489274e+02
4.786300923226380064e+02,4.008642704507256127e+01,4.008642575333196589e+01,-3.599821368741653487e+02,-3.599642737519085927e+02
4.875284901033859910e+02,4.008642706064706829e+01,4.008642581562997975e+01,-3.599824629129347500e+02,-3.599649258292550371e+02
4.965923214503357599e+02,4.008642707565823571e+01,4.008642587567462101e+01,-3.599827830008271121e+02,-3.599655660048577488e+02
5.058246620031137581e+02,4.008642709012643479e+01,4.008642593354738892e+01,-3.599830972464581009e+02,-3.599661944959474340e+02
5.152286445817561571e+02,4.008642710407129783e+01,4.008642598932684109e+01,-3.599834057564609111e+02,-3.599668115157900843e+02
5.248074602497722481e+02,4.008642711751176080e+01,4.008642604308868584e+01,-3.599837086355225892e+02,-3.599674172737591675e+02
5.345643593969713265e+02,4.008642713046607753e+01,4.008642609490592434e+01,-3.599840059864192199e+02,-3.599680119754065686e+02
5.445026528424208436e+02,4.008642714295181975e+01,4.008642614484887901e+01,-3.599842979100512252e+02,-3.599685958225325066e+02
5.546257129579104230e+02,4.008642715498594100e+01,4.008642619298534981e+01,-3.599845845054773008e+02,-3.599691690132540316e+02
5.649369748123021964e+02,4.008642716658477667e+01,4.008642623938068539e+01,-3.599848658699480666e+02,-3.599697317420719855e+02
5.754399373371566071e+02,4.008642717776406528e+01,4.008642628409784692e+01,-3.599851420989392636e+02,-3.599702841999373391e+02
5.861381645140285173e+02,4.008642718853899822e+01,4.008642632719755028e+01,-3.599854132861838139e+02,-3.599708265743158222e+02
5.970352865838366370e+02,4.008642719892418427e+01,4.008642636873829446e+01,-3.599856795237039933e+02,-3.599713590492514754e+02
6.081350012787175956e+02,4.008642720893372768e+01,4.008642640877646812e+01,-3.599859409018424117e+02,-3.599718818054291773e+02
6.194410750767812033e+02,4.008642721858122826e+01,4.008642644736642779e+01,-3.599861975092928219e+02,-3.599723950202360925e+02
6.309573444801930009e+02,4.008642722787975288e+01,4.008642648456054758e+01,-3.599864494331299056e+02,-3.599728988678215273e+02
6.426877173170194055e+02,4.008642723684194209e+01,4.008642652040931864e+01,-3.599866967588392299e+02,-3.599733935191563319e+02
6.546361740672747374e+02,4.008642724547996750e+01,4.008642655496140605e+01,-3.599869395703461805e+02,-3.599738791420907660e+02
6.668067692136219193e+02,4.008642725380554594e+01,4.008642658826371274e+01,-3.599871779500441562e+02,-3.599743559014114567e+02
6.792036326171842120e+02,4.008642726182998217e+01,4.008642662036144344e+01,-3.599874119788227063e+02,-3.599748239588974457e+02
6.918309709189362593e+02,4.008642726956416880e+01,4.008642665129816152e+01,-3.599876417360950995e+02,-3.599752834733749296e+02
7.046930689671467007e+02,4.008642727701858632e+01,4.008642668111587426e+01,-3.599878672998250408e+02,-3.599757346007711476e+02
7.177942912713615442e+02,4.008642728420339552e+01,4.008642670985504708e+01,-3.599880887465533306e+02,-3.599761774941674162e+02
7.311390834834173802e+02,4.008642729112830239e+01,4.008642673755470298e+01,-3.599883061514236715e+02,-3.599766123038510273e+02
7.447319739059888661e+02,4.008642729780273584e+01,4.008642676425242968e+01,-3.599885195882082485e+02,-3.599770391773662936e+02
7.585775750291835493e+02,4.008642730423574818e+01,4.008642678998447906e+01,-3.599887291293327962e+02,-3.599774582595643437e+02
7.726805850957022130e+02,4.008642731043607199e+01,4.008642681478576719e+01,-3.599889348459011558e+02,-3.599778696926526322e+02
7.870457896950985059e+02,4.008642731641212720e+01,4.008642683868997381e+01,-3.599891368077192055e+02,-3.599782736162430865e+02
8.016780633876788897e+02,4.008642732217201399e+01,4.008642686172954228e+01,-3.599893350833189061e+02,-3.599786701673992866e+02
8.165823713585922405e+02,4.008642732772356965e+01,4.008642688393574360e+01,-3.599895297399813785e+02,-3.599790594806831905e+02
8.317637711026708303e+02,4.008642733307431172e+01,4.008642690533872610e+01,-3.599897208437595282e+02,-3.599794416882008363e+02
8.472274141405963519e+02,4.008642733823151616e+01,4.008642692596754387e+01,-3.599899084595009526e+02,-3.599798169196469644e+02
8.629785477669702232e+02,4.008642734320218182e+01,4.008642694585019939e+01,-3.599900926508693146e+02,-3.599801853023490708e+02
8.790225168308842285e+02,4.008642734799305174e+01,4.008642696501367908e+01,-3.599902734803665112e+02,-3.599805469613107221e+02
8.953647655495936988e+02,4.008642735261063450e+01,4.008642698348399591e+01,-3.599904510093537056e+02,-3.599809020192539606e+02
9.120108393559096385e+02,4.008642735706118998e+01,4.008642700128622494e+01,-3.599906252980718477e+02,-3.599812505966608569e+02
9.289663867799363288e+02,4.008642736135076490e+01,4.008642701844452461e+01,-3.599907964056625360e+02,-3.599815928118144939e+02
9.462371613657928719e+02,4.008642736548517860e+01,4.008642703498219362e+01,-3.599909643901879690e+02,-3.599819287808388708e+02
9.638290236239706701e+02,4.008642736947005858e+01,4.008642705092167802e+01,-3.599911293086503292e+02,-3.599822586177388075e+02
9.817479430199844046e+02,4.008642737331079076e+01,4.008642706628462804e+01,-3.599912912170116783e+02,-3.599825824344379726e+02
9.999999999999998863e+02,4.008642737701259762e+01,4.008642708109186970e+01,-3.599914501702126017e+02,-3.599829003408174799e+02
1.018591388054117033e+03,4.008642738058050980e+01,4.008642709536352555e+01,-3.599916062221906827e+02,-3.599832124447526098e+02
1.037528415818012718e+03,4.008642738401937322e+01,4.008642710911896501e+01,-3.599917594258993745e+02,-3.599835188521499276e+02
1.056817509213658468e+03,4.008642738733384903e+01,4.008642712237684691e+01,-3.599919098333253373e+02,-3.599838196669829813e+02
1.076465213629835034e+03,4.008642739052842785e+01,4.008642713515519063e+01,-3.599920574955064581e+02,-3.599841149913274307e+02
1.096478196143185187e+03,4.008642739360746532e+01,4.008642714747131919e+01,-3.599922024625491872e+02,-3.599844049253960065e+02
1.116863247780561096e+03,4.008642739657513232e+01,4.008642715934196588e+01,-3.599923447836452510e+02,-3.599846895675721612e+02
1.137627285823431066e+03,4.008642739943545052e+01,4.008642717078323869e+01,-3.599924845070887045e+02,-3.599849690144438910e+02
1.158777356155126199e+03,4.008642740219230660e+01,4.008642718181066300e+01,-3.599926216802920180e+02,-3.599852433608361366e+02
1.180320635651729845e+03,4.008642740484943801e+01,4.008642719243922414e+01,-3.599927563498022209e+02,-3.599855126998430137e+02
1.202264434617413144e+03,4.008642740741046850e+01,4.008642720268333903e+01,-3.599928885613169882e+02,-3.599857771228596448e+02
1.224616199265048863e+03,4.008642740987886555e+01,4.008642721255691299e+01,-3.599930183596997040e+02,-3.599860367196129687e+02
1.247383514242943193e+03,4.008642741225797579e+01,4.008642722207334685e+01,-3.599931457889949797e+02,-3.599862915781921515e+02
1.270574105208541823e+03,4.008642741455102509e+01,4.008642723124556539e+01,-3.599932708924436042e+02,-3.599865417850784866e+02
1.294195841449986347e+03,4.008642741676113985e+01,4.008642724008601732e+01,-3.599933937124970385e+02,-3.599867874251750095e+02
1.318256738556407527e+03,4.008642741889131855e+01,4.008642724860670370e+01,-3.599935142908319108e+02,-3.599870285818349771e+02
1.342764961137864248e+03,4.008642742094443179e+01,4.008642725681917796e+01,-3.599936326683641710e+02,-3.599872653368903457e+02
1.367728825595849457e+03,4.008642742292329331e+01,4.008642726473460982e+01,-3.599937488852630167e+02,-3.599874977706793970e+02
1.393156802945303525e+03,4.008642742483056054e+01,4.008642727236372139e+01,-3.599938629809644794e+02,-3.599877259620740801e+02
1.419057521689092709e+03,4.008642742666886249e+01,4.008642727971689368e+01,-3.599939749941847253e+02,-3.599879499885067844e+02
1.445439770745927945e+03,4.008642742844066476e+01,4.008642728680408140e+01,-3.599940849629334139e+02,-3.599881699259966581e+02
1.472312502432719384e+03,4.008642743014837606e+01,4.008642729363493373e+01,-3.599941929245262031e+02,-3.599883858491753017e+02
1.499684835502373971e+03,4.008642743179430568e+01,4.008642730021869482e+01,-3.599942989155979376e+02,-3.599885978313121200e+02
1.527566058238073538e+03,4.008642743338071313e+01,4.008642730656432462e+01,-3.599944029721145284e+02,-3.599888059443391626e+02
1.555965631605075032e+03,4.008642743490974425e+01,4.008642731268041359e+01,-3.599945051293858000e+02,-3.599890102588757372e+02
1.584893192461113813e+03,4.008642743638346673e+01,4.008642731857528929e+01,-3.599946054220767451e+02,-3.599892108442519998e+02
1.614358556826486847e+03,4.008642743780386297e+01,4.008642732425693112e+01,-3.599947038842198026e+02,-3.599894077685328284e+02
1.644371723214932672e+03,4.008642743917290829e+01,4.008642732973307687e+01,-3.599948005492262268e+02,-3.599896010985406747e+02
1.674942876026437943e+03,4.008642744049241458e+01,4.008642733501113753e+01,-3.599948954498975127e+02,-3.599897908998784715e+02
1.706082389003124263e+03,4.008642744176420791e+01,4.008642734009828956e+01,-3.599949886184363663e+02,-3.599899772369516882e+02
1.737800828749376251e+03,4.008642744298999361e+01,4.008642734500142524e+01,-3.599950800864576763e+02,-3.599901601729901586e+02
1.770108958317422321e+03,4.008642744417144144e+01,4.008642734972721655e+01,-3.599951698849995978e+02,-3.599903397700699088e+02
1.803017740859569813e+03,4.008642744531015722e+01,4.008642735428207260e+01,-3.599952580445333865e+02,-3.599905160891336209e+02
1.836538343348347325e+03,4.008642744640767575e+01,4.008642735867216800e+01,-3.599953445949743696e+02,-3.599906891900120627e+02
1.870682140365801615e+03,4.008642744746551045e+01,4.008642736290347131e+01,-3.599954295656917793e+02,-3.599908591314434716e+02
1.905460717963248271e+03,4.008642744848507533e+01,4.008642736698172371e+01,-3.599955129855188716e+02,-3.599910259710943592e+02
1.940885877592779025e+03,4.008642744946775593e+01,4.008642737091246744e+01,-3.599955948827624752e+02,-3.599911897655786106e+02
1.976969640111861963e+03,4.008642745041490230e+01,4.008642737470103157e+01,-3.599956752852129966e+02,-3.599913505704767545e+02
2.013724249862389570e+03,4.008642745132777918e+01,4.008642737835256042e+01,-3.599957542201534011e+02,-3.599915084403548349e+02
2.051162178825566571e+03,4.008642745220764425e+01,4.008642738187199939e+01,-3.599958317143688191e+02,-3.599916634287830561e+02
2.089296130854040712e+03,4.008642745305567701e+01,4.008642738526415172e+01,-3.599959077941553574e+02,-3.599918155883538020e+02
2.128139045982713469e+03,4.008642745387304274e+01,4.008642738853360044e+01,-3.599959824853293640e+02,-3.599919649706994846e+02
2.167704104819696113e+03,4.008642745466083568e+01,4.008642739168478641e+01,-3.599960558132358415e+02,-3.599921116265101659e+02
2.208004733018901334e+03,4.008642745542012875e+01,4.008642739472199423e+01,-3.599961278027571439e+02,-3.599922556055507243e+02
2.249054605835782695e+03,4.008642745615197356e+01,4.008642739764933793e+01,-3.599961984783216735e+02,-3.599923969566777942e+02
2.290867652767774871e+03,4.008642745685733644e+01,4.008642740047080366e+01,-3.599962678639117257e+02,-3.599925357278560796e+02
2.333458062281004459e+03,4.008642745753719083e+01,4.008642740319021414e+01,-3.599963359830720719e+02,-3.599926719661750099e+02
2.376840286624878445e+03,4.008642745819244624e+01,4.008642740581124997e+01,-3.599964028589176337e+02,-3.599928057178644849e+02
