wout,mag_total_0,mag_total_1,phase_total_0,phase_total_1
2.208004733018901334e+03,3.999090677045395381e+01,3.999090670974985784e+01,-1.826173683411008426e+02,-1.826134574219219928e+02
2.249054605835782695e+03,3.999056588783167143e+01,3.999056582932330173e+01,-1.826661030668180388e+02,-1.826622635299573858e+02
2.290867652767774871e+03,3.999021224064977531e+01,3.999021218425771451e+01,-1.827157372456381665e+02,-1.827119677882216138e+02
2.333458062281004459e+03,3.998984535203393875e+01,3.998984529768162588e+01,-1.827662874231527326e+02,-1.827625867660864003e+02
2.376840286624878445e+03,3.998946472737778635e+01,3.998946467499145996e+01,-1.828177704389932217e+02,-1.828141373265292486e+02
2.421029046736180135e+03,3.998906985369000466e+01,3.998906980319853233e+01,-1.828702034315988953e+02,-1.828666366309093974e+02
2.466039337234341019e+03,3.998866019891777768e+01,3.998866015025263465e+01,-1.829236038430331064e+02,-1.829201021437919223e+02
2.511886431509582053e+03,3.998823521124595004e+01,3.998823516434107717e+01,-1.829779894238467364e+02,-1.829745516378185357e+02
2.558585886905647840e+03,3.998779431837095188e+01,3.998779427316266322e+01,-1.830333782379868239e+02,-1.830300031986240583e+02
2.606153549998897688e+03,3.998733692674860407e+01,3.998733688317555135e+01,-1.830897886677497297e+02,-1.830864752297967755e+02
2.654605561975541605e+03,3.998686242081505782e+01,3.998686237881808836e+01,-1.831472394187760244e+02,-1.831439864578804588e+02
2.703958364108846126e+03,3.998637016217980999e+01,3.998637012170190985e+01,-1.832057495250858778e+02,-1.832025559374170598e+02
2.754228703338168998e+03,3.998585948878985619e+01,3.998585944977607198e+01,-1.832653383541524477e+02,-1.832622030560269195e+02
2.805433637951716264e+03,3.998532971406415015e+01,3.998532967646153224e+01,-1.833260256120113354e+02,-1.833229475395250745e+02
2.857590543374949448e+03,3.998478012599720444e+01,3.998478008975471454e+01,-1.833878313484028126e+02,-1.833848094570702187e+02
2.910717118066608236e+03,3.998420998623089417e+01,3.998420995129932720e+01,-1.834507759619451122e+02,-1.834478092263446456e+02
2.964831389524345468e+03,3.998361852909339120e+01,3.998361849542533974e+01,-1.835148802053349470e+02,-1.835119676187610196e+02
3.019951720402018964e+03,3.998300496060414133e+01,3.998300492815389617e+01,-1.835801651905723304e+02,-1.835773057646939037e+02
3.076096814740711125e+03,3.998236845744374079e+01,3.998236842616725539e+01,-1.836466523942064839e+02,-1.836438451587315228e+02
3.133285724315588595e+03,3.998170816588763188e+01,3.998170813574243709e+01,-1.837143636625984868e+02,-1.837116076649447791e+02
3.191537855100765228e+03,3.998102320070233873e+01,3.998102317164753572e+01,-1.837833212171971695e+02,-1.837806155221691711e+02
3.250872973854347038e+03,3.998031264400319174e+01,3.998031261599932407e+01,-1.838535476598237040e+02,-1.838508913492950114e+02
3.311311214825914249e+03,3.997957554407206260e+01,3.997957551708112334e+01,-1.839250659779598607e+02,-1.839224581505618232e+02
3.372873086588692331e+03,3.997881091413414367e+01,3.997881088811949724e+01,-1.839978995500358110e+02,-1.839953393208515990e+02
3.435579478998749892e+03,3.997801773109219425e+01,3.997801770601851956e+01,-1.840720721507109374e+02,-1.840695586509752673e+02
3.499451670283577187e+03,3.997719493421708137e+01,3.997719491005034342e+01,-1.841476079561429060e+02,-1.841451403329472214e+02
3.564511334262446326e+03,3.997634142379322952e+01,3.997634140050061546e+01,-1.842245315492381224e+02,-1.842221089652412331e+02
3.630780547701016985e+03,3.997545605971751570e+01,3.997545603726742769e+01,-1.843028679248776029e+02,-1.843004895580215248e+02
3.698281797802666460e+03,3.997453766005033060e+01,3.997453763841229346e+01,-1.843826424951106731e+02,-1.843803075383416399e+02
3.767037989839092916e+03,3.997358499951715061e+01,3.997358497866177629e+01,-1.844638810943094711e+02,-1.844615887553040636e+02
3.837072454922792076e+03,3.997259680795932013e+01,3.997259678785830772e+01,-1.845466099842758183e+02,-1.845443594851722651e+02
3.908408957924024890e+03,3.997157176873248829e+01,3.997157174935855295e+01,-1.846308558592925237e+02,-1.846286464364265498e+02
3.981071705534977355e+03,3.997050851705105146e+01,3.997050849837788888e+01,-1.847166458511096323e+02,-1.847144767547554522e+02
4.055085354483843275e+03,3.996940563827720894e+01,3.996940562027947408e+01,-1.848040075338560371e+02,-1.848018780279718385e+02
4.130475019901618907e+03,3.996826166615291243e+01,3.996826164880616261e+01,-1.848929689288665372e+02,-1.848908782908448529e+02
4.207266283844445752e+03,3.996707508097312456e+01,3.996707506425382661e+01,-1.849835585094133421e+02,-1.849815060298357423e+02
4.285485203974391879e+03,3.996584430769885188e+01,3.996584429158431107e+01,-1.850758052053303402e+02,-1.850737901877267007e+02
4.365158322401656733e+03,3.996456771400809060e+01,3.996456769847642931e+01,-1.851697384075181958e+02,-1.851677601681304566e+02
4.446312674691083885e+03,3.996324360828320721e+01,3.996324359331333653e+01,-1.852653879723173702e+02,-1.852634458398674724e+02
4.528975799036204080e+03,3.996187023753294199e+01,3.996187022310454751e+01,-1.853627842257350835e+02,-1.853608775411971408e+02
4.613175745603790347e+03,3.996044578524740132e+01,3.996044577134090048e+01,-1.854619579675121770e+02,-1.854600860838888821e+02
4.698941086052151149e+03,3.995896836918427653e+01,3.995896835578079020e+01,-1.855629404750141305e+02,-1.855611027571172542e+02
4.786300923226380291e+03,3.995743603908457686e+01,3.995743602616589385e+01,-1.856657635069305172e+02,-1.856639593311652163e+02
4.875284901033860478e+03,3.995584677431610743e+01,3.995584676186471285e+01,-1.857704593067652183e+02,-1.857686880609186346e+02
4.965923214503357485e+03,3.995419848144314301e+01,3.995419846944213305e+01,-1.858770606061001160e+02,-1.858753216891335001e+02
5.058246620031137354e+03,3.995248899172026569e+01,3.995248898015334049e+01,-1.859856006276124560e+02,-1.859838934494572982e+02
5.152286445817561798e+03,3.995071605850897356e+01,3.995071604736043014e+01,-1.860961130878265521e+02,-1.860944370691842096e+02
5.248074602497723390e+03,3.994887735461511369e+01,3.994887734386982459e+01,-1.862086321995779770e+02,-1.862069867717232796e+02
5.345643593969713947e+03,3.994697046954564001e+01,3.994697045918901779e+01,-1.863231926741686095e+02,-1.863215772787567630e+02
5.445026528424208664e+03,3.994499290668291280e+01,3.994499289670090292e+01,-1.864398297231887227e+02,-1.864382438120658776e+02
5.546257129579104912e+03,3.994294208037499772e+01,3.994294207075405012e+01,-1.865585790599816391e+02,-1.865570220949988709e+02
5.649369748123022873e+03,3.994081531294038001e+01,3.994081530366742783e+01,-1.866794769007250920e+02,-1.866779483535558199e+02
5.754399373371566071e+03,3.993860983158551647e+01,3.993860982264797599e+01,-1.868025599651017785e+02,-1.868010593170624531e+02
5.861381645140284490e+03,3.993632276523383950e+01,3.993632275661957465e+01,-1.869278654765311387e+02,-1.869263922184052262e+02
5.970352865838365688e+03,3.993395114126470702e+01,3.993395113296203647e+01,-1.870554311619317787e+02,-1.870539847937970421e+02
6.081350012787176638e+03,3.993149188216111156e+01,3.993149187415875190e+01,-1.871852952509835575e+02,-1.871838752820423792e+02
6.194410750767811805e+03,3.992894180206472754e+01,3.992894179435181456e+01,-1.873174964748564548e+02,-1.873161024232692284e+02
6.309573444801931146e+03,3.992629760323736576e+01,3.992629759580344739e+01,-1.874520740643712600e+02,-1.874507054570929370e+02
6.426877173170193601e+03,3.992355587242769133e+01,3.992355586526266364e+01,-1.875890677475568680e+02,-1.875877241201765457e+02
6.546361740672747146e+03,3.992071307714229533e+01,3.992071307023643101e+01,-1.877285177465659558e+02,-1.877271986431490234e+02
6.668067692136218284e+03,3.991776556182048097e+01,3.991776555516440794e+01,-1.878704647739095890e+02,-1.878691697468433688e+02
6.792036326171843029e+03,3.991470954391207471e+01,3.991470953749675488e+01,-1.880149500279705421e+02,-1.880136786378120632e+02
6.918309709189362366e+03,3.991154110985787185e+01,3.991154110367460106e+01,-1.881620151877515070e+02,-1.881607670030786039e+02
7.046930689671467007e+03,3.990825621097253872e+01,3.990825620501293258e+01,-1.883117024068142484e+02,-1.883104770040790754e+02
7.177942912713614533e+03,3.990485065922988639e+01,3.990485065348584470e+01,-1.884640543063630389e+02,-1.884628512697483416e+02
7.311390834834171983e+03,3.990132012295080699e+01,3.990132011741452800e+01,-1.886191139674241981e+02,-1.886179328887023132e+02
7.447319739059888889e+03,3.989766012239427084e+01,3.989766011705823701e+01,-1.887769249220714585e+02,-1.887757654004656729e+02
7.585775750291835720e+03,3.989386602525222258e+01,3.989386602010920058e+01,-1.889375311436451739e+02,-1.889363927856937835e+02
7.726805850957020994e+03,3.988993304204944224e+01,3.988993303709244742e+01,-1.891009770359112849e+02,-1.890998594553340411e+02
7.870457896950984832e+03,3.988585622144957199e+01,3.988585621667187553e+01,-1.892673074211041353e+02,-1.892662102386712206e+02
8.016780633876789580e+03,3.988163044546931957e+01,3.988163044086444131e+01,-1.894365675267955282e+02,-1.894354903701988633e+02
8.165823713585922633e+03,3.987725042460277081e+01,3.987725042016445798e+01,-1.896088029715297409e+02,-1.896077454752566211e+02
8.317637711026709439e+03,3.987271069285834812e+01,3.987271068858056111e+01,-1.897840597491633332e+02,-1.897830215543724250e+02
8.472274141405963746e+03,3.986800560271151284e+01,3.986800559858846782e+01,-1.899623842118458015e+02,-1.899613649662453554e+02
8.629785477669702232e+03,3.986312931997660058e+01,3.986312931600268428e+01,-1.901438230515759358e+02,-1.901428224093041877e+02
8.790225168308841603e+03,3.985807581860166238e+01,3.985807581477149597e+01,-1.903284232802662643e+02,-1.903274409017742812e+02
8.953647655495937215e+03,3.985283887539103631e+01,3.985283887169941153e+01,-1.905162322082474304e+02,-1.905152677601836331e+02
9.120108393559095930e+03,3.984741206466055274e+01,3.984741206110244605e+01,-1.907072974211406517e+02,-1.907063505762378384e+02
9.289663867799363288e+03,3.984178875283119226e+01,3.984178874940178616e+01,-1.909016667550274917e+02,-1.909007371919918228e+02
9.462371613657929629e+03,3.983596209296760549e+01,3.983596208966224594e+01,-1.910993882698423079e+02,-1.910984756732440815e+02
9.638290236239705337e+03,3.982992501926852214e+01,3.982992501608272562e+01,-1.913005102209126278e+02,-1.912996142810795277e+02
9.817479430199844501e+03,3.982367024151691481e+01,3.982367023844635412e+01,-1.915050810285720786e+02,-1.915042014414838150e+02
1.000000000000000000e+04,3.981719023949856506e+01,3.981719023653907641e+01,-1.917131492457675108e+02,-1.917122857129529052e+02
1.018591388054116942e+04,3.981047725739848886e+01,3.981047725454604347e+01,-1.919247635235837777e+02,-1.919239157520192975e+02
1.037528415818012581e+04,3.980352329818553869e+01,3.980352329543626411e+01,-1.921399725746066736e+02,-1.921391402766170415e+02
1.056817509213658559e+04,3.979632011799650115e+01,3.979632011534667413e+01,-1.923588251340458726e+02,-1.923580080272066084e+02
1.076465213629834943e+04,3.978885922053189006e+01,3.978885921797790814e+01,-1.925813699185389964e+02,-1.925805677255802664e+02
1.096478196143185050e+04,3.978113185147670094e+01,3.978113184901509669e+01,-1.928076555825579987e+02,-1.928068680312708523e+02
1.116863247780561142e+04,3.977312899296045856e+01,3.977312899058788531e+01,-1.930377306723405582e+02,-1.930369574954843586e+02
1.137627285823430793e+04,3.976484135807198328e+01,3.976484135578523649e+01,-1.932716435772692307e+02,-1.932708845124810750e+02
1.158777356155126108e+04,3.975625938544545335e+01,3.975625938324142084e+01,-1.935094424786230149e+02,-1.935086972683286035e+02
1.180320635651729754e+04,3.974737323393549104e+01,3.974737323181118143e+01,-1.937511752956281725e+02,-1.937504436869544975e+02
1.202264434617413099e+04,3.973817277740036502e+01,3.973817277535288639e+01,-1.939968896287368239e+02,-1.939961713734263355e+02
1.224616199265048999e+04,3.972864759961349534e+01,3.972864759764008369e+01,-1.942466327000653905e+02,-1.942459275543917556e+02
1.247383514242943238e+04,3.971878698932493279e+01,3.971878698742290226e+01,-1.945004512909285666e+02,-1.944997590156139324e+02
1.270574105208541914e+04,3.970857993549565634e+01,3.970857993366242056e+01,-1.947583916764076264e+02,-1.947577120365414771e+02
1.294195841449986256e+04,3.969801512272901789e+01,3.969801512096209706e+01,-1.950204995568985282e+02,-1.950198323218579333e+02
1.318256738556407436e+04,3.968708092692504152e+01,3.968708092522202691e+01,-1.952868199865889096e+02,-1.952861649299602789e+02
1.342764961137864157e+04,3.967576541118460653e+01,3.967576540954318887e+01,-1.955573972988208027e+02,-1.955567541983230910e+02
1.367728825595849412e+04,3.966405632199204945e+01,3.966405632041001184e+01,-1.958322750283025755e+02,-1.958316436657118231e+02
1.393156802945303752e+04,3.965194108570614162e+01,3.965194108418132402e+01,-1.961114958301412798e+02,-1.961108759912164601e+02
1.419057521689092573e+04,3.963940680539065653e+01,3.963940680392098415e+01,-1.963951013956761358e+02,-1.963944928700866797e+02
1.445439770745928035e+04,3.962644025801739645e+01,3.962644025660089397e+01,-1.966831323651034893e+02,-1.966825349463577481e+02
1.472312502432719339e+04,3.961302789207573483e+01,3.961302789071046959e+01,-1.969756282368942379e+02,-1.969750417222695091e+02
1.499684835502374153e+04,3.959915582562403102e+01,3.959915582430814851e+01,-1.972726272740170828e+02,-1.972720514644906871e+02
1.527566058238072947e+04,3.958480984481976606e+01,3.958480984355147569e+01,-1.975741664069934700e+02,-1.975736011071753637e+02
1.555965631605075032e+04,3.956997540296625715e+01,3.956997540174383943e+01,-1.978802811338246386e+02,-1.978797261518910204e+02
1.584893192461114086e+04,3.955463762011505935e+01,3.955463761893686581e+01,-1.981910054168459112e+02,-1.981904605644741650e+02
1.614358556826487074e+04,3.953878128326425667e+01,3.953878128212866727e+01,-1.985063715765801078e+02,-1.985058366688848821e+02
1.644371723214932354e+04,3.952239084719352746e+01,3.952239084609902164e+01,-1.988264101826794388e+02,-1.988258850381499485e+02
1.674942876026438171e+04,3.950545043597817596e+01,3.950545043492325448e+01,-1.991511499420633413e+02,-1.991506343825017495e+02
1.706082389003124263e+04,3.948794384522430789e+01,3.948794384420754966e+01,-1.994806175843805249e+02,-1.994801114348413762e+02
1.737800828749376160e+04,3.946985454506854296e+01,3.946985454408856242e+01,-1.998148377449433895e+02,-1.998143408336744926e+02
1.770108958317422002e+04,3.945116568398530887e+01,3.945116568304077020e+01,-2.001538328453061979e+02,-2.001533450036901058e+02
1.803017740859570040e+04,3.943186009344530163e+01,3.943186009253493296e+01,-2.004976229716799878e+02,-2.004971440341768698e+02
1.836538343348347553e+04,3.941192029346844805e+01,3.941192029259100593e+01,-2.008462257514033809e+02,-2.008457555554948613e+02
1.870682140365801752e+04,3.939132849911402445e+01,3.939132849826832228e+01,-2.011996562277112446e+02,-2.011991946138452079e+02
1.905460717963248317e+04,3.937006662795045031e+01,3.937006662713532990e+01,-2.015579267330713549e+02,-2.015574735446078876e+02
1.940885877592779434e+04,3.934811630854569131e+01,3.934811630776005842e+01,-2.019210467613839626e+02,-2.019206018445422046e+02
1.976969640111862100e+04,3.932545889001843875e+01,3.932545888926122046e+01,-2.022890228393681014e+02,-2.022885860431738649e+02
2.013724249862389479e+04,3.930207545268815750e+01,3.930207545195833774e+01,-2.026618583974847070e+02,-2.026614295737195164e+02
2.051162178825566662e+04,3.927794681986037517e+01,3.927794681915695207e+01,-2.030395536407764325e+02,-2.030391326439269903e+02
2.089296130854040894e+04,3.925305357078092072e+01,3.925305357010294216e+01,-2.034221054200305332e+02,-2.034216921072395792e+02
2.128139045982713287e+04,3.922737605479029099e+01,3.922737605413682616e+01,-2.038095071037010939e+02,-2.038091013347187754e+02
2.167704104819696295e+04,3.920089440670577119e+01,3.920089440607594611e+01,-2.042017484510530778e+02,-2.042013500881893435e+02
2.208004733018901243e+04,3.917358856345552454e+01,3.917358856284848656e+01,-2.045988154870192375e+02,-2.045984243950971972e+02
2.249054605835782786e+04,3.914543828198451081e+01,3.914543828139942150e+01,-2.050006903792870219e+02,-2.050003064255970173e+02
2.290867652767774416e+04,3.911642315844766671e+01,3.911642315788375157e+01,-2.054073513181574242e+02,-2.054069743724120656e+02
2.333458062281004459e+04,3.908652264870078596e+01,3.908652264815725630e+01,-2.058187723997429259e+02,-2.058184023340327826e+02
2.376840286624878354e+04,3.905571609009359690e+01,3.905571608956973506e+01,-2.062349235130924683e+02,-2.062345602018427542e+02
2.421029046736179953e+04,3.902398272456439088e+01,3.902398272405947921e+01,-2.066557702318527845e+02,-2.066554135517806685e+02
2.466039337234341292e+04,3.899130172302812269e+01,3.899130172254147197e+01,-2.070812737110923081e+02,-2.070809235411651912e+02
2.511886431509581962e+04,3.895765221104398535e+01,3.895765221057493477e+01,-2.075113905899293911e+02,-2.075110468113237516e+02
2.558585886905647931e+04,3.892301329574067381e+01,3.892301329528859100e+01,-2.079460729006179633e+02,-2.079457353966789981e+02
2.606153549998897870e+04,3.888736409397002092e+01,3.888736409353428769e+01,-2.083852679847523746e+02,-2.083849366409545780e+02
2.654605561975542150e+04,3.885068376165193627e+01,3.885068376123196288e+01,-2.088289184172577677e+02,-2.088285931211658522e+02
2.703958364108846217e+04,3.881295152426500294e+01,3.881295152386022096e+01,-2.092769619388319882e+02,-2.092766425800628269e+02
2.754228703338168634e+04,3.877414670842880184e+01,3.877414670803866414e+01,-2.097293313975017668e+02,-2.097290178676870767e+02
2.805433637951716446e+04,3.873424877451525106e+01,3.873424877413921763e+01,-2.101859546999462225e+02,-2.101856468926955870e+02
2.857590543374949630e+04,3.869323735021725241e+01,3.869323734985483298e+01,-2.106467547732266326e+02,-2.106464525840914632e+02
2.910717118066608236e+04,3.865109226499438932e+01,3.865109226464507231e+01,-2.111116495375423199e+02,-2.111113528639804713e+02
2.964831389524345286e+04,3.860779358530596284e+01,3.860779358496928637e+01,-2.115805518906072109e+02,-2.115802606319481072e+02
3.019951720402019055e+04,3.856332165053349570e+01,3.856332165020899083e+01,-2.120533697042109793e+02,-2.120530837616215365e+02
3.076096814740711488e+04,3.851765710948561150e+01,3.851765710917284480e+01,-2.125300058334923676e+02,-2.125297251099433709e+02
3.133285724315588959e+04,3.847078095737023773e+01,3.847078095706878287e+01,-2.130103581394093055e+02,-2.130100825396424966e+02
3.191537855100764864e+04,3.842267457311096024e+01,3.842267457282040510e+01,-2.134943195248433767e+02,-2.134940489553392524e+02
3.250872973854347219e+04,3.837331975687668972e+01,3.837331975659664351e+01,-2.139817779847214751e+02,-2.139815123536673127e+02
3.311311214825914794e+04,3.832269876768717154e+01,3.832269876741726478e+01,-2.144726166704776631e+02,-2.144723558877366827e+02
3.372873086588692240e+04,3.827079436095014842e+01,3.827079436068999740e+01,-2.149667139691151192e+02,-2.149664579461955611e+02
3.435579478998749983e+04,3.821758982578071340e+01,3.821758982552997708e+01,-2.154639435970560726e+02,-2.154636922470814397e+02
3.499451670283576823e+04,3.816306902194862971e+01,3.816306902170695992e+01,-2.159641747088952286e+02,-2.159639279465746711e+02
3.564511334262446326e+04,3.810721641629550760e+01,3.810721641606258459e+01,-2.164672720210921000e+02,-2.164670297626914532e+02
3.630780547701017349e+04,3.805001711846100676e+01,3.805001711823650368e+01,-2.169730959505565409e+02,-2.169728581138700463e+02
3.698281797802666551e+04,3.799145691575569117e+01,3.799145691553930959e+01,-2.174815027679963180e+02,-2.174812692723185421e+02
3.767037989839092916e+04,3.793152230701742411e+01,3.793152230680887271e+01,-2.179923447658077293e+02,-2.179921155319063928e+02
3.837072454922792531e+04,3.787020053528902963e+01,3.787020053508802420e+01,-2.185054704402025436e+02,-2.185052453902914351e+02
3.908408957924025162e+04,3.780747961915686517e+01,3.780747961896312148e+01,-2.190207246871732707e+02,-2.190205037448859571e+02
3.981071705534977082e+04,3.774334838259304092e+01,3.774334838240631029e+01,-2.195379490118110368e+02,-2.195377321021749424e+02
4.055085354483843548e+04,3.767779648314876084e+01,3.767779648296878747e+01,-2.200569817504000980e+02,-2.200567687998110387e+02
4.130475019901619089e+04,3.761081443835181659e+01,3.761081443817835179e+01,-2.205776583046276755e+02,-2.205774492408249046e+02
4.207266283844446298e+04,3.754239365016844232e+01,3.754239365000125161e+01,-2.210998113871634985e+02,-2.210996061392052070e+02
4.285485203974400793e+04,3.747252642739801587e+01,3.747252642723687188e+01,-2.216232712777830898e+02,-2.216230697760221915e+02
4.365158322401664918e+04,3.740120600587871280e+01,3.740120600572339526e+01,-2.221478660891335437e+02,-2.221476682651942838e+02
4.446312674691092980e+04,3.732842656639244439e+01,3.732842656624274724e+01,-2.226734220411710226e+02,-2.226732278279255581e+02
4.528975799036212993e+04,3.725418325016968168e+01,3.725418325002540598e+01,-2.231997637432337740e+02,-2.231995730747795506e+02
4.613175745603790710e+04,3.717847217190669795e+01,3.717847217176762342e+01,-2.237267144826598155e+02,-2.237265272942970569e+02
4.698941086052150786e+04,3.710129043022161710e+01,3.710129043008758032e+01,-2.242540965188074722e+02,-2.242539127470173810e+02
4.786300923226379382e+04,3.702263611548985267e+01,3.702263611536067600e+01,-2.247817313812963675e+02,-2.247815509637194396e+02
4.875284901033860660e+04,3.694250831501376808e+01,3.694250831488925257e+01,-2.253094401712557442e+02,-2.253092630466707362e+02
4.965923214503357303e+04,3.686090711549705645e+01,3.686090711537704578e+01,-2.258370438643418368e+02,-2.258368699726448483e+02
5.058246620031137718e+04,3.677783360280962910e+01,3.677783360269395274e+01,-2.263643636142740263e+02,-2.263641928964582064e+02
5.152286445817561616e+04,3.669328985904420648e+01,3.669328985893271522e+01,-2.268912210556347304e+02,-2.268910534537701835e+02
5.248074602497722663e+04,3.660727895688171429e+01,3.660727895677425892e+01,-2.274174386046840368e+02,-2.274172740618982971e+02
5.345643593969713402e+04,3.651980495129774340e+01,3.651980495119416759e+01,-2.279428397569552658e+02,-2.279426782174137998e+02
5.445026528424208664e+04,3.643087286865748098e+01,3.643087286855766394e+01,-2.284672493804217481e+02,-2.284670907893092249e+02
5.546257129579104367e+04,3.634048869326137776e+01,3.634048869316516317e+01,-2.289904940030597515e+02,-2.289903383065612559e+02
5.649369748123022146e+04,3.624865935141740181e+01,3.624865935132467598e+01,-2.295124020936738987e+02,-2.295122492389567981e+02
5.754399373371566617e+04,3.615539269312950665e+01,3.615539269304013459e+01,-2.300328043349029201e+02,-2.300326542700988171e+02
5.861381645140284672e+04,3.606069747150405647e+01,3.606069747141791026e+01,-2.305515338873804581e+02,-2.305513865615676821e+02
5.970352865838364960e+04,3.596458331998748292e+01,3.596458331990445600e+01,-2.310684266440921135e+02,-2.310682820072784978e+02
6.081350012787176092e+04,3.586706072755902852e+01,3.586706072747900009e+01,-2.315833214740395647e+02,-2.315831794771453076e+02
6.194410750767811260e+04,3.576814101201154017e+01,3.576814101193440365e+01,-2.320960604544000034e+02,-2.320959210492411273e+02
6.309573444801929872e+04,3.566783629146142687e+01,3.566783629138708278e+01,-2.326064890904495996e+02,-2.326063522297216082e+02
6.426877173170194146e+04,3.556615945423577330e+01,3.556615945416412217e+01,-2.331144565226035184e+02,-2.331143221598654236e+02
6.546361740672746964e+04,3.546312412729016472e+01,3.546312412722109997e+01,-2.336198157200134915e+02,-2.336196838096716704e+02
6.668067692136218830e+04,3.535874464331497080e+01,3.535874464324840716e+01,-2.341224236602508029e+02,-2.341222941575440757e+02
6.792036326171843393e+04,3.525303600669098358e+01,3.525303600662682868e+01,-2.346221414946941195e+02,-2.346220143556781466e+02
6.918309709189362184e+04,3.514601385845689663e+01,3.514601385839505809e+01,-2.351188346993290281e+02,-2.351187098808616724e+02
7.046930689671466826e+04,3.503769444045158110e+01,3.503769444039198788e+01,-2.356123732107574540e+02,-2.356122506704837747e+02
7.177942912713615806e+04,3.492809455879352498e+01,3.492809455873608471e+01,-2.361026315472990689e+02,-2.361025112436375650e+02
7.311390834834171983e+04,3.481723154685774801e+01,3.481723154680238252e+01,-2.365894889151551865e+02,-2.365893708072829327e+02
7.447319739059888525e+04,3.470512322790772686e+01,3.470512322785436510e+01,-2.370728292996823257e+02,-2.370727133475216704e+02
7.585775750291836448e+04,3.459178787753576501e+01,3.459178787748433592e+01,-2.375525415419062369e+02,-2.375524277061110183e+02
7.726805850957021175e+04,3.447724418606058094e+01,3.447724418601101348e+01,-2.380285194004756875e+02,-2.380284076424178750e+02
7.870457896950985014e+04,3.436151122102484123e+01,3.436151122097706434e+01,-2.385006615993273158e+02,-2.385005518810839646e+02
8.016780633876789943e+04,3.424460838992941802e+01,3.424460838988336775e+01,-2.389688718613959679e+02,-2.389687641457362588e+02
8.165823713585922087e+04,3.412655540333361870e+01,3.412655540328923109e+01,-2.394330589287626196e+02,-2.394329531791353247e+02
8.317637711026708712e+04,3.400737223844323154e+01,3.400737223840045687e+01,-2.398931365696863338e+02,-2.398930327502071691e+02
8.472274141405963746e+04,3.388707910330032291e+01,3.388707910325909722e+01,-2.403490235730124880e+02,-2.403489216484524036e+02
8.629785477669702959e+04,3.376569640167981845e+01,3.376569640164007780e+01,-2.408006437304921974e+02,-2.408005436662649572e+02
8.790225168308842694e+04,3.364324469878988566e+01,3.364324469875158030e+01,-2.412479258075816233e+02,-2.412478275697323795e+02
8.953647655495937215e+04,3.351974468786375638e+01,3.351974468782684369e+01,-2.416908035033214901e+02,-2.416907070585150450e+02
9.120108393559097021e+04,3.339521715772202271e+01,3.339521715768644583e+01,-2.421292153999193033e+02,-2.421291207154290248e+02
9.289663867799362924e+04,3.326968296137540904e+01,3.326968296134111824e+01,-2.425631049026774804e+02,-2.425630119463739049e+02
9.462371613657929993e+04,3.314316298572925490e+01,3.314316298569620756e+01,-2.429924201709207807e+02,-2.429923289112609268e+02
9.638290236239705700e+04,3.301567812244221045e+01,3.301567812241034972e+01,-2.434171140405880749e+02,-2.434170244466046995e+02
9.817479430199843773e+04,3.288724923998317706e+01,3.288724923995247451e+01,-2.438371439391541173e+02,-2.438370559804452853e+02
1.000000000000000000e+05,3.275789715692237536e+01,3.275789715689278125e+01,-2.442524717935474143e+02,-2.442523854402659822e+02
1.018591388054116978e+05,3.262764261648430875e+01,3.262764261645578756e+01,-2.446630639317243947e+02,-2.446629791545679780e+02
1.037528415818012581e+05,3.249650626238319973e+01,3.249650626235570172e+01,-2.450688909785517922e+02,-2.450688077487528176e+02
1.056817509213658486e+05,3.236450861595375272e+01,3.236450861592724948e+01,-2.454699277466359604e+02,-2.454698460359520311e+02
1.076465213629834907e+05,3.223167005458404333e+01,3.223167005455850642e+01,-2.458661531227230910e+02,-2.458660729034272663e+02
1.096478196143185050e+05,3.209801079145025682e+01,3.209801079142564362e+01,-2.462575499502756600e+02,-2.462574711951469908e+02
1.116863247780561214e+05,3.196355085654763428e+01,3.196355085652390571e+01,-2.466441049088097941e+02,-2.466440275911241997e+02
1.137627285823431012e+05,3.182831007900639264e+01,3.182831007898353448e+01,-2.470258083905566480e+02,-2.470257324840778494e+02
1.158777356155126181e+05,3.169230807067640399e+01,3.169230807065436295e+01,-2.474026543749851044e+02,-2.474025798539556433e+02
1.180320635651729972e+05,3.155556421095977271e+01,3.155556421093853459e+01,-2.477746403016986960e+02,-2.477745671408313797e+02
1.202264434617413208e+05,3.141809763286681800e+01,3.141809763284634371e+01,-2.481417669421931009e+02,-2.481416951166620777e+02
1.224616199265048926e+05,3.127992721026683043e+01,3.127992721024710221e+01,-2.485040382709316020e+02,-2.485039677563642613e+02
1.247383514242943202e+05,3.114107154630223562e+01,3.114107154628321439e+01,-2.488614613361703221e+02,-2.488613921086388814e+02
1.270574105208542023e+05,3.100154896293174644e+01,3.100154896291341444e+01,-2.492140461309344630e+02,-2.492139781669478964e+02
1.294195841449986328e+05,3.086137749156606702e+01,3.086137749154839938e+01,-2.495618054645205177e+02,-2.495617387410164554e+02
1.318256738556407508e+05,3.072057486475732446e+01,3.072057486474029631e+01,-2.499047548348696921e+02,-2.499046893292068603e+02
1.342764961137864157e+05,3.057915850890226039e+01,3.057915850888584330e+01,-2.502429123021317423e+02,-2.502428479920820052e+02
1.367728825595849485e+05,3.043714553791764033e+01,3.043714553790181654e+01,-2.505762983637096113e+02,-2.505762352274505531e+02
