time,Vinp,Vout
1.002703759999999988e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002723759999999970e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002743760000000066e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002763760000000048e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002783759999999916e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002803760000000011e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002823759999999993e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002843760000000088e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002863759999999957e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002883759999999938e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002903760000000034e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002923760000000016e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002943760000000111e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002963759999999979e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.002983759999999961e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003003760000000057e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003023759999999925e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003043760000000134e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003063760000000002e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003083759999999984e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003103760000000079e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003123759999999947e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003143759999999929e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003163760000000025e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003183759999999893e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003203760000000102e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003223759999999970e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003243759999999952e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003263760000000048e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003283759999999916e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003303760000000125e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003323759999999993e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003343759999999861e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003363760000000070e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003383759999999938e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003403760000000034e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003423760000000016e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003443759999999884e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003463760000000093e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003483759999999961e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003503760000000057e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003523760000000038e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003543759999999907e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003563760000000002e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003583759999999984e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003603760000000079e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003623760000000061e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003643759999999929e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003663760000000025e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003683760000000007e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003703759999999875e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003723759999999970e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003743759999999952e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003763760000000048e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003783760000000029e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003803759999999897e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003823759999999993e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003843759999999975e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003863760000000070e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003883759999999938e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003903759999999920e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003923760000000016e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003943759999999997e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003963760000000093e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.003983759999999961e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004003759999999943e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004023760000000038e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004043760000000020e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004063760000000116e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004083759999999984e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004103759999999966e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004123760000000061e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004143759999999929e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004163760000000138e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004183760000000007e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004203759999999988e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004223760000000084e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004243759999999952e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004263759999999934e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004283760000000029e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004303759999999897e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004323760000000107e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004343759999999975e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004363759999999957e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004383760000000052e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004403759999999920e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004423760000000129e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004443759999999997e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004463759999999866e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004483760000000075e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004503759999999943e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004523760000000038e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004543760000000020e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004563759999999888e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004583760000000098e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004603759999999966e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004623760000000061e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004643760000000043e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004663759999999911e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004683760000000007e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004703759999999988e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004723760000000084e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004743760000000066e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004763759999999934e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004783760000000029e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004803760000000011e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004823759999999879e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004843759999999975e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004863759999999957e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004883760000000052e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004903760000000034e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004923759999999902e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004943759999999997e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004963759999999979e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004983760000000075e+03,1.500000000000000000e+00,1.500000000000000000e+00
1.004999999999999886e+03,1.500000000000000000e+00,1.500000000000000000e+00
