time,vin,vout_buf,vout_st
1.141270000000000007e+00,3.218331529999999940e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.141999999999999904e+00,3.185918239999999901e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.142215999999999898e+00,3.182297650000000200e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.143000000000000016e+00,3.169156169999999939e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.143172800000000100e+00,3.163323929999999784e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.143863989999999831e+00,3.139994960000000113e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.144092160000000025e+00,3.152529009999999854e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.144645120000000071e+00,3.255275820000000042e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.145073730000000012e+00,3.346804290000000126e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.145516089999999876e+00,3.500321780000000160e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.146058979999999838e+00,3.623082839999999916e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.146412870000000028e+00,3.352043800000000129e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.147000000000000020e+00,2.902375859999999808e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.147283110000000050e+00,2.926542560000000126e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.147999999999999909e+00,2.987736480000000139e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.148222749999999959e+00,3.105799240000000072e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.149000000000000021e+00,3.517765569999999897e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.149178199999999928e+00,3.503136469999999836e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.149890989999999835e+00,3.444619789999999959e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.150095039999999846e+00,3.447281460000000131e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.150665269999999962e+00,3.516946030000000167e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.151076030000000028e+00,3.545813209999999938e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.151532219999999995e+00,3.473658149999999889e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.152060819999999985e+00,3.397831829999999886e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.152425770000000016e+00,3.386807130000000221e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.153000000000000025e+00,3.369460479999999869e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.153291960000000005e+00,3.261003339999999806e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.154000000000000137e+00,2.997980919999999827e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.154233570000000153e+00,2.998502949999999778e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.155000000000000027e+00,3.000216099999999830e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.155186849999999987e+00,2.992553200000000135e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.155934269999999930e+00,2.961901600000000023e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.156099659999999973e+00,3.025377950000000205e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.156636769999999981e+00,3.382025350000000152e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.157067559999999995e+00,3.573750169999999837e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.157472919999999794e+00,3.276979579999999892e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.158054050000000057e+00,2.893578170000000060e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.158378340000000062e+00,2.908426350000000049e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.159000000000000030e+00,2.936890000000000001e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.159239340000000063e+00,2.968491890000000133e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.159999999999999920e+00,3.068927570000000049e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.160191470000000002e+00,3.098227609999999910e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.160957360000000049e+00,3.215427790000000119e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.161085279999999997e+00,3.192032090000000100e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.161590760000000166e+00,3.014678650000000015e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.162066990000000022e+00,2.943233579999999794e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.162468899999999916e+00,3.376066310000000126e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.163053590000000082e+00,3.916653189999999896e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.163375119999999985e+00,3.728427700000000122e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.164000000000000146e+00,3.362620409999999893e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.164257219999999871e+00,3.288189019999999907e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.165000000000000036e+00,3.073257400000000139e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.165205779999999969e+00,3.141703559999999840e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.165999999999999925e+00,3.405875969999999864e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.166164619999999985e+00,3.415351059999999883e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.166823119999999880e+00,3.453251289999999862e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.167087800000000009e+00,3.450729760000000201e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.167614600000000058e+00,3.374517539999999816e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.168070239999999815e+00,3.286939230000000212e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.168491679999999810e+00,3.096010039999999908e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.169056190000000051e+00,2.909579679999999779e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.169393340000000059e+00,3.172752120000000176e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.169999999999999929e+00,3.646297790000000205e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.170266360000000061e+00,3.523036709999999960e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.171000000000000041e+00,3.183530100000000029e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.171196490000000034e+00,3.285902999999999796e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.171982430000000130e+00,3.695395029999999803e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.172035130000000036e+00,3.695066170000000039e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.172245919999999941e+00,3.638180339999999902e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.173000000000000043e+00,3.434675069999999941e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.173168629999999935e+00,3.377912499999999874e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.173843149999999946e+00,3.150862189999999785e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.174089939999999999e+00,3.082000920000000033e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.174629549999999911e+00,2.985611210000000071e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.175071949999999976e+00,2.948433339999999792e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.175503640000000072e+00,3.122394180000000130e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.176057560000000057e+00,3.331465109999999896e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.176402909999999968e+00,3.385781460000000020e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.177000000000000046e+00,3.479689120000000191e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.177276280000000064e+00,3.318417150000000149e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.177999999999999936e+00,2.895971260000000047e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.178221030000000003e+00,2.900834660000000120e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.178999999999999826e+00,2.917975090000000105e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.179176820000000125e+00,3.026106640000000070e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.179884109999999930e+00,3.458633110000000066e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.180074569999999934e+00,3.487251679999999965e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.180517599999999945e+00,3.236244950000000120e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.181058769999999924e+00,2.985893200000000025e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.181411420000000101e+00,3.123700809999999883e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.182000000000000162e+00,3.353703030000000140e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.182282119999999992e+00,3.500529170000000079e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.183000000000000052e+00,3.874142330000000189e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.183225699999999936e+00,3.806172360000000143e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.183999999999999941e+00,3.572984449999999867e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.184180560000000160e+00,3.448796129999999849e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.184902780000000044e+00,2.952042679999999919e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.185096299999999880e+00,2.904478389999999965e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.185629649999999868e+00,3.011388939999999792e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.186068150000000099e+00,3.121299060000000125e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.186477070000000023e+00,3.335347420000000174e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.187054520000000002e+00,3.601496200000000147e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.187381649999999844e+00,3.556003809999999987e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.187999999999999945e+00,3.470014100000000212e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.188261709999999916e+00,3.263727949999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.189000000000000057e+00,2.681777320000000131e+00,3.300000030000000084e+00,3.299999999999999822e+00
1.189209359999999993e+00,2.762340609999999863e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.190000000000000169e+00,3.066576659999999954e+00,3.300000010000000206e+00,3.299999999999999822e+00
1.190167490000000106e+00,3.207291929999999791e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.190837460000000014e+00,3.770153200000000204e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.191066909999999979e+00,3.865794399999999964e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.191468369999999943e+00,3.620303589999999794e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.192053530000000139e+00,3.310878919999999948e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.192374690000000070e+00,3.404891329999999883e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.193000000000000060e+00,3.587932519999999847e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.193256929999999993e+00,3.579777790000000071e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.193999999999999950e+00,3.556193599999999844e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.194205549999999949e+00,3.542500309999999875e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.195000000000000062e+00,3.489574489999999862e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.195164440000000106e+00,3.432988819999999830e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.195822179999999957e+00,3.206646019999999986e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.196087700000000087e+00,3.199864160000000179e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.196613900000000008e+00,3.526310880000000036e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.197070159999999994e+00,3.757943370000000005e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.197491120000000020e+00,3.710539610000000099e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.198056129999999886e+00,3.626534270000000060e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.198392890000000044e+00,3.466330310000000026e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.199000000000000066e+00,3.177523009999999815e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.199269410000000091e+00,3.315386839999999946e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.199999999999999956e+00,3.689241829999999833e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.200215529999999919e+00,3.700429880000000171e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.201000000000000068e+00,3.741150939999999814e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.201172420000000018e+00,3.728792710000000010e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.201862119999999923e+00,3.679359729999999828e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.202091959999999959e+00,3.587481299999999873e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.202643719999999972e+00,3.095502779999999898e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.203073569999999926e+00,2.831080270000000176e+00,3.299999989999999883e+00,3.299999999999999822e+00
1.203514969999999851e+00,3.150628370000000178e+00,3.299999989999999883e+00,3.299999999999999822e+00
1.204058849999999792e+00,3.473121449999999832e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.204411980000000160e+00,3.301330580000000126e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.204999999999999849e+00,3.015266589999999969e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.205237149999999868e+00,3.192768449999999980e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.205999999999999961e+00,3.763750320000000205e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.206183719999999848e+00,3.727007679999999823e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.206918589999999902e+00,3.580036690000000021e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.207097980000000126e+00,3.554656819999999939e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.207685879999999878e+00,3.500064919999999802e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.208078390000000057e+00,3.473552129999999849e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.208548710000000082e+00,3.489488230000000080e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.209062709999999985e+00,3.497184100000000129e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.209438959999999952e+00,3.451610309999999959e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.209999999999999964e+00,3.383655080000000037e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.210300000000000153e+00,3.360899470000000111e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.211000000000000076e+00,3.307803059999999906e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.211239999999999872e+00,3.365374919999999825e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.211999999999999966e+00,3.547685940000000038e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.212191999999999936e+00,3.470578699999999905e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.212959999999999816e+00,3.162149439999999867e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.213080000000000158e+00,3.156463920000000201e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.213558160000000052e+00,3.218497240000000037e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.214063629999999838e+00,3.270332770000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.214445430000000048e+00,3.237424739999999801e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.214999999999999858e+00,3.189625169999999788e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.215273030000000087e+00,3.239819859999999885e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.215999999999999970e+00,3.373467579999999799e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.216218420000000133e+00,3.355376590000000103e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.217000000000000082e+00,3.290642720000000132e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.217174739999999922e+00,3.261757670000000164e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.217873699999999948e+00,3.146217440000000032e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.218093190000000048e+00,3.133864959999999922e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.218652360000000101e+00,3.185017230000000144e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.219074560000000140e+00,3.228007890000000213e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.219521889999999997e+00,3.295142090000000135e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.220059639999999890e+00,3.342720439999999904e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.220417510000000094e+00,3.197672750000000175e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.221000000000000085e+00,2.961583819999999978e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.221237289999999920e+00,3.142441059999999897e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.221999999999999975e+00,3.723757560000000133e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.222180889999999964e+00,3.558636059999999990e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.222904430000000042e+00,2.898149230000000021e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.223044100000000078e+00,2.832079540000000062e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.223308680000000148e+00,2.959082260000000186e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.223999999999999977e+00,3.290920330000000060e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.224141570000000012e+00,3.317908510000000089e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.224707830000000053e+00,3.425861090000000164e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.225075499999999984e+00,3.482624620000000171e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.225528509999999960e+00,3.489004710000000120e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.226060400000000161e+00,3.500862859999999799e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.226422810000000085e+00,3.532169619999999899e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.227000000000000091e+00,3.582030640000000155e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.227289929999999973e+00,3.414403370000000049e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.227999999999999980e+00,3.003857550000000209e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.228216739999999918e+00,3.111728639999999935e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.229000000000000092e+00,3.501550739999999884e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.229173389999999921e+00,3.446409819999999957e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.229866970000000004e+00,3.225845740000000017e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.230092479999999933e+00,3.184875819999999802e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.230647339999999978e+00,3.192887129999999907e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.231073980000000123e+00,3.213298019999999866e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.231517870000000014e+00,3.305212120000000198e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.232059179999999809e+00,3.406586710000000018e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.232414299999999852e+00,3.415837960000000173e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.232999999999999874e+00,3.431096549999999912e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.233284089999999944e+00,3.409844469999999905e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.233999999999999986e+00,3.356288569999999805e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.234227270000000098e+00,3.471079809999999988e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.234999999999999876e+00,3.861374510000000093e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.235181820000000208e+00,3.791714339999999961e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.235909079999999882e+00,3.513073200000000007e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.236096969999999962e+00,3.465060209999999863e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.236678780000000089e+00,3.385982579999999853e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.237077569999999849e+00,3.296835680000000046e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.237543029999999877e+00,3.023905389999999915e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.238062060000000075e+00,2.764818519999999946e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.238434419999999925e+00,2.818057299999999987e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.239000000000000101e+00,2.898921829999999922e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.239297890000000013e+00,2.971896300000000046e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.239999999999999991e+00,3.143894379999999877e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.240238309999999844e+00,3.307515050000000123e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.240999999999999881e+00,3.830479959999999906e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.241190650000000062e+00,3.687235620000000047e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.241953239999999958e+00,3.114257540000000102e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.242076760000000002e+00,3.086147180000000212e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.242491930000000133e+00,3.124117889999999953e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.243052329999999817e+00,3.189806669999999844e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.243366289999999985e+00,3.305131100000000099e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.243999999999999995e+00,3.537906580000000023e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.244251170000000073e+00,3.458169729999999831e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.245000000000000107e+00,3.220443320000000220e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.245200940000000145e+00,3.339267319999999817e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.245999999999999996e+00,3.811798660000000005e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.246160750000000039e+00,3.664185020000000126e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.246803740000000049e+00,3.073729709999999837e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.247085729999999781e+00,2.898437439999999921e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.247600130000000140e+00,2.928025410000000051e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.248068589999999922e+00,2.950023610000000129e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.248480099999999871e+00,2.944008199999999853e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.249054870000000150e+00,2.975452690000000011e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.249384080000000008e+00,3.209718599999999977e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.250000000000000000e+00,3.648003880000000088e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.250263369999999874e+00,3.616467200000000215e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.250999999999999890e+00,3.528260609999999797e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.251210700000000120e+00,3.481903500000000040e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.252000000000000002e+00,3.308241409999999938e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.252168560000000097e+00,3.313412399999999813e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.252842779999999934e+00,3.334096479999999918e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.253089899999999979e+00,3.315854129999999955e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.253629279999999957e+00,3.177461049999999787e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.254071920000000118e+00,3.121611259999999888e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.254503420000000036e+00,3.357226470000000074e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.255057529999999977e+00,3.610969240000000191e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.255402739999999850e+00,3.506544219999999878e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.256000000000000005e+00,3.325871059999999879e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.256276160000000086e+00,3.321922910000000062e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.257000000000000117e+00,3.311574719999999861e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.257220930000000125e+00,3.302423339999999818e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.258000000000000007e+00,3.270152700000000134e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.258176740000000127e+00,3.256736360000000108e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.258883720000000039e+00,3.203070980000000123e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.259094259999999910e+00,3.203424169999999904e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.259659850000000025e+00,3.258502070000000028e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.260075410000000007e+00,3.269207429999999803e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.260527879999999934e+00,3.134688619999999926e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.261060330000000063e+00,2.998906959999999788e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.261422299999999996e+00,3.026395320000000222e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.262000000000000011e+00,3.070266010000000101e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.262289580000000022e+00,3.170703399999999839e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.263000000000000123e+00,3.417106509999999986e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.263231659999999978e+00,3.349739229999999957e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.264000000000000012e+00,3.126306989999999786e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.264185329999999885e+00,3.241683500000000162e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.264926650000000041e+00,3.703190000000000204e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.265070289999999931e+00,3.729174509999999998e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.265475619999999912e+00,3.615688770000000218e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.266052949999999955e+00,3.452299379999999918e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.266370659999999981e+00,3.352847979999999950e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.266999999999999904e+00,3.155848569999999853e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.267254169999999958e+00,3.052601249999999933e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.268000000000000016e+00,2.749631280000000011e+00,3.300000010000000206e+00,3.299999999999999822e+00
1.268203329999999962e+00,2.827780800000000205e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.268999999999999906e+00,3.133971939999999901e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.269162670000000048e+00,3.157704550000000054e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.269813340000000013e+00,3.252634870000000067e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.270086759999999870e+00,3.262328150000000093e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.270607289999999834e+00,3.157086650000000105e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.271069400000000016e+00,3.096806560000000097e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.271485830000000039e+00,3.211511509999999792e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.272055520000000106e+00,3.319274019999999936e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.272388669999999999e+00,3.116086849999999853e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.273000000000000131e+00,2.743228310000000114e+00,3.300000020000000145e+00,3.299999999999999822e+00
1.273221579999999964e+00,2.840178869999999911e+00,3.299999999999999822e+00,3.299999999999999822e+00
1.274000000000000021e+00,3.180766690000000008e+00,3.299999999999999822e+00,3.299999999999999822e+00
