time,vin,vout_buf,vout_st
2.679870530000000084e+00,1.056427240000000101e+00,-1.225358839999999930e-05,3.299999999999999822e+00
2.689870529999999871e+00,1.023427239999999960e+00,-1.220322369999999947e-05,3.299999999999999822e+00
2.699870530000000102e+00,9.904272379999999876e-01,-1.218162709999999917e-05,3.299999999999999822e+00
2.709870530000000333e+00,9.574272379999999583e-01,-1.216216709999999987e-05,3.299999999999999822e+00
2.719870530000000119e+00,9.244272380000000400e-01,-1.214472320000000025e-05,3.299999999999999822e+00
2.729870530000000350e+00,8.914272380000000107e-01,-1.212918900000000060e-05,3.299999999999999822e+00
2.739870530000000137e+00,8.584272379999999814e-01,-1.211547030000000056e-05,3.300000010000000206e+00
2.745495530000000350e+00,8.398647380000000551e-01,3.508178519999999794e-09,3.300000030000000084e+00
2.747058029999999818e+00,8.347084879999999707e-01,3.190657009999999938e-09,3.300001819999999864e+00
2.747839279999999995e+00,8.321303629999999840e-01,3.163602099999999960e-09,3.299999909999999925e+00
2.748776780000000031e+00,8.290366129999999778e-01,3.133822080000000001e-09,3.299999650000000173e+00
2.749783600000000217e+00,8.257141329999999613e-01,3.102735269999999795e-09,-2.035983029999999933e-04
2.750662850000000326e+00,8.228125880000000114e-01,3.070882450000000003e-09,-2.036773660000000096e-04
2.753598900000000071e+00,8.131236320000000406e-01,2.999109180000000066e-09,-2.036306649999999993e-04
2.762513629999999942e+00,7.837050239999999723e-01,2.761109789999999883e-09,-2.033995979999999909e-04
2.772513630000000173e+00,7.507050240000000541e-01,2.483204630000000015e-09,-2.033882040000000097e-04
2.782513629999999960e+00,7.177050240000000247e-01,2.222761249999999865e-09,-2.033768780000000007e-04
2.792513630000000191e+00,6.847050239999999954e-01,1.979741889999999972e-09,-2.033656179999999991e-04
2.802513629999999978e+00,6.517050239999999661e-01,1.756144020000000017e-09,-2.033544220000000128e-04
2.812513630000000209e+00,6.187050240000000478e-01,1.557213380000000004e-09,-2.033432889999999915e-04
2.822513629999999996e+00,5.857050240000000185e-01,1.393099609999999997e-09,-2.033322169999999976e-04
2.832513630000000227e+00,5.527050239999999892e-01,1.276301469999999959e-09,-2.033212040000000119e-04
2.842513630000000013e+00,5.197050239999999599e-01,1.209244540000000014e-09,-2.033102479999999881e-04
2.852513630000000244e+00,4.867050239999999861e-01,1.177851250000000007e-09,-2.032993459999999925e-04
2.862513630000000031e+00,4.537050240000000123e-01,1.164862590000000006e-09,-2.032884569999999992e-04
2.871916710000000261e+00,4.226748659999999824e-01,1.160011089999999902e-09,-2.032766940000000017e-04
2.880075870000000204e+00,3.957496369999999875e-01,1.158201820000000034e-09,-2.032630199999999965e-04
2.888278970000000001e+00,3.686794059999999873e-01,1.157346709999999964e-09,-2.032495549999999965e-04
2.898278969999999788e+00,3.356794060000000135e-01,1.156909300000000076e-09,-2.032387829999999964e-04
2.908278970000000019e+00,3.026794059999999842e-01,1.156739060000000030e-09,-2.032280659999999935e-04
2.918278969999999806e+00,2.696794060000000104e-01,1.156584720000000089e-09,-2.032173889999999933e-04
2.928278970000000037e+00,2.366794060000000088e-01,1.156533569999999914e-09,-2.033968989999999878e-04
2.938278969999999823e+00,2.036794060000000073e-01,1.156522719999999971e-09,-2.033848789999999872e-04
2.948278970000000054e+00,1.706794060000000057e-01,1.156516750000000053e-09,-2.033729389999999922e-04
2.958278969999999841e+00,1.376794060000000042e-01,1.156513239999999927e-09,-2.033610780000000067e-04
2.968278970000000072e+00,1.046794060000000026e-01,1.156510309999999903e-09,-2.033492960000000038e-04
2.978278969999999859e+00,7.167940559999999572e-02,1.156507619999999914e-09,-2.033375880000000034e-04
2.988278970000000090e+00,3.867940560000000111e-02,1.156505109999999900e-09,-2.033259530000000093e-04
2.998278969999999877e+00,5.679405650000000222e-03,1.156502699999999917e-09,-2.033143890000000027e-04
