time,vphi1,vphi2,Vcm
3.026808650000000211e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.237705540000000326e-01
3.038750110000000282e-01,1.350000000000000089e+00,0.000000000000000000e+00,6.237478889999999998e-01
3.038750210000000229e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.235527389999999670e-01
3.038750450000000103e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.236896480000000409e-01
3.038752459999999878e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.237050779999999683e-01
3.038779199999999681e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.237052859999999699e-01
3.039207059999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.237053129999999834e-01
3.040000030000000186e-01,0.000000000000000000e+00,4.499999980000000122e-01,6.237064940000000002e-01
3.040000120000000416e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237080560000000107e-01
3.040000509999999934e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237058530000000323e-01
3.040003319999999842e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237057040000000274e-01
3.040048290000000319e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237057019999999730e-01
3.040489929999999896e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237058519999999495e-01
3.047154360000000062e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237081410000000492e-01
3.067154360000000080e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237150110000000414e-01
3.087154359999999542e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237218810000000335e-01
3.107154359999999560e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237287519999999974e-01
3.127154360000000133e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237356219999999896e-01
3.147154360000000151e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237424919999999817e-01
3.167154360000000168e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237493619999999739e-01
3.187154360000000186e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.237562319999999660e-01
3.198750110000000424e-01,0.000000000000000000e+00,1.350000000000000089e+00,6.237596570000000229e-01
3.198750209999999816e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.237597289999999850e-01
3.198750449999999690e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.237609179999999975e-01
3.198752220000000146e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.237602650000000359e-01
3.198776500000000134e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.237617229999999902e-01
3.199164909999999695e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.237749670000000135e-01
3.200000030000000328e-01,4.500000060000000079e-01,0.000000000000000000e+00,6.238462700000000360e-01
3.200000120000000003e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.240023460000000410e-01
3.200000560000000327e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.243814090000000538e-01
3.200003670000000078e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.275796359999999963e-01
3.200053500000000217e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.445736840000000356e-01
3.200518639999999637e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.451829390000000108e-01
3.207650009999999940e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.451863799999999483e-01
3.227650010000000513e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.451902320000000302e-01
3.247650009999999976e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.451940640000000116e-01
3.267650009999999994e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.451978779999999469e-01
3.287650010000000012e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.452016739999999473e-01
3.307650010000000029e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.452054539999999561e-01
3.327650010000000047e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.452092179999999733e-01
3.347650010000000065e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.452129669999999706e-01
3.358750110000000011e-01,1.350000000000000089e+00,0.000000000000000000e+00,6.451951049999999910e-01
3.358750209999999958e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.450001389999999724e-01
3.358750449999999832e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.451379379999999664e-01
3.358752460000000162e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.451536190000000115e-01
3.358779170000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.451538279999999848e-01
3.359206590000000103e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.451538549999999983e-01
3.360000030000000470e-01,0.000000000000000000e+00,4.500000060000000079e-01,6.451550480000000087e-01
3.360000120000000146e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451566349999999783e-01
3.360000510000000218e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451543939999999644e-01
3.360003320000000127e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451542540000000381e-01
3.360048250000000070e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451542529999999553e-01
3.360516119999999995e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451544089999999843e-01
3.367588810000000099e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451567870000000093e-01
3.387588810000000117e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451635119999999946e-01
3.407588809999999580e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451702369999999798e-01
3.427588809999999597e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451769619999999650e-01
3.447588810000000170e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451836869999999502e-01
3.467588810000000188e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451904120000000464e-01
3.487588810000000206e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.451971370000000316e-01
3.507588810000000223e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.452038620000000169e-01
3.518750109999999598e-01,0.000000000000000000e+00,1.350000000000000089e+00,6.452070540000000021e-01
3.518750210000000100e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.452071249999999925e-01
3.518750449999999974e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.452083199999999463e-01
3.518752219999999875e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.452076610000000434e-01
3.518776499999999863e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.452090940000000385e-01
3.519164900000000262e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.452221700000000393e-01
3.520000030000000057e-01,4.499999980000000122e-01,0.000000000000000000e+00,6.452932729999999450e-01
3.520000119999999733e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.454396230000000179e-01
3.520000560000000056e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.457305469999999881e-01
3.520003660000000090e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.483165680000000375e-01
3.520053309999999769e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.624138389999999488e-01
3.520567709999999906e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.630387610000000320e-01
3.528478230000000049e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.630429249999999497e-01
3.548478230000000067e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.630466099999999807e-01
3.568478230000000084e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.630502640000000003e-01
3.588478230000000102e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.630538900000000346e-01
3.608478230000000120e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.630574890000000554e-01
3.628478229999999582e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.630610620000000344e-01
3.648478229999999600e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.630646110000000260e-01
3.668478230000000173e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.630681370000000019e-01
3.678750109999999740e-01,1.350000000000000089e+00,0.000000000000000000e+00,6.630527760000000104e-01
3.678750210000000243e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.628578080000000483e-01
3.678750450000000116e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.629963070000000069e-01
3.678752459999999891e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.630122029999999667e-01
3.678779149999999998e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.630124130000000227e-01
3.679206210000000032e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.630124400000000362e-01
3.680000029999999644e-01,0.000000000000000000e+00,4.499999980000000122e-01,6.630136429999999859e-01
3.680000119999999875e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630152470000000298e-01
3.680000509999999947e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630129790000000023e-01
3.680003319999999856e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630128450000000173e-01
3.680048219999999537e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630128459999999890e-01
3.680544800000000172e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630130090000000420e-01
3.688064229999999943e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630154919999999841e-01
3.708064229999999961e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630220980000000042e-01
3.728064229999999979e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630287040000000243e-01
3.748064229999999997e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630353100000000444e-01
3.768064230000000014e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630419159999999534e-01
3.788064230000000032e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630485219999999735e-01
3.808064230000000050e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630551279999999936e-01
3.828064230000000068e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.630617340000000137e-01
3.838750109999999882e-01,0.000000000000000000e+00,1.350000000000000089e+00,6.630647010000000341e-01
3.838750210000000385e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.630647710000000528e-01
3.838750449999999703e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.630659709999999762e-01
3.838752219999999604e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.630653079999999644e-01
3.838776499999999592e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.630667209999999701e-01
3.839164899999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.630796570000000445e-01
3.840000029999999787e-01,4.499999980000000122e-01,0.000000000000000000e+00,6.631505930000000104e-01
3.840000120000000017e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.632893720000000437e-01
3.840000559999999785e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.635079969999999605e-01
3.840003660000000374e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.656152199999999519e-01
3.840053310000000053e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.773063940000000338e-01
3.840612409999999977e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.779080589999999518e-01
3.849242210000000108e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.779122440000000527e-01
3.869242210000000126e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.779157070000000340e-01
3.889242210000000144e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.779191359999999777e-01
3.909242210000000162e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.779225319999999666e-01
3.929242210000000179e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.779258970000000550e-01
3.949242209999999642e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.779292329999999644e-01
3.969242209999999660e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.779325419999999713e-01
3.989242209999999678e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.779358239999999647e-01
3.998750130000000014e-01,1.050000000000000044e+00,0.000000000000000000e+00,6.778526780000000418e-01
3.998750220000000244e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.777269110000000429e-01
3.998750699999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.778721739999999940e-01
3.998754239999999793e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.778690189999999616e-01
3.998807600000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.778689490000000539e-01
3.999661369999999994e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.778689639999999628e-01
4.000000069999999908e-01,0.000000000000000000e+00,1.050000000000000044e+00,6.778708620000000185e-01
4.000000160000000138e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778704960000000446e-01
4.000000699999999854e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778685319999999681e-01
4.000006309999999954e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778685679999999492e-01
4.000096080000000165e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778685899999999931e-01
4.001110310000000059e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778689199999999859e-01
4.013586190000000276e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778729799999999583e-01
4.033586190000000293e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778794889999999462e-01
4.053586189999999756e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778859969999999624e-01
4.073586189999999774e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778925049999999786e-01
4.093586189999999791e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.778990139999999665e-01
4.113586189999999809e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.779055219999999826e-01
4.133586189999999827e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.779120299999999988e-01
4.153586190000000400e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.779185389999999867e-01
4.158750130000000156e-01,0.000000000000000000e+00,1.050000000000000044e+00,6.779190910000000292e-01
4.158750219999999831e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.779205750000000252e-01
4.158750700000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.779201870000000074e-01
4.158753840000000146e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.779204850000000171e-01
4.158802389999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.779231310000000121e-01
4.159579200000000365e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.779415429999999798e-01
4.160000070000000050e-01,1.050000000000000044e+00,0.000000000000000000e+00,6.780824130000000505e-01
4.160000160000000280e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.781195290000000542e-01
4.160000769999999681e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.784174290000000163e-01
4.160006980000000021e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.816026609999999986e-01
4.160106279999999934e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903639360000000114e-01
4.161264740000000240e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903017559999999886e-01
4.174858999999999654e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903021350000000389e-01
4.194859000000000226e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903041170000000504e-01
4.214859000000000244e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903061350000000429e-01
4.234859000000000262e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903081859999999903e-01
4.254859000000000280e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903102690000000319e-01
4.274858999999999742e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903123820000000022e-01
4.294858999999999760e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903145219999999860e-01
4.314858999999999778e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.903166899999999551e-01
4.318750170000000277e-01,4.500000029999999818e-01,0.000000000000000000e+00,6.901285719999999957e-01
4.318750260000000507e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.901210309999999959e-01
4.318751120000000054e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.902340139999999513e-01
4.318757790000000152e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.902354160000000460e-01
4.318864450000000077e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.902354729999999883e-01
4.319999999999999951e-01,0.000000000000000000e+00,8.131516289999999457e-09,6.902354939999999495e-01
4.320000099999999899e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902390779999999504e-01
4.320000219999999835e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902378040000000103e-01
4.320001069999999666e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902359139999999504e-01
4.320012289999999866e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902358990000000416e-01
4.320183459999999975e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902359470000000163e-01
4.322318949999999771e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902366340000000156e-01
4.339152510000000018e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902420439999999990e-01
4.359152510000000036e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902484719999999463e-01
4.379152510000000054e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902549000000000046e-01
4.399152510000000071e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902613279999999518e-01
4.419152510000000089e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902677560000000101e-01
4.439152510000000107e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902741839999999574e-01
4.459152510000000125e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902806120000000156e-01
4.478750100000000178e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.902869109999999475e-01
4.478750200000000126e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.902859019999999513e-01
4.478750320000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.902882479999999932e-01
4.478751410000000321e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.902869579999999505e-01
4.478763559999999755e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.902876610000000523e-01
4.478957949999999855e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.902957570000000098e-01
4.480000009999999810e-01,1.499999989999999950e-01,0.000000000000000000e+00,6.903310540000000550e-01
4.480000109999999758e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.905089060000000334e-01
4.480000350000000187e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.905009170000000474e-01
4.480002009999999868e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.912946939999999874e-01
4.480026839999999844e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.979732849999999988e-01
4.480364780000000158e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.005947240000000020e-01
4.485279380000000149e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.005894489999999752e-01
4.505279379999999612e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.005912359999999506e-01
4.525279379999999629e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.005930599999999897e-01
4.545279380000000202e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.005949179999999554e-01
4.565279380000000220e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.005968089999999870e-01
4.585279380000000238e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.005987310000000301e-01
4.605279380000000256e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.006006809999999474e-01
4.625279380000000273e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.006026589999999610e-01
4.638750110000000038e-01,1.350000000000000089e+00,0.000000000000000000e+00,7.005631879999999478e-01
4.638750209999999985e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.003673409999999766e-01
4.638750450000000414e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.005070070000000149e-01
4.638752459999999633e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.005232940000000186e-01
4.638779110000000316e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.005235060000000180e-01
4.639205559999999839e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.005235330000000316e-01
4.640000029999999942e-01,0.000000000000000000e+00,4.499999980000000122e-01,7.005247610000000513e-01
4.640000120000000172e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005263929999999695e-01
4.640000510000000244e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005240799999999934e-01
4.640003309999999881e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005239549999999760e-01
4.640048159999999866e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005239599999999456e-01
4.640647910000000320e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005241500000000121e-01
4.649772549999999782e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005270519999999834e-01
4.669772549999999800e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005334140000000209e-01
4.689772549999999818e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005397759999999474e-01
4.709772549999999836e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005461379999999849e-01
4.729772549999999853e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005525000000000224e-01
4.749772549999999871e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005588619999999489e-01
4.769772550000000444e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005652230000000147e-01
4.789772549999999907e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.005715850000000522e-01
4.798750130000000169e-01,0.000000000000000000e+00,1.050000000000000044e+00,7.005732660000000278e-01
4.798750220000000399e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.005747249999999537e-01
4.798750699999999592e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.005743340000000208e-01
4.798753839999999604e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.005746280000000326e-01
4.798802440000000114e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.005772139999999482e-01
4.799579979999999968e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.005953569999999742e-01
4.800000070000000063e-01,1.050000000000000044e+00,0.000000000000000000e+00,7.007359170000000415e-01
4.800000160000000293e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.007588609999999552e-01
4.800000769999999695e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.009380090000000285e-01
4.800006980000000034e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.030828940000000138e-01
4.800106359999999905e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091957100000000347e-01
4.801436399999999827e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091556039999999950e-01
4.815633120000000211e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091560319999999917e-01
4.835633120000000229e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091577119999999956e-01
4.855633120000000247e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091594260000000371e-01
4.875633119999999709e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091611719999999508e-01
4.895633119999999727e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091629489999999869e-01
4.915633120000000300e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091647559999999517e-01
4.935633119999999763e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091665889999999584e-01
4.955633120000000336e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.091684480000000068e-01
4.958750170000000290e-01,4.500000029999999818e-01,0.000000000000000000e+00,7.089826729999999522e-01
4.958750259999999965e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.089743809999999868e-01
4.958751120000000068e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.090880999999999990e-01
4.958757780000000448e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.090895120000000329e-01
4.958864359999999305e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.090895699999999469e-01
4.959999999999999964e-01,0.000000000000000000e+00,8.131516289999999457e-09,7.090895910000000191e-01
4.960000099999999912e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.090931900000000399e-01
4.960000220000000404e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.090918959999999993e-01
4.960001070000000234e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.090900190000000158e-01
4.960012280000000162e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.090900039999999960e-01
4.960191620000000134e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.090900559999999686e-01
4.962687310000000185e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.090908430000000262e-01
4.980349370000000109e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.090964130000000365e-01
5.000349369999999016e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.091027199999999642e-01
5.020349370000000144e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.091090270000000029e-01
5.040349370000000162e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.091153350000000133e-01
5.060349370000000180e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.091216420000000520e-01
5.080349370000000198e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.091279489999999797e-01
5.100349370000000215e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.091342560000000184e-01
5.118750100000000192e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.091400589999999893e-01
5.118750199999999584e-01,0.000000000000000000e+00,4.977264599999999642e-09,7.091390450000000234e-01
5.118750320000000631e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.091413989999999501e-01
5.118751410000000890e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.091401029999999661e-01
5.118763559999999213e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.091407960000000177e-01
5.118957950000000423e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.091487909999999451e-01
5.120000009999999824e-01,1.499999989999999950e-01,0.000000000000000000e+00,7.091839189999999959e-01
5.120000110000000326e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.093574089999999943e-01
5.120000350000000200e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.093127350000000275e-01
5.120002009999999881e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.098502079999999825e-01
5.120026869999999564e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.143953429999999605e-01
5.120404459999999824e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.162903000000000464e-01
5.126164600000000515e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.162868390000000085e-01
5.146164599999999423e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.162884480000000220e-01
5.166164600000000551e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.162900890000000187e-01
5.186164599999999458e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.162917589999999723e-01
5.206164600000000586e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.162934579999999940e-01
5.226164599999999494e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.162951829999999465e-01
5.246164599999999512e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.162969319999999973e-01
5.266164600000000640e-01,1.500000000000000000e+00,0.000000000000000000e+00,7.162987050000000355e-01
5.278750110000000051e-01,1.350000000000000089e+00,0.000000000000000000e+00,7.162620130000000307e-01
5.278750210000000553e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.160658840000000414e-01
5.278750449999999317e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.162060409999999600e-01
5.278752450000000485e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.162225250000000543e-01
5.278779089999999785e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.162227389999999971e-01
5.279205240000000021e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.162227660000000107e-01
5.280000030000000510e-01,0.000000000000000000e+00,4.499999980000000122e-01,7.162240029999999980e-01
5.280000120000000186e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.162256430000000229e-01
5.280000510000000258e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.162233180000000532e-01
5.280003309999999894e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.162231949999999792e-01
5.280048130000000173e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.162232010000000315e-01
5.280737589999999759e-01,0.000000000000000000e+00,1.500000000000000000e+00,7.162234159999999461e-01
