 frequency       v(Amag_dB)      v(Aarg)        
 7.10370877e+01  2.29000352e+01 -8.16268792e+01 
 7.26751838e+01  2.27059149e+01 -8.18143531e+01 
 7.43510539e+01  2.25116241e+01 -8.19977840e+01 
 7.60655691e+01  2.23171699e+01 -8.21772511e+01 
 7.78196206e+01  2.21225593e+01 -8.23528353e+01 
 7.96141200e+01  2.19277995e+01 -8.25246184e+01 
 8.14500001e+01  2.17328964e+01 -8.26926764e+01 
 8.33282151e+01  2.15378568e+01 -8.28570884e+01 
 8.52497412e+01  2.13426870e+01 -8.30179325e+01 
 8.72155772e+01  2.11473906e+01 -8.31752723e+01 
 8.92267449e+01  2.09519752e+01 -8.33291918e+01 
 9.12842895e+01  2.07564446e+01 -8.34797570e+01 
 9.33892805e+01  2.05608049e+01 -8.36270428e+01 
 9.55428121e+01  2.03650602e+01 -8.37711167e+01 
 9.77460036e+01  2.01692153e+01 -8.39120471e+01 
 1.00000000e+02  1.99732744e+01 -8.40499012e+01 
 1.02305973e+02  1.97772419e+01 -8.41847450e+01 
 1.04665121e+02  1.95811214e+01 -8.43166416e+01 
 1.07078670e+02  1.93849174e+01 -8.44456580e+01 
 1.09547876e+02  1.91886329e+01 -8.45718532e+01 
 1.12074020e+02  1.89922718e+01 -8.46952901e+01 
 1.14658417e+02  1.87958374e+01 -8.48160289e+01 
 1.17302409e+02  1.85993336e+01 -8.49341301e+01 
 1.20007371e+02  1.84027615e+01 -8.50496452e+01 
 1.22774708e+02  1.82061260e+01 -8.51626372e+01 
 1.25605860e+02  1.80094289e+01 -8.52731588e+01 
 1.28502297e+02  1.78126735e+01 -8.53812658e+01 
 1.31465525e+02  1.76158622e+01 -8.54870119e+01 
 1.34497085e+02  1.74189972e+01 -8.55904480e+01 
 1.37598551e+02  1.72220813e+01 -8.56916269e+01 
 1.40771537e+02  1.70251162e+01 -8.57905976e+01 
 1.44017690e+02  1.68281046e+01 -8.58874108e+01 
 1.47338699e+02  1.66310481e+01 -8.59821137e+01 
 1.50736290e+02  1.64339492e+01 -8.60747548e+01 
 1.54212228e+02  1.62368093e+01 -8.61653795e+01 
 1.57768320e+02  1.60396302e+01 -8.62540333e+01 
 1.61406415e+02  1.58424140e+01 -8.63407620e+01 
 1.65128404e+02  1.56451621e+01 -8.64256081e+01 
 1.68936220e+02  1.54478760e+01 -8.65086144e+01 
 1.72831844e+02  1.52505576e+01 -8.65898241e+01 
 1.76817299e+02  1.50532080e+01 -8.66692770e+01 
 1.80894658e+02  1.48558285e+01 -8.67470136e+01 
 1.85066040e+02  1.46584209e+01 -8.68230741e+01 
 1.89333613e+02  1.44609861e+01 -8.68974962e+01 
 1.93699595e+02  1.42635256e+01 -8.69703187e+01 
 1.98166255e+02  1.40660398e+01 -8.70415768e+01 
 2.02735916e+02  1.38685306e+01 -8.71113086e+01 
 2.07410951e+02  1.36709987e+01 -8.71795488e+01 
 2.12193792e+02  1.34734451e+01 -8.72463321e+01 
 2.17086923e+02  1.32758712e+01 -8.73116936e+01 
 2.22092889e+02  1.30782770e+01 -8.73756649e+01 
 2.27214291e+02  1.28806643e+01 -8.74382805e+01 
 2.32453791e+02  1.26830335e+01 -8.74995716e+01 
 2.37814113e+02  1.24853854e+01 -8.75595695e+01 
 2.43298042e+02  1.22877212e+01 -8.76183059e+01 
 2.48908429e+02  1.20900408e+01 -8.76758092e+01 
 2.54648190e+02  1.18923457e+01 -8.77321105e+01 
 2.60520309e+02  1.16946363e+01 -8.77872380e+01 
 2.66527837e+02  1.14969131e+01 -8.78412200e+01 
 2.72673897e+02  1.12991767e+01 -8.78940843e+01 
 2.78961683e+02  1.11014278e+01 -8.79458580e+01 
 2.85394464e+02  1.09036674e+01 -8.79965685e+01 
 2.91975583e+02  1.07058951e+01 -8.80462405e+01 
 2.98708461e+02  1.05081122e+01 -8.80949009e+01 
 3.05596598e+02  1.03103185e+01 -8.81425736e+01 
 3.12643573e+02  1.01125153e+01 -8.81892844e+01 
 3.19853049e+02  9.91470252e+00 -8.82350566e+01 
 3.27228774e+02  9.71688026e+00 -8.82799135e+01 
 3.34774581e+02  9.51905015e+00 -8.83238797e+01 
 3.42494392e+02  9.32121135e+00 -8.83669764e+01 
 3.50392221e+02  9.12336506e+00 -8.84092269e+01 
 3.58472171e+02  8.92551082e+00 -8.84506519e+01 
 3.66738442e+02  8.72764938e+00 -8.84912734e+01 
 3.75195331e+02  8.52978149e+00 -8.85311128e+01 
 3.83847234e+02  8.33190663e+00 -8.85701898e+01 
 3.92698648e+02  8.13402594e+00 -8.86085256e+01 
 4.01754173e+02  7.93613888e+00 -8.86461391e+01 
 4.11018515e+02  7.73824614e+00 -8.86830501e+01 
