 time            v(phi_1)        v(di_phi_1_n)   v(phi_2)        v(di_phi_2_n)   v(Vcm)         
 7.97611346e-04  0.00000000e+00  1.49937877e+00  1.50000000e+00 -5.30263858e-03  7.43573543e-01 
 7.98111346e-04  0.00000000e+00  1.50062077e+00  1.50000000e+00  5.32273459e-03  7.43575147e-01 
 7.98611346e-04  0.00000000e+00  1.49937879e+00  1.50000000e+00 -5.30243741e-03  7.43576588e-01 
 7.99111346e-04  0.00000000e+00  1.50062075e+00  1.50000000e+00  5.32253174e-03  7.43578193e-01 
 7.99611346e-04  0.00000000e+00  1.49937882e+00  1.50000000e+00 -5.30223624e-03  7.43579634e-01 
 7.99875010e-04  0.00000000e+00  1.50062071e+00  1.50000000e+00  5.32223799e-03  7.43580518e-01 
 7.99875011e-04  0.00000000e+00  1.49530842e+00  1.35000000e+00 -2.99159228e-02  7.43580003e-01 
 7.99875013e-04  0.00000000e+00  1.48725633e+00  1.05000000e+00 -9.23398343e-02  7.43579334e-01 
 7.99875017e-04  0.00000000e+00  1.48376092e+00  4.50000003e-01 -1.65840419e-01  7.43579106e-01 
 7.99875020e-04  0.00000000e+00  1.48824320e+00  4.97726460e-09 -1.18777460e-01  7.43579495e-01 
 7.99875021e-04  0.00000000e+00  1.49349391e+00  0.00000000e+00 -5.30430033e-02  7.43580012e-01 
 7.99875022e-04  0.00000000e+00  1.50274037e+00  0.00000000e+00  8.11387372e-02  7.43580799e-01 
 7.99875026e-04  0.00000000e+00  1.51234822e+00  0.00000000e+00  3.47113770e-01  7.43581543e-01 
 7.99875032e-04  0.00000000e+00  1.51614226e+00  0.00000000e+00  8.26464008e-01  7.43581863e-01 
 7.99875045e-04  0.00000000e+00  1.50909440e+00  0.00000000e+00  1.38660886e+00  7.43581232e-01 
 7.99875070e-04  0.00000000e+00  1.49890965e+00  0.00000000e+00  1.53752304e+00  7.43580407e-01 
 7.99875101e-04  0.00000000e+00  1.49992597e+00  0.00000000e+00  1.48311476e+00  7.43580492e-01 
 7.99875141e-04  0.00000000e+00  1.50020652e+00  0.00000000e+00  1.50905916e+00  7.43580559e-01 
 7.99875222e-04  0.00000000e+00  1.49979486e+00  0.00000000e+00  1.49333135e+00  7.43580549e-01 
 7.99875384e-04  0.00000000e+00  1.50019233e+00  0.00000000e+00  1.50584439e+00  7.43580696e-01 
 7.99875708e-04  0.00000000e+00  1.49980955e+00  0.00000000e+00  1.49465511e+00  7.43580824e-01 
 7.99876356e-04  0.00000000e+00  1.50018383e+00  0.00000000e+00  1.50520879e+00  7.43581233e-01 
 7.99877652e-04  0.00000000e+00  1.49981417e+00  0.00000000e+00  1.49494544e+00  7.43581867e-01 
 7.99880244e-04  0.00000000e+00  1.50018176e+00  0.00000000e+00  1.50506134e+00  7.43583198e-01 
 7.99885427e-04  0.00000000e+00  1.49981573e+00  0.00000000e+00  1.49501606e+00  7.43585392e-01 
 7.99895794e-04  0.00000000e+00  1.50018172e+00  0.00000000e+00  1.50502565e+00  7.43589045e-01 
 7.99916528e-04  0.00000000e+00  1.49981669e+00  0.00000000e+00  1.49503412e+00  7.43594149e-01 
 7.99957996e-04  0.00000000e+00  1.50018203e+00  0.00000000e+00  1.50498016e+00  7.43600930e-01 
 8.00000000e-04  1.62630326e-08  1.49981717e+00  0.00000000e+00  1.49503999e+00  7.43605450e-01 
 8.00000001e-04  1.50000016e-01  1.53964876e+00  0.00000000e+00  1.50125648e+00  7.43623866e-01 
 8.00000003e-04  4.50000014e-01  1.61617090e+00  0.00000000e+00  1.51296690e+00  7.43664307e-01 
 8.00000007e-04  1.05000001e+00  1.66416577e+00  0.00000000e+00  1.51470164e+00  7.43740943e-01 
 8.00000010e-04  1.49999999e+00  1.47344640e+00  0.00000000e+00  1.48511159e+00  7.43794450e-01 
 8.00000011e-04  1.50000000e+00  1.34552072e+00  0.00000000e+00  1.46833256e+00  7.43790192e-01 
 8.00000012e-04  1.50000000e+00  1.08729540e+00  0.00000000e+00  1.43902915e+00  7.43774727e-01 
 8.00000016e-04  1.50000000e+00  6.19803511e-01  0.00000000e+00  1.41094681e+00  7.43740639e-01 
 8.00000022e-04  1.50000000e+00  1.06467385e-01  0.00000000e+00  1.43493760e+00  7.43698075e-01 
 8.00000035e-04  1.50000000e+00 -3.06994141e-02  0.00000000e+00  1.49989064e+00  7.43683906e-01 
 8.00000056e-04  1.50000000e+00  1.73454746e-02  0.00000000e+00  1.50111660e+00  7.43702614e-01 
 8.00000077e-04  1.50000000e+00 -9.46731573e-03  0.00000000e+00  1.49886695e+00  7.43710448e-01 
 8.00000119e-04  1.50000000e+00  7.17999938e-03  0.00000000e+00  1.50100281e+00  7.43735493e-01 
 8.00000202e-04  1.50000000e+00 -6.22409210e-03  0.00000000e+00  1.49905880e+00  7.43777998e-01 
 8.00000368e-04  1.50000000e+00  5.83178554e-03  0.00000000e+00  1.50090158e+00  7.43863715e-01 
 8.00000700e-04  1.50000000e+00 -5.61624140e-03  0.00000000e+00  1.49911039e+00  7.44012578e-01 
 8.00001365e-04  1.50000000e+00  5.53958737e-03  0.00000000e+00  1.50087699e+00  7.44257038e-01 
 8.00002694e-04  1.50000000e+00 -5.47379906e-03  0.00000000e+00  1.49912434e+00  7.44573408e-01 
 8.00005352e-04  1.50000000e+00  5.46952049e-03  0.00000000e+00  1.50087187e+00  7.44858459e-01 
 8.00010669e-04  1.50000000e+00 -5.43853064e-03  0.00000000e+00  1.49912832e+00  7.44964469e-01 
 8.00021303e-04  1.50000000e+00  5.45207250e-03  0.00000000e+00  1.50087044e+00  7.44958515e-01 
 8.00042571e-04  1.50000000e+00 -5.42985255e-03  0.00000000e+00  1.49912911e+00  7.44960999e-01 
 8.00085107e-04  1.50000000e+00  5.44769988e-03  0.00000000e+00  1.50087004e+00  7.44959597e-01 
 8.00170178e-04  1.50000000e+00 -5.42768455e-03  0.00000000e+00  1.49912931e+00  7.44960709e-01 
 8.00340321e-04  1.50000000e+00  5.44660719e-03  0.00000000e+00  1.50086994e+00  7.44959984e-01 
 8.00680606e-04  1.50000000e+00 -5.42714267e-03  0.00000000e+00  1.49912936e+00  7.44961045e-01 
 8.01180606e-04  1.50000000e+00  5.44630116e-03  0.00000000e+00  1.50086991e+00  7.44960718e-01 
 8.01680606e-04  1.50000000e+00 -5.42689683e-03  0.00000000e+00  1.49912938e+00  7.44961829e-01 
 8.02180606e-04  1.50000000e+00  5.44605332e-03  0.00000000e+00  1.50086989e+00  7.44961573e-01 
 8.02680606e-04  1.50000000e+00 -5.42665099e-03  0.00000000e+00  1.49912940e+00  7.44962615e-01 
 8.03180606e-04  1.50000000e+00  5.44580548e-03  0.00000000e+00  1.50086987e+00  7.44962426e-01 
 8.03680606e-04  1.50000000e+00 -5.42640517e-03  0.00000000e+00  1.49912942e+00  7.44963402e-01 
 8.04180606e-04  1.50000000e+00  5.44555766e-03  0.00000000e+00  1.50086985e+00  7.44963279e-01 
 8.04680606e-04  1.50000000e+00 -5.42615936e-03  0.00000000e+00  1.49912945e+00  7.44964190e-01 
 8.05180606e-04  1.50000000e+00  5.44530985e-03  0.00000000e+00  1.50086982e+00  7.44964130e-01 
 8.05680606e-04  1.50000000e+00 -5.42591356e-03  0.00000000e+00  1.49912947e+00  7.44964978e-01 
 8.06180606e-04  1.50000000e+00  5.44506204e-03  0.00000000e+00  1.50086980e+00  7.44964981e-01 
 8.06680606e-04  1.50000000e+00 -5.42566776e-03  0.00000000e+00  1.49912949e+00  7.44965768e-01 
 8.07180606e-04  1.50000000e+00  5.44481425e-03  0.00000000e+00  1.50086978e+00  7.44965830e-01 
 8.07680606e-04  1.50000000e+00 -5.42542198e-03  0.00000000e+00  1.49912951e+00  7.44966559e-01 
 8.08180606e-04  1.50000000e+00  5.44456647e-03  0.00000000e+00  1.50086976e+00  7.44966679e-01 
 8.08680606e-04  1.50000000e+00 -5.42517621e-03  0.00000000e+00  1.49912954e+00  7.44967350e-01 
 8.09180606e-04  1.50000000e+00  5.44431870e-03  0.00000000e+00  1.50086973e+00  7.44967527e-01 
 8.09680606e-04  1.50000000e+00 -5.42493045e-03  0.00000000e+00  1.49912956e+00  7.44968143e-01 
 8.10180606e-04  1.50000000e+00  5.44407094e-03  0.00000000e+00  1.50086971e+00  7.44968373e-01 
 8.10680606e-04  1.50000000e+00 -5.42468470e-03  0.00000000e+00  1.49912958e+00  7.44968936e-01 
 8.11180606e-04  1.50000000e+00  5.44382319e-03  0.00000000e+00  1.50086969e+00  7.44969219e-01 
 8.11680606e-04  1.50000000e+00 -5.42443896e-03  0.00000000e+00  1.49912961e+00  7.44969730e-01 
 8.12180606e-04  1.50000000e+00  5.44357545e-03  0.00000000e+00  1.50086967e+00  7.44970064e-01 
 8.12680606e-04  1.50000000e+00 -5.42419323e-03  0.00000000e+00  1.49912963e+00  7.44970525e-01 
 8.13180606e-04  1.50000000e+00  5.44332772e-03  0.00000000e+00  1.50086964e+00  7.44970909e-01 
 8.13680606e-04  1.50000000e+00 -5.42394752e-03  0.00000000e+00  1.49912965e+00  7.44971320e-01 
 8.14180606e-04  1.50000000e+00  5.44308000e-03  0.00000000e+00  1.50086962e+00  7.44971752e-01 
 8.14680606e-04  1.50000000e+00 -5.42370181e-03  0.00000000e+00  1.49912967e+00  7.44972117e-01 
 8.15180606e-04  1.50000000e+00  5.44283229e-03  0.00000000e+00  1.50086960e+00  7.44972595e-01 
 8.15680606e-04  1.50000000e+00 -5.42345611e-03  0.00000000e+00  1.49912970e+00  7.44972914e-01 
 8.15875010e-04  1.50000000e+00  5.44238992e-03  0.00000000e+00  1.50086956e+00  7.44973205e-01 
 8.15875011e-04  1.35000000e+00 -2.40382190e-02  0.00000000e+00  1.49536627e+00  7.44945235e-01 
 8.15875013e-04  1.05000000e+00 -7.82794308e-02  0.00000000e+00  1.48715234e+00  7.44892504e-01 
 8.15875017e-04  4.50000003e-01 -1.50430718e-01  0.00000000e+00  1.47956072e+00  7.44799793e-01 
 8.15875020e-04  4.97726460e-09 -1.21281986e-01  0.00000000e+00  1.47822416e+00  7.44744131e-01 
 8.15875021e-04  0.00000000e+00 -7.03670657e-02  0.00000000e+00  1.48247075e+00  7.44748422e-01 
 8.15875022e-04  0.00000000e+00  3.51741036e-02  0.00000000e+00  1.49045049e+00  7.44761440e-01 
 8.15875026e-04  0.00000000e+00  2.52877205e-01  0.00000000e+00  1.50037545e+00  7.44789730e-01 
 8.15875032e-04  0.00000000e+00  6.98686571e-01  0.00000000e+00  1.50797227e+00  7.44834337e-01 
 8.15875045e-04  0.00000000e+00  1.29337521e+00  0.00000000e+00  1.50690754e+00  7.44889351e-01 
 8.15875070e-04  0.00000000e+00  1.54687562e+00  0.00000000e+00  1.49928871e+00  7.44910542e-01 
 8.15875112e-04  0.00000000e+00  1.47611869e+00  0.00000000e+00  1.50004344e+00  7.44904942e-01 
 8.15875156e-04  0.00000000e+00  1.51210542e+00  0.00000000e+00  1.50014237e+00  7.44907661e-01 
 8.15875245e-04  0.00000000e+00  1.49117842e+00  0.00000000e+00  1.49983909e+00  7.44906200e-01 
 8.15875422e-04  0.00000000e+00  1.50745816e+00  0.00000000e+00  1.50016133e+00  7.44907275e-01 
 8.15875777e-04  0.00000000e+00  1.49315711e+00  0.00000000e+00  1.49983983e+00  7.44906367e-01 
 8.15876487e-04  0.00000000e+00  1.50667759e+00  0.00000000e+00  1.50015920e+00  7.44907217e-01 
 8.15877905e-04  0.00000000e+00  1.49355415e+00  0.00000000e+00  1.49984125e+00  7.44906409e-01 
 8.15880743e-04  0.00000000e+00  1.50647419e+00  0.00000000e+00  1.50015840e+00  7.44907209e-01 
 8.15886418e-04  0.00000000e+00  1.49364976e+00  0.00000000e+00  1.49984167e+00  7.44906425e-01 
 8.15897768e-04  0.00000000e+00  1.50642434e+00  0.00000000e+00  1.50015818e+00  7.44907213e-01 
 8.15920467e-04  0.00000000e+00  1.49367346e+00  0.00000000e+00  1.49984178e+00  7.44906436e-01 
 8.15965867e-04  0.00000000e+00  1.50641194e+00  0.00000000e+00  1.50015812e+00  7.44907222e-01 
 8.16000000e-04  0.00000000e+00  1.49368271e+00  1.62630326e-08  1.49984182e+00  7.44906445e-01 
 8.16000001e-04  0.00000000e+00  1.49891209e+00  1.50000016e-01  1.54785936e+00  7.44906842e-01 
 8.16000003e-04  0.00000000e+00  1.50903996e+00  4.50000014e-01  1.63794537e+00  7.44907690e-01 
 8.16000007e-04  0.00000000e+00  1.52565730e+00  1.05000001e+00  1.70619606e+00  7.44909096e-01 
 8.16000010e-04  0.00000000e+00  1.53712231e+00  1.49999999e+00  1.52689202e+00  7.44910070e-01 
 8.16000011e-04  0.00000000e+00  1.53516549e+00  1.50000000e+00  1.39169387e+00  7.44909812e-01 
 8.16000012e-04  0.00000000e+00  1.53013220e+00  1.50000000e+00  1.11860444e+00  7.44909339e-01 
 8.16000016e-04  0.00000000e+00  1.52271162e+00  1.50000000e+00  6.49317167e-01  7.44908765e-01 
 8.16000022e-04  0.00000000e+00  1.52209204e+00  1.50000000e+00  1.22838277e-01  7.44908727e-01 
 8.16000034e-04  0.00000000e+00  1.52035893e+00  1.50000000e+00 -2.27127146e-02  7.44908560e-01 
 8.16000051e-04  0.00000000e+00  1.50221650e+00  1.50000000e+00  1.50837378e-02  7.44907000e-01 
 8.16000069e-04  0.00000000e+00  1.49884891e+00  1.50000000e+00 -8.86333026e-03  7.44906749e-01 
 8.16000107e-04  0.00000000e+00  1.50083744e+00  1.50000000e+00  6.88908211e-03  7.44906890e-01 
 8.16000181e-04  0.00000000e+00  1.49928521e+00  1.50000000e+00 -6.02664299e-03  7.44906784e-01 
 8.16000331e-04  0.00000000e+00  1.50067131e+00  1.50000000e+00  5.68232480e-03  7.44906877e-01 
 8.16000629e-04  0.00000000e+00  1.49935799e+00  1.50000000e+00 -5.47814751e-03  7.44906791e-01 
 8.16001226e-04  0.00000000e+00  1.50063536e+00  1.50000000e+00  5.41588684e-03  7.44906877e-01 
 8.16002420e-04  0.00000000e+00  1.49937305e+00  1.50000000e+00 -5.35025684e-03  7.44906797e-01 
 8.16004808e-04  0.00000000e+00  1.50062516e+00  1.50000000e+00  5.35033305e-03  7.44906886e-01 
 8.16009583e-04  0.00000000e+00  1.49937601e+00  1.50000000e+00 -5.31920603e-03  7.44906819e-01 
 8.16019134e-04  0.00000000e+00  1.50062284e+00  1.50000000e+00  5.33419396e-03  7.44906930e-01 
 8.16038237e-04  0.00000000e+00  1.49937706e+00  1.50000000e+00 -5.31128140e-03  7.44906906e-01 
 8.16076442e-04  0.00000000e+00  1.50062232e+00  1.50000000e+00  5.33020381e-03  7.44907104e-01 
 8.16152851e-04  0.00000000e+00  1.49937732e+00  1.50000000e+00 -5.30930395e-03  7.44907255e-01 
 8.16305671e-04  0.00000000e+00  1.50062219e+00  1.50000000e+00  5.32920704e-03  7.44907801e-01 
 8.16611309e-04  0.00000000e+00  1.49937738e+00  1.50000000e+00 -5.30880976e-03  7.44908649e-01 
 8.17111309e-04  0.00000000e+00  1.50062215e+00  1.50000000e+00  5.32893940e-03  7.44910251e-01 
 8.17611309e-04  0.00000000e+00  1.49937741e+00  1.50000000e+00 -5.30860839e-03  7.44911690e-01 
 8.18111309e-04  0.00000000e+00  1.50062213e+00  1.50000000e+00  5.32873635e-03  7.44913292e-01 
 8.18611309e-04  0.00000000e+00  1.49937744e+00  1.50000000e+00 -5.30840703e-03  7.44914731e-01 
 8.19111309e-04  0.00000000e+00  1.50062210e+00  1.50000000e+00  5.32853331e-03  7.44916334e-01 
 8.19611309e-04  0.00000000e+00  1.49937746e+00  1.50000000e+00 -5.30820568e-03  7.44917773e-01 
 8.20111309e-04  0.00000000e+00  1.50062208e+00  1.50000000e+00  5.32833028e-03  7.44919375e-01 
 8.20611309e-04  0.00000000e+00  1.49937749e+00  1.50000000e+00 -5.30800435e-03  7.44920814e-01 
 8.21111309e-04  0.00000000e+00  1.50062205e+00  1.50000000e+00  5.32812726e-03  7.44922416e-01 
 8.21611309e-04  0.00000000e+00  1.49937752e+00  1.50000000e+00 -5.30780302e-03  7.44923855e-01 
 8.22111309e-04  0.00000000e+00  1.50062202e+00  1.50000000e+00  5.32792425e-03  7.44925457e-01 
 8.22611309e-04  0.00000000e+00  1.49937754e+00  1.50000000e+00 -5.30760170e-03  7.44926896e-01 
 8.23111309e-04  0.00000000e+00  1.50062200e+00  1.50000000e+00  5.32772125e-03  7.44928499e-01 
 8.23611309e-04  0.00000000e+00  1.49937757e+00  1.50000000e+00 -5.30740040e-03  7.44929938e-01 
 8.24111309e-04  0.00000000e+00  1.50062197e+00  1.50000000e+00  5.32751826e-03  7.44931540e-01 
 8.24611309e-04  0.00000000e+00  1.49937759e+00  1.50000000e+00 -5.30719910e-03  7.44932979e-01 
 8.25111309e-04  0.00000000e+00  1.50062194e+00  1.50000000e+00  5.32731529e-03  7.44934581e-01 
 8.25611309e-04  0.00000000e+00  1.49937762e+00  1.50000000e+00 -5.30699781e-03  7.44936020e-01 
 8.26111309e-04  0.00000000e+00  1.50062192e+00  1.50000000e+00  5.32711232e-03  7.44937622e-01 
 8.26611309e-04  0.00000000e+00  1.49937765e+00  1.50000000e+00 -5.30679654e-03  7.44939061e-01 
 8.27111309e-04  0.00000000e+00  1.50062189e+00  1.50000000e+00  5.32690936e-03  7.44940663e-01 
 8.27611309e-04  0.00000000e+00  1.49937767e+00  1.50000000e+00 -5.30659528e-03  7.44942102e-01 
 8.28111309e-04  0.00000000e+00  1.50062187e+00  1.50000000e+00  5.32670642e-03  7.44943705e-01 
 8.28611309e-04  0.00000000e+00  1.49937770e+00  1.50000000e+00 -5.30639402e-03  7.44945144e-01 
 8.29111309e-04  0.00000000e+00  1.50062184e+00  1.50000000e+00  5.32650348e-03  7.44946746e-01 
 8.29611309e-04  0.00000000e+00  1.49937773e+00  1.50000000e+00 -5.30619278e-03  7.44948185e-01 
 8.30111309e-04  0.00000000e+00  1.50062181e+00  1.50000000e+00  5.32630056e-03  7.44949787e-01 
 8.30611309e-04  0.00000000e+00  1.49937775e+00  1.50000000e+00 -5.30599154e-03  7.44951226e-01 
 8.31111309e-04  0.00000000e+00  1.50062179e+00  1.50000000e+00  5.32609764e-03  7.44952828e-01 
 8.31611309e-04  0.00000000e+00  1.49937778e+00  1.50000000e+00 -5.30579032e-03  7.44954267e-01 
 8.31875010e-04  0.00000000e+00  1.50062175e+00  1.50000000e+00  5.32580384e-03  7.44955151e-01 
 8.31875011e-04  0.00000000e+00  1.49530943e+00  1.35000000e+00 -2.99136938e-02  7.44954636e-01 
 8.31875013e-04  0.00000000e+00  1.48725723e+00  1.05000000e+00 -9.23390334e-02  7.44953966e-01 
 8.31875017e-04  0.00000000e+00  1.48376133e+00  4.50000003e-01 -1.65840353e-01  7.44953738e-01 
 8.31875020e-04  0.00000000e+00  1.48824321e+00  4.97726460e-09 -1.18777627e-01  7.44954127e-01 
 8.31875021e-04  0.00000000e+00  1.49349368e+00  0.00000000e+00 -5.30431980e-02  7.44954644e-01 
 8.31875022e-04  0.00000000e+00  1.50273978e+00  0.00000000e+00  8.11384311e-02  7.44955431e-01 
 8.31875026e-04  0.00000000e+00  1.51234745e+00  0.00000000e+00  3.47113103e-01  7.44956176e-01 
 8.31875032e-04  0.00000000e+00  1.51614182e+00  0.00000000e+00  8.26463327e-01  7.44956496e-01 
 8.31875045e-04  0.00000000e+00  1.50909457e+00  0.00000000e+00  1.38660851e+00  7.44955864e-01 
 8.31875070e-04  0.00000000e+00  1.49890979e+00  0.00000000e+00  1.53752315e+00  7.44955040e-01 
 8.31875101e-04  0.00000000e+00  1.49992591e+00  0.00000000e+00  1.48311469e+00  7.44955124e-01 
 8.31875141e-04  0.00000000e+00  1.50020655e+00  0.00000000e+00  1.50905920e+00  7.44955191e-01 
 8.31875222e-04  0.00000000e+00  1.49979485e+00  0.00000000e+00  1.49333133e+00  7.44955182e-01 
 8.31875384e-04  0.00000000e+00  1.50019234e+00  0.00000000e+00  1.50584441e+00  7.44955328e-01 
 8.31875708e-04  0.00000000e+00  1.49980954e+00  0.00000000e+00  1.49465509e+00  7.44955456e-01 
 8.31876356e-04  0.00000000e+00  1.50018384e+00  0.00000000e+00  1.50520881e+00  7.44955864e-01 
 8.31877652e-04  0.00000000e+00  1.49981416e+00  0.00000000e+00  1.49494542e+00  7.44956498e-01 
 8.31880244e-04  0.00000000e+00  1.50018177e+00  0.00000000e+00  1.50506136e+00  7.44957827e-01 
 8.31885427e-04  0.00000000e+00  1.49981572e+00  0.00000000e+00  1.49501604e+00  7.44960019e-01 
 8.31895794e-04  0.00000000e+00  1.50018173e+00  0.00000000e+00  1.50502566e+00  7.44963669e-01 
 8.31916528e-04  0.00000000e+00  1.49981668e+00  0.00000000e+00  1.49503411e+00  7.44968770e-01 
 8.31957996e-04  0.00000000e+00  1.50018204e+00  0.00000000e+00  1.50498018e+00  7.44975547e-01 
 8.32000000e-04  0.00000000e+00  1.49981716e+00  0.00000000e+00  1.49503997e+00  7.44980064e-01 
 8.32000001e-04  1.49999999e-01  1.53964709e+00  0.00000000e+00  1.50125645e+00  7.44998478e-01 
 8.32000003e-04  4.49999998e-01  1.61616640e+00  0.00000000e+00  1.51296680e+00  7.45038915e-01 
 8.32000007e-04  1.05000000e+00  1.66416043e+00  0.00000000e+00  1.51470151e+00  7.45115542e-01 
 8.32000010e-04  1.49999999e+00  1.47346309e+00  0.00000000e+00  1.48512424e+00  7.45168873e-01 
 8.32000011e-04  1.50000000e+00  1.34555309e+00  0.00000000e+00  1.46835355e+00  7.45164540e-01 
 8.32000012e-04  1.50000000e+00  1.08735822e+00  0.00000000e+00  1.43906335e+00  7.45148932e-01 
 8.32000016e-04  1.50000000e+00  6.19897310e-01  0.00000000e+00  1.41098248e+00  7.45114575e-01 
 8.32000022e-04  1.50000000e+00  1.06563344e-01  0.00000000e+00  1.43494099e+00  7.45071425e-01 
 8.32000035e-04  1.50000000e+00 -3.07155610e-02  0.00000000e+00  1.49988506e+00  7.45055943e-01 
 8.32000056e-04  1.50000000e+00  1.73562009e-02  0.00000000e+00  1.50112258e+00  7.45072358e-01 
 8.32000077e-04  1.50000000e+00 -9.47381851e-03  0.00000000e+00  1.49886343e+00  7.45078039e-01 
 8.32000119e-04  1.50000000e+00  7.18586989e-03  0.00000000e+00  1.50100671e+00  7.45098801e-01 
 8.32000202e-04  1.50000000e+00 -6.22885538e-03  0.00000000e+00  1.49905625e+00  7.45133012e-01 
 8.32000368e-04  1.50000000e+00  5.83683728e-03  0.00000000e+00  1.50090497e+00  7.45203042e-01 
 8.32000700e-04  1.50000000e+00 -5.62070465e-03  0.00000000e+00  1.49910793e+00  7.45323953e-01 
 8.32001365e-04  1.50000000e+00  5.54437380e-03  0.00000000e+00  1.50088010e+00  7.45523710e-01 
 8.32002694e-04  1.50000000e+00 -5.47831314e-03  0.00000000e+00  1.49912168e+00  7.45782623e-01 
 8.32005353e-04  1.50000000e+00  5.47413711e-03  0.00000000e+00  1.50087470e+00  7.46018566e-01 
 8.32010671e-04  1.50000000e+00 -5.44310561e-03  0.00000000e+00  1.49912551e+00  7.46107958e-01 
 8.32021306e-04  1.50000000e+00  5.45666481e-03  0.00000000e+00  1.50087324e+00  7.46103932e-01 
 8.32042577e-04  1.50000000e+00 -5.43442206e-03  0.00000000e+00  1.49912630e+00  7.46105416e-01 
 8.32085119e-04  1.50000000e+00  5.45228970e-03  0.00000000e+00  1.50087284e+00  7.46104750e-01 
 8.32170202e-04  1.50000000e+00 -5.43225288e-03  0.00000000e+00  1.49912650e+00  7.46105225e-01 
 8.32340368e-04  1.50000000e+00  5.45119642e-03  0.00000000e+00  1.50087274e+00  7.46105090e-01 
 8.32680700e-04  1.50000000e+00 -5.43171071e-03  0.00000000e+00  1.49912655e+00  7.46105577e-01 
 8.33180700e-04  1.50000000e+00  5.45089021e-03  0.00000000e+00  1.50087271e+00  7.46105805e-01 
 8.33680700e-04  1.50000000e+00 -5.43146470e-03  0.00000000e+00  1.49912658e+00  7.46106361e-01 
 8.34180700e-04  1.50000000e+00  5.45064220e-03  0.00000000e+00  1.50087269e+00  7.46106640e-01 
 8.34680700e-04  1.50000000e+00 -5.43121870e-03  0.00000000e+00  1.49912660e+00  7.46107145e-01 
 8.35180700e-04  1.50000000e+00  5.45039420e-03  0.00000000e+00  1.50087267e+00  7.46107476e-01 
 8.35680700e-04  1.50000000e+00 -5.43097272e-03  0.00000000e+00  1.49912662e+00  7.46107931e-01 
 8.36180700e-04  1.50000000e+00  5.45014621e-03  0.00000000e+00  1.50087264e+00  7.46108310e-01 
 8.36680700e-04  1.50000000e+00 -5.43072674e-03  0.00000000e+00  1.49912664e+00  7.46108717e-01 
 8.37180700e-04  1.50000000e+00  5.44989823e-03  0.00000000e+00  1.50087262e+00  7.46109143e-01 
 8.37680700e-04  1.50000000e+00 -5.43048078e-03  0.00000000e+00  1.49912667e+00  7.46109504e-01 
 8.38180700e-04  1.50000000e+00  5.44965026e-03  0.00000000e+00  1.50087260e+00  7.46109976e-01 
 8.38680700e-04  1.50000000e+00 -5.43023482e-03  0.00000000e+00  1.49912669e+00  7.46110291e-01 
 8.39180700e-04  1.50000000e+00  5.44940230e-03  0.00000000e+00  1.50087258e+00  7.46110808e-01 
 8.39680700e-04  1.50000000e+00 -5.42998888e-03  0.00000000e+00  1.49912671e+00  7.46111079e-01 
 8.40180700e-04  1.50000000e+00  5.44915436e-03  0.00000000e+00  1.50087255e+00  7.46111640e-01 
 8.40680700e-04  1.50000000e+00 -5.42974295e-03  0.00000000e+00  1.49912674e+00  7.46111868e-01 
 8.41180700e-04  1.50000000e+00  5.44890642e-03  0.00000000e+00  1.50087253e+00  7.46112471e-01 
 8.41680700e-04  1.50000000e+00 -5.42949703e-03  0.00000000e+00  1.49912676e+00  7.46112658e-01 
 8.42180700e-04  1.50000000e+00  5.44865850e-03  0.00000000e+00  1.50087251e+00  7.46113301e-01 
 8.42680700e-04  1.50000000e+00 -5.42925112e-03  0.00000000e+00  1.49912678e+00  7.46113448e-01 
 8.43180700e-04  1.50000000e+00  5.44841058e-03  0.00000000e+00  1.50087249e+00  7.46114130e-01 
 8.43680700e-04  1.50000000e+00 -5.42900522e-03  0.00000000e+00  1.49912680e+00  7.46114239e-01 
 8.44180700e-04  1.50000000e+00  5.44816268e-03  0.00000000e+00  1.50087246e+00  7.46114959e-01 
 8.44680700e-04  1.50000000e+00 -5.42875933e-03  0.00000000e+00  1.49912683e+00  7.46115030e-01 
 8.45180700e-04  1.50000000e+00  5.44791479e-03  0.00000000e+00  1.50087244e+00  7.46115787e-01 
 8.45680700e-04  1.50000000e+00 -5.42851345e-03  0.00000000e+00  1.49912685e+00  7.46115822e-01 
 8.46180700e-04  1.50000000e+00  5.44766691e-03  0.00000000e+00  1.50087242e+00  7.46116615e-01 
 8.46680700e-04  1.50000000e+00 -5.42826758e-03  0.00000000e+00  1.49912687e+00  7.46116615e-01 
 8.47180700e-04  1.50000000e+00  5.44741904e-03  0.00000000e+00  1.50087240e+00  7.46117442e-01 
 8.47680700e-04  1.50000000e+00 -5.42802173e-03  0.00000000e+00  1.49912689e+00  7.46117408e-01 
 8.47875010e-04  1.50000000e+00  5.44697623e-03  0.00000000e+00  1.50087235e+00  7.46118035e-01 
 8.47875011e-04  1.35000000e+00 -2.40319875e-02  0.00000000e+00  1.49536860e+00  7.46090081e-01 
 8.47875013e-04  1.05000000e+00 -7.82672658e-02  0.00000000e+00  1.48715944e+00  7.46037401e-01 
 8.47875017e-04  4.50000003e-01 -1.50417296e-01  0.00000000e+00  1.47956962e+00  7.45944662e-01 
 8.47875020e-04  4.97726460e-09 -1.21266337e-01  0.00000000e+00  1.47823990e+00  7.45888954e-01 
