 frequency       v(L_dB)         v(L_arg)        v(Tmb_dB)       v(Tmb_arg)      v(Ttian_dB)     v(Ttian_arg)   
 1.34497085e+02  2.96061093e+01 -6.33903505e+01  2.94532208e+01 -6.32363213e+01  2.94532216e+01 -6.32363081e+01 
 1.37598551e+02  2.94476668e+01 -6.39117167e+01  2.92947495e+01 -6.37612657e+01  2.92947503e+01 -6.37612531e+01 
 1.40771537e+02  2.92878003e+01 -6.44260066e+01  2.91348549e+01 -6.42790482e+01  2.91348557e+01 -6.42790357e+01 
 1.44017690e+02  2.91265492e+01 -6.49331545e+01  2.89735763e+01 -6.47896045e+01  2.89735771e+01 -6.47895924e+01 
 1.47338699e+02  2.89639524e+01 -6.54331039e+01  2.88109529e+01 -6.52928811e+01  2.88109537e+01 -6.52928692e+01 
 1.50736290e+02  2.88000489e+01 -6.59258094e+01  2.86470235e+01 -6.57888342e+01  2.86470243e+01 -6.57888224e+01 
 1.54212228e+02  2.86348771e+01 -6.64112341e+01  2.84818265e+01 -6.62774288e+01  2.84818273e+01 -6.62774173e+01 
 1.57768320e+02  2.84684751e+01 -6.68893507e+01  2.83154000e+01 -6.67586400e+01  2.83154008e+01 -6.67586288e+01 
 1.61406415e+02  2.83008805e+01 -6.73601413e+01  2.81477816e+01 -6.72324511e+01  2.81477824e+01 -6.72324403e+01 
 1.65128404e+02  2.81321302e+01 -6.78235950e+01  2.79790083e+01 -6.76988539e+01  2.79790091e+01 -6.76988429e+01 
 1.68936220e+02  2.79622610e+01 -6.82797111e+01  2.78091167e+01 -6.81578483e+01  2.78091175e+01 -6.81578376e+01 
 1.72831844e+02  2.77913086e+01 -6.87284944e+01  2.76381427e+01 -6.86094416e+01  2.76381435e+01 -6.86094311e+01 
 1.76817299e+02  2.76193084e+01 -6.91699570e+01  2.74661215e+01 -6.90536488e+01  2.74661223e+01 -6.90536385e+01 
 1.80894658e+02  2.74462949e+01 -6.96041208e+01  2.72930878e+01 -6.94904912e+01  2.72930887e+01 -6.94904812e+01 
 1.85066040e+02  2.72723023e+01 -7.00310117e+01  2.71190756e+01 -6.99199973e+01  2.71190764e+01 -6.99199875e+01 
 1.89333613e+02  2.70973637e+01 -7.04506628e+01  2.69441179e+01 -7.03422013e+01  2.69441187e+01 -7.03421915e+01 
 1.93699595e+02  2.69215115e+01 -7.08631116e+01  2.67682474e+01 -7.07571433e+01  2.67682482e+01 -7.07571338e+01 
 1.98166255e+02  2.67447775e+01 -7.12684025e+01  2.65914958e+01 -7.11648690e+01  2.65914966e+01 -7.11648593e+01 
 2.02735916e+02  2.65671929e+01 -7.16665854e+01  2.64138940e+01 -7.15654289e+01  2.64138948e+01 -7.15654197e+01 
 2.07410951e+02  2.63887877e+01 -7.20577141e+01  2.62354723e+01 -7.19588787e+01  2.62354732e+01 -7.19588697e+01 
 2.12193792e+02  2.62095914e+01 -7.24418463e+01  2.60562602e+01 -7.23452780e+01  2.60562610e+01 -7.23452691e+01 
 2.17086923e+02  2.60296328e+01 -7.28190456e+01  2.58762862e+01 -7.27246907e+01  2.58762870e+01 -7.27246820e+01 
 2.22092889e+02  2.58489397e+01 -7.31893781e+01  2.56955783e+01 -7.30971849e+01  2.56955792e+01 -7.30971764e+01 
 2.27214291e+02  2.56675392e+01 -7.35529133e+01  2.55141636e+01 -7.34628315e+01  2.55141645e+01 -7.34628230e+01 
 2.32453791e+02  2.54854578e+01 -7.39097253e+01  2.53320684e+01 -7.38217046e+01  2.53320693e+01 -7.38216966e+01 
 2.37814113e+02  2.53027209e+01 -7.42598888e+01  2.51493183e+01 -7.41738820e+01  2.51493191e+01 -7.41738740e+01 
 2.43298042e+02  2.51193532e+01 -7.46034835e+01  2.49659379e+01 -7.45194434e+01  2.49659388e+01 -7.45194357e+01 
 2.48908429e+02  2.49353790e+01 -7.49405903e+01  2.47819515e+01 -7.48584713e+01  2.47819523e+01 -7.48584637e+01 
 2.54648190e+02  2.47508214e+01 -7.52712925e+01  2.45973821e+01 -7.51910499e+01  2.45973829e+01 -7.51910423e+01 
 2.60520309e+02  2.45657030e+01 -7.55956753e+01  2.44122524e+01 -7.55172653e+01  2.44122532e+01 -7.55172579e+01 
 2.66527837e+02  2.43800456e+01 -7.59138260e+01  2.42265841e+01 -7.58372059e+01  2.42265849e+01 -7.58371985e+01 
 2.72673897e+02  2.41938703e+01 -7.62258325e+01  2.40403983e+01 -7.61509612e+01  2.40403991e+01 -7.61509539e+01 
 2.78961683e+02  2.40071975e+01 -7.65317849e+01  2.38537154e+01 -7.64586216e+01  2.38537162e+01 -7.64586147e+01 
 2.85394464e+02  2.38200468e+01 -7.68317735e+01  2.36665551e+01 -7.67602794e+01  2.36665559e+01 -7.67602724e+01 
 2.91975583e+02  2.36324373e+01 -7.71258908e+01  2.34789363e+01 -7.70560267e+01  2.34789371e+01 -7.70560200e+01 
 2.98708461e+02  2.34443873e+01 -7.74142289e+01  2.32908774e+01 -7.73459574e+01  2.32908782e+01 -7.73459507e+01 
 3.05596598e+02  2.32559145e+01 -7.76968808e+01  2.31023960e+01 -7.76301651e+01  2.31023969e+01 -7.76301584e+01 
 3.12643573e+02  2.30670361e+01 -7.79739401e+01  2.29135094e+01 -7.79087445e+01  2.29135102e+01 -7.79087380e+01 
 3.19853049e+02  2.28777683e+01 -7.82455005e+01  2.27242338e+01 -7.81817899e+01  2.27242346e+01 -7.81817837e+01 
 3.27228774e+02  2.26881272e+01 -7.85116562e+01  2.25345851e+01 -7.84493963e+01  2.25345859e+01 -7.84493903e+01 
 3.34774581e+02  2.24981280e+01 -7.87725013e+01  2.23445786e+01 -7.87116589e+01  2.23445794e+01 -7.87116527e+01 
 3.42494392e+02  2.23077854e+01 -7.90281294e+01  2.21542290e+01 -7.89686721e+01  2.21542299e+01 -7.89686661e+01 
 3.50392221e+02  2.21171135e+01 -7.92786343e+01  2.19635504e+01 -7.92205305e+01  2.19635513e+01 -7.92205247e+01 
 3.58472171e+02  2.19261260e+01 -7.95241100e+01  2.17725565e+01 -7.94673286e+01  2.17725574e+01 -7.94673229e+01 
 3.66738442e+02  2.17348359e+01 -7.97646493e+01  2.15812603e+01 -7.97091603e+01  2.15812612e+01 -7.97091545e+01 
 3.75195331e+02  2.15432559e+01 -8.00003453e+01  2.13896744e+01 -7.99461185e+01  2.13896753e+01 -7.99461128e+01 
 3.83847234e+02  2.13513980e+01 -8.02312895e+01  2.11978110e+01 -8.01782966e+01  2.11978118e+01 -8.01782909e+01 
 3.92698648e+02  2.11592740e+01 -8.04575741e+01  2.10056815e+01 -8.04057867e+01  2.10056824e+01 -8.04057811e+01 
 4.01754173e+02  2.09668950e+01 -8.06792900e+01  2.08132973e+01 -8.06286804e+01  2.08132982e+01 -8.06286751e+01 
 4.11018515e+02  2.07742717e+01 -8.08965271e+01  2.06206691e+01 -8.08470690e+01  2.06206700e+01 -8.08470636e+01 
 4.20496491e+02  2.05814145e+01 -8.11093751e+01  2.04278072e+01 -8.10610422e+01  2.04278080e+01 -8.10610370e+01 
 4.30193027e+02  2.03883333e+01 -8.13179230e+01  2.02347214e+01 -8.12706892e+01  2.02347222e+01 -8.12706841e+01 
 4.40113162e+02  2.01950376e+01 -8.15222580e+01  2.00414213e+01 -8.14760987e+01  2.00414221e+01 -8.14760936e+01 
 4.50262052e+02  2.00015365e+01 -8.17224675e+01  1.98479160e+01 -8.16773581e+01  1.98479169e+01 -8.16773530e+01 
 4.60644974e+02  1.98078388e+01 -8.19186374e+01  1.96542143e+01 -8.18745540e+01  1.96542151e+01 -8.18745491e+01 
 4.71267322e+02  1.96139528e+01 -8.21108522e+01  1.94603246e+01 -8.20677721e+01  1.94603254e+01 -8.20677672e+01 
 4.82134619e+02  1.94198868e+01 -8.22991969e+01  1.92662548e+01 -8.22570968e+01  1.92662557e+01 -8.22570918e+01 
 4.93252513e+02  1.92256483e+01 -8.24837538e+01  1.90720129e+01 -8.24426116e+01  1.90720137e+01 -8.24426067e+01 
 5.04626783e+02  1.90312448e+01 -8.26646050e+01  1.88776061e+01 -8.26243994e+01  1.88776069e+01 -8.26243945e+01 
 5.16263340e+02  1.88366835e+01 -8.28418320e+01  1.86830415e+01 -8.28025413e+01  1.86830424e+01 -8.28025365e+01 
 5.28168234e+02  1.86419712e+01 -8.30155144e+01  1.84883261e+01 -8.29771181e+01  1.84883269e+01 -8.29771133e+01 
 5.40347650e+02  1.84471143e+01 -8.31857309e+01  1.82934662e+01 -8.31482088e+01  1.82934671e+01 -8.31482042e+01 
 5.52807921e+02  1.82521191e+01 -8.33525595e+01  1.80984683e+01 -8.33158918e+01  1.80984691e+01 -8.33158873e+01 
 5.65555523e+02  1.80569917e+01 -8.35160769e+01  1.79033382e+01 -8.34802446e+01  1.79033391e+01 -8.34802400e+01 
 5.78597080e+02  1.78617379e+01 -8.36763588e+01  1.77080818e+01 -8.36413429e+01  1.77080826e+01 -8.36413383e+01 
 5.91939372e+02  1.76663630e+01 -8.38334797e+01  1.75127045e+01 -8.37992617e+01  1.75127053e+01 -8.37992571e+01 
 6.05589334e+02  1.74708725e+01 -8.39875131e+01  1.73172116e+01 -8.39540752e+01  1.73172124e+01 -8.39540706e+01 
 6.19554061e+02  1.72752713e+01 -8.41385312e+01  1.71216082e+01 -8.41058558e+01  1.71216090e+01 -8.41058514e+01 
 6.33840810e+02  1.70795644e+01 -8.42866058e+01  1.69258991e+01 -8.42546758e+01  1.69258999e+01 -8.42546713e+01 
 6.48457008e+02  1.68837563e+01 -8.44318068e+01  1.67300889e+01 -8.44006052e+01  1.67300897e+01 -8.44006009e+01 
 6.63410251e+02  1.66878515e+01 -8.45742034e+01  1.65341822e+01 -8.45437142e+01  1.65341830e+01 -8.45437098e+01 
 6.78708313e+02  1.64918543e+01 -8.47138639e+01  1.63381830e+01 -8.46840710e+01  1.63381838e+01 -8.46840666e+01 
 6.94359143e+02  1.62957687e+01 -8.48508555e+01  1.61420957e+01 -8.48217431e+01  1.61420965e+01 -8.48217388e+01 
 7.10370877e+02  1.60995987e+01 -8.49852438e+01  1.59459239e+01 -8.49567972e+01  1.59459247e+01 -8.49567928e+01 
 7.26751838e+02  1.59033479e+01 -8.51170944e+01  1.57496715e+01 -8.50892982e+01  1.57496723e+01 -8.50892940e+01 
 7.43510539e+02  1.57070201e+01 -8.52464712e+01  1.55533421e+01 -8.52193111e+01  1.55533429e+01 -8.52193067e+01 
 7.60655691e+02  1.55106185e+01 -8.53734372e+01  1.53569390e+01 -8.53468988e+01  1.53569398e+01 -8.53468945e+01 
 7.78196206e+02  1.53141465e+01 -8.54980543e+01  1.51604656e+01 -8.54721240e+01  1.51604663e+01 -8.54721196e+01 
 7.96141200e+02  1.51176073e+01 -8.56203842e+01  1.49639249e+01 -8.55950481e+01  1.49639257e+01 -8.55950436e+01 
 8.14500001e+02  1.49210038e+01 -8.57404864e+01  1.47673201e+01 -8.57157315e+01  1.47673209e+01 -8.57157270e+01 
 8.33282151e+02  1.47243389e+01 -8.58584204e+01  1.45706540e+01 -8.58342337e+01  1.45706547e+01 -8.58342294e+01 
 8.52497412e+02  1.45276154e+01 -8.59742446e+01  1.43739293e+01 -8.59506135e+01  1.43739300e+01 -8.59506091e+01 
 8.72155772e+02  1.43308359e+01 -8.60880163e+01  1.41771486e+01 -8.60649282e+01  1.41771494e+01 -8.60649239e+01 
 8.92267449e+02  1.41340030e+01 -8.61997921e+01  1.39803146e+01 -8.61772352e+01  1.39803154e+01 -8.61772308e+01 
 9.12842895e+02  1.39371190e+01 -8.63096275e+01  1.37834296e+01 -8.62875900e+01  1.37834304e+01 -8.62875856e+01 
 9.33892805e+02  1.37401864e+01 -8.64175776e+01  1.35864960e+01 -8.63960480e+01  1.35864968e+01 -8.63960435e+01 
 9.55428121e+02  1.35432073e+01 -8.65236960e+01  1.33895159e+01 -8.65026630e+01  1.33895167e+01 -8.65026586e+01 
 9.77460036e+02  1.33461839e+01 -8.66280362e+01  1.31924916e+01 -8.66074889e+01  1.31924924e+01 -8.66074845e+01 
 1.00000000e+03  1.31491182e+01 -8.67306505e+01  1.29954250e+01 -8.67105782e+01  1.29954258e+01 -8.67105738e+01 
 1.02305973e+03  1.29520121e+01 -8.68315904e+01  1.27983181e+01 -8.68119827e+01  1.27983189e+01 -8.68119781e+01 
 1.04665121e+03  1.27548676e+01 -8.69309069e+01  1.26011728e+01 -8.69117533e+01  1.26011735e+01 -8.69117489e+01 
 1.07078670e+03  1.25576865e+01 -8.70286500e+01  1.24039909e+01 -8.70099407e+01  1.24039916e+01 -8.70099361e+01 
 1.09547876e+03  1.23604703e+01 -8.71248692e+01  1.22067740e+01 -8.71065944e+01  1.22067747e+01 -8.71065898e+01 
 1.12074020e+03  1.21632209e+01 -8.72196131e+01  1.20095239e+01 -8.72017632e+01  1.20095246e+01 -8.72017586e+01 
 1.14658417e+03  1.19659398e+01 -8.73129298e+01  1.18122421e+01 -8.72954956e+01  1.18122428e+01 -8.72954909e+01 
 1.17302409e+03  1.17686285e+01 -8.74048666e+01  1.16149301e+01 -8.73878389e+01  1.16149308e+01 -8.73878343e+01 
 1.20007371e+03  1.15712885e+01 -8.74954702e+01  1.14175895e+01 -8.74788403e+01  1.14175902e+01 -8.74788356e+01 
 1.22774708e+03  1.13739211e+01 -8.75847868e+01  1.12202216e+01 -8.75685460e+01  1.12202222e+01 -8.75685413e+01 
 1.25605860e+03  1.11765278e+01 -8.76728619e+01  1.10228277e+01 -8.76570016e+01  1.10228283e+01 -8.76569968e+01 
 1.28502297e+03  1.09791097e+01 -8.77597404e+01  1.08254091e+01 -8.77442524e+01  1.08254098e+01 -8.77442476e+01 
 1.31465525e+03  1.07816683e+01 -8.78454665e+01  1.06279671e+01 -8.78303428e+01  1.06279678e+01 -8.78303380e+01 
 1.34497085e+03  1.05842045e+01 -8.79300843e+01  1.04305029e+01 -8.79153170e+01  1.04305035e+01 -8.79153120e+01 
 1.37598551e+03  1.03867197e+01 -8.80136369e+01  1.02330176e+01 -8.79992182e+01  1.02330182e+01 -8.79992132e+01 
 1.40771537e+03  1.01892148e+01 -8.80961671e+01  1.00355123e+01 -8.80820897e+01  1.00355129e+01 -8.80820846e+01 
 1.44017690e+03  9.99169104e+00 -8.81777173e+01  9.83798805e+00 -8.81639737e+01  9.83798866e+00 -8.81639686e+01 
 1.47338699e+03  9.79414934e+00 -8.82583293e+01  9.64044593e+00 -8.82449123e+01  9.64044654e+00 -8.82449072e+01 
 1.50736290e+03  9.59659069e+00 -8.83380444e+01  9.44288691e+00 -8.83249471e+01  9.44288751e+00 -8.83249420e+01 
 1.54212228e+03  9.39901609e+00 -8.84169037e+01  9.24531194e+00 -8.84041194e+01  9.24531252e+00 -8.84041141e+01 
 1.57768320e+03  9.20142643e+00 -8.84949477e+01  9.04772192e+00 -8.84824696e+01  9.04772249e+00 -8.84824643e+01 
 1.61406415e+03  9.00382260e+00 -8.85722166e+01  8.85011776e+00 -8.85600382e+01  8.85011831e+00 -8.85600328e+01 
 1.65128404e+03  8.80620548e+00 -8.86487501e+01  8.65250031e+00 -8.86368651e+01  8.65250084e+00 -8.86368597e+01 
 1.68936220e+03  8.60857589e+00 -8.87245879e+01  8.45487040e+00 -8.87129900e+01  8.45487092e+00 -8.87129845e+01 
 1.72831844e+03  8.41093463e+00 -8.87997688e+01  8.25722885e+00 -8.87884522e+01  8.25722935e+00 -8.87884466e+01 
 1.76817299e+03  8.21328248e+00 -8.88743318e+01  8.05957641e+00 -8.88632904e+01  8.05957692e+00 -8.88632848e+01 
 1.80894658e+03  8.01562023e+00 -8.89483153e+01  7.86191390e+00 -8.89375435e+01  7.86191437e+00 -8.89375378e+01 
 1.85066040e+03  7.81794859e+00 -8.90217577e+01  7.66424200e+00 -8.90112498e+01  7.66424247e+00 -8.90112440e+01 
 1.89333613e+03  7.62026831e+00 -8.90946968e+01  7.46656148e+00 -8.90844475e+01  7.46656192e+00 -8.90844416e+01 
 1.93699595e+03  7.42258008e+00 -8.91671706e+01  7.26887299e+00 -8.91571743e+01  7.26887343e+00 -8.91571683e+01 
 1.98166255e+03  7.22488458e+00 -8.92392163e+01  7.07117727e+00 -8.92294679e+01  7.07117768e+00 -8.92294619e+01 
 2.02735916e+03  7.02718248e+00 -8.93108715e+01  6.87347496e+00 -8.93013660e+01  6.87347534e+00 -8.93013598e+01 
 2.07410951e+03  6.82947444e+00 -8.93821731e+01  6.67576672e+00 -8.93729055e+01  6.67576709e+00 -8.93728994e+01 
 2.12193792e+03  6.63176112e+00 -8.94531583e+01  6.47805320e+00 -8.94441238e+01  6.47805355e+00 -8.94441176e+01 
 2.17086923e+03  6.43404316e+00 -8.95238639e+01  6.28033504e+00 -8.95150577e+01  6.28033536e+00 -8.95150514e+01 
 2.22092889e+03  6.23632116e+00 -8.95943265e+01  6.08261288e+00 -8.95857442e+01  6.08261317e+00 -8.95857378e+01 
 2.27214291e+03  6.03859574e+00 -8.96645828e+01  5.88488729e+00 -8.96562199e+01  5.88488754e+00 -8.96562133e+01 
 2.32453791e+03  5.84086753e+00 -8.97346694e+01  5.68715891e+00 -8.97265214e+01  5.68715916e+00 -8.97265148e+01 
 2.37814113e+03  5.64313713e+00 -8.98046227e+01  5.48942836e+00 -8.97966854e+01  5.48942856e+00 -8.97966787e+01 
 2.43298042e+03  5.44540514e+00 -8.98744790e+01  5.29169620e+00 -8.98667483e+01  5.29169638e+00 -8.98667416e+01 
 2.48908429e+03  5.24767214e+00 -8.99442748e+01  5.09396306e+00 -8.99367468e+01  5.09396320e+00 -8.99367399e+01 
 2.54648190e+03  5.04993873e+00 -9.00140465e+01  4.89622952e+00 -9.00067171e+01  4.89622964e+00 -9.00067102e+01 
 2.60520309e+03  4.85220551e+00 -9.00838304e+01  4.69849617e+00 -9.00766959e+01  4.69849625e+00 -9.00766888e+01 
 2.66527837e+03  4.65447308e+00 -9.01536630e+01  4.50076361e+00 -9.01467196e+01  4.50076366e+00 -9.01467125e+01 
 2.72673897e+03  4.45674203e+00 -9.02235807e+01  4.30303244e+00 -9.02168248e+01  4.30303245e+00 -9.02168176e+01 
 2.78961683e+03  4.25901294e+00 -9.02936200e+01  4.10530324e+00 -9.02870481e+01  4.10530320e+00 -9.02870409e+01 
 2.85394464e+03  4.06128643e+00 -9.03638175e+01  3.90757662e+00 -9.03574263e+01  3.90757654e+00 -9.03574190e+01 
 2.91975583e+03  3.86356312e+00 -9.04342101e+01  3.70985320e+00 -9.04279962e+01  3.70985307e+00 -9.04279887e+01 
 2.98708461e+03  3.66584359e+00 -9.05048346e+01  3.51213357e+00 -9.04987946e+01  3.51213341e+00 -9.04987871e+01 
 3.05596598e+03  3.46812848e+00 -9.05757279e+01  3.31441837e+00 -9.05698589e+01  3.31441816e+00 -9.05698513e+01 
 3.12643573e+03  3.27041843e+00 -9.06469272e+01  3.11670823e+00 -9.06412260e+01  3.11670797e+00 -9.06412184e+01 
 3.19853049e+03  3.07271407e+00 -9.07184700e+01  2.91900377e+00 -9.07129337e+01  2.91900346e+00 -9.07129259e+01 
 3.27228774e+03  2.87501603e+00 -9.07903936e+01  2.72130567e+00 -9.07850194e+01  2.72130530e+00 -9.07850116e+01 
 3.34774581e+03  2.67732502e+00 -9.08627362e+01  2.52361458e+00 -9.08575211e+01  2.52361415e+00 -9.08575132e+01 
 3.42494392e+03  2.47964170e+00 -9.09355356e+01  2.32593116e+00 -9.09304770e+01  2.32593068e+00 -9.09304691e+01 
 3.50392221e+03  2.28196675e+00 -9.10088302e+01  2.12825615e+00 -9.10039255e+01  2.12825560e+00 -9.10039175e+01 
 3.58472171e+03  2.08430088e+00 -9.10826587e+01  1.93059021e+00 -9.10779052e+01  1.93058960e+00 -9.10778972e+01 
 3.66738442e+03  1.88664486e+00 -9.11570600e+01  1.73293411e+00 -9.11524554e+01  1.73293343e+00 -9.11524473e+01 
 3.75195331e+03  1.68899939e+00 -9.12320734e+01  1.53528859e+00 -9.12276152e+01  1.53528783e+00 -9.12276071e+01 
 3.83847234e+03  1.49136527e+00 -9.13077387e+01  1.33765442e+00 -9.13034245e+01  1.33765358e+00 -9.13034164e+01 
 3.92698648e+03  1.29374329e+00 -9.13840958e+01  1.14003237e+00 -9.13799235e+01  1.14003146e+00 -9.13799154e+01 
 4.01754173e+03  1.09613427e+00 -9.14611853e+01  9.42423290e-01 -9.14571527e+01  9.42422292e-01 -9.14571445e+01 
 4.11018515e+03  8.98539059e-01 -9.15390481e+01  7.44828016e-01 -9.15351531e+01  7.44826930e-01 -9.15351449e+01 
 4.20496491e+03  7.00958499e-01 -9.16177256e+01  5.47247418e-01 -9.16139661e+01  5.47246240e-01 -9.16139580e+01 
 4.30193027e+03  5.03393541e-01 -9.16972598e+01  3.49682388e-01 -9.16936338e+01  3.49681123e-01 -9.16936257e+01 
 4.40113162e+03  3.05845075e-01 -9.17776929e+01  1.52133889e-01 -9.17741986e+01  1.52132527e-01 -9.17741905e+01 
 4.50262052e+03  1.08314097e-01 -9.18590679e+01 -4.53971389e-02 -9.18557035e+01 -4.53986143e-02 -9.18556955e+01 
 4.60644974e+03 -8.91984093e-02 -9.19414284e+01 -2.42909692e-01 -9.19381921e+01 -2.42911276e-01 -9.19381842e+01 
 4.71267322e+03 -2.86691393e-01 -9.20248185e+01 -4.40402714e-01 -9.20217086e+01 -4.40404408e-01 -9.20217008e+01 
 4.82134619e+03 -4.84163779e-01 -9.21092830e+01 -6.37875144e-01 -9.21062979e+01 -6.37876950e-01 -9.21062902e+01 
 4.93252513e+03 -6.81614455e-01 -9.21948673e+01 -8.35325863e-01 -9.21920054e+01 -8.35327784e-01 -9.21919978e+01 
 5.04626783e+03 -8.79042225e-01 -9.22816174e+01 -1.03275369e+00 -9.22788773e+01 -1.03275575e+00 -9.22788698e+01 
 5.16263340e+03 -1.07644593e+00 -9.23695803e+01 -1.23015742e+00 -9.23669604e+01 -1.23015962e+00 -9.23669531e+01 
 5.28168234e+03 -1.27382428e+00 -9.24588035e+01 -1.42753582e+00 -9.24563025e+01 -1.42753815e+00 -9.24562955e+01 
 5.40347650e+03 -1.47117598e+00 -9.25493354e+01 -1.62488756e+00 -9.25469520e+01 -1.62489004e+00 -9.25469452e+01 
 5.52807921e+03 -1.66849968e+00 -9.26412252e+01 -1.82221128e+00 -9.26389581e+01 -1.82221392e+00 -9.26389516e+01 
 5.65555523e+03 -1.86579395e+00 -9.27345229e+01 -2.01950559e+00 -9.27323709e+01 -2.01950839e+00 -9.27323647e+01 
 5.78597080e+03 -2.06305731e+00 -9.28292796e+01 -2.21676900e+00 -9.28272416e+01 -2.21677197e+00 -9.28272357e+01 
 5.91939372e+03 -2.26028824e+00 -9.29255470e+01 -2.41399997e+00 -9.29236219e+01 -2.41400311e+00 -9.29236165e+01 
 6.05589334e+03 -2.45748514e+00 -9.30233781e+01 -2.61119691e+00 -9.30215649e+01 -2.61120023e+00 -9.30215599e+01 
 6.19554061e+03 -2.65464635e+00 -9.31228267e+01 -2.80835815e+00 -9.31211245e+01 -2.80836167e+00 -9.31211199e+01 
 6.33840810e+03 -2.85177013e+00 -9.32239478e+01 -3.00548196e+00 -9.32223555e+01 -3.00548568e+00 -9.32223515e+01 
 6.48457008e+03 -3.04885466e+00 -9.33267974e+01 -3.20256654e+00 -9.33253143e+01 -3.20257048e+00 -9.33253109e+01 
 6.63410251e+03 -3.24589808e+00 -9.34314326e+01 -3.39961001e+00 -9.34300579e+01 -3.39961416e+00 -9.34300551e+01 
 6.78708313e+03 -3.44289842e+00 -9.35379119e+01 -3.59661038e+00 -9.35366448e+01 -3.59661477e+00 -9.35366428e+01 
 6.94359143e+03 -3.63985362e+00 -9.36462948e+01 -3.79356564e+00 -9.36451346e+01 -3.79357026e+00 -9.36451333e+01 
 7.10370877e+03 -3.83676158e+00 -9.37566422e+01 -3.99047363e+00 -9.37555883e+01 -3.99047850e+00 -9.37555879e+01 
 7.26751838e+03 -4.03362005e+00 -9.38690163e+01 -4.18733214e+00 -9.38680682e+01 -4.18733728e+00 -9.38680687e+01 
 7.43510539e+03 -4.23042669e+00 -9.39834809e+01 -4.38413885e+00 -9.39826379e+01 -4.38414427e+00 -9.39826395e+01 
 7.60655691e+03 -4.42717913e+00 -9.41001009e+01 -4.58089134e+00 -9.40993626e+01 -4.58089705e+00 -9.40993653e+01 
 7.78196206e+03 -4.62387484e+00 -9.42189430e+01 -4.77758710e+00 -9.42183090e+01 -4.77759309e+00 -9.42183129e+01 
 7.96141200e+03 -4.82051118e+00 -9.43400754e+01 -4.97422350e+00 -9.43395452e+01 -4.97422980e+00 -9.43395505e+01 
 8.14500001e+03 -5.01708541e+00 -9.44635678e+01 -5.17079780e+00 -9.44631412e+01 -5.17080444e+00 -9.44631480e+01 
 8.33282151e+03 -5.21359469e+00 -9.45894920e+01 -5.36730715e+00 -9.45891686e+01 -5.36731413e+00 -9.45891770e+01 
 8.52497412e+03 -5.41003606e+00 -9.47179209e+01 -5.56374859e+00 -9.47177007e+01 -5.56375591e+00 -9.47177107e+01 
 8.72155772e+03 -5.60640641e+00 -9.48489300e+01 -5.76011900e+00 -9.48488126e+01 -5.76012671e+00 -9.48488245e+01 
 8.92267449e+03 -5.80270250e+00 -9.49825963e+01 -5.95641518e+00 -9.49825817e+01 -5.95642325e+00 -9.49825956e+01 
 9.12842895e+03 -5.99892098e+00 -9.51189990e+01 -6.15263375e+00 -9.51190869e+01 -6.15264223e+00 -9.51191031e+01 
 9.33892805e+03 -6.19505833e+00 -9.52582191e+01 -6.34877120e+00 -9.52584097e+01 -6.34878009e+00 -9.52584281e+01 
 9.55428121e+03 -6.39111093e+00 -9.54003401e+01 -6.54482390e+00 -9.54006333e+01 -6.54483323e+00 -9.54006544e+01 
 9.77460036e+03 -6.58707494e+00 -9.55454478e+01 -6.74078803e+00 -9.55458436e+01 -6.74079783e+00 -9.55458675e+01 
 1.00000000e+04 -6.78294646e+00 -9.56936301e+01 -6.93665967e+00 -9.56941288e+01 -6.93666994e+00 -9.56941557e+01 
 1.02305973e+04 -6.97872131e+00 -9.58449776e+01 -7.13243468e+00 -9.58455793e+01 -7.13244544e+00 -9.58456094e+01 
 1.04665121e+04 -7.17439527e+00 -9.59995836e+01 -7.32810877e+00 -9.60002884e+01 -7.32812005e+00 -9.60003220e+01 
 1.07078670e+04 -7.36996384e+00 -9.61575437e+01 -7.52367749e+00 -9.61583518e+01 -7.52368931e+00 -9.61583893e+01 
 1.09547876e+04 -7.56542238e+00 -9.63189567e+01 -7.71913623e+00 -9.63198685e+01 -7.71914860e+00 -9.63199101e+01 
 1.12074020e+04 -7.76076611e+00 -9.64839243e+01 -7.91448012e+00 -9.64849400e+01 -7.91449308e+00 -9.64849860e+01 
 1.14658417e+04 -7.95598999e+00 -9.66525511e+01 -8.10970422e+00 -9.66536702e+01 -8.10971777e+00 -9.66537219e+01 
 1.17302409e+04 -8.15108880e+00 -9.68249449e+01 -8.30480326e+00 -9.68261689e+01 -8.30481746e+00 -9.68262258e+01 
 1.20007371e+04 -8.34605716e+00 -9.70012174e+01 -8.49977188e+00 -9.70025466e+01 -8.49978672e+00 -9.70026090e+01 
 1.22774708e+04 -8.54088946e+00 -9.71814831e+01 -8.69460444e+00 -9.71829182e+01 -8.69461996e+00 -9.71829865e+01 
 1.25605860e+04 -8.73557983e+00 -9.73658607e+01 -8.88929511e+00 -9.73674021e+01 -8.88931134e+00 -9.73674768e+01 
 1.28502297e+04 -8.93012226e+00 -9.75544726e+01 -9.08383786e+00 -9.75561208e+01 -9.08385482e+00 -9.75562025e+01 
 1.31465525e+04 -9.12451047e+00 -9.77474453e+01 -9.27822644e+00 -9.77492011e+01 -9.27824415e+00 -9.77492901e+01 
