 time            v(clk)          v(vs)           v(vcpp)         v(vcpn)         v(voutp)        v(voutn)       
 1.41135954e-07  0.00000000e+00  5.13845304e-01  1.49999533e+00  1.49999382e+00  2.27522503e-06  8.31587322e-07 
 1.41175954e-07  0.00000000e+00  5.13952360e-01  1.49999540e+00  1.49999387e+00 -1.99300802e-06 -5.38508494e-07 
 1.41215954e-07  0.00000000e+00  5.14034605e-01  1.49999535e+00  1.49999386e+00  2.28110230e-06  8.15697068e-07 
 1.41255954e-07  0.00000000e+00  5.14140873e-01  1.49999543e+00  1.49999391e+00 -1.99883737e-06 -5.22832933e-07 
 1.41295954e-07  0.00000000e+00  5.14222762e-01  1.49999538e+00  1.49999390e+00  2.28687408e-06  8.00226100e-07 
 1.41335954e-07  0.00000000e+00  5.14328252e-01  1.49999546e+00  1.49999395e+00 -2.00456080e-06 -5.07570452e-07 
 1.41375954e-07  0.00000000e+00  5.14409788e-01  1.49999541e+00  1.49999393e+00  2.29253973e-06  7.85162262e-07 
 1.41415954e-07  0.00000000e+00  5.14514511e-01  1.49999549e+00  1.49999399e+00 -2.01017770e-06 -4.92709090e-07 
 1.41455954e-07  0.00000000e+00  5.14595697e-01  1.49999544e+00  1.49999397e+00  2.29809870e-06  7.70493779e-07 
 1.41495954e-07  0.00000000e+00  5.14699662e-01  1.49999552e+00  1.49999402e+00 -2.01568763e-06 -4.78237261e-07 
 1.41535954e-07  0.00000000e+00  5.14780502e-01  1.49999547e+00  1.49999401e+00  2.30355060e-06  7.56209247e-07 
 1.41575954e-07  0.00000000e+00  5.14883720e-01  1.49999554e+00  1.49999406e+00 -2.02109025e-06 -4.64143746e-07 
 1.41615954e-07  0.00000000e+00  5.14964215e-01  1.49999550e+00  1.49999404e+00  2.30889515e-06  7.42297621e-07 
 1.41655954e-07  0.00000000e+00  5.15066697e-01  1.49999557e+00  1.49999409e+00 -2.02638532e-06 -4.50417675e-07 
 1.41695954e-07  0.00000000e+00  5.15146851e-01  1.49999552e+00  1.49999408e+00  2.31413216e-06  7.28748201e-07 
 1.41735954e-07  0.00000000e+00  5.15248605e-01  1.49999560e+00  1.49999413e+00 -2.03157273e-06 -4.37048520e-07 
 1.41775954e-07  0.00000000e+00  5.15328421e-01  1.49999555e+00  1.49999412e+00  2.31926158e-06  7.15550621e-07 
 1.41815954e-07  0.00000000e+00  5.15429458e-01  1.49999562e+00  1.49999417e+00 -2.03665245e-06 -4.24026079e-07 
 1.41855954e-07  0.00000000e+00  5.15508937e-01  1.49999558e+00  1.49999415e+00  2.32428341e-06  7.02694839e-07 
 1.41895954e-07  0.00000000e+00  5.15609266e-01  1.49999565e+00  1.49999420e+00 -2.04162456e-06 -4.11340470e-07 
 1.41935954e-07  0.00000000e+00  5.15688413e-01  1.49999560e+00  1.49999419e+00  2.32919780e-06  6.90171124e-07 
 1.41975954e-07  0.00000000e+00  5.15788042e-01  1.49999568e+00  1.49999423e+00 -2.04648924e-06 -3.98982117e-07 
 1.42015954e-07  0.00000000e+00  5.15866859e-01  1.49999563e+00  1.49999422e+00  2.33400492e-06  6.77970047e-07 
 1.42055954e-07  0.00000000e+00  5.15965798e-01  1.49999570e+00  1.49999427e+00 -2.05124671e-06 -3.86941738e-07 
 1.42095954e-07  0.00000000e+00  5.16044287e-01  1.49999565e+00  1.49999425e+00  2.33870509e-06  6.66082473e-07 
 1.42135954e-07  0.00000000e+00  5.16142546e-01  1.49999573e+00  1.49999430e+00 -2.05589732e-06 -3.75210343e-07 
 1.42175954e-07  0.00000000e+00  5.16220710e-01  1.49999568e+00  1.49999429e+00  2.34329864e-06  6.54499544e-07 
 1.42215954e-07  0.00000000e+00  5.16318296e-01  1.49999575e+00  1.49999434e+00 -2.06044145e-06 -3.63779214e-07 
 1.42255954e-07  0.00000000e+00  5.16396137e-01  1.49999570e+00  1.49999432e+00  2.34778603e-06  6.43212680e-07 
 1.42295954e-07  0.00000000e+00  5.16493060e-01  1.49999578e+00  1.49999437e+00 -2.06487959e-06 -3.52639904e-07 
 1.42335954e-07  0.00000000e+00  5.16570582e-01  1.49999573e+00  1.49999435e+00  2.35216774e-06  6.32213560e-07 
 1.42375954e-07  0.00000000e+00  5.16666849e-01  1.49999580e+00  1.49999440e+00 -2.06921225e-06 -3.41784223e-07 
 1.42415954e-07  0.00000000e+00  5.16744053e-01  1.49999575e+00  1.49999439e+00  2.35644434e-06  6.21494122e-07 
 1.42455954e-07  0.00000000e+00  5.16839674e-01  1.49999582e+00  1.49999443e+00 -2.07344003e-06 -3.31204234e-07 
 1.42495954e-07  0.00000000e+00  5.16916562e-01  1.49999578e+00  1.49999442e+00  2.36061644e-06  6.11046546e-07 
 1.42535954e-07  0.00000000e+00  5.17011545e-01  1.49999585e+00  1.49999446e+00 -2.07756359e-06 -3.20892240e-07 
 1.42575954e-07  0.00000000e+00  5.17088121e-01  1.49999580e+00  1.49999445e+00  2.36468472e-06  6.00863254e-07 
 1.42615954e-07  0.00000000e+00  5.17182473e-01  1.49999587e+00  1.49999450e+00 -2.08158361e-06 -3.10840779e-07 
 1.42655954e-07  0.00000000e+00  5.17258738e-01  1.49999582e+00  1.49999448e+00  2.36864990e-06  5.90936896e-07 
 1.42695954e-07  0.00000000e+00  5.17352467e-01  1.49999589e+00  1.49999453e+00 -2.08550085e-06 -3.01042615e-07 
 1.42735954e-07  0.00000000e+00  5.17428424e-01  1.49999585e+00  1.49999451e+00  2.37251275e-06  5.81260345e-07 
 1.42775954e-07  0.00000000e+00  5.17521539e-01  1.49999592e+00  1.49999456e+00 -2.08931610e-06 -2.91490733e-07 
 1.42815954e-07  0.00000000e+00  5.17597190e-01  1.49999587e+00  1.49999454e+00  2.37627408e-06  5.71826692e-07 
 1.42855954e-07  0.00000000e+00  5.17689698e-01  1.49999594e+00  1.49999459e+00 -2.09303019e-06 -2.82178327e-07 
 1.42895954e-07  0.00000000e+00  5.17765046e-01  1.49999589e+00  1.49999457e+00  2.37993474e-06  5.62629234e-07 
 1.42935954e-07  0.00000000e+00  5.17856954e-01  1.49999596e+00  1.49999462e+00 -2.09664399e-06 -2.73098799e-07 
 1.42975954e-07  0.00000000e+00  5.17932000e-01  1.49999592e+00  1.49999460e+00  2.38349562e-06  5.53661470e-07 
 1.43015954e-07  0.00000000e+00  5.18023316e-01  1.49999599e+00  1.49999465e+00 -2.10015841e-06 -2.64245746e-07 
 1.43055954e-07  0.00000000e+00  5.18098063e-01  1.49999594e+00  1.49999463e+00  2.38695764e-06  5.44917094e-07 
 1.43095954e-07  0.00000000e+00  5.18188795e-01  1.49999601e+00  1.49999468e+00 -2.10357439e-06 -2.55612961e-07 
 1.43135954e-07  0.00000000e+00  5.18263244e-01  1.49999596e+00  1.49999466e+00  2.39032176e-06  5.36389990e-07 
 1.43175954e-07  0.00000000e+00  5.18353398e-01  1.49999603e+00  1.49999470e+00 -2.10689290e-06 -2.47194419e-07 
 1.43215954e-07  0.00000000e+00  5.18427553e-01  1.49999598e+00  1.49999469e+00  2.39358895e-06  5.28074224e-07 
 1.43255954e-07  0.00000000e+00  5.18517136e-01  1.49999605e+00  1.49999473e+00 -2.11011493e-06 -2.38984277e-07 
 1.43295954e-07  0.00000000e+00  5.18590998e-01  1.49999600e+00  1.49999472e+00  2.39676023e-06  5.19964039e-07 
 1.43335954e-07  0.00000000e+00  5.18680018e-01  1.49999607e+00  1.49999476e+00 -2.11324151e-06 -2.30976863e-07 
 1.43375954e-07  0.00000000e+00  5.18753589e-01  1.49999603e+00  1.49999475e+00  2.39983662e-06  5.12053847e-07 
 1.43415954e-07  0.00000000e+00  5.18842052e-01  1.49999609e+00  1.49999479e+00 -2.11627367e-06 -2.23166677e-07 
 1.43455954e-07  0.00000000e+00  5.18915334e-01  1.49999605e+00  1.49999478e+00  2.40281917e-06  5.04338229e-07 
 1.43495954e-07  0.00000000e+00  5.19003247e-01  1.49999611e+00  1.49999482e+00 -2.11921248e-06 -2.15548378e-07 
 1.43535954e-07  0.00000000e+00  5.19076242e-01  1.49999607e+00  1.49999480e+00  2.40570895e-06  4.96811923e-07 
 1.43575954e-07  0.00000000e+00  5.19163612e-01  1.49999613e+00  1.49999484e+00 -2.12205901e-06 -2.08116787e-07 
 1.43615954e-07  0.00000000e+00  5.19236322e-01  1.49999609e+00  1.49999483e+00  2.40850705e-06  4.89469825e-07 
 1.43655954e-07  0.00000000e+00  5.19323155e-01  1.49999615e+00  1.49999487e+00 -2.12481436e-06 -2.00866872e-07 
 1.43695954e-07  0.00000000e+00  5.19395583e-01  1.49999611e+00  1.49999486e+00  2.41121457e-06  4.82306977e-07 
 1.43735954e-07  0.00000000e+00  5.19481885e-01  1.49999617e+00  1.49999490e+00 -2.12747965e-06 -1.93793754e-07 
 1.43775954e-07  0.00000000e+00  5.19554032e-01  1.49999613e+00  1.49999489e+00  2.41383263e-06  4.75318572e-07 
 1.43815954e-07  0.00000000e+00  5.19639809e-01  1.49999619e+00  1.49999492e+00 -2.13005598e-06 -1.86892693e-07 
 1.43855954e-07  0.00000000e+00  5.19711677e-01  1.49999615e+00  1.49999491e+00  2.41636235e-06  4.68499938e-07 
 1.43895954e-07  0.00000000e+00  5.19796937e-01  1.49999621e+00  1.49999495e+00 -2.13254451e-06 -1.80159090e-07 
 1.43935954e-07  0.00000000e+00  5.19868528e-01  1.49999617e+00  1.49999494e+00  2.41880487e-06  4.61846543e-07 
 1.43975954e-07  0.00000000e+00  5.19953276e-01  1.49999623e+00  1.49999498e+00 -2.13494635e-06 -1.73588479e-07 
 1.44015954e-07  0.00000000e+00  5.20024591e-01  1.49999619e+00  1.49999496e+00  2.42116133e-06  4.55353986e-07 
 1.44055954e-07  0.00000000e+00  5.20108833e-01  1.49999625e+00  1.49999500e+00 -2.13726268e-06 -1.67176523e-07 
 1.44095954e-07  0.00000000e+00  5.20179876e-01  1.49999621e+00  1.49999499e+00  2.42343288e-06  4.49017993e-07 
 1.44135954e-07  0.00000000e+00  5.20263617e-01  1.49999627e+00  1.49999503e+00 -2.13949463e-06 -1.60919011e-07 
 1.44175954e-07  0.00000000e+00  5.20334388e-01  1.49999623e+00  1.49999502e+00  2.42562068e-06  4.42834413e-07 
 1.44215954e-07  0.00000000e+00  5.20417635e-01  1.49999629e+00  1.49999505e+00 -2.14164336e-06 -1.54811856e-07 
 1.44255954e-07  0.00000000e+00  5.20488137e-01  1.49999625e+00  1.49999504e+00  2.42772588e-06  4.36799217e-07 
 1.44295954e-07  0.00000000e+00  5.20570895e-01  1.49999631e+00  1.49999508e+00 -2.14371005e-06 -1.48851086e-07 
 1.44335954e-07  0.00000000e+00  5.20641129e-01  1.49999627e+00  1.49999507e+00  2.42974966e-06  4.30908491e-07 
 1.44375954e-07  0.00000000e+00  5.20723405e-01  1.49999633e+00  1.49999510e+00 -2.14569585e-06 -1.43032843e-07 
 1.44415954e-07  0.00000000e+00  5.20793372e-01  1.49999628e+00  1.49999509e+00  2.43169317e-06  4.25158433e-07 
 1.44455954e-07  0.00000000e+00  5.20875170e-01  1.49999635e+00  1.49999513e+00 -2.14760193e-06 -1.37353383e-07 
 1.44495954e-07  0.00000000e+00  5.20944873e-01  1.49999630e+00  1.49999512e+00  2.43355758e-06  4.19545350e-07 
 1.44535954e-07  0.00000000e+00  5.21026199e-01  1.49999636e+00  1.49999515e+00 -2.14942946e-06 -1.31809066e-07 
 1.44575954e-07  0.00000000e+00  5.21095639e-01  1.49999632e+00  1.49999514e+00  2.43534405e-06  4.14065654e-07 
 1.44615954e-07  0.00000000e+00  5.21176499e-01  1.49999638e+00  1.49999518e+00 -2.15117959e-06 -1.26396356e-07 
 1.44655954e-07  0.00000000e+00  5.21245678e-01  1.49999634e+00  1.49999516e+00  2.43705376e-06  4.08715863e-07 
 1.44695954e-07  0.00000000e+00  5.21326077e-01  1.49999640e+00  1.49999520e+00 -2.15285350e-06 -1.21111818e-07 
 1.44735954e-07  0.00000000e+00  5.21394997e-01  1.49999636e+00  1.49999519e+00  2.43868785e-06  4.03492587e-07 
 1.44775954e-07  0.00000000e+00  5.21474939e-01  1.49999642e+00  1.49999522e+00 -2.15445235e-06 -1.15952118e-07 
 1.44815954e-07  0.00000000e+00  5.21543602e-01  1.49999637e+00  1.49999521e+00  2.44024748e-06  3.98392539e-07 
 1.44855954e-07  0.00000000e+00  5.21623093e-01  1.49999644e+00  1.49999525e+00 -2.15597728e-06 -1.10914010e-07 
 1.44895954e-07  0.00000000e+00  5.21691499e-01  1.49999639e+00  1.49999523e+00  2.44173381e-06  3.93412520e-07 
 1.44935954e-07  0.00000000e+00  5.21770545e-01  1.49999645e+00  1.49999527e+00 -2.15742945e-06 -1.05994345e-07 
 1.44975954e-07  0.00000000e+00  5.21838697e-01  1.49999641e+00  1.49999526e+00  2.44314799e-06  3.88549424e-07 
 1.45015954e-07  0.00000000e+00  5.21917302e-01  1.49999647e+00  1.49999529e+00 -2.15881001e-06 -1.01190059e-07 
 1.45055954e-07  0.00000000e+00  5.21985201e-01  1.49999643e+00  1.49999528e+00  2.44449116e-06  3.83800231e-07 
 1.45095954e-07  0.00000000e+00  5.22063370e-01  1.49999649e+00  1.49999531e+00 -2.16012010e-06 -9.64981771e-08 
 1.45135954e-07  0.00000000e+00  5.22131018e-01  1.49999644e+00  1.49999530e+00  2.44576446e-06  3.79162007e-07 
 1.45175954e-07  0.00000000e+00  5.22208755e-01  1.49999650e+00  1.49999534e+00 -2.16136085e-06 -9.19158054e-08 
 1.45215954e-07  0.00000000e+00  5.22276154e-01  1.49999646e+00  1.49999533e+00  2.44696902e-06  3.74631899e-07 
 1.45255954e-07  0.00000000e+00  5.22353465e-01  1.49999652e+00  1.49999536e+00 -2.16253339e-06 -8.74401323e-08 
 1.45295954e-07  0.00000000e+00  5.22420615e-01  1.49999648e+00  1.49999535e+00  2.44810596e-06  3.70207134e-07 
 1.45335954e-07  0.00000000e+00  5.22497504e-01  1.49999654e+00  1.49999538e+00 -2.16363885e-06 -8.30684233e-08 
 1.45375954e-07  0.00000000e+00  5.22564409e-01  1.49999649e+00  1.49999537e+00  2.44917640e-06  3.65885015e-07 
 1.45415954e-07  0.00000000e+00  5.22640880e-01  1.49999655e+00  1.49999540e+00 -2.16467833e-06 -7.87980218e-08 
 1.45455954e-07  0.00000000e+00  5.22707540e-01  1.49999651e+00  1.49999539e+00  2.45018144e-06  3.61662923e-07 
 1.45495954e-07  0.00000000e+00  5.22783599e-01  1.49999657e+00  1.49999542e+00 -2.16565293e-06 -7.46263428e-08 
 1.45535954e-07  0.00000000e+00  5.22850015e-01  1.49999653e+00  1.49999541e+00  2.45112218e-06  3.57538307e-07 
 1.45575954e-07  0.00000000e+00  5.22925666e-01  1.49999658e+00  1.49999545e+00 -2.16656376e-06 -7.05508745e-08 
 1.45615954e-07  0.00000000e+00  5.22991840e-01  1.49999654e+00  1.49999543e+00  2.45199972e-06  3.53508692e-07 
 1.45655954e-07  0.00000000e+00  5.23067087e-01  1.49999660e+00  1.49999547e+00 -2.16741189e-06 -6.65691728e-08 
 1.45695954e-07  0.00000000e+00  5.23133021e-01  1.49999656e+00  1.49999546e+00  2.45281513e-06  3.49571665e-07 
 1.45735954e-07  0.00000000e+00  5.23207869e-01  1.49999662e+00  1.49999549e+00 -2.16819841e-06 -6.26788622e-08 
 1.45775954e-07  0.00000000e+00  5.23273564e-01  1.49999657e+00  1.49999548e+00  2.45356949e-06  3.45724885e-07 
 1.45815954e-07  0.00000000e+00  5.23348016e-01  1.49999663e+00  1.49999551e+00 -2.16892438e-06 -5.88776319e-08 
 1.45855954e-07  0.00000000e+00  5.23413474e-01  1.49999659e+00  1.49999550e+00  2.45426385e-06  3.41966072e-07 
 1.45895954e-07  0.00000000e+00  5.23487536e-01  1.49999665e+00  1.49999553e+00 -2.16959085e-06 -5.51632338e-08 
 1.45935954e-07  0.00000000e+00  5.23552757e-01  1.49999661e+00  1.49999552e+00  2.45489926e-06  3.38293008e-07 
 1.45975954e-07  0.00000000e+00  5.23626432e-01  1.49999666e+00  1.49999555e+00 -2.17019887e-06 -5.15334824e-08 
 1.46015954e-07  0.00000000e+00  5.23691419e-01  1.49999662e+00  1.49999554e+00  2.45547676e-06  3.34703538e-07 
 1.46055954e-07  0.00000000e+00  5.23764711e-01  1.49999668e+00  1.49999557e+00 -2.17074947e-06 -4.79862508e-08 
 1.46095954e-07  0.00000000e+00  5.23829465e-01  1.49999664e+00  1.49999556e+00  2.45599739e-06  3.31195562e-07 
 1.46135954e-07  0.00000000e+00  5.23902378e-01  1.49999669e+00  1.49999559e+00 -2.17124368e-06 -4.45194701e-08 
 1.46175954e-07  0.00000000e+00  5.23966900e-01  1.49999665e+00  1.49999558e+00  2.45646215e-06  3.27767042e-07 
 1.46215954e-07  0.00000000e+00  5.24039439e-01  1.49999671e+00  1.49999561e+00 -2.17168250e-06 -4.11311278e-08 
 1.46255954e-07  0.00000000e+00  5.24103731e-01  1.49999667e+00  1.49999560e+00  2.45687205e-06  3.24415990e-07 
 1.46295954e-07  0.00000000e+00  5.24175898e-01  1.49999672e+00  1.49999563e+00 -2.17206695e-06 -3.78192648e-08 
 1.46335954e-07  0.00000000e+00  5.24239961e-01  1.49999668e+00  1.49999562e+00  2.45722808e-06  3.21140474e-07 
 1.46375954e-07  0.00000000e+00  5.24311762e-01  1.49999674e+00  1.49999565e+00 -2.17239799e-06 -3.45819765e-08 
 1.46415954e-07  0.00000000e+00  5.24375598e-01  1.49999670e+00  1.49999564e+00  2.45753124e-06  3.17938616e-07 
 1.46455954e-07  0.00000000e+00  5.24447035e-01  1.49999675e+00  1.49999567e+00 -2.17267662e-06 -3.14174078e-08 
 1.46495954e-07  0.00000000e+00  5.24510644e-01  1.49999671e+00  1.49999566e+00  2.45778248e-06  3.14808584e-07 
 1.46535954e-07  0.00000000e+00  5.24581722e-01  1.49999677e+00  1.49999569e+00 -2.17290380e-06 -2.83237546e-08 
 1.46575954e-07  0.00000000e+00  5.24645107e-01  1.49999672e+00  1.49999568e+00  2.45798277e-06  3.11748599e-07 
 1.46615954e-07  0.00000000e+00  5.24715829e-01  1.49999678e+00  1.49999571e+00 -2.17308047e-06 -2.52992608e-08 
 1.46655954e-07  0.00000000e+00  5.24778990e-01  1.49999674e+00  1.49999569e+00  2.45813305e-06  3.08756928e-07 
 1.46695954e-07  0.00000000e+00  5.24849359e-01  1.49999679e+00  1.49999572e+00 -2.17320759e-06 -2.23422168e-08 
 1.46735954e-07  0.00000000e+00  5.24912299e-01  1.49999675e+00  1.49999571e+00  2.45823425e-06  3.05831884e-07 
 1.46775954e-07  0.00000000e+00  5.24982320e-01  1.49999681e+00  1.49999574e+00 -2.17328607e-06 -1.94509589e-08 
 1.46815954e-07  0.00000000e+00  5.25045038e-01  1.49999677e+00  1.49999573e+00  2.45828731e-06  3.02971825e-07 
 1.46855954e-07  0.00000000e+00  5.25114714e-01  1.49999682e+00  1.49999576e+00 -2.17331684e-06 -1.66238677e-08 
 1.46895954e-07  0.00000000e+00  5.25177213e-01  1.49999678e+00  1.49999575e+00  2.45829312e-06  3.00175154e-07 
 1.46935954e-07  0.00000000e+00  5.25246547e-01  1.49999684e+00  1.49999578e+00 -2.17330079e-06 -1.38593661e-08 
 1.46975954e-07  0.00000000e+00  5.25308828e-01  1.49999680e+00  1.49999577e+00  2.45825258e-06  2.97440313e-07 
 1.47015954e-07  0.00000000e+00  5.25377824e-01  1.49999685e+00  1.49999580e+00 -2.17323883e-06 -1.11559197e-08 
 1.47055954e-07  0.00000000e+00  5.25439888e-01  1.49999681e+00  1.49999579e+00  2.45816658e-06  2.94765789e-07 
 1.47095954e-07  0.00000000e+00  5.25508549e-01  1.49999686e+00  1.49999582e+00 -2.17313182e-06 -8.51203357e-09 
 1.47135954e-07  0.00000000e+00  5.25570398e-01  1.49999682e+00  1.49999581e+00  2.45803600e-06  2.92150107e-07 
 1.47175954e-07  0.00000000e+00  5.25638727e-01  1.49999688e+00  1.49999583e+00 -2.17298063e-06 -5.92625314e-09 
 1.47215954e-07  0.00000000e+00  5.25700361e-01  1.49999684e+00  1.49999582e+00  2.45786168e-06  2.89591830e-07 
 1.47255954e-07  0.00000000e+00  5.25768363e-01  1.49999689e+00  1.49999585e+00 -2.17278613e-06 -3.39716123e-09 
 1.47295954e-07  0.00000000e+00  5.25829784e-01  1.49999685e+00  1.49999584e+00  2.45764449e-06  2.87089560e-07 
 1.47335954e-07  0.00000000e+00  5.25897460e-01  1.49999690e+00  1.49999587e+00 -2.17254914e-06 -9.23378068e-10 
 1.47375954e-07  0.00000000e+00  5.25958669e-01  1.49999686e+00  1.49999586e+00  2.45738525e-06  2.84641935e-07 
 1.47415954e-07  0.00000000e+00  5.26026024e-01  1.49999691e+00  1.49999589e+00 -2.17227051e-06  1.49644035e-09 
 1.47455954e-07  0.00000000e+00  5.26087022e-01  1.49999688e+00  1.49999588e+00  2.45708479e-06  2.82247629e-07 
 1.47495954e-07  0.00000000e+00  5.26154059e-01  1.49999693e+00  1.49999590e+00 -2.17195104e-06  3.86360184e-09 
 1.47535954e-07  0.00000000e+00  5.26214847e-01  1.49999689e+00  1.49999589e+00  2.45674392e-06  2.79905351e-07 
 1.47575954e-07  0.00000000e+00  5.26281568e-01  1.49999694e+00  1.49999592e+00 -2.17159155e-06  6.17938187e-09 
 1.47615954e-07  0.00000000e+00  5.26342149e-01  1.49999690e+00  1.49999591e+00  2.45636343e-06  2.77613841e-07 
 1.47655954e-07  0.00000000e+00  5.26408557e-01  1.49999695e+00  1.49999594e+00 -2.17119282e-06  8.44502163e-09 
 1.47695954e-07  0.00000000e+00  5.26468930e-01  1.49999691e+00  1.49999593e+00  2.45594412e-06  2.75371875e-07 
 1.47735954e-07  0.00000000e+00  5.26535030e-01  1.49999697e+00  1.49999595e+00 -2.17075563e-06  1.06617305e-08 
 1.47775954e-07  0.00000000e+00  5.26595197e-01  1.49999693e+00  1.49999594e+00  2.45548676e-06  2.73178258e-07 
 1.47815954e-07  0.00000000e+00  5.26660990e-01  1.49999698e+00  1.49999597e+00 -2.17028077e-06  1.28306867e-08 
 1.47855954e-07  0.00000000e+00  5.26720953e-01  1.49999694e+00  1.49999596e+00  2.45499211e-06  2.71031828e-07 
 1.47895954e-07  0.00000000e+00  5.26786442e-01  1.49999699e+00  1.49999599e+00 -2.16976897e-06  1.49530379e-08 
 1.47935954e-07  0.00000000e+00  5.26846201e-01  1.49999695e+00  1.49999598e+00  2.45446091e-06  2.68931452e-07 
 1.47975954e-07  0.00000000e+00  5.26911390e-01  1.49999700e+00  1.49999600e+00 -2.16922099e-06  1.70299025e-08 
 1.48015954e-07  0.00000000e+00  5.26970947e-01  1.49999696e+00  1.49999599e+00  2.45389392e-06  2.66876025e-07 
 1.48055954e-07  0.00000000e+00  5.27035838e-01  1.49999702e+00  1.49999602e+00 -2.16863756e-06  1.90623700e-08 
 1.48095954e-07  0.00000000e+00  5.27095194e-01  1.49999698e+00  1.49999601e+00  2.45329185e-06  2.64864472e-07 
 1.48135954e-07  0.00000000e+00  5.27159790e-01  1.49999703e+00  1.49999604e+00 -2.16801939e-06  2.10515017e-08 
 1.48175954e-07  0.00000000e+00  5.27218946e-01  1.49999699e+00  1.49999603e+00  2.45265543e-06  2.62895744e-07 
 1.48215954e-07  0.00000000e+00  5.27283250e-01  1.49999704e+00  1.49999605e+00 -2.16736721e-06  2.29983324e-08 
 1.48255954e-07  0.00000000e+00  5.27342207e-01  1.49999700e+00  1.49999604e+00  2.45198534e-06  2.60968821e-07 
 1.48295954e-07  0.00000000e+00  5.27406222e-01  1.49999705e+00  1.49999607e+00 -2.16668170e-06  2.49038699e-08 
 1.48335954e-07  0.00000000e+00  5.27464980e-01  1.49999701e+00  1.49999606e+00  2.45128229e-06  2.59082707e-07 
 1.48375954e-07  0.00000000e+00  5.27528709e-01  1.49999706e+00  1.49999608e+00 -2.16596355e-06  2.67690969e-08 
 1.48415954e-07  0.00000000e+00  5.27587271e-01  1.49999703e+00  1.49999607e+00  2.45054696e-06  2.57236431e-07 
 1.48455954e-07  0.00000000e+00  5.27650715e-01  1.49999707e+00  1.49999610e+00 -2.16521344e-06  2.85949715e-08 
 1.48495954e-07  0.00000000e+00  5.27709082e-01  1.49999704e+00  1.49999609e+00  2.44978001e-06  2.55429049e-07 
 1.48535954e-07  0.00000000e+00  5.27772245e-01  1.49999709e+00  1.49999611e+00 -2.16443203e-06  3.03824260e-08 
 1.48575954e-07  0.00000000e+00  5.27830417e-01  1.49999705e+00  1.49999611e+00  2.44898210e-06  2.53659640e-07 
 1.48615954e-07  0.00000000e+00  5.27893301e-01  1.49999710e+00  1.49999613e+00 -2.16361997e-06  3.21323706e-08 
 1.48655954e-07  0.00000000e+00  5.27951280e-01  1.49999706e+00  1.49999612e+00  2.44815387e-06  2.51927303e-07 
 1.48695954e-07  0.00000000e+00  5.28013888e-01  1.49999711e+00  1.49999615e+00 -2.16277791e-06  3.38456915e-08 
 1.48735954e-07  0.00000000e+00  5.28071675e-01  1.49999707e+00  1.49999614e+00  2.44729598e-06  2.50231164e-07 
 1.48775954e-07  0.00000000e+00  5.28134009e-01  1.49999712e+00  1.49999616e+00 -2.16190647e-06  3.55232539e-08 
 1.48815954e-07  0.00000000e+00  5.28191605e-01  1.49999708e+00  1.49999615e+00  2.44640902e-06  2.48570370e-07 
 1.48855954e-07  0.00000000e+00  5.28253668e-01  1.49999713e+00  1.49999618e+00 -2.16100628e-06  3.71659003e-08 
 1.48895954e-07  0.00000000e+00  5.28311073e-01  1.49999709e+00  1.49999617e+00  2.44549364e-06  2.46944088e-07 
 1.48935954e-07  0.00000000e+00  5.28372868e-01  1.49999714e+00  1.49999619e+00 -2.16007793e-06  3.87744515e-08 
 1.48975954e-07  0.00000000e+00  5.28430084e-01  1.49999711e+00  1.49999618e+00  2.44455041e-06  2.45351506e-07 
 1.49015954e-07  0.00000000e+00  5.28491612e-01  1.49999715e+00  1.49999621e+00 -2.15912204e-06  4.03497091e-08 
 1.49055954e-07  0.00000000e+00  5.28548641e-01  1.49999712e+00  1.49999620e+00  2.44357994e-06  2.43791834e-07 
 1.49095954e-07  0.00000000e+00  5.28609905e-01  1.49999716e+00  1.49999622e+00 -2.15813918e-06  4.18924541e-08 
 1.49135954e-07  0.00000000e+00  5.28666746e-01  1.49999713e+00  1.49999621e+00  2.44258282e-06  2.42264301e-07 
 1.49175954e-07  0.00000000e+00  5.28727749e-01  1.49999718e+00  1.49999623e+00 -2.15712994e-06  4.34034477e-08 
 1.49215954e-07  0.00000000e+00  5.28784405e-01  1.49999714e+00  1.49999622e+00  2.44155960e-06  2.40768154e-07 
 1.49255954e-07  0.00000000e+00  5.28845149e-01  1.49999719e+00  1.49999625e+00 -2.15609488e-06  4.48834328e-08 
 1.49295954e-07  0.00000000e+00  5.28901619e-01  1.49999715e+00  1.49999624e+00  2.44051086e-06  2.39302660e-07 
 1.49335954e-07  0.00000000e+00  5.28962106e-01  1.49999720e+00  1.49999626e+00 -2.15503456e-06  4.63331331e-08 
 1.49375954e-07  0.00000000e+00  5.29018393e-01  1.49999716e+00  1.49999625e+00  2.43943714e-06  2.37867104e-07 
 1.49415954e-07  0.00000000e+00  5.29078625e-01  1.49999721e+00  1.49999628e+00 -2.15394952e-06  4.77532554e-08 
 1.49455954e-07  0.00000000e+00  5.29134729e-01  1.49999717e+00  1.49999627e+00  2.43833899e-06  2.36460788e-07 
 1.49495954e-07  0.00000000e+00  5.29194709e-01  1.49999722e+00  1.49999629e+00 -2.15284031e-06  4.91444880e-08 
 1.49535954e-07  0.00000000e+00  5.29250631e-01  1.49999718e+00  1.49999628e+00  2.43721694e-06  2.35083031e-07 
