 time            v(clk)          v(vs)           v(vctail)       v(vcpp)         v(vcpn)         v(voutp)        v(voutn)       
 9.83355897e-08  1.50000000e+00  5.17804725e-01  5.17572330e-01  1.11591079e+00  1.03298617e+00  1.49998018e+00  8.14682425e-07 
 9.83755897e-08  1.50000000e+00  5.17817249e-01  5.17584944e-01  1.11589898e+00  1.03297253e+00  1.49998019e+00  8.10148316e-07 
 9.84155897e-08  1.50000000e+00  5.17829764e-01  5.17597553e-01  1.11588717e+00  1.03295890e+00  1.49998021e+00  8.13926482e-07 
 9.84555897e-08  1.50000000e+00  5.17842277e-01  5.17610156e-01  1.11587537e+00  1.03294527e+00  1.49998021e+00  8.09398050e-07 
 9.84955897e-08  1.50000000e+00  5.17854782e-01  5.17622754e-01  1.11586357e+00  1.03293165e+00  1.49998023e+00  8.13172131e-07 
 9.85355897e-08  1.50000000e+00  5.17867284e-01  5.17635346e-01  1.11585178e+00  1.03291804e+00  1.49998023e+00  8.08649370e-07 
 9.85755897e-08  1.50000000e+00  5.17879778e-01  5.17647933e-01  1.11583999e+00  1.03290442e+00  1.49998025e+00  8.12419371e-07 
 9.86155897e-08  1.50000000e+00  5.17892270e-01  5.17660515e-01  1.11582821e+00  1.03289082e+00  1.49998025e+00  8.07902262e-07 
 9.86555897e-08  1.50000000e+00  5.17904752e-01  5.17673091e-01  1.11581643e+00  1.03287722e+00  1.49998027e+00  8.11668189e-07 
 9.86955897e-08  1.50000000e+00  5.17917234e-01  5.17685661e-01  1.11580466e+00  1.03286363e+00  1.49998028e+00  8.07156734e-07 
 9.87355897e-08  1.50000000e+00  5.17929706e-01  5.17698226e-01  1.11579289e+00  1.03285005e+00  1.49998029e+00  8.10918591e-07 
 9.87755897e-08  1.50000000e+00  5.17942176e-01  5.17710786e-01  1.11578114e+00  1.03283647e+00  1.49998030e+00  8.06412776e-07 
 9.88155897e-08  1.50000000e+00  5.17954638e-01  5.17723340e-01  1.11576938e+00  1.03282289e+00  1.49998031e+00  8.10170565e-07 
 9.88555897e-08  1.50000000e+00  5.17967098e-01  5.17735889e-01  1.11575763e+00  1.03280933e+00  1.49998032e+00  8.05670390e-07 
 9.88955897e-08  1.50000000e+00  5.17979549e-01  5.17748433e-01  1.11574588e+00  1.03279576e+00  1.49998034e+00  8.09424113e-07 
 9.89355897e-08  1.50000000e+00  5.17991998e-01  5.17760971e-01  1.11573414e+00  1.03278221e+00  1.49998034e+00  8.04929554e-07 
 9.89755897e-08  1.50000000e+00  5.18004438e-01  5.17773504e-01  1.11572240e+00  1.03276866e+00  1.49998036e+00  8.08679212e-07 
 9.90155897e-08  1.50000000e+00  5.18016876e-01  5.17786031e-01  1.11571067e+00  1.03275511e+00  1.49998036e+00  8.04190280e-07 
 9.90555897e-08  1.50000000e+00  5.18029306e-01  5.17798553e-01  1.11569894e+00  1.03274157e+00  1.49998038e+00  8.07935885e-07 
 9.90955897e-08  1.50000000e+00  5.18041734e-01  5.17811070e-01  1.11568722e+00  1.03272804e+00  1.49998039e+00  8.03452557e-07 
 9.91355897e-08  1.50000000e+00  5.18054153e-01  5.17823581e-01  1.11567550e+00  1.03271451e+00  1.49998040e+00  8.07194108e-07 
 9.91755897e-08  1.50000000e+00  5.18066570e-01  5.17836087e-01  1.11566379e+00  1.03270100e+00  1.49998041e+00  8.02716378e-07 
 9.92155897e-08  1.50000000e+00  5.18078979e-01  5.17848588e-01  1.11565208e+00  1.03268748e+00  1.49998042e+00  8.06453876e-07 
 9.92555897e-08  1.50000000e+00  5.18091386e-01  5.17861083e-01  1.11564038e+00  1.03267397e+00  1.49998043e+00  8.01981747e-07 
 9.92955897e-08  1.50000000e+00  5.18103784e-01  5.17873573e-01  1.11562868e+00  1.03266047e+00  1.49998044e+00  8.05715188e-07 
 9.93355897e-08  1.50000000e+00  5.18116180e-01  5.17886057e-01  1.11561699e+00  1.03264697e+00  1.49998045e+00  8.01248641e-07 
 9.93755897e-08  1.50000000e+00  5.18128567e-01  5.17898536e-01  1.11560530e+00  1.03263348e+00  1.49998047e+00  8.04978044e-07 
 9.94155897e-08  1.50000000e+00  5.18140953e-01  5.17911010e-01  1.11559362e+00  1.03261999e+00  1.49998047e+00  8.00517071e-07 
 9.94555897e-08  1.50000000e+00  5.18153330e-01  5.17923478e-01  1.11558194e+00  1.03260651e+00  1.49998049e+00  8.04242422e-07 
 9.94955897e-08  1.50000000e+00  5.18165705e-01  5.17935942e-01  1.11557028e+00  1.03259304e+00  1.49998049e+00  7.99787023e-07 
 9.95355897e-08  1.50000000e+00  5.18178071e-01  5.17948399e-01  1.11555860e+00  1.03257957e+00  1.49998051e+00  8.03508347e-07 
 9.95755897e-08  1.50000000e+00  5.18190436e-01  5.17960852e-01  1.11554695e+00  1.03256611e+00  1.49998051e+00  7.99058504e-07 
 9.96155897e-08  1.50000000e+00  5.18202792e-01  5.17973299e-01  1.11553528e+00  1.03255265e+00  1.49998053e+00  8.02775787e-07 
 9.96555897e-08  1.50000000e+00  5.18215146e-01  5.17985741e-01  1.11552364e+00  1.03253920e+00  1.49998054e+00  7.98331495e-07 
 9.96955897e-08  1.50000000e+00  5.18227491e-01  5.17998177e-01  1.11551198e+00  1.03252575e+00  1.49998055e+00  8.02044750e-07 
 9.97355897e-08  1.50000000e+00  5.18239835e-01  5.18010609e-01  1.11550035e+00  1.03251232e+00  1.49998056e+00  7.97606006e-07 
 9.97755897e-08  1.50000000e+00  5.18252170e-01  5.18023035e-01  1.11548870e+00  1.03249888e+00  1.49998057e+00  8.01315221e-07 
 9.98155897e-08  1.50000000e+00  5.18264503e-01  5.18035455e-01  1.11547707e+00  1.03248546e+00  1.49998058e+00  7.96882011e-07 
 9.98555897e-08  1.50000000e+00  5.18276828e-01  5.18047871e-01  1.11546544e+00  1.03247203e+00  1.49998059e+00  8.00587207e-07 
 9.98955897e-08  1.50000000e+00  5.18289150e-01  5.18060281e-01  1.11545382e+00  1.03245862e+00  1.49998060e+00  7.96159528e-07 
 9.99355897e-08  1.50000000e+00  5.18301465e-01  5.18072686e-01  1.11544220e+00  1.03244520e+00  1.49998061e+00  7.99860703e-07 
 9.99755897e-08  1.50000000e+00  5.18313777e-01  5.18085085e-01  1.11543059e+00  1.03243180e+00  1.49998062e+00  7.95438542e-07 
 1.00015590e-07  1.50000000e+00  5.18326081e-01  5.18097479e-01  1.11541898e+00  1.03241840e+00  1.49998064e+00  7.99135695e-07 
 1.00055590e-07  1.50000000e+00  5.18338383e-01  5.18109868e-01  1.11540738e+00  1.03240501e+00  1.49998064e+00  7.94719047e-07 
 1.00095590e-07  1.50000000e+00  5.18350676e-01  5.18122252e-01  1.11539578e+00  1.03239162e+00  1.49998066e+00  7.98412181e-07 
 1.00135590e-07  1.50000000e+00  5.18362968e-01  5.18134631e-01  1.11538419e+00  1.03237824e+00  1.49998066e+00  7.94001036e-07 
 1.00175590e-07  1.50000000e+00  5.18375251e-01  5.18147004e-01  1.11537260e+00  1.03236486e+00  1.49998068e+00  7.97690167e-07 
 1.00215590e-07  1.50000000e+00  5.18387532e-01  5.18159372e-01  1.11536102e+00  1.03235149e+00  1.49998068e+00  7.93284521e-07 
 1.00255590e-07  1.50000000e+00  5.18399804e-01  5.18171735e-01  1.11534943e+00  1.03233813e+00  1.49998070e+00  7.96969633e-07 
 1.00295590e-07  1.50000000e+00  5.18412075e-01  5.18184092e-01  1.11533786e+00  1.03232477e+00  1.49998070e+00  7.92569475e-07 
 1.00335590e-07  1.50000000e+00  5.18424338e-01  5.18196444e-01  1.11532629e+00  1.03231141e+00  1.49998072e+00  7.96250574e-07 
 1.00375590e-07  1.50000000e+00  5.18436598e-01  5.18208791e-01  1.11531473e+00  1.03229807e+00  1.49998073e+00  7.91855902e-07 
 1.00415590e-07  1.50000000e+00  5.18448850e-01  5.18221133e-01  1.11530317e+00  1.03228472e+00  1.49998074e+00  7.95533013e-07 
 1.00455590e-07  1.50000000e+00  5.18461100e-01  5.18233470e-01  1.11529161e+00  1.03227139e+00  1.49998075e+00  7.91143801e-07 
 1.00495590e-07  1.50000000e+00  5.18473342e-01  5.18245801e-01  1.11528006e+00  1.03225806e+00  1.49998076e+00  7.94816907e-07 
 1.00535590e-07  1.50000000e+00  5.18485582e-01  5.18258127e-01  1.11526852e+00  1.03224474e+00  1.49998077e+00  7.90433161e-07 
 1.00575590e-07  1.50000000e+00  5.18497814e-01  5.18270448e-01  1.11525698e+00  1.03223141e+00  1.49998078e+00  7.94102272e-07 
 1.00615590e-07  1.50000000e+00  5.18510043e-01  5.18282764e-01  1.11524544e+00  1.03221811e+00  1.49998079e+00  7.89723990e-07 
 1.00655590e-07  1.50000000e+00  5.18522264e-01  5.18295074e-01  1.11523391e+00  1.03220479e+00  1.49998080e+00  7.93389110e-07 
 1.00695590e-07  1.50000000e+00  5.18534484e-01  5.18307380e-01  1.11522239e+00  1.03219150e+00  1.49998081e+00  7.89016275e-07 
 1.00735590e-07  1.50000000e+00  5.18546695e-01  5.18319680e-01  1.11521086e+00  1.03217820e+00  1.49998082e+00  7.92677405e-07 
 1.00775590e-07  1.50000000e+00  5.18558904e-01  5.18331975e-01  1.11519935e+00  1.03216491e+00  1.49998083e+00  7.88310008e-07 
 1.00815590e-07  1.50000000e+00  5.18571105e-01  5.18344265e-01  1.11518784e+00  1.03215162e+00  1.49998084e+00  7.91967150e-07 
 1.00855590e-07  1.50000000e+00  5.18583303e-01  5.18356549e-01  1.11517633e+00  1.03213834e+00  1.49998085e+00  7.87605186e-07 
 1.00895590e-07  1.50000000e+00  5.18595494e-01  5.18368829e-01  1.11516483e+00  1.03212507e+00  1.49998086e+00  7.91258343e-07 
 1.00935590e-07  1.50000000e+00  5.18607683e-01  5.18381103e-01  1.11515333e+00  1.03211180e+00  1.49998087e+00  7.86901805e-07 
 1.00975590e-07  1.50000000e+00  5.18619863e-01  5.18393372e-01  1.11514184e+00  1.03209854e+00  1.49998089e+00  7.90550987e-07 
 1.01015590e-07  1.50000000e+00  5.18632042e-01  5.18405636e-01  1.11513035e+00  1.03208528e+00  1.49998089e+00  7.86199870e-07 
 1.01055590e-07  1.50000000e+00  5.18644212e-01  5.18417895e-01  1.11511887e+00  1.03207203e+00  1.49998091e+00  7.89845066e-07 
 1.01095590e-07  1.50000000e+00  5.18656380e-01  5.18430148e-01  1.11510739e+00  1.03205879e+00  1.49998091e+00  7.85499354e-07 
 1.01135590e-07  1.50000000e+00  5.18668540e-01  5.18442397e-01  1.11509592e+00  1.03204554e+00  1.49998093e+00  7.89140589e-07 
 1.01175590e-07  1.50000000e+00  5.18680698e-01  5.18454640e-01  1.11508445e+00  1.03203231e+00  1.49998093e+00  7.84800282e-07 
 1.01215590e-07  1.50000000e+00  5.18692848e-01  5.18466878e-01  1.11507299e+00  1.03201908e+00  1.49998095e+00  7.88437546e-07 
 1.01255590e-07  1.50000000e+00  5.18704996e-01  5.18479111e-01  1.11506153e+00  1.03200586e+00  1.49998095e+00  7.84102625e-07 
 1.01295590e-07  1.50000000e+00  5.18717136e-01  5.18491339e-01  1.11505007e+00  1.03199264e+00  1.49998097e+00  7.87735919e-07 
 1.01335590e-07  1.50000000e+00  5.18729274e-01  5.18503562e-01  1.11503863e+00  1.03197943e+00  1.49998097e+00  7.83406398e-07 
 1.01375590e-07  1.50000000e+00  5.18741403e-01  5.18515780e-01  1.11502718e+00  1.03196622e+00  1.49998099e+00  7.87035734e-07 
 1.01415590e-07  1.50000000e+00  5.18753531e-01  5.18527992e-01  1.11501574e+00  1.03195303e+00  1.49998099e+00  7.82711579e-07 
 1.01455590e-07  1.50000000e+00  5.18765651e-01  5.18540200e-01  1.11500431e+00  1.03193983e+00  1.49998101e+00  7.86336950e-07 
 1.01495590e-07  1.50000000e+00  5.18777769e-01  5.18552402e-01  1.11499288e+00  1.03192664e+00  1.49998101e+00  7.82018176e-07 
 1.01535590e-07  1.50000000e+00  5.18789878e-01  5.18564599e-01  1.11498145e+00  1.03191345e+00  1.49998103e+00  7.85639588e-07 
 1.01575590e-07  1.50000000e+00  5.18801986e-01  5.18576791e-01  1.11497003e+00  1.03190028e+00  1.49998103e+00  7.81326171e-07 
 1.01615590e-07  1.50000000e+00  5.18814085e-01  5.18588978e-01  1.11495861e+00  1.03188710e+00  1.49998105e+00  7.84943639e-07 
 1.01655590e-07  1.50000000e+00  5.18826183e-01  5.18601160e-01  1.11494721e+00  1.03187394e+00  1.49998105e+00  7.80635585e-07 
 1.01695590e-07  1.50000000e+00  5.18838272e-01  5.18613337e-01  1.11493580e+00  1.03186077e+00  1.49998107e+00  7.84249100e-07 
 1.01735590e-07  1.50000000e+00  5.18850360e-01  5.18625509e-01  1.11492440e+00  1.03184762e+00  1.49998107e+00  7.79946387e-07 
 1.01775590e-07  1.50000000e+00  5.18862439e-01  5.18637675e-01  1.11491300e+00  1.03183447e+00  1.49998109e+00  7.83555953e-07 
 1.01815590e-07  1.50000000e+00  5.18874516e-01  5.18649837e-01  1.11490161e+00  1.03182132e+00  1.49998109e+00  7.79258583e-07 
 1.01855590e-07  1.50000000e+00  5.18886586e-01  5.18661994e-01  1.11489022e+00  1.03180818e+00  1.49998111e+00  7.82864207e-07 
 1.01895590e-07  1.50000000e+00  5.18898653e-01  5.18674145e-01  1.11487884e+00  1.03179505e+00  1.49998111e+00  7.78572169e-07 
 1.01935590e-07  1.50000000e+00  5.18910712e-01  5.18686291e-01  1.11486746e+00  1.03178192e+00  1.49998113e+00  7.82173858e-07 
 1.01975590e-07  1.50000000e+00  5.18922770e-01  5.18698433e-01  1.11485609e+00  1.03176880e+00  1.49998113e+00  7.77887139e-07 
 1.02015590e-07  1.50000000e+00  5.18934819e-01  5.18710569e-01  1.11484471e+00  1.03175568e+00  1.49998115e+00  7.81484889e-07 
 1.02055590e-07  1.50000000e+00  5.18946867e-01  5.18722700e-01  1.11483335e+00  1.03174257e+00  1.49998115e+00  7.77203492e-07 
 1.02095590e-07  1.50000000e+00  5.18958906e-01  5.18734826e-01  1.11482199e+00  1.03172946e+00  1.49998117e+00  7.80797312e-07 
 1.02135590e-07  1.50000000e+00  5.18970944e-01  5.18746948e-01  1.11481064e+00  1.03171636e+00  1.49998117e+00  7.76521230e-07 
 1.02175590e-07  1.50000000e+00  5.18982973e-01  5.18759064e-01  1.11479929e+00  1.03170326e+00  1.49998119e+00  7.80111120e-07 
 1.02215590e-07  1.50000000e+00  5.18995001e-01  5.18771175e-01  1.11478794e+00  1.03169018e+00  1.49998119e+00  7.75840330e-07 
 1.02255590e-07  1.50000000e+00  5.19007021e-01  5.18783281e-01  1.11477660e+00  1.03167709e+00  1.49998121e+00  7.79426295e-07 
 1.02295590e-07  1.50000000e+00  5.19019038e-01  5.18795382e-01  1.11476527e+00  1.03166401e+00  1.49998121e+00  7.75160807e-07 
 1.02335590e-07  1.50000000e+00  5.19031048e-01  5.18807478e-01  1.11475393e+00  1.03165094e+00  1.49998123e+00  7.78742844e-07 
 1.02375590e-07  1.50000000e+00  5.19043056e-01  5.18819569e-01  1.11474261e+00  1.03163787e+00  1.49998123e+00  7.74482640e-07 
 1.02415590e-07  1.50000000e+00  5.19055055e-01  5.18831655e-01  1.11473128e+00  1.03162481e+00  1.49998125e+00  7.78060763e-07 
 1.02455590e-07  1.50000000e+00  5.19067053e-01  5.18843736e-01  1.11471997e+00  1.03161175e+00  1.49998125e+00  7.73805838e-07 
 1.02495590e-07  1.50000000e+00  5.19079043e-01  5.18855812e-01  1.11470865e+00  1.03159870e+00  1.49998127e+00  7.77380049e-07 
 1.02535590e-07  1.50000000e+00  5.19091031e-01  5.18867882e-01  1.11469735e+00  1.03158566e+00  1.49998127e+00  7.73130393e-07 
 1.02575590e-07  1.50000000e+00  5.19103011e-01  5.18879948e-01  1.11468604e+00  1.03157261e+00  1.49998129e+00  7.76700687e-07 
 1.02615590e-07  1.50000000e+00  5.19114990e-01  5.18892009e-01  1.11467475e+00  1.03155958e+00  1.49998129e+00  7.72456306e-07 
 1.02655590e-07  1.50000000e+00  5.19126960e-01  5.18904065e-01  1.11466345e+00  1.03154655e+00  1.49998131e+00  7.76022688e-07 
 1.02695590e-07  1.50000000e+00  5.19138928e-01  5.18916116e-01  1.11465216e+00  1.03153353e+00  1.49998131e+00  7.71783560e-07 
 1.02735590e-07  1.50000000e+00  5.19150888e-01  5.18928162e-01  1.11464087e+00  1.03152050e+00  1.49998133e+00  7.75346041e-07 
 1.02775590e-07  1.50000000e+00  5.19162847e-01  5.18940203e-01  1.11462960e+00  1.03150749e+00  1.49998133e+00  7.71112154e-07 
 1.02815590e-07  1.50000000e+00  5.19174797e-01  5.18952239e-01  1.11461832e+00  1.03149448e+00  1.49998135e+00  7.74670734e-07 
 1.02855590e-07  1.50000000e+00  5.19186746e-01  5.18964270e-01  1.11460705e+00  1.03148148e+00  1.49998135e+00  7.70442095e-07 
 1.02895590e-07  1.50000000e+00  5.19198687e-01  5.18976296e-01  1.11459578e+00  1.03146848e+00  1.49998137e+00  7.73996780e-07 
 1.02935590e-07  1.50000000e+00  5.19210626e-01  5.18988318e-01  1.11458452e+00  1.03145549e+00  1.49998137e+00  7.69773375e-07 
 1.02975590e-07  1.50000000e+00  5.19222556e-01  5.19000334e-01  1.11457326e+00  1.03144250e+00  1.49998139e+00  7.73324157e-07 
 1.03015590e-07  1.50000000e+00  5.19234486e-01  5.19012345e-01  1.11456201e+00  1.03142953e+00  1.49998139e+00  7.69105978e-07 
 1.03055590e-07  1.50000000e+00  5.19246407e-01  5.19024351e-01  1.11455076e+00  1.03141655e+00  1.49998140e+00  7.72652866e-07 
 1.03095590e-07  1.50000000e+00  5.19258326e-01  5.19036353e-01  1.11453952e+00  1.03140358e+00  1.49998141e+00  7.68439907e-07 
 1.03135590e-07  1.50000000e+00  5.19270238e-01  5.19048349e-01  1.11452828e+00  1.03139061e+00  1.49998142e+00  7.71982914e-07 
 1.03175590e-07  1.50000000e+00  5.19282147e-01  5.19060341e-01  1.11451705e+00  1.03137766e+00  1.49998143e+00  7.67775172e-07 
 1.03215590e-07  1.50000000e+00  5.19294049e-01  5.19072327e-01  1.11450581e+00  1.03136470e+00  1.49998144e+00  7.71314297e-07 
 1.03255590e-07  1.50000000e+00  5.19305949e-01  5.19084309e-01  1.11449459e+00  1.03135175e+00  1.49998145e+00  7.67111746e-07 
 1.03295590e-07  1.50000000e+00  5.19317841e-01  5.19096285e-01  1.11448337e+00  1.03133881e+00  1.49998146e+00  7.70646986e-07 
 1.03335590e-07  1.50000000e+00  5.19329731e-01  5.19108257e-01  1.11447216e+00  1.03132587e+00  1.49998147e+00  7.66449649e-07 
 1.03375590e-07  1.50000000e+00  5.19341613e-01  5.19120224e-01  1.11446094e+00  1.03131294e+00  1.49998148e+00  7.69981004e-07 
 1.03415590e-07  1.50000000e+00  5.19353494e-01  5.19132186e-01  1.11444974e+00  1.03130001e+00  1.49998149e+00  7.65788849e-07 
 1.03455590e-07  1.50000000e+00  5.19365366e-01  5.19144143e-01  1.11443853e+00  1.03128709e+00  1.49998150e+00  7.69316335e-07 
 1.03495590e-07  1.50000000e+00  5.19377237e-01  5.19156095e-01  1.11442734e+00  1.03127418e+00  1.49998151e+00  7.65129363e-07 
 1.03535590e-07  1.50000000e+00  5.19389100e-01  5.19168042e-01  1.11441614e+00  1.03126126e+00  1.49998152e+00  7.68652986e-07 
 1.03575590e-07  1.50000000e+00  5.19400961e-01  5.19179985e-01  1.11440495e+00  1.03124836e+00  1.49998153e+00  7.64471183e-07 
 1.03615590e-07  1.50000000e+00  5.19412814e-01  5.19191922e-01  1.11439377e+00  1.03123545e+00  1.49998154e+00  7.67990924e-07 
 1.03655590e-07  1.50000000e+00  5.19424666e-01  5.19203855e-01  1.11438259e+00  1.03122256e+00  1.49998154e+00  7.63814306e-07 
 1.03695590e-07  1.50000000e+00  5.19436509e-01  5.19215782e-01  1.11437141e+00  1.03120967e+00  1.49998156e+00  7.67330186e-07 
 1.03735590e-07  1.50000000e+00  5.19448351e-01  5.19227705e-01  1.11436024e+00  1.03119679e+00  1.49998156e+00  7.63158718e-07 
 1.03775590e-07  1.50000000e+00  5.19460185e-01  5.19239623e-01  1.11434908e+00  1.03118391e+00  1.49998158e+00  7.66670742e-07 
 1.03815590e-07  1.50000000e+00  5.19472017e-01  5.19251536e-01  1.11433792e+00  1.03117104e+00  1.49998158e+00  7.62504427e-07 
 1.03855590e-07  1.50000000e+00  5.19483841e-01  5.19263444e-01  1.11432676e+00  1.03115816e+00  1.49998160e+00  7.66012588e-07 
 1.03895590e-07  1.50000000e+00  5.19495664e-01  5.19275347e-01  1.11431561e+00  1.03114530e+00  1.49998160e+00  7.61851420e-07 
 1.03935590e-07  1.50000000e+00  5.19507479e-01  5.19287246e-01  1.11430446e+00  1.03113244e+00  1.49998162e+00  7.65355730e-07 
 1.03975590e-07  1.50000000e+00  5.19519292e-01  5.19299139e-01  1.11429332e+00  1.03111959e+00  1.49998162e+00  7.61199700e-07 
 1.04015590e-07  1.50000000e+00  5.19531097e-01  5.19311028e-01  1.11428217e+00  1.03110674e+00  1.49998163e+00  7.64700154e-07 
 1.04055590e-07  1.50000000e+00  5.19542900e-01  5.19322912e-01  1.11427104e+00  1.03109390e+00  1.49998164e+00  7.60549261e-07 
 1.04095590e-07  1.50000000e+00  5.19554696e-01  5.19334791e-01  1.11425991e+00  1.03108106e+00  1.49998165e+00  7.64045871e-07 
 1.04135590e-07  1.50000000e+00  5.19566490e-01  5.19346665e-01  1.11424879e+00  1.03106824e+00  1.49998166e+00  7.59900098e-07 
 1.04175590e-07  1.50000000e+00  5.19578276e-01  5.19358535e-01  1.11423766e+00  1.03105541e+00  1.49998167e+00  7.63392869e-07 
 1.04215590e-07  1.50000000e+00  5.19590060e-01  5.19370399e-01  1.11422655e+00  1.03104259e+00  1.49998168e+00  7.59252215e-07 
 1.04255590e-07  1.50000000e+00  5.19601837e-01  5.19382259e-01  1.11421543e+00  1.03102977e+00  1.49998169e+00  7.62741139e-07 
 1.04295590e-07  1.50000000e+00  5.19613612e-01  5.19394114e-01  1.11420433e+00  1.03101696e+00  1.49998170e+00  7.58605591e-07 
 1.04335590e-07  1.50000000e+00  5.19625379e-01  5.19405964e-01  1.11419322e+00  1.03100415e+00  1.49998171e+00  7.62090682e-07 
 1.04375590e-07  1.50000000e+00  5.19637144e-01  5.19417809e-01  1.11418213e+00  1.03099136e+00  1.49998172e+00  7.57960243e-07 
 1.04415590e-07  1.50000000e+00  5.19648901e-01  5.19429649e-01  1.11417103e+00  1.03097856e+00  1.49998173e+00  7.61441491e-07 
 1.04455590e-07  1.50000000e+00  5.19660657e-01  5.19441485e-01  1.11415994e+00  1.03096577e+00  1.49998173e+00  7.57316145e-07 
 1.04495590e-07  1.50000000e+00  5.19672405e-01  5.19453316e-01  1.11414886e+00  1.03095299e+00  1.49998175e+00  7.60793579e-07 
 1.04535590e-07  1.50000000e+00  5.19684152e-01  5.19465142e-01  1.11413778e+00  1.03094021e+00  1.49998175e+00  7.56673329e-07 
 1.04575590e-07  1.50000000e+00  5.19695890e-01  5.19476963e-01  1.11412670e+00  1.03092743e+00  1.49998177e+00  7.60146925e-07 
 1.04615590e-07  1.50000000e+00  5.19707627e-01  5.19488780e-01  1.11411563e+00  1.03091467e+00  1.49998177e+00  7.56031740e-07 
 1.04655590e-07  1.50000000e+00  5.19719356e-01  5.19500591e-01  1.11410456e+00  1.03090190e+00  1.49998179e+00  7.59501516e-07 
 1.04695590e-07  1.50000000e+00  5.19731083e-01  5.19512398e-01  1.11409350e+00  1.03088915e+00  1.49998179e+00  7.55391411e-07 
 1.04735590e-07  1.50000000e+00  5.19742803e-01  5.19524200e-01  1.11408244e+00  1.03087639e+00  1.49998180e+00  7.58857366e-07 
 1.04775590e-07  1.50000000e+00  5.19754521e-01  5.19535997e-01  1.11407139e+00  1.03086365e+00  1.49998181e+00  7.54752333e-07 
 1.04815590e-07  1.50000000e+00  5.19766231e-01  5.19547790e-01  1.11406034e+00  1.03085090e+00  1.49998182e+00  7.58214473e-07 
 1.04855590e-07  1.50000000e+00  5.19777940e-01  5.19559578e-01  1.11404929e+00  1.03083817e+00  1.49998183e+00  7.54114495e-07 
 1.04895590e-07  1.50000000e+00  5.19789640e-01  5.19571360e-01  1.11403825e+00  1.03082543e+00  1.49998184e+00  7.57572817e-07 
 1.04935590e-07  1.50000000e+00  5.19801340e-01  5.19583139e-01  1.11402722e+00  1.03081271e+00  1.49998185e+00  7.53477894e-07 
 1.04975590e-07  1.50000000e+00  5.19813031e-01  5.19594912e-01  1.11401618e+00  1.03079999e+00  1.49998186e+00  7.56932408e-07 
 1.05015590e-07  1.50000000e+00  5.19824721e-01  5.19606681e-01  1.11400516e+00  1.03078727e+00  1.49998186e+00  7.52842532e-07 
 1.05055590e-07  1.50000000e+00  5.19836403e-01  5.19618445e-01  1.11399413e+00  1.03077456e+00  1.49998188e+00  7.56293249e-07 
 1.05095590e-07  1.50000000e+00  5.19848083e-01  5.19630204e-01  1.11398311e+00  1.03076186e+00  1.49998188e+00  7.52208415e-07 
 1.05135590e-07  1.50000000e+00  5.19859756e-01  5.19641958e-01  1.11397210e+00  1.03074915e+00  1.49998190e+00  7.55655316e-07 
 1.05175590e-07  1.50000000e+00  5.19871427e-01  5.19653708e-01  1.11396109e+00  1.03073646e+00  1.49998190e+00  7.51575505e-07 
 1.05215590e-07  1.50000000e+00  5.19883090e-01  5.19665453e-01  1.11395008e+00  1.03072377e+00  1.49998191e+00  7.55018616e-07 
 1.05255590e-07  1.50000000e+00  5.19894752e-01  5.19677193e-01  1.11393908e+00  1.03071108e+00  1.49998192e+00  7.50943835e-07 
 1.05295590e-07  1.50000000e+00  5.19906406e-01  5.19688929e-01  1.11392808e+00  1.03069840e+00  1.49998193e+00  7.54383150e-07 
 1.05335590e-07  1.50000000e+00  5.19918058e-01  5.19700659e-01  1.11391710e+00  1.03068573e+00  1.49998194e+00  7.50313383e-07 
 1.05375590e-07  1.50000000e+00  5.19929702e-01  5.19712386e-01  1.11390610e+00  1.03067306e+00  1.49998195e+00  7.53748897e-07 
 1.05415590e-07  1.50000000e+00  5.19941346e-01  5.19724107e-01  1.11389512e+00  1.03066039e+00  1.49998196e+00  7.49684145e-07 
 1.05455590e-07  1.50000000e+00  5.19952981e-01  5.19735823e-01  1.11388414e+00  1.03064773e+00  1.49998197e+00  7.53115875e-07 
 1.05495590e-07  1.50000000e+00  5.19964615e-01  5.19747535e-01  1.11387317e+00  1.03063508e+00  1.49998197e+00  7.49056121e-07 
 1.05535590e-07  1.50000000e+00  5.19976241e-01  5.19759243e-01  1.11386220e+00  1.03062243e+00  1.49998199e+00  7.52484068e-07 
 1.05575590e-07  1.50000000e+00  5.19987865e-01  5.19770945e-01  1.11385123e+00  1.03060979e+00  1.49998199e+00  7.48429315e-07 
 1.05615590e-07  1.50000000e+00  5.19999482e-01  5.19782643e-01  1.11384027e+00  1.03059714e+00  1.49998201e+00  7.51853478e-07 
 1.05655590e-07  1.50000000e+00  5.20011097e-01  5.19794336e-01  1.11382931e+00  1.03058451e+00  1.49998201e+00  7.47803710e-07 
 1.05695590e-07  1.50000000e+00  5.20022704e-01  5.19806024e-01  1.11381836e+00  1.03057188e+00  1.49998202e+00  7.51224102e-07 
 1.05735590e-07  1.50000000e+00  5.20034310e-01  5.19817708e-01  1.11380741e+00  1.03055926e+00  1.49998203e+00  7.47179318e-07 
 1.05775590e-07  1.50000000e+00  5.20045908e-01  5.19829387e-01  1.11379647e+00  1.03054664e+00  1.49998204e+00  7.50595924e-07 
 1.05815590e-07  1.50000000e+00  5.20057505e-01  5.19841062e-01  1.11378553e+00  1.03053403e+00  1.49998205e+00  7.46556115e-07 
