 time            v(VDD)          v(Vbias)        v(Vbiasc)       v(bias_en)      v(Vsu)          v(Vres)        
 1.58750200e-05  2.23125300e-01 -3.39414193e-02  5.37387577e-02  2.23125300e-01  7.41127621e-02 -1.31645418e-02 
 1.58750208e-05  2.23125312e-01 -3.39414220e-02  5.37387634e-02  2.23125312e-01  7.41127663e-02 -1.31675348e-02 
 1.58750224e-05  2.23125336e-01 -3.39414211e-02  5.37387753e-02  2.23125336e-01  7.41127749e-02 -1.31683647e-02 
 1.58750256e-05  2.23125384e-01 -3.39414164e-02  5.37387995e-02  2.23125384e-01  7.41127925e-02 -1.31676682e-02 
 1.58750320e-05  2.23125480e-01 -3.39414094e-02  5.37388475e-02  2.23125480e-01  7.41128274e-02 -1.31681589e-02 
 1.58750448e-05  2.23125672e-01 -3.39413933e-02  5.37389439e-02  2.23125672e-01  7.41128973e-02 -1.31674484e-02 
 1.58750704e-05  2.23126056e-01 -3.39413630e-02  5.37391364e-02  2.23126056e-01  7.41130370e-02 -1.31676493e-02 
 1.58751216e-05  2.23126824e-01 -3.39413006e-02  5.37395217e-02  2.23126824e-01  7.41133166e-02 -1.31665325e-02 
 1.58752240e-05  2.23128360e-01 -3.39411780e-02  5.37402921e-02  2.23128360e-01  7.41138757e-02 -1.31660035e-02 
 1.58754288e-05  2.23131432e-01 -3.39409313e-02  5.37418333e-02  2.23131432e-01  7.41149939e-02 -1.31638550e-02 
 1.58758384e-05  2.23137576e-01 -3.39404411e-02  5.37449160e-02  2.23137576e-01  7.41172301e-02 -1.31620596e-02 
 1.58766576e-05  2.23149864e-01 -3.39394610e-02  5.37510837e-02  2.23149864e-01  7.41217021e-02 -1.31587143e-02 
 1.58782960e-05  2.23174440e-01 -3.39375057e-02  5.37634243e-02  2.23174440e-01  7.41306444e-02 -1.31558132e-02 
 1.58815728e-05  2.23223592e-01 -3.39335982e-02  5.37881125e-02  2.23223592e-01  7.41485234e-02 -1.31514815e-02 
 1.58881264e-05  2.23321896e-01 -3.39257918e-02  5.38374732e-02  2.23321896e-01  7.41842589e-02 -1.31464756e-02 
 1.59012336e-05  2.23518504e-01 -3.39101925e-02  5.39360728e-02  2.23518504e-01  7.42556421e-02 -1.31382203e-02 
 1.59274480e-05  2.23911720e-01 -3.38790187e-02  5.41328361e-02  2.23911720e-01  7.43980715e-02 -1.31271112e-02 
 1.59798768e-05  2.24698152e-01 -3.38166364e-02  5.45250379e-02  2.24698152e-01  7.46816782e-02 -1.31065014e-02 
 1.60000000e-05  2.25000000e-01 -3.37926618e-02  5.46751571e-02  2.25000000e-01  7.47901180e-02 -1.30996772e-02 
 1.60000010e-05  2.25000015e-01 -3.37926180e-02  5.46751682e-02  2.25000015e-01  7.47901256e-02 -1.30643889e-02 
 1.60000030e-05  2.25000045e-01 -3.37925206e-02  5.46751914e-02  2.25000045e-01  7.47901414e-02 -1.29856777e-02 
 1.60000070e-05  2.25000105e-01 -3.37922615e-02  5.46752435e-02  2.25000105e-01  7.47901763e-02 -1.27748104e-02 
 1.60000100e-05  2.25000150e-01 -3.37920617e-02  5.46752830e-02  2.25000150e-01  7.47902028e-02 -1.26120577e-02 
 1.60000108e-05  2.25000162e-01 -3.37920579e-02  5.46752894e-02  2.25000162e-01  7.47902073e-02 -1.26097176e-02 
 1.60000124e-05  2.25000186e-01 -3.37920603e-02  5.46753010e-02  2.25000186e-01  7.47902157e-02 -1.26132276e-02 
 1.60000156e-05  2.25000234e-01 -3.37920502e-02  5.46753253e-02  2.25000234e-01  7.47902332e-02 -1.26080908e-02 
 1.60000220e-05  2.25000330e-01 -3.37919852e-02  5.46753782e-02  2.25000330e-01  7.47902707e-02 -1.25604510e-02 
 1.60000348e-05  2.25000522e-01 -3.37918473e-02  5.46754845e-02  2.25000522e-01  7.47903461e-02 -1.24585804e-02 
 1.60000604e-05  2.25000906e-01 -3.37915775e-02  5.46756966e-02  2.25000906e-01  7.47904965e-02 -1.22599103e-02 
 1.60001116e-05  2.25001674e-01 -3.37910709e-02  5.46761183e-02  2.25001674e-01  7.47907956e-02 -1.18898511e-02 
 1.60002140e-05  2.25003210e-01 -3.37901623e-02  5.46769536e-02  2.25003210e-01  7.47913885e-02 -1.12359012e-02 
 1.60004188e-05  2.25006282e-01 -3.37887015e-02  5.46785960e-02  2.25006282e-01  7.47925557e-02 -1.02208719e-02 
 1.60008284e-05  2.25012426e-01 -3.37867294e-02  5.46818051e-02  2.25012426e-01  7.47948408e-02 -8.97637241e-03 
 1.60016476e-05  2.25024714e-01 -3.37846158e-02  5.46880707e-02  2.25024714e-01  7.47993157e-02 -8.02214116e-03 
 1.60032860e-05  2.25049290e-01 -3.37823650e-02  5.47004104e-02  2.25049290e-01  7.48081614e-02 -7.77951372e-03 
 1.60062215e-05  2.25093323e-01 -3.37789057e-02  5.47223881e-02  2.25093323e-01  7.48239760e-02 -7.82628483e-03 
 1.60120304e-05  2.25180456e-01 -3.37719112e-02  5.47657405e-02  2.25180456e-01  7.48552614e-02 -7.80019749e-03 
 1.60236482e-05  2.25354723e-01 -3.37579757e-02  5.48522452e-02  2.25354723e-01  7.49177684e-02 -7.81363414e-03 
 1.60468837e-05  2.25703255e-01 -3.37299862e-02  5.50250054e-02  2.25703255e-01  7.50425668e-02 -7.78998545e-03 
 1.60933547e-05  2.26400321e-01 -3.36739016e-02  5.53698777e-02  2.26400321e-01  7.52913977e-02 -7.78801391e-03 
 1.61862967e-05  2.27794451e-01 -3.35612580e-02  5.60570218e-02  2.27794451e-01  7.57862074e-02 -7.74897048e-03 
 1.63112967e-05  2.29669451e-01 -3.34091576e-02  5.69748212e-02  2.29669451e-01  7.64465078e-02 -7.74722327e-03 
 1.64362967e-05  2.31544451e-01 -3.32560625e-02  5.78848439e-02  2.31544451e-01  7.71026740e-02 -7.72520739e-03 
 1.65612967e-05  2.33419451e-01 -3.31016740e-02  5.87882909e-02  2.33419451e-01  7.77553857e-02 -7.72713426e-03 
 1.66862967e-05  2.35294451e-01 -3.29461777e-02  5.96849453e-02  2.35294451e-01  7.84045061e-02 -7.70399975e-03 
 1.68112967e-05  2.37169451e-01 -3.27898411e-02  6.05738074e-02  2.37169451e-01  7.90505821e-02 -7.70548436e-03 
 1.69362967e-05  2.39044451e-01 -3.26325386e-02  6.14550482e-02  2.39044451e-01  7.96939999e-02 -7.68209979e-03 
 1.70612967e-05  2.40919451e-01 -3.24743409e-02  6.23284731e-02  2.40919451e-01  8.03350090e-02 -7.68290338e-03 
 1.71862967e-05  2.42794451e-01 -3.23151818e-02  6.31940142e-02  2.42794451e-01  8.09738004e-02 -7.65953619e-03 
 1.73112967e-05  2.44669451e-01 -3.21551171e-02  6.40515571e-02  2.44669451e-01  8.16105203e-02 -7.65963290e-03 
 1.74362967e-05  2.46544451e-01 -3.19940907e-02  6.49010120e-02  2.46544451e-01  8.22452989e-02 -7.63635249e-03 
 1.75612967e-05  2.48419451e-01 -3.18321588e-02  6.57422815e-02  2.48419451e-01  8.28782442e-02 -7.63577421e-03 
 1.76862967e-05  2.50294451e-01 -3.16692704e-02  6.65752794e-02  2.50294451e-01  8.35094594e-02 -7.61260556e-03 
 1.78112967e-05  2.52169451e-01 -3.15054829e-02  6.73999187e-02  2.52169451e-01  8.41390319e-02 -7.61138972e-03 
 1.79362967e-05  2.54044451e-01 -3.13407499e-02  6.82161202e-02  2.54044451e-01  8.47670475e-02 -7.58834443e-03 
 1.80612967e-05  2.55919451e-01 -3.11751298e-02  6.90238060e-02  2.55919451e-01  8.53935786e-02 -7.58652497e-03 
 1.81862967e-05  2.57794451e-01 -3.10085803e-02  6.98229043e-02  2.57794451e-01  8.60186975e-02 -7.56360846e-03 
 1.83112967e-05  2.59669451e-01 -3.08411608e-02  7.06133454e-02  2.59669451e-01  8.66424649e-02 -7.56121513e-03 
 1.84362967e-05  2.61544451e-01 -3.06728332e-02  7.13950650e-02  2.61544451e-01  8.72649423e-02 -7.53842916e-03 
 1.85612967e-05  2.63419451e-01 -3.05036574e-02  7.21680009e-02  2.63419451e-01  8.78861804e-02 -7.53548812e-03 
 1.86862967e-05  2.65294451e-01 -3.03335992e-02  7.29320962e-02  2.65294451e-01  8.85062316e-02 -7.51283195e-03 
 1.88112967e-05  2.67169451e-01 -3.01627195e-02  7.36872960e-02  2.67169451e-01  8.91251386e-02 -7.50936647e-03 
 1.89362967e-05  2.69044451e-01 -2.99909874e-02  7.44335508e-02  2.69044451e-01  8.97429460e-02 -7.48683762e-03 
 1.90612967e-05  2.70919451e-01 -2.98184644e-02  7.51708124e-02  2.70919451e-01  9.03596898e-02 -7.48286860e-03 
 1.91862967e-05  2.72794451e-01 -2.96451232e-02  7.58990386e-02  2.72794451e-01  9.09754083e-02 -7.46046332e-03 
 1.93112967e-05  2.74669451e-01 -2.94710256e-02  7.66181879e-02  2.74669451e-01  9.15901313e-02 -7.45600970e-03 
 1.94362967e-05  2.76544451e-01 -2.92961476e-02  7.73282247e-02  2.76544451e-01  9.22038918e-02 -7.43372336e-03 
 1.95612967e-05  2.78419451e-01 -2.91205512e-02  7.80291139e-02  2.78419451e-01  9.28167148e-02 -7.42880249e-03 
 1.96862967e-05  2.80294451e-01 -2.89442154e-02  7.87208265e-02  2.80294451e-01  9.34286283e-02 -7.40662979e-03 
 1.98112967e-05  2.82169451e-01 -2.87672024e-02  7.94033334e-02  2.82169451e-01  9.40396531e-02 -7.40125767e-03 
 1.99362967e-05  2.84044451e-01 -2.85894938e-02  8.00766116e-02  2.84044451e-01  9.46498131e-02 -7.37919287e-03 
 2.00612967e-05  2.85919451e-01 -2.84111518e-02  8.07406374e-02  2.85919451e-01  9.52591255e-02 -7.37338429e-03 
 2.01862967e-05  2.87794451e-01 -2.82321606e-02  8.13953933e-02  2.87794451e-01  9.58676105e-02 -7.35142134e-03 
 2.03112967e-05  2.89669451e-01 -2.80525821e-02  8.20408607e-02  2.89669451e-01  9.64752820e-02 -7.34519010e-03 
 2.04362967e-05  2.91544451e-01 -2.78724025e-02  8.26770270e-02  2.91544451e-01  9.70821573e-02 -7.32332278e-03 
 2.05612967e-05  2.93419451e-01 -2.76916834e-02  8.33038780e-02  2.93419451e-01  9.76882473e-02 -7.31668180e-03 
 2.06862967e-05  2.95294451e-01 -2.75104127e-02  8.39214052e-02  2.95294451e-01  9.82935664e-02 -7.29490373e-03 
 2.08112967e-05  2.97169451e-01 -2.73286514e-02  8.45295982e-02  2.97169451e-01  9.88981233e-02 -7.28786516e-03 
 2.09362967e-05  2.99044451e-01 -2.71463890e-02  8.51284518e-02  2.99044451e-01  9.95019301e-02 -7.26616997e-03 
 2.10612967e-05  3.00919451e-01 -2.69636856e-02  8.57179587e-02  3.00919451e-01  1.00104993e-01 -7.25874524e-03 
 2.11862967e-05  3.02794451e-01 -2.67805319e-02  8.62981163e-02  3.02794451e-01  1.00707322e-01 -7.23712654e-03 
 2.13112967e-05  3.04669451e-01 -2.65969870e-02  8.68689196e-02  3.04669451e-01  1.01308922e-01 -7.22932647e-03 
 2.14362967e-05  3.06544451e-01 -2.64130424e-02  8.74303677e-02  3.06544451e-01  1.01909801e-01 -7.20777792e-03 
 2.15612967e-05  3.08419451e-01 -2.62287559e-02  8.79824568e-02  3.08419451e-01  1.02509961e-01 -7.19961276e-03 
 2.16862967e-05  3.10294451e-01 -2.60441197e-02  8.85251872e-02  3.10294451e-01  1.03109410e-01 -7.17812813e-03 
 2.18112967e-05  3.12169451e-01 -2.58591902e-02  8.90585556e-02  3.12169451e-01  1.03708149e-01 -7.16960760e-03 
 2.19362967e-05  3.14044451e-01 -2.56739599e-02  8.95825620e-02  3.14044451e-01  1.04306183e-01 -7.14818072e-03 
 2.20612967e-05  3.15919451e-01 -2.54884835e-02  9.00972029e-02  3.15919451e-01  1.04903513e-01 -7.13931409e-03 
 2.21862967e-05  3.17794451e-01 -2.53027537e-02  9.06024775e-02  3.17794451e-01  1.05500142e-01 -7.11793893e-03 
 2.23112967e-05  3.19669451e-01 -2.51168236e-02  9.10983809e-02  3.19669451e-01  1.06096069e-01 -7.10873498e-03 
 2.24362967e-05  3.21544451e-01 -2.49306859e-02  9.15849105e-02  3.21544451e-01  1.06691299e-01 -7.08740565e-03 
 2.25612967e-05  3.23419451e-01 -2.47443916e-02  9.20620593e-02  3.23419451e-01  1.07285829e-01 -7.07787281e-03 
 2.26862967e-05  3.25294451e-01 -2.45579335e-02  9.25298220e-02  3.25294451e-01  1.07879661e-01 -7.05658354e-03 
 2.28112967e-05  3.27169451e-01 -2.43713606e-02  9.29881883e-02  3.27169451e-01  1.08472794e-01 -7.04672984e-03 
 2.29362967e-05  3.29044451e-01 -2.41846656e-02  9.34371494e-02  3.29044451e-01  1.09065228e-01 -7.02547502e-03 
 2.30612967e-05  3.30919451e-01 -2.39978957e-02  9.38766912e-02  3.30919451e-01  1.09656961e-01 -7.01530812e-03 
 2.31862967e-05  3.32794451e-01 -2.38110433e-02  9.43068000e-02  3.32794451e-01  1.10247994e-01 -6.99408229e-03 
 2.33112967e-05  3.34669451e-01 -2.36241539e-02  9.47274569e-02  3.34669451e-01  1.10838322e-01 -6.98360954e-03 
 2.34362967e-05  3.36544451e-01 -2.34372197e-02  9.51386428e-02  3.36544451e-01  1.11427947e-01 -6.96240742e-03 
 2.35612967e-05  3.38419451e-01 -2.32502847e-02  9.55403330e-02  3.38419451e-01  1.12016865e-01 -6.95163584e-03 
 2.36862967e-05  3.40294451e-01 -2.30633408e-02  9.59325021e-02  3.40294451e-01  1.12605074e-01 -6.93045228e-03 
 2.38112967e-05  3.42169451e-01 -2.28764308e-02  9.63151185e-02  3.42169451e-01  1.13192572e-01 -6.91938864e-03 
 2.38750100e-05  3.43125150e-01 -2.27812174e-02  9.65063136e-02  3.43125150e-01  1.13491685e-01 -6.90619974e-03 
 2.38750110e-05  3.43125165e-01 -2.27812780e-02  9.65063127e-02  3.43125165e-01  1.13491685e-01 -6.95673332e-03 
 2.38750130e-05  3.43125195e-01 -2.27814120e-02  9.65063100e-02  3.43125195e-01  1.13491683e-01 -7.06816767e-03 
 2.38750170e-05  3.43125255e-01 -2.27816749e-02  9.65063049e-02  3.43125255e-01  1.13491680e-01 -7.28666670e-03 
 2.38750200e-05  3.43125300e-01 -2.27818211e-02  9.65063043e-02  3.43125300e-01  1.13491681e-01 -7.40903883e-03 
 2.38750208e-05  3.43125312e-01 -2.27818236e-02  9.65063064e-02  3.43125312e-01  1.13491685e-01 -7.41201621e-03 
 2.38750224e-05  3.43125336e-01 -2.27818222e-02  9.65063111e-02  3.43125336e-01  1.13491692e-01 -7.41283034e-03 
 2.38750256e-05  3.43125384e-01 -2.27818166e-02  9.65063207e-02  3.43125384e-01  1.13491707e-01 -7.41210981e-03 
 2.38750320e-05  3.43125480e-01 -2.27818076e-02  9.65063398e-02  3.43125480e-01  1.13491737e-01 -7.41254714e-03 
 2.38750448e-05  3.43125672e-01 -2.27817875e-02  9.65063779e-02  3.43125672e-01  1.13491797e-01 -7.41173762e-03 
 2.38750704e-05  3.43126056e-01 -2.27817493e-02  9.65064542e-02  3.43126056e-01  1.13491918e-01 -7.41174411e-03 
 2.38751216e-05  3.43126824e-01 -2.27816711e-02  9.65066068e-02  3.43126824e-01  1.13492158e-01 -7.41027282e-03 
 2.38752240e-05  3.43128360e-01 -2.27815170e-02  9.65069119e-02  3.43128360e-01  1.13492638e-01 -7.40911096e-03 
 2.38754288e-05  3.43131432e-01 -2.27812075e-02  9.65075222e-02  3.43131432e-01  1.13493599e-01 -7.40588634e-03 
 2.38758384e-05  3.43137576e-01 -2.27805921e-02  9.65087425e-02  3.43137576e-01  1.13495521e-01 -7.40219257e-03 
 2.38766576e-05  3.43149864e-01 -2.27793618e-02  9.65111826e-02  3.43149864e-01  1.13499364e-01 -7.39524539e-03 
 2.38782960e-05  3.43174440e-01 -2.27769048e-02  9.65160610e-02  3.43174440e-01  1.13507049e-01 -7.38409789e-03 
 2.38815728e-05  3.43223592e-01 -2.27719919e-02  9.65258088e-02  3.43223592e-01  1.13522421e-01 -7.36198060e-03 
 2.38881264e-05  3.43321896e-01 -2.27621796e-02  9.65452618e-02  3.43321896e-01  1.13553162e-01 -7.32640064e-03 
 2.39012336e-05  3.43518504e-01 -2.27426137e-02  9.65839905e-02  3.43518504e-01  1.13614637e-01 -7.29457230e-03 
 2.39274480e-05  3.43911720e-01 -2.27035815e-02  9.66608444e-02  3.43911720e-01  1.13737558e-01 -7.29140805e-03 
 2.39798768e-05  3.44698152e-01 -2.26255389e-02  9.68128801e-02  3.44698152e-01  1.13983295e-01 -7.28210393e-03 
 2.40000000e-05  3.45000000e-01 -2.25955906e-02  9.68707590e-02  3.45000000e-01  1.14077566e-01 -7.27954728e-03 
 2.40000010e-05  3.45000015e-01 -2.25955455e-02  9.68707646e-02  3.45000015e-01  1.14077574e-01 -7.24414031e-03 
 2.40000030e-05  3.45000045e-01 -2.25954458e-02  9.68707764e-02  3.45000045e-01  1.14077592e-01 -7.16561823e-03 
 2.40000070e-05  3.45000105e-01 -2.25951880e-02  9.68708036e-02  3.45000105e-01  1.14077631e-01 -6.96094181e-03 
 2.40000100e-05  3.45000150e-01 -2.25949992e-02  9.68708238e-02  3.45000150e-01  1.14077661e-01 -6.81104379e-03 
 2.40000108e-05  3.45000162e-01 -2.25950012e-02  9.68708259e-02  3.45000162e-01  1.14077664e-01 -6.81367762e-03 
 2.40000124e-05  3.45000186e-01 -2.25950155e-02  9.68708294e-02  3.45000186e-01  1.14077670e-01 -6.82723978e-03 
 2.40000156e-05  3.45000234e-01 -2.25950260e-02  9.68708376e-02  3.45000234e-01  1.14077684e-01 -6.83966861e-03 
 2.40000220e-05  3.45000330e-01 -2.25949901e-02  9.68708577e-02  3.45000330e-01  1.14077716e-01 -6.81824909e-03 
 2.40000348e-05  3.45000522e-01 -2.25949025e-02  9.68708987e-02  3.45000522e-01  1.14077782e-01 -6.76243568e-03 
 2.40000604e-05  3.45000906e-01 -2.25947313e-02  9.68709806e-02  3.45000906e-01  1.14077913e-01 -6.65423440e-03 
 2.40001116e-05  3.45001674e-01 -2.25944078e-02  9.68711432e-02  3.45001674e-01  1.14078173e-01 -6.45303025e-03 
 2.40002140e-05  3.45003210e-01 -2.25938181e-02  9.68714650e-02  3.45003210e-01  1.14078688e-01 -6.09685928e-03 
 2.40004188e-05  3.45006282e-01 -2.25928359e-02  9.68720966e-02  3.45006282e-01  1.14079703e-01 -5.54467322e-03 
 2.40008284e-05  3.45012426e-01 -2.25913925e-02  9.68733281e-02  3.45012426e-01  1.14081690e-01 -4.86549812e-03 
 2.40016476e-05  3.45024714e-01 -2.25895298e-02  9.68757280e-02  3.45024714e-01  1.14085578e-01 -4.34347854e-03 
 2.40032860e-05  3.45049290e-01 -2.25869181e-02  9.68804557e-02  3.45049290e-01  1.14093265e-01 -4.21058311e-03 
 2.40065628e-05  3.45098442e-01 -2.25820529e-02  9.68898721e-02  3.45098442e-01  1.14108616e-01 -4.23723137e-03 
 2.40131164e-05  3.45196746e-01 -2.25722392e-02  9.69086592e-02  3.45196746e-01  1.14139336e-01 -4.22170627e-03 
 2.40262236e-05  3.45393354e-01 -2.25526627e-02  9.69460895e-02  3.45393354e-01  1.14200782e-01 -4.23162740e-03 
 2.40524380e-05  3.45786570e-01 -2.25134714e-02  9.70205452e-02  3.45786570e-01  1.14323645e-01 -4.21868251e-03 
 2.41048668e-05  3.46573002e-01 -2.24351142e-02  9.71682397e-02  3.46573002e-01  1.14569232e-01 -4.22220806e-03 
 2.42097244e-05  3.48145866e-01 -2.22782580e-02  9.74598453e-02  3.48145866e-01  1.15060021e-01 -4.20118400e-03 
 2.43347244e-05  3.50020866e-01 -2.20911464e-02  9.78010746e-02  3.50020866e-01  1.15644496e-01 -4.19578082e-03 
 2.44597244e-05  3.51895866e-01 -2.19043022e-02  9.81321711e-02  3.51895866e-01  1.16228111e-01 -4.17244473e-03 
 2.45847244e-05  3.53770866e-01 -2.17181028e-02  9.84497038e-02  3.53770866e-01  1.16810732e-01 -4.16639790e-03 
 2.47097244e-05  3.55645866e-01 -2.15322534e-02  9.87554189e-02  3.55645866e-01  1.17392417e-01 -4.14302398e-03 
 2.48347244e-05  3.57520866e-01 -2.13466199e-02  9.90513221e-02  3.57520866e-01  1.17973257e-01 -4.13640256e-03 
 2.49597244e-05  3.59395866e-01 -2.11611917e-02  9.93370545e-02  3.59395866e-01  1.18553316e-01 -4.11304743e-03 
 2.50847244e-05  3.61270866e-01 -2.09760207e-02  9.96125350e-02  3.61270866e-01  1.19132590e-01 -4.10590351e-03 
 2.52097244e-05  3.63145866e-01 -2.07910814e-02  9.98776528e-02  3.63145866e-01  1.19711097e-01 -4.08259238e-03 
 2.53347244e-05  3.65020866e-01 -2.06064280e-02  1.00132283e-01  3.65020866e-01  1.20288822e-01 -4.07496682e-03 
 2.54597244e-05  3.66895866e-01 -2.04220385e-02  1.00376313e-01  3.66895866e-01  1.20865771e-01 -4.05171598e-03 
 2.55847244e-05  3.68770866e-01 -2.02379677e-02  1.00609607e-01  3.68770866e-01  1.21441930e-01 -4.04364147e-03 
 2.57097244e-05  3.70645866e-01 -2.00541969e-02  1.00832038e-01  3.70645866e-01  1.22017301e-01 -4.02046103e-03 
 2.58347244e-05  3.72520866e-01 -1.98707818e-02  1.01043459e-01  3.72520866e-01  1.22591870e-01 -4.01196435e-03 
 2.59597244e-05  3.74395866e-01 -1.96877069e-02  1.01243728e-01  3.74395866e-01  1.23165636e-01 -3.98886005e-03 
 2.60847244e-05  3.76270866e-01 -1.95050287e-02  1.01432682e-01  3.76270866e-01  1.23738586e-01 -3.97996363e-03 
 2.62097244e-05  3.78145866e-01 -1.93227346e-02  1.01610162e-01  3.78145866e-01  1.24310717e-01 -3.95693817e-03 
 2.63347244e-05  3.80020866e-01 -1.91408821e-02  1.01775988e-01  3.80020866e-01  1.24882016e-01 -3.94766121e-03 
 2.64597244e-05  3.81895866e-01 -1.89594616e-02  1.01929982e-01  3.81895866e-01  1.25452477e-01 -3.92471517e-03 
 2.65847244e-05  3.83770866e-01 -1.87785316e-02  1.02071946e-01  3.83770866e-01  1.26022088e-01 -3.91507444e-03 
 2.67097244e-05  3.85645866e-01 -1.85980856e-02  1.02201679e-01  3.85645866e-01  1.26590841e-01 -3.89220690e-03 
 2.68347244e-05  3.87520866e-01 -1.84181829e-02  1.02318964e-01  3.87520866e-01  1.27158723e-01 -3.88221730e-03 
 2.69597244e-05  3.89395866e-01 -1.82388201e-02  1.02423580e-01  3.89395866e-01  1.27725727e-01 -3.85942637e-03 
 2.70847244e-05  3.91270866e-01 -1.80600578e-02  1.02515286e-01  3.91270866e-01  1.28291836e-01 -3.84910144e-03 
 2.72097244e-05  3.93145866e-01 -1.78818954e-02  1.02593839e-01  3.93145866e-01  1.28857042e-01 -3.82638459e-03 
 2.73347244e-05  3.95020866e-01 -1.77043945e-02  1.02658978e-01  3.95020866e-01  1.29421329e-01 -3.81573678e-03 
 2.74597244e-05  3.96895866e-01 -1.75275577e-02  1.02710436e-01  3.96895866e-01  1.29984687e-01 -3.79309114e-03 
 2.75847244e-05  3.98770866e-01 -1.73514474e-02  1.02747931e-01  3.98770866e-01  1.30547099e-01 -3.78213210e-03 
 2.77097244e-05  4.00645866e-01 -1.71760689e-02  1.02771174e-01  4.00645866e-01  1.31108554e-01 -3.75955463e-03 
 2.78347244e-05  4.02520866e-01 -1.70014856e-02  1.02779865e-01  4.02520866e-01  1.31669034e-01 -3.74829541e-03 
 2.79597244e-05  4.04395866e-01 -1.68277053e-02  1.02773695e-01  4.04395866e-01  1.32228526e-01 -3.72578308e-03 
 2.80847244e-05  4.06270866e-01 -1.66547919e-02  1.02752346e-01  4.06270866e-01  1.32787012e-01 -3.71423426e-03 
 2.82097244e-05  4.08145866e-01 -1.64827553e-02  1.02715497e-01  4.08145866e-01  1.33344478e-01 -3.69178418e-03 
 2.83347244e-05  4.10020866e-01 -1.63116597e-02  1.02662816e-01  4.10020866e-01  1.33900904e-01 -3.67995601e-03 
 2.84597244e-05  4.11895866e-01 -1.61415168e-02  1.02593974e-01  4.11895866e-01  1.34456277e-01 -3.65756548e-03 
 2.85847244e-05  4.13770866e-01 -1.59723905e-02  1.02508634e-01  4.13770866e-01  1.35010575e-01 -3.64546799e-03 
 2.87097244e-05  4.15645866e-01 -1.58042938e-02  1.02406464e-01  4.15645866e-01  1.35563784e-01 -3.62313460e-03 
 2.88347244e-05  4.17520866e-01 -1.56372901e-02  1.02287135e-01  4.17520866e-01  1.36115883e-01 -3.61077765e-03 
 2.89597244e-05  4.19395866e-01 -1.54713927e-02  1.02150324e-01  4.19395866e-01  1.36666857e-01 -3.58849932e-03 
 2.90847244e-05  4.21270866e-01 -1.53066639e-02  1.01995718e-01  4.21270866e-01  1.37216683e-01 -3.57589268e-03 
 2.92097244e-05  4.23145866e-01 -1.51431171e-02  1.01823020e-01  4.23145866e-01  1.37765346e-01 -3.55366770e-03 
 2.93347244e-05  4.25020866e-01 -1.49808123e-02  1.01631948e-01  4.25020866e-01  1.38312824e-01 -3.54082110e-03 
 2.94597244e-05  4.26895866e-01 -1.48197622e-02  1.01422246e-01  4.26895866e-01  1.38859101e-01 -3.51864816e-03 
 2.95847244e-05  4.28770866e-01 -1.46600241e-02  1.01193684e-01  4.28770866e-01  1.39404157e-01 -3.50557132e-03 
 2.97097244e-05  4.30645866e-01 -1.45016088e-02  1.00946067e-01  4.30645866e-01  1.39947974e-01 -3.48344953e-03 
 2.98347244e-05  4.32520866e-01 -1.43445701e-02  1.00679237e-01  4.32520866e-01  1.40490533e-01 -3.47015217e-03 
 2.99597244e-05  4.34395866e-01 -1.41889158e-02  1.00393081e-01  4.34395866e-01  1.41031818e-01 -3.44808105e-03 
 3.00847244e-05  4.36270866e-01 -1.40346955e-02  1.00087536e-01  4.36270866e-01  1.41571810e-01 -3.43457296e-03 
 3.02097244e-05  4.38145866e-01 -1.38819131e-02  9.97625967e-02  4.38145866e-01  1.42110494e-01 -3.41255245e-03 
 3.03347244e-05  4.40020866e-01 -1.37306126e-02  9.94183180e-02  4.40020866e-01  1.42647851e-01 -3.39884342e-03 
 3.04597244e-05  4.41895866e-01 -1.35807932e-02  9.90548230e-02  4.41895866e-01  1.43183870e-01 -3.37687386e-03 
