 time            v(clk)          v(vout)         v(vinp)         v(vinn)        
 1.27019455e-07  1.50000000e+00  1.14232317e-05  7.25625097e-01  7.50000000e-01 
 1.27021151e-07  1.50000000e+00  6.38447063e-06  7.25625106e-01  7.50000000e-01 
 1.27022858e-07  1.50000000e+00  3.50212818e-06  7.25625114e-01  7.50000000e-01 
 1.27024877e-07  1.50000000e+00  1.28381306e-05  7.25625124e-01  7.50000000e-01 
 1.27026580e-07  1.50000000e+00  2.87361644e-05  7.25625133e-01  7.50000000e-01 
 1.27028389e-07  1.50000000e+00  4.26616977e-05  7.25625142e-01  7.50000000e-01 
 1.27030595e-07  1.50000000e+00  4.89555122e-05  7.25625153e-01  7.50000000e-01 
 1.27032930e-07  1.50000000e+00  4.36455921e-05  7.25625165e-01  7.50000000e-01 
 1.27035140e-07  1.50000000e+00  3.16354975e-05  7.25625176e-01  7.50000000e-01 
 1.27037712e-07  1.50000000e+00  1.56515095e-05  7.25625189e-01  7.50000000e-01 
 1.27040580e-07  1.50000000e+00  7.78320341e-07  7.25625203e-01  7.50000000e-01 
 1.27044394e-07  1.50000000e+00 -1.09777082e-05  7.25625222e-01  7.50000000e-01 
 1.27049413e-07  1.50000000e+00 -1.54575275e-05  7.25625247e-01  7.50000000e-01 
 1.27057311e-07  1.50000000e+00 -1.17009365e-05  7.25625287e-01  7.50000000e-01 
 1.27071153e-07  1.50000000e+00 -2.61098721e-06  7.25625356e-01  7.50000000e-01 
 1.27098836e-07  1.50000000e+00  2.95607721e-06  7.25625494e-01  7.50000000e-01 
 1.27139233e-07  1.50000000e+00  1.61269094e-06  7.25625696e-01  7.50000000e-01 
 1.27207467e-07  1.50000000e+00  4.71576029e-08  7.25626037e-01  7.50000000e-01 
 1.27274514e-07  1.50000000e+00  3.08503991e-09  7.25626373e-01  7.50000000e-01 
 1.27360873e-07  1.50000000e+00  1.23786935e-07  7.25626804e-01  7.50000000e-01 
 1.27446744e-07  1.50000000e+00  1.44231019e-07  7.25627234e-01  7.50000000e-01 
 1.27549526e-07  1.50000000e+00  1.39012375e-07  7.25627748e-01  7.50000000e-01 
 1.27655248e-07  1.50000000e+00  1.36762416e-07  7.25628276e-01  7.50000000e-01 
 1.27777769e-07  1.50000000e+00  1.36731591e-07  7.25628889e-01  7.50000000e-01 
 1.27906620e-07  1.50000000e+00  1.36866633e-07  7.25629533e-01  7.50000000e-01 
 1.28053130e-07  1.50000000e+00  1.36889377e-07  7.25630266e-01  7.50000000e-01 
 1.28209458e-07  1.50000000e+00  1.36886025e-07  7.25631047e-01  7.50000000e-01 
 1.28385266e-07  1.50000000e+00  1.36884752e-07  7.25631926e-01  7.50000000e-01 
 1.28574880e-07  1.50000000e+00  1.36884940e-07  7.25632874e-01  7.50000000e-01 
 1.28786927e-07  1.50000000e+00  1.36885144e-07  7.25633935e-01  7.50000000e-01 
 1.29017601e-07  1.50000000e+00  1.36885234e-07  7.25635088e-01  7.50000000e-01 
 1.29274989e-07  1.50000000e+00  1.36885230e-07  7.25636375e-01  7.50000000e-01 
 1.29556989e-07  1.50000000e+00  1.36885162e-07  7.25637785e-01  7.50000000e-01 
 1.29871565e-07  1.50000000e+00  1.36885021e-07  7.25639358e-01  7.50000000e-01 
 1.30218252e-07  1.50000000e+00  1.36884812e-07  7.25641091e-01  7.50000000e-01 
 1.30605253e-07  1.50000000e+00  1.36884530e-07  7.25643026e-01  7.50000000e-01 
 1.31033770e-07  1.50000000e+00  1.36884172e-07  7.25645169e-01  7.50000000e-01 
 1.31512622e-07  1.50000000e+00  1.36883741e-07  7.25647563e-01  7.50000000e-01 
 1.32044884e-07  1.50000000e+00  1.36883232e-07  7.25650224e-01  7.50000000e-01 
 1.32640590e-07  1.50000000e+00  1.36882643e-07  7.25653203e-01  7.50000000e-01 
 1.33305308e-07  1.50000000e+00  1.36881968e-07  7.25656527e-01  7.50000000e-01 
 1.34051362e-07  1.50000000e+00  1.36881214e-07  7.25660257e-01  7.50000000e-01 
 1.34888019e-07  1.50000000e+00  1.36880370e-07  7.25664440e-01  7.50000000e-01 
 1.35831524e-07  1.50000000e+00  1.36879443e-07  7.25669158e-01  7.50000000e-01 
 1.36896587e-07  1.50000000e+00  1.36878424e-07  7.25674483e-01  7.50000000e-01 
 1.38105498e-07  1.50000000e+00  1.36877288e-07  7.25680527e-01  7.50000000e-01 
 1.39480680e-07  1.50000000e+00  1.36875764e-07  7.25687403e-01  7.50000000e-01 
 1.41053194e-07  1.50000000e+00  1.36870536e-07  7.25695266e-01  7.50000000e-01 
 1.42856244e-07  1.50000000e+00  1.36794452e-07  7.25704281e-01  7.50000000e-01 
 1.43813150e-07  1.50000000e+00  1.36049740e-07  7.25709066e-01  7.50000000e-01 
 1.44534679e-07  1.50000000e+00  1.33997356e-07  7.25712673e-01  7.50000000e-01 
 1.45654578e-07  1.50000000e+00  1.32747516e-07  7.25718273e-01  7.50000000e-01 
 1.46267364e-07  1.50000000e+00  1.30994563e-07  7.25721337e-01  7.50000000e-01 
 1.47069717e-07  1.50000000e+00  1.27515031e-07  7.25725349e-01  7.50000000e-01 
 1.47890156e-07  1.50000000e+00  1.19278709e-07  7.25729451e-01  7.50000000e-01 
 1.48432225e-07  1.50000000e+00  1.00208903e-07  7.25732161e-01  7.50000000e-01 
 1.48817159e-07  1.50000000e+00  7.00056225e-08  7.25734086e-01  7.50000000e-01 
 1.49144807e-07  1.50000000e+00  4.89295333e-08  7.25735724e-01  7.50000000e-01 
 1.49499813e-07  1.50000000e+00  3.56575990e-07  7.25737499e-01  7.50000000e-01 
 1.49895750e-07  1.50000000e+00  6.61060597e-06  7.25739479e-01  7.50000000e-01 
 1.50226412e-07  1.50000000e+00  3.59027220e-05  7.25741132e-01  7.50000000e-01 
 1.50376441e-07  1.50000000e+00  7.86594687e-05  7.25741882e-01  7.50000000e-01 
 1.50460464e-07  1.50000000e+00  1.24892309e-04  7.25742302e-01  7.50000000e-01 
 1.50545440e-07  1.50000000e+00  2.03307769e-04  7.25742727e-01  7.50000000e-01 
 1.50600220e-07  1.50000000e+00  2.99374897e-04  7.25743001e-01  7.50000000e-01 
 1.50647764e-07  1.50000000e+00  4.41903240e-04  7.25743239e-01  7.50000000e-01 
 1.50691376e-07  1.50000000e+00  6.49459418e-04  7.25743457e-01  7.50000000e-01 
 1.50740166e-07  1.50000000e+00  9.74432893e-04  7.25743701e-01  7.50000000e-01 
 1.50797521e-07  1.50000000e+00  1.40826709e-03  7.25743988e-01  7.50000000e-01 
 1.50839489e-07  1.50000000e+00  1.76111697e-03  7.25744197e-01  7.50000000e-01 
 1.50888876e-07  1.50000000e+00  2.08208208e-03  7.25744444e-01  7.50000000e-01 
 1.50939283e-07  1.50000000e+00  2.09395313e-03  7.25744696e-01  7.50000000e-01 
 1.50977645e-07  1.50000000e+00  1.98055268e-03  7.25744888e-01  7.50000000e-01 
 1.51004594e-07  1.50000000e+00  1.86371085e-03  7.25745023e-01  7.50000000e-01 
 1.51029784e-07  1.50000000e+00  1.66688577e-03  7.25745149e-01  7.50000000e-01 
 1.51050678e-07  1.50000000e+00  1.39413506e-03  7.25745253e-01  7.50000000e-01 
 1.51075641e-07  1.50000000e+00  9.95115111e-04  7.25745378e-01  7.50000000e-01 
 1.51101816e-07  1.50000000e+00  6.16658390e-04  7.25745509e-01  7.50000000e-01 
 1.51125961e-07  1.50000000e+00  3.76339763e-04  7.25745630e-01  7.50000000e-01 
 1.51151846e-07  1.50000000e+00  2.28716630e-04  7.25745759e-01  7.50000000e-01 
 1.51183763e-07  1.50000000e+00  1.36854558e-04  7.25745919e-01  7.50000000e-01 
 1.51216537e-07  1.50000000e+00  9.22970552e-05  7.25746083e-01  7.50000000e-01 
 1.51260743e-07  1.50000000e+00  6.13429019e-05  7.25746304e-01  7.50000000e-01 
 1.51313698e-07  1.50000000e+00  4.19736738e-05  7.25746568e-01  7.50000000e-01 
 1.51389576e-07  1.50000000e+00  2.64221271e-05  7.25746948e-01  7.50000000e-01 
 1.51488960e-07  1.50000000e+00  1.35981061e-05  7.25747445e-01  7.50000000e-01 
 1.51637480e-07  1.50000000e+00  2.42809766e-06  7.25748187e-01  7.50000000e-01 
 1.51820395e-07  1.50000000e+00  7.85768747e-09  7.25749102e-01  7.50000000e-01 
 1.52028491e-07  1.50000000e+00  1.44135311e-06  7.25750142e-01  7.50000000e-01 
 1.52339628e-07  1.50000000e+00  1.96506671e-06  7.25751698e-01  7.50000000e-01 
 1.52675135e-07  1.50000000e+00  1.72065160e-06  7.25753376e-01  7.50000000e-01 
 1.52963879e-07  1.50000000e+00  1.53476562e-06  7.25754819e-01  7.50000000e-01 
 1.53272967e-07  1.50000000e+00  1.50281261e-06  7.25756365e-01  7.50000000e-01 
 1.53678279e-07  1.50000000e+00  1.44281933e-06  7.25758391e-01  7.50000000e-01 
 1.54232628e-07  1.50000000e+00  1.35311176e-06  7.25761163e-01  7.50000000e-01 
 1.54933377e-07  1.50000000e+00  1.26052445e-06  7.25764667e-01  7.50000000e-01 
 1.55842272e-07  1.50000000e+00  1.16154198e-06  7.25769211e-01  7.50000000e-01 
 1.57022705e-07  1.50000000e+00  1.05515601e-06  7.25775114e-01  7.50000000e-01 
 1.58552404e-07  1.50000000e+00  9.44273375e-07  7.25782762e-01  7.50000000e-01 
 1.60442013e-07  1.50000000e+00  8.36672465e-07  7.25792210e-01  7.50000000e-01 
 1.62145281e-07  1.50000000e+00  7.60538735e-07  7.25800726e-01  7.50000000e-01 
 1.63622067e-07  1.50000000e+00  7.06203870e-07  7.25808110e-01  7.50000000e-01 
 1.64576544e-07  1.50000000e+00  6.75138629e-07  7.25812883e-01  7.50000000e-01 
 1.65940950e-07  1.50000000e+00  6.35643297e-07  7.25819705e-01  7.50000000e-01 
 1.66999701e-07  1.50000000e+00  6.08335080e-07  7.25824999e-01  7.50000000e-01 
 1.68240818e-07  1.50000000e+00  5.79424961e-07  7.25831204e-01  7.50000000e-01 
 1.69385637e-07  1.50000000e+00  5.55343266e-07  7.25836928e-01  7.50000000e-01 
 1.71260998e-07  1.50000000e+00  5.20338308e-07  7.25846305e-01  7.50000000e-01 
 1.74164887e-07  1.50000000e+00  4.74805082e-07  7.25860824e-01  7.50000000e-01 
 1.78773087e-07  1.50000000e+00  4.18238005e-07  7.25883865e-01  7.50000000e-01 
 1.84554561e-07  1.50000000e+00  3.65624666e-07  7.25912773e-01  7.50000000e-01 
 1.89510000e-07  1.50000000e+00  3.31466261e-07  7.25937550e-01  7.50000000e-01 
 1.89511000e-07  1.35000000e+00 -6.34604666e-06  7.25937555e-01  7.50000000e-01 
 1.89513000e-07  1.05000000e+00 -1.03935221e-05  7.25937565e-01  7.50000000e-01 
 1.89513585e-07  9.62234395e-01 -9.09437646e-06  7.25937568e-01  7.50000000e-01 
 1.89514583e-07  8.12587417e-01 -5.36505315e-06  7.25937573e-01  7.50000000e-01 
 1.89515645e-07  6.53262986e-01 -7.21783243e-07  7.25937578e-01  7.50000000e-01 
 1.89517140e-07  4.29036940e-01  6.09191306e-06  7.25937586e-01  7.50000000e-01 
 1.89518172e-07  2.74137355e-01  1.18760367e-05  7.25937591e-01  7.50000000e-01 
 1.89519463e-07  8.06237148e-02  2.06749013e-05  7.25937597e-01  7.50000000e-01 
 1.89520000e-07  2.26951791e-12  2.40967413e-05  7.25937600e-01  7.50000000e-01 
 1.89520026e-07  0.00000000e+00  2.42993139e-05  7.25937600e-01  7.50000000e-01 
 1.89520079e-07  0.00000000e+00  2.48274879e-05  7.25937600e-01  7.50000000e-01 
 1.89520183e-07  0.00000000e+00  2.63376623e-05  7.25937601e-01  7.50000000e-01 
 1.89520288e-07  0.00000000e+00  2.82205622e-05  7.25937601e-01  7.50000000e-01 
 1.89520498e-07  0.00000000e+00  3.21490421e-05  7.25937602e-01  7.50000000e-01 
 1.89520733e-07  0.00000000e+00  3.59521228e-05  7.25937604e-01  7.50000000e-01 
 1.89521123e-07  0.00000000e+00  3.99380287e-05  7.25937606e-01  7.50000000e-01 
 1.89521677e-07  0.00000000e+00  4.11547297e-05  7.25937608e-01  7.50000000e-01 
 1.89522786e-07  0.00000000e+00  3.46741497e-05  7.25937614e-01  7.50000000e-01 
 1.89525005e-07  0.00000000e+00  1.24753327e-05  7.25937625e-01  7.50000000e-01 
 1.89529441e-07  0.00000000e+00 -1.97289194e-05  7.25937647e-01  7.50000000e-01 
 1.89532805e-07  0.00000000e+00 -3.71202110e-05  7.25937664e-01  7.50000000e-01 
 1.89535882e-07  0.00000000e+00 -5.42083235e-05  7.25937679e-01  7.50000000e-01 
 1.89539402e-07  0.00000000e+00 -6.93296270e-05  7.25937697e-01  7.50000000e-01 
 1.89543013e-07  0.00000000e+00 -7.37068368e-05  7.25937715e-01  7.50000000e-01 
 1.89547883e-07  0.00000000e+00 -6.65299550e-05  7.25937739e-01  7.50000000e-01 
 1.89551129e-07  0.00000000e+00 -6.13034141e-05  7.25937756e-01  7.50000000e-01 
 1.89553913e-07  0.00000000e+00 -4.76483743e-05  7.25937770e-01  7.50000000e-01 
 1.89556402e-07  0.00000000e+00 -1.19491051e-05  7.25937782e-01  7.50000000e-01 
 1.89558540e-07  0.00000000e+00  4.50527300e-05  7.25937793e-01  7.50000000e-01 
 1.89561105e-07  0.00000000e+00  1.56692392e-04  7.25937806e-01  7.50000000e-01 
 1.89563817e-07  0.00000000e+00  3.43955719e-04  7.25937819e-01  7.50000000e-01 
 1.89565812e-07  0.00000000e+00  5.43748640e-04  7.25937829e-01  7.50000000e-01 
 1.89567623e-07  0.00000000e+00  7.83708843e-04  7.25937838e-01  7.50000000e-01 
 1.89569560e-07  0.00000000e+00  1.08100647e-03  7.25937848e-01  7.50000000e-01 
 1.89571641e-07  0.00000000e+00  1.39286031e-03  7.25937858e-01  7.50000000e-01 
 1.89573843e-07  0.00000000e+00  1.68773563e-03  7.25937869e-01  7.50000000e-01 
 1.89576593e-07  0.00000000e+00  1.97411884e-03  7.25937883e-01  7.50000000e-01 
 1.89579134e-07  0.00000000e+00  2.00925656e-03  7.25937896e-01  7.50000000e-01 
 1.89581818e-07  0.00000000e+00  1.49293947e-03  7.25937909e-01  7.50000000e-01 
 1.89584163e-07  0.00000000e+00  2.80196917e-04  7.25937921e-01  7.50000000e-01 
 1.89586656e-07  0.00000000e+00 -1.96424920e-03  7.25937933e-01  7.50000000e-01 
 1.89589334e-07  0.00000000e+00 -5.49205458e-03  7.25937947e-01  7.50000000e-01 
 1.89591797e-07  0.00000000e+00 -9.72661616e-03  7.25937959e-01  7.50000000e-01 
 1.89594391e-07  0.00000000e+00 -1.47202020e-02  7.25937972e-01  7.50000000e-01 
 1.89596342e-07  0.00000000e+00 -1.85649770e-02  7.25937982e-01  7.50000000e-01 
 1.89598235e-07  0.00000000e+00 -2.21391646e-02  7.25937991e-01  7.50000000e-01 
 1.89600711e-07  0.00000000e+00 -2.65249265e-02  7.25938004e-01  7.50000000e-01 
 1.89603190e-07  0.00000000e+00 -3.05117172e-02  7.25938016e-01  7.50000000e-01 
 1.89605373e-07  0.00000000e+00 -3.32629474e-02  7.25938027e-01  7.50000000e-01 
 1.89607120e-07  0.00000000e+00 -3.43617838e-02  7.25938036e-01  7.50000000e-01 
 1.89609281e-07  0.00000000e+00 -3.38054329e-02  7.25938046e-01  7.50000000e-01 
 1.89611297e-07  0.00000000e+00 -3.17630464e-02  7.25938056e-01  7.50000000e-01 
 1.89613236e-07  0.00000000e+00 -2.87748283e-02  7.25938066e-01  7.50000000e-01 
 1.89615995e-07  0.00000000e+00 -2.37324110e-02  7.25938080e-01  7.50000000e-01 
 1.89618458e-07  0.00000000e+00 -1.92247934e-02  7.25938092e-01  7.50000000e-01 
 1.89621254e-07  0.00000000e+00 -1.47207568e-02  7.25938106e-01  7.50000000e-01 
 1.89623900e-07  0.00000000e+00 -1.12574171e-02  7.25938119e-01  7.50000000e-01 
 1.89627187e-07  0.00000000e+00 -7.98624015e-03  7.25938136e-01  7.50000000e-01 
 1.89630878e-07  0.00000000e+00 -5.40028706e-03  7.25938154e-01  7.50000000e-01 
 1.89635995e-07  0.00000000e+00 -3.10841394e-03  7.25938180e-01  7.50000000e-01 
 1.89641903e-07  0.00000000e+00 -1.62061278e-03  7.25938210e-01  7.50000000e-01 
 1.89649286e-07  0.00000000e+00 -6.95707344e-04  7.25938246e-01  7.50000000e-01 
 1.89658205e-07  0.00000000e+00 -2.28767395e-04  7.25938291e-01  7.50000000e-01 
 1.89670149e-07  0.00000000e+00 -2.34241813e-05  7.25938351e-01  7.50000000e-01 
 1.89686497e-07  0.00000000e+00  3.21733456e-05  7.25938432e-01  7.50000000e-01 
 1.89710960e-07  0.00000000e+00  2.82227522e-05  7.25938555e-01  7.50000000e-01 
 1.89752162e-07  0.00000000e+00  1.19723701e-05  7.25938761e-01  7.50000000e-01 
 1.89834564e-07  0.00000000e+00  1.27447936e-06  7.25939173e-01  7.50000000e-01 
 1.89890302e-07  0.00000000e+00  7.34136410e-08  7.25939452e-01  7.50000000e-01 
 1.89942255e-07  0.00000000e+00 -2.32520421e-08  7.25939711e-01  7.50000000e-01 
 1.89987782e-07  0.00000000e+00  5.47875354e-08  7.25939939e-01  7.50000000e-01 
 1.90032404e-07  0.00000000e+00  1.13772529e-07  7.25940162e-01  7.50000000e-01 
 1.90076875e-07  0.00000000e+00  1.36401075e-07  7.25940384e-01  7.50000000e-01 
 1.90121131e-07  0.00000000e+00  1.40220369e-07  7.25940606e-01  7.50000000e-01 
 1.90164736e-07  0.00000000e+00  1.39107016e-07  7.25940824e-01  7.50000000e-01 
 1.90207537e-07  0.00000000e+00  1.38052549e-07  7.25941038e-01  7.50000000e-01 
 1.90253585e-07  0.00000000e+00  1.37655195e-07  7.25941268e-01  7.50000000e-01 
 1.90295655e-07  0.00000000e+00  1.37614213e-07  7.25941478e-01  7.50000000e-01 
 1.90339446e-07  0.00000000e+00  1.37638630e-07  7.25941697e-01  7.50000000e-01 
 1.90380288e-07  0.00000000e+00  1.37655492e-07  7.25941901e-01  7.50000000e-01 
 1.90422270e-07  0.00000000e+00  1.37660841e-07  7.25942111e-01  7.50000000e-01 
 1.90462391e-07  0.00000000e+00  1.37661334e-07  7.25942312e-01  7.50000000e-01 
 1.90503326e-07  0.00000000e+00  1.37660844e-07  7.25942517e-01  7.50000000e-01 
 1.90543066e-07  0.00000000e+00  1.37660551e-07  7.25942715e-01  7.50000000e-01 
 1.90583357e-07  0.00000000e+00  1.37660400e-07  7.25942917e-01  7.50000000e-01 
 1.90622850e-07  0.00000000e+00  1.37660344e-07  7.25943114e-01  7.50000000e-01 
 1.90662703e-07  0.00000000e+00  1.37660283e-07  7.25943314e-01  7.50000000e-01 
 1.90702015e-07  0.00000000e+00  1.37660238e-07  7.25943510e-01  7.50000000e-01 
 1.90743120e-07  0.00000000e+00  1.37660174e-07  7.25943716e-01  7.50000000e-01 
 1.90785364e-07  0.00000000e+00  1.37660117e-07  7.25943927e-01  7.50000000e-01 
 1.90829885e-07  0.00000000e+00  1.37660049e-07  7.25944149e-01  7.50000000e-01 
 1.90876021e-07  0.00000000e+00  1.37659976e-07  7.25944380e-01  7.50000000e-01 
 1.90924609e-07  0.00000000e+00  1.37659893e-07  7.25944623e-01  7.50000000e-01 
 1.90975212e-07  0.00000000e+00  1.37659823e-07  7.25944876e-01  7.50000000e-01 
 1.91028588e-07  0.00000000e+00  1.37659734e-07  7.25945143e-01  7.50000000e-01 
 1.91084522e-07  0.00000000e+00  1.37659645e-07  7.25945423e-01  7.50000000e-01 
 1.91143744e-07  0.00000000e+00  1.37659547e-07  7.25945719e-01  7.50000000e-01 
 1.91206237e-07  0.00000000e+00  1.37659439e-07  7.25946031e-01  7.50000000e-01 
 1.91272755e-07  0.00000000e+00  1.37659327e-07  7.25946364e-01  7.50000000e-01 
 1.91343498e-07  0.00000000e+00  1.37659208e-07  7.25946717e-01  7.50000000e-01 
 1.91419324e-07  0.00000000e+00  1.37659076e-07  7.25947097e-01  7.50000000e-01 
 1.91500712e-07  0.00000000e+00  1.37658934e-07  7.25947504e-01  7.50000000e-01 
 1.91588752e-07  0.00000000e+00  1.37658783e-07  7.25947944e-01  7.50000000e-01 
 1.91684334e-07  0.00000000e+00  1.37658607e-07  7.25948422e-01  7.50000000e-01 
 1.91789001e-07  0.00000000e+00  1.37658426e-07  7.25948945e-01  7.50000000e-01 
 1.91904335e-07  0.00000000e+00  1.37658219e-07  7.25949522e-01  7.50000000e-01 
 1.92032765e-07  0.00000000e+00  1.37657981e-07  7.25950164e-01  7.50000000e-01 
 1.92177192e-07  0.00000000e+00  1.37657723e-07  7.25950886e-01  7.50000000e-01 
 1.92341925e-07  0.00000000e+00  1.37657421e-07  7.25951710e-01  7.50000000e-01 
 1.92532759e-07  0.00000000e+00  1.37657071e-07  7.25952664e-01  7.50000000e-01 
 1.92758555e-07  0.00000000e+00  1.37656658e-07  7.25953793e-01  7.50000000e-01 
 1.93032742e-07  0.00000000e+00  1.37656152e-07  7.25955164e-01  7.50000000e-01 
 1.93377845e-07  0.00000000e+00  1.37655522e-07  7.25956889e-01  7.50000000e-01 
 1.93834052e-07  0.00000000e+00  1.37654678e-07  7.25959170e-01  7.50000000e-01 
 1.94483438e-07  0.00000000e+00  1.37653486e-07  7.25962417e-01  7.50000000e-01 
 1.95527395e-07  0.00000000e+00  1.37651567e-07  7.25967637e-01  7.50000000e-01 
 1.97615309e-07  0.00000000e+00  1.37647739e-07  7.25978077e-01  7.50000000e-01 
 2.01791137e-07  0.00000000e+00  1.37640113e-07  7.25998956e-01  7.50000000e-01 
 2.07235240e-07  0.00000000e+00  1.37630232e-07  7.26026176e-01  7.50000000e-01 
 2.15442682e-07  0.00000000e+00  1.37615468e-07  7.26067213e-01  7.50000000e-01 
 2.26222076e-07  0.00000000e+00  1.37596314e-07  7.26121110e-01  7.50000000e-01 
 2.42481140e-07  0.00000000e+00  1.37567923e-07  7.26202406e-01  7.50000000e-01 
 2.52000000e-07  0.00000000e+00  1.37551577e-07  7.26250000e-01  7.50000000e-01 
 2.52001000e-07  1.50000000e-01  9.74587441e-06  7.26250005e-01  7.50000000e-01 
 2.52003000e-07  4.50000000e-01  1.48033562e-05  7.26250015e-01  7.50000000e-01 
 2.52003527e-07  5.29021248e-01  1.27060533e-05  7.26250018e-01  7.50000000e-01 
 2.52004580e-07  6.87063745e-01  6.07808489e-06  7.26250023e-01  7.50000000e-01 
 2.52005577e-07  8.36570751e-01 -2.40499205e-06  7.26250028e-01  7.50000000e-01 
 2.52006525e-07  9.78822450e-01 -1.20486657e-05  7.26250033e-01  7.50000000e-01 
 2.52007556e-07  1.13343104e+00 -2.36247861e-05  7.26250038e-01  7.50000000e-01 
 2.52008529e-07  1.27939920e+00 -3.53865371e-05  7.26250043e-01  7.50000000e-01 
 2.52009370e-07  1.40546287e+00 -4.44473651e-05  7.26250047e-01  7.50000000e-01 
 2.52010000e-07  1.50000000e+00 -4.94049476e-05  7.26250050e-01  7.50000000e-01 
 2.52010074e-07  1.50000000e+00 -5.02344436e-05  7.26250050e-01  7.50000000e-01 
 2.52010222e-07  1.50000000e+00 -5.25490179e-05  7.26250051e-01  7.50000000e-01 
 2.52010450e-07  1.50000000e+00 -5.68830535e-05  7.26250052e-01  7.50000000e-01 
 2.52010712e-07  1.50000000e+00 -6.13548613e-05  7.26250054e-01  7.50000000e-01 
 2.52010993e-07  1.50000000e+00 -6.43510852e-05  7.26250055e-01  7.50000000e-01 
 2.52011383e-07  1.50000000e+00 -6.50098580e-05  7.26250057e-01  7.50000000e-01 
 2.52011940e-07  1.50000000e+00 -6.06184497e-05  7.26250060e-01  7.50000000e-01 
 2.52013054e-07  1.50000000e+00 -4.32879514e-05  7.26250065e-01  7.50000000e-01 
 2.52013968e-07  1.50000000e+00 -2.66217481e-05  7.26250070e-01  7.50000000e-01 
 2.52014964e-07  1.50000000e+00 -1.04894941e-05  7.26250075e-01  7.50000000e-01 
 2.52015862e-07  1.50000000e+00  5.90718915e-07  7.26250079e-01  7.50000000e-01 
 2.52016912e-07  1.50000000e+00  8.78454766e-06  7.26250085e-01  7.50000000e-01 
 2.52018028e-07  1.50000000e+00  1.24161586e-05  7.26250090e-01  7.50000000e-01 
 2.52019456e-07  1.50000000e+00  1.14229539e-05  7.26250097e-01  7.50000000e-01 
 2.52021151e-07  1.50000000e+00  6.38375006e-06  7.26250106e-01  7.50000000e-01 
 2.52022858e-07  1.50000000e+00  3.50276480e-06  7.26250114e-01  7.50000000e-01 
 2.52024878e-07  1.50000000e+00  1.28407355e-05  7.26250124e-01  7.50000000e-01 
 2.52026581e-07  1.50000000e+00  2.87391988e-05  7.26250133e-01  7.50000000e-01 
 2.52028389e-07  1.50000000e+00  4.26635264e-05  7.26250142e-01  7.50000000e-01 
 2.52030596e-07  1.50000000e+00  4.89565131e-05  7.26250153e-01  7.50000000e-01 
 2.52032930e-07  1.50000000e+00  4.36456235e-05  7.26250165e-01  7.50000000e-01 
