 time            v(a_1V5)        v(b_3V3)        v(x1t)          v(a_3V3)        v(b_1V5)        v(x2t)         
 2.89188952e-07  0.00000000e+00  1.00935234e-08  3.29999861e+00  0.00000000e+00  1.21580040e-07  1.50000157e+00 
 2.89288952e-07  0.00000000e+00 -7.86138069e-09  3.30000139e+00  0.00000000e+00  1.29312726e-07  1.49999741e+00 
 2.89388952e-07  0.00000000e+00  1.00834355e-08  3.29999861e+00  0.00000000e+00  1.21589244e-07  1.50000157e+00 
 2.89488952e-07  0.00000000e+00 -7.85129846e-09  3.30000139e+00  0.00000000e+00  1.29303584e-07  1.49999741e+00 
 2.89588952e-07  0.00000000e+00  1.00733587e-08  3.29999861e+00  0.00000000e+00  1.21598324e-07  1.50000157e+00 
 2.89688952e-07  0.00000000e+00 -7.84122773e-09  3.30000139e+00  0.00000000e+00  1.29294567e-07  1.49999741e+00 
 2.89788952e-07  0.00000000e+00  1.00632939e-08  3.29999861e+00  0.00000000e+00  1.21607280e-07  1.50000156e+00 
 2.89888952e-07  0.00000000e+00 -7.83116783e-09  3.30000138e+00  0.00000000e+00  1.29285672e-07  1.49999742e+00 
 2.89988952e-07  0.00000000e+00  1.00532395e-08  3.29999862e+00  0.00000000e+00  1.21616114e-07  1.50000156e+00 
 2.90088952e-07  0.00000000e+00 -7.82111982e-09  3.30000138e+00  0.00000000e+00  1.29276898e-07  1.49999742e+00 
 2.90188952e-07  0.00000000e+00  1.00431967e-08  3.29999862e+00  0.00000000e+00  1.21624828e-07  1.50000156e+00 
 2.90288952e-07  0.00000000e+00 -7.81108286e-09  3.30000138e+00  0.00000000e+00  1.29268243e-07  1.49999742e+00 
 2.90388952e-07  0.00000000e+00  1.00331650e-08  3.29999862e+00  0.00000000e+00  1.21633423e-07  1.50000156e+00 
 2.90488952e-07  0.00000000e+00 -7.80105652e-09  3.30000138e+00  0.00000000e+00  1.29259706e-07  1.49999742e+00 
 2.90588952e-07  0.00000000e+00  1.00231449e-08  3.29999862e+00  0.00000000e+00  1.21641902e-07  1.50000155e+00 
 2.90688952e-07  0.00000000e+00 -7.79104179e-09  3.30000138e+00  0.00000000e+00  1.29251285e-07  1.49999742e+00 
 2.90788952e-07  0.00000000e+00  1.00131355e-08  3.29999862e+00  0.00000000e+00  1.21650265e-07  1.50000155e+00 
 2.90888952e-07  0.00000000e+00 -7.78103818e-09  3.30000138e+00  0.00000000e+00  1.29242979e-07  1.49999743e+00 
 2.90988952e-07  0.00000000e+00  1.00031377e-08  3.29999862e+00  0.00000000e+00  1.21658516e-07  1.50000155e+00 
 2.91088952e-07  0.00000000e+00 -7.77104594e-09  3.30000137e+00  0.00000000e+00  1.29234785e-07  1.49999743e+00 
 2.91188952e-07  0.00000000e+00  9.99315094e-09  3.29999863e+00  0.00000000e+00  1.21666654e-07  1.50000155e+00 
 2.91288952e-07  0.00000000e+00 -7.76106457e-09  3.30000137e+00  0.00000000e+00  1.29226701e-07  1.49999743e+00 
 2.91388952e-07  0.00000000e+00  9.98317524e-09  3.29999863e+00  0.00000000e+00  1.21674682e-07  1.50000155e+00 
 2.91488952e-07  0.00000000e+00 -7.75109441e-09  3.30000137e+00  0.00000000e+00  1.29218728e-07  1.49999743e+00 
 2.91588952e-07  0.00000000e+00  9.97321108e-09  3.29999863e+00  0.00000000e+00  1.21682602e-07  1.50000154e+00 
 2.91688952e-07  0.00000000e+00 -7.74113583e-09  3.30000137e+00  0.00000000e+00  1.29210862e-07  1.49999744e+00 
 2.91788952e-07  0.00000000e+00  9.96325739e-09  3.29999863e+00  0.00000000e+00  1.21690413e-07  1.50000154e+00 
 2.91888952e-07  0.00000000e+00 -7.73118798e-09  3.30000137e+00  0.00000000e+00  1.29203103e-07  1.49999744e+00 
 2.91988952e-07  0.00000000e+00  9.95331567e-09  3.29999863e+00  0.00000000e+00  1.21698120e-07  1.50000154e+00 
 2.92088952e-07  0.00000000e+00 -7.72125110e-09  3.30000137e+00  0.00000000e+00  1.29195449e-07  1.49999744e+00 
 2.92188952e-07  0.00000000e+00  9.94338437e-09  3.29999863e+00  0.00000000e+00  1.21705722e-07  1.50000154e+00 
 2.92288952e-07  0.00000000e+00 -7.71132606e-09  3.30000137e+00  0.00000000e+00  1.29187898e-07  1.49999744e+00 
 2.92388952e-07  0.00000000e+00  9.93346413e-09  3.29999863e+00  0.00000000e+00  1.21713222e-07  1.50000153e+00 
 2.92488952e-07  0.00000000e+00 -7.70141150e-09  3.30000136e+00  0.00000000e+00  1.29180449e-07  1.49999744e+00 
 2.92588952e-07  0.00000000e+00  9.92355548e-09  3.29999864e+00  0.00000000e+00  1.21720620e-07  1.50000153e+00 
 2.92688952e-07  0.00000000e+00 -7.69150778e-09  3.30000136e+00  0.00000000e+00  1.29173100e-07  1.49999745e+00 
 2.92788952e-07  0.00000000e+00  9.91365801e-09  3.29999864e+00  0.00000000e+00  1.21727919e-07  1.50000153e+00 
 2.92888952e-07  0.00000000e+00 -7.68161551e-09  3.30000136e+00  0.00000000e+00  1.29165851e-07  1.49999745e+00 
 2.92988952e-07  0.00000000e+00  9.90377115e-09  3.29999864e+00  0.00000000e+00  1.21735119e-07  1.50000153e+00 
 2.93088952e-07  0.00000000e+00 -7.67173466e-09  3.30000136e+00  0.00000000e+00  1.29158699e-07  1.49999745e+00 
 2.93188952e-07  0.00000000e+00  9.89389556e-09  3.29999864e+00  0.00000000e+00  1.21742223e-07  1.50000153e+00 
 2.93288952e-07  0.00000000e+00 -7.66186436e-09  3.30000136e+00  0.00000000e+00  1.29151643e-07  1.49999745e+00 
 2.93388952e-07  0.00000000e+00  9.88403092e-09  3.29999864e+00  0.00000000e+00  1.21749231e-07  1.50000152e+00 
 2.93488952e-07  0.00000000e+00 -7.65200517e-09  3.30000136e+00  0.00000000e+00  1.29144683e-07  1.49999745e+00 
 2.93588952e-07  0.00000000e+00  9.87417754e-09  3.29999864e+00  0.00000000e+00  1.21756144e-07  1.50000152e+00 
 2.93688952e-07  0.00000000e+00 -7.64215728e-09  3.30000135e+00  0.00000000e+00  1.29137816e-07  1.49999746e+00 
 2.93788952e-07  0.00000000e+00  9.86433429e-09  3.29999865e+00  0.00000000e+00  1.21762965e-07  1.50000152e+00 
 2.93888952e-07  0.00000000e+00 -7.63232073e-09  3.30000135e+00  0.00000000e+00  1.29131042e-07  1.49999746e+00 
 2.93988952e-07  0.00000000e+00  9.85450290e-09  3.29999865e+00  0.00000000e+00  1.21769693e-07  1.50000152e+00 
 2.94088952e-07  0.00000000e+00 -7.62249426e-09  3.30000135e+00  0.00000000e+00  1.29124358e-07  1.49999746e+00 
 2.94188952e-07  0.00000000e+00  9.84468262e-09  3.29999865e+00  0.00000000e+00  1.21776332e-07  1.50000152e+00 
 2.94288952e-07  0.00000000e+00 -7.61267940e-09  3.30000135e+00  0.00000000e+00  1.29117764e-07  1.49999746e+00 
 2.94388952e-07  0.00000000e+00  9.83487315e-09  3.29999865e+00  0.00000000e+00  1.21782882e-07  1.50000151e+00 
 2.94488952e-07  0.00000000e+00 -7.60287516e-09  3.30000135e+00  0.00000000e+00  1.29111258e-07  1.49999746e+00 
 2.94588952e-07  0.00000000e+00  9.82507446e-09  3.29999865e+00  0.00000000e+00  1.21789344e-07  1.50000151e+00 
 2.94688952e-07  0.00000000e+00 -7.59308220e-09  3.30000135e+00  0.00000000e+00  1.29104840e-07  1.49999747e+00 
 2.94788952e-07  0.00000000e+00  9.81528683e-09  3.29999865e+00  0.00000000e+00  1.21795719e-07  1.50000151e+00 
 2.94888952e-07  0.00000000e+00 -7.58329985e-09  3.30000135e+00  0.00000000e+00  1.29098507e-07  1.49999747e+00 
 2.94988952e-07  0.00000000e+00  9.80551035e-09  3.29999865e+00  0.00000000e+00  1.21802009e-07  1.50000151e+00 
 2.95088952e-07  0.00000000e+00 -7.57352885e-09  3.30000134e+00  0.00000000e+00  1.29092259e-07  1.49999747e+00 
 2.95188952e-07  0.00000000e+00  9.79574482e-09  3.29999866e+00  0.00000000e+00  1.21808215e-07  1.50000151e+00 
 2.95288952e-07  0.00000000e+00 -7.56376865e-09  3.30000134e+00  0.00000000e+00  1.29086095e-07  1.49999747e+00 
 2.95388952e-07  0.00000000e+00  9.78598962e-09  3.29999866e+00  0.00000000e+00  1.21814338e-07  1.50000150e+00 
 2.95488952e-07  0.00000000e+00 -7.55401909e-09  3.30000134e+00  0.00000000e+00  1.29080012e-07  1.49999747e+00 
 2.95588952e-07  0.00000000e+00  9.77624589e-09  3.29999866e+00  0.00000000e+00  1.21820380e-07  1.50000150e+00 
 2.95688952e-07  0.00000000e+00 -7.54428079e-09  3.30000134e+00  0.00000000e+00  1.29074011e-07  1.49999748e+00 
 2.95788952e-07  0.00000000e+00  9.76651298e-09  3.29999866e+00  0.00000000e+00  1.21826340e-07  1.50000150e+00 
 2.95888952e-07  0.00000000e+00 -7.53455335e-09  3.30000134e+00  0.00000000e+00  1.29068090e-07  1.49999748e+00 
 2.95988952e-07  0.00000000e+00  9.75679107e-09  3.29999866e+00  0.00000000e+00  1.21832222e-07  1.50000150e+00 
 2.96088952e-07  0.00000000e+00 -7.52483670e-09  3.30000134e+00  0.00000000e+00  1.29062248e-07  1.49999748e+00 
 2.96188952e-07  0.00000000e+00  9.74707966e-09  3.29999866e+00  0.00000000e+00  1.21838025e-07  1.50000150e+00 
 2.96288952e-07  0.00000000e+00 -7.51513107e-09  3.30000133e+00  0.00000000e+00  1.29056483e-07  1.49999748e+00 
 2.96388952e-07  0.00000000e+00  9.73737922e-09  3.29999866e+00  0.00000000e+00  1.21843751e-07  1.50000150e+00 
 2.96488952e-07  0.00000000e+00 -7.50543589e-09  3.30000133e+00  0.00000000e+00  1.29050795e-07  1.49999748e+00 
 2.96588952e-07  0.00000000e+00  9.72769002e-09  3.29999867e+00  0.00000000e+00  1.21849401e-07  1.50000149e+00 
 2.96688952e-07  0.00000000e+00 -7.49575194e-09  3.30000133e+00  0.00000000e+00  1.29045183e-07  1.49999748e+00 
 2.96788952e-07  0.00000000e+00  9.71801156e-09  3.29999867e+00  0.00000000e+00  1.21854976e-07  1.50000149e+00 
 2.96888952e-07  0.00000000e+00 -7.48607872e-09  3.30000133e+00  0.00000000e+00  1.29039645e-07  1.49999749e+00 
 2.96988952e-07  0.00000000e+00  9.70834351e-09  3.29999867e+00  0.00000000e+00  1.21860477e-07  1.50000149e+00 
 2.97088952e-07  0.00000000e+00 -7.47641656e-09  3.30000133e+00  0.00000000e+00  1.29034180e-07  1.49999749e+00 
 2.97188952e-07  0.00000000e+00  9.69868672e-09  3.29999867e+00  0.00000000e+00  1.21865905e-07  1.50000149e+00 
 2.97288952e-07  0.00000000e+00 -7.46676488e-09  3.30000133e+00  0.00000000e+00  1.29028788e-07  1.49999749e+00 
 2.97388952e-07  0.00000000e+00  9.68904036e-09  3.29999867e+00  0.00000000e+00  1.21871262e-07  1.50000149e+00 
 2.97488952e-07  0.00000000e+00 -7.45712380e-09  3.30000133e+00  0.00000000e+00  1.29023467e-07  1.49999749e+00 
 2.97588952e-07  0.00000000e+00  9.67940584e-09  3.29999867e+00  0.00000000e+00  1.21876547e-07  1.50000149e+00 
 2.97688952e-07  0.00000000e+00 -7.44749396e-09  3.30000132e+00  0.00000000e+00  1.29018217e-07  1.49999749e+00 
 2.97788952e-07  0.00000000e+00  9.66978086e-09  3.29999868e+00  0.00000000e+00  1.21881763e-07  1.50000148e+00 
 2.97888952e-07  0.00000000e+00 -7.43787485e-09  3.30000132e+00  0.00000000e+00  1.29013035e-07  1.49999749e+00 
 2.97988952e-07  0.00000000e+00  9.66016713e-09  3.29999868e+00  0.00000000e+00  1.21886909e-07  1.50000148e+00 
 2.98088952e-07  0.00000000e+00 -7.42826661e-09  3.30000132e+00  0.00000000e+00  1.29007923e-07  1.49999750e+00 
 2.98188952e-07  0.00000000e+00  9.65056402e-09  3.29999868e+00  0.00000000e+00  1.21891989e-07  1.50000148e+00 
 2.98288952e-07  0.00000000e+00 -7.41866890e-09  3.30000132e+00  0.00000000e+00  1.29002877e-07  1.49999750e+00 
 2.98388952e-07  0.00000000e+00  9.64097170e-09  3.29999868e+00  0.00000000e+00  1.21897001e-07  1.50000148e+00 
 2.98488952e-07  0.00000000e+00 -7.40908203e-09  3.30000132e+00  0.00000000e+00  1.28997898e-07  1.49999750e+00 
 2.98588952e-07  0.00000000e+00  9.63138999e-09  3.29999868e+00  0.00000000e+00  1.21901947e-07  1.50000148e+00 
 2.98688952e-07  0.00000000e+00 -7.39950588e-09  3.30000132e+00  0.00000000e+00  1.28992984e-07  1.49999750e+00 
 2.98788952e-07  0.00000000e+00  9.62181940e-09  3.29999868e+00  0.00000000e+00  1.21906828e-07  1.50000147e+00 
 2.98888952e-07  0.00000000e+00 -7.38994046e-09  3.30000132e+00  0.00000000e+00  1.28988136e-07  1.49999750e+00 
 2.98988952e-07  0.00000000e+00  9.61225947e-09  3.29999868e+00  0.00000000e+00  1.21911646e-07  1.50000147e+00 
 2.99088952e-07  0.00000000e+00 -7.38038583e-09  3.30000131e+00  0.00000000e+00  1.28983350e-07  1.49999750e+00 
 2.99188952e-07  0.00000000e+00  9.60270990e-09  3.29999869e+00  0.00000000e+00  1.21916399e-07  1.50000147e+00 
 2.99288952e-07  0.00000000e+00 -7.37084199e-09  3.30000131e+00  0.00000000e+00  1.28978627e-07  1.49999751e+00 
 2.99388952e-07  0.00000000e+00  9.59317113e-09  3.29999869e+00  0.00000000e+00  1.21921092e-07  1.50000147e+00 
 2.99488952e-07  0.00000000e+00 -7.36130882e-09  3.30000131e+00  0.00000000e+00  1.28973966e-07  1.49999751e+00 
 2.99588952e-07  0.00000000e+00  9.58364310e-09  3.29999869e+00  0.00000000e+00  1.21925721e-07  1.50000147e+00 
 2.99688952e-07  0.00000000e+00 -7.35178543e-09  3.30000131e+00  0.00000000e+00  1.28969366e-07  1.49999751e+00 
 2.99788952e-07  0.00000000e+00  9.57412599e-09  3.29999869e+00  0.00000000e+00  1.21930292e-07  1.50000147e+00 
 2.99888952e-07  0.00000000e+00 -7.34227389e-09  3.30000131e+00  0.00000000e+00  1.28964826e-07  1.49999751e+00 
 2.99988952e-07  0.00000000e+00  9.56461921e-09  3.29999869e+00  0.00000000e+00  1.21934802e-07  1.50000147e+00 
 3.00088952e-07  0.00000000e+00 -7.33277261e-09  3.30000131e+00  0.00000000e+00  1.28960345e-07  1.49999751e+00 
 3.00188952e-07  0.00000000e+00  9.55512324e-09  3.29999869e+00  0.00000000e+00  1.21939253e-07  1.50000146e+00 
 3.00288952e-07  0.00000000e+00 -7.32328186e-09  3.30000131e+00  0.00000000e+00  1.28955922e-07  1.49999751e+00 
 3.00388952e-07  0.00000000e+00  9.54563786e-09  3.29999869e+00  0.00000000e+00  1.21943647e-07  1.50000146e+00 
 3.00488952e-07  0.00000000e+00 -7.31380158e-09  3.30000130e+00  0.00000000e+00  1.28951558e-07  1.49999752e+00 
 3.00588952e-07  0.00000000e+00  9.53616357e-09  3.29999870e+00  0.00000000e+00  1.21947983e-07  1.50000146e+00 
 3.00688952e-07  0.00000000e+00 -7.30433211e-09  3.30000130e+00  0.00000000e+00  1.28947250e-07  1.49999752e+00 
 3.00788952e-07  0.00000000e+00  9.52669929e-09  3.29999870e+00  0.00000000e+00  1.21952263e-07  1.50000146e+00 
 3.00888952e-07  0.00000000e+00 -7.29487344e-09  3.30000130e+00  0.00000000e+00  1.28942997e-07  1.49999752e+00 
 3.00988952e-07  0.00000000e+00  9.51724536e-09  3.29999870e+00  0.00000000e+00  1.21956488e-07  1.50000146e+00 
 3.01088952e-07  0.00000000e+00 -7.28542496e-09  3.30000130e+00  0.00000000e+00  1.28938800e-07  1.49999752e+00 
 3.01188952e-07  0.00000000e+00  9.50780309e-09  3.29999870e+00  0.00000000e+00  1.21960657e-07  1.50000146e+00 
 3.01288952e-07  0.00000000e+00 -7.27598735e-09  3.30000130e+00  0.00000000e+00  1.28934657e-07  1.49999752e+00 
 3.01388952e-07  0.00000000e+00  9.49837035e-09  3.29999870e+00  0.00000000e+00  1.21964774e-07  1.50000145e+00 
 3.01488952e-07  0.00000000e+00 -7.26656046e-09  3.30000130e+00  0.00000000e+00  1.28930568e-07  1.49999752e+00 
 3.01588952e-07  0.00000000e+00  9.48894867e-09  3.29999870e+00  0.00000000e+00  1.21968836e-07  1.50000145e+00 
 3.01688952e-07  0.00000000e+00 -7.25714362e-09  3.30000130e+00  0.00000000e+00  1.28926532e-07  1.49999752e+00 
 3.01788952e-07  0.00000000e+00  9.47953755e-09  3.29999870e+00  0.00000000e+00  1.21972846e-07  1.50000145e+00 
 3.01888952e-07  0.00000000e+00 -7.24773767e-09  3.30000129e+00  0.00000000e+00  1.28922547e-07  1.49999753e+00 
 3.01988952e-07  0.00000000e+00  9.47013682e-09  3.29999871e+00  0.00000000e+00  1.21976805e-07  1.50000145e+00 
 3.02088952e-07  0.00000000e+00 -7.23834260e-09  3.30000129e+00  0.00000000e+00  1.28918614e-07  1.49999753e+00 
 3.02188952e-07  0.00000000e+00  9.46074647e-09  3.29999871e+00  0.00000000e+00  1.21980713e-07  1.50000145e+00 
 3.02288952e-07  0.00000000e+00 -7.22895735e-09  3.30000129e+00  0.00000000e+00  1.28914732e-07  1.49999753e+00 
 3.02388952e-07  0.00000000e+00  9.45136696e-09  3.29999871e+00  0.00000000e+00  1.21984570e-07  1.50000145e+00 
 3.02488952e-07  0.00000000e+00 -7.21958300e-09  3.30000129e+00  0.00000000e+00  1.28910899e-07  1.49999753e+00 
 3.02588952e-07  0.00000000e+00  9.44199786e-09  3.29999871e+00  0.00000000e+00  1.21988378e-07  1.50000145e+00 
 3.02688952e-07  0.00000000e+00 -7.21021933e-09  3.30000129e+00  0.00000000e+00  1.28907116e-07  1.49999753e+00 
 3.02788952e-07  0.00000000e+00  9.43263882e-09  3.29999871e+00  0.00000000e+00  1.21992138e-07  1.50000144e+00 
 3.02888952e-07  0.00000000e+00 -7.20086602e-09  3.30000129e+00  0.00000000e+00  1.28903380e-07  1.49999753e+00 
 3.02988952e-07  0.00000000e+00  9.42329082e-09  3.29999871e+00  0.00000000e+00  1.21995848e-07  1.50000144e+00 
 3.03088952e-07  0.00000000e+00 -7.19152318e-09  3.30000128e+00  0.00000000e+00  1.28899693e-07  1.49999754e+00 
 3.03188952e-07  0.00000000e+00  9.41395273e-09  3.29999871e+00  0.00000000e+00  1.21999512e-07  1.50000144e+00 
 3.03288952e-07  0.00000000e+00 -7.18219070e-09  3.30000128e+00  0.00000000e+00  1.28896052e-07  1.49999754e+00 
 3.03388952e-07  0.00000000e+00  9.40462618e-09  3.29999872e+00  0.00000000e+00  1.22003129e-07  1.50000144e+00 
 3.03488952e-07  0.00000000e+00 -7.17286844e-09  3.30000128e+00  0.00000000e+00  1.28892458e-07  1.49999754e+00 
 3.03588952e-07  0.00000000e+00  9.39530925e-09  3.29999872e+00  0.00000000e+00  1.22006700e-07  1.50000144e+00 
 3.03688952e-07  0.00000000e+00 -7.16355717e-09  3.30000128e+00  0.00000000e+00  1.28888911e-07  1.49999754e+00 
 3.03788952e-07  0.00000000e+00  9.38600303e-09  3.29999872e+00  0.00000000e+00  1.22010226e-07  1.50000144e+00 
 3.03888952e-07  0.00000000e+00 -7.15425569e-09  3.30000128e+00  0.00000000e+00  1.28885407e-07  1.49999754e+00 
 3.03988952e-07  0.00000000e+00  9.37670669e-09  3.29999872e+00  0.00000000e+00  1.22013706e-07  1.50000144e+00 
 3.04088952e-07  0.00000000e+00 -7.14496558e-09  3.30000128e+00  0.00000000e+00  1.28881949e-07  1.49999754e+00 
 3.04188952e-07  0.00000000e+00  9.36742145e-09  3.29999872e+00  0.00000000e+00  1.22017143e-07  1.50000143e+00 
 3.04288952e-07  0.00000000e+00 -7.13568510e-09  3.30000128e+00  0.00000000e+00  1.28878534e-07  1.49999754e+00 
 3.04388952e-07  0.00000000e+00  9.35814610e-09  3.29999872e+00  0.00000000e+00  1.22020536e-07  1.50000143e+00 
 3.04488952e-07  0.00000000e+00 -7.12641528e-09  3.30000127e+00  0.00000000e+00  1.28875162e-07  1.49999754e+00 
 3.04588952e-07  0.00000000e+00  9.34888174e-09  3.29999872e+00  0.00000000e+00  1.22023886e-07  1.50000143e+00 
 3.04688952e-07  0.00000000e+00 -7.11715557e-09  3.30000127e+00  0.00000000e+00  1.28871833e-07  1.49999755e+00 
 3.04788952e-07  0.00000000e+00  9.33962786e-09  3.29999873e+00  0.00000000e+00  1.22027195e-07  1.50000143e+00 
 3.04888952e-07  0.00000000e+00 -7.10790634e-09  3.30000127e+00  0.00000000e+00  1.28868546e-07  1.49999755e+00 
 3.04988952e-07  0.00000000e+00  9.33038359e-09  3.29999873e+00  0.00000000e+00  1.22030461e-07  1.50000143e+00 
 3.05088952e-07  0.00000000e+00 -7.09866769e-09  3.30000127e+00  0.00000000e+00  1.28865300e-07  1.49999755e+00 
 3.05188952e-07  0.00000000e+00  9.32115041e-09  3.29999873e+00  0.00000000e+00  1.22033686e-07  1.50000143e+00 
 3.05288952e-07  0.00000000e+00 -7.08943933e-09  3.30000127e+00  0.00000000e+00  1.28862095e-07  1.49999755e+00 
 3.05388952e-07  0.00000000e+00  9.31192687e-09  3.29999873e+00  0.00000000e+00  1.22036871e-07  1.50000143e+00 
 3.05488952e-07  0.00000000e+00 -7.08022121e-09  3.30000127e+00  0.00000000e+00  1.28858930e-07  1.49999755e+00 
 3.05588952e-07  0.00000000e+00  9.30271399e-09  3.29999873e+00  0.00000000e+00  1.22040016e-07  1.50000142e+00 
 3.05688952e-07  0.00000000e+00 -7.07101354e-09  3.30000127e+00  0.00000000e+00  1.28855805e-07  1.49999755e+00 
 3.05788952e-07  0.00000000e+00  9.29351176e-09  3.29999873e+00  0.00000000e+00  1.22043122e-07  1.50000142e+00 
 3.05888952e-07  0.00000000e+00 -7.06181603e-09  3.30000127e+00  0.00000000e+00  1.28852718e-07  1.49999755e+00 
 3.05988952e-07  0.00000000e+00  9.28431926e-09  3.29999873e+00  0.00000000e+00  1.22046189e-07  1.50000142e+00 
 3.06088952e-07  0.00000000e+00 -7.05262923e-09  3.30000126e+00  0.00000000e+00  1.28849671e-07  1.49999756e+00 
 3.06188952e-07  0.00000000e+00  9.27513729e-09  3.29999874e+00  0.00000000e+00  1.22049217e-07  1.50000142e+00 
 3.06288952e-07  0.00000000e+00 -7.04345224e-09  3.30000126e+00  0.00000000e+00  1.28846661e-07  1.49999756e+00 
 3.06388952e-07  0.00000000e+00  9.26596599e-09  3.29999874e+00  0.00000000e+00  1.22052208e-07  1.50000142e+00 
 3.06488952e-07  0.00000000e+00 -7.03428574e-09  3.30000126e+00  0.00000000e+00  1.28843689e-07  1.49999756e+00 
 3.06588952e-07  0.00000000e+00  9.25680441e-09  3.29999874e+00  0.00000000e+00  1.22055162e-07  1.50000142e+00 
 3.06688952e-07  0.00000000e+00 -7.02512953e-09  3.30000126e+00  0.00000000e+00  1.28840753e-07  1.49999756e+00 
 3.06788952e-07  0.00000000e+00  9.24765337e-09  3.29999874e+00  0.00000000e+00  1.22058080e-07  1.50000142e+00 
 3.06888952e-07  0.00000000e+00 -7.01598360e-09  3.30000126e+00  0.00000000e+00  1.28837853e-07  1.49999756e+00 
 3.06988952e-07  0.00000000e+00  9.23851272e-09  3.29999874e+00  0.00000000e+00  1.22060961e-07  1.50000142e+00 
 3.07088952e-07  0.00000000e+00 -7.00684781e-09  3.30000126e+00  0.00000000e+00  1.28834990e-07  1.49999756e+00 
 3.07188952e-07  0.00000000e+00  9.22938209e-09  3.29999874e+00  0.00000000e+00  1.22063807e-07  1.50000141e+00 
 3.07288952e-07  0.00000000e+00 -6.99772240e-09  3.30000126e+00  0.00000000e+00  1.28832162e-07  1.49999756e+00 
 3.07388952e-07  0.00000000e+00  9.22026154e-09  3.29999874e+00  0.00000000e+00  1.22066618e-07  1.50000141e+00 
 3.07488952e-07  0.00000000e+00 -6.98860754e-09  3.30000125e+00  0.00000000e+00  1.28829369e-07  1.49999756e+00 
 3.07588952e-07  0.00000000e+00  9.21115128e-09  3.29999875e+00  0.00000000e+00  1.22069393e-07  1.50000141e+00 
 3.07688952e-07  0.00000000e+00 -6.97950267e-09  3.30000125e+00  0.00000000e+00  1.28826609e-07  1.49999757e+00 
 3.07788952e-07  0.00000000e+00  9.20205151e-09  3.29999875e+00  0.00000000e+00  1.22072136e-07  1.50000141e+00 
 3.07888952e-07  0.00000000e+00 -6.97040726e-09  3.30000125e+00  0.00000000e+00  1.28823884e-07  1.49999757e+00 
 3.07988952e-07  0.00000000e+00  9.19296198e-09  3.29999875e+00  0.00000000e+00  1.22074844e-07  1.50000141e+00 
 3.08088952e-07  0.00000000e+00 -6.96132288e-09  3.30000125e+00  0.00000000e+00  1.28821192e-07  1.49999757e+00 
 3.08188952e-07  0.00000000e+00  9.18388219e-09  3.29999875e+00  0.00000000e+00  1.22077520e-07  1.50000141e+00 
 3.08288952e-07  0.00000000e+00 -6.95224870e-09  3.30000125e+00  0.00000000e+00  1.28818533e-07  1.49999757e+00 
 3.08388952e-07  0.00000000e+00  9.17481315e-09  3.29999875e+00  0.00000000e+00  1.22080163e-07  1.50000141e+00 
 3.08488952e-07  0.00000000e+00 -6.94318434e-09  3.30000125e+00  0.00000000e+00  1.28815906e-07  1.49999757e+00 
 3.08588952e-07  0.00000000e+00  9.16575383e-09  3.29999875e+00  0.00000000e+00  1.22082774e-07  1.50000141e+00 
 3.08688952e-07  0.00000000e+00 -6.93413012e-09  3.30000125e+00  0.00000000e+00  1.28813311e-07  1.49999757e+00 
 3.08788952e-07  0.00000000e+00  9.15670508e-09  3.29999875e+00  0.00000000e+00  1.22085353e-07  1.50000140e+00 
 3.08888952e-07  0.00000000e+00 -6.92508611e-09  3.30000124e+00  0.00000000e+00  1.28810748e-07  1.49999757e+00 
 3.08988952e-07  0.00000000e+00  9.14766579e-09  3.29999876e+00  0.00000000e+00  1.22087901e-07  1.50000140e+00 
 3.09088952e-07  0.00000000e+00 -6.91605242e-09  3.30000124e+00  0.00000000e+00  1.28808215e-07  1.49999757e+00 
 3.09188952e-07  0.00000000e+00  9.13863758e-09  3.29999876e+00  0.00000000e+00  1.22090417e-07  1.50000140e+00 
 3.09288952e-07  0.00000000e+00 -6.90702882e-09  3.30000124e+00  0.00000000e+00  1.28805713e-07  1.49999758e+00 
 3.09388952e-07  0.00000000e+00  9.12961862e-09  3.29999876e+00  0.00000000e+00  1.22092905e-07  1.50000140e+00 
 3.09488952e-07  0.00000000e+00 -6.89801547e-09  3.30000124e+00  0.00000000e+00  1.28803242e-07  1.49999758e+00 
 3.09588952e-07  0.00000000e+00  9.12061019e-09  3.29999876e+00  0.00000000e+00  1.22095362e-07  1.50000140e+00 
 3.09688952e-07  0.00000000e+00 -6.88901187e-09  3.30000124e+00  0.00000000e+00  1.28800799e-07  1.49999758e+00 
 3.09788952e-07  0.00000000e+00  9.11161207e-09  3.29999876e+00  0.00000000e+00  1.22097789e-07  1.50000140e+00 
 3.09888952e-07  0.00000000e+00 -6.88001853e-09  3.30000124e+00  0.00000000e+00  1.28798386e-07  1.49999758e+00 
 3.09988952e-07  0.00000000e+00  9.10262354e-09  3.29999876e+00  0.00000000e+00  1.22100187e-07  1.50000140e+00 
 3.10088952e-07  0.00000000e+00 -6.87103492e-09  3.30000124e+00  0.00000000e+00  1.28796002e-07  1.49999758e+00 
 3.10188952e-07  0.00000000e+00  9.09364539e-09  3.29999876e+00  0.00000000e+00  1.22102557e-07  1.50000140e+00 
 3.10288952e-07  0.00000000e+00 -6.86206214e-09  3.30000123e+00  0.00000000e+00  1.28793646e-07  1.49999758e+00 
