 frequency       v(Amag_dB)      v(Aarg)        
 3.50392221e+00  1.99497933e+01  4.99813234e+00 
 3.58472171e+00  1.99512661e+01  4.88577353e+00 
 3.66738442e+00  1.99526738e+01  4.77590503e+00 
 3.75195331e+00  1.99540191e+01  4.66847295e+00 
 3.83847234e+00  1.99553049e+01  4.56342448e+00 
 3.92698648e+00  1.99565337e+01  4.46070782e+00 
 4.01754173e+00  1.99577080e+01  4.36027221e+00 
 4.11018515e+00  1.99588304e+01  4.26206792e+00 
 4.20496491e+00  1.99599029e+01  4.16604620e+00 
 4.30193027e+00  1.99609279e+01  4.07215929e+00 
 4.40113162e+00  1.99619075e+01  3.98036040e+00 
 4.50262052e+00  1.99628436e+01  3.89060369e+00 
 4.60644974e+00  1.99637381e+01  3.80284426e+00 
 4.71267322e+00  1.99645930e+01  3.71703814e+00 
 4.82134619e+00  1.99654099e+01  3.63314225e+00 
 4.93252513e+00  1.99661906e+01  3.55111443e+00 
 5.04626783e+00  1.99669365e+01  3.47091338e+00 
 5.16263340e+00  1.99676494e+01  3.39249865e+00 
 5.28168234e+00  1.99683306e+01  3.31583066e+00 
 5.40347650e+00  1.99689815e+01  3.24087065e+00 
 5.52807921e+00  1.99696035e+01  3.16758068e+00 
 5.65555523e+00  1.99701979e+01  3.09592361e+00 
 5.78597080e+00  1.99707658e+01  3.02586308e+00 
 5.91939372e+00  1.99713085e+01  2.95736350e+00 
 6.05589334e+00  1.99718271e+01  2.89039005e+00 
 6.19554061e+00  1.99723226e+01  2.82490865e+00 
 6.33840810e+00  1.99727961e+01  2.76088593e+00 
 6.48457008e+00  1.99732485e+01  2.69828926e+00 
 6.63410251e+00  1.99736808e+01  2.63708669e+00 
 6.78708313e+00  1.99740939e+01  2.57724695e+00 
 6.94359143e+00  1.99744886e+01  2.51873947e+00 
 7.10370877e+00  1.99748657e+01  2.46153432e+00 
 7.26751838e+00  1.99752261e+01  2.40560221e+00 
 7.43510539e+00  1.99755704e+01  2.35091449e+00 
 7.60655691e+00  1.99758995e+01  2.29744314e+00 
 7.78196206e+00  1.99762138e+01  2.24516072e+00 
 7.96141200e+00  1.99765142e+01  2.19404040e+00 
 8.14500001e+00  1.99768012e+01  2.14405593e+00 
 8.33282151e+00  1.99770754e+01  2.09518164e+00 
 8.52497412e+00  1.99773375e+01  2.04739239e+00 
 8.72155772e+00  1.99775878e+01  2.00066362e+00 
 8.92267449e+00  1.99778270e+01  1.95497127e+00 
 9.12842895e+00  1.99780556e+01  1.91029182e+00 
 9.33892805e+00  1.99782740e+01  1.86660227e+00 
 9.55428121e+00  1.99784827e+01  1.82388011e+00 
 9.77460036e+00  1.99786820e+01  1.78210331e+00 
 1.00000000e+01  1.99788725e+01  1.74125033e+00 
 1.02305973e+01  1.99790545e+01  1.70130010e+00 
 1.04665121e+01  1.99792284e+01  1.66223202e+00 
 1.07078670e+01  1.99793946e+01  1.62402590e+00 
 1.09547876e+01  1.99795534e+01  1.58666204e+00 
 1.12074020e+01  1.99797050e+01  1.55012112e+00 
 1.14658417e+01  1.99798500e+01  1.51438428e+00 
 1.17302409e+01  1.99799885e+01  1.47943304e+00 
 1.20007371e+01  1.99801208e+01  1.44524934e+00 
 1.22774708e+01  1.99802472e+01  1.41181550e+00 
 1.25605860e+01  1.99803680e+01  1.37911424e+00 
 1.28502297e+01  1.99804834e+01  1.34712864e+00 
 1.31465525e+01  1.99805936e+01  1.31584215e+00 
 1.34497085e+01  1.99806990e+01  1.28523858e+00 
 1.37598551e+01  1.99807996e+01  1.25530209e+00 
 1.40771537e+01  1.99808958e+01  1.22601719e+00 
 1.44017690e+01  1.99809877e+01  1.19736870e+00 
 1.47338699e+01  1.99810755e+01  1.16934180e+00 
 1.50736290e+01  1.99811593e+01  1.14192197e+00 
 1.54212228e+01  1.99812395e+01  1.11509499e+00 
 1.57768320e+01  1.99813160e+01  1.08884698e+00 
 1.61406415e+01  1.99813892e+01  1.06316434e+00 
 1.65128404e+01  1.99814591e+01  1.03803374e+00 
 1.68936220e+01  1.99815259e+01  1.01344217e+00 
 1.72831844e+01  1.99815897e+01  9.89376872e-01 
 1.76817299e+01  1.99816506e+01  9.65825377e-01 
 1.80894658e+01  1.99817089e+01  9.42775469e-01 
 1.85066040e+01  1.99817645e+01  9.20215196e-01 
 1.89333613e+01  1.99818177e+01  8.98132858e-01 
 1.93699595e+01  1.99818685e+01  8.76517001e-01 
 1.98166255e+01  1.99819170e+01  8.55356411e-01 
 2.02735916e+01  1.99819634e+01  8.34640111e-01 
 2.07410951e+01  1.99820077e+01  8.14357353e-01 
 2.12193792e+01  1.99820500e+01  7.94497614e-01 
 2.17086923e+01  1.99820905e+01  7.75050586e-01 
 2.22092889e+01  1.99821291e+01  7.56006179e-01 
 2.27214291e+01  1.99821660e+01  7.37354509e-01 
 2.32453791e+01  1.99822013e+01  7.19085895e-01 
 2.37814113e+01  1.99822350e+01  7.01190854e-01 
 2.43298042e+01  1.99822671e+01  6.83660097e-01 
 2.48908429e+01  1.99822979e+01  6.66484524e-01 
 2.54648190e+01  1.99823273e+01  6.49655218e-01 
 2.60520309e+01  1.99823553e+01  6.33163442e-01 
 2.66527837e+01  1.99823822e+01  6.17000632e-01 
 2.72673897e+01  1.99824078e+01  6.01158397e-01 
 2.78961683e+01  1.99824322e+01  5.85628510e-01 
 2.85394464e+01  1.99824556e+01  5.70402907e-01 
 2.91975583e+01  1.99824780e+01  5.55473681e-01 
 2.98708461e+01  1.99824993e+01  5.40833080e-01 
 3.05596598e+01  1.99825197e+01  5.26473498e-01 
 3.12643573e+01  1.99825391e+01  5.12387479e-01 
 3.19853049e+01  1.99825577e+01  4.98567706e-01 
 3.27228774e+01  1.99825755e+01  4.85007001e-01 
 3.34774581e+01  1.99825925e+01  4.71698321e-01 
 3.42494392e+01  1.99826087e+01  4.58634752e-01 
 3.50392221e+01  1.99826242e+01  4.45809509e-01 
 3.58472171e+01  1.99826390e+01  4.33215929e-01 
 3.66738442e+01  1.99826531e+01  4.20847469e-01 
 3.75195331e+01  1.99826666e+01  4.08697706e-01 
 3.83847234e+01  1.99826795e+01  3.96760325e-01 
 3.92698648e+01  1.99826918e+01  3.85029127e-01 
 4.01754173e+01  1.99827036e+01  3.73498016e-01 
 4.11018515e+01  1.99827148e+01  3.62161000e-01 
 4.20496491e+01  1.99827255e+01  3.51012191e-01 
 4.30193027e+01  1.99827358e+01  3.40045794e-01 
 4.40113162e+01  1.99827455e+01  3.29256113e-01 
 4.50262052e+01  1.99827549e+01  3.18637541e-01 
 4.60644974e+01  1.99827638e+01  3.08184561e-01 
 4.71267322e+01  1.99827723e+01  2.97891741e-01 
 4.82134619e+01  1.99827804e+01  2.87753733e-01 
 4.93252513e+01  1.99827882e+01  2.77765270e-01 
 5.04626783e+01  1.99827956e+01  2.67921159e-01 
 5.16263340e+01  1.99828026e+01  2.58216288e-01 
 5.28168234e+01  1.99828094e+01  2.48645611e-01 
 5.40347650e+01  1.99828158e+01  2.39204157e-01 
 5.52807921e+01  1.99828219e+01  2.29887018e-01 
 5.65555523e+01  1.99828278e+01  2.20689353e-01 
 5.78597080e+01  1.99828333e+01  2.11606382e-01 
