 time            v(VDD)          v(Vbias)        v(bias_en)      v(Vsu)         
 2.11087500e-03  1.50000000e+00  2.34931298e-01  1.50000000e+00 -4.23548441e-04 
 2.11112500e-03  1.50000000e+00  2.34482310e-01  1.50000000e+00 -4.18740946e-04 
 2.11137500e-03  1.50000000e+00  2.34037667e-01  1.50000000e+00 -4.13984238e-04 
 2.11162500e-03  1.50000000e+00  2.33597301e-01  1.50000000e+00 -4.09248638e-04 
 2.11187500e-03  1.50000000e+00  2.33161143e-01  1.50000000e+00 -4.04562623e-04 
 2.11212500e-03  1.50000000e+00  2.32729129e-01  1.50000000e+00 -3.99896635e-04 
 2.11237500e-03  1.50000000e+00  2.32301194e-01  1.50000000e+00 -3.95279017e-04 
 2.11262500e-03  1.50000000e+00  2.31877275e-01  1.50000000e+00 -3.90680206e-04 
 2.11287500e-03  1.50000000e+00  2.31457312e-01  1.50000000e+00 -3.86128653e-04 
 2.11312500e-03  1.50000000e+00  2.31041244e-01  1.50000000e+00 -3.81595078e-04 
 2.11337500e-03  1.50000000e+00  2.30629011e-01  1.50000000e+00 -3.77107720e-04 
 2.11362500e-03  1.50000000e+00  2.30220557e-01  1.50000000e+00 -3.72637155e-04 
 2.11387500e-03  1.50000000e+00  2.29815826e-01  1.50000000e+00 -3.68211733e-04 
 2.11412500e-03  1.50000000e+00  2.29414761e-01  1.50000000e+00 -3.63802275e-04 
 2.11437500e-03  1.50000000e+00  2.29017310e-01  1.50000000e+00 -3.59437071e-04 
 2.11462500e-03  1.50000000e+00  2.28623418e-01  1.50000000e+00 -3.55086893e-04 
 2.11487500e-03  1.50000000e+00  2.28233036e-01  1.50000000e+00 -3.50779977e-04 
 2.11512500e-03  1.50000000e+00  2.27846111e-01  1.50000000e+00 -3.46487216e-04 
 2.11537500e-03  1.50000000e+00  2.27462594e-01  1.50000000e+00 -3.42236850e-04 
 2.11562500e-03  1.50000000e+00  2.27082436e-01  1.50000000e+00 -3.37999781e-04 
 2.11587500e-03  1.50000000e+00  2.26705591e-01  1.50000000e+00 -3.33804310e-04 
 2.11612500e-03  1.50000000e+00  2.26332010e-01  1.50000000e+00 -3.29621437e-04 
 2.11637500e-03  1.50000000e+00  2.25961649e-01  1.50000000e+00 -3.25479323e-04 
 2.11662500e-03  1.50000000e+00  2.25594462e-01  1.50000000e+00 -3.21349016e-04 
 2.11687500e-03  1.50000000e+00  2.25230405e-01  1.50000000e+00 -3.17258751e-04 
 2.11712500e-03  1.50000000e+00  2.24869436e-01  1.50000000e+00 -3.13179546e-04 
 2.11737500e-03  1.50000000e+00  2.24511512e-01  1.50000000e+00 -3.09139669e-04 
 2.11762500e-03  1.50000000e+00  2.24156590e-01  1.50000000e+00 -3.05110206e-04 
 2.11787500e-03  1.50000000e+00  2.23804632e-01  1.50000000e+00 -3.01119304e-04 
 2.11812500e-03  1.50000000e+00  2.23455597e-01  1.50000000e+00 -2.97138119e-04 
 2.11837500e-03  1.50000000e+00  2.23109446e-01  1.50000000e+00 -2.93194855e-04 
 2.11862500e-03  1.50000000e+00  2.22766139e-01  1.50000000e+00 -2.89260733e-04 
 2.11887500e-03  1.50000000e+00  2.22425641e-01  1.50000000e+00 -2.85363907e-04 
 2.11912500e-03  1.50000000e+00  2.22087913e-01  1.50000000e+00 -2.81475549e-04 
 2.11937500e-03  1.50000000e+00  2.21752920e-01  1.50000000e+00 -2.77623830e-04 
 2.11962500e-03  1.50000000e+00  2.21420626e-01  1.50000000e+00 -2.73780007e-04 
 2.11987500e-03  1.50000000e+00  2.21090996e-01  1.50000000e+00 -2.69972273e-04 
 2.12012500e-03  1.50000000e+00  2.20763995e-01  1.50000000e+00 -2.66171922e-04 
 2.12037500e-03  1.50000000e+00  2.20439590e-01  1.50000000e+00 -2.62407105e-04 
 2.12062500e-03  1.50000000e+00  2.20117748e-01  1.50000000e+00 -2.58649070e-04 
 2.12087500e-03  1.50000000e+00  2.19798437e-01  1.50000000e+00 -2.54925993e-04 
 2.12112500e-03  1.50000000e+00  2.19481624e-01  1.50000000e+00 -2.51209294e-04 
 2.12137500e-03  1.50000000e+00  2.19167279e-01  1.50000000e+00 -2.47527034e-04 
 2.12162500e-03  1.50000000e+00  2.18855369e-01  1.50000000e+00 -2.43850538e-04 
 2.12187500e-03  1.50000000e+00  2.18545867e-01  1.50000000e+00 -2.40207952e-04 
 2.12212500e-03  1.50000000e+00  2.18238740e-01  1.50000000e+00 -2.36570754e-04 
 2.12237500e-03  1.50000000e+00  2.17933961e-01  1.50000000e+00 -2.32967002e-04 
 2.12262500e-03  1.50000000e+00  2.17631501e-01  1.50000000e+00 -2.29368053e-04 
 2.12287500e-03  1.50000000e+00  2.17331332e-01  1.50000000e+00 -2.25802064e-04 
 2.12312500e-03  1.50000000e+00  2.17033426e-01  1.50000000e+00 -2.22240537e-04 
 2.12337500e-03  1.50000000e+00  2.16737755e-01  1.50000000e+00 -2.18711586e-04 
 2.12362500e-03  1.50000000e+00  2.16444293e-01  1.50000000e+00 -2.15186707e-04 
 2.12387500e-03  1.50000000e+00  2.16153014e-01  1.50000000e+00 -2.11693939e-04 
 2.12412500e-03  1.50000000e+00  2.15863892e-01  1.50000000e+00 -2.08204839e-04 
 2.12437500e-03  1.50000000e+00  2.15576901e-01  1.50000000e+00 -2.04747387e-04 
 2.12462500e-03  1.50000000e+00  2.15292016e-01  1.50000000e+00 -2.01293137e-04 
 2.12487500e-03  1.50000000e+00  2.15009214e-01  1.50000000e+00 -1.97870168e-04 
 2.12512500e-03  1.50000000e+00  2.14728469e-01  1.50000000e+00 -1.94450098e-04 
 2.12537500e-03  1.50000000e+00  2.14449758e-01  1.50000000e+00 -1.91060911e-04 
 2.12562500e-03  1.50000000e+00  2.14173058e-01  1.50000000e+00 -1.87674177e-04 
 2.12587500e-03  1.50000000e+00  2.13898345e-01  1.50000000e+00 -1.84317941e-04 
 2.12612500e-03  1.50000000e+00  2.13625598e-01  1.50000000e+00 -1.80963820e-04 
 2.12637500e-03  1.50000000e+00  2.13354793e-01  1.50000000e+00 -1.77639830e-04 
 2.12662500e-03  1.50000000e+00  2.13085909e-01  1.50000000e+00 -1.74317678e-04 
 2.12687500e-03  1.50000000e+00  2.12818924e-01  1.50000000e+00 -1.71025373e-04 
 2.12712500e-03  1.50000000e+00  2.12553817e-01  1.50000000e+00 -1.67734636e-04 
 2.12737500e-03  1.50000000e+00  2.12290567e-01  1.50000000e+00 -1.64473392e-04 
 2.12762500e-03  1.50000000e+00  2.12029154e-01  1.50000000e+00 -1.61213296e-04 
 2.12787500e-03  1.50000000e+00  2.11769557e-01  1.50000000e+00 -1.57982296e-04 
 2.12812500e-03  1.50000000e+00  2.11511757e-01  1.50000000e+00 -1.54752147e-04 
 2.12837500e-03  1.50000000e+00  2.11255734e-01  1.50000000e+00 -1.51550792e-04 
 2.12862500e-03  1.50000000e+00  2.11001468e-01  1.50000000e+00 -1.48350029e-04 
 2.12887500e-03  1.50000000e+00  2.10748941e-01  1.50000000e+00 -1.45177758e-04 
 2.12912500e-03  1.50000000e+00  2.10498134e-01  1.50000000e+00 -1.42005830e-04 
 2.12937500e-03  1.50000000e+00  2.10249029e-01  1.50000000e+00 -1.38862117e-04 
 2.12962500e-03  1.50000000e+00  2.10001607e-01  1.50000000e+00 -1.35718403e-04 
 2.12987500e-03  1.50000000e+00  2.09755850e-01  1.50000000e+00 -1.32602630e-04 
 2.13012500e-03  1.50000000e+00  2.09511741e-01  1.50000000e+00 -1.29486652e-04 
 2.13037500e-03  1.50000000e+00  2.09269263e-01  1.50000000e+00 -1.26398350e-04 
 2.13062500e-03  1.50000000e+00  2.09028399e-01  1.50000000e+00 -1.23309575e-04 
 2.13087500e-03  1.50000000e+00  2.08789131e-01  1.50000000e+00 -1.20248173e-04 
 2.13112500e-03  1.50000000e+00  2.08551443e-01  1.50000000e+00 -1.17186031e-04 
 2.13137500e-03  1.50000000e+00  2.08315319e-01  1.50000000e+00 -1.14151006e-04 
 2.13162500e-03  1.50000000e+00  2.08080743e-01  1.50000000e+00 -1.11115038e-04 
 2.13187500e-03  1.50000000e+00  2.07847698e-01  1.50000000e+00 -1.08105966e-04 
 2.13212500e-03  1.50000000e+00  2.07616170e-01  1.50000000e+00 -1.05095745e-04 
 2.13237500e-03  1.50000000e+00  2.07386142e-01  1.50000000e+00 -1.02112072e-04 
 2.13262500e-03  1.50000000e+00  2.07157600e-01  1.50000000e+00 -9.91269482e-05 
 2.13287500e-03  1.50000000e+00  2.06930529e-01  1.50000000e+00 -9.61682318e-05 
 2.13312500e-03  1.50000000e+00  2.06704914e-01  1.50000000e+00 -9.32079679e-05 
 2.13337500e-03  1.50000000e+00  2.06480740e-01  1.50000000e+00 -9.02738415e-05 
 2.13362500e-03  1.50000000e+00  2.06257993e-01  1.50000000e+00 -8.73379165e-05 
 2.13387500e-03  1.50000000e+00  2.06036659e-01  1.50000000e+00 -8.44278745e-05 
 2.13412500e-03  1.50000000e+00  2.05816724e-01  1.50000000e+00 -8.15157981e-05 
 2.13437500e-03  1.50000000e+00  2.05598174e-01  1.50000000e+00 -7.86295025e-05 
 2.13462500e-03  1.50000000e+00  2.05380996e-01  1.50000000e+00 -7.57409676e-05 
 2.13487500e-03  1.50000000e+00  2.05165177e-01  1.50000000e+00 -7.28777910e-05 
 2.13512500e-03  1.50000000e+00  2.04950702e-01  1.50000000e+00 -7.00122638e-05 
 2.13537500e-03  1.50000000e+00  2.04737560e-01  1.50000000e+00 -6.71720637e-05 
 2.13562500e-03  1.50000000e+00  2.04525737e-01  1.50000000e+00 -6.43292503e-05 
 2.13587500e-03  1.50000000e+00  2.04315221e-01  1.50000000e+00 -6.15114987e-05 
 2.13612500e-03  1.50000000e+00  2.04105999e-01  1.50000000e+00 -5.86910410e-05 
 2.13637500e-03  1.50000000e+00  2.03898059e-01  1.50000000e+00 -5.58954897e-05 
 2.13662500e-03  1.50000000e+00  2.03691389e-01  1.50000000e+00 -5.30969718e-05 
 2.13687500e-03  1.50000000e+00  2.03485977e-01  1.50000000e+00 -5.03231447e-05 
 2.13712500e-03  1.50000000e+00  2.03281811e-01  1.50000000e+00 -4.75462813e-05 
 2.13737500e-03  1.50000000e+00  2.03078879e-01  1.50000000e+00 -4.47939217e-05 
 2.13762500e-03  1.50000000e+00  2.02877170e-01  1.50000000e+00 -4.20382596e-05 
 2.13787500e-03  1.50000000e+00  2.02676672e-01  1.50000000e+00 -3.93069338e-05 
 2.13812500e-03  1.50000000e+00  2.02477375e-01  1.50000000e+00 -3.65722293e-05 
 2.13837500e-03  1.50000000e+00  2.02279267e-01  1.50000000e+00 -3.38616308e-05 
 2.13862500e-03  1.50000000e+00  2.02082338e-01  1.50000000e+00 -3.11475298e-05 
 2.13887500e-03  1.50000000e+00  2.01886576e-01  1.50000000e+00 -2.84574145e-05 
 2.13912500e-03  1.50000000e+00  2.01691970e-01  1.50000000e+00 -2.57635938e-05 
 2.13937500e-03  1.50000000e+00  2.01498512e-01  1.50000000e+00 -2.30935936e-05 
 2.13962500e-03  1.50000000e+00  2.01306189e-01  1.50000000e+00 -2.04197323e-05 
 2.13987500e-03  1.50000000e+00  2.01114993e-01  1.50000000e+00 -1.77695354e-05 
 2.14012500e-03  1.50000000e+00  2.00924911e-01  1.50000000e+00 -1.51154137e-05 
 2.14037500e-03  1.50000000e+00  2.00735936e-01  1.50000000e+00 -1.24847920e-05 
 2.14062500e-03  1.50000000e+00  2.00548057e-01  1.50000000e+00 -9.85004533e-06 
 2.14087500e-03  1.50000000e+00  2.00361264e-01  1.50000000e+00 -7.23856974e-06 
 2.14112500e-03  1.50000000e+00  2.00175547e-01  1.50000000e+00 -4.62284393e-06 
 2.14137500e-03  1.50000000e+00  1.99990898e-01  1.50000000e+00 -2.03031616e-06 
 2.14162500e-03  1.50000000e+00  1.99807307e-01  1.50000000e+00  5.66617551e-07 
 2.14187500e-03  1.50000000e+00  1.99624764e-01  1.50000000e+00  3.14048470e-06 
 2.14212500e-03  1.50000000e+00  1.99443260e-01  1.50000000e+00  5.71875474e-06 
 2.14237500e-03  1.50000000e+00  1.99262787e-01  1.50000000e+00  8.27419702e-06 
 2.14262500e-03  1.50000000e+00  1.99083335e-01  1.50000000e+00  1.08343246e-05 
 2.14287500e-03  1.50000000e+00  1.98904897e-01  1.50000000e+00  1.33717321e-05 
 2.14312500e-03  1.50000000e+00  1.98727462e-01  1.50000000e+00  1.59138136e-05 
 2.14337500e-03  1.50000000e+00  1.98551023e-01  1.50000000e+00  1.84332549e-05 
 2.14362500e-03  1.50000000e+00  1.98375570e-01  1.50000000e+00  2.09575187e-05 
 2.14387500e-03  1.50000000e+00  1.98201096e-01  1.50000000e+00  2.34593066e-05 
 2.14412500e-03  1.50000000e+00  1.98027592e-01  1.50000000e+00  2.59660225e-05 
 2.14437500e-03  1.50000000e+00  1.97855051e-01  1.50000000e+00  2.84504177e-05 
 2.14462500e-03  1.50000000e+00  1.97683463e-01  1.50000000e+00  3.09399084e-05 
 2.14487500e-03  1.50000000e+00  1.97512822e-01  1.50000000e+00  3.34071972e-05 
 2.14512500e-03  1.50000000e+00  1.97343118e-01  1.50000000e+00  3.58795606e-05 
 2.14537500e-03  1.50000000e+00  1.97174345e-01  1.50000000e+00  3.83298339e-05 
 2.14562500e-03  1.50000000e+00  1.97006495e-01  1.50000000e+00  4.07853552e-05 
 2.14587500e-03  1.50000000e+00  1.96839559e-01  1.50000000e+00  4.32189237e-05 
 2.14612500e-03  1.50000000e+00  1.96673531e-01  1.50000000e+00  4.56578399e-05 
 2.14637500e-03  1.50000000e+00  1.96508403e-01  1.50000000e+00  4.80748959e-05 
 2.14662500e-03  1.50000000e+00  1.96344168e-01  1.50000000e+00  5.04974027e-05 
 2.14687500e-03  1.50000000e+00  1.96180818e-01  1.50000000e+00  5.28982162e-05 
 2.14712500e-03  1.50000000e+00  1.96018346e-01  1.50000000e+00  5.53045471e-05 
 2.14737500e-03  1.50000000e+00  1.95856745e-01  1.50000000e+00  5.76892411e-05 
 2.14762500e-03  1.50000000e+00  1.95696008e-01  1.50000000e+00  6.00795157e-05 
 2.14787500e-03  1.50000000e+00  1.95536128e-01  1.50000000e+00  6.24483448e-05 
 2.14812500e-03  1.50000000e+00  1.95377099e-01  1.50000000e+00  6.48228625e-05 
 2.14837500e-03  1.50000000e+00  1.95218913e-01  1.50000000e+00  6.71760162e-05 
 2.14862500e-03  1.50000000e+00  1.95061564e-01  1.50000000e+00  6.95350071e-05 
 2.14887500e-03  1.50000000e+00  1.94905044e-01  1.50000000e+00  7.18727081e-05 
 2.14912500e-03  1.50000000e+00  1.94749349e-01  1.50000000e+00  7.42162070e-05 
 2.14937500e-03  1.50000000e+00  1.94594470e-01  1.50000000e+00  7.65385499e-05 
 2.14962500e-03  1.50000000e+00  1.94440402e-01  1.50000000e+00  7.88668908e-05 
 2.14987500e-03  1.50000000e+00  1.94287138e-01  1.50000000e+00  8.11741813e-05 
 2.15012500e-03  1.50000000e+00  1.94134672e-01  1.50000000e+00  8.34874658e-05 
 2.15037500e-03  1.50000000e+00  1.93982998e-01  1.50000000e+00  8.57797554e-05 
 2.15062500e-03  1.50000000e+00  1.93832109e-01  1.50000000e+00  8.80781545e-05 
 2.15087500e-03  1.50000000e+00  1.93682000e-01  1.50000000e+00  9.03557255e-05 
 2.15112500e-03  1.50000000e+00  1.93532664e-01  1.50000000e+00  9.26394628e-05 
 2.15137500e-03  1.50000000e+00  1.93384096e-01  1.50000000e+00  9.49024236e-05 
 2.15162500e-03  1.50000000e+00  1.93236290e-01  1.50000000e+00  9.71716232e-05 
 2.15187500e-03  1.50000000e+00  1.93089239e-01  1.50000000e+00  9.94202138e-05 
 2.15212500e-03  1.50000000e+00  1.92942939e-01  1.50000000e+00  1.01675144e-04 
 2.15237500e-03  1.50000000e+00  1.92797383e-01  1.50000000e+00  1.03909540e-04 
 2.15262500e-03  1.50000000e+00  1.92652565e-01  1.50000000e+00  1.06150259e-04 
 2.15287500e-03  1.50000000e+00  1.92508481e-01  1.50000000e+00  1.08370454e-04 
 2.15312500e-03  1.50000000e+00  1.92365125e-01  1.50000000e+00  1.10597137e-04 
 2.15337500e-03  1.50000000e+00  1.92222491e-01  1.50000000e+00  1.12803466e-04 
 2.15362500e-03  1.50000000e+00  1.92080573e-01  1.50000000e+00  1.15016303e-04 
 2.15387500e-03  1.50000000e+00  1.91939368e-01  1.50000000e+00  1.17208889e-04 
 2.15412500e-03  1.50000000e+00  1.91798868e-01  1.50000000e+00  1.19408083e-04 
 2.15437500e-03  1.50000000e+00  1.91659069e-01  1.50000000e+00  1.21587051e-04 
 2.15462500e-03  1.50000000e+00  1.91519966e-01  1.50000000e+00  1.23772590e-04 
 2.15487500e-03  1.50000000e+00  1.91381554e-01  1.50000000e+00  1.25937991e-04 
 2.15512500e-03  1.50000000e+00  1.91243827e-01  1.50000000e+00  1.28110115e-04 
 2.15537500e-03  1.50000000e+00  1.91106781e-01  1.50000000e+00  1.30262225e-04 
 2.15562500e-03  1.50000000e+00  1.90970410e-01  1.50000000e+00  1.32421117e-04 
 2.15587500e-03  1.50000000e+00  1.90834710e-01  1.50000000e+00  1.34560127e-04 
 2.15612500e-03  1.50000000e+00  1.90699676e-01  1.50000000e+00  1.36705939e-04 
 2.15637500e-03  1.50000000e+00  1.90565303e-01  1.50000000e+00  1.38831886e-04 
 2.15662500e-03  1.50000000e+00  1.90431586e-01  1.50000000e+00  1.40964686e-04 
 2.15687500e-03  1.50000000e+00  1.90298521e-01  1.50000000e+00  1.43077707e-04 
 2.15712500e-03  1.50000000e+00  1.90166102e-01  1.50000000e+00  1.45197620e-04 
 2.15737500e-03  1.50000000e+00  1.90034325e-01  1.50000000e+00  1.47297823e-04 
 2.15762500e-03  1.50000000e+00  1.89903186e-01  1.50000000e+00  1.49405009e-04 
 2.15787500e-03  1.50000000e+00  1.89772680e-01  1.50000000e+00  1.51492576e-04 
 2.15812500e-03  1.50000000e+00  1.89642803e-01  1.50000000e+00  1.53587130e-04 
 2.15837500e-03  1.50000000e+00  1.89513550e-01  1.50000000e+00  1.55662186e-04 
 2.15862500e-03  1.50000000e+00  1.89384916e-01  1.50000000e+00  1.57744315e-04 
 2.15887500e-03  1.50000000e+00  1.89256898e-01  1.50000000e+00  1.59807002e-04 
 2.15912500e-03  1.50000000e+00  1.89129491e-01  1.50000000e+00  1.61876845e-04 
 2.15937500e-03  1.50000000e+00  1.89002690e-01  1.50000000e+00  1.63927315e-04 
 2.15962500e-03  1.50000000e+00  1.88876492e-01  1.50000000e+00  1.65984928e-04 
 2.15987500e-03  1.50000000e+00  1.88750893e-01  1.50000000e+00  1.68023245e-04 
 2.16012500e-03  1.50000000e+00  1.88625888e-01  1.50000000e+00  1.70068836e-04 
 2.16037500e-03  1.50000000e+00  1.88501473e-01  1.50000000e+00  1.72095162e-04 
 2.16062500e-03  1.50000000e+00  1.88377643e-01  1.50000000e+00  1.74128753e-04 
 2.16087500e-03  1.50000000e+00  1.88254396e-01  1.50000000e+00  1.76143232e-04 
 2.16112500e-03  1.50000000e+00  1.88131727e-01  1.50000000e+00  1.78165000e-04 
 2.16137500e-03  1.50000000e+00  1.88009632e-01  1.50000000e+00  1.80167668e-04 
 2.16162500e-03  1.50000000e+00  1.87888107e-01  1.50000000e+00  1.82177671e-04 
 2.16187500e-03  1.50000000e+00  1.87767149e-01  1.50000000e+00  1.84168687e-04 
 2.16212500e-03  1.50000000e+00  1.87646753e-01  1.50000000e+00  1.86167147e-04 
 2.16237500e-03  1.50000000e+00  1.87526915e-01  1.50000000e+00  1.88146612e-04 
 2.16262500e-03  1.50000000e+00  1.87407632e-01  1.50000000e+00  1.90133455e-04 
 2.16287500e-03  1.50000000e+00  1.87288901e-01  1.50000000e+00  1.92101408e-04 
 2.16312500e-03  1.50000000e+00  1.87170716e-01  1.50000000e+00  1.94076866e-04 
 2.16337500e-03  1.50000000e+00  1.87053076e-01  1.50000000e+00  1.96033544e-04 
 2.16362500e-03  1.50000000e+00  1.86935975e-01  1.50000000e+00  1.97997694e-04 
 2.16387500e-03  1.50000000e+00  1.86819411e-01  1.50000000e+00  1.99943098e-04 
 2.16412500e-03  1.50000000e+00  1.86703380e-01  1.50000000e+00  2.01896051e-04 
 2.16437500e-03  1.50000000e+00  1.86587878e-01  1.50000000e+00  2.03830357e-04 
 2.16462500e-03  1.50000000e+00  1.86472902e-01  1.50000000e+00  2.05772255e-04 
 2.16487500e-03  1.50000000e+00  1.86358449e-01  1.50000000e+00  2.07695518e-04 
 2.16512500e-03  1.50000000e+00  1.86244515e-01  1.50000000e+00  2.09626410e-04 
 2.16537500e-03  1.50000000e+00  1.86131096e-01  1.50000000e+00  2.11538759e-04 
 2.16562500e-03  1.50000000e+00  1.86018189e-01  1.50000000e+00  2.13458799e-04 
 2.16587500e-03  1.50000000e+00  1.85905792e-01  1.50000000e+00  2.15360364e-04 
 2.16612500e-03  1.50000000e+00  1.85793900e-01  1.50000000e+00  2.17269640e-04 
 2.16637500e-03  1.50000000e+00  1.85682510e-01  1.50000000e+00  2.19160520e-04 
 2.16662500e-03  1.50000000e+00  1.85571619e-01  1.50000000e+00  2.21059105e-04 
 2.16687500e-03  1.50000000e+00  1.85461225e-01  1.50000000e+00  2.22939280e-04 
 2.16712500e-03  1.50000000e+00  1.85351322e-01  1.50000000e+00  2.24827207e-04 
 2.16737500e-03  1.50000000e+00  1.85241909e-01  1.50000000e+00  2.26696867e-04 
 2.16762500e-03  1.50000000e+00  1.85132983e-01  1.50000000e+00  2.28574298e-04 
 2.16787500e-03  1.50000000e+00  1.85024540e-01  1.50000000e+00  2.30433481e-04 
 2.16812500e-03  1.50000000e+00  1.84916576e-01  1.50000000e+00  2.32300479e-04 
 2.16837500e-03  1.50000000e+00  1.84809090e-01  1.50000000e+00  2.34149228e-04 
 2.16862500e-03  1.50000000e+00  1.84702078e-01  1.50000000e+00  2.36005874e-04 
 2.16887500e-03  1.50000000e+00  1.84595537e-01  1.50000000e+00  2.37844506e-04 
 2.16912500e-03  1.50000000e+00  1.84489464e-01  1.50000000e+00  2.39691030e-04 
 2.16937500e-03  1.50000000e+00  1.84383856e-01  1.50000000e+00  2.41519475e-04 
 2.16962500e-03  1.50000000e+00  1.84278711e-01  1.50000000e+00  2.43355837e-04 
 2.16987500e-03  1.50000000e+00  1.84174024e-01  1.50000000e+00  2.45174198e-04 
 2.17012500e-03  1.50000000e+00  1.84069794e-01  1.50000000e+00  2.47000448e-04 
 2.17037500e-03  1.50000000e+00  1.83966018e-01  1.50000000e+00  2.48808716e-04 
 2.17062500e-03  1.50000000e+00  1.83862692e-01  1.50000000e+00  2.50624930e-04 
 2.17087500e-03  1.50000000e+00  1.83759814e-01  1.50000000e+00  2.52423209e-04 
 2.17112500e-03  1.50000000e+00  1.83657381e-01  1.50000000e+00  2.54229495e-04 
 2.17137500e-03  1.50000000e+00  1.83555391e-01  1.50000000e+00  2.56017966e-04 
 2.17162500e-03  1.50000000e+00  1.83453840e-01  1.50000000e+00  2.57814471e-04 
 2.17187500e-03  1.50000000e+00  1.83352727e-01  1.50000000e+00  2.59593208e-04 
 2.17212500e-03  1.50000000e+00  1.83252047e-01  1.50000000e+00  2.61379993e-04 
 2.17237500e-03  1.50000000e+00  1.83151800e-01  1.50000000e+00  2.63149075e-04 
 2.17262500e-03  1.50000000e+00  1.83051981e-01  1.50000000e+00  2.64926270e-04 
 2.17287500e-03  1.50000000e+00  1.82952589e-01  1.50000000e+00  2.66685751e-04 
 2.17312500e-03  1.50000000e+00  1.82853620e-01  1.50000000e+00  2.68453294e-04 
 2.17337500e-03  1.50000000e+00  1.82755073e-01  1.50000000e+00  2.70203249e-04 
 2.17362500e-03  1.50000000e+00  1.82656944e-01  1.50000000e+00  2.71961309e-04 
 2.17387500e-03  1.50000000e+00  1.82559231e-01  1.50000000e+00  2.73701790e-04 
 2.17412500e-03  1.50000000e+00  1.82461932e-01  1.50000000e+00  2.75450392e-04 
 2.17437500e-03  1.50000000e+00  1.82365044e-01  1.50000000e+00  2.77181482e-04 
 2.17462500e-03  1.50000000e+00  1.82268565e-01  1.50000000e+00  2.78920750e-04 
 2.17487500e-03  1.50000000e+00  1.82172492e-01  1.50000000e+00  2.80642550e-04 
 2.17512500e-03  1.50000000e+00  1.82076823e-01  1.50000000e+00  2.82372558e-04 
 2.17537500e-03  1.50000000e+00  1.81981555e-01  1.50000000e+00  2.84085142e-04 
 2.17562500e-03  1.50000000e+00  1.81886686e-01  1.50000000e+00  2.85805933e-04 
 2.17587500e-03  1.50000000e+00  1.81792213e-01  1.50000000e+00  2.87509341e-04 
 2.17612500e-03  1.50000000e+00  1.81698135e-01  1.50000000e+00  2.89220964e-04 
 2.17637500e-03  1.50000000e+00  1.81604449e-01  1.50000000e+00  2.90915286e-04 
 2.17662500e-03  1.50000000e+00  1.81511153e-01  1.50000000e+00  2.92617881e-04 
 2.17687500e-03  1.50000000e+00  1.81418244e-01  1.50000000e+00  2.94303225e-04 
 2.17712500e-03  1.50000000e+00  1.81325720e-01  1.50000000e+00  2.95996817e-04 
 2.17737500e-03  1.50000000e+00  1.81233578e-01  1.50000000e+00  2.97673173e-04 
 2.17762500e-03  1.50000000e+00  1.81141818e-01  1.50000000e+00  2.99357872e-04 
 2.17787500e-03  1.50000000e+00  1.81050436e-01  1.50000000e+00  3.01025422e-04 
 2.17812500e-03  1.50000000e+00  1.80959430e-01  1.50000000e+00  3.02701222e-04 
 2.17837500e-03  1.50000000e+00  1.80868798e-01  1.50000000e+00  3.04359906e-04 
 2.17862500e-03  1.50000000e+00  1.80778537e-01  1.50000000e+00  3.06026953e-04 
 2.17887500e-03  1.50000000e+00  1.80688647e-01  1.50000000e+00  3.07676935e-04 
 2.17912500e-03  1.50000000e+00  1.80599124e-01  1.50000000e+00  3.09335253e-04 
 2.17937500e-03  1.50000000e+00  1.80509966e-01  1.50000000e+00  3.10976586e-04 
 2.17962500e-03  1.50000000e+00  1.80421172e-01  1.50000000e+00  3.12626327e-04 
 2.17987500e-03  1.50000000e+00  1.80332740e-01  1.50000000e+00  3.14259053e-04 
 2.18012500e-03  1.50000000e+00  1.80244666e-01  1.50000000e+00  3.15900139e-04 
 2.18037500e-03  1.50000000e+00  1.80156950e-01  1.50000000e+00  3.17524334e-04 
 2.18062500e-03  1.50000000e+00  1.80069588e-01  1.50000000e+00  3.19156873e-04 
 2.18087500e-03  1.50000000e+00  1.79982580e-01  1.50000000e+00  3.20772529e-04 
 2.18112500e-03  1.50000000e+00  1.79895923e-01  1.50000000e+00  3.22396657e-04 
 2.18137500e-03  1.50000000e+00  1.79809615e-01  1.50000000e+00  3.24003896e-04 
 2.18162500e-03  1.50000000e+00  1.79723654e-01  1.50000000e+00  3.25619565e-04 
 2.18187500e-03  1.50000000e+00  1.79638038e-01  1.50000000e+00  3.27218536e-04 
 2.18212500e-03  1.50000000e+00  1.79552766e-01  1.50000000e+00  3.28825978e-04 
 2.18237500e-03  1.50000000e+00  1.79467835e-01  1.50000000e+00  3.30416575e-04 
 2.18262500e-03  1.50000000e+00  1.79383243e-01  1.50000000e+00  3.32015640e-04 
 2.18287500e-03  1.50000000e+00  1.79298989e-01  1.50000000e+00  3.33598083e-04 
 2.18312500e-03  1.50000000e+00  1.79215070e-01  1.50000000e+00  3.35188945e-04 
 2.18337500e-03  1.50000000e+00  1.79131486e-01  1.50000000e+00  3.36763076e-04 
 2.18362500e-03  1.50000000e+00  1.79048233e-01  1.50000000e+00  3.38345730e-04 
 2.18387500e-03  1.50000000e+00  1.78965310e-01  1.50000000e+00  3.39911801e-04 
 2.18412500e-03  1.50000000e+00  1.78882716e-01  1.50000000e+00  3.41486410e-04 
