 frequency       v(L_dB)         v(L_arg)        v(Tmb_dB)       v(Tmb_arg)      v(Ttian_dB)     v(Ttian_arg)   
 1.34497085e+02  4.88807985e+01 -6.33237168e+01  4.75650292e+01 -6.20941484e+01  4.75650444e+01 -6.20940322e+01 
 1.37598551e+02  4.87224836e+01 -6.38459761e+01  4.74065526e+01 -6.26450692e+01  4.74065678e+01 -6.26449558e+01 
 1.40771537e+02  4.85627415e+01 -6.43611578e+01  4.72466511e+01 -6.31882228e+01  4.72466662e+01 -6.31881121e+01 
 1.44017690e+02  4.84016114e+01 -6.48691954e+01  4.70853642e+01 -6.37235592e+01  4.70853792e+01 -6.37234509e+01 
 1.47338699e+02  4.82391324e+01 -6.53700322e+01  4.69227311e+01 -6.42510383e+01  4.69227461e+01 -6.42509326e+01 
 1.50736290e+02  4.80753435e+01 -6.58636213e+01  4.67587909e+01 -6.47706305e+01  4.67588058e+01 -6.47705273e+01 
 1.54212228e+02  4.79102830e+01 -6.63499254e+01  4.65935821e+01 -6.52823142e+01  4.65935970e+01 -6.52822132e+01 
 1.57768320e+02  4.77439891e+01 -6.68289162e+01  4.64271430e+01 -6.57860768e+01  4.64271579e+01 -6.57859780e+01 
 1.61406415e+02  4.75764994e+01 -6.73005747e+01  4.62595113e+01 -6.62819145e+01  4.62595261e+01 -6.62818179e+01 
 1.65128404e+02  4.74078509e+01 -6.77648904e+01  4.60907241e+01 -6.67698316e+01  4.60907389e+01 -6.67697370e+01 
 1.68936220e+02  4.72380803e+01 -6.82218606e+01  4.59208182e+01 -6.72498398e+01  4.59208329e+01 -6.72497471e+01 
 1.72831844e+02  4.70672235e+01 -6.86714898e+01  4.57498294e+01 -6.77219580e+01  4.57498441e+01 -6.77218676e+01 
 1.76817299e+02  4.68953158e+01 -6.91137908e+01  4.55777931e+01 -6.81862128e+01  4.55778078e+01 -6.81861245e+01 
 1.80894658e+02  4.67223919e+01 -6.95487823e+01  4.54047441e+01 -6.86426370e+01  4.54047588e+01 -6.86425506e+01 
 1.85066040e+02  4.65484858e+01 -6.99764917e+01  4.52307164e+01 -6.90912697e+01  4.52307310e+01 -6.90911852e+01 
 1.89333613e+02  4.63736309e+01 -7.03969505e+01  4.50557433e+01 -6.95321559e+01  4.50557579e+01 -6.95320734e+01 
 1.93699595e+02  4.61978596e+01 -7.08101965e+01  4.48798572e+01 -6.99653459e+01  4.48798718e+01 -6.99652654e+01 
 1.98166255e+02  4.60212038e+01 -7.12162739e+01  4.47030901e+01 -7.03908958e+01  4.47031046e+01 -7.03908171e+01 
 2.02735916e+02  4.58436946e+01 -7.16152310e+01  4.45254729e+01 -7.08088661e+01  4.45254874e+01 -7.08087889e+01 
 2.07410951e+02  4.56653622e+01 -7.20071218e+01  4.43470359e+01 -7.12193218e+01  4.43470504e+01 -7.12192461e+01 
 2.12193792e+02  4.54862362e+01 -7.23920041e+01  4.41678086e+01 -7.16223321e+01  4.41678231e+01 -7.16222582e+01 
 2.17086923e+02  4.53063453e+01 -7.27699398e+01  4.39878197e+01 -7.20179703e+01  4.39878341e+01 -7.20178980e+01 
 2.22092889e+02  4.51257174e+01 -7.31409956e+01  4.38070971e+01 -7.24063129e+01  4.38071115e+01 -7.24062422e+01 
 2.27214291e+02  4.49443799e+01 -7.35052412e+01  4.36256679e+01 -7.27874402e+01  4.36256823e+01 -7.27873708e+01 
 2.32453791e+02  4.47623589e+01 -7.38627487e+01  4.34435585e+01 -7.31614348e+01  4.34435728e+01 -7.31613669e+01 
 2.37814113e+02  4.45796803e+01 -7.42135947e+01  4.32607944e+01 -7.35283825e+01  4.32608087e+01 -7.35283158e+01 
 2.43298042e+02  4.43963688e+01 -7.45578571e+01  4.30774004e+01 -7.38883710e+01  4.30774147e+01 -7.38883058e+01 
 2.48908429e+02  4.42124486e+01 -7.48956172e+01  4.28934006e+01 -7.42414909e+01  4.28934149e+01 -7.42414268e+01 
 2.54648190e+02  4.40279430e+01 -7.52269583e+01  4.27088183e+01 -7.45878341e+01  4.27088325e+01 -7.45877714e+01 
 2.60520309e+02  4.38428746e+01 -7.55519653e+01  4.25236758e+01 -7.49274947e+01  4.25236901e+01 -7.49274331e+01 
 2.66527837e+02  4.36572652e+01 -7.58707250e+01  4.23379952e+01 -7.52605679e+01  4.23380094e+01 -7.52605075e+01 
 2.72673897e+02  4.34711360e+01 -7.61833252e+01  4.21517974e+01 -7.55871504e+01  4.21518116e+01 -7.55870912e+01 
 2.78961683e+02  4.32845076e+01 -7.64898561e+01  4.19651028e+01 -7.59073399e+01  4.19651170e+01 -7.59072819e+01 
 2.85394464e+02  4.30973995e+01 -7.67904081e+01  4.17779311e+01 -7.62212350e+01  4.17779452e+01 -7.62211781e+01 
 2.91975583e+02  4.29098309e+01 -7.70850735e+01  4.15903013e+01 -7.65289349e+01  4.15903154e+01 -7.65288791e+01 
 2.98708461e+02  4.27218202e+01 -7.73739436e+01  4.14022317e+01 -7.68305398e+01  4.14022458e+01 -7.68304848e+01 
 3.05596598e+02  4.25333852e+01 -7.76571124e+01  4.12137401e+01 -7.71261499e+01  4.12137541e+01 -7.71260958e+01 
 3.12643573e+02  4.23445430e+01 -7.79346731e+01  4.10248434e+01 -7.74158656e+01  4.10248574e+01 -7.74158125e+01 
 3.19853049e+02  4.21553100e+01 -7.82067191e+01  4.08355581e+01 -7.76997877e+01  4.08355721e+01 -7.76997357e+01 
 3.27228774e+02  4.19657022e+01 -7.84733446e+01  4.06459001e+01 -7.79780171e+01  4.06459141e+01 -7.79779658e+01 
 3.34774581e+02  4.17757350e+01 -7.87346439e+01  4.04558845e+01 -7.82506540e+01  4.04558985e+01 -7.82506037e+01 
 3.42494392e+02  4.15854231e+01 -7.89907105e+01  4.02655262e+01 -7.85177991e+01  4.02655402e+01 -7.85177496e+01 
 3.50392221e+02  4.13947806e+01 -7.92416380e+01  4.00748392e+01 -7.87795521e+01  4.00748531e+01 -7.87795035e+01 
 3.58472171e+02  4.12038213e+01 -7.94875206e+01  3.98838371e+01 -7.90360129e+01  3.98838511e+01 -7.90359652e+01 
 3.66738442e+02  4.10125582e+01 -7.97284512e+01  3.96925331e+01 -7.92872805e+01  3.96925470e+01 -7.92872335e+01 
 3.75195331e+02  4.08210041e+01 -7.99645222e+01  3.95009396e+01 -7.95334532e+01  3.95009535e+01 -7.95334070e+01 
 3.83847234e+02  4.06291711e+01 -8.01958262e+01  3.93090688e+01 -7.97746292e+01  3.93090827e+01 -7.97745837e+01 
 3.92698648e+02  4.04370709e+01 -8.04224546e+01  3.91169324e+01 -8.00109054e+01  3.91169463e+01 -8.00108604e+01 
 4.01754173e+02  4.02447147e+01 -8.06444988e+01  3.89245414e+01 -8.02423779e+01  3.89245553e+01 -8.02423337e+01 
 4.11018515e+02  4.00521132e+01 -8.08620484e+01  3.87319067e+01 -8.04691425e+01  3.87319205e+01 -8.04690989e+01 
 4.20496491e+02  3.98592770e+01 -8.10751933e+01  3.85390385e+01 -8.06912936e+01  3.85390523e+01 -8.06912506e+01 
 4.30193027e+02  3.96662158e+01 -8.12840222e+01  3.83459467e+01 -8.09089250e+01  3.83459605e+01 -8.09088827e+01 
 4.40113162e+02  3.94729392e+01 -8.14886226e+01  3.81526408e+01 -8.11221293e+01  3.81526546e+01 -8.11220875e+01 
 4.50262052e+02  3.92794565e+01 -8.16890818e+01  3.79591299e+01 -8.13309980e+01  3.79591437e+01 -8.13309568e+01 
 4.60644974e+02  3.90857763e+01 -8.18854855e+01  3.77654228e+01 -8.15356219e+01  3.77654366e+01 -8.15355813e+01 
 4.71267322e+02  3.88919072e+01 -8.20779190e+01  3.75715279e+01 -8.17360906e+01  3.75715417e+01 -8.17360503e+01 
 4.82134619e+02  3.86978573e+01 -8.22664665e+01  3.73774533e+01 -8.19324922e+01  3.73774670e+01 -8.19324527e+01 
 4.93252513e+02  3.85036342e+01 -8.24512106e+01  3.71832065e+01 -8.21249145e+01  3.71832203e+01 -8.21248753e+01 
 5.04626783e+02  3.83092455e+01 -8.26322336e+01  3.69887951e+01 -8.23134433e+01  3.69888089e+01 -8.23134045e+01 
 5.16263340e+02  3.81146983e+01 -8.28096166e+01  3.67942262e+01 -8.24981638e+01  3.67942399e+01 -8.24981255e+01 
 5.28168234e+02  3.79199994e+01 -8.29834392e+01  3.65995066e+01 -8.26791601e+01  3.65995203e+01 -8.26791222e+01 
 5.40347650e+02  3.77251555e+01 -8.31537807e+01  3.64046427e+01 -8.28565147e+01  3.64046564e+01 -8.28564771e+01 
 5.52807921e+02  3.75301727e+01 -8.33207186e+01  3.62096409e+01 -8.30303092e+01  3.62096545e+01 -8.30302719e+01 
 5.65555523e+02  3.73350571e+01 -8.34843296e+01  3.60145071e+01 -8.32006242e+01  3.60145207e+01 -8.32005872e+01 
 5.78597080e+02  3.71398146e+01 -8.36446897e+01  3.58192470e+01 -8.33675387e+01  3.58192607e+01 -8.33675020e+01 
 5.91939372e+02  3.69444505e+01 -8.38018728e+01  3.56238663e+01 -8.35311309e+01  3.56238799e+01 -8.35310946e+01 
 6.05589334e+02  3.67489703e+01 -8.39559529e+01  3.54283701e+01 -8.36914776e+01  3.54283837e+01 -8.36914415e+01 
 6.19554061e+02  3.65533790e+01 -8.41070021e+01  3.52327635e+01 -8.38486546e+01  3.52327771e+01 -8.38486188e+01 
 6.33840810e+02  3.63576815e+01 -8.42550919e+01  3.50370514e+01 -8.40027365e+01  3.50370649e+01 -8.40027010e+01 
 6.48457008e+02  3.61618825e+01 -8.44002925e+01  3.48412383e+01 -8.41537967e+01  3.48412518e+01 -8.41537613e+01 
 6.63410251e+02  3.59659863e+01 -8.45426727e+01  3.46453287e+01 -8.43019075e+01  3.46453423e+01 -8.43018723e+01 
 6.78708313e+02  3.57699973e+01 -8.46823014e+01  3.44493269e+01 -8.44471401e+01  3.44493404e+01 -8.44471051e+01 
 6.94359143e+02  3.55739196e+01 -8.48192449e+01  3.42532370e+01 -8.45895645e+01  3.42532505e+01 -8.45895297e+01 
 7.10370877e+02  3.53777571e+01 -8.49535695e+01  3.40570627e+01 -8.47292496e+01  3.40570762e+01 -8.47292149e+01 
 7.26751838e+02  3.51815136e+01 -8.50853401e+01  3.38608080e+01 -8.48662634e+01  3.38608214e+01 -8.48662287e+01 
 7.43510539e+02  3.49851926e+01 -8.52146210e+01  3.36644763e+01 -8.50006725e+01  3.36644897e+01 -8.50006380e+01 
 7.60655691e+02  3.47887976e+01 -8.53414747e+01  3.34680710e+01 -8.51325426e+01  3.34680844e+01 -8.51325081e+01 
 7.78196206e+02  3.45923318e+01 -8.54659636e+01  3.32715954e+01 -8.52619384e+01  3.32716088e+01 -8.52619040e+01 
 7.96141200e+02  3.43957986e+01 -8.55881485e+01  3.30750528e+01 -8.53889236e+01  3.30750661e+01 -8.53888893e+01 
 8.14500001e+02  3.41992008e+01 -8.57080896e+01  3.28784460e+01 -8.55135607e+01  3.28784593e+01 -8.55135264e+01 
 8.33282151e+02  3.40025413e+01 -8.58258458e+01  3.26817780e+01 -8.56359114e+01  3.26817913e+01 -8.56358772e+01 
 8.52497412e+02  3.38058230e+01 -8.59414756e+01  3.24850515e+01 -8.57560362e+01  3.24850647e+01 -8.57560020e+01 
 8.72155772e+02  3.36090485e+01 -8.60550363e+01  3.22882691e+01 -8.58739949e+01  3.22882823e+01 -8.58739606e+01 
 8.92267449e+02  3.34122203e+01 -8.61665838e+01  3.20914334e+01 -8.59898462e+01  3.20914466e+01 -8.59898118e+01 
 9.12842895e+02  3.32153408e+01 -8.62761742e+01  3.18945468e+01 -8.61036478e+01  3.18945600e+01 -8.61036134e+01 
 9.33892805e+02  3.30184125e+01 -8.63838619e+01  3.16976116e+01 -8.62154566e+01  3.16976248e+01 -8.62154221e+01 
 9.55428121e+02  3.28214375e+01 -8.64897008e+01  3.15006301e+01 -8.63253287e+01  3.15006432e+01 -8.63252941e+01 
 9.77460036e+02  3.26244180e+01 -8.65937438e+01  3.13036043e+01 -8.64333193e+01  3.13036174e+01 -8.64332845e+01 
 1.00000000e+03  3.24273560e+01 -8.66960433e+01  3.11065363e+01 -8.65394824e+01  3.11065494e+01 -8.65394475e+01 
 1.02305973e+03  3.22302534e+01 -8.67966507e+01  3.09094281e+01 -8.66438717e+01  3.09094411e+01 -8.66438367e+01 
 1.04665121e+03  3.20331123e+01 -8.68956166e+01  3.07122814e+01 -8.67465398e+01  3.07122944e+01 -8.67465046e+01 
 1.07078670e+03  3.18359343e+01 -8.69929908e+01  3.05150982e+01 -8.68475386e+01  3.05151112e+01 -8.68475032e+01 
 1.09547876e+03  3.16387212e+01 -8.70888228e+01  3.03178801e+01 -8.69469191e+01  3.03178930e+01 -8.69468835e+01 
 1.12074020e+03  3.14414746e+01 -8.71831608e+01  3.01206288e+01 -8.70447317e+01  3.01206417e+01 -8.70446959e+01 
 1.14658417e+03  3.12441963e+01 -8.72760528e+01  2.99233459e+01 -8.71410261e+01  2.99233587e+01 -8.71409900e+01 
 1.17302409e+03  3.10468875e+01 -8.73675457e+01  2.97260328e+01 -8.72358511e+01  2.97260456e+01 -8.72358147e+01 
 1.20007371e+03  3.08495500e+01 -8.74576863e+01  2.95286911e+01 -8.73292551e+01  2.95287038e+01 -8.73292183e+01 
 1.22774708e+03  3.06521849e+01 -8.75465202e+01  2.93313221e+01 -8.74212854e+01  2.93313348e+01 -8.74212484e+01 
 1.25605860e+03  3.04547938e+01 -8.76340927e+01  2.91339271e+01 -8.75119892e+01  2.91339398e+01 -8.75119518e+01 
 1.28502297e+03  3.02573778e+01 -8.77204486e+01  2.89365076e+01 -8.76014126e+01  2.89365201e+01 -8.76013748e+01 
 1.31465525e+03  3.00599383e+01 -8.78056317e+01  2.87390646e+01 -8.76896013e+01  2.87390771e+01 -8.76895632e+01 
 1.34497085e+03  2.98624764e+01 -8.78896858e+01  2.85415994e+01 -8.77766005e+01  2.85416118e+01 -8.77765619e+01 
 1.37598551e+03  2.96649933e+01 -8.79726538e+01  2.83441131e+01 -8.78624547e+01  2.83441255e+01 -8.78624157e+01 
 1.40771537e+03  2.94674900e+01 -8.80545781e+01  2.81466068e+01 -8.79472078e+01  2.81466192e+01 -8.79471684e+01 
 1.44017690e+03  2.92699678e+01 -8.81355009e+01  2.79490817e+01 -8.80309034e+01  2.79490940e+01 -8.80308634e+01 
 1.47338699e+03  2.90724275e+01 -8.82154634e+01  2.77515387e+01 -8.81135843e+01  2.77515509e+01 -8.81135440e+01 
 1.50736290e+03  2.88748702e+01 -8.82945069e+01  2.75539787e+01 -8.81952932e+01  2.75539909e+01 -8.81952523e+01 
 1.54212228e+03  2.86772968e+01 -8.83726719e+01  2.73564029e+01 -8.82760719e+01  2.73564150e+01 -8.82760304e+01 
 1.57768320e+03  2.84797083e+01 -8.84499986e+01  2.71588120e+01 -8.83559620e+01  2.71588240e+01 -8.83559200e+01 
 1.61406415e+03  2.82821055e+01 -8.85265269e+01  2.69612069e+01 -8.84350047e+01  2.69612188e+01 -8.84349621e+01 
 1.65128404e+03  2.80844893e+01 -8.86022960e+01  2.67635886e+01 -8.85132406e+01  2.67636004e+01 -8.85131975e+01 
 1.68936220e+03  2.78868606e+01 -8.86773451e+01  2.65659578e+01 -8.85907102e+01  2.65659695e+01 -8.85906664e+01 
 1.72831844e+03  2.76892201e+01 -8.87517129e+01  2.63683153e+01 -8.86674533e+01  2.63683270e+01 -8.86674089e+01 
 1.76817299e+03  2.74915687e+01 -8.88254377e+01  2.61706620e+01 -8.87435097e+01  2.61706736e+01 -8.87434646e+01 
 1.80894658e+03  2.72939070e+01 -8.88985576e+01  2.59729986e+01 -8.88189185e+01  2.59730101e+01 -8.88188727e+01 
 1.85066040e+03  2.70962360e+01 -8.89711104e+01  2.57753258e+01 -8.88937188e+01  2.57753372e+01 -8.88936723e+01 
 1.89333613e+03  2.68985561e+01 -8.90431336e+01  2.55776444e+01 -8.89679492e+01  2.55776556e+01 -8.89679020e+01 
 1.93699595e+03  2.67008683e+01 -8.91146645e+01  2.53799549e+01 -8.90416482e+01  2.53799661e+01 -8.90416002e+01 
 1.98166255e+03  2.65031731e+01 -8.91857401e+01  2.51822583e+01 -8.91148539e+01  2.51822694e+01 -8.91148052e+01 
 2.02735916e+03  2.63054712e+01 -8.92563972e+01  2.49845550e+01 -8.91876043e+01  2.49845660e+01 -8.91875547e+01 
 2.07410951e+03  2.61077634e+01 -8.93266724e+01  2.47868458e+01 -8.92599370e+01  2.47868567e+01 -8.92598866e+01 
 2.12193792e+03  2.59100501e+01 -8.93966023e+01  2.45891313e+01 -8.93318896e+01  2.45891420e+01 -8.93318383e+01 
 2.17086923e+03  2.57123322e+01 -8.94662229e+01  2.43914122e+01 -8.94034994e+01  2.43914227e+01 -8.94034472e+01 
 2.22092889e+03  2.55146101e+01 -8.95355706e+01  2.41936890e+01 -8.94748036e+01  2.41936994e+01 -8.94747505e+01 
 2.27214291e+03  2.53168846e+01 -8.96046813e+01  2.39959624e+01 -8.95458393e+01  2.39959726e+01 -8.95457852e+01 
 2.32453791e+03  2.51191562e+01 -8.96735910e+01  2.37982329e+01 -8.96166433e+01  2.37982430e+01 -8.96165882e+01 
 2.37814113e+03  2.49214255e+01 -8.97423354e+01  2.36005012e+01 -8.96872525e+01  2.36005112e+01 -8.96871965e+01 
 2.43298042e+03  2.47236931e+01 -8.98109504e+01  2.34027680e+01 -8.97577036e+01  2.34027778e+01 -8.97576466e+01 
 2.48908429e+03  2.45259597e+01 -8.98794716e+01  2.32050337e+01 -8.98280334e+01  2.32050433e+01 -8.98279753e+01 
 2.54648190e+03  2.43282258e+01 -8.99479349e+01  2.30072989e+01 -8.98982784e+01  2.30073083e+01 -8.98982192e+01 
 2.60520309e+03  2.41304919e+01 -9.00163758e+01  2.28095643e+01 -8.99684753e+01  2.28095736e+01 -8.99684150e+01 
 2.66527837e+03  2.39327588e+01 -9.00848301e+01  2.26118305e+01 -9.00386608e+01  2.26118395e+01 -9.00385993e+01 
 2.72673897e+03  2.37350270e+01 -9.01533335e+01  2.24140980e+01 -9.01088713e+01  2.24141068e+01 -9.01088087e+01 
 2.78961683e+03  2.35372971e+01 -9.02219217e+01  2.22163674e+01 -9.01791437e+01  2.22163761e+01 -9.01790798e+01 
 2.85394464e+03  2.33395697e+01 -9.02906307e+01  2.20186394e+01 -9.02495145e+01  2.20186478e+01 -9.02494495e+01 
 2.91975583e+03  2.31418454e+01 -9.03594963e+01  2.18209145e+01 -9.03200208e+01  2.18209227e+01 -9.03199544e+01 
 2.98708461e+03  2.29441248e+01 -9.04285547e+01  2.16231934e+01 -9.03906992e+01  2.16232013e+01 -9.03906316e+01 
 3.05596598e+03  2.27464085e+01 -9.04978419e+01  2.14254766e+01 -9.04615869e+01  2.14254843e+01 -9.04615180e+01 
 3.12643573e+03  2.25486972e+01 -9.05673943e+01  2.12277649e+01 -9.05327210e+01  2.12277722e+01 -9.05326507e+01 
 3.19853049e+03  2.23509914e+01 -9.06372484e+01  2.10300587e+01 -9.06041389e+01  2.10300658e+01 -9.06040672e+01 
 3.27228774e+03  2.21532919e+01 -9.07074408e+01  2.08323589e+01 -9.06758779e+01  2.08323656e+01 -9.06758048e+01 
 3.34774581e+03  2.19555994e+01 -9.07780085e+01  2.06346659e+01 -9.07479759e+01  2.06346724e+01 -9.07479013e+01 
 3.42494392e+03  2.17579144e+01 -9.08489885e+01  2.04369806e+01 -9.08204707e+01  2.04369867e+01 -9.08203946e+01 
 3.50392221e+03  2.15602377e+01 -9.09204182e+01  2.02393036e+01 -9.08934005e+01  2.02393094e+01 -9.08933229e+01 
 3.58472171e+03  2.13625700e+01 -9.09923353e+01  2.00416357e+01 -9.09668036e+01  2.00416411e+01 -9.09667245e+01 
 3.66738442e+03  2.11649119e+01 -9.10647776e+01  1.98439774e+01 -9.10407189e+01  1.98439825e+01 -9.10406383e+01 
 3.75195331e+03  2.09672644e+01 -9.11377835e+01  1.96463297e+01 -9.11151854e+01  1.96463343e+01 -9.11151031e+01 
 3.83847234e+03  2.07696281e+01 -9.12113915e+01  1.94486932e+01 -9.11902423e+01  1.94486974e+01 -9.11901584e+01 
 3.92698648e+03  2.05720038e+01 -9.12856406e+01  1.92510687e+01 -9.12659295e+01  1.92510725e+01 -9.12658439e+01 
 4.01754173e+03  2.03743923e+01 -9.13605700e+01  1.90534571e+01 -9.13422870e+01  1.90534605e+01 -9.13421997e+01 
 4.11018515e+03  2.01767945e+01 -9.14362196e+01  1.88558592e+01 -9.14193554e+01  1.88558621e+01 -9.14192663e+01 
 4.20496491e+03  1.99792112e+01 -9.15126296e+01  1.86582759e+01 -9.14971755e+01  1.86582783e+01 -9.14970846e+01 
 4.30193027e+03  1.97816434e+01 -9.15898406e+01  1.84607081e+01 -9.15757887e+01  1.84607099e+01 -9.15756961e+01 
 4.40113162e+03  1.95840919e+01 -9.16678937e+01  1.82631566e+01 -9.16552370e+01  1.82631579e+01 -9.16551425e+01 
 4.50262052e+03  1.93865578e+01 -9.17468306e+01  1.80656225e+01 -9.17355627e+01  1.80656232e+01 -9.17354663e+01 
 4.60644974e+03  1.91890419e+01 -9.18266934e+01  1.78681067e+01 -9.18168087e+01  1.78681069e+01 -9.18167104e+01 
 4.71267322e+03  1.89915455e+01 -9.19075249e+01  1.76706104e+01 -9.18990185e+01  1.76706099e+01 -9.18989183e+01 
 4.82134619e+03  1.87940695e+01 -9.19893684e+01  1.74731344e+01 -9.19822362e+01  1.74731333e+01 -9.19821340e+01 
 4.93252513e+03  1.85966150e+01 -9.20722680e+01  1.72756801e+01 -9.20665065e+01  1.72756783e+01 -9.20664023e+01 
 5.04626783e+03  1.83991833e+01 -9.21562681e+01  1.70782485e+01 -9.21518747e+01  1.70782460e+01 -9.21517684e+01 
 5.16263340e+03  1.82017754e+01 -9.22414142e+01  1.68808408e+01 -9.22383869e+01  1.68808376e+01 -9.22382785e+01 
 5.28168234e+03  1.80043927e+01 -9.23277521e+01  1.66834583e+01 -9.23260897e+01  1.66834543e+01 -9.23259793e+01 
 5.40347650e+03  1.78070364e+01 -9.24153287e+01  1.64861023e+01 -9.24150307e+01  1.64860974e+01 -9.24149181e+01 
 5.52807921e+03  1.76097080e+01 -9.25041915e+01  1.62887741e+01 -9.25052582e+01  1.62887684e+01 -9.25051435e+01 
 5.65555523e+03  1.74124088e+01 -9.25943888e+01  1.60914751e+01 -9.25968212e+01  1.60914685e+01 -9.25967043e+01 
 5.78597080e+03  1.72151402e+01 -9.26859698e+01  1.58942069e+01 -9.26897697e+01  1.58941994e+01 -9.26896505e+01 
 5.91939372e+03  1.70179039e+01 -9.27789846e+01  1.56969709e+01 -9.27841544e+01  1.56969624e+01 -9.27840330e+01 
 6.05589334e+03  1.68207014e+01 -9.28734842e+01  1.54997687e+01 -9.28800271e+01  1.54997592e+01 -9.28799034e+01 
 6.19554061e+03  1.66235343e+01 -9.29695205e+01  1.53026020e+01 -9.29774406e+01  1.53025914e+01 -9.29773146e+01 
 6.33840810e+03  1.64264044e+01 -9.30671465e+01  1.51054725e+01 -9.30764485e+01  1.51054608e+01 -9.30763201e+01 
 6.48457008e+03  1.62293135e+01 -9.31664161e+01  1.49083820e+01 -9.31771055e+01  1.49083691e+01 -9.31769748e+01 
 6.63410251e+03  1.60322635e+01 -9.32673846e+01  1.47113324e+01 -9.32794676e+01  1.47113183e+01 -9.32793346e+01 
 6.78708313e+03  1.58352562e+01 -9.33701079e+01  1.45143256e+01 -9.33835917e+01  1.45143102e+01 -9.33834563e+01 
 6.94359143e+03  1.56382939e+01 -9.34746437e+01  1.43173637e+01 -9.34895359e+01  1.43173470e+01 -9.34893982e+01 
 7.10370877e+03  1.54413785e+01 -9.35810504e+01  1.41204488e+01 -9.35973598e+01  1.41204307e+01 -9.35972196e+01 
 7.26751838e+03  1.52445123e+01 -9.36893879e+01  1.39235831e+01 -9.37071238e+01  1.39235635e+01 -9.37069813e+01 
 7.43510539e+03  1.50476976e+01 -9.37997175e+01  1.37267690e+01 -9.38188902e+01  1.37267478e+01 -9.38187453e+01 
 7.60655691e+03  1.48509368e+01 -9.39121017e+01  1.35300087e+01 -9.39327222e+01  1.35299860e+01 -9.39325749e+01 
 7.78196206e+03  1.46542325e+01 -9.40266045e+01  1.33333049e+01 -9.40486848e+01  1.33332805e+01 -9.40485351e+01 
 7.96141200e+03  1.44575872e+01 -9.41432916e+01  1.31366602e+01 -9.41668442e+01  1.31366340e+01 -9.41666921e+01 
 8.14500001e+03  1.42610037e+01 -9.42622299e+01  1.29400773e+01 -9.42872685e+01  1.29400493e+01 -9.42871140e+01 
 8.33282151e+03  1.40644848e+01 -9.43834882e+01  1.27435590e+01 -9.44100272e+01  1.27435290e+01 -9.44098704e+01 
 8.52497412e+03  1.38680335e+01 -9.45071368e+01  1.25471083e+01 -9.45351915e+01  1.25470763e+01 -9.45350324e+01 
 8.72155772e+03  1.36716530e+01 -9.46332479e+01  1.23507283e+01 -9.46628346e+01  1.23506942e+01 -9.46626732e+01 
 8.92267449e+03  1.34753463e+01 -9.47618956e+01  1.21544222e+01 -9.47930313e+01  1.21543859e+01 -9.47928676e+01 
 9.12842895e+03  1.32791169e+01 -9.48931557e+01  1.19581934e+01 -9.49258584e+01  1.19581548e+01 -9.49256926e+01 
 9.33892805e+03  1.30829683e+01 -9.50271062e+01  1.17620454e+01 -9.50613949e+01  1.17620043e+01 -9.50612269e+01 
 9.55428121e+03  1.28869041e+01 -9.51638269e+01  1.15659818e+01 -9.51997216e+01  1.15659382e+01 -9.51995515e+01 
 9.77460036e+03  1.26909282e+01 -9.53034001e+01  1.13700064e+01 -9.53409216e+01  1.13699602e+01 -9.53407495e+01 
 1.00000000e+04  1.24950445e+01 -9.54459101e+01  1.11741232e+01 -9.54850805e+01  1.11740742e+01 -9.54849064e+01 
 1.02305973e+04  1.22992571e+01 -9.55914437e+01  1.09783363e+01 -9.56322858e+01  1.09782843e+01 -9.56321099e+01 
 1.04665121e+04  1.21035703e+01 -9.57400901e+01  1.07826500e+01 -9.57826281e+01  1.07825949e+01 -9.57824504e+01 
 1.07078670e+04  1.19079886e+01 -9.58919412e+01  1.05870687e+01 -9.59361999e+01  1.05870105e+01 -9.59360207e+01 
 1.09547876e+04  1.17125167e+01 -9.60470913e+01  1.03915971e+01 -9.60930971e+01  1.03915355e+01 -9.60929163e+01 
 1.12074020e+04  1.15171594e+01 -9.62056378e+01  1.01962400e+01 -9.62534180e+01  1.01961749e+01 -9.62532358e+01 
 1.14658417e+04  1.13219216e+01 -9.63676810e+01  1.00010024e+01 -9.64172639e+01  1.00009337e+01 -9.64170805e+01 
 1.17302409e+04  1.11268088e+01 -9.65333239e+01  9.80588960e+00 -9.65847392e+01  9.80581706e+00 -9.65845549e+01 
 1.20007371e+04  1.09318262e+01 -9.67026732e+01  9.61090701e+00 -9.67559517e+01  9.61083045e+00 -9.67557666e+01 
 1.22774708e+04  1.07369795e+01 -9.68758386e+01  9.41606022e+00 -9.69310125e+01  9.41597947e+00 -9.69308267e+01 
 1.25605860e+04  1.05422748e+01 -9.70529333e+01  9.22135513e+00 -9.71100362e+01  9.22126998e+00 -9.71098500e+01 
 1.28502297e+04  1.03477179e+01 -9.72340747e+01  9.02679779e+00 -9.72931411e+01  9.02670806e+00 -9.72929548e+01 
 1.31465525e+04  1.01533153e+01 -9.74193832e+01  8.83239453e+00 -9.74804493e+01  8.83229998e+00 -9.74802632e+01 
 1.34497085e+04  9.95907361e+00 -9.76089838e+01  8.63815190e+00 -9.76720871e+01  8.63805231e+00 -9.76719015e+01 
 1.37598551e+04  9.76499950e+00 -9.78030057e+01  8.44407667e+00 -9.78681851e+01  8.44397180e+00 -9.78680002e+01 
