 time            v(clk)          v(vinp)         v(vinn)         v(vs)           v(vcpp)         v(vcpn)         v(voutp_comp)   v(voutn_comp)   v(vout)        
 7.41278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84508160e-01  1.14955296e+00  1.10433434e+00  1.49988948e+00  2.22043012e-06  1.49999963e+00 
 7.41678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84527286e-01  1.14953571e+00  1.10431301e+00  1.49988875e+00  1.42620952e-06  1.49999848e+00 
 7.42078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84546396e-01  1.14951845e+00  1.10429169e+00  1.49988977e+00  2.21594883e-06  1.49999963e+00 
 7.42478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84565499e-01  1.14950122e+00  1.10427039e+00  1.49988903e+00  1.42159438e-06  1.49999848e+00 
 7.42878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84584585e-01  1.14948399e+00  1.10424910e+00  1.49989005e+00  2.21149077e-06  1.49999963e+00 
 7.43278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84603664e-01  1.14946679e+00  1.10422782e+00  1.49988931e+00  1.41700529e-06  1.49999848e+00 
 7.43678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84622726e-01  1.14944958e+00  1.10420655e+00  1.49989033e+00  2.20705569e-06  1.49999963e+00 
 7.44078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84641781e-01  1.14943239e+00  1.10418531e+00  1.49988959e+00  1.41244199e-06  1.49999849e+00 
 7.44478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84660820e-01  1.14941520e+00  1.10416407e+00  1.49989061e+00  2.20264348e-06  1.49999963e+00 
 7.44878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84679852e-01  1.14939804e+00  1.10414285e+00  1.49988987e+00  1.40790435e-06  1.49999849e+00 
 7.45278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84698867e-01  1.14938087e+00  1.10412163e+00  1.49989089e+00  2.19825390e-06  1.49999963e+00 
 7.45678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84717875e-01  1.14936373e+00  1.10410044e+00  1.49989014e+00  1.40339213e-06  1.49999849e+00 
 7.46078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84736867e-01  1.14934659e+00  1.10407925e+00  1.49989116e+00  2.19388680e-06  1.49999963e+00 
 7.46478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84755851e-01  1.14932946e+00  1.10405809e+00  1.49989042e+00  1.39890511e-06  1.49999849e+00 
 7.46878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84774820e-01  1.14931234e+00  1.10403693e+00  1.49989144e+00  2.18954196e-06  1.49999963e+00 
 7.47278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84793780e-01  1.14929524e+00  1.10401579e+00  1.49989069e+00  1.39444312e-06  1.49999849e+00 
 7.47678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84812725e-01  1.14927814e+00  1.10399465e+00  1.49989171e+00  2.18521924e-06  1.49999963e+00 
 7.48078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84831663e-01  1.14926106e+00  1.10397354e+00  1.49989097e+00  1.39000595e-06  1.49999849e+00 
 7.48478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84850584e-01  1.14924398e+00  1.10395243e+00  1.49989198e+00  2.18091842e-06  1.49999963e+00 
 7.48878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84869498e-01  1.14922692e+00  1.10393134e+00  1.49989124e+00  1.38559338e-06  1.49999850e+00 
 7.49278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84888397e-01  1.14920987e+00  1.10391026e+00  1.49989225e+00  2.17663937e-06  1.49999963e+00 
 7.49678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84907287e-01  1.14919283e+00  1.10388920e+00  1.49989151e+00  1.38120525e-06  1.49999850e+00 
 7.50078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84926163e-01  1.14917579e+00  1.10386814e+00  1.49989252e+00  2.17238185e-06  1.49999963e+00 
 7.50478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84945030e-01  1.14915878e+00  1.10384711e+00  1.49989178e+00  1.37684135e-06  1.49999850e+00 
 7.50878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84963882e-01  1.14914176e+00  1.10382608e+00  1.49989279e+00  2.16814578e-06  1.49999963e+00 
 7.51278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.84982726e-01  1.14912477e+00  1.10380507e+00  1.49989204e+00  1.37250149e-06  1.49999850e+00 
 7.51678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85001555e-01  1.14910777e+00  1.10378406e+00  1.49989306e+00  2.16393091e-06  1.49999963e+00 
 7.52078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85020376e-01  1.14909080e+00  1.10376308e+00  1.49989231e+00  1.36818549e-06  1.49999850e+00 
 7.52478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85039182e-01  1.14907383e+00  1.10374210e+00  1.49989332e+00  2.15973708e-06  1.49999963e+00 
 7.52878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85057980e-01  1.14905687e+00  1.10372115e+00  1.49989257e+00  1.36389316e-06  1.49999850e+00 
 7.53278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85076763e-01  1.14903992e+00  1.10370019e+00  1.49989359e+00  2.15556416e-06  1.49999963e+00 
 7.53678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85095538e-01  1.14902299e+00  1.10367926e+00  1.49989284e+00  1.35962429e-06  1.49999851e+00 
 7.54078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85114298e-01  1.14900606e+00  1.10365834e+00  1.49989385e+00  2.15141198e-06  1.49999963e+00 
 7.54478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85133050e-01  1.14898915e+00  1.10363743e+00  1.49989310e+00  1.35537873e-06  1.49999851e+00 
 7.54878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85151787e-01  1.14897224e+00  1.10361653e+00  1.49989411e+00  2.14728033e-06  1.49999963e+00 
 7.55278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85170516e-01  1.14895535e+00  1.10359565e+00  1.49989336e+00  1.35115630e-06  1.49999851e+00 
 7.55678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85189230e-01  1.14893846e+00  1.10357478e+00  1.49989437e+00  2.14316908e-06  1.49999963e+00 
 7.56078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85207936e-01  1.14892159e+00  1.10355392e+00  1.49989362e+00  1.34695681e-06  1.49999851e+00 
 7.56478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85226627e-01  1.14890472e+00  1.10353307e+00  1.49989463e+00  2.13907810e-06  1.49999963e+00 
 7.56878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85245311e-01  1.14888788e+00  1.10351225e+00  1.49989388e+00  1.34278006e-06  1.49999851e+00 
 7.57278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85263979e-01  1.14887103e+00  1.10349142e+00  1.49989489e+00  2.13500716e-06  1.49999963e+00 
 7.57678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85282640e-01  1.14885420e+00  1.10347062e+00  1.49989413e+00  1.33862592e-06  1.49999851e+00 
 7.58078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85301286e-01  1.14883737e+00  1.10344982e+00  1.49989514e+00  2.13095617e-06  1.49999963e+00 
 7.58478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85319924e-01  1.14882057e+00  1.10342905e+00  1.49989439e+00  1.33449417e-06  1.49999852e+00 
 7.58878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85338547e-01  1.14880376e+00  1.10340827e+00  1.49989540e+00  2.12692493e-06  1.49999963e+00 
 7.59278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85357162e-01  1.14878698e+00  1.10338752e+00  1.49989464e+00  1.33038468e-06  1.49999852e+00 
 7.59678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85375763e-01  1.14877019e+00  1.10336678e+00  1.49989565e+00  2.12291333e-06  1.49999963e+00 
 7.60078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85394356e-01  1.14875342e+00  1.10334605e+00  1.49989490e+00  1.32629725e-06  1.49999852e+00 
 7.60478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85412934e-01  1.14873666e+00  1.10332533e+00  1.49989590e+00  2.11892116e-06  1.49999963e+00 
 7.60878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85431504e-01  1.14871991e+00  1.10330463e+00  1.49989515e+00  1.32223174e-06  1.49999852e+00 
 7.61278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85450060e-01  1.14870317e+00  1.10328393e+00  1.49989616e+00  2.11494833e-06  1.49999963e+00 
 7.61678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85468608e-01  1.14868645e+00  1.10326326e+00  1.49989540e+00  1.31818795e-06  1.49999852e+00 
 7.62078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85487141e-01  1.14866972e+00  1.10324259e+00  1.49989641e+00  2.11099465e-06  1.49999963e+00 
 7.62478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85505666e-01  1.14865302e+00  1.10322194e+00  1.49989565e+00  1.31416571e-06  1.49999852e+00 
 7.62878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85524177e-01  1.14863631e+00  1.10320129e+00  1.49989666e+00  2.10705996e-06  1.49999963e+00 
 7.63278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85542680e-01  1.14861963e+00  1.10318067e+00  1.49989590e+00  1.31016490e-06  1.49999853e+00 
 7.63678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85561168e-01  1.14860295e+00  1.10316004e+00  1.49989690e+00  2.10314418e-06  1.49999963e+00 
 7.64078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85579649e-01  1.14858629e+00  1.10313945e+00  1.49989615e+00  1.30618533e-06  1.49999853e+00 
 7.64478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85598115e-01  1.14856962e+00  1.10311885e+00  1.49989715e+00  2.09924710e-06  1.49999963e+00 
 7.64878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85616574e-01  1.14855298e+00  1.10309828e+00  1.49989639e+00  1.30222684e-06  1.49999853e+00 
 7.65278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85635018e-01  1.14853634e+00  1.10307770e+00  1.49989740e+00  2.09536860e-06  1.49999963e+00 
 7.65678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85653454e-01  1.14851972e+00  1.10305716e+00  1.49989664e+00  1.29828929e-06  1.49999853e+00 
 7.66078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85671876e-01  1.14850309e+00  1.10303661e+00  1.49989764e+00  2.09150855e-06  1.49999963e+00 
 7.66478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85690290e-01  1.14848649e+00  1.10301609e+00  1.49989688e+00  1.29437249e-06  1.49999853e+00 
 7.66878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85708689e-01  1.14846989e+00  1.10299556e+00  1.49989788e+00  2.08766679e-06  1.49999963e+00 
 7.67278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85727082e-01  1.14845331e+00  1.10297507e+00  1.49989712e+00  1.29047630e-06  1.49999853e+00 
 7.67678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85745459e-01  1.14843672e+00  1.10295457e+00  1.49989813e+00  2.08384321e-06  1.49999963e+00 
 7.68078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85763829e-01  1.14842016e+00  1.10293409e+00  1.49989737e+00  1.28660059e-06  1.49999854e+00 
 7.68478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85782185e-01  1.14840360e+00  1.10291362e+00  1.49989837e+00  2.08003765e-06  1.49999963e+00 
 7.68878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85800533e-01  1.14838706e+00  1.10289317e+00  1.49989761e+00  1.28274518e-06  1.49999854e+00 
 7.69278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85818866e-01  1.14837052e+00  1.10287273e+00  1.49989861e+00  2.07624996e-06  1.49999963e+00 
 7.69678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85837192e-01  1.14835400e+00  1.10285230e+00  1.49989785e+00  1.27890992e-06  1.49999854e+00 
 7.70078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85855504e-01  1.14833747e+00  1.10283188e+00  1.49989885e+00  2.07248006e-06  1.49999963e+00 
 7.70478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85873808e-01  1.14832097e+00  1.10281148e+00  1.49989808e+00  1.27509466e-06  1.49999854e+00 
 7.70878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85892098e-01  1.14830447e+00  1.10279108e+00  1.49989908e+00  2.06872775e-06  1.49999963e+00 
 7.71278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85910380e-01  1.14828799e+00  1.10277071e+00  1.49989832e+00  1.27129927e-06  1.49999854e+00 
 7.71678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85928648e-01  1.14827151e+00  1.10275033e+00  1.49989932e+00  2.06499294e-06  1.49999963e+00 
 7.72078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85946909e-01  1.14825504e+00  1.10272998e+00  1.49989856e+00  1.26752357e-06  1.49999854e+00 
 7.72478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85965155e-01  1.14823858e+00  1.10270963e+00  1.49989956e+00  2.06127550e-06  1.49999963e+00 
 7.72878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.85983394e-01  1.14822214e+00  1.10268931e+00  1.49989879e+00  1.26376745e-06  1.49999855e+00 
 7.73278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86001618e-01  1.14820570e+00  1.10266898e+00  1.49989979e+00  2.05757526e-06  1.49999963e+00 
 7.73678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86019836e-01  1.14818928e+00  1.10264868e+00  1.49989903e+00  1.26003076e-06  1.49999855e+00 
 7.74078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86038038e-01  1.14817285e+00  1.10262838e+00  1.49990002e+00  2.05389217e-06  1.49999963e+00 
 7.74478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86056234e-01  1.14815645e+00  1.10260810e+00  1.49989926e+00  1.25631333e-06  1.49999855e+00 
 7.74878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86074415e-01  1.14814005e+00  1.10258783e+00  1.49990026e+00  2.05022602e-06  1.49999963e+00 
 7.75278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86092589e-01  1.14812366e+00  1.10256758e+00  1.49989949e+00  1.25261505e-06  1.49999855e+00 
 7.75678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86110749e-01  1.14810728e+00  1.10254732e+00  1.49990049e+00  2.04657673e-06  1.49999963e+00 
 7.76078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86128901e-01  1.14809092e+00  1.10252709e+00  1.49989972e+00  1.24893576e-06  1.49999855e+00 
 7.76478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86147040e-01  1.14807455e+00  1.10250687e+00  1.49990072e+00  2.04294418e-06  1.49999963e+00 
 7.76878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86165171e-01  1.14805821e+00  1.10248666e+00  1.49989995e+00  1.24527535e-06  1.49999855e+00 
 7.77278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86183287e-01  1.14804186e+00  1.10246646e+00  1.49990095e+00  2.03932821e-06  1.49999963e+00 
 7.77678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86201397e-01  1.14802554e+00  1.10244628e+00  1.49990018e+00  1.24163364e-06  1.49999855e+00 
 7.78078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86219492e-01  1.14800922e+00  1.10242610e+00  1.49990117e+00  2.03572876e-06  1.49999963e+00 
 7.78478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86237580e-01  1.14799291e+00  1.10240594e+00  1.49990041e+00  1.23801052e-06  1.49999856e+00 
 7.78878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86255654e-01  1.14797661e+00  1.10238579e+00  1.49990140e+00  2.03214564e-06  1.49999963e+00 
 7.79278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86273721e-01  1.14796032e+00  1.10236566e+00  1.49990063e+00  1.23440587e-06  1.49999856e+00 
 7.79678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86291774e-01  1.14794404e+00  1.10234553e+00  1.49990163e+00  2.02857878e-06  1.49999963e+00 
 7.80078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86309819e-01  1.14792777e+00  1.10232542e+00  1.49990086e+00  1.23081952e-06  1.49999856e+00 
 7.80478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86327850e-01  1.14791150e+00  1.10230531e+00  1.49990185e+00  2.02502805e-06  1.49999963e+00 
 7.80878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86345875e-01  1.14789526e+00  1.10228523e+00  1.49990108e+00  1.22725137e-06  1.49999856e+00 
 7.81278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86363885e-01  1.14787901e+00  1.10226514e+00  1.49990208e+00  2.02149332e-06  1.49999964e+00 
 7.81678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86381888e-01  1.14786278e+00  1.10224508e+00  1.49990131e+00  1.22370127e-06  1.49999856e+00 
 7.82078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86399877e-01  1.14784655e+00  1.10222502e+00  1.49990230e+00  2.01797449e-06  1.49999964e+00 
 7.82478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86417859e-01  1.14783035e+00  1.10220499e+00  1.49990153e+00  1.22016910e-06  1.49999856e+00 
 7.82878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86435827e-01  1.14781414e+00  1.10218495e+00  1.49990252e+00  2.01447144e-06  1.49999964e+00 
 7.83278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86453788e-01  1.14779795e+00  1.10216494e+00  1.49990175e+00  1.21665473e-06  1.49999857e+00 
 7.83678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86471735e-01  1.14778176e+00  1.10214492e+00  1.49990274e+00  2.01098402e-06  1.49999964e+00 
 7.84078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86489674e-01  1.14776559e+00  1.10212493e+00  1.49990197e+00  1.21315803e-06  1.49999857e+00 
 7.84478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86507600e-01  1.14774942e+00  1.10210495e+00  1.49990296e+00  2.00751218e-06  1.49999964e+00 
 7.84878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86525519e-01  1.14773327e+00  1.10208498e+00  1.49990219e+00  1.20967886e-06  1.49999857e+00 
 7.85278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86543424e-01  1.14771712e+00  1.10206502e+00  1.49990318e+00  2.00405581e-06  1.49999964e+00 
 7.85678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86561322e-01  1.14770099e+00  1.10204507e+00  1.49990241e+00  1.20621715e-06  1.49999857e+00 
 7.86078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86579206e-01  1.14768486e+00  1.10202513e+00  1.49990340e+00  2.00061473e-06  1.49999964e+00 
 7.86478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86597083e-01  1.14766874e+00  1.10200521e+00  1.49990263e+00  1.20277271e-06  1.49999857e+00 
 7.86878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86614946e-01  1.14765263e+00  1.10198530e+00  1.49990362e+00  1.99718890e-06  1.49999964e+00 
 7.87278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86632802e-01  1.14763654e+00  1.10196540e+00  1.49990284e+00  1.19934546e-06  1.49999857e+00 
 7.87678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86650644e-01  1.14762044e+00  1.10194551e+00  1.49990383e+00  1.99377817e-06  1.49999964e+00 
 7.88078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86668480e-01  1.14760437e+00  1.10192564e+00  1.49990306e+00  1.19593525e-06  1.49999857e+00 
 7.88478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86686301e-01  1.14758829e+00  1.10190576e+00  1.49990405e+00  1.99038247e-06  1.49999964e+00 
 7.88878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86704116e-01  1.14757224e+00  1.10188592e+00  1.49990327e+00  1.19254199e-06  1.49999858e+00 
 7.89278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86721916e-01  1.14755618e+00  1.10186607e+00  1.49990426e+00  1.98700165e-06  1.49999964e+00 
 7.89678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86739710e-01  1.14754015e+00  1.10184624e+00  1.49990349e+00  1.18916552e-06  1.49999858e+00 
 7.90078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86757490e-01  1.14752411e+00  1.10182642e+00  1.49990448e+00  1.98363563e-06  1.49999964e+00 
 7.90478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86775263e-01  1.14750809e+00  1.10180662e+00  1.49990370e+00  1.18580578e-06  1.49999858e+00 
 7.90878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86793023e-01  1.14749207e+00  1.10178682e+00  1.49990469e+00  1.98028432e-06  1.49999964e+00 
 7.91278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86810776e-01  1.14747607e+00  1.10176704e+00  1.49990391e+00  1.18246261e-06  1.49999858e+00 
 7.91678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86828514e-01  1.14746007e+00  1.10174726e+00  1.49990490e+00  1.97694757e-06  1.49999964e+00 
 7.92078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86846246e-01  1.14744409e+00  1.10172750e+00  1.49990412e+00  1.17913588e-06  1.49999858e+00 
 7.92478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86863965e-01  1.14742811e+00  1.10170775e+00  1.49990511e+00  1.97362533e-06  1.49999964e+00 
 7.92878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86881676e-01  1.14741215e+00  1.10168802e+00  1.49990433e+00  1.17582554e-06  1.49999858e+00 
 7.93278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86899374e-01  1.14739619e+00  1.10166829e+00  1.49990532e+00  1.97031747e-06  1.49999964e+00 
 7.93678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86917065e-01  1.14738025e+00  1.10164858e+00  1.49990454e+00  1.17253142e-06  1.49999858e+00 
 7.94078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86934742e-01  1.14736430e+00  1.10162887e+00  1.49990553e+00  1.96702389e-06  1.49999964e+00 
 7.94478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86952413e-01  1.14734838e+00  1.10160918e+00  1.49990475e+00  1.16925341e-06  1.49999859e+00 
 7.94878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86970070e-01  1.14733245e+00  1.10158950e+00  1.49990574e+00  1.96374451e-06  1.49999964e+00 
 7.95278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.86987720e-01  1.14731655e+00  1.10156983e+00  1.49990496e+00  1.16599144e-06  1.49999859e+00 
 7.95678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87005357e-01  1.14730064e+00  1.10155017e+00  1.49990594e+00  1.96047922e-06  1.49999964e+00 
 7.96078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87022987e-01  1.14728475e+00  1.10153053e+00  1.49990516e+00  1.16274534e-06  1.49999859e+00 
 7.96478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87040603e-01  1.14726887e+00  1.10151089e+00  1.49990615e+00  1.95722791e-06  1.49999964e+00 
 7.96878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87058213e-01  1.14725300e+00  1.10149127e+00  1.49990537e+00  1.15951506e-06  1.49999859e+00 
 7.97278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87075809e-01  1.14723713e+00  1.10147165e+00  1.49990635e+00  1.95399054e-06  1.49999964e+00 
 7.97678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87093398e-01  1.14722128e+00  1.10145206e+00  1.49990557e+00  1.15630044e-06  1.49999859e+00 
 7.98078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87110974e-01  1.14720543e+00  1.10143246e+00  1.49990656e+00  1.95076691e-06  1.49999964e+00 
 7.98478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87128543e-01  1.14718959e+00  1.10141289e+00  1.49990578e+00  1.15310142e-06  1.49999859e+00 
 7.98878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87146099e-01  1.14717376e+00  1.10139332e+00  1.49990676e+00  1.94755701e-06  1.49999964e+00 
 7.99278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87163648e-01  1.14715795e+00  1.10137377e+00  1.49990598e+00  1.14991786e-06  1.49999859e+00 
 7.99678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87181183e-01  1.14714213e+00  1.10135422e+00  1.49990696e+00  1.94436072e-06  1.49999964e+00 
 8.00078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87198712e-01  1.14712634e+00  1.10133469e+00  1.49990618e+00  1.14674967e-06  1.49999860e+00 
 8.00478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87216228e-01  1.14711054e+00  1.10131517e+00  1.49990717e+00  1.94117794e-06  1.49999964e+00 
 8.00878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87233737e-01  1.14709477e+00  1.10129566e+00  1.49990638e+00  1.14359672e-06  1.49999860e+00 
 8.01278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.87251232e-01  1.14707899e+00  1.10127616e+00  1.49990737e+00  1.93800862e-06  1.49999964e+00 
