 time            v(VDD)          v(Vbias)        v(bias_en)      v(Vsu)         
 3.85250000e-04  1.50000000e+00  1.31387111e-01  1.50000000e+00  1.77042914e-03 
 3.85750000e-04  1.50000000e+00  1.31359400e-01  1.50000000e+00  1.77237452e-03 
 3.86250000e-04  1.50000000e+00  1.31331963e-01  1.50000000e+00  1.77430211e-03 
 3.86750000e-04  1.50000000e+00  1.31304798e-01  1.50000000e+00  1.77621261e-03 
 3.87250000e-04  1.50000000e+00  1.31277903e-01  1.50000000e+00  1.77810547e-03 
 3.87750000e-04  1.50000000e+00  1.31251274e-01  1.50000000e+00  1.77998159e-03 
 3.88250000e-04  1.50000000e+00  1.31224908e-01  1.50000000e+00  1.78184041e-03 
 3.88750000e-04  1.50000000e+00  1.31198804e-01  1.50000000e+00  1.78368264e-03 
 3.89250000e-04  1.50000000e+00  1.31172959e-01  1.50000000e+00  1.78550785e-03 
 3.89750000e-04  1.50000000e+00  1.31147369e-01  1.50000000e+00  1.78731679e-03 
 3.90250000e-04  1.50000000e+00  1.31122032e-01  1.50000000e+00  1.78910888e-03 
 3.90750000e-04  1.50000000e+00  1.31096945e-01  1.50000000e+00  1.79088474e-03 
 3.91250000e-04  1.50000000e+00  1.31072106e-01  1.50000000e+00  1.79264382e-03 
 3.91750000e-04  1.50000000e+00  1.31047512e-01  1.50000000e+00  1.79438718e-03 
 3.92250000e-04  1.50000000e+00  1.31023162e-01  1.50000000e+00  1.79611441e-03 
 3.92750000e-04  1.50000000e+00  1.30999051e-01  1.50000000e+00  1.79782598e-03 
 3.93250000e-04  1.50000000e+00  1.30975179e-01  1.50000000e+00  1.79952151e-03 
 3.93750000e-04  1.50000000e+00  1.30951542e-01  1.50000000e+00  1.80120190e-03 
 3.94250000e-04  1.50000000e+00  1.30928138e-01  1.50000000e+00  1.80286654e-03 
 3.94750000e-04  1.50000000e+00  1.30904966e-01  1.50000000e+00  1.80451614e-03 
 3.95250000e-04  1.50000000e+00  1.30882021e-01  1.50000000e+00  1.80615015e-03 
 3.95750000e-04  1.50000000e+00  1.30859303e-01  1.50000000e+00  1.80776952e-03 
 3.96250000e-04  1.50000000e+00  1.30836809e-01  1.50000000e+00  1.80937370e-03 
 3.96750000e-04  1.50000000e+00  1.30814536e-01  1.50000000e+00  1.81096331e-03 
 3.97250000e-04  1.50000000e+00  1.30792483e-01  1.50000000e+00  1.81253774e-03 
 3.97750000e-04  1.50000000e+00  1.30770647e-01  1.50000000e+00  1.81409808e-03 
 3.98250000e-04  1.50000000e+00  1.30749026e-01  1.50000000e+00  1.81564380e-03 
 3.98750000e-04  1.50000000e+00  1.30727617e-01  1.50000000e+00  1.81717552e-03 
 3.99250000e-04  1.50000000e+00  1.30706420e-01  1.50000000e+00  1.81869273e-03 
 3.99750000e-04  1.50000000e+00  1.30685431e-01  1.50000000e+00  1.82019617e-03 
 4.00250000e-04  1.50000000e+00  1.30664648e-01  1.50000000e+00  1.82168542e-03 
 4.00750000e-04  1.50000000e+00  1.30644069e-01  1.50000000e+00  1.82316129e-03 
 4.01250000e-04  1.50000000e+00  1.30623694e-01  1.50000000e+00  1.82462319e-03 
 4.01750000e-04  1.50000000e+00  1.30603518e-01  1.50000000e+00  1.82607198e-03 
 4.02250000e-04  1.50000000e+00  1.30583541e-01  1.50000000e+00  1.82750707e-03 
 4.02750000e-04  1.50000000e+00  1.30563760e-01  1.50000000e+00  1.82892912e-03 
 4.03250000e-04  1.50000000e+00  1.30544173e-01  1.50000000e+00  1.83033759e-03 
 4.03750000e-04  1.50000000e+00  1.30524778e-01  1.50000000e+00  1.83173301e-03 
 4.04250000e-04  1.50000000e+00  1.30505574e-01  1.50000000e+00  1.83311521e-03 
 4.04750000e-04  1.50000000e+00  1.30486557e-01  1.50000000e+00  1.83448491e-03 
 4.05250000e-04  1.50000000e+00  1.30467726e-01  1.50000000e+00  1.83584149e-03 
 4.05750000e-04  1.50000000e+00  1.30449081e-01  1.50000000e+00  1.83718589e-03 
 4.06250000e-04  1.50000000e+00  1.30430617e-01  1.50000000e+00  1.83851739e-03 
 4.06750000e-04  1.50000000e+00  1.30412335e-01  1.50000000e+00  1.83983670e-03 
 4.07250000e-04  1.50000000e+00  1.30394231e-01  1.50000000e+00  1.84114339e-03 
 4.07750000e-04  1.50000000e+00  1.30376304e-01  1.50000000e+00  1.84243828e-03 
 4.08250000e-04  1.50000000e+00  1.30358553e-01  1.50000000e+00  1.84372071e-03 
 4.08750000e-04  1.50000000e+00  1.30340975e-01  1.50000000e+00  1.84499145e-03 
 4.09250000e-04  1.50000000e+00  1.30323569e-01  1.50000000e+00  1.84625000e-03 
 4.09750000e-04  1.50000000e+00  1.30306332e-01  1.50000000e+00  1.84749708e-03 
 4.10250000e-04  1.50000000e+00  1.30289264e-01  1.50000000e+00  1.84873218e-03 
 4.10750000e-04  1.50000000e+00  1.30272362e-01  1.50000000e+00  1.84995604e-03 
 4.11250000e-04  1.50000000e+00  1.30255626e-01  1.50000000e+00  1.85116820e-03 
 4.11750000e-04  1.50000000e+00  1.30239052e-01  1.50000000e+00  1.85236948e-03 
 4.12250000e-04  1.50000000e+00  1.30222640e-01  1.50000000e+00  1.85355918e-03 
 4.12750000e-04  1.50000000e+00  1.30206389e-01  1.50000000e+00  1.85473797e-03 
 4.13250000e-04  1.50000000e+00  1.30190296e-01  1.50000000e+00  1.85590542e-03 
 4.13750000e-04  1.50000000e+00  1.30174359e-01  1.50000000e+00  1.85706233e-03 
 4.14250000e-04  1.50000000e+00  1.30158578e-01  1.50000000e+00  1.85820810e-03 
 4.14750000e-04  1.50000000e+00  1.30142950e-01  1.50000000e+00  1.85934365e-03 
 4.15250000e-04  1.50000000e+00  1.30127475e-01  1.50000000e+00  1.86046822e-03 
 4.15750000e-04  1.50000000e+00  1.30112150e-01  1.50000000e+00  1.86158251e-03 
 4.16250000e-04  1.50000000e+00  1.30096974e-01  1.50000000e+00  1.86268599e-03 
 4.16750000e-04  1.50000000e+00  1.30081945e-01  1.50000000e+00  1.86377928e-03 
 4.17250000e-04  1.50000000e+00  1.30067062e-01  1.50000000e+00  1.86486195e-03 
 4.17750000e-04  1.50000000e+00  1.30052323e-01  1.50000000e+00  1.86593483e-03 
 4.18250000e-04  1.50000000e+00  1.30037727e-01  1.50000000e+00  1.86699736e-03 
 4.18750000e-04  1.50000000e+00  1.30023273e-01  1.50000000e+00  1.86805024e-03 
 4.19250000e-04  1.50000000e+00  1.30008959e-01  1.50000000e+00  1.86909289e-03 
 4.19750000e-04  1.50000000e+00  1.29994783e-01  1.50000000e+00  1.87012606e-03 
 4.20250000e-04  1.50000000e+00  1.29980745e-01  1.50000000e+00  1.87114922e-03 
 4.20750000e-04  1.50000000e+00  1.29966843e-01  1.50000000e+00  1.87216306e-03 
 4.21250000e-04  1.50000000e+00  1.29953075e-01  1.50000000e+00  1.87316708e-03 
 4.21750000e-04  1.50000000e+00  1.29939441e-01  1.50000000e+00  1.87416197e-03 
 4.22250000e-04  1.50000000e+00  1.29925938e-01  1.50000000e+00  1.87514717e-03 
 4.22750000e-04  1.50000000e+00  1.29912567e-01  1.50000000e+00  1.87612348e-03 
 4.23250000e-04  1.50000000e+00  1.29899324e-01  1.50000000e+00  1.87709032e-03 
 4.23750000e-04  1.50000000e+00  1.29886210e-01  1.50000000e+00  1.87804850e-03 
 4.24250000e-04  1.50000000e+00  1.29873222e-01  1.50000000e+00  1.87899737e-03 
 4.24750000e-04  1.50000000e+00  1.29860360e-01  1.50000000e+00  1.87993748e-03 
 4.25250000e-04  1.50000000e+00  1.29847622e-01  1.50000000e+00  1.88086841e-03 
 4.25750000e-04  1.50000000e+00  1.29835007e-01  1.50000000e+00  1.88179099e-03 
 4.26250000e-04  1.50000000e+00  1.29822515e-01  1.50000000e+00  1.88270468e-03 
 4.26750000e-04  1.50000000e+00  1.29810142e-01  1.50000000e+00  1.88361013e-03 
 4.27250000e-04  1.50000000e+00  1.29797890e-01  1.50000000e+00  1.88450681e-03 
 4.27750000e-04  1.50000000e+00  1.29785756e-01  1.50000000e+00  1.88539545e-03 
 4.28250000e-04  1.50000000e+00  1.29773739e-01  1.50000000e+00  1.88627527e-03 
 4.28750000e-04  1.50000000e+00  1.29761838e-01  1.50000000e+00  1.88714713e-03 
 4.29250000e-04  1.50000000e+00  1.29750053e-01  1.50000000e+00  1.88801069e-03 
 4.29750000e-04  1.50000000e+00  1.29738381e-01  1.50000000e+00  1.88886649e-03 
 4.30250000e-04  1.50000000e+00  1.29726822e-01  1.50000000e+00  1.88971397e-03 
 4.30750000e-04  1.50000000e+00  1.29715374e-01  1.50000000e+00  1.89055374e-03 
 4.31250000e-04  1.50000000e+00  1.29704036e-01  1.50000000e+00  1.89138523e-03 
 4.31750000e-04  1.50000000e+00  1.29692808e-01  1.50000000e+00  1.89220917e-03 
 4.32250000e-04  1.50000000e+00  1.29681688e-01  1.50000000e+00  1.89302500e-03 
 4.32750000e-04  1.50000000e+00  1.29670675e-01  1.50000000e+00  1.89383366e-03 
 4.33250000e-04  1.50000000e+00  1.29659769e-01  1.50000000e+00  1.89463427e-03 
 4.33750000e-04  1.50000000e+00  1.29648967e-01  1.50000000e+00  1.89542748e-03 
 4.34250000e-04  1.50000000e+00  1.29638269e-01  1.50000000e+00  1.89621299e-03 
 4.34750000e-04  1.50000000e+00  1.29627674e-01  1.50000000e+00  1.89699159e-03 
 4.35250000e-04  1.50000000e+00  1.29617182e-01  1.50000000e+00  1.89776247e-03 
 4.35750000e-04  1.50000000e+00  1.29606790e-01  1.50000000e+00  1.89852627e-03 
 4.36250000e-04  1.50000000e+00  1.29596498e-01  1.50000000e+00  1.89928272e-03 
 4.36750000e-04  1.50000000e+00  1.29586305e-01  1.50000000e+00  1.90003246e-03 
 4.37250000e-04  1.50000000e+00  1.29576210e-01  1.50000000e+00  1.90077475e-03 
 4.37750000e-04  1.50000000e+00  1.29566212e-01  1.50000000e+00  1.90151024e-03 
 4.38250000e-04  1.50000000e+00  1.29556311e-01  1.50000000e+00  1.90223851e-03 
 4.38750000e-04  1.50000000e+00  1.29546504e-01  1.50000000e+00  1.90296021e-03 
 4.39250000e-04  1.50000000e+00  1.29536790e-01  1.50000000e+00  1.90367464e-03 
 4.39750000e-04  1.50000000e+00  1.29527170e-01  1.50000000e+00  1.90438270e-03 
 4.40250000e-04  1.50000000e+00  1.29517642e-01  1.50000000e+00  1.90508361e-03 
 4.40750000e-04  1.50000000e+00  1.29508205e-01  1.50000000e+00  1.90577818e-03 
 4.41250000e-04  1.50000000e+00  1.29498859e-01  1.50000000e+00  1.90646604e-03 
 4.41750000e-04  1.50000000e+00  1.29489603e-01  1.50000000e+00  1.90714789e-03 
 4.42250000e-04  1.50000000e+00  1.29480435e-01  1.50000000e+00  1.90782308e-03 
 4.42750000e-04  1.50000000e+00  1.29471354e-01  1.50000000e+00  1.90849211e-03 
 4.43250000e-04  1.50000000e+00  1.29462361e-01  1.50000000e+00  1.90915435e-03 
 4.43750000e-04  1.50000000e+00  1.29453454e-01  1.50000000e+00  1.90981057e-03 
 4.44250000e-04  1.50000000e+00  1.29444632e-01  1.50000000e+00  1.91046020e-03 
 4.44750000e-04  1.50000000e+00  1.29435895e-01  1.50000000e+00  1.91110404e-03 
 4.45250000e-04  1.50000000e+00  1.29427241e-01  1.50000000e+00  1.91174168e-03 
 4.45750000e-04  1.50000000e+00  1.29418671e-01  1.50000000e+00  1.91237363e-03 
 4.46250000e-04  1.50000000e+00  1.29410182e-01  1.50000000e+00  1.91299933e-03 
 4.46750000e-04  1.50000000e+00  1.29401775e-01  1.50000000e+00  1.91361929e-03 
 4.47250000e-04  1.50000000e+00  1.29393448e-01  1.50000000e+00  1.91423305e-03 
 4.47750000e-04  1.50000000e+00  1.29385201e-01  1.50000000e+00  1.91484155e-03 
 4.48250000e-04  1.50000000e+00  1.29377033e-01  1.50000000e+00  1.91544404e-03 
 4.48750000e-04  1.50000000e+00  1.29368944e-01  1.50000000e+00  1.91604109e-03 
 4.49250000e-04  1.50000000e+00  1.29360931e-01  1.50000000e+00  1.91663223e-03 
 4.49750000e-04  1.50000000e+00  1.29352996e-01  1.50000000e+00  1.91721807e-03 
 4.50250000e-04  1.50000000e+00  1.29345136e-01  1.50000000e+00  1.91779790e-03 
 4.50750000e-04  1.50000000e+00  1.29337351e-01  1.50000000e+00  1.91837254e-03 
 4.51250000e-04  1.50000000e+00  1.29329640e-01  1.50000000e+00  1.91894149e-03 
 4.51750000e-04  1.50000000e+00  1.29322003e-01  1.50000000e+00  1.91950536e-03 
 4.52250000e-04  1.50000000e+00  1.29314439e-01  1.50000000e+00  1.92006350e-03 
 4.52750000e-04  1.50000000e+00  1.29306948e-01  1.50000000e+00  1.92061683e-03 
 4.53250000e-04  1.50000000e+00  1.29299528e-01  1.50000000e+00  1.92116456e-03 
 4.53750000e-04  1.50000000e+00  1.29292179e-01  1.50000000e+00  1.92170742e-03 
 4.54250000e-04  1.50000000e+00  1.29284900e-01  1.50000000e+00  1.92224491e-03 
 4.54750000e-04  1.50000000e+00  1.29277691e-01  1.50000000e+00  1.92277764e-03 
 4.55250000e-04  1.50000000e+00  1.29270551e-01  1.50000000e+00  1.92330503e-03 
 4.55750000e-04  1.50000000e+00  1.29263479e-01  1.50000000e+00  1.92382779e-03 
 4.56250000e-04  1.50000000e+00  1.29256475e-01  1.50000000e+00  1.92434527e-03 
 4.56750000e-04  1.50000000e+00  1.29249537e-01  1.50000000e+00  1.92485810e-03 
 4.57250000e-04  1.50000000e+00  1.29242666e-01  1.50000000e+00  1.92536589e-03 
 4.57750000e-04  1.50000000e+00  1.29235861e-01  1.50000000e+00  1.92586928e-03 
 4.58250000e-04  1.50000000e+00  1.29229121e-01  1.50000000e+00  1.92636743e-03 
 4.58750000e-04  1.50000000e+00  1.29222445e-01  1.50000000e+00  1.92686107e-03 
 4.59250000e-04  1.50000000e+00  1.29215832e-01  1.50000000e+00  1.92734992e-03 
 4.59750000e-04  1.50000000e+00  1.29209283e-01  1.50000000e+00  1.92783444e-03 
 4.60250000e-04  1.50000000e+00  1.29202796e-01  1.50000000e+00  1.92831399e-03 
 4.60750000e-04  1.50000000e+00  1.29196370e-01  1.50000000e+00  1.92878926e-03 
 4.61250000e-04  1.50000000e+00  1.29190006e-01  1.50000000e+00  1.92925953e-03 
 4.61750000e-04  1.50000000e+00  1.29183702e-01  1.50000000e+00  1.92972543e-03 
 4.62250000e-04  1.50000000e+00  1.29177459e-01  1.50000000e+00  1.93018667e-03 
 4.62750000e-04  1.50000000e+00  1.29171274e-01  1.50000000e+00  1.93064397e-03 
 4.63250000e-04  1.50000000e+00  1.29165149e-01  1.50000000e+00  1.93109667e-03 
 4.63750000e-04  1.50000000e+00  1.29159082e-01  1.50000000e+00  1.93154547e-03 
 4.64250000e-04  1.50000000e+00  1.29153074e-01  1.50000000e+00  1.93198982e-03 
 4.64750000e-04  1.50000000e+00  1.29147122e-01  1.50000000e+00  1.93243029e-03 
 4.65250000e-04  1.50000000e+00  1.29141227e-01  1.50000000e+00  1.93286622e-03 
 4.65750000e-04  1.50000000e+00  1.29135388e-01  1.50000000e+00  1.93329830e-03 
 4.66250000e-04  1.50000000e+00  1.29129605e-01  1.50000000e+00  1.93372573e-03 
 4.66750000e-04  1.50000000e+00  1.29123877e-01  1.50000000e+00  1.93414943e-03 
 4.67250000e-04  1.50000000e+00  1.29118203e-01  1.50000000e+00  1.93456888e-03 
 4.67750000e-04  1.50000000e+00  1.29112582e-01  1.50000000e+00  1.93498447e-03 
 4.68250000e-04  1.50000000e+00  1.29107015e-01  1.50000000e+00  1.93539576e-03 
 4.68750000e-04  1.50000000e+00  1.29101502e-01  1.50000000e+00  1.93580358e-03 
 4.69250000e-04  1.50000000e+00  1.29096040e-01  1.50000000e+00  1.93620713e-03 
 4.69750000e-04  1.50000000e+00  1.29090630e-01  1.50000000e+00  1.93660712e-03 
 4.70250000e-04  1.50000000e+00  1.29085272e-01  1.50000000e+00  1.93700318e-03 
 4.70750000e-04  1.50000000e+00  1.29079964e-01  1.50000000e+00  1.93739585e-03 
 4.71250000e-04  1.50000000e+00  1.29074707e-01  1.50000000e+00  1.93778436e-03 
 4.71750000e-04  1.50000000e+00  1.29069500e-01  1.50000000e+00  1.93816960e-03 
 4.72250000e-04  1.50000000e+00  1.29064343e-01  1.50000000e+00  1.93855087e-03 
 4.72750000e-04  1.50000000e+00  1.29059234e-01  1.50000000e+00  1.93892869e-03 
 4.73250000e-04  1.50000000e+00  1.29054175e-01  1.50000000e+00  1.93930267e-03 
 4.73750000e-04  1.50000000e+00  1.29049163e-01  1.50000000e+00  1.93967343e-03 
 4.74250000e-04  1.50000000e+00  1.29044199e-01  1.50000000e+00  1.94004033e-03 
 4.74750000e-04  1.50000000e+00  1.29039282e-01  1.50000000e+00  1.94040394e-03 
 4.75250000e-04  1.50000000e+00  1.29034412e-01  1.50000000e+00  1.94076385e-03 
 4.75750000e-04  1.50000000e+00  1.29029588e-01  1.50000000e+00  1.94112069e-03 
 4.76250000e-04  1.50000000e+00  1.29024810e-01  1.50000000e+00  1.94147379e-03 
 4.76750000e-04  1.50000000e+00  1.29020077e-01  1.50000000e+00  1.94182392e-03 
 4.77250000e-04  1.50000000e+00  1.29015389e-01  1.50000000e+00  1.94217029e-03 
 4.77750000e-04  1.50000000e+00  1.29010745e-01  1.50000000e+00  1.94251357e-03 
 4.78250000e-04  1.50000000e+00  1.29006146e-01  1.50000000e+00  1.94285327e-03 
 4.78750000e-04  1.50000000e+00  1.29001590e-01  1.50000000e+00  1.94319018e-03 
 4.79250000e-04  1.50000000e+00  1.28997078e-01  1.50000000e+00  1.94352354e-03 
 4.79750000e-04  1.50000000e+00  1.28992609e-01  1.50000000e+00  1.94385397e-03 
 4.80250000e-04  1.50000000e+00  1.28988181e-01  1.50000000e+00  1.94418108e-03 
 4.80750000e-04  1.50000000e+00  1.28983797e-01  1.50000000e+00  1.94450534e-03 
 4.81250000e-04  1.50000000e+00  1.28979454e-01  1.50000000e+00  1.94482621e-03 
 4.81750000e-04  1.50000000e+00  1.28975152e-01  1.50000000e+00  1.94514442e-03 
 4.82250000e-04  1.50000000e+00  1.28970890e-01  1.50000000e+00  1.94545910e-03 
 4.82750000e-04  1.50000000e+00  1.28966669e-01  1.50000000e+00  1.94577092e-03 
 4.83250000e-04  1.50000000e+00  1.28962488e-01  1.50000000e+00  1.94607966e-03 
 4.83750000e-04  1.50000000e+00  1.28958347e-01  1.50000000e+00  1.94638584e-03 
 4.84250000e-04  1.50000000e+00  1.28954245e-01  1.50000000e+00  1.94668874e-03 
 4.84750000e-04  1.50000000e+00  1.28950182e-01  1.50000000e+00  1.94698910e-03 
 4.85250000e-04  1.50000000e+00  1.28946158e-01  1.50000000e+00  1.94728629e-03 
 4.85750000e-04  1.50000000e+00  1.28942172e-01  1.50000000e+00  1.94758081e-03 
 4.86250000e-04  1.50000000e+00  1.28938223e-01  1.50000000e+00  1.94787226e-03 
 4.86750000e-04  1.50000000e+00  1.28934312e-01  1.50000000e+00  1.94816134e-03 
 4.87250000e-04  1.50000000e+00  1.28930438e-01  1.50000000e+00  1.94844723e-03 
 4.87750000e-04  1.50000000e+00  1.28926601e-01  1.50000000e+00  1.94873058e-03 
 4.88250000e-04  1.50000000e+00  1.28922800e-01  1.50000000e+00  1.94901106e-03 
 4.88750000e-04  1.50000000e+00  1.28919035e-01  1.50000000e+00  1.94928925e-03 
 4.89250000e-04  1.50000000e+00  1.28915306e-01  1.50000000e+00  1.94956441e-03 
 4.89750000e-04  1.50000000e+00  1.28911612e-01  1.50000000e+00  1.94983719e-03 
 4.90250000e-04  1.50000000e+00  1.28907953e-01  1.50000000e+00  1.95010708e-03 
 4.90750000e-04  1.50000000e+00  1.28904329e-01  1.50000000e+00  1.95037483e-03 
 4.91250000e-04  1.50000000e+00  1.28900739e-01  1.50000000e+00  1.95063959e-03 
 4.91750000e-04  1.50000000e+00  1.28897183e-01  1.50000000e+00  1.95090190e-03 
 4.92250000e-04  1.50000000e+00  1.28893661e-01  1.50000000e+00  1.95116140e-03 
 4.92750000e-04  1.50000000e+00  1.28890172e-01  1.50000000e+00  1.95141889e-03 
 4.93250000e-04  1.50000000e+00  1.28886716e-01  1.50000000e+00  1.95167367e-03 
 4.93750000e-04  1.50000000e+00  1.28883293e-01  1.50000000e+00  1.95192621e-03 
 4.94250000e-04  1.50000000e+00  1.28879903e-01  1.50000000e+00  1.95217602e-03 
 4.94750000e-04  1.50000000e+00  1.28876544e-01  1.50000000e+00  1.95242389e-03 
 4.95250000e-04  1.50000000e+00  1.28873216e-01  1.50000000e+00  1.95266891e-03 
 4.95750000e-04  1.50000000e+00  1.28869921e-01  1.50000000e+00  1.95291168e-03 
 4.96250000e-04  1.50000000e+00  1.28866656e-01  1.50000000e+00  1.95315189e-03 
 4.96750000e-04  1.50000000e+00  1.28863423e-01  1.50000000e+00  1.95339012e-03 
 4.97250000e-04  1.50000000e+00  1.28860220e-01  1.50000000e+00  1.95362586e-03 
 4.97750000e-04  1.50000000e+00  1.28857047e-01  1.50000000e+00  1.95385971e-03 
 4.98250000e-04  1.50000000e+00  1.28853905e-01  1.50000000e+00  1.95409097e-03 
 4.98750000e-04  1.50000000e+00  1.28850792e-01  1.50000000e+00  1.95432050e-03 
 4.99250000e-04  1.50000000e+00  1.28847709e-01  1.50000000e+00  1.95454750e-03 
 4.99750000e-04  1.50000000e+00  1.28844655e-01  1.50000000e+00  1.95477257e-03 
 5.00250000e-04  1.50000000e+00  1.28841630e-01  1.50000000e+00  1.95499507e-03 
 5.00750000e-04  1.50000000e+00  1.28838633e-01  1.50000000e+00  1.95521558e-03 
 5.01250000e-04  1.50000000e+00  1.28835664e-01  1.50000000e+00  1.95543370e-03 
 5.01750000e-04  1.50000000e+00  1.28832724e-01  1.50000000e+00  1.95565012e-03 
 5.02250000e-04  1.50000000e+00  1.28829811e-01  1.50000000e+00  1.95586417e-03 
 5.02750000e-04  1.50000000e+00  1.28826926e-01  1.50000000e+00  1.95607640e-03 
 5.03250000e-04  1.50000000e+00  1.28824069e-01  1.50000000e+00  1.95628628e-03 
 5.03750000e-04  1.50000000e+00  1.28821238e-01  1.50000000e+00  1.95649449e-03 
 5.04250000e-04  1.50000000e+00  1.28818434e-01  1.50000000e+00  1.95670047e-03 
 5.04750000e-04  1.50000000e+00  1.28815657e-01  1.50000000e+00  1.95690489e-03 
 5.05250000e-04  1.50000000e+00  1.28812906e-01  1.50000000e+00  1.95710704e-03 
 5.05750000e-04  1.50000000e+00  1.28810182e-01  1.50000000e+00  1.95730733e-03 
 5.06250000e-04  1.50000000e+00  1.28807483e-01  1.50000000e+00  1.95750536e-03 
 5.06750000e-04  1.50000000e+00  1.28804809e-01  1.50000000e+00  1.95770202e-03 
 5.07250000e-04  1.50000000e+00  1.28802161e-01  1.50000000e+00  1.95789644e-03 
 5.07750000e-04  1.50000000e+00  1.28799538e-01  1.50000000e+00  1.95808908e-03 
 5.08250000e-04  1.50000000e+00  1.28796940e-01  1.50000000e+00  1.95827952e-03 
 5.08750000e-04  1.50000000e+00  1.28794366e-01  1.50000000e+00  1.95846846e-03 
 5.09250000e-04  1.50000000e+00  1.28791816e-01  1.50000000e+00  1.95865544e-03 
 5.09750000e-04  1.50000000e+00  1.28789291e-01  1.50000000e+00  1.95884105e-03 
 5.10250000e-04  1.50000000e+00  1.28786790e-01  1.50000000e+00  1.95902450e-03 
 5.10750000e-04  1.50000000e+00  1.28784312e-01  1.50000000e+00  1.95920637e-03 
 5.11250000e-04  1.50000000e+00  1.28781859e-01  1.50000000e+00  1.95938621e-03 
 5.11750000e-04  1.50000000e+00  1.28779428e-01  1.50000000e+00  1.95956467e-03 
 5.12250000e-04  1.50000000e+00  1.28777020e-01  1.50000000e+00  1.95974096e-03 
 5.12750000e-04  1.50000000e+00  1.28774636e-01  1.50000000e+00  1.95991600e-03 
 5.13250000e-04  1.50000000e+00  1.28772274e-01  1.50000000e+00  1.96008919e-03 
 5.13750000e-04  1.50000000e+00  1.28769935e-01  1.50000000e+00  1.96026094e-03 
 5.14250000e-04  1.50000000e+00  1.28767617e-01  1.50000000e+00  1.96043059e-03 
 5.14750000e-04  1.50000000e+00  1.28765322e-01  1.50000000e+00  1.96059873e-03 
 5.15250000e-04  1.50000000e+00  1.28763048e-01  1.50000000e+00  1.96076503e-03 
 5.15750000e-04  1.50000000e+00  1.28760795e-01  1.50000000e+00  1.96093016e-03 
 5.16250000e-04  1.50000000e+00  1.28758564e-01  1.50000000e+00  1.96109330e-03 
 5.16750000e-04  1.50000000e+00  1.28756353e-01  1.50000000e+00  1.96125511e-03 
 5.17250000e-04  1.50000000e+00  1.28754164e-01  1.50000000e+00  1.96141520e-03 
 5.17750000e-04  1.50000000e+00  1.28751996e-01  1.50000000e+00  1.96157397e-03 
 5.18250000e-04  1.50000000e+00  1.28749848e-01  1.50000000e+00  1.96173068e-03 
 5.18750000e-04  1.50000000e+00  1.28747720e-01  1.50000000e+00  1.96188609e-03 
 5.19250000e-04  1.50000000e+00  1.28745612e-01  1.50000000e+00  1.96203985e-03 
 5.19750000e-04  1.50000000e+00  1.28743524e-01  1.50000000e+00  1.96219259e-03 
 5.20250000e-04  1.50000000e+00  1.28741456e-01  1.50000000e+00  1.96234362e-03 
 5.20750000e-04  1.50000000e+00  1.28739408e-01  1.50000000e+00  1.96249336e-03 
 5.21250000e-04  1.50000000e+00  1.28737379e-01  1.50000000e+00  1.96264124e-03 
 5.21750000e-04  1.50000000e+00  1.28735369e-01  1.50000000e+00  1.96278801e-03 
 5.22250000e-04  1.50000000e+00  1.28733378e-01  1.50000000e+00  1.96293297e-03 
 5.22750000e-04  1.50000000e+00  1.28731406e-01  1.50000000e+00  1.96307694e-03 
 5.23250000e-04  1.50000000e+00  1.28729452e-01  1.50000000e+00  1.96321928e-03 
 5.23750000e-04  1.50000000e+00  1.28727517e-01  1.50000000e+00  1.96336048e-03 
 5.24250000e-04  1.50000000e+00  1.28725601e-01  1.50000000e+00  1.96350000e-03 
 5.24750000e-04  1.50000000e+00  1.28723702e-01  1.50000000e+00  1.96363840e-03 
 5.25250000e-04  1.50000000e+00  1.28721821e-01  1.50000000e+00  1.96377505e-03 
 5.25750000e-04  1.50000000e+00  1.28719959e-01  1.50000000e+00  1.96391069e-03 
 5.26250000e-04  1.50000000e+00  1.28718113e-01  1.50000000e+00  1.96404486e-03 
 5.26750000e-04  1.50000000e+00  1.28716286e-01  1.50000000e+00  1.96417810e-03 
 5.27250000e-04  1.50000000e+00  1.28714475e-01  1.50000000e+00  1.96430970e-03 
 5.27750000e-04  1.50000000e+00  1.28712682e-01  1.50000000e+00  1.96444030e-03 
 5.28250000e-04  1.50000000e+00  1.28710906e-01  1.50000000e+00  1.96456935e-03 
 5.28750000e-04  1.50000000e+00  1.28709146e-01  1.50000000e+00  1.96469732e-03 
 5.29250000e-04  1.50000000e+00  1.28707402e-01  1.50000000e+00  1.96482365e-03 
 5.29750000e-04  1.50000000e+00  1.28705676e-01  1.50000000e+00  1.96494910e-03 
 5.30250000e-04  1.50000000e+00  1.28703965e-01  1.50000000e+00  1.96507297e-03 
 5.30750000e-04  1.50000000e+00  1.28702271e-01  1.50000000e+00  1.96519604e-03 
 5.31250000e-04  1.50000000e+00  1.28700593e-01  1.50000000e+00  1.96531775e-03 
 5.31750000e-04  1.50000000e+00  1.28698931e-01  1.50000000e+00  1.96543852e-03 
 5.32250000e-04  1.50000000e+00  1.28697285e-01  1.50000000e+00  1.96555779e-03 
 5.32750000e-04  1.50000000e+00  1.28695654e-01  1.50000000e+00  1.96567611e-03 
 5.33250000e-04  1.50000000e+00  1.28694038e-01  1.50000000e+00  1.96579292e-03 
