 v-sweep         v(vout_comp)    v(vinp)         v(vinn)         v(dvout_comp)  
 7.51185000e-01  1.48898971e+00  7.51185000e-01  7.50000000e-01  2.91487240e+02 
 7.51186000e-01  1.48927737e+00  7.51186000e-01  7.50000000e-01  2.83926435e+02 
 7.51187000e-01  1.48955757e+00  7.51187000e-01  7.50000000e-01  2.76559159e+02 
 7.51188000e-01  1.48983049e+00  7.51188000e-01  7.50000000e-01  2.69380401e+02 
 7.51189000e-01  1.49009633e+00  7.51189000e-01  7.50000000e-01  2.62385280e+02 
 7.51190000e-01  1.49035526e+00  7.51190000e-01  7.50000000e-01  2.55569609e+02 
 7.51191000e-01  1.49060747e+00  7.51191000e-01  7.50000000e-01  2.48928900e+02 
 7.51192000e-01  1.49085312e+00  7.51192000e-01  7.50000000e-01  2.42458245e+02 
 7.51193000e-01  1.49109238e+00  7.51193000e-01  7.50000000e-01  2.36153752e+02 
 7.51194000e-01  1.49132543e+00  7.51194000e-01  7.50000000e-01  2.30011597e+02 
 7.51195000e-01  1.49155241e+00  7.51195000e-01  7.50000000e-01  2.24027200e+02 
 7.51196000e-01  1.49177348e+00  7.51196000e-01  7.50000000e-01  2.18196606e+02 
 7.51197000e-01  1.49198880e+00  7.51197000e-01  7.50000000e-01  2.12516268e+02 
 7.51198000e-01  1.49219851e+00  7.51198000e-01  7.50000000e-01  2.06982244e+02 
 7.51199000e-01  1.49240276e+00  7.51199000e-01  7.50000000e-01  2.01590846e+02 
 7.51200000e-01  1.49260169e+00  7.51200000e-01  7.50000000e-01  1.96338330e+02 
 7.51201000e-01  1.49279544e+00  7.51201000e-01  7.50000000e-01  1.91221476e+02 
 7.51202000e-01  1.49298414e+00  7.51202000e-01  7.50000000e-01  1.86236846e+02 
 7.51203000e-01  1.49316791e+00  7.51203000e-01  7.50000000e-01  1.81380684e+02 
 7.51204000e-01  1.49334690e+00  7.51204000e-01  7.50000000e-01  1.76650010e+02 
 7.51205000e-01  1.49352121e+00  7.51205000e-01  7.50000000e-01  1.72041764e+02 
 7.51206000e-01  1.49369098e+00  7.51206000e-01  7.50000000e-01  1.67552709e+02 
 7.51207000e-01  1.49385632e+00  7.51207000e-01  7.50000000e-01  1.63179814e+02 
 7.51208000e-01  1.49401734e+00  7.51208000e-01  7.50000000e-01  1.58920124e+02 
 7.51209000e-01  1.49417416e+00  7.51209000e-01  7.50000000e-01  1.54770756e+02 
 7.51210000e-01  1.49432688e+00  7.51210000e-01  7.50000000e-01  1.50728898e+02 
 7.51211000e-01  1.49447562e+00  7.51211000e-01  7.50000000e-01  1.46791699e+02 
 7.51212000e-01  1.49462047e+00  7.51212000e-01  7.50000000e-01  1.42956704e+02 
 7.51213000e-01  1.49476153e+00  7.51213000e-01  7.50000000e-01  1.39221192e+02 
 7.51214000e-01  1.49489891e+00  7.51214000e-01  7.50000000e-01  1.35582519e+02 
 7.51215000e-01  1.49503270e+00  7.51215000e-01  7.50000000e-01  1.32038408e+02 
 7.51216000e-01  1.49516299e+00  7.51216000e-01  7.50000000e-01  1.28586336e+02 
 7.51217000e-01  1.49528987e+00  7.51217000e-01  7.50000000e-01  1.25223944e+02 
 7.51218000e-01  1.49541343e+00  7.51218000e-01  7.50000000e-01  1.21948932e+02 
 7.51219000e-01  1.49553377e+00  7.51219000e-01  7.50000000e-01  1.18759058e+02 
 7.51220000e-01  1.49565095e+00  7.51220000e-01  7.50000000e-01  1.15652050e+02 
 7.51221000e-01  1.49576507e+00  7.51221000e-01  7.50000000e-01  1.12625947e+02 
 7.51222000e-01  1.49587620e+00  7.51222000e-01  7.50000000e-01  1.09678586e+02 
 7.51223000e-01  1.49598443e+00  7.51223000e-01  7.50000000e-01  1.06807861e+02 
 7.51224000e-01  1.49608982e+00  7.51224000e-01  7.50000000e-01  1.04012032e+02 
 7.51225000e-01  1.49619245e+00  7.51225000e-01  7.50000000e-01  1.01288938e+02 
 7.51226000e-01  1.49629240e+00  7.51226000e-01  7.50000000e-01  9.86367092e+01 
 7.51227000e-01  1.49638973e+00  7.51227000e-01  7.50000000e-01  9.60536622e+01 
 7.51228000e-01  1.49648450e+00  7.51228000e-01  7.50000000e-01  9.35379394e+01 
 7.51229000e-01  1.49657680e+00  7.51229000e-01  7.50000000e-01  9.10877354e+01 
 7.51230000e-01  1.49666668e+00  7.51230000e-01  7.50000000e-01  8.87014922e+01 
 7.51231000e-01  1.49675420e+00  7.51231000e-01  7.50000000e-01  8.63774896e+01 
 7.51232000e-01  1.49683944e+00  7.51232000e-01  7.50000000e-01  8.41141182e+01 
 7.51233000e-01  1.49692243e+00  7.51233000e-01  7.50000000e-01  8.19098097e+01 
 7.51234000e-01  1.49700325e+00  7.51234000e-01  7.50000000e-01  7.97630354e+01 
 7.51235000e-01  1.49708196e+00  7.51235000e-01  7.50000000e-01  7.76722485e+01 
 7.51236000e-01  1.49715860e+00  7.51236000e-01  7.50000000e-01  7.56361133e+01 
 7.51237000e-01  1.49723323e+00  7.51237000e-01  7.50000000e-01  7.36531563e+01 
 7.51238000e-01  1.49730591e+00  7.51238000e-01  7.50000000e-01  7.17219460e+01 
 7.51239000e-01  1.49737667e+00  7.51239000e-01  7.50000000e-01  6.98412976e+01 
 7.51240000e-01  1.49744559e+00  7.51240000e-01  7.50000000e-01  6.80097434e+01 
 7.51241000e-01  1.49751269e+00  7.51241000e-01  7.50000000e-01  6.62260120e+01 
 7.51242000e-01  1.49757804e+00  7.51242000e-01  7.50000000e-01  6.44889593e+01 
 7.51243000e-01  1.49764167e+00  7.51243000e-01  7.50000000e-01  6.27973241e+01 
 7.51244000e-01  1.49770363e+00  7.51244000e-01  7.50000000e-01  6.11498813e+01 
 7.51245000e-01  1.49776397e+00  7.51245000e-01  7.50000000e-01  5.95455725e+01 
 7.51246000e-01  1.49782273e+00  7.51246000e-01  7.50000000e-01  5.79832311e+01 
 7.51247000e-01  1.49787994e+00  7.51247000e-01  7.50000000e-01  5.64617657e+01 
 7.51248000e-01  1.49793565e+00  7.51248000e-01  7.50000000e-01  5.49801128e+01 
 7.51249000e-01  1.49798990e+00  7.51249000e-01  7.50000000e-01  5.35371969e+01 
 7.51250000e-01  1.49804272e+00  7.51250000e-01  7.50000000e-01  5.21320887e+01 
 7.51251000e-01  1.49809416e+00  7.51251000e-01  7.50000000e-01  5.07637640e+01 
 7.51252000e-01  1.49814425e+00  7.51252000e-01  7.50000000e-01  4.94312650e+01 
 7.51253000e-01  1.49819303e+00  7.51253000e-01  7.50000000e-01  4.81336583e+01 
 7.51254000e-01  1.49824052e+00  7.51254000e-01  7.50000000e-01  4.68700344e+01 
 7.51255000e-01  1.49828677e+00  7.51255000e-01  7.50000000e-01  4.56394740e+01 
 7.51256000e-01  1.49833180e+00  7.51256000e-01  7.50000000e-01  4.44411824e+01 
 7.51257000e-01  1.49837565e+00  7.51257000e-01  7.50000000e-01  4.32742843e+01 
 7.51258000e-01  1.49841835e+00  7.51258000e-01  7.50000000e-01  4.21379296e+01 
 7.51259000e-01  1.49845992e+00  7.51259000e-01  7.50000000e-01  4.10314141e+01 
 7.51260000e-01  1.49850041e+00  7.51260000e-01  7.50000000e-01  3.99538377e+01 
 7.51261000e-01  1.49853983e+00  7.51261000e-01  7.50000000e-01  3.89045343e+01 
 7.51262000e-01  1.49857822e+00  7.51262000e-01  7.50000000e-01  3.78827363e+01 
 7.51263000e-01  1.49861560e+00  7.51263000e-01  7.50000000e-01  3.68876981e+01 
 7.51264000e-01  1.49865199e+00  7.51264000e-01  7.50000000e-01  3.59188019e+01 
 7.51265000e-01  1.49868743e+00  7.51265000e-01  7.50000000e-01  3.49752843e+01 
 7.51266000e-01  1.49872194e+00  7.51266000e-01  7.50000000e-01  3.40564836e+01 
 7.51267000e-01  1.49875555e+00  7.51267000e-01  7.50000000e-01  3.31617796e+01 
 7.51268000e-01  1.49878827e+00  7.51268000e-01  7.50000000e-01  3.22905664e+01 
 7.51269000e-01  1.49882013e+00  7.51269000e-01  7.50000000e-01  3.14422285e+01 
 7.51270000e-01  1.49885115e+00  7.51270000e-01  7.50000000e-01  3.06161213e+01 
 7.51271000e-01  1.49888136e+00  7.51271000e-01  7.50000000e-01  2.98116646e+01 
 7.51272000e-01  1.49891078e+00  7.51272000e-01  7.50000000e-01  2.90283147e+01 
 7.51273000e-01  1.49893942e+00  7.51273000e-01  7.50000000e-01  2.82655404e+01 
 7.51274000e-01  1.49896731e+00  7.51274000e-01  7.50000000e-01  2.75228021e+01 
 7.51275000e-01  1.49899446e+00  7.51275000e-01  7.50000000e-01  2.67995348e+01 
 7.51276000e-01  1.49902091e+00  7.51276000e-01  7.50000000e-01  2.60952300e+01 
 7.51277000e-01  1.49904665e+00  7.51277000e-01  7.50000000e-01  2.54094112e+01 
 7.51278000e-01  1.49907172e+00  7.51278000e-01  7.50000000e-01  2.47416125e+01 
 7.51279000e-01  1.49909614e+00  7.51279000e-01  7.50000000e-01  2.40913613e+01 
 7.51280000e-01  1.49911991e+00  7.51280000e-01  7.50000000e-01  2.34581623e+01 
 7.51281000e-01  1.49914305e+00  7.51281000e-01  7.50000000e-01  2.28415699e+01 
 7.51282000e-01  1.49916559e+00  7.51282000e-01  7.50000000e-01  2.22411664e+01 
 7.51283000e-01  1.49918754e+00  7.51283000e-01  7.50000000e-01  2.16565438e+01 
 7.51284000e-01  1.49920890e+00  7.51284000e-01  7.50000000e-01  2.10872877e+01 
 7.51285000e-01  1.49922971e+00  7.51285000e-01  7.50000000e-01  2.05329643e+01 
 7.51286000e-01  1.49924997e+00  7.51286000e-01  7.50000000e-01  1.99931831e+01 
 7.51287000e-01  1.49926970e+00  7.51287000e-01  7.50000000e-01  1.94675781e+01 
 7.51288000e-01  1.49928890e+00  7.51288000e-01  7.50000000e-01  1.89557917e+01 
 7.51289000e-01  1.49930761e+00  7.51289000e-01  7.50000000e-01  1.84574610e+01 
 7.51290000e-01  1.49932582e+00  7.51290000e-01  7.50000000e-01  1.79721926e+01 
 7.51291000e-01  1.49934355e+00  7.51291000e-01  7.50000000e-01  1.74996842e+01 
 7.51292000e-01  1.49936082e+00  7.51292000e-01  7.50000000e-01  1.70395880e+01 
 7.51293000e-01  1.49937763e+00  7.51293000e-01  7.50000000e-01  1.65915661e+01 
 7.51294000e-01  1.49939400e+00  7.51294000e-01  7.50000000e-01  1.61553385e+01 
 7.51295000e-01  1.49940994e+00  7.51295000e-01  7.50000000e-01  1.57305479e+01 
 7.51296000e-01  1.49942546e+00  7.51296000e-01  7.50000000e-01  1.53169183e+01 
 7.51297000e-01  1.49944058e+00  7.51297000e-01  7.50000000e-01  1.49141788e+01 
 7.51298000e-01  1.49945529e+00  7.51298000e-01  7.50000000e-01  1.45220105e+01 
 7.51299000e-01  1.49946962e+00  7.51299000e-01  7.50000000e-01  1.41401365e+01 
 7.51300000e-01  1.49948357e+00  7.51300000e-01  7.50000000e-01  1.37683076e+01 
 7.51301000e-01  1.49949716e+00  7.51301000e-01  7.50000000e-01  1.34062497e+01 
 7.51302000e-01  1.49951038e+00  7.51302000e-01  7.50000000e-01  1.30537064e+01 
 7.51303000e-01  1.49952326e+00  7.51303000e-01  7.50000000e-01  1.27104281e+01 
 7.51304000e-01  1.49953581e+00  7.51304000e-01  7.50000000e-01  1.23761623e+01 
 7.51305000e-01  1.49954802e+00  7.51305000e-01  7.50000000e-01  1.20506909e+01 
 7.51306000e-01  1.49955991e+00  7.51306000e-01  7.50000000e-01  1.17337738e+01 
 7.51307000e-01  1.49957148e+00  7.51307000e-01  7.50000000e-01  1.14251864e+01 
 7.51308000e-01  1.49958276e+00  7.51308000e-01  7.50000000e-01  1.11247100e+01 
 7.51309000e-01  1.49959373e+00  7.51309000e-01  7.50000000e-01  1.08321237e+01 
 7.51310000e-01  1.49960442e+00  7.51310000e-01  7.50000000e-01  1.05472364e+01 
 7.51311000e-01  1.49961483e+00  7.51311000e-01  7.50000000e-01  1.02698378e+01 
 7.51312000e-01  1.49962496e+00  7.51312000e-01  7.50000000e-01  9.99972387e+00 
 7.51313000e-01  1.49963483e+00  7.51313000e-01  7.50000000e-01  9.73671817e+00 
 7.51314000e-01  1.49964443e+00  7.51314000e-01  7.50000000e-01  9.48063358e+00 
 7.51315000e-01  1.49965379e+00  7.51315000e-01  7.50000000e-01  9.23126749e+00 
 7.51316000e-01  1.49966290e+00  7.51316000e-01  7.50000000e-01  8.98846409e+00 
 7.51317000e-01  1.49967177e+00  7.51317000e-01  7.50000000e-01  8.75204418e+00 
 7.51318000e-01  1.49968040e+00  7.51318000e-01  7.50000000e-01  8.52183377e+00 
 7.51319000e-01  1.49968881e+00  7.51319000e-01  7.50000000e-01  8.29768236e+00 
 7.51320000e-01  1.49969700e+00  7.51320000e-01  7.50000000e-01  8.07942445e+00 
 7.51321000e-01  1.49970497e+00  7.51321000e-01  7.50000000e-01  7.86690524e+00 
 7.51322000e-01  1.49971273e+00  7.51322000e-01  7.50000000e-01  7.65997393e+00 
 7.51323000e-01  1.49972029e+00  7.51323000e-01  7.50000000e-01  7.45848372e+00 
 7.51324000e-01  1.49972765e+00  7.51324000e-01  7.50000000e-01  7.26228627e+00 
 7.51325000e-01  1.49973481e+00  7.51325000e-01  7.50000000e-01  7.07125326e+00 
 7.51326000e-01  1.49974179e+00  7.51326000e-01  7.50000000e-01  6.88524360e+00 
 7.51327000e-01  1.49974858e+00  7.51327000e-01  7.50000000e-01  6.70412033e+00 
 7.51328000e-01  1.49975520e+00  7.51328000e-01  7.50000000e-01  6.52776497e+00 
 7.51329000e-01  1.49976164e+00  7.51329000e-01  7.50000000e-01  6.35605195e+00 
 7.51330000e-01  1.49976791e+00  7.51330000e-01  7.50000000e-01  6.18884529e+00 
 7.51331000e-01  1.49977402e+00  7.51331000e-01  7.50000000e-01  6.02603597e+00 
 7.51332000e-01  1.49977996e+00  7.51332000e-01  7.50000000e-01  5.86751707e+00 
 7.51333000e-01  1.49978575e+00  7.51333000e-01  7.50000000e-01  5.71316270e+00 
 7.51334000e-01  1.49979139e+00  7.51334000e-01  7.50000000e-01  5.56286363e+00 
 7.51335000e-01  1.49979688e+00  7.51335000e-01  7.50000000e-01  5.41652148e+00 
 7.51336000e-01  1.49980222e+00  7.51336000e-01  7.50000000e-01  5.27402814e+00 
 7.51337000e-01  1.49980743e+00  7.51337000e-01  7.50000000e-01  5.13528244e+00 
 7.51338000e-01  1.49981249e+00  7.51338000e-01  7.50000000e-01  5.00018215e+00 
 7.51339000e-01  1.49981743e+00  7.51339000e-01  7.50000000e-01  4.86863885e+00 
 7.51340000e-01  1.49982223e+00  7.51340000e-01  7.50000000e-01  4.74055533e+00 
 7.51341000e-01  1.49982691e+00  7.51341000e-01  7.50000000e-01  4.61584064e+00 
 7.51342000e-01  1.49983146e+00  7.51342000e-01  7.50000000e-01  4.49440622e+00 
 7.51343000e-01  1.49983590e+00  7.51343000e-01  7.50000000e-01  4.37616257e+00 
 7.51344000e-01  1.49984021e+00  7.51344000e-01  7.50000000e-01  4.26103230e+00 
 7.51345000e-01  1.49984442e+00  7.51345000e-01  7.50000000e-01  4.14893030e+00 
 7.51346000e-01  1.49984851e+00  7.51346000e-01  7.50000000e-01  4.03977696e+00 
 7.51347000e-01  1.49985250e+00  7.51347000e-01  7.50000000e-01  3.93349474e+00 
 7.51348000e-01  1.49985638e+00  7.51348000e-01  7.50000000e-01  3.83000533e+00 
 7.51349000e-01  1.49986016e+00  7.51349000e-01  7.50000000e-01  3.72924095e+00 
 7.51350000e-01  1.49986384e+00  7.51350000e-01  7.50000000e-01  3.63112713e+00 
 7.51351000e-01  1.49986742e+00  7.51351000e-01  7.50000000e-01  3.53559154e+00 
 7.51352000e-01  1.49987091e+00  7.51352000e-01  7.50000000e-01  3.44257417e+00 
 7.51353000e-01  1.49987430e+00  7.51353000e-01  7.50000000e-01  3.35200109e+00 
 7.51354000e-01  1.49987761e+00  7.51354000e-01  7.50000000e-01  3.26380815e+00 
 7.51355000e-01  1.49988083e+00  7.51355000e-01  7.50000000e-01  3.17793761e+00 
 7.51356000e-01  1.49988397e+00  7.51356000e-01  7.50000000e-01  3.09432596e+00 
 7.51357000e-01  1.49988702e+00  7.51357000e-01  7.50000000e-01  3.01291157e+00 
 7.51358000e-01  1.49988999e+00  7.51358000e-01  7.50000000e-01  2.93364113e+00 
 7.51359000e-01  1.49989289e+00  7.51359000e-01  7.50000000e-01  2.85645812e+00 
 7.51360000e-01  1.49989571e+00  7.51360000e-01  7.50000000e-01  2.78130137e+00 
 7.51361000e-01  1.49989845e+00  7.51361000e-01  7.50000000e-01  2.70812182e+00 
 7.51362000e-01  1.49990112e+00  7.51362000e-01  7.50000000e-01  2.63687136e+00 
 7.51363000e-01  1.49990372e+00  7.51363000e-01  7.50000000e-01  2.56749336e+00 
 7.51364000e-01  1.49990626e+00  7.51364000e-01  7.50000000e-01  2.49993866e+00 
 7.51365000e-01  1.49990872e+00  7.51365000e-01  7.50000000e-01  2.43416302e+00 
 7.51366000e-01  1.49991113e+00  7.51366000e-01  7.50000000e-01  2.37011779e+00 
 7.51367000e-01  1.49991346e+00  7.51367000e-01  7.50000000e-01  2.30775574e+00 
 7.51368000e-01  1.49991574e+00  7.51368000e-01  7.50000000e-01  2.24703604e+00 
 7.51369000e-01  1.49991796e+00  7.51369000e-01  7.50000000e-01  2.18791376e+00 
 7.51370000e-01  1.49992012e+00  7.51370000e-01  7.50000000e-01  2.13034690e+00 
 7.51371000e-01  1.49992222e+00  7.51371000e-01  7.50000000e-01  2.07429454e+00 
 7.51372000e-01  1.49992427e+00  7.51372000e-01  7.50000000e-01  2.01971535e+00 
 7.51373000e-01  1.49992626e+00  7.51373000e-01  7.50000000e-01  1.96657358e+00 
 7.51374000e-01  1.49992820e+00  7.51374000e-01  7.50000000e-01  1.91482991e+00 
 7.51375000e-01  1.49993009e+00  7.51375000e-01  7.50000000e-01  1.86444757e+00 
 7.51376000e-01  1.49993193e+00  7.51376000e-01  7.50000000e-01  1.81539075e+00 
 7.51377000e-01  1.49993372e+00  7.51377000e-01  7.50000000e-01  1.76762459e+00 
 7.51378000e-01  1.49993546e+00  7.51378000e-01  7.50000000e-01  1.72111386e+00 
 7.51379000e-01  1.49993716e+00  7.51379000e-01  7.50000000e-01  1.67582808e+00 
 7.51380000e-01  1.49993881e+00  7.51380000e-01  7.50000000e-01  1.63173376e+00 
 7.51381000e-01  1.49994042e+00  7.51381000e-01  7.50000000e-01  1.58879838e+00 
 7.51382000e-01  1.49994199e+00  7.51382000e-01  7.50000000e-01  1.54699495e+00 
 7.51383000e-01  1.49994352e+00  7.51383000e-01  7.50000000e-01  1.50629023e+00 
 7.51384000e-01  1.49994500e+00  7.51384000e-01  7.50000000e-01  1.46665537e+00 
 7.51385000e-01  1.49994645e+00  7.51385000e-01  7.50000000e-01  1.42806441e+00 
 7.51386000e-01  1.49994786e+00  7.51386000e-01  7.50000000e-01  1.39048878e+00 
 7.51387000e-01  1.49994923e+00  7.51387000e-01  7.50000000e-01  1.35390079e+00 
 7.51388000e-01  1.49995057e+00  7.51388000e-01  7.50000000e-01  1.31827645e+00 
 7.51389000e-01  1.49995187e+00  7.51389000e-01  7.50000000e-01  1.28358941e+00 
 7.51390000e-01  1.49995314e+00  7.51390000e-01  7.50000000e-01  1.24981501e+00 
 7.51391000e-01  1.49995437e+00  7.51391000e-01  7.50000000e-01  1.21692925e+00 
 7.51392000e-01  1.49995557e+00  7.51392000e-01  7.50000000e-01  1.18490787e+00 
 7.51393000e-01  1.49995674e+00  7.51393000e-01  7.50000000e-01  1.15372988e+00 
 7.51394000e-01  1.49995788e+00  7.51394000e-01  7.50000000e-01  1.12337221e+00 
 7.51395000e-01  1.49995899e+00  7.51395000e-01  7.50000000e-01  1.09381329e+00 
 7.51396000e-01  1.49996006e+00  7.51396000e-01  7.50000000e-01  1.06503211e+00 
 7.51397000e-01  1.49996112e+00  7.51397000e-01  7.50000000e-01  1.03700743e+00 
 7.51398000e-01  1.49996214e+00  7.51398000e-01  7.50000000e-01  1.00972088e+00 
 7.51399000e-01  1.49996314e+00  7.51399000e-01  7.50000000e-01  9.83152288e-01 
 7.51400000e-01  1.49996411e+00  7.51400000e-01  7.50000000e-01  9.57282754e-01 
 7.51401000e-01  1.49996505e+00  7.51401000e-01  7.50000000e-01  9.32093888e-01 
 7.51402000e-01  1.49996597e+00  7.51402000e-01  7.50000000e-01  9.07567113e-01 
 7.51403000e-01  1.49996686e+00  7.51403000e-01  7.50000000e-01  8.83686352e-01 
 7.51404000e-01  1.49996774e+00  7.51404000e-01  7.50000000e-01  8.60433938e-01 
 7.51405000e-01  1.49996859e+00  7.51405000e-01  7.50000000e-01  8.37793337e-01 
 7.51406000e-01  1.49996941e+00  7.51406000e-01  7.50000000e-01  8.15748454e-01 
 7.51407000e-01  1.49997022e+00  7.51407000e-01  7.50000000e-01  7.94283029e-01 
 7.51408000e-01  1.49997100e+00  7.51408000e-01  7.50000000e-01  7.73382990e-01 
 7.51409000e-01  1.49997176e+00  7.51409000e-01  7.50000000e-01  7.53032875e-01 
 7.51410000e-01  1.49997251e+00  7.51410000e-01  7.50000000e-01  7.33218216e-01 
 7.51411000e-01  1.49997323e+00  7.51411000e-01  7.50000000e-01  7.13924923e-01 
 7.51412000e-01  1.49997393e+00  7.51412000e-01  7.50000000e-01  6.95138766e-01 
 7.51413000e-01  1.49997462e+00  7.51413000e-01  7.50000000e-01  6.76847431e-01 
 7.51414000e-01  1.49997529e+00  7.51414000e-01  7.50000000e-01  6.59037384e-01 
 7.51415000e-01  1.49997594e+00  7.51415000e-01  7.50000000e-01  6.41695961e-01 
 7.51416000e-01  1.49997657e+00  7.51416000e-01  7.50000000e-01  6.24810834e-01 
 7.51417000e-01  1.49997719e+00  7.51417000e-01  7.50000000e-01  6.08369546e-01 
 7.51418000e-01  1.49997779e+00  7.51418000e-01  7.50000000e-01  5.92361320e-01 
 7.51419000e-01  1.49997837e+00  7.51419000e-01  7.50000000e-01  5.76774312e-01 
 7.51420000e-01  1.49997894e+00  7.51420000e-01  7.50000000e-01  5.61597439e-01 
 7.51421000e-01  1.49997950e+00  7.51421000e-01  7.50000000e-01  5.46819909e-01 
 7.51422000e-01  1.49998004e+00  7.51422000e-01  7.50000000e-01  5.32430822e-01 
 7.51423000e-01  1.49998056e+00  7.51423000e-01  7.50000000e-01  5.18420744e-01 
 7.51424000e-01  1.49998107e+00  7.51424000e-01  7.50000000e-01  5.04779311e-01 
 7.51425000e-01  1.49998157e+00  7.51425000e-01  7.50000000e-01  4.91496822e-01 
 7.51426000e-01  1.49998206e+00  7.51426000e-01  7.50000000e-01  4.78563832e-01 
 7.51427000e-01  1.49998253e+00  7.51427000e-01  7.50000000e-01  4.65970802e-01 
 7.51428000e-01  1.49998299e+00  7.51428000e-01  7.50000000e-01  4.53709476e-01 
 7.51429000e-01  1.49998344e+00  7.51429000e-01  7.50000000e-01  4.41770781e-01 
 7.51430000e-01  1.49998387e+00  7.51430000e-01  7.50000000e-01  4.30146228e-01 
 7.51431000e-01  1.49998430e+00  7.51431000e-01  7.50000000e-01  4.18827553e-01 
 7.51432000e-01  1.49998471e+00  7.51432000e-01  7.50000000e-01  4.07806403e-01 
 7.51433000e-01  1.49998511e+00  7.51433000e-01  7.50000000e-01  3.97075556e-01 
 7.51434000e-01  1.49998550e+00  7.51434000e-01  7.50000000e-01  3.86627070e-01 
 7.51435000e-01  1.49998588e+00  7.51435000e-01  7.50000000e-01  3.76453238e-01 
 7.51436000e-01  1.49998626e+00  7.51436000e-01  7.50000000e-01  3.66547390e-01 
 7.51437000e-01  1.49998662e+00  7.51437000e-01  7.50000000e-01  3.56902460e-01 
 7.51438000e-01  1.49998697e+00  7.51438000e-01  7.50000000e-01  3.47511054e-01 
 7.51439000e-01  1.49998731e+00  7.51439000e-01  7.50000000e-01  3.38366516e-01 
 7.51440000e-01  1.49998765e+00  7.51440000e-01  7.50000000e-01  3.29462607e-01 
 7.51441000e-01  1.49998797e+00  7.51441000e-01  7.50000000e-01  3.20793233e-01 
 7.51442000e-01  1.49998829e+00  7.51442000e-01  7.50000000e-01  3.12352209e-01 
 7.51443000e-01  1.49998860e+00  7.51443000e-01  7.50000000e-01  3.04132840e-01 
 7.51444000e-01  1.49998890e+00  7.51444000e-01  7.50000000e-01  2.96129756e-01 
 7.51445000e-01  1.49998919e+00  7.51445000e-01  7.50000000e-01  2.88337693e-01 
 7.51446000e-01  1.49998947e+00  7.51446000e-01  7.50000000e-01  2.80750451e-01 
 7.51447000e-01  1.49998975e+00  7.51447000e-01  7.50000000e-01  2.73362653e-01 
 7.51448000e-01  1.49999002e+00  7.51448000e-01  7.50000000e-01  2.66169455e-01 
 7.51449000e-01  1.49999028e+00  7.51449000e-01  7.50000000e-01  2.59165535e-01 
 7.51450000e-01  1.49999054e+00  7.51450000e-01  7.50000000e-01  2.52345912e-01 
 7.51451000e-01  1.49999079e+00  7.51451000e-01  7.50000000e-01  2.45705737e-01 
 7.51452000e-01  1.49999103e+00  7.51452000e-01  7.50000000e-01  2.39240111e-01 
 7.51453000e-01  1.49999127e+00  7.51453000e-01  7.50000000e-01  2.32944795e-01 
 7.51454000e-01  1.49999150e+00  7.51454000e-01  7.50000000e-01  2.26815131e-01 
 7.51455000e-01  1.49999172e+00  7.51455000e-01  7.50000000e-01  2.20846596e-01 
 7.51456000e-01  1.49999194e+00  7.51456000e-01  7.50000000e-01  2.15035278e-01 
 7.51457000e-01  1.49999215e+00  7.51457000e-01  7.50000000e-01  2.09377032e-01 
 7.51458000e-01  1.49999236e+00  7.51458000e-01  7.50000000e-01  2.03867368e-01 
 7.51459000e-01  1.49999256e+00  7.51459000e-01  7.50000000e-01  1.98502834e-01 
 7.51460000e-01  1.49999275e+00  7.51460000e-01  7.50000000e-01  1.93279460e-01 
 7.51461000e-01  1.49999294e+00  7.51461000e-01  7.50000000e-01  1.88193393e-01 
 7.51462000e-01  1.49999313e+00  7.51462000e-01  7.50000000e-01  1.83241297e-01 
 7.51463000e-01  1.49999331e+00  7.51463000e-01  7.50000000e-01  1.78419510e-01 
 7.51464000e-01  1.49999349e+00  7.51464000e-01  7.50000000e-01  1.73724601e-01 
 7.51465000e-01  1.49999366e+00  7.51465000e-01  7.50000000e-01  1.69153232e-01 
 7.51466000e-01  1.49999382e+00  7.51466000e-01  7.50000000e-01  1.64702153e-01 
 7.51467000e-01  1.49999399e+00  7.51467000e-01  7.50000000e-01  1.60368080e-01 
 7.51468000e-01  1.49999415e+00  7.51468000e-01  7.50000000e-01  1.56148170e-01 
 7.51469000e-01  1.49999430e+00  7.51469000e-01  7.50000000e-01  1.52039302e-01 
 7.51470000e-01  1.49999445e+00  7.51470000e-01  7.50000000e-01  1.48038444e-01 
 7.51471000e-01  1.49999460e+00  7.51471000e-01  7.50000000e-01  1.44142973e-01 
 7.51472000e-01  1.49999474e+00  7.51472000e-01  7.50000000e-01  1.40350006e-01 
 7.51473000e-01  1.49999488e+00  7.51473000e-01  7.50000000e-01  1.36656847e-01 
 7.51474000e-01  1.49999501e+00  7.51474000e-01  7.50000000e-01  1.33060868e-01 
 7.51475000e-01  1.49999514e+00  7.51475000e-01  7.50000000e-01  1.29559513e-01 
 7.51476000e-01  1.49999527e+00  7.51476000e-01  7.50000000e-01  1.26150292e-01 
 7.51477000e-01  1.49999539e+00  7.51477000e-01  7.50000000e-01  1.22830690e-01 
 7.51478000e-01  1.49999552e+00  7.51478000e-01  7.50000000e-01  1.19598529e-01 
 7.51479000e-01  1.49999563e+00  7.51479000e-01  7.50000000e-01  1.16451420e-01 
 7.51480000e-01  1.49999575e+00  7.51480000e-01  7.50000000e-01  1.13387038e-01 
 7.51481000e-01  1.49999586e+00  7.51481000e-01  7.50000000e-01  1.10403376e-01 
