 time            v(Vcmfb)        v(Voutp)        v(Voutn)       
 1.49600098e-03  7.03515740e-01  6.00000000e-01  8.00000000e-01 
 1.49600142e-03  7.03590720e-01  6.00000000e-01  8.00000000e-01 
 1.49600212e-03  7.03612587e-01  6.00000000e-01  8.00000000e-01 
 1.49600353e-03  7.03625921e-01  6.00000000e-01  8.00000000e-01 
 1.49600635e-03  7.03615740e-01  6.00000000e-01  8.00000000e-01 
 1.49601199e-03  7.03625606e-01  6.00000000e-01  8.00000000e-01 
 1.49602326e-03  7.03616236e-01  6.00000000e-01  8.00000000e-01 
 1.49604581e-03  7.03626232e-01  6.00000000e-01  8.00000000e-01 
 1.49609092e-03  7.03617638e-01  6.00000000e-01  8.00000000e-01 
 1.49618112e-03  7.03628968e-01  6.00000000e-01  8.00000000e-01 
 1.49636154e-03  7.03623142e-01  6.00000000e-01  8.00000000e-01 
 1.49672237e-03  7.03639956e-01  6.00000000e-01  8.00000000e-01 
 1.49744402e-03  7.03645131e-01  6.00000000e-01  8.00000000e-01 
 1.49888733e-03  7.03683911e-01  6.00000000e-01  8.00000000e-01 
 1.50177395e-03  7.03733036e-01  6.00000000e-01  8.00000000e-01 
 1.50387501e-03  7.03785104e-01  6.00000000e-01  8.00000000e-01 
 1.50387501e-03  7.03288868e-01  6.00000000e-01  8.00000000e-01 
 1.50387501e-03  7.02350377e-01  6.00000000e-01  8.00000000e-01 
 1.50387502e-03  7.01106702e-01  6.00000000e-01  8.00000000e-01 
 1.50387502e-03  7.00458735e-01  6.00000000e-01  8.00000000e-01 
 1.50387502e-03  7.00444023e-01  6.00000000e-01  8.00000000e-01 
 1.50387502e-03  7.00431151e-01  6.00000000e-01  8.00000000e-01 
 1.50387502e-03  7.00413238e-01  6.00000000e-01  8.00000000e-01 
 1.50387503e-03  7.00378281e-01  6.00000000e-01  8.00000000e-01 
 1.50387504e-03  7.00335877e-01  6.00000000e-01  8.00000000e-01 
 1.50387505e-03  7.00338136e-01  6.00000000e-01  8.00000000e-01 
 1.50387508e-03  7.00616875e-01  6.00000000e-01  8.00000000e-01 
 1.50387514e-03  7.01269735e-01  6.00000000e-01  8.00000000e-01 
 1.50387521e-03  7.01573527e-01  6.00000000e-01  8.00000000e-01 
 1.50387528e-03  7.01721496e-01  6.00000000e-01  8.00000000e-01 
 1.50387539e-03  7.01757991e-01  6.00000000e-01  8.00000000e-01 
 1.50387553e-03  7.01758805e-01  6.00000000e-01  8.00000000e-01 
 1.50387569e-03  7.01759170e-01  6.00000000e-01  8.00000000e-01 
 1.50387600e-03  7.01758618e-01  6.00000000e-01  8.00000000e-01 
 1.50387663e-03  7.01759196e-01  6.00000000e-01  8.00000000e-01 
 1.50387788e-03  7.01758610e-01  6.00000000e-01  8.00000000e-01 
 1.50388039e-03  7.01759200e-01  6.00000000e-01  8.00000000e-01 
 1.50388540e-03  7.01758611e-01  6.00000000e-01  8.00000000e-01 
 1.50389542e-03  7.01759205e-01  6.00000000e-01  8.00000000e-01 
 1.50391547e-03  7.01758619e-01  6.00000000e-01  8.00000000e-01 
 1.50395557e-03  7.01759221e-01  6.00000000e-01  8.00000000e-01 
 1.50400000e-03  7.01758642e-01  6.00000000e-01  8.00000000e-01 
 1.50400000e-03  7.01761893e-01  6.00000000e-01  8.00000000e-01 
 1.50400000e-03  7.01767366e-01  6.00000000e-01  8.00000000e-01 
 1.50400001e-03  7.01777459e-01  6.00000000e-01  8.00000000e-01 
 1.50400001e-03  7.01784125e-01  6.00000000e-01  8.00000000e-01 
 1.50400001e-03  7.01783323e-01  6.00000000e-01  8.00000000e-01 
 1.50400001e-03  7.01782151e-01  6.00000000e-01  8.00000000e-01 
 1.50400001e-03  7.01780026e-01  6.00000000e-01  8.00000000e-01 
 1.50400002e-03  7.01776077e-01  6.00000000e-01  8.00000000e-01 
 1.50400003e-03  7.01768051e-01  6.00000000e-01  8.00000000e-01 
 1.50400004e-03  7.01760169e-01  6.00000000e-01  8.00000000e-01 
 1.50400005e-03  7.01754468e-01  6.00000000e-01  8.00000000e-01 
 1.50400007e-03  7.01751938e-01  6.00000000e-01  8.00000000e-01 
 1.50400010e-03  7.01754032e-01  6.00000000e-01  8.00000000e-01 
 1.50400014e-03  7.01756334e-01  6.00000000e-01  8.00000000e-01 
 1.50400019e-03  7.01757945e-01  6.00000000e-01  8.00000000e-01 
 1.50400028e-03  7.01758892e-01  6.00000000e-01  8.00000000e-01 
 1.50400048e-03  7.01758939e-01  6.00000000e-01  8.00000000e-01 
 1.50400071e-03  7.01758939e-01  6.00000000e-01  8.00000000e-01 
 1.50400102e-03  7.01758932e-01  6.00000000e-01  8.00000000e-01 
 1.50400143e-03  7.01758945e-01  6.00000000e-01  8.00000000e-01 
 1.50400210e-03  7.01758931e-01  6.00000000e-01  8.00000000e-01 
 1.50400331e-03  7.01758946e-01  6.00000000e-01  8.00000000e-01 
 1.50400573e-03  7.01758932e-01  6.00000000e-01  8.00000000e-01 
 1.50401057e-03  7.01758948e-01  6.00000000e-01  8.00000000e-01 
 1.50402026e-03  7.01758936e-01  6.00000000e-01  8.00000000e-01 
 1.50403963e-03  7.01758956e-01  6.00000000e-01  8.00000000e-01 
 1.50407836e-03  7.01758952e-01  6.00000000e-01  8.00000000e-01 
 1.50415584e-03  7.01758989e-01  6.00000000e-01  8.00000000e-01 
 1.50431079e-03  7.01759017e-01  6.00000000e-01  8.00000000e-01 
 1.50462069e-03  7.01759118e-01  6.00000000e-01  8.00000000e-01 
 1.50524048e-03  7.01759275e-01  6.00000000e-01  8.00000000e-01 
 1.50648008e-03  7.01759634e-01  6.00000000e-01  8.00000000e-01 
 1.50895926e-03  7.01760307e-01  6.00000000e-01  8.00000000e-01 
 1.51187501e-03  7.01761132e-01  6.00000000e-01  8.00000000e-01 
 1.51187501e-03  7.01755238e-01  6.00000000e-01  8.00000000e-01 
 1.51187501e-03  7.01744709e-01  6.00000000e-01  8.00000000e-01 
 1.51187502e-03  7.01729663e-01  6.00000000e-01  8.00000000e-01 
 1.51187502e-03  7.01723073e-01  6.00000000e-01  8.00000000e-01 
 1.51187502e-03  7.01724203e-01  6.00000000e-01  8.00000000e-01 
 1.51187502e-03  7.01725849e-01  6.00000000e-01  8.00000000e-01 
 1.51187502e-03  7.01728639e-01  6.00000000e-01  8.00000000e-01 
 1.51187503e-03  7.01733805e-01  6.00000000e-01  8.00000000e-01 
 1.51187504e-03  7.01741875e-01  6.00000000e-01  8.00000000e-01 
 1.51187506e-03  7.01753328e-01  6.00000000e-01  8.00000000e-01 
 1.51187509e-03  7.01765915e-01  6.00000000e-01  8.00000000e-01 
 1.51187513e-03  7.01769187e-01  6.00000000e-01  8.00000000e-01 
 1.51187517e-03  7.01767638e-01  6.00000000e-01  8.00000000e-01 
 1.51187525e-03  7.01763720e-01  6.00000000e-01  8.00000000e-01 
 1.51187533e-03  7.01761634e-01  6.00000000e-01  8.00000000e-01 
 1.51187547e-03  7.01761074e-01  6.00000000e-01  8.00000000e-01 
 1.51187560e-03  7.01761114e-01  6.00000000e-01  8.00000000e-01 
 1.51187586e-03  7.01761143e-01  6.00000000e-01  8.00000000e-01 
 1.51187638e-03  7.01761110e-01  6.00000000e-01  8.00000000e-01 
 1.51187742e-03  7.01761145e-01  6.00000000e-01  8.00000000e-01 
 1.51187951e-03  7.01761110e-01  6.00000000e-01  8.00000000e-01 
 1.51188367e-03  7.01761147e-01  6.00000000e-01  8.00000000e-01 
 1.51189200e-03  7.01761114e-01  6.00000000e-01  8.00000000e-01 
 1.51190867e-03  7.01761154e-01  6.00000000e-01  8.00000000e-01 
 1.51194200e-03  7.01761128e-01  6.00000000e-01  8.00000000e-01 
 1.51200000e-03  7.01761179e-01  6.00000000e-01  8.00000000e-01 
 1.51200000e-03  7.01878464e-01  6.00000000e-01  8.00000000e-01 
 1.51200000e-03  7.02128887e-01  6.00000000e-01  8.00000000e-01 
 1.51200001e-03  7.02659522e-01  6.00000000e-01  8.00000000e-01 
 1.51200001e-03  7.03850587e-01  6.00000000e-01  8.00000000e-01 
 1.51200001e-03  7.03937923e-01  6.00000000e-01  8.00000000e-01 
 1.51200001e-03  7.04016205e-01  6.00000000e-01  8.00000000e-01 
 1.51200001e-03  7.04120599e-01  6.00000000e-01  8.00000000e-01 
 1.51200002e-03  7.04281676e-01  6.00000000e-01  8.00000000e-01 
 1.51200003e-03  7.04519309e-01  6.00000000e-01  8.00000000e-01 
 1.51200004e-03  7.04797579e-01  6.00000000e-01  8.00000000e-01 
 1.51200005e-03  7.04860962e-01  6.00000000e-01  8.00000000e-01 
 1.51200008e-03  7.04440266e-01  6.00000000e-01  8.00000000e-01 
 1.51200010e-03  7.04027169e-01  6.00000000e-01  8.00000000e-01 
 1.51200014e-03  7.03687250e-01  6.00000000e-01  8.00000000e-01 
 1.51200018e-03  7.03503800e-01  6.00000000e-01  8.00000000e-01 
 1.51200028e-03  7.03403370e-01  6.00000000e-01  8.00000000e-01 
 1.51200043e-03  7.03372094e-01  6.00000000e-01  8.00000000e-01 
 1.51200069e-03  7.03442633e-01  6.00000000e-01  8.00000000e-01 
 1.51200098e-03  7.03514491e-01  6.00000000e-01  8.00000000e-01 
 1.51200141e-03  7.03588434e-01  6.00000000e-01  8.00000000e-01 
 1.51200211e-03  7.03609782e-01  6.00000000e-01  8.00000000e-01 
 1.51200352e-03  7.03623170e-01  6.00000000e-01  8.00000000e-01 
 1.51200632e-03  7.03612972e-01  6.00000000e-01  8.00000000e-01 
 1.51201193e-03  7.03622852e-01  6.00000000e-01  8.00000000e-01 
 1.51202315e-03  7.03613466e-01  6.00000000e-01  8.00000000e-01 
 1.51204558e-03  7.03623475e-01  6.00000000e-01  8.00000000e-01 
 1.51209045e-03  7.03614860e-01  6.00000000e-01  8.00000000e-01 
 1.51218019e-03  7.03626196e-01  6.00000000e-01  8.00000000e-01 
 1.51235967e-03  7.03620336e-01  6.00000000e-01  8.00000000e-01 
 1.51271862e-03  7.03637128e-01  6.00000000e-01  8.00000000e-01 
 1.51343653e-03  7.03642212e-01  6.00000000e-01  8.00000000e-01 
 1.51487234e-03  7.03680856e-01  6.00000000e-01  8.00000000e-01 
 1.51774397e-03  7.03729663e-01  6.00000000e-01  8.00000000e-01 
 1.51987501e-03  7.03782356e-01  6.00000000e-01  8.00000000e-01 
 1.51987501e-03  7.03286112e-01  6.00000000e-01  8.00000000e-01 
 1.51987501e-03  7.02347617e-01  6.00000000e-01  8.00000000e-01 
 1.51987502e-03  7.01103937e-01  6.00000000e-01  8.00000000e-01 
 1.51987502e-03  7.00455970e-01  6.00000000e-01  8.00000000e-01 
 1.51987502e-03  7.00441259e-01  6.00000000e-01  8.00000000e-01 
 1.51987502e-03  7.00428387e-01  6.00000000e-01  8.00000000e-01 
 1.51987502e-03  7.00410476e-01  6.00000000e-01  8.00000000e-01 
 1.51987503e-03  7.00375521e-01  6.00000000e-01  8.00000000e-01 
 1.51987504e-03  7.00333119e-01  6.00000000e-01  8.00000000e-01 
 1.51987505e-03  7.00335371e-01  6.00000000e-01  8.00000000e-01 
 1.51987508e-03  7.00614079e-01  6.00000000e-01  8.00000000e-01 
 1.51987514e-03  7.01266933e-01  6.00000000e-01  8.00000000e-01 
 1.51987521e-03  7.01570737e-01  6.00000000e-01  8.00000000e-01 
 1.51987528e-03  7.01718723e-01  6.00000000e-01  8.00000000e-01 
 1.51987539e-03  7.01755229e-01  6.00000000e-01  8.00000000e-01 
 1.51987553e-03  7.01756044e-01  6.00000000e-01  8.00000000e-01 
 1.51987569e-03  7.01756409e-01  6.00000000e-01  8.00000000e-01 
 1.51987600e-03  7.01755857e-01  6.00000000e-01  8.00000000e-01 
 1.51987663e-03  7.01756435e-01  6.00000000e-01  8.00000000e-01 
 1.51987788e-03  7.01755849e-01  6.00000000e-01  8.00000000e-01 
 1.51988039e-03  7.01756439e-01  6.00000000e-01  8.00000000e-01 
 1.51988540e-03  7.01755850e-01  6.00000000e-01  8.00000000e-01 
 1.51989542e-03  7.01756443e-01  6.00000000e-01  8.00000000e-01 
 1.51991547e-03  7.01755858e-01  6.00000000e-01  8.00000000e-01 
 1.51995556e-03  7.01756460e-01  6.00000000e-01  8.00000000e-01 
 1.52000000e-03  7.01755881e-01  6.00000000e-01  8.00000000e-01 
 1.52000000e-03  7.01759132e-01  6.00000000e-01  8.00000000e-01 
 1.52000000e-03  7.01764605e-01  6.00000000e-01  8.00000000e-01 
 1.52000001e-03  7.01774698e-01  6.00000000e-01  8.00000000e-01 
 1.52000001e-03  7.01781364e-01  6.00000000e-01  8.00000000e-01 
 1.52000001e-03  7.01780562e-01  6.00000000e-01  8.00000000e-01 
 1.52000001e-03  7.01779389e-01  6.00000000e-01  8.00000000e-01 
 1.52000001e-03  7.01777265e-01  6.00000000e-01  8.00000000e-01 
 1.52000002e-03  7.01773316e-01  6.00000000e-01  8.00000000e-01 
 1.52000003e-03  7.01765290e-01  6.00000000e-01  8.00000000e-01 
 1.52000004e-03  7.01757408e-01  6.00000000e-01  8.00000000e-01 
 1.52000005e-03  7.01751707e-01  6.00000000e-01  8.00000000e-01 
 1.52000007e-03  7.01749177e-01  6.00000000e-01  8.00000000e-01 
 1.52000010e-03  7.01751271e-01  6.00000000e-01  8.00000000e-01 
 1.52000014e-03  7.01753573e-01  6.00000000e-01  8.00000000e-01 
 1.52000019e-03  7.01755183e-01  6.00000000e-01  8.00000000e-01 
 1.52000028e-03  7.01756130e-01  6.00000000e-01  8.00000000e-01 
 1.52000048e-03  7.01756177e-01  6.00000000e-01  8.00000000e-01 
 1.52000071e-03  7.01756178e-01  6.00000000e-01  8.00000000e-01 
 1.52000102e-03  7.01756171e-01  6.00000000e-01  8.00000000e-01 
 1.52000143e-03  7.01756184e-01  6.00000000e-01  8.00000000e-01 
 1.52000210e-03  7.01756170e-01  6.00000000e-01  8.00000000e-01 
 1.52000331e-03  7.01756185e-01  6.00000000e-01  8.00000000e-01 
 1.52000573e-03  7.01756171e-01  6.00000000e-01  8.00000000e-01 
 1.52001057e-03  7.01756187e-01  6.00000000e-01  8.00000000e-01 
 1.52002026e-03  7.01756175e-01  6.00000000e-01  8.00000000e-01 
 1.52003963e-03  7.01756195e-01  6.00000000e-01  8.00000000e-01 
 1.52007837e-03  7.01756191e-01  6.00000000e-01  8.00000000e-01 
 1.52015584e-03  7.01756227e-01  6.00000000e-01  8.00000000e-01 
 1.52031080e-03  7.01756256e-01  6.00000000e-01  8.00000000e-01 
 1.52062070e-03  7.01756356e-01  6.00000000e-01  8.00000000e-01 
 1.52124052e-03  7.01756514e-01  6.00000000e-01  8.00000000e-01 
 1.52248015e-03  7.01756873e-01  6.00000000e-01  8.00000000e-01 
 1.52495941e-03  7.01757546e-01  6.00000000e-01  8.00000000e-01 
 1.52787501e-03  7.01758370e-01  6.00000000e-01  8.00000000e-01 
 1.52787501e-03  7.01752477e-01  6.00000000e-01  8.00000000e-01 
 1.52787501e-03  7.01741948e-01  6.00000000e-01  8.00000000e-01 
 1.52787502e-03  7.01726902e-01  6.00000000e-01  8.00000000e-01 
 1.52787502e-03  7.01720312e-01  6.00000000e-01  8.00000000e-01 
 1.52787502e-03  7.01721442e-01  6.00000000e-01  8.00000000e-01 
 1.52787502e-03  7.01723088e-01  6.00000000e-01  8.00000000e-01 
 1.52787502e-03  7.01725878e-01  6.00000000e-01  8.00000000e-01 
 1.52787503e-03  7.01731044e-01  6.00000000e-01  8.00000000e-01 
 1.52787504e-03  7.01739114e-01  6.00000000e-01  8.00000000e-01 
 1.52787506e-03  7.01750567e-01  6.00000000e-01  8.00000000e-01 
 1.52787509e-03  7.01763154e-01  6.00000000e-01  8.00000000e-01 
 1.52787513e-03  7.01766426e-01  6.00000000e-01  8.00000000e-01 
 1.52787517e-03  7.01764877e-01  6.00000000e-01  8.00000000e-01 
 1.52787525e-03  7.01760959e-01  6.00000000e-01  8.00000000e-01 
 1.52787533e-03  7.01758873e-01  6.00000000e-01  8.00000000e-01 
 1.52787547e-03  7.01758313e-01  6.00000000e-01  8.00000000e-01 
 1.52787560e-03  7.01758353e-01  6.00000000e-01  8.00000000e-01 
 1.52787586e-03  7.01758382e-01  6.00000000e-01  8.00000000e-01 
 1.52787638e-03  7.01758349e-01  6.00000000e-01  8.00000000e-01 
 1.52787742e-03  7.01758384e-01  6.00000000e-01  8.00000000e-01 
 1.52787951e-03  7.01758349e-01  6.00000000e-01  8.00000000e-01 
 1.52788367e-03  7.01758386e-01  6.00000000e-01  8.00000000e-01 
 1.52789200e-03  7.01758353e-01  6.00000000e-01  8.00000000e-01 
 1.52790867e-03  7.01758393e-01  6.00000000e-01  8.00000000e-01 
 1.52794200e-03  7.01758367e-01  6.00000000e-01  8.00000000e-01 
 1.52800000e-03  7.01758418e-01  6.00000000e-01  8.00000000e-01 
 1.52800000e-03  7.01875703e-01  6.00000000e-01  8.00000000e-01 
 1.52800000e-03  7.02126126e-01  6.00000000e-01  8.00000000e-01 
 1.52800001e-03  7.02656762e-01  6.00000000e-01  8.00000000e-01 
 1.52800001e-03  7.03847834e-01  6.00000000e-01  8.00000000e-01 
 1.52800001e-03  7.03935170e-01  6.00000000e-01  8.00000000e-01 
 1.52800001e-03  7.04013454e-01  6.00000000e-01  8.00000000e-01 
 1.52800001e-03  7.04117850e-01  6.00000000e-01  8.00000000e-01 
 1.52800002e-03  7.04278930e-01  6.00000000e-01  8.00000000e-01 
 1.52800003e-03  7.04516568e-01  6.00000000e-01  8.00000000e-01 
 1.52800004e-03  7.04794844e-01  6.00000000e-01  8.00000000e-01 
 1.52800005e-03  7.04858232e-01  6.00000000e-01  8.00000000e-01 
 1.52800008e-03  7.04437549e-01  6.00000000e-01  8.00000000e-01 
 1.52800010e-03  7.04024465e-01  6.00000000e-01  8.00000000e-01 
 1.52800014e-03  7.03684566e-01  6.00000000e-01  8.00000000e-01 
 1.52800018e-03  7.03501140e-01  6.00000000e-01  8.00000000e-01 
 1.52800028e-03  7.03400749e-01  6.00000000e-01  8.00000000e-01 
 1.52800043e-03  7.03369521e-01  6.00000000e-01  8.00000000e-01 
 1.52800069e-03  7.03440110e-01  6.00000000e-01  8.00000000e-01 
 1.52800098e-03  7.03511996e-01  6.00000000e-01  8.00000000e-01 
 1.52800141e-03  7.03585960e-01  6.00000000e-01  8.00000000e-01 
 1.52800211e-03  7.03607316e-01  6.00000000e-01  8.00000000e-01 
 1.52800352e-03  7.03620705e-01  6.00000000e-01  8.00000000e-01 
 1.52800632e-03  7.03610507e-01  6.00000000e-01  8.00000000e-01 
 1.52801193e-03  7.03620388e-01  6.00000000e-01  8.00000000e-01 
 1.52802315e-03  7.03611001e-01  6.00000000e-01  8.00000000e-01 
 1.52804558e-03  7.03621010e-01  6.00000000e-01  8.00000000e-01 
 1.52809045e-03  7.03612396e-01  6.00000000e-01  8.00000000e-01 
 1.52818019e-03  7.03623732e-01  6.00000000e-01  8.00000000e-01 
 1.52835967e-03  7.03617871e-01  6.00000000e-01  8.00000000e-01 
 1.52871862e-03  7.03634664e-01  6.00000000e-01  8.00000000e-01 
 1.52943652e-03  7.03639748e-01  6.00000000e-01  8.00000000e-01 
 1.53087233e-03  7.03678392e-01  6.00000000e-01  8.00000000e-01 
 1.53374395e-03  7.03727201e-01  6.00000000e-01  8.00000000e-01 
 1.53587501e-03  7.03779895e-01  6.00000000e-01  8.00000000e-01 
 1.53587501e-03  7.03283651e-01  6.00000000e-01  8.00000000e-01 
 1.53587501e-03  7.02345153e-01  6.00000000e-01  8.00000000e-01 
 1.53587502e-03  7.01101468e-01  6.00000000e-01  8.00000000e-01 
 1.53587502e-03  7.00453501e-01  6.00000000e-01  8.00000000e-01 
 1.53587502e-03  7.00438790e-01  6.00000000e-01  8.00000000e-01 
 1.53587502e-03  7.00425918e-01  6.00000000e-01  8.00000000e-01 
 1.53587502e-03  7.00408008e-01  6.00000000e-01  8.00000000e-01 
 1.53587503e-03  7.00373054e-01  6.00000000e-01  8.00000000e-01 
 1.53587504e-03  7.00330653e-01  6.00000000e-01  8.00000000e-01 
 1.53587505e-03  7.00332908e-01  6.00000000e-01  8.00000000e-01 
 1.53587508e-03  7.00611619e-01  6.00000000e-01  8.00000000e-01 
 1.53587514e-03  7.01264468e-01  6.00000000e-01  8.00000000e-01 
 1.53587521e-03  7.01568272e-01  6.00000000e-01  8.00000000e-01 
 1.53587528e-03  7.01716257e-01  6.00000000e-01  8.00000000e-01 
 1.53587539e-03  7.01752764e-01  6.00000000e-01  8.00000000e-01 
 1.53587553e-03  7.01753578e-01  6.00000000e-01  8.00000000e-01 
 1.53587569e-03  7.01753944e-01  6.00000000e-01  8.00000000e-01 
 1.53587600e-03  7.01753391e-01  6.00000000e-01  8.00000000e-01 
 1.53587663e-03  7.01753969e-01  6.00000000e-01  8.00000000e-01 
 1.53587788e-03  7.01753384e-01  6.00000000e-01  8.00000000e-01 
 1.53588039e-03  7.01753973e-01  6.00000000e-01  8.00000000e-01 
 1.53588540e-03  7.01753384e-01  6.00000000e-01  8.00000000e-01 
 1.53589542e-03  7.01753978e-01  6.00000000e-01  8.00000000e-01 
 1.53591547e-03  7.01753392e-01  6.00000000e-01  8.00000000e-01 
 1.53595556e-03  7.01753995e-01  6.00000000e-01  8.00000000e-01 
 1.53600000e-03  7.01753415e-01  6.00000000e-01  8.00000000e-01 
 1.53600000e-03  7.01756667e-01  6.00000000e-01  8.00000000e-01 
 1.53600000e-03  7.01762140e-01  6.00000000e-01  8.00000000e-01 
 1.53600001e-03  7.01772232e-01  6.00000000e-01  8.00000000e-01 
 1.53600001e-03  7.01778898e-01  6.00000000e-01  8.00000000e-01 
 1.53600001e-03  7.01778097e-01  6.00000000e-01  8.00000000e-01 
 1.53600001e-03  7.01776924e-01  6.00000000e-01  8.00000000e-01 
 1.53600001e-03  7.01774800e-01  6.00000000e-01  8.00000000e-01 
 1.53600002e-03  7.01770851e-01  6.00000000e-01  8.00000000e-01 
 1.53600003e-03  7.01762824e-01  6.00000000e-01  8.00000000e-01 
 1.53600004e-03  7.01754942e-01  6.00000000e-01  8.00000000e-01 
 1.53600005e-03  7.01749242e-01  6.00000000e-01  8.00000000e-01 
 1.53600007e-03  7.01746712e-01  6.00000000e-01  8.00000000e-01 
 1.53600010e-03  7.01748805e-01  6.00000000e-01  8.00000000e-01 
 1.53600014e-03  7.01751107e-01  6.00000000e-01  8.00000000e-01 
 1.53600019e-03  7.01752718e-01  6.00000000e-01  8.00000000e-01 
 1.53600028e-03  7.01753665e-01  6.00000000e-01  8.00000000e-01 
 1.53600048e-03  7.01753712e-01  6.00000000e-01  8.00000000e-01 
 1.53600071e-03  7.01753712e-01  6.00000000e-01  8.00000000e-01 
 1.53600102e-03  7.01753705e-01  6.00000000e-01  8.00000000e-01 
 1.53600143e-03  7.01753718e-01  6.00000000e-01  8.00000000e-01 
 1.53600210e-03  7.01753705e-01  6.00000000e-01  8.00000000e-01 
 1.53600331e-03  7.01753719e-01  6.00000000e-01  8.00000000e-01 
 1.53600573e-03  7.01753705e-01  6.00000000e-01  8.00000000e-01 
 1.53601057e-03  7.01753722e-01  6.00000000e-01  8.00000000e-01 
 1.53602026e-03  7.01753709e-01  6.00000000e-01  8.00000000e-01 
 1.53603963e-03  7.01753730e-01  6.00000000e-01  8.00000000e-01 
 1.53607837e-03  7.01753725e-01  6.00000000e-01  8.00000000e-01 
 1.53615585e-03  7.01753762e-01  6.00000000e-01  8.00000000e-01 
 1.53631081e-03  7.01753790e-01  6.00000000e-01  8.00000000e-01 
 1.53662072e-03  7.01753891e-01  6.00000000e-01  8.00000000e-01 
 1.53724055e-03  7.01754048e-01  6.00000000e-01  8.00000000e-01 
 1.53848021e-03  7.01754407e-01  6.00000000e-01  8.00000000e-01 
 1.54095954e-03  7.01755081e-01  6.00000000e-01  8.00000000e-01 
 1.54387501e-03  7.01755905e-01  6.00000000e-01  8.00000000e-01 
 1.54387501e-03  7.01750011e-01  6.00000000e-01  8.00000000e-01 
 1.54387501e-03  7.01739482e-01  6.00000000e-01  8.00000000e-01 
 1.54387502e-03  7.01724436e-01  6.00000000e-01  8.00000000e-01 
 1.54387502e-03  7.01717846e-01  6.00000000e-01  8.00000000e-01 
 1.54387502e-03  7.01718976e-01  6.00000000e-01  8.00000000e-01 
 1.54387502e-03  7.01720622e-01  6.00000000e-01  8.00000000e-01 
 1.54387502e-03  7.01723413e-01  6.00000000e-01  8.00000000e-01 
 1.54387503e-03  7.01728579e-01  6.00000000e-01  8.00000000e-01 
 1.54387504e-03  7.01736648e-01  6.00000000e-01  8.00000000e-01 
 1.54387506e-03  7.01748101e-01  6.00000000e-01  8.00000000e-01 
 1.54387509e-03  7.01760688e-01  6.00000000e-01  8.00000000e-01 
 1.54387513e-03  7.01763960e-01  6.00000000e-01  8.00000000e-01 
 1.54387517e-03  7.01762411e-01  6.00000000e-01  8.00000000e-01 
 1.54387525e-03  7.01758493e-01  6.00000000e-01  8.00000000e-01 
 1.54387533e-03  7.01756408e-01  6.00000000e-01  8.00000000e-01 
 1.54387547e-03  7.01755847e-01  6.00000000e-01  8.00000000e-01 
 1.54387560e-03  7.01755888e-01  6.00000000e-01  8.00000000e-01 
 1.54387586e-03  7.01755917e-01  6.00000000e-01  8.00000000e-01 
 1.54387638e-03  7.01755883e-01  6.00000000e-01  8.00000000e-01 
 1.54387742e-03  7.01755918e-01  6.00000000e-01  8.00000000e-01 
 1.54387951e-03  7.01755884e-01  6.00000000e-01  8.00000000e-01 
 1.54388367e-03  7.01755920e-01  6.00000000e-01  8.00000000e-01 
 1.54389200e-03  7.01755887e-01  6.00000000e-01  8.00000000e-01 
 1.54390867e-03  7.01755927e-01  6.00000000e-01  8.00000000e-01 
 1.54394200e-03  7.01755901e-01  6.00000000e-01  8.00000000e-01 
 1.54400000e-03  7.01755953e-01  6.00000000e-01  8.00000000e-01 
 1.54400000e-03  7.01873237e-01  6.00000000e-01  8.00000000e-01 
 1.54400000e-03  7.02123660e-01  6.00000000e-01  8.00000000e-01 
 1.54400001e-03  7.02654298e-01  6.00000000e-01  8.00000000e-01 
 1.54400001e-03  7.03845376e-01  6.00000000e-01  8.00000000e-01 
 1.54400001e-03  7.03932712e-01  6.00000000e-01  8.00000000e-01 
 1.54400001e-03  7.04010997e-01  6.00000000e-01  8.00000000e-01 
 1.54400001e-03  7.04115396e-01  6.00000000e-01  8.00000000e-01 
 1.54400002e-03  7.04276478e-01  6.00000000e-01  8.00000000e-01 
 1.54400003e-03  7.04514122e-01  6.00000000e-01  8.00000000e-01 
 1.54400004e-03  7.04792403e-01  6.00000000e-01  8.00000000e-01 
 1.54400005e-03  7.04855795e-01  6.00000000e-01  8.00000000e-01 
 1.54400008e-03  7.04435125e-01  6.00000000e-01  8.00000000e-01 
 1.54400010e-03  7.04022053e-01  6.00000000e-01  8.00000000e-01 
 1.54400014e-03  7.03682172e-01  6.00000000e-01  8.00000000e-01 
 1.54400018e-03  7.03498766e-01  6.00000000e-01  8.00000000e-01 
 1.54400028e-03  7.03398410e-01  6.00000000e-01  8.00000000e-01 
 1.54400043e-03  7.03367226e-01  6.00000000e-01  8.00000000e-01 
 1.54400069e-03  7.03437859e-01  6.00000000e-01  8.00000000e-01 
 1.54400098e-03  7.03509771e-01  6.00000000e-01  8.00000000e-01 
 1.54400141e-03  7.03583752e-01  6.00000000e-01  8.00000000e-01 
 1.54400211e-03  7.03605117e-01  6.00000000e-01  8.00000000e-01 
 1.54400352e-03  7.03618507e-01  6.00000000e-01  8.00000000e-01 
 1.54400632e-03  7.03608308e-01  6.00000000e-01  8.00000000e-01 
 1.54401193e-03  7.03618189e-01  6.00000000e-01  8.00000000e-01 
 1.54402315e-03  7.03608802e-01  6.00000000e-01  8.00000000e-01 
