 time            v(vind)         v(vout_dac_upper) v(vout_dac_lower) v(voutp1)       v(voutn1)       v(voutp2)       v(voutn2)       v(vout_comp_upper) v(vout_comp_lower) v(phi_dac_1)    v(phi_dac_2)    v(phi_dac_upper) v(phi_dac_lower) v(phi_comp)     v(D0_upper)     v(D1_upper)     v(D2_upper)     v(D3_upper)    
 3.76295517e-07  7.09297696e-03 -3.34313157e-01 -3.34444176e-01  5.83132866e-01  9.17446023e-01  5.83067435e-01  9.17511611e-01  7.49836040e-01  7.50411653e-01  0.00000000e+00  0.00000000e+00  9.27017620e-04  9.27016182e-04  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.76787629e-07  7.10225295e-03 -3.33916150e-01 -3.34063604e-01  5.83526973e-01  9.17443122e-01  5.83453316e-01  9.17516920e-01  7.48669728e-01  7.48522540e-01  0.00000000e+00  0.00000000e+00  2.06899941e-04  2.06899252e-04  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.77612866e-07  7.11780812e-03 -3.33005419e-01 -3.33180454e-01  5.83544073e-01  9.16549492e-01  5.83456625e-01  9.16637078e-01  7.48962283e-01  7.48994919e-01  0.00000000e+00  0.00000000e+00 -3.46518436e-05 -3.46520176e-05  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.78919944e-07  7.14244568e-03 -3.32612861e-01 -3.32831586e-01  5.83525722e-01  9.16138583e-01  5.83416429e-01  9.16248015e-01  7.48901350e-01  7.48896769e-01  0.00000000e+00  0.00000000e+00 -7.10981559e-06 -7.11004131e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.81534100e-07  7.19172080e-03 -3.32556906e-01 -3.32863009e-01  5.83543468e-01  9.16100374e-01  5.83390487e-01  9.16253496e-01  7.48909858e-01  7.48910426e-01  0.00000000e+00  0.00000000e+00  2.62271076e-06  2.62241786e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.86762413e-07  7.29027103e-03 -3.32503616e-01 -3.32984473e-01  5.83588031e-01  9.16091647e-01  5.83347672e-01  9.16332145e-01  7.48908850e-01  7.48908812e-01  0.00000000e+00  0.00000000e+00  7.99624476e-07  7.99331909e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.97219038e-07  7.48737138e-03 -3.32332779e-01 -3.33163144e-01  5.83675774e-01  9.16008553e-01  5.83260662e-01  9.16423806e-01  7.48908918e-01  7.48908921e-01  0.00000000e+00  0.00000000e+00  5.01046724e-07  5.00757905e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 4.18132289e-07  7.88157170e-03 -3.31982600e-01 -3.33511984e-01  5.83851042e-01  9.15833642e-01  5.83086426e-01  9.16598410e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.40031919e-07  5.39743640e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 4.59958791e-07  8.66997068e-03 -3.31283517e-01 -3.34210934e-01  5.84201524e-01  9.15485041e-01  5.82737917e-01  9.16948850e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43839765e-07  5.43552376e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 5.43611794e-07  1.02467612e-02 -3.29885486e-01 -3.35608957e-01  5.84902282e-01  9.14787768e-01  5.82040744e-01  9.17649701e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43630340e-07  5.43344685e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
