 time            v(vind)         v(vout)         v(vinp)         v(vinn)         v(voutp)        v(voutn)       
 3.39840000e-03  4.22433085e-03  2.01320219e-01  3.47112165e-01  3.42887835e-01  8.49961161e-01  6.48640942e-01 
 3.42840000e-03  4.17316293e-03  1.99179789e-01  3.47086581e-01  3.42913419e-01  8.48890848e-01  6.49711059e-01 
 3.45840000e-03  4.12051231e-03  1.96968621e-01  3.47060256e-01  3.42939744e-01  8.47784126e-01  6.50815506e-01 
 3.48840000e-03  4.06639769e-03  1.94687479e-01  3.47033199e-01  3.42966801e-01  8.46640738e-01  6.51953259e-01 
 3.51840000e-03  4.01083830e-03  1.92337137e-01  3.47005419e-01  3.42994581e-01  8.45460999e-01  6.53123862e-01 
 3.54840000e-03  3.95385387e-03  1.89918403e-01  3.46976927e-01  3.43023073e-01  8.44246722e-01  6.54328318e-01 
 3.57840000e-03  3.89546466e-03  1.87432153e-01  3.46947732e-01  3.43052268e-01  8.42999087e-01  6.55566933e-01 
 3.60840000e-03  3.83569141e-03  1.84879284e-01  3.46917846e-01  3.43082154e-01  8.41718616e-01  6.56839332e-01 
 3.63840000e-03  3.77455536e-03  1.82260673e-01  3.46887278e-01  3.43112722e-01  8.40405997e-01  6.58145324e-01 
 3.66840000e-03  3.71207822e-03  1.79577268e-01  3.46856039e-01  3.43143961e-01  8.39061771e-01  6.59484504e-01 
 3.69840000e-03  3.64828220e-03  1.76830027e-01  3.46824141e-01  3.43175859e-01  8.37686177e-01  6.60856149e-01 
 3.72840000e-03  3.58318997e-03  1.74019905e-01  3.46791595e-01  3.43208405e-01  8.36280100e-01  6.62260195e-01 
 3.75840000e-03  3.51682464e-03  1.71147894e-01  3.46758412e-01  3.43241588e-01  8.34843846e-01  6.63695953e-01 
 3.78840000e-03  3.44920980e-03  1.68214997e-01  3.46724605e-01  3.43275395e-01  8.33376224e-01  6.65161227e-01 
 3.81840000e-03  3.38036948e-03  1.65222214e-01  3.46690185e-01  3.43309815e-01  8.31877607e-01  6.66655393e-01 
 3.84840000e-03  3.31032812e-03  1.62170613e-01  3.46655164e-01  3.43344836e-01  8.30348985e-01  6.68178372e-01 
 3.87840000e-03  3.23911063e-03  1.59061277e-01  3.46619555e-01  3.43380445e-01  8.28790784e-01  6.69729506e-01 
 3.90840000e-03  3.16674229e-03  1.55895281e-01  3.46583371e-01  3.43416629e-01  8.27204085e-01  6.71308804e-01 
 3.93840000e-03  3.09324882e-03  1.52673729e-01  3.46546624e-01  3.43453376e-01  8.25589714e-01  6.72915985e-01 
 3.96840000e-03  3.01865634e-03  1.49397764e-01  3.46509328e-01  3.43490672e-01  8.23947692e-01  6.74549928e-01 
 3.99840000e-03  2.94299134e-03  1.46068568e-01  3.46471496e-01  3.43528504e-01  8.22280076e-01  6.76211508e-01 
