 time            v(vind)         v(vout)         v(vinp)         v(vinn)         v(voutp)        v(voutn)       
 9.46498750e-03 -3.29862829e-04 -3.22066819e-02  7.49835069e-01  7.50164931e-01  3.30948480e-01  3.63155162e-01 
 9.47498750e-03 -3.23924849e-04 -3.17133861e-02  7.49838038e-01  7.50161962e-01  3.31195104e-01  3.62908490e-01 
 9.48498750e-03 -3.17974080e-04 -3.12188088e-02  7.49841013e-01  7.50158987e-01  3.31442374e-01  3.62661183e-01 
 9.49498750e-03 -3.12010759e-04 -3.07230329e-02  7.49843995e-01  7.50156005e-01  3.31690289e-01  3.62413322e-01 
 9.50498750e-03 -3.06035119e-04 -3.02260763e-02  7.49846982e-01  7.50153018e-01  3.31938770e-01  3.62164847e-01 
 9.51498750e-03 -3.00047398e-04 -2.97279033e-02  7.49849976e-01  7.50150024e-01  3.32187765e-01  3.61915669e-01 
 9.52498750e-03 -2.94047832e-04 -2.92285235e-02  7.49852976e-01  7.50147024e-01  3.32437227e-01  3.61665750e-01 
 9.53498750e-03 -2.88036657e-04 -2.87279937e-02  7.49855982e-01  7.50144018e-01  3.32687247e-01  3.61415240e-01 
 9.54498750e-03 -2.82014111e-04 -2.82263609e-02  7.49858993e-01  7.50141007e-01  3.32937973e-01  3.61164334e-01 
 9.55498750e-03 -2.75980432e-04 -2.77236107e-02  7.49862010e-01  7.50137990e-01  3.33189435e-01  3.60913046e-01 
 9.56498750e-03 -2.69935857e-04 -2.72197580e-02  7.49865032e-01  7.50134968e-01  3.33441605e-01  3.60661363e-01 
 9.57498750e-03 -2.63880626e-04 -2.67148709e-02  7.49868060e-01  7.50131940e-01  3.33694427e-01  3.60409298e-01 
 9.58498750e-03 -2.57814977e-04 -2.62088719e-02  7.49871093e-01  7.50128907e-01  3.33947818e-01  3.60156690e-01 
 9.59498750e-03 -2.51739150e-04 -2.57018616e-02  7.49874130e-01  7.50125870e-01  3.34201586e-01  3.59903448e-01 
 9.60498750e-03 -2.45653385e-04 -2.51939177e-02  7.49877173e-01  7.50122827e-01  3.34455685e-01  3.59649603e-01 
 9.61498750e-03 -2.39557921e-04 -2.46848974e-02  7.49880221e-01  7.50119779e-01  3.34710216e-01  3.59395114e-01 
 9.62498750e-03 -2.33453001e-04 -2.41749052e-02  7.49883273e-01  7.50116727e-01  3.34965105e-01  3.59140010e-01 
 9.63498750e-03 -2.27338864e-04 -2.36639896e-02  7.49886331e-01  7.50113669e-01  3.35220423e-01  3.58884413e-01 
 9.64498750e-03 -2.21215752e-04 -2.31521071e-02  7.49889392e-01  7.50110608e-01  3.35476174e-01  3.58628281e-01 
 9.65498750e-03 -2.15083907e-04 -2.26393314e-02  7.49892458e-01  7.50107542e-01  3.35732190e-01  3.58371521e-01 
 9.66498750e-03 -2.08943571e-04 -2.21256288e-02  7.49895528e-01  7.50104472e-01  3.35988666e-01  3.58114295e-01 
 9.67498750e-03 -2.02794986e-04 -2.16110135e-02  7.49898603e-01  7.50101397e-01  3.36245637e-01  3.57856651e-01 
 9.68498750e-03 -1.96638395e-04 -2.10955606e-02  7.49901681e-01  7.50098319e-01  3.36503046e-01  3.57598607e-01 
 9.69498750e-03 -1.90474041e-04 -2.05792751e-02  7.49904763e-01  7.50095237e-01  3.36761082e-01  3.57340357e-01 
 9.70498750e-03 -1.84302168e-04 -2.00621900e-02  7.49907849e-01  7.50092151e-01  3.37019622e-01  3.57081812e-01 
 9.71498750e-03 -1.78123019e-04 -1.95442926e-02  7.49910938e-01  7.50089062e-01  3.37278609e-01  3.56822901e-01 
 9.72498750e-03 -1.71936837e-04 -1.90256556e-02  7.49914032e-01  7.50085968e-01  3.37538145e-01  3.56563800e-01 
 9.73498750e-03 -1.65743868e-04 -1.85062423e-02  7.49917128e-01  7.50082872e-01  3.37798124e-01  3.56304366e-01 
 9.74498750e-03 -1.59544356e-04 -1.79861174e-02  7.49920228e-01  7.50079772e-01  3.38058316e-01  3.56044433e-01 
 9.75498750e-03 -1.53338545e-04 -1.74652912e-02  7.49923331e-01  7.50076669e-01  3.38318683e-01  3.55783975e-01 
 9.76498750e-03 -1.47126680e-04 -1.69437704e-02  7.49926437e-01  7.50073563e-01  3.38579315e-01  3.55523085e-01 
 9.77498750e-03 -1.40909008e-04 -1.64215375e-02  7.49929545e-01  7.50070455e-01  3.38840222e-01  3.55261759e-01 
 9.78498750e-03 -1.34685772e-04 -1.58986673e-02  7.49932657e-01  7.50067343e-01  3.39101440e-01  3.55000108e-01 
 9.79498750e-03 -1.28457219e-04 -1.53751993e-02  7.49935771e-01  7.50064229e-01  3.39363055e-01  3.54738254e-01 
 9.80498750e-03 -1.22223595e-04 -1.48510899e-02  7.49938888e-01  7.50061112e-01  3.39625078e-01  3.54476168e-01 
 9.81498750e-03 -1.15985146e-04 -1.43264386e-02  7.49942007e-01  7.50057993e-01  3.39887429e-01  3.54213867e-01 
 9.82498750e-03 -1.09742118e-04 -1.38011824e-02  7.49945129e-01  7.50054871e-01  3.40150073e-01  3.53951255e-01 
 9.83498750e-03 -1.03494757e-04 -1.32754166e-02  7.49948253e-01  7.50051747e-01  3.40412877e-01  3.53688294e-01 
 9.84498750e-03 -9.72433107e-05 -1.27491474e-02  7.49951378e-01  7.50048622e-01  3.40675882e-01  3.53425029e-01 
 9.85498750e-03 -9.09880253e-05 -1.22222972e-02  7.49954506e-01  7.50045494e-01  3.40939059e-01  3.53161356e-01 
 9.86498750e-03 -8.47291479e-05 -1.16949832e-02  7.49957635e-01  7.50042365e-01  3.41202442e-01  3.52897426e-01 
 9.87498750e-03 -7.84669255e-05 -1.11672520e-02  7.49960767e-01  7.50039233e-01  3.41466270e-01  3.52633522e-01 
 9.88498750e-03 -7.22016054e-05 -1.06390499e-02  7.49963899e-01  7.50036101e-01  3.41730543e-01  3.52369592e-01 
 9.89498750e-03 -6.59334348e-05 -1.01104510e-02  7.49967033e-01  7.50032967e-01  3.41994951e-01  3.52105402e-01 
 9.90498750e-03 -5.96626614e-05 -9.58143827e-03  7.49970169e-01  7.50029831e-01  3.42259601e-01  3.51841039e-01 
 9.91498750e-03 -5.33895325e-05 -9.05201172e-03  7.49973305e-01  7.50026695e-01  3.42524487e-01  3.51576499e-01 
 9.92498750e-03 -4.71142960e-05 -8.52230336e-03  7.49976443e-01  7.50023557e-01  3.42789485e-01  3.51311789e-01 
 9.93498750e-03 -4.08371994e-05 -7.99218602e-03  7.49979581e-01  7.50020419e-01  3.43054624e-01  3.51046810e-01 
 9.94498750e-03 -3.45584907e-05 -7.46176998e-03  7.49982721e-01  7.50017279e-01  3.43319746e-01  3.50781516e-01 
 9.95498750e-03 -2.82784176e-05 -6.93107443e-03  7.49985861e-01  7.50014139e-01  3.43584829e-01  3.50515903e-01 
 9.96498750e-03 -2.19972282e-05 -6.40007117e-03  7.49989001e-01  7.50010999e-01  3.43850028e-01  3.50250099e-01 
 9.97498750e-03 -1.57151703e-05 -5.86885297e-03  7.49992142e-01  7.50007858e-01  3.44115407e-01  3.49984260e-01 
 9.98498750e-03 -9.43249207e-06 -5.33736474e-03  7.49995284e-01  7.50004716e-01  3.44380952e-01  3.49718317e-01 
 9.99498750e-03 -3.14944143e-06 -4.80571523e-03  7.49998425e-01  7.50001575e-01  3.44646620e-01  3.49452335e-01 
 1.00049875e-02  3.13373354e-06 -4.27385061e-03  7.50001567e-01  7.49998433e-01  3.44912432e-01  3.49186283e-01 
 1.00149875e-02  9.41678480e-06 -3.74180584e-03  7.50004708e-01  7.49995292e-01  3.45178427e-01  3.48920233e-01 
 1.00249875e-02  1.56994643e-05 -3.20961682e-03  7.50007850e-01  7.49992150e-01  3.45444552e-01  3.48654169e-01 
 1.00349875e-02  2.19815240e-05 -2.67729427e-03  7.50010991e-01  7.49989009e-01  3.45710646e-01  3.48387940e-01 
 1.00449875e-02  2.82627159e-05 -2.14487981e-03  7.50014131e-01  7.49985869e-01  3.45976744e-01  3.48121623e-01 
 1.00549875e-02  3.45427921e-05 -1.61238064e-03  7.50017271e-01  7.49982729e-01  3.46242916e-01  3.47855297e-01 
 1.00649875e-02  4.08215045e-05 -1.07980346e-03  7.50020411e-01  7.49979589e-01  3.46509130e-01  3.47588934e-01 
 1.00749875e-02  4.70986054e-05 -5.47240503e-04  7.50023549e-01  7.49976451e-01  3.46775305e-01  3.47322546e-01 
 1.00849875e-02  5.33738470e-05 -1.45508461e-05  7.50026687e-01  7.49973313e-01  3.47041519e-01  3.47056069e-01 
 1.00949875e-02  5.96469814e-05  5.18063759e-04  7.50029823e-01  7.49970177e-01  3.47307593e-01  3.46789530e-01 
 1.01049875e-02  6.59177611e-05  1.05064987e-03  7.50032959e-01  7.49967041e-01  3.47573686e-01  3.46523036e-01 
 1.01149875e-02  7.21859384e-05  1.58320029e-03  7.50036093e-01  7.49963907e-01  3.47839785e-01  3.46256585e-01 
 1.01249875e-02  7.84512660e-05  2.11566899e-03  7.50039226e-01  7.49960774e-01  3.48105806e-01  3.45990137e-01 
 1.01349875e-02  8.47134964e-05  2.64811315e-03  7.50042357e-01  7.49957643e-01  3.48371802e-01  3.45723689e-01 
 1.01449875e-02  9.09723825e-05  3.18044624e-03  7.50045486e-01  7.49954514e-01  3.48637797e-01  3.45457351e-01 
 1.01549875e-02  9.72276772e-05  3.71262081e-03  7.50048614e-01  7.49951386e-01  3.48903812e-01  3.45191191e-01 
 1.01649875e-02  1.03479133e-04  4.24462245e-03  7.50051740e-01  7.49948260e-01  3.49169785e-01  3.44925162e-01 
 1.01749875e-02  1.09726505e-04  4.77646384e-03  7.50054863e-01  7.49945137e-01  3.49435752e-01  3.44659288e-01 
 1.01849875e-02  1.15969544e-04  5.30813594e-03  7.50057985e-01  7.49942015e-01  3.49701654e-01  3.44393518e-01 
 1.01949875e-02  1.22208005e-04  5.83957851e-03  7.50061104e-01  7.49938896e-01  3.49967545e-01  3.44127967e-01 
 1.02049875e-02  1.28441641e-04  6.37078986e-03  7.50064221e-01  7.49935779e-01  3.50233431e-01  3.43862641e-01 
 1.02149875e-02  1.34670207e-04  6.90178518e-03  7.50067335e-01  7.49932665e-01  3.50499189e-01  3.43597403e-01 
 1.02249875e-02  1.40893456e-04  7.43250849e-03  7.50070447e-01  7.49929553e-01  3.50764863e-01  3.43332355e-01 
 1.02349875e-02  1.47111143e-04  7.96293978e-03  7.50073556e-01  7.49926444e-01  3.51030417e-01  3.43067477e-01 
 1.02449875e-02  1.53323023e-04  8.49307578e-03  7.50076662e-01  7.49923338e-01  3.51295817e-01  3.42802741e-01 
 1.02549875e-02  1.59528849e-04  9.02286692e-03  7.50079764e-01  7.49920236e-01  3.51561086e-01  3.42538219e-01 
 1.02649875e-02  1.65728377e-04  9.55226200e-03  7.50082864e-01  7.49917136e-01  3.51826078e-01  3.42273816e-01 
 1.02749875e-02  1.71921363e-04  1.00812892e-02  7.50085961e-01  7.49914039e-01  3.52090918e-01  3.42009628e-01 
 1.02849875e-02  1.78107562e-04  1.06099495e-02  7.50089054e-01  7.49910946e-01  3.52355537e-01  3.41745588e-01 
 1.02949875e-02  1.84286729e-04  1.11382299e-02  7.50092143e-01  7.49907857e-01  3.52619951e-01  3.41481721e-01 
 1.03049875e-02  1.90458621e-04  1.16660422e-02  7.50095229e-01  7.49904771e-01  3.52884038e-01  3.41217996e-01 
 1.03051437e-02  1.90554998e-04  1.16742855e-02  7.50095277e-01  7.49904723e-01  3.52888162e-01  3.41213877e-01 
 1.03054562e-02  1.90747746e-04  1.16907715e-02  7.50095374e-01  7.49904626e-01  3.52896410e-01  3.41205638e-01 
 1.03060812e-02  1.91133220e-04  1.17237434e-02  7.50095567e-01  7.49904433e-01  3.52912905e-01  3.41189162e-01 
 1.03073312e-02  1.91904080e-04  1.17896863e-02  7.50095952e-01  7.49904048e-01  3.52945894e-01  3.41156208e-01 
 1.03076437e-02  1.92096776e-04  1.18061699e-02  7.50096048e-01  7.49903952e-01  3.52954139e-01  3.41147969e-01 
 1.03082687e-02  1.92482147e-04  1.18391365e-02  7.50096241e-01  7.49903759e-01  3.52970628e-01  3.41131491e-01 
 1.03095187e-02  1.93252799e-04  1.19050636e-02  7.50096626e-01  7.49903374e-01  3.53003605e-01  3.41098541e-01 
 1.03120187e-02  1.94793745e-04  1.20368906e-02  7.50097397e-01  7.49902603e-01  3.53069556e-01  3.41032666e-01 
 1.03170187e-02  1.97874192e-04  1.23004516e-02  7.50098937e-01  7.49901063e-01  3.53201431e-01  3.40900980e-01 
 1.03270187e-02  2.04029196e-04  1.28272014e-02  7.50102015e-01  7.49897985e-01  3.53465004e-01  3.40637802e-01 
 1.03370187e-02  2.10176145e-04  1.33534559e-02  7.50105088e-01  7.49894912e-01  3.53728300e-01  3.40374844e-01 
 1.03470187e-02  2.16314797e-04  1.38791784e-02  7.50108157e-01  7.49891843e-01  3.53991331e-01  3.40112152e-01 
 1.03570187e-02  2.22444910e-04  1.44043436e-02  7.50111222e-01  7.49888778e-01  3.54254092e-01  3.39849748e-01 
 1.03670187e-02  2.28566240e-04  1.49289260e-02  7.50114283e-01  7.49885717e-01  3.54516440e-01  3.39587514e-01 
 1.03770187e-02  2.34678547e-04  1.54529710e-02  7.50117339e-01  7.49882661e-01  3.54778486e-01  3.39325515e-01 
 1.03870187e-02  2.40781590e-04  1.59763867e-02  7.50120391e-01  7.49879609e-01  3.55040180e-01  3.39063793e-01 
 1.03970187e-02  2.46875127e-04  1.64991659e-02  7.50123438e-01  7.49876562e-01  3.55301562e-01  3.38802396e-01 
 1.04070187e-02  2.52958917e-04  1.70213131e-02  7.50126479e-01  7.49873521e-01  3.55562564e-01  3.38541251e-01 
 1.04170187e-02  2.59032721e-04  1.75428016e-02  7.50129516e-01  7.49870484e-01  3.55823243e-01  3.38280441e-01 
 1.04270187e-02  2.65096299e-04  1.80635599e-02  7.50132548e-01  7.49867452e-01  3.56083642e-01  3.38020082e-01 
 1.04370187e-02  2.71149412e-04  1.85836362e-02  7.50135575e-01  7.49864425e-01  3.56343730e-01  3.37760093e-01 
 1.04470187e-02  2.77191820e-04  1.91029260e-02  7.50138596e-01  7.49861404e-01  3.56603374e-01  3.37500448e-01 
 1.04570187e-02  2.83223285e-04  1.96214992e-02  7.50141612e-01  7.49858388e-01  3.56862661e-01  3.37241162e-01 
 1.04670187e-02  2.89243569e-04  2.01392590e-02  7.50144622e-01  7.49855378e-01  3.57121541e-01  3.36982282e-01 
 1.04770187e-02  2.95252433e-04  2.06561959e-02  7.50147626e-01  7.49852374e-01  3.57379900e-01  3.36723704e-01 
 1.04870187e-02  3.01249642e-04  2.11723419e-02  7.50150625e-01  7.49849375e-01  3.57637913e-01  3.36465571e-01 
 1.04970187e-02  3.07234958e-04  2.16877093e-02  7.50153617e-01  7.49846383e-01  3.57895563e-01  3.36207854e-01 
 1.05070187e-02  3.13208145e-04  2.22021770e-02  7.50156604e-01  7.49843396e-01  3.58152657e-01  3.35950480e-01 
 1.05170187e-02  3.19168967e-04  2.27157098e-02  7.50159584e-01  7.49840416e-01  3.58409287e-01  3.35693577e-01 
 1.05270187e-02  3.25117189e-04  2.32283808e-02  7.50162559e-01  7.49837441e-01  3.58665473e-01  3.35437092e-01 
 1.05370187e-02  3.31052576e-04  2.37401380e-02  7.50165526e-01  7.49834474e-01  3.58921286e-01  3.35181148e-01 
 1.05470187e-02  3.36974893e-04  2.42509518e-02  7.50168487e-01  7.49831513e-01  3.59176713e-01  3.34925762e-01 
 1.05570187e-02  3.42883907e-04  2.47608017e-02  7.50171442e-01  7.49828558e-01  3.59431816e-01  3.34671014e-01 
 1.05670187e-02  3.48779385e-04  2.52697130e-02  7.50174390e-01  7.49825610e-01  3.59686454e-01  3.34416741e-01 
 1.05770187e-02  3.54661093e-04  2.57775690e-02  7.50177331e-01  7.49822669e-01  3.59940508e-01  3.34162940e-01 
 1.05870187e-02  3.60528800e-04  2.62844747e-02  7.50180264e-01  7.49819736e-01  3.60194039e-01  3.33909564e-01 
 1.05970187e-02  3.66382274e-04  2.67902729e-02  7.50183191e-01  7.49816809e-01  3.60446923e-01  3.33656650e-01 
 1.06070187e-02  3.72221284e-04  2.72950833e-02  7.50186111e-01  7.49813889e-01  3.60699464e-01  3.33404381e-01 
 1.06170187e-02  3.78045599e-04  2.77987885e-02  7.50189023e-01  7.49810977e-01  3.60951470e-01  3.33152682e-01 
 1.06270187e-02  3.83854990e-04  2.83013860e-02  7.50191927e-01  7.49808073e-01  3.61202977e-01  3.32901591e-01 
 1.06370187e-02  3.89649226e-04  2.88028945e-02  7.50194825e-01  7.49805175e-01  3.61453933e-01  3.32651039e-01 
 1.06470187e-02  3.95428080e-04  2.93032514e-02  7.50197714e-01  7.49802286e-01  3.61704298e-01  3.32401046e-01 
 1.06570187e-02  4.01191323e-04  2.98024499e-02  7.50200596e-01  7.49799404e-01  3.61954052e-01  3.32151602e-01 
 1.06670187e-02  4.06938728e-04  3.03004779e-02  7.50203469e-01  7.49796531e-01  3.62203051e-01  3.31902573e-01 
 1.06770187e-02  4.12670068e-04  3.07972552e-02  7.50206335e-01  7.49793665e-01  3.62451268e-01  3.31654013e-01 
 1.06870187e-02  4.18385116e-04  3.12928616e-02  7.50209193e-01  7.49790807e-01  3.62698908e-01  3.31406046e-01 
 1.06970187e-02  4.24083647e-04  3.17872184e-02  7.50212042e-01  7.49787958e-01  3.62945995e-01  3.31158777e-01 
 1.07070187e-02  4.29765435e-04  3.22802925e-02  7.50214883e-01  7.49785117e-01  3.63192555e-01  3.30912262e-01 
 1.07170187e-02  4.35430258e-04  3.27721135e-02  7.50217715e-01  7.49782285e-01  3.63438442e-01  3.30666329e-01 
 1.07270187e-02  4.41077890e-04  3.32626405e-02  7.50220539e-01  7.49779461e-01  3.63683602e-01  3.30420962e-01 
 1.07370187e-02  4.46708109e-04  3.37518288e-02  7.50223354e-01  7.49776646e-01  3.63928089e-01  3.30176260e-01 
 1.07470187e-02  4.52320693e-04  3.42397209e-02  7.50226160e-01  7.49773840e-01  3.64172013e-01  3.29932292e-01 
 1.07570187e-02  4.57915421e-04  3.47261727e-02  7.50228958e-01  7.49771042e-01  3.64415224e-01  3.29689051e-01 
 1.07670187e-02  4.63492070e-04  3.52113098e-02  7.50231746e-01  7.49768254e-01  3.64657818e-01  3.29446508e-01 
 1.07770187e-02  4.69050422e-04  3.56950477e-02  7.50234525e-01  7.49765475e-01  3.64899773e-01  3.29204725e-01 
 1.07870187e-02  4.74590256e-04  3.61773972e-02  7.50237295e-01  7.49762705e-01  3.65141051e-01  3.28963654e-01 
 1.07970187e-02  4.80111354e-04  3.66582758e-02  7.50240056e-01  7.49759944e-01  3.65381632e-01  3.28723356e-01 
 1.08070187e-02  4.85613499e-04  3.71377009e-02  7.50242807e-01  7.49757193e-01  3.65621456e-01  3.28483756e-01 
 1.08170187e-02  4.91096472e-04  3.76157360e-02  7.50245548e-01  7.49754452e-01  3.65860517e-01  3.28244781e-01 
 1.08270187e-02  4.96560057e-04  3.80922219e-02  7.50248280e-01  7.49751720e-01  3.66098923e-01  3.28006701e-01 
 1.08370187e-02  5.02004040e-04  3.85672395e-02  7.50251002e-01  7.49748998e-01  3.66336589e-01  3.27769349e-01 
 1.08470187e-02  5.07428204e-04  3.90407180e-02  7.50253714e-01  7.49746286e-01  3.66573387e-01  3.27532669e-01 
 1.08570187e-02  5.12832335e-04  3.95126355e-02  7.50256416e-01  7.49743584e-01  3.66809318e-01  3.27296683e-01 
 1.08670187e-02  5.18216221e-04  3.99830224e-02  7.50259108e-01  7.49740892e-01  3.67044441e-01  3.27061419e-01 
 1.08770187e-02  5.23579648e-04  4.04518172e-02  7.50261790e-01  7.49738210e-01  3.67278721e-01  3.26826904e-01 
 1.08870187e-02  5.28922406e-04  4.09190881e-02  7.50264461e-01  7.49735539e-01  3.67512282e-01  3.26593194e-01 
 1.08970187e-02  5.34244282e-04  4.13846347e-02  7.50267122e-01  7.49732878e-01  3.67744947e-01  3.26360312e-01 
 1.09070187e-02  5.39545068e-04  4.18485835e-02  7.50269773e-01  7.49730227e-01  3.67976909e-01  3.26128326e-01 
 1.09170187e-02  5.44824553e-04  4.23108518e-02  7.50272412e-01  7.49727588e-01  3.68207971e-01  3.25897119e-01 
 1.09270187e-02  5.50082529e-04  4.27714801e-02  7.50275041e-01  7.49724959e-01  3.68438215e-01  3.25666735e-01 
 1.09370187e-02  5.55318789e-04  4.32303920e-02  7.50277659e-01  7.49722341e-01  3.68667674e-01  3.25437282e-01 
 1.09470187e-02  5.60533126e-04  4.36876043e-02  7.50280267e-01  7.49719733e-01  3.68896325e-01  3.25208721e-01 
 1.09570187e-02  5.65725334e-04  4.41430748e-02  7.50282863e-01  7.49717137e-01  3.69123998e-01  3.24980923e-01 
 1.09670187e-02  5.70895209e-04  4.45968303e-02  7.50285448e-01  7.49714552e-01  3.69350783e-01  3.24753952e-01 
 1.09770187e-02  5.76042545e-04  4.50487721e-02  7.50288021e-01  7.49711979e-01  3.69576745e-01  3.24527973e-01 
 1.09870187e-02  5.81167140e-04  4.54989350e-02  7.50290584e-01  7.49709416e-01  3.69802100e-01  3.24303165e-01 
 1.09970187e-02  5.86268792e-04  4.59473832e-02  7.50293134e-01  7.49706866e-01  3.70026607e-01  3.24079224e-01 
 1.10070187e-02  5.91347299e-04  4.63939464e-02  7.50295674e-01  7.49704326e-01  3.70250150e-01  3.23856204e-01 
 1.10170187e-02  5.96402460e-04  4.68387436e-02  7.50298201e-01  7.49701799e-01  3.70472842e-01  3.23634099e-01 
 1.10270187e-02  6.01434076e-04  4.72817202e-02  7.50300717e-01  7.49699283e-01  3.70694543e-01  3.23412823e-01 
 1.10370187e-02  6.06441949e-04  4.77227587e-02  7.50303221e-01  7.49696779e-01  3.70915096e-01  3.23192337e-01 
 1.10470187e-02  6.11425881e-04  4.81619599e-02  7.50305713e-01  7.49694287e-01  3.71134729e-01  3.22972769e-01 
 1.10570187e-02  6.16385674e-04  4.85992104e-02  7.50308193e-01  7.49691807e-01  3.71353372e-01  3.22754162e-01 
 1.10670187e-02  6.21321134e-04  4.90345456e-02  7.50310661e-01  7.49689339e-01  3.71570937e-01  3.22536391e-01 
 1.10770187e-02  6.26232065e-04  4.94679596e-02  7.50313116e-01  7.49686884e-01  3.71787574e-01  3.22319614e-01 
 1.10870187e-02  6.31118274e-04  4.98993994e-02  7.50315559e-01  7.49684441e-01  3.72003272e-01  3.22103873e-01 
 1.10970187e-02  6.35979566e-04  5.03288485e-02  7.50317990e-01  7.49682010e-01  3.72218003e-01  3.21889155e-01 
 1.11070187e-02  6.40815752e-04  5.07562963e-02  7.50320408e-01  7.49679592e-01  3.72431747e-01  3.21675450e-01 
 1.11170187e-02  6.45626639e-04  5.11817421e-02  7.50322813e-01  7.49677187e-01  3.72644577e-01  3.21462835e-01 
 1.11270187e-02  6.50412038e-04  5.16051727e-02  7.50325206e-01  7.49674794e-01  3.72856446e-01  3.21251274e-01 
 1.11370187e-02  6.55171760e-04  5.20265694e-02  7.50327586e-01  7.49672414e-01  3.73067123e-01  3.21040554e-01 
 1.11470187e-02  6.59905617e-04  5.24459231e-02  7.50329953e-01  7.49670047e-01  3.73276643e-01  3.20830720e-01 
 1.11570187e-02  6.64613422e-04  5.28632481e-02  7.50332307e-01  7.49667693e-01  3.73485320e-01  3.20622072e-01 
 1.11670187e-02  6.69294989e-04  5.32784208e-02  7.50334647e-01  7.49665353e-01  3.73693033e-01  3.20414612e-01 
 1.11770187e-02  6.73950133e-04  5.36915284e-02  7.50336975e-01  7.49663025e-01  3.73899881e-01  3.20208353e-01 
 1.11870187e-02  6.78578671e-04  5.41025180e-02  7.50339289e-01  7.49660711e-01  3.74105726e-01  3.20003208e-01 
 1.11970187e-02  6.83180420e-04  5.45113920e-02  7.50341590e-01  7.49658410e-01  3.74310539e-01  3.19799147e-01 
 1.12070187e-02  6.87755198e-04  5.49181013e-02  7.50343878e-01  7.49656122e-01  3.74514097e-01  3.19595995e-01 
 1.12170187e-02  6.92302825e-04  5.53226576e-02  7.50346151e-01  7.49653849e-01  3.74716508e-01  3.19393850e-01 
 1.12270187e-02  6.96823121e-04  5.57250674e-02  7.50348412e-01  7.49651588e-01  3.74917821e-01  3.19192753e-01 
 1.12370187e-02  7.01315907e-04  5.61252209e-02  7.50350658e-01  7.49649342e-01  3.75118013e-01  3.18992792e-01 
 1.12470187e-02  7.05781007e-04  5.65231780e-02  7.50352891e-01  7.49647109e-01  3.75317164e-01  3.18793986e-01 
 1.12570187e-02  7.10218244e-04  5.69189324e-02  7.50355109e-01  7.49644891e-01  3.75515241e-01  3.18596308e-01 
 1.12670187e-02  7.14627442e-04  5.73124027e-02  7.50357314e-01  7.49642686e-01  3.75712180e-01  3.18399777e-01 
 1.12770187e-02  7.19008428e-04  5.77036211e-02  7.50359504e-01  7.49640496e-01  3.75907910e-01  3.18204289e-01 
 1.12870187e-02  7.23361029e-04  5.80925784e-02  7.50361681e-01  7.49638319e-01  3.76102514e-01  3.18009935e-01 
 1.12970187e-02  7.27685073e-04  5.84792135e-02  7.50363843e-01  7.49636157e-01  3.76295808e-01  3.17816594e-01 
 1.13070187e-02  7.31980389e-04  5.88635460e-02  7.50365990e-01  7.49634010e-01  3.76487730e-01  3.17624184e-01 
 1.13170187e-02  7.36246808e-04  5.92455015e-02  7.50368123e-01  7.49631877e-01  3.76678397e-01  3.17432896e-01 
 1.13270187e-02  7.40484161e-04  5.96251360e-02  7.50370242e-01  7.49629758e-01  3.76868042e-01  3.17242906e-01 
 1.13370187e-02  7.44692281e-04  6.00024011e-02  7.50372346e-01  7.49627654e-01  3.77056553e-01  3.17054152e-01 
 1.13470187e-02  7.48871002e-04  6.03772544e-02  7.50374436e-01  7.49625564e-01  3.77243875e-01  3.16866620e-01 
 1.13570187e-02  7.53020158e-04  6.07497227e-02  7.50376510e-01  7.49623490e-01  3.77429994e-01  3.16680271e-01 
 1.13670187e-02  7.57139587e-04  6.11197891e-02  7.50378570e-01  7.49621430e-01  3.77615115e-01  3.16495326e-01 
 1.13770187e-02  7.61229125e-04  6.14874923e-02  7.50380615e-01  7.49619385e-01  3.77799221e-01  3.16311729e-01 
 1.13870187e-02  7.65288611e-04  6.18527571e-02  7.50382644e-01  7.49617356e-01  3.77982218e-01  3.16129461e-01 
 1.13970187e-02  7.69317885e-04  6.22155888e-02  7.50384659e-01  7.49615341e-01  3.78163920e-01  3.15948331e-01 
 1.14070187e-02  7.73316788e-04  6.25759714e-02  7.50386658e-01  7.49613342e-01  3.78344262e-01  3.15768291e-01 
 1.14170187e-02  7.77285161e-04  6.29338576e-02  7.50388643e-01  7.49611357e-01  3.78523097e-01  3.15589239e-01 
 1.14270187e-02  7.81222848e-04  6.32892473e-02  7.50390611e-01  7.49609389e-01  3.78700615e-01  3.15411368e-01 
 1.14370187e-02  7.85129694e-04  6.36421179e-02  7.50392565e-01  7.49607435e-01  3.78876903e-01  3.15234785e-01 
 1.14470187e-02  7.89005545e-04  6.39924816e-02  7.50394503e-01  7.49605497e-01  3.79052072e-01  3.15059590e-01 
 1.14570187e-02  7.92850247e-04  6.43403252e-02  7.50396425e-01  7.49603575e-01  3.79225992e-01  3.14885667e-01 
 1.14670187e-02  7.96663648e-04  6.46856344e-02  7.50398332e-01  7.49601668e-01  3.79398568e-01  3.14712934e-01 
 1.14770187e-02  8.00445599e-04  6.50283716e-02  7.50400223e-01  7.49599777e-01  3.79569820e-01  3.14541448e-01 
 1.14870187e-02  8.04195949e-04  6.53685431e-02  7.50402098e-01  7.49597902e-01  3.79739915e-01  3.14371372e-01 
 1.14970187e-02  8.07914551e-04  6.57061400e-02  7.50403957e-01  7.49596043e-01  3.79908958e-01  3.14202818e-01 
