 frequency       v(PSRR_dB)     
 7.43510539e+05  5.53133558e+01 
 7.60655691e+05  5.53340014e+01 
 7.78196206e+05  5.53553866e+01 
 7.96141200e+05  5.53775127e+01 
 8.14500001e+05  5.54003801e+01 
 8.33282151e+05  5.54239880e+01 
 8.52497412e+05  5.54483344e+01 
 8.72155772e+05  5.54734163e+01 
 8.92267449e+05  5.54992289e+01 
 9.12842895e+05  5.55257665e+01 
 9.33892805e+05  5.55530216e+01 
 9.55428121e+05  5.55809853e+01 
 9.77460036e+05  5.56096472e+01 
 1.00000000e+06  5.56389951e+01 
 1.02305973e+06  5.56690155e+01 
 1.04665121e+06  5.56996928e+01 
 1.07078670e+06  5.57310102e+01 
 1.09547876e+06  5.57629488e+01 
 1.12074020e+06  5.57954883e+01 
 1.14658417e+06  5.58286064e+01 
 1.17302409e+06  5.58622794e+01 
 1.20007371e+06  5.58964819e+01 
 1.22774708e+06  5.59311868e+01 
 1.25605860e+06  5.59663657e+01 
 1.28502297e+06  5.60019884e+01 
 1.31465525e+06  5.60380236e+01 
 1.34497085e+06  5.60744386e+01 
 1.37598551e+06  5.61111993e+01 
 1.40771537e+06  5.61482707e+01 
 1.44017690e+06  5.61856167e+01 
 1.47338699e+06  5.62232004e+01 
 1.50736290e+06  5.62609842e+01 
 1.54212228e+06  5.62989296e+01 
 1.57768320e+06  5.63369980e+01 
 1.61406415e+06  5.63751503e+01 
 1.65128404e+06  5.64133472e+01 
 1.68936220e+06  5.64515494e+01 
 1.72831844e+06  5.64897178e+01 
 1.76817299e+06  5.65278136e+01 
 1.80894658e+06  5.65657984e+01 
 1.85066040e+06  5.66036342e+01 
 1.89333613e+06  5.66412840e+01 
 1.93699595e+06  5.66787115e+01 
 1.98166255e+06  5.67158814e+01 
 2.02735916e+06  5.67527596e+01 
 2.07410951e+06  5.67893131e+01 
 2.12193792e+06  5.68255104e+01 
 2.17086923e+06  5.68613212e+01 
 2.22092889e+06  5.68967170e+01 
 2.27214291e+06  5.69316707e+01 
 2.32453791e+06  5.69661569e+01 
 2.37814113e+06  5.70001519e+01 
 2.43298042e+06  5.70336338e+01 
 2.48908429e+06  5.70665825e+01 
 2.54648190e+06  5.70989797e+01 
 2.60520309e+06  5.71308089e+01 
 2.66527837e+06  5.71620554e+01 
 2.72673897e+06  5.71927064e+01 
 2.78961683e+06  5.72227509e+01 
 2.85394464e+06  5.72521795e+01 
 2.91975583e+06  5.72809847e+01 
 2.98708461e+06  5.73091608e+01 
 3.05596598e+06  5.73367034e+01 
 3.12643573e+06  5.73636100e+01 
 3.19853049e+06  5.73898795e+01 
 3.27228774e+06  5.74155123e+01 
 3.34774581e+06  5.74405102e+01 
 3.42494392e+06  5.74648763e+01 
 3.50392221e+06  5.74886149e+01 
 3.58472171e+06  5.75117316e+01 
 3.66738442e+06  5.75342330e+01 
 3.75195331e+06  5.75561267e+01 
 3.83847234e+06  5.75774214e+01 
 3.92698648e+06  5.75981265e+01 
 4.01754173e+06  5.76182522e+01 
 4.11018515e+06  5.76378095e+01 
 4.20496491e+06  5.76568100e+01 
 4.30193027e+06  5.76752658e+01 
 4.40113162e+06  5.76931895e+01 
 4.50262052e+06  5.77105943e+01 
 4.60644974e+06  5.77274935e+01 
 4.71267322e+06  5.77439008e+01 
 4.82134619e+06  5.77598303e+01 
 4.93252513e+06  5.77752959e+01 
 5.04626783e+06  5.77903121e+01 
 5.16263340e+06  5.78048930e+01 
 5.28168234e+06  5.78190530e+01 
 5.40347650e+06  5.78328064e+01 
 5.52807921e+06  5.78461675e+01 
 5.65555523e+06  5.78591504e+01 
 5.78597080e+06  5.78717690e+01 
 5.91939372e+06  5.78840371e+01 
 6.05589334e+06  5.78959684e+01 
 6.19554061e+06  5.79075761e+01 
 6.33840810e+06  5.79188732e+01 
 6.48457008e+06  5.79298725e+01 
 6.63410251e+06  5.79405865e+01 
 6.78708313e+06  5.79510272e+01 
 6.94359143e+06  5.79612062e+01 
 7.10370877e+06  5.79711349e+01 
 7.26751838e+06  5.79808242e+01 
 7.43510539e+06  5.79902847e+01 
 7.60655691e+06  5.79995263e+01 
 7.78196206e+06  5.80085587e+01 
 7.96141200e+06  5.80173912e+01 
 8.14500001e+06  5.80260324e+01 
 8.33282151e+06  5.80344907e+01 
 8.52497412e+06  5.80427739e+01 
 8.72155772e+06  5.80508895e+01 
 8.92267449e+06  5.80588443e+01 
 9.12842895e+06  5.80666449e+01 
 9.33892805e+06  5.80742973e+01 
 9.55428121e+06  5.80818072e+01 
 9.77460036e+06  5.80891797e+01 
 1.00000000e+07  5.80964195e+01 
 1.02305973e+07  5.81035312e+01 
 1.04665121e+07  5.81105185e+01 
 1.07078670e+07  5.81173851e+01 
 1.09547876e+07  5.81241342e+01 
 1.12074020e+07  5.81307686e+01 
 1.14658417e+07  5.81372909e+01 
 1.17302409e+07  5.81437033e+01 
 1.20007371e+07  5.81500078e+01 
 1.22774708e+07  5.81562058e+01 
 1.25605860e+07  5.81622989e+01 
 1.28502297e+07  5.81682881e+01 
 1.31465525e+07  5.81741744e+01 
 1.34497085e+07  5.81799586e+01 
 1.37598551e+07  5.81856412e+01 
 1.40771537e+07  5.81912226e+01 
 1.44017690e+07  5.81967031e+01 
 1.47338699e+07  5.82020830e+01 
 1.50736290e+07  5.82073623e+01 
 1.54212228e+07  5.82125410e+01 
 1.57768320e+07  5.82176191e+01 
 1.61406415e+07  5.82225966e+01 
 1.65128404e+07  5.82274733e+01 
 1.68936220e+07  5.82322494e+01 
 1.72831844e+07  5.82369246e+01 
 1.76817299e+07  5.82414990e+01 
 1.80894658e+07  5.82459725e+01 
 1.85066040e+07  5.82503453e+01 
 1.89333613e+07  5.82546175e+01 
 1.93699595e+07  5.82587892e+01 
 1.98166255e+07  5.82628608e+01 
 2.02735916e+07  5.82668326e+01 
 2.07410951e+07  5.82707049e+01 
 2.12193792e+07  5.82744784e+01 
 2.17086923e+07  5.82781537e+01 
 2.22092889e+07  5.82817314e+01 
 2.27214291e+07  5.82852123e+01 
 2.32453791e+07  5.82885973e+01 
 2.37814113e+07  5.82918875e+01 
 2.43298042e+07  5.82950838e+01 
 2.48908429e+07  5.82981873e+01 
 2.54648190e+07  5.83011994e+01 
 2.60520309e+07  5.83041212e+01 
 2.66527837e+07  5.83069542e+01 
 2.72673897e+07  5.83096998e+01 
 2.78961683e+07  5.83123595e+01 
 2.85394464e+07  5.83149349e+01 
 2.91975583e+07  5.83174275e+01 
 2.98708461e+07  5.83198390e+01 
 3.05596598e+07  5.83221710e+01 
 3.12643573e+07  5.83244254e+01 
 3.19853049e+07  5.83266038e+01 
 3.27228774e+07  5.83287081e+01 
 3.34774581e+07  5.83307400e+01 
 3.42494392e+07  5.83327014e+01 
 3.50392221e+07  5.83345941e+01 
 3.58472171e+07  5.83364198e+01 
 3.66738442e+07  5.83381805e+01 
 3.75195331e+07  5.83398780e+01 
 3.83847234e+07  5.83415141e+01 
 3.92698648e+07  5.83430906e+01 
 4.01754173e+07  5.83446092e+01 
 4.11018515e+07  5.83460719e+01 
 4.20496491e+07  5.83474803e+01 
 4.30193027e+07  5.83488363e+01 
 4.40113162e+07  5.83501414e+01 
 4.50262052e+07  5.83513975e+01 
 4.60644974e+07  5.83526061e+01 
 4.71267322e+07  5.83537690e+01 
 4.82134619e+07  5.83548877e+01 
 4.93252513e+07  5.83559638e+01 
 5.04626783e+07  5.83569989e+01 
 5.16263340e+07  5.83579944e+01 
 5.28168234e+07  5.83589520e+01 
 5.40347650e+07  5.83598729e+01 
 5.52807921e+07  5.83607586e+01 
 5.65555523e+07  5.83616106e+01 
 5.78597080e+07  5.83624300e+01 
 5.91939372e+07  5.83632184e+01 
 6.05589334e+07  5.83639768e+01 
 6.19554061e+07  5.83647067e+01 
 6.33840810e+07  5.83654091e+01 
 6.48457008e+07  5.83660853e+01 
 6.63410251e+07  5.83667365e+01 
 6.78708313e+07  5.83673636e+01 
 6.94359143e+07  5.83679679e+01 
 7.10370877e+07  5.83685503e+01 
 7.26751838e+07  5.83691119e+01 
 7.43510539e+07  5.83696538e+01 
 7.60655691e+07  5.83701768e+01 
 7.78196206e+07  5.83706819e+01 
 7.96141200e+07  5.83711700e+01 
 8.14500001e+07  5.83716421e+01 
 8.33282151e+07  5.83720990e+01 
 8.52497412e+07  5.83725415e+01 
 8.72155772e+07  5.83729704e+01 
 8.92267449e+07  5.83733867e+01 
 9.12842895e+07  5.83737910e+01 
 9.33892805e+07  5.83741842e+01 
 9.55428121e+07  5.83745669e+01 
 9.77460036e+07  5.83749400e+01 
 1.00000000e+08  5.83753041e+01 
 1.02305973e+08  5.83756599e+01 
 1.04665121e+08  5.83760082e+01 
 1.07078670e+08  5.83763496e+01 
 1.09547876e+08  5.83766848e+01 
 1.12074020e+08  5.83770145e+01 
 1.14658417e+08  5.83773393e+01 
 1.17302409e+08  5.83776598e+01 
 1.20007371e+08  5.83779767e+01 
 1.22774708e+08  5.83782906e+01 
 1.25605860e+08  5.83786022e+01 
 1.28502297e+08  5.83789121e+01 
 1.31465525e+08  5.83792208e+01 
 1.34497085e+08  5.83795291e+01 
 1.37598551e+08  5.83798375e+01 
 1.40771537e+08  5.83801467e+01 
 1.44017690e+08  5.83804573e+01 
 1.47338699e+08  5.83807700e+01 
 1.50736290e+08  5.83810853e+01 
 1.54212228e+08  5.83814039e+01 
 1.57768320e+08  5.83817264e+01 
 1.61406415e+08  5.83820536e+01 
 1.65128404e+08  5.83823861e+01 
 1.68936220e+08  5.83827245e+01 
 1.72831844e+08  5.83830696e+01 
 1.76817299e+08  5.83834220e+01 
 1.80894658e+08  5.83837825e+01 
 1.85066040e+08  5.83841519e+01 
 1.89333613e+08  5.83845308e+01 
 1.93699595e+08  5.83849201e+01 
 1.98166255e+08  5.83853206e+01 
 2.02735916e+08  5.83857330e+01 
 2.07410951e+08  5.83861582e+01 
 2.12193792e+08  5.83865971e+01 
 2.17086923e+08  5.83870506e+01 
 2.22092889e+08  5.83875197e+01 
 2.27214291e+08  5.83880052e+01 
 2.32453791e+08  5.83885081e+01 
 2.37814113e+08  5.83890296e+01 
 2.43298042e+08  5.83895705e+01 
 2.48908429e+08  5.83901322e+01 
 2.54648190e+08  5.83907156e+01 
 2.60520309e+08  5.83913221e+01 
 2.66527837e+08  5.83919527e+01 
 2.72673897e+08  5.83926089e+01 
 2.78961683e+08  5.83932919e+01 
 2.85394464e+08  5.83940031e+01 
 2.91975583e+08  5.83947439e+01 
 2.98708461e+08  5.83955159e+01 
 3.05596598e+08  5.83963206e+01 
 3.12643573e+08  5.83971596e+01 
 3.19853049e+08  5.83980346e+01 
 3.27228774e+08  5.83989474e+01 
 3.34774581e+08  5.83998998e+01 
 3.42494392e+08  5.84008937e+01 
 3.50392221e+08  5.84019311e+01 
 3.58472171e+08  5.84030141e+01 
 3.66738442e+08  5.84041448e+01 
 3.75195331e+08  5.84053254e+01 
 3.83847234e+08  5.84065583e+01 
 3.92698648e+08  5.84078460e+01 
 4.01754173e+08  5.84091909e+01 
 4.11018515e+08  5.84105957e+01 
 4.20496491e+08  5.84120632e+01 
 4.30193027e+08  5.84135963e+01 
 4.40113162e+08  5.84151979e+01 
 4.50262052e+08  5.84168711e+01 
 4.60644974e+08  5.84186192e+01 
 4.71267322e+08  5.84204456e+01 
 4.82134619e+08  5.84223537e+01 
 4.93252513e+08  5.84243473e+01 
 5.04626783e+08  5.84264301e+01 
 5.16263340e+08  5.84286061e+01 
 5.28168234e+08  5.84308795e+01 
 5.40347650e+08  5.84332544e+01 
 5.52807921e+08  5.84357354e+01 
 5.65555523e+08  5.84383271e+01 
 5.78597080e+08  5.84410343e+01 
 5.91939372e+08  5.84438621e+01 
 6.05589334e+08  5.84468155e+01 
 6.19554061e+08  5.84499001e+01 
 6.33840810e+08  5.84531213e+01 
 6.48457008e+08  5.84564851e+01 
 6.63410251e+08  5.84599974e+01 
 6.78708313e+08  5.84636645e+01 
 6.94359143e+08  5.84674929e+01 
 7.10370877e+08  5.84714892e+01 
 7.26751838e+08  5.84756605e+01 
 7.43510539e+08  5.84800138e+01 
 7.60655691e+08  5.84845567e+01 
 7.78196206e+08  5.84892968e+01 
 7.96141200e+08  5.84942420e+01 
 8.14500001e+08  5.84994006e+01 
 8.33282151e+08  5.85047809e+01 
 8.52497412e+08  5.85103918e+01 
 8.72155772e+08  5.85162421e+01 
 8.92267449e+08  5.85223412e+01 
 9.12842895e+08  5.85286984e+01 
 9.33892805e+08  5.85353237e+01 
 9.55428121e+08  5.85422270e+01 
 9.77460036e+08  5.85494186e+01 
 1.00000000e+09  5.85569090e+01 
 1.02305973e+09  5.85647091e+01 
 1.04665121e+09  5.85728299e+01 
 1.07078670e+09  5.85812826e+01 
 1.09547876e+09  5.85900788e+01 
 1.12074020e+09  5.85992301e+01 
 1.14658417e+09  5.86087485e+01 
 1.17302409e+09  5.86186461e+01 
 1.20007371e+09  5.86289350e+01 
 1.22774708e+09  5.86396279e+01 
 1.25605860e+09  5.86507371e+01 
 1.28502297e+09  5.86622753e+01 
 1.31465525e+09  5.86742552e+01 
 1.34497085e+09  5.86866897e+01 
 1.37598551e+09  5.86995914e+01 
 1.40771537e+09  5.87129732e+01 
 1.44017690e+09  5.87268478e+01 
 1.47338699e+09  5.87412277e+01 
 1.50736290e+09  5.87561255e+01 
 1.54212228e+09  5.87715535e+01 
 1.57768320e+09  5.87875236e+01 
 1.61406415e+09  5.88040477e+01 
 1.65128404e+09  5.88211372e+01 
 1.68936220e+09  5.88388031e+01 
 1.72831844e+09  5.88570561e+01 
 1.76817299e+09  5.88759061e+01 
 1.80894658e+09  5.88953626e+01 
 1.85066040e+09  5.89154346e+01 
 1.89333613e+09  5.89361300e+01 
 1.93699595e+09  5.89574562e+01 
 1.98166255e+09  5.89794197e+01 
 2.02735916e+09  5.90020259e+01 
 2.07410951e+09  5.90252795e+01 
 2.12193792e+09  5.90491838e+01 
 2.17086923e+09  5.90737412e+01 
 2.22092889e+09  5.90989527e+01 
 2.27214291e+09  5.91248182e+01 
 2.32453791e+09  5.91513361e+01 
 2.37814113e+09  5.91785035e+01 
 2.43298042e+09  5.92063159e+01 
 2.48908429e+09  5.92347674e+01 
 2.54648190e+09  5.92638506e+01 
 2.60520309e+09  5.92935563e+01 
 2.66527837e+09  5.93238737e+01 
 2.72673897e+09  5.93547904e+01 
 2.78961683e+09  5.93862923e+01 
 2.85394464e+09  5.94183635e+01 
 2.91975583e+09  5.94509864e+01 
 2.98708461e+09  5.94841419e+01 
 3.05596598e+09  5.95178089e+01 
 3.12643573e+09  5.95519648e+01 
 3.19853049e+09  5.95865853e+01 
 3.27228774e+09  5.96216448e+01 
 3.34774581e+09  5.96571156e+01 
 3.42494392e+09  5.96929692e+01 
 3.50392221e+09  5.97291752e+01 
 3.58472171e+09  5.97657022e+01 
 3.66738442e+09  5.98025174e+01 
 3.75195331e+09  5.98395871e+01 
 3.83847234e+09  5.98768766e+01 
 3.92698648e+09  5.99143501e+01 
 4.01754173e+09  5.99519714e+01 
 4.11018515e+09  5.99897035e+01 
 4.20496491e+09  6.00275089e+01 
 4.30193027e+09  6.00653500e+01 
 4.40113162e+09  6.01031889e+01 
 4.50262052e+09  6.01409876e+01 
 4.60644974e+09  6.01787083e+01 
 4.71267322e+09  6.02163135e+01 
 4.82134619e+09  6.02537661e+01 
 4.93252513e+09  6.02910294e+01 
 5.04626783e+09  6.03280676e+01 
 5.16263340e+09  6.03648456e+01 
 5.28168234e+09  6.04013291e+01 
 5.40347650e+09  6.04374851e+01 
 5.52807921e+09  6.04732817e+01 
 5.65555523e+09  6.05086881e+01 
 5.78597080e+09  6.05436749e+01 
 5.91939372e+09  6.05782143e+01 
 6.05589334e+09  6.06122799e+01 
 6.19554061e+09  6.06458467e+01 
 6.33840810e+09  6.06788915e+01 
 6.48457008e+09  6.07113928e+01 
 6.63410251e+09  6.07433304e+01 
 6.78708313e+09  6.07746863e+01 
 6.94359143e+09  6.08054438e+01 
 7.10370877e+09  6.08355881e+01 
 7.26751838e+09  6.08651060e+01 
 7.43510539e+09  6.08939861e+01 
 7.60655691e+09  6.09222184e+01 
 7.78196206e+09  6.09497948e+01 
 7.96141200e+09  6.09767084e+01 
 8.14500001e+09  6.10029543e+01 
 8.33282151e+09  6.10285286e+01 
 8.52497412e+09  6.10534290e+01 
 8.72155772e+09  6.10776546e+01 
 8.92267449e+09  6.11012057e+01 
 9.12842895e+09  6.11240839e+01 
 9.33892805e+09  6.11462919e+01 
 9.55428121e+09  6.11678333e+01 
 9.77460036e+09  6.11887129e+01 
 1.00000000e+10  6.12089365e+01 
