 frequency       v(L_dB)         v(L_arg)        v(Tmb_dB)       v(Tmb_arg)      v(Ttian_dB)     v(Ttian_arg)   
 1.25605860e+00  4.35725598e+01 -1.41976982e+01  4.10334151e+01  1.67807918e+01  4.10332644e+01  1.67828530e+01 
 1.28502297e+00  4.35209648e+01 -1.39386904e+01  4.10754616e+01  1.64726121e+01  4.10753171e+01  1.64746508e+01 
 1.31465525e+00  4.34718157e+01 -1.36858089e+01  4.11162076e+01  1.61641795e+01  4.11160690e+01  1.61661950e+01 
 1.34497085e+00  4.34249882e+01 -1.34389940e+01  4.11556731e+01  1.58557291e+01  4.11555403e+01  1.58577210e+01 
 1.37598551e+00  4.33803652e+01 -1.31981849e+01  4.11938792e+01  1.55474848e+01  4.11937521e+01  1.55494525e+01 
 1.40771537e+00  4.33378359e+01 -1.29633193e+01  4.12308484e+01  1.52396584e+01  4.12307268e+01  1.52416017e+01 
 1.44017690e+00  4.32972964e+01 -1.27343343e+01  4.12666035e+01  1.49324503e+01  4.12664874e+01  1.49343688e+01 
 1.47338699e+00  4.32586476e+01 -1.25111660e+01  4.13011686e+01  1.46260491e+01  4.13010577e+01  1.46279424e+01 
 1.50736290e+00  4.32217959e+01 -1.22937500e+01  4.13345681e+01  1.43206320e+01  4.13344623e+01  1.43224997e+01 
 1.54212228e+00  4.31866534e+01 -1.20820218e+01  4.13668271e+01  1.40163640e+01  4.13667263e+01  1.40182060e+01 
 1.57768320e+00  4.31531363e+01 -1.18759165e+01  4.13979711e+01  1.37133997e+01  4.13978752e+01  1.37152156e+01 
 1.61406415e+00  4.31211650e+01 -1.16753694e+01  4.14280260e+01  1.34118816e+01  4.14279348e+01  1.34136714e+01 
 1.65128404e+00  4.30906647e+01 -1.14803160e+01  4.14570181e+01  1.31119421e+01  4.14569314e+01  1.31137055e+01 
 1.68936220e+00  4.30615642e+01 -1.12906918e+01  4.14849736e+01  1.28137019e+01  4.14848914e+01  1.28154389e+01 
 1.72831844e+00  4.30337958e+01 -1.11064331e+01  4.15119191e+01  1.25172721e+01  4.15118413e+01  1.25189825e+01 
 1.76817299e+00  4.30072952e+01 -1.09274765e+01  4.15378812e+01  1.22227528e+01  4.15378076e+01  1.22244367e+01 
 1.80894658e+00  4.29820015e+01 -1.07537593e+01  4.15628863e+01  1.19302347e+01  4.15628167e+01  1.19318918e+01 
 1.85066040e+00  4.29578571e+01 -1.05852197e+01  4.15869609e+01  1.16397984e+01  4.15868953e+01  1.16414289e+01 
 1.89333613e+00  4.29348069e+01 -1.04217967e+01  4.16101313e+01  1.13515153e+01  4.16100695e+01  1.13531192e+01 
 1.93699595e+00  4.29127986e+01 -1.02634301e+01  4.16324235e+01  1.10654480e+01  4.16323654e+01  1.10670254e+01 
 1.98166255e+00  4.28917826e+01 -1.01100608e+01  4.16538633e+01  1.07816500e+01  4.16538088e+01  1.07832009e+01 
 2.02735916e+00  4.28717118e+01 -9.96163082e+00  4.16744764e+01  1.05001668e+01  4.16744253e+01  1.05016913e+01 
 2.07410951e+00  4.28525409e+01 -9.81808329e+00  4.16942879e+01  1.02210355e+01  4.16942402e+01  1.02225338e+01 
 2.12193792e+00  4.28342274e+01 -9.67936255e+00  4.17133226e+01  9.94428586e+00  4.17132780e+01  9.94575788e+00 
 2.17086923e+00  4.28167303e+01 -9.54541419e+00  4.17316048e+01  9.66993980e+00  4.17315634e+01  9.67138583e+00 
 2.22092889e+00  4.28000113e+01 -9.41618522e+00  4.17491587e+01  9.39801257e+00  4.17491203e+01  9.39943276e+00 
 2.27214291e+00  4.27840329e+01 -9.29162378e+00  4.17660076e+01  9.12851246e+00  4.17659720e+01  9.12990701e+00 
 2.32453791e+00  4.27687604e+01 -9.17167969e+00  4.17821745e+01  8.86144139e+00  4.17821418e+01  8.86281055e+00 
 2.37814113e+00  4.27541597e+01 -9.05630394e+00  4.17976820e+01  8.59679526e+00  4.17976520e+01  8.59813921e+00 
 2.43298042e+00  4.27401992e+01 -8.94544920e+00  4.18125521e+01  8.33456407e+00  4.18125247e+01  8.33588311e+00 
 2.48908429e+00  4.27268484e+01 -8.83906957e+00  4.18268061e+01  8.07473246e+00  4.18267812e+01  8.07602673e+00 
 2.54648190e+00  4.27140780e+01 -8.73712062e+00  4.18404650e+01  7.81727966e+00  4.18404425e+01  7.81854946e+00 
 2.60520309e+00  4.27018603e+01 -8.63955958e+00  4.18535491e+01  7.56218005e+00  4.18535289e+01  7.56342565e+00 
 2.66527837e+00  4.26901688e+01 -8.54634521e+00  4.18660781e+01  7.30940335e+00  4.18660601e+01  7.31062504e+00 
 2.72673897e+00  4.26789781e+01 -8.45743786e+00  4.18780712e+01  7.05891484e+00  4.18780554e+01  7.06011296e+00 
 2.78961683e+00  4.26682640e+01 -8.37279951e+00  4.18895471e+01  6.81067585e+00  4.18895334e+01  6.81185061e+00 
 2.85394464e+00  4.26580037e+01 -8.29239387e+00  4.19005237e+01  6.56464336e+00  4.19005120e+01  6.56579514e+00 
 2.91975583e+00  4.26481744e+01 -8.21618607e+00  4.19110186e+01  6.32077120e+00  4.19110087e+01  6.32190022e+00 
 2.98708461e+00  4.26387557e+01 -8.14414323e+00  4.19210486e+01  6.07900939e+00  4.19210406e+01  6.08011595e+00 
 3.05596598e+00  4.26297270e+01 -8.07623386e+00  4.19306300e+01  5.83930465e+00  4.19306237e+01  5.84038910e+00 
 3.12643573e+00  4.26210692e+01 -8.01242835e+00  4.19397786e+01  5.60160090e+00  4.19397739e+01  5.60266355e+00 
 3.19853049e+00  4.26127636e+01 -7.95269871e+00  4.19485095e+01  5.36583902e+00  4.19485065e+01  5.36688019e+00 
 3.27228774e+00  4.26047923e+01 -7.89701861e+00  4.19568373e+01  5.13195717e+00  4.19568359e+01  5.13297724e+00 
 3.34774581e+00  4.25971387e+01 -7.84536364e+00  4.19647762e+01  4.89989112e+00  4.19647763e+01  4.90089040e+00 
 3.42494392e+00  4.25897862e+01 -7.79771084e+00  4.19723397e+01  4.66957425e+00  4.19723413e+01  4.67055304e+00 
 3.50392221e+00  4.25827193e+01 -7.75403921e+00  4.19795408e+01  4.44093767e+00  4.19795437e+01  4.44189627e+00 
 3.58472171e+00  4.25759227e+01 -7.71432929e+00  4.19863919e+01  4.21391046e+00  4.19863961e+01  4.21484920e+00 
 3.66738442e+00  4.25693822e+01 -7.67856353e+00  4.19929050e+01  3.98841967e+00  4.19929105e+01  3.98933891e+00 
 3.75195331e+00  4.25630843e+01 -7.64672620e+00  4.19990915e+01  3.76439062e+00  4.19990982e+01  3.76529070e+00 
 3.83847234e+00  4.25570151e+01 -7.61880302e+00  4.20049623e+01  3.54174693e+00  4.20049702e+01  3.54262822e+00 
 3.92698648e+00  4.25511619e+01 -7.59478164e+00  4.20105279e+01  3.32041065e+00  4.20105369e+01  3.32127338e+00 
 4.01754173e+00  4.25455125e+01 -7.57465156e+00  4.20157982e+01  3.10030228e+00  4.20158083e+01  3.10114679e+00 
 4.11018515e+00  4.25400547e+01 -7.55840386e+00  4.20207827e+01  2.88134083e+00  4.20207938e+01  2.88216751e+00 
 4.20496491e+00  4.25347774e+01 -7.54603156e+00  4.20254904e+01  2.66344425e+00  4.20255025e+01  2.66425334e+00 
 4.30193027e+00  4.25296691e+01 -7.53752927e+00  4.20299298e+01  2.44652897e+00  4.20299428e+01  2.44732079e+00 
 4.40113162e+00  4.25247194e+01 -7.53289358e+00  4.20341091e+01  2.23051039e+00  4.20341230e+01  2.23128532e+00 
 4.50262052e+00  4.25199175e+01 -7.53212256e+00  4.20380358e+01  2.01530281e+00  4.20380506e+01  2.01606114e+00 
 4.60644974e+00  4.25152536e+01 -7.53521639e+00  4.20417172e+01  1.80081944e+00  4.20417329e+01  1.80156149e+00 
 4.71267322e+00  4.25107179e+01 -7.54217679e+00  4.20451602e+01  1.58697259e+00  4.20451766e+01  1.58769862e+00 
 4.82134619e+00  4.25063009e+01 -7.55300734e+00  4.20483709e+01  1.37367349e+00  4.20483881e+01  1.37438386e+00 
 4.93252513e+00  4.25019931e+01 -7.56771335e+00  4.20513555e+01  1.16083263e+00  4.20513734e+01  1.16152761e+00 
 5.04626783e+00  4.24977860e+01 -7.58630212e+00  4.20541195e+01  9.48359555e-01  4.20541381e+01  9.49039464e-01 
 5.16263340e+00  4.24936703e+01 -7.60878239e+00  4.20566680e+01  7.36163036e-01  4.20566873e+01  7.36828116e-01 
 5.28168234e+00  4.24896375e+01 -7.63516488e+00  4.20590058e+01  5.24150984e-01  4.20590257e+01  5.24801564e-01 
 5.40347650e+00  4.24856797e+01 -7.66546227e+00  4.20611373e+01  3.12230648e-01  4.20611578e+01  3.12867000e-01 
 5.52807921e+00  4.24817879e+01 -7.69968854e+00  4.20630665e+01  1.00308507e-01  4.20630875e+01  1.00930902e-01 
 5.65555523e+00  4.24779546e+01 -7.73786000e+00  4.20647969e+01 -1.11709696e-01  4.20648185e+01 -1.11100954e-01 
 5.78597080e+00  4.24741717e+01 -7.77999448e+00  4.20663319e+01 -3.23918844e-01  4.20663541e+01 -3.23323496e-01 
 5.91939372e+00  4.24704310e+01 -7.82611143e+00  4.20676743e+01 -5.36414575e-01  4.20676970e+01 -5.35832353e-01 
 6.05589334e+00  4.24667254e+01 -7.87623257e+00  4.20688267e+01 -7.49293130e-01  4.20688499e+01 -7.48723775e-01 
 6.19554061e+00  4.24630465e+01 -7.93038086e+00  4.20697912e+01 -9.62651417e-01  4.20698149e+01 -9.62094662e-01 
 6.33840810e+00  4.24593871e+01 -7.98858134e+00  4.20705697e+01 -1.17658701e+00  4.20705938e+01 -1.17604260e+00 
 6.48457008e+00  4.24557398e+01 -8.05086105e+00  4.20711635e+01 -1.39119808e+00  4.20711880e+01 -1.39066578e+00 
 6.63410251e+00  4.24520967e+01 -8.11724833e+00  4.20715738e+01 -1.60658347e+00  4.20715987e+01 -1.60606301e+00 
 6.78708313e+00  4.24484507e+01 -8.18777371e+00  4.20718013e+01 -1.82284261e+00  4.20718266e+01 -1.82233375e+00 
 6.94359143e+00  4.24447940e+01 -8.26246923e+00  4.20718464e+01 -2.04007558e+00  4.20718721e+01 -2.03957809e+00 
 7.10370877e+00  4.24411192e+01 -8.34136887e+00  4.20717091e+01 -2.25838306e+00  4.20717352e+01 -2.25789670e+00 
 7.26751838e+00  4.24374186e+01 -8.42450819e+00  4.20713892e+01 -2.47786637e+00  4.20714156e+01 -2.47739091e+00 
 7.43510539e+00  4.24336850e+01 -8.51192491e+00  4.20708859e+01 -2.69862742e+00  4.20709126e+01 -2.69816264e+00 
 7.60655691e+00  4.24299106e+01 -8.60365809e+00  4.20701983e+01 -2.92076878e+00  4.20702254e+01 -2.92031444e+00 
 7.78196206e+00  4.24260876e+01 -8.69974881e+00  4.20693249e+01 -3.14439359e+00  4.20693523e+01 -3.14394949e+00 
 7.96141200e+00  4.24222085e+01 -8.80023979e+00  4.20682641e+01 -3.36960564e+00  4.20682917e+01 -3.36917156e+00 
 8.14500001e+00  4.24182651e+01 -8.90517546e+00  4.20670137e+01 -3.59650932e+00  4.20670416e+01 -3.59608505e+00 
 8.33282151e+00  4.24142496e+01 -9.01460206e+00  4.20655714e+01 -3.82520966e+00  4.20655995e+01 -3.82479500e+00 
 8.52497412e+00  4.24101541e+01 -9.12856768e+00  4.20639341e+01 -4.05581226e+00  4.20639625e+01 -4.05540701e+00 
 8.72155772e+00  4.24059701e+01 -9.24712179e+00  4.20620988e+01 -4.28842338e+00  4.20621275e+01 -4.28802733e+00 
 8.92267449e+00  4.24016894e+01 -9.37031594e+00  4.20600618e+01 -4.52314984e+00  4.20600907e+01 -4.52276281e+00 
 9.12842895e+00  4.23973031e+01 -9.49820277e+00  4.20578193e+01 -4.76009911e+00  4.20578484e+01 -4.75972090e+00 
 9.33892805e+00  4.23928025e+01 -9.63083707e+00  4.20553669e+01 -4.99937922e+00  4.20553962e+01 -4.99900963e+00 
 9.55428121e+00  4.23881789e+01 -9.76827526e+00  4.20526997e+01 -5.24109876e+00  4.20527291e+01 -5.24073764e+00 
 9.77460036e+00  4.23834230e+01 -9.91057510e+00  4.20498125e+01 -5.48536695e+00  4.20498423e+01 -5.48501412e+00 
 1.00000000e+01  4.23785255e+01 -1.00577963e+01  4.20467000e+01 -5.73229356e+00  4.20467299e+01 -5.73194883e+00 
 1.02305973e+01  4.23734765e+01 -1.02099995e+01  4.20433561e+01 -5.98198889e+00  4.20433862e+01 -5.98165208e+00 
 1.04665121e+01  4.23682661e+01 -1.03672474e+01  4.20397743e+01 -6.23456377e+00  4.20398045e+01 -6.23423470e+00 
 1.07078670e+01  4.23628841e+01 -1.05296041e+01  4.20359478e+01 -6.49012947e+00  4.20359782e+01 -6.48980804e+00 
 1.09547876e+01  4.23573202e+01 -1.06971350e+01  4.20318693e+01 -6.74879790e+00  4.20318998e+01 -6.74848388e+00 
 1.12074020e+01  4.23515631e+01 -1.08699068e+01  4.20275310e+01 -7.01068125e+00  4.20275617e+01 -7.01037453e+00 
 1.14658417e+01  4.23456023e+01 -1.10479880e+01  4.20229248e+01 -7.27589226e+00  4.20229556e+01 -7.27559266e+00 
 1.17302409e+01  4.23394258e+01 -1.12314479e+01  4.20180417e+01 -7.54454393e+00  4.20180726e+01 -7.54425128e+00 
 1.20007371e+01  4.23330218e+01 -1.14203572e+01  4.20128728e+01 -7.81674965e+00  4.20129038e+01 -7.81646386e+00 
 1.22774708e+01  4.23263782e+01 -1.16147880e+01  4.20074082e+01 -8.09262320e+00  4.20074394e+01 -8.09234406e+00 
 1.25605860e+01  4.23194821e+01 -1.18148131e+01  4.20016378e+01 -8.37227843e+00  4.20016691e+01 -8.37200582e+00 
 1.28502297e+01  4.23123206e+01 -1.20205067e+01  4.19955508e+01 -8.65582948e+00  4.19955822e+01 -8.65556325e+00 
 1.31465525e+01  4.23048801e+01 -1.22319439e+01  4.19891359e+01 -8.94339051e+00  4.19891673e+01 -8.94313060e+00 
 1.34497085e+01  4.22971469e+01 -1.24492008e+01  4.19823813e+01 -9.23507596e+00  4.19824128e+01 -9.23482213e+00 
 1.37598551e+01  4.22891061e+01 -1.26723535e+01  4.19752744e+01 -9.53099992e+00  4.19753060e+01 -9.53075211e+00 
 1.40771537e+01  4.22807430e+01 -1.29014800e+01  4.19678025e+01 -9.83127661e+00  4.19678341e+01 -9.83103468e+00 
 1.44017690e+01  4.22720422e+01 -1.31366579e+01  4.19599517e+01 -1.01360199e+01  4.19599835e+01 -1.01357838e+01 
 1.47338699e+01  4.22629876e+01 -1.33779658e+01  4.19517079e+01 -1.04453436e+01  4.19517398e+01 -1.04451131e+01 
 1.50736290e+01  4.22535627e+01 -1.36254825e+01  4.19430565e+01 -1.07593609e+01  4.19430884e+01 -1.07591358e+01 
 1.54212228e+01  4.22437505e+01 -1.38792870e+01  4.19339817e+01 -1.10781844e+01  4.19340137e+01 -1.10779648e+01 
 1.57768320e+01  4.22335333e+01 -1.41394585e+01  4.19244675e+01 -1.14019262e+01  4.19244996e+01 -1.14017119e+01 
 1.61406415e+01  4.22228928e+01 -1.44060760e+01  4.19144972e+01 -1.17306978e+01  4.19145293e+01 -1.17304887e+01 
 1.65128404e+01  4.22118102e+01 -1.46792183e+01  4.19040531e+01 -1.20646094e+01  4.19040853e+01 -1.20644054e+01 
 1.68936220e+01  4.22002659e+01 -1.49589640e+01  4.18931172e+01 -1.24037704e+01  4.18931495e+01 -1.24035714e+01 
 1.72831844e+01  4.21882398e+01 -1.52453909e+01  4.18816707e+01 -1.27482890e+01  4.18817030e+01 -1.27480948e+01 
 1.76817299e+01  4.21757110e+01 -1.55385762e+01  4.18696938e+01 -1.30982718e+01  4.18697261e+01 -1.30980823e+01 
 1.80894658e+01  4.21626582e+01 -1.58385964e+01  4.18571662e+01 -1.34538239e+01  4.18571986e+01 -1.34536391e+01 
 1.85066040e+01  4.21490590e+01 -1.61455263e+01  4.18440668e+01 -1.38150487e+01  4.18440992e+01 -1.38148684e+01 
 1.89333613e+01  4.21348906e+01 -1.64594397e+01  4.18303739e+01 -1.41820475e+01  4.18304064e+01 -1.41818717e+01 
 1.93699595e+01  4.21201293e+01 -1.67804090e+01  4.18160648e+01 -1.45549195e+01  4.18160973e+01 -1.45547481e+01 
 1.98166255e+01  4.21047509e+01 -1.71085044e+01  4.18011161e+01 -1.49337616e+01  4.18011486e+01 -1.49335944e+01 
 2.02735916e+01  4.20887303e+01 -1.74437945e+01  4.17855035e+01 -1.53186676e+01  4.17855361e+01 -1.53185046e+01 
 2.07410951e+01  4.20720415e+01 -1.77863448e+01  4.17692023e+01 -1.57097289e+01  4.17692349e+01 -1.57095700e+01 
 2.12193792e+01  4.20546579e+01 -1.81362187e+01  4.17521866e+01 -1.61070332e+01  4.17522192e+01 -1.61068784e+01 
 2.17086923e+01  4.20365522e+01 -1.84934766e+01  4.17344298e+01 -1.65106655e+01  4.17344624e+01 -1.65105146e+01 
 2.22092889e+01  4.20176964e+01 -1.88581763e+01  4.17159046e+01 -1.69207063e+01  4.17159372e+01 -1.69205592e+01 
 2.27214291e+01  4.19980616e+01 -1.92303712e+01  4.16965828e+01 -1.73372323e+01  4.16966155e+01 -1.73370890e+01 
 2.32453791e+01  4.19776180e+01 -1.96101113e+01  4.16764355e+01 -1.77603162e+01  4.16764682e+01 -1.77601766e+01 
 2.37814113e+01  4.19563351e+01 -1.99974421e+01  4.16554329e+01 -1.81900256e+01  4.16554656e+01 -1.81898897e+01 
 2.43298042e+01  4.19341821e+01 -2.03924054e+01  4.16335445e+01 -1.86264233e+01  4.16335772e+01 -1.86262910e+01 
 2.48908429e+01  4.19111268e+01 -2.07950375e+01  4.16107389e+01 -1.90695670e+01  4.16107715e+01 -1.90694380e+01 
 2.54648190e+01  4.18871368e+01 -2.12053704e+01  4.15869840e+01 -1.95195083e+01  4.15870167e+01 -1.95193828e+01 
 2.60520309e+01  4.18621783e+01 -2.16234286e+01  4.15622471e+01 -1.99762931e+01  4.15622798e+01 -1.99761708e+01 
 2.66527837e+01  4.18362177e+01 -2.20492333e+01  4.15364946e+01 -2.04399609e+01  4.15365273e+01 -2.04398419e+01 
 2.72673897e+01  4.18092200e+01 -2.24827974e+01  4.15096922e+01 -2.09105442e+01  4.15097249e+01 -2.09104284e+01 
 2.78961683e+01  4.17811498e+01 -2.29241280e+01  4.14818050e+01 -2.13880688e+01  4.14818376e+01 -2.13879561e+01 
 2.85394464e+01  4.17519711e+01 -2.33732250e+01  4.14527974e+01 -2.18725528e+01  4.14528300e+01 -2.18724432e+01 
 2.91975583e+01  4.17216472e+01 -2.38300808e+01  4.14226331e+01 -2.23640064e+01  4.14226658e+01 -2.23638998e+01 
 2.98708461e+01  4.16901408e+01 -2.42946801e+01  4.13912756e+01 -2.28624319e+01  4.13913082e+01 -2.28623282e+01 
 3.05596598e+01  4.16574147e+01 -2.47670005e+01  4.13586873e+01 -2.33678225e+01  4.13587199e+01 -2.33677218e+01 
 3.12643573e+01  4.16234303e+01 -2.52470086e+01  4.13248307e+01 -2.38801633e+01  4.13248632e+01 -2.38800652e+01 
 3.19853049e+01  4.15881492e+01 -2.57346647e+01  4.12896673e+01 -2.43994290e+01  4.12896999e+01 -2.43993338e+01 
 3.27228774e+01  4.15515322e+01 -2.62299176e+01  4.12531587e+01 -2.49255857e+01  4.12531913e+01 -2.49254932e+01 
 3.34774581e+01  4.15135405e+01 -2.67327087e+01  4.12152660e+01 -2.54585889e+01  4.12152986e+01 -2.54584991e+01 
 3.42494392e+01  4.14741343e+01 -2.72429680e+01  4.11759501e+01 -2.59983843e+01  4.11759826e+01 -2.59982970e+01 
 3.50392221e+01  4.14332742e+01 -2.77606160e+01  4.11351716e+01 -2.65449066e+01  4.11352040e+01 -2.65448218e+01 
 3.58472171e+01  4.13909201e+01 -2.82855611e+01  4.10928910e+01 -2.70980798e+01  4.10929234e+01 -2.70979974e+01 
 3.66738442e+01  4.13470328e+01 -2.88177041e+01  4.10490690e+01 -2.76578169e+01  4.10491013e+01 -2.76577370e+01 
 3.75195331e+01  4.13015722e+01 -2.93569320e+01  4.10036661e+01 -2.82240195e+01  4.10036985e+01 -2.82239420e+01 
 3.83847234e+01  4.12544991e+01 -2.99031218e+01  4.09566433e+01 -2.87965779e+01  4.09566756e+01 -2.87965026e+01 
 3.92698648e+01  4.12057741e+01 -3.04561388e+01  4.09079614e+01 -2.93753702e+01  4.09079937e+01 -2.93752972e+01 
 4.01754173e+01  4.11553583e+01 -3.10158372e+01  4.08575818e+01 -2.99602632e+01  4.08576141e+01 -2.99601925e+01 
 4.11018515e+01  4.11032134e+01 -3.15820591e+01  4.08054665e+01 -3.05511118e+01  4.08054987e+01 -3.05510432e+01 
 4.20496491e+01  4.10493014e+01 -3.21546356e+01  4.07515776e+01 -3.11477585e+01  4.07516097e+01 -3.11476920e+01 
 4.30193027e+01  4.09935849e+01 -3.27333848e+01  4.06958782e+01 -3.17500344e+01  4.06959104e+01 -3.17499699e+01 
 4.40113162e+01  4.09360276e+01 -3.33181148e+01  4.06383321e+01 -3.23577581e+01  4.06383642e+01 -3.23576956e+01 
 4.50262052e+01  4.08765938e+01 -3.39086209e+01  4.05789038e+01 -3.29707367e+01  4.05789358e+01 -3.29706761e+01 
 4.60644974e+01  4.08152490e+01 -3.45046884e+01  4.05175589e+01 -3.35887658e+01  4.05175908e+01 -3.35887071e+01 
 4.71267322e+01  4.07519593e+01 -3.51060892e+01  4.04542641e+01 -3.42116292e+01  4.04542960e+01 -3.42115724e+01 
 4.82134619e+01  4.06866926e+01 -3.57125863e+01  4.03889871e+01 -3.48390996e+01  4.03890190e+01 -3.48390447e+01 
 4.93252513e+01  4.06194176e+01 -3.63239302e+01  4.03216972e+01 -3.54709384e+01  4.03217291e+01 -3.54708855e+01 
 5.04626783e+01  4.05501049e+01 -3.69398633e+01  4.02523649e+01 -3.61068972e+01  4.02523967e+01 -3.61068460e+01 
 5.16263340e+01  4.04787260e+01 -3.75601152e+01  4.01809623e+01 -3.67467166e+01  4.01809940e+01 -3.67466670e+01 
 5.28168234e+01  4.04052546e+01 -3.81844081e+01  4.01074628e+01 -3.73901275e+01  4.01074945e+01 -3.73900796e+01 
 5.40347650e+01  4.03296659e+01 -3.88124546e+01  4.00318421e+01 -3.80368519e+01  4.00318737e+01 -3.80368057e+01 
 5.52807921e+01  4.02519365e+01 -3.94439580e+01  3.99540771e+01 -3.86866032e+01  3.99541087e+01 -3.86865584e+01 
 5.65555523e+01  4.01720455e+01 -4.00786146e+01  3.98741469e+01 -3.93390861e+01  3.98741784e+01 -3.93390429e+01 
 5.78597080e+01  4.00899737e+01 -4.07161131e+01  3.97920326e+01 -3.99939985e+01  3.97920641e+01 -3.99939569e+01 
 5.91939372e+01  4.00057038e+01 -4.13561356e+01  3.97077172e+01 -4.06510315e+01  3.97077486e+01 -4.06509911e+01 
 6.05589334e+01  3.99192208e+01 -4.19983588e+01  3.96211858e+01 -4.13098695e+01  3.96212172e+01 -4.13098307e+01 
 6.19554061e+01  3.98305120e+01 -4.26424538e+01  3.95324258e+01 -4.19701925e+01  3.95324571e+01 -4.19701551e+01 
 6.33840810e+01  3.97395666e+01 -4.32880881e+01  3.94414267e+01 -4.26316756e+01  3.94414579e+01 -4.26316396e+01 
 6.48457008e+01  3.96463762e+01 -4.39349246e+01  3.93481803e+01 -4.32939905e+01  3.93482115e+01 -4.32939558e+01 
 6.63410251e+01  3.95509347e+01 -4.45826242e+01  3.92526808e+01 -4.39568063e+01  3.92527119e+01 -4.39567726e+01 
 6.78708313e+01  3.94532384e+01 -4.52308461e+01  3.91549244e+01 -4.46197893e+01  3.91549555e+01 -4.46197569e+01 
 6.94359143e+01  3.93532858e+01 -4.58792490e+01  3.90549102e+01 -4.52826061e+01  3.90549411e+01 -4.52825745e+01 
 7.10370877e+01  3.92510780e+01 -4.65274910e+01  3.89526390e+01 -4.59449221e+01  3.89526699e+01 -4.59448917e+01 
 7.26751838e+01  3.91466182e+01 -4.71752320e+01  3.88481144e+01 -4.66064042e+01  3.88481452e+01 -4.66063747e+01 
 7.43510539e+01  3.90399118e+01 -4.78221313e+01  3.87413422e+01 -4.72667201e+01  3.87413729e+01 -4.72666918e+01 
 7.60655691e+01  3.89309670e+01 -4.84678539e+01  3.86323303e+01 -4.79255410e+01  3.86323610e+01 -4.79255138e+01 
 7.78196206e+01  3.88197938e+01 -4.91120665e+01  3.85210893e+01 -4.85825405e+01  3.85211199e+01 -4.85825145e+01 
 7.96141200e+01  3.87064047e+01 -4.97544401e+01  3.84076315e+01 -4.92373973e+01  3.84076621e+01 -4.92373721e+01 
 8.14500001e+01  3.85908141e+01 -5.03946506e+01  3.82919718e+01 -4.98897942e+01  3.82920023e+01 -4.98897699e+01 
 8.33282151e+01  3.84730390e+01 -5.10323822e+01  3.81741271e+01 -5.05394202e+01  3.81741575e+01 -5.05393969e+01 
 8.52497412e+01  3.83530980e+01 -5.16673222e+01  3.80541161e+01 -5.11859707e+01  3.80541465e+01 -5.11859483e+01 
 8.72155772e+01  3.82310117e+01 -5.22991663e+01  3.79319599e+01 -5.18291481e+01  3.79319903e+01 -5.18291268e+01 
 8.92267449e+01  3.81068031e+01 -5.29276201e+01  3.78076811e+01 -5.24686634e+01  3.78077114e+01 -5.24686427e+01 
 9.12842895e+01  3.79804963e+01 -5.35523954e+01  3.76813045e+01 -5.31042351e+01  3.76813347e+01 -5.31042149e+01 
 9.33892805e+01  3.78521177e+01 -5.41732136e+01  3.75528561e+01 -5.37355908e+01  3.75528863e+01 -5.37355714e+01 
 9.55428121e+01  3.77216951e+01 -5.47898071e+01  3.74223641e+01 -5.43624682e+01  3.74223942e+01 -5.43624496e+01 
 9.77460036e+01  3.75892576e+01 -5.54019164e+01  3.72898577e+01 -5.49846147e+01  3.72898878e+01 -5.49845967e+01 
 1.00000000e+02  3.74548363e+01 -5.60092940e+01  3.71553680e+01 -5.56017879e+01  3.71553979e+01 -5.56017704e+01 
 1.02305973e+02  3.73184630e+01 -5.66117027e+01  3.70189269e+01 -5.62137562e+01  3.70189568e+01 -5.62137393e+01 
 1.04665121e+02  3.71801711e+01 -5.72089164e+01  3.68805679e+01 -5.68202994e+01  3.68805978e+01 -5.68202830e+01 
 1.07078670e+02  3.70399949e+01 -5.78007197e+01  3.67403255e+01 -5.74212079e+01  3.67403553e+01 -5.74211921e+01 
 1.09547876e+02  3.68979699e+01 -5.83869108e+01  3.65982351e+01 -5.80162841e+01  3.65982648e+01 -5.80162689e+01 
 1.12074020e+02  3.67541321e+01 -5.89672968e+01  3.64543329e+01 -5.86053420e+01  3.64543626e+01 -5.86053273e+01 
 1.14658417e+02  3.66085187e+01 -5.95416989e+01  3.63086561e+01 -5.91882069e+01  3.63086857e+01 -5.91881928e+01 
 1.17302409e+02  3.64611673e+01 -6.01099486e+01  3.61612424e+01 -5.97647164e+01  3.61612720e+01 -5.97647026e+01 
 1.20007371e+02  3.63121163e+01 -6.06718917e+01  3.60121301e+01 -6.03347190e+01  3.60121597e+01 -6.03347057e+01 
 1.22774708e+02  3.61614043e+01 -6.12273824e+01  3.58613580e+01 -6.08980758e+01  3.58613875e+01 -6.08980630e+01 
 1.25605860e+02  3.60090704e+01 -6.17762892e+01  3.57089651e+01 -6.14546589e+01  3.57089946e+01 -6.14546467e+01 
 1.28502297e+02  3.58551538e+01 -6.23184903e+01  3.55549909e+01 -6.20043523e+01  3.55550203e+01 -6.20043406e+01 
 1.31465525e+02  3.56996941e+01 -6.28538774e+01  3.53994748e+01 -6.25470512e+01  3.53995041e+01 -6.25470397e+01 
 1.34497085e+02  3.55427309e+01 -6.33823510e+01  3.52424564e+01 -6.30826614e+01  3.52424857e+01 -6.30826503e+01 
