 frequency       v(Cinp)         v(Cinp)         v(Cinn)         v(Cinn)        
 6.94359143e+05  1.24531989e-15  0.00000000e+00  1.38081002e-15  0.00000000e+00 
 7.10370877e+05  1.24531988e-15  0.00000000e+00  1.38080952e-15  0.00000000e+00 
 7.26751838e+05  1.24531988e-15  0.00000000e+00  1.38080904e-15  0.00000000e+00 
 7.43510539e+05  1.24531987e-15  0.00000000e+00  1.38080858e-15  0.00000000e+00 
 7.60655691e+05  1.24531987e-15  0.00000000e+00  1.38080814e-15  0.00000000e+00 
 7.78196206e+05  1.24531987e-15  0.00000000e+00  1.38080772e-15  0.00000000e+00 
 7.96141200e+05  1.24531986e-15  0.00000000e+00  1.38080732e-15  0.00000000e+00 
 8.14500001e+05  1.24531986e-15  0.00000000e+00  1.38080694e-15  0.00000000e+00 
 8.33282151e+05  1.24531986e-15  0.00000000e+00  1.38080657e-15  0.00000000e+00 
 8.52497412e+05  1.24531985e-15  0.00000000e+00  1.38080623e-15  0.00000000e+00 
 8.72155772e+05  1.24531985e-15  0.00000000e+00  1.38080589e-15  0.00000000e+00 
 8.92267449e+05  1.24531985e-15  0.00000000e+00  1.38080557e-15  0.00000000e+00 
 9.12842895e+05  1.24531984e-15  0.00000000e+00  1.38080527e-15  0.00000000e+00 
 9.33892805e+05  1.24531984e-15  0.00000000e+00  1.38080498e-15  0.00000000e+00 
 9.55428121e+05  1.24531984e-15  0.00000000e+00  1.38080470e-15  0.00000000e+00 
 9.77460036e+05  1.24531984e-15  0.00000000e+00  1.38080444e-15  0.00000000e+00 
 1.00000000e+06  1.24531983e-15  0.00000000e+00  1.38080418e-15  0.00000000e+00 
 1.02305973e+06  1.24531983e-15  0.00000000e+00  1.38080394e-15  0.00000000e+00 
 1.04665121e+06  1.24531983e-15  0.00000000e+00  1.38080371e-15  0.00000000e+00 
 1.07078670e+06  1.24531983e-15  0.00000000e+00  1.38080349e-15  0.00000000e+00 
 1.09547876e+06  1.24531982e-15  0.00000000e+00  1.38080328e-15  0.00000000e+00 
 1.12074020e+06  1.24531982e-15  0.00000000e+00  1.38080308e-15  0.00000000e+00 
 1.14658417e+06  1.24531982e-15  0.00000000e+00  1.38080288e-15  0.00000000e+00 
 1.17302409e+06  1.24531982e-15  0.00000000e+00  1.38080270e-15  0.00000000e+00 
 1.20007371e+06  1.24531982e-15  0.00000000e+00  1.38080252e-15  0.00000000e+00 
 1.22774708e+06  1.24531982e-15  0.00000000e+00  1.38080235e-15  0.00000000e+00 
 1.25605860e+06  1.24531981e-15  0.00000000e+00  1.38080219e-15  0.00000000e+00 
 1.28502297e+06  1.24531981e-15  0.00000000e+00  1.38080204e-15  0.00000000e+00 
 1.31465525e+06  1.24531981e-15  0.00000000e+00  1.38080189e-15  0.00000000e+00 
 1.34497085e+06  1.24531981e-15  0.00000000e+00  1.38080175e-15  0.00000000e+00 
 1.37598551e+06  1.24531981e-15  0.00000000e+00  1.38080162e-15  0.00000000e+00 
 1.40771537e+06  1.24531981e-15  0.00000000e+00  1.38080149e-15  0.00000000e+00 
 1.44017690e+06  1.24531981e-15  0.00000000e+00  1.38080137e-15  0.00000000e+00 
 1.47338699e+06  1.24531980e-15  0.00000000e+00  1.38080125e-15  0.00000000e+00 
 1.50736290e+06  1.24531980e-15  0.00000000e+00  1.38080114e-15  0.00000000e+00 
 1.54212228e+06  1.24531980e-15  0.00000000e+00  1.38080103e-15  0.00000000e+00 
 1.57768320e+06  1.24531980e-15  0.00000000e+00  1.38080093e-15  0.00000000e+00 
 1.61406415e+06  1.24531980e-15  0.00000000e+00  1.38080084e-15  0.00000000e+00 
 1.65128404e+06  1.24531980e-15  0.00000000e+00  1.38080074e-15  0.00000000e+00 
 1.68936220e+06  1.24531980e-15  0.00000000e+00  1.38080065e-15  0.00000000e+00 
 1.72831844e+06  1.24531980e-15  0.00000000e+00  1.38080057e-15  0.00000000e+00 
 1.76817299e+06  1.24531980e-15  0.00000000e+00  1.38080049e-15  0.00000000e+00 
 1.80894658e+06  1.24531980e-15  0.00000000e+00  1.38080041e-15  0.00000000e+00 
 1.85066040e+06  1.24531980e-15  0.00000000e+00  1.38080034e-15  0.00000000e+00 
 1.89333613e+06  1.24531979e-15  0.00000000e+00  1.38080027e-15  0.00000000e+00 
 1.93699595e+06  1.24531979e-15  0.00000000e+00  1.38080020e-15  0.00000000e+00 
 1.98166255e+06  1.24531979e-15  0.00000000e+00  1.38080013e-15  0.00000000e+00 
 2.02735916e+06  1.24531979e-15  0.00000000e+00  1.38080007e-15  0.00000000e+00 
 2.07410951e+06  1.24531979e-15  0.00000000e+00  1.38080001e-15  0.00000000e+00 
 2.12193792e+06  1.24531979e-15  0.00000000e+00  1.38079996e-15  0.00000000e+00 
 2.17086923e+06  1.24531979e-15  0.00000000e+00  1.38079990e-15  0.00000000e+00 
 2.22092889e+06  1.24531979e-15  0.00000000e+00  1.38079985e-15  0.00000000e+00 
 2.27214291e+06  1.24531979e-15  0.00000000e+00  1.38079980e-15  0.00000000e+00 
 2.32453791e+06  1.24531979e-15  0.00000000e+00  1.38079976e-15  0.00000000e+00 
 2.37814113e+06  1.24531979e-15  0.00000000e+00  1.38079971e-15  0.00000000e+00 
 2.43298042e+06  1.24531979e-15  0.00000000e+00  1.38079967e-15  0.00000000e+00 
 2.48908429e+06  1.24531979e-15  0.00000000e+00  1.38079963e-15  0.00000000e+00 
 2.54648190e+06  1.24531979e-15  0.00000000e+00  1.38079959e-15  0.00000000e+00 
 2.60520309e+06  1.24531979e-15  0.00000000e+00  1.38079955e-15  0.00000000e+00 
 2.66527837e+06  1.24531979e-15  0.00000000e+00  1.38079952e-15  0.00000000e+00 
 2.72673897e+06  1.24531979e-15  0.00000000e+00  1.38079948e-15  0.00000000e+00 
 2.78961683e+06  1.24531979e-15  0.00000000e+00  1.38079945e-15  0.00000000e+00 
 2.85394464e+06  1.24531979e-15  0.00000000e+00  1.38079942e-15  0.00000000e+00 
 2.91975583e+06  1.24531979e-15  0.00000000e+00  1.38079939e-15  0.00000000e+00 
 2.98708461e+06  1.24531979e-15  0.00000000e+00  1.38079936e-15  0.00000000e+00 
 3.05596598e+06  1.24531979e-15  0.00000000e+00  1.38079933e-15  0.00000000e+00 
 3.12643573e+06  1.24531978e-15  0.00000000e+00  1.38079931e-15  0.00000000e+00 
 3.19853049e+06  1.24531978e-15  0.00000000e+00  1.38079928e-15  0.00000000e+00 
 3.27228774e+06  1.24531978e-15  0.00000000e+00  1.38079926e-15  0.00000000e+00 
 3.34774581e+06  1.24531978e-15  0.00000000e+00  1.38079924e-15  0.00000000e+00 
 3.42494392e+06  1.24531978e-15  0.00000000e+00  1.38079921e-15  0.00000000e+00 
 3.50392221e+06  1.24531978e-15  0.00000000e+00  1.38079919e-15  0.00000000e+00 
 3.58472171e+06  1.24531978e-15  0.00000000e+00  1.38079917e-15  0.00000000e+00 
 3.66738442e+06  1.24531978e-15  0.00000000e+00  1.38079916e-15  0.00000000e+00 
 3.75195331e+06  1.24531978e-15  0.00000000e+00  1.38079914e-15  0.00000000e+00 
 3.83847234e+06  1.24531978e-15  0.00000000e+00  1.38079912e-15  0.00000000e+00 
 3.92698648e+06  1.24531978e-15  0.00000000e+00  1.38079910e-15  0.00000000e+00 
 4.01754173e+06  1.24531978e-15  0.00000000e+00  1.38079909e-15  0.00000000e+00 
 4.11018515e+06  1.24531978e-15  0.00000000e+00  1.38079907e-15  0.00000000e+00 
 4.20496491e+06  1.24531978e-15  0.00000000e+00  1.38079906e-15  0.00000000e+00 
 4.30193027e+06  1.24531978e-15  0.00000000e+00  1.38079905e-15  0.00000000e+00 
 4.40113162e+06  1.24531978e-15  0.00000000e+00  1.38079903e-15  0.00000000e+00 
 4.50262052e+06  1.24531978e-15  0.00000000e+00  1.38079902e-15  0.00000000e+00 
 4.60644974e+06  1.24531978e-15  0.00000000e+00  1.38079901e-15  0.00000000e+00 
 4.71267322e+06  1.24531978e-15  0.00000000e+00  1.38079900e-15  0.00000000e+00 
 4.82134619e+06  1.24531978e-15  0.00000000e+00  1.38079899e-15  0.00000000e+00 
 4.93252513e+06  1.24531978e-15  0.00000000e+00  1.38079898e-15  0.00000000e+00 
 5.04626783e+06  1.24531978e-15  0.00000000e+00  1.38079897e-15  0.00000000e+00 
 5.16263340e+06  1.24531978e-15  0.00000000e+00  1.38079896e-15  0.00000000e+00 
 5.28168234e+06  1.24531978e-15  0.00000000e+00  1.38079895e-15  0.00000000e+00 
 5.40347650e+06  1.24531978e-15  0.00000000e+00  1.38079894e-15  0.00000000e+00 
 5.52807921e+06  1.24531978e-15  0.00000000e+00  1.38079893e-15  0.00000000e+00 
 5.65555523e+06  1.24531978e-15  0.00000000e+00  1.38079892e-15  0.00000000e+00 
 5.78597080e+06  1.24531978e-15  0.00000000e+00  1.38079891e-15  0.00000000e+00 
 5.91939372e+06  1.24531978e-15  0.00000000e+00  1.38079891e-15  0.00000000e+00 
 6.05589334e+06  1.24531978e-15  0.00000000e+00  1.38079890e-15  0.00000000e+00 
 6.19554061e+06  1.24531978e-15  0.00000000e+00  1.38079889e-15  0.00000000e+00 
 6.33840810e+06  1.24531978e-15  0.00000000e+00  1.38079889e-15  0.00000000e+00 
 6.48457008e+06  1.24531978e-15  0.00000000e+00  1.38079888e-15  0.00000000e+00 
 6.63410251e+06  1.24531978e-15  0.00000000e+00  1.38079888e-15  0.00000000e+00 
 6.78708313e+06  1.24531978e-15  0.00000000e+00  1.38079887e-15  0.00000000e+00 
 6.94359143e+06  1.24531978e-15  0.00000000e+00  1.38079887e-15  0.00000000e+00 
 7.10370877e+06  1.24531978e-15  0.00000000e+00  1.38079886e-15  0.00000000e+00 
 7.26751838e+06  1.24531978e-15  0.00000000e+00  1.38079886e-15  0.00000000e+00 
 7.43510539e+06  1.24531978e-15  0.00000000e+00  1.38079885e-15  0.00000000e+00 
 7.60655691e+06  1.24531978e-15  0.00000000e+00  1.38079885e-15  0.00000000e+00 
 7.78196206e+06  1.24531978e-15  0.00000000e+00  1.38079884e-15  0.00000000e+00 
 7.96141200e+06  1.24531978e-15  0.00000000e+00  1.38079884e-15  0.00000000e+00 
 8.14500001e+06  1.24531978e-15  0.00000000e+00  1.38079884e-15  0.00000000e+00 
 8.33282151e+06  1.24531978e-15  0.00000000e+00  1.38079883e-15  0.00000000e+00 
 8.52497412e+06  1.24531978e-15  0.00000000e+00  1.38079883e-15  0.00000000e+00 
 8.72155772e+06  1.24531978e-15  0.00000000e+00  1.38079882e-15  0.00000000e+00 
 8.92267449e+06  1.24531978e-15  0.00000000e+00  1.38079882e-15  0.00000000e+00 
 9.12842895e+06  1.24531978e-15  0.00000000e+00  1.38079882e-15  0.00000000e+00 
 9.33892805e+06  1.24531978e-15  0.00000000e+00  1.38079882e-15  0.00000000e+00 
 9.55428121e+06  1.24531978e-15  0.00000000e+00  1.38079881e-15  0.00000000e+00 
 9.77460036e+06  1.24531978e-15  0.00000000e+00  1.38079881e-15  0.00000000e+00 
 1.00000000e+07  1.24531978e-15  0.00000000e+00  1.38079881e-15  0.00000000e+00 
 1.02305973e+07  1.24531978e-15  0.00000000e+00  1.38079881e-15  0.00000000e+00 
 1.04665121e+07  1.24531978e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 1.07078670e+07  1.24531978e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 1.09547876e+07  1.24531978e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 1.12074020e+07  1.24531978e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 1.14658417e+07  1.24531978e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 1.17302409e+07  1.24531978e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 1.20007371e+07  1.24531978e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 1.22774708e+07  1.24531977e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 1.25605860e+07  1.24531977e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 1.28502297e+07  1.24531977e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 1.31465525e+07  1.24531977e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 1.34497085e+07  1.24531977e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 1.37598551e+07  1.24531977e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 1.40771537e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.44017690e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.47338699e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.50736290e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.54212228e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.57768320e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.61406415e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.65128404e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.68936220e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.72831844e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.76817299e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.80894658e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.85066040e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.89333613e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.93699595e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 1.98166255e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.02735916e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.07410951e+07  1.24531977e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.12193792e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.17086923e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.22092889e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.27214291e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.32453791e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.37814113e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.43298042e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.48908429e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.54648190e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.60520309e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.66527837e+07  1.24531976e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.72673897e+07  1.24531975e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.78961683e+07  1.24531975e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.85394464e+07  1.24531975e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.91975583e+07  1.24531975e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 2.98708461e+07  1.24531975e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 3.05596598e+07  1.24531975e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 3.12643573e+07  1.24531975e-15  0.00000000e+00  1.38079878e-15  0.00000000e+00 
 3.19853049e+07  1.24531975e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 3.27228774e+07  1.24531974e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 3.34774581e+07  1.24531974e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 3.42494392e+07  1.24531974e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 3.50392221e+07  1.24531974e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 3.58472171e+07  1.24531974e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 3.66738442e+07  1.24531973e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 3.75195331e+07  1.24531973e-15  0.00000000e+00  1.38079879e-15  0.00000000e+00 
 3.83847234e+07  1.24531973e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 3.92698648e+07  1.24531973e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 4.01754173e+07  1.24531973e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 4.11018515e+07  1.24531972e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 4.20496491e+07  1.24531972e-15  0.00000000e+00  1.38079880e-15  0.00000000e+00 
 4.30193027e+07  1.24531972e-15  0.00000000e+00  1.38079881e-15  0.00000000e+00 
 4.40113162e+07  1.24531971e-15  0.00000000e+00  1.38079881e-15  0.00000000e+00 
 4.50262052e+07  1.24531971e-15  0.00000000e+00  1.38079881e-15  0.00000000e+00 
 4.60644974e+07  1.24531971e-15  0.00000000e+00  1.38079881e-15  0.00000000e+00 
 4.71267322e+07  1.24531971e-15  0.00000000e+00  1.38079882e-15  0.00000000e+00 
 4.82134619e+07  1.24531970e-15  0.00000000e+00  1.38079882e-15  0.00000000e+00 
 4.93252513e+07  1.24531970e-15  0.00000000e+00  1.38079882e-15  0.00000000e+00 
 5.04626783e+07  1.24531969e-15  0.00000000e+00  1.38079882e-15  0.00000000e+00 
 5.16263340e+07  1.24531969e-15  0.00000000e+00  1.38079883e-15  0.00000000e+00 
 5.28168234e+07  1.24531969e-15  0.00000000e+00  1.38079883e-15  0.00000000e+00 
 5.40347650e+07  1.24531968e-15  0.00000000e+00  1.38079883e-15  0.00000000e+00 
 5.52807921e+07  1.24531968e-15  0.00000000e+00  1.38079884e-15  0.00000000e+00 
 5.65555523e+07  1.24531967e-15  0.00000000e+00  1.38079884e-15  0.00000000e+00 
 5.78597080e+07  1.24531967e-15  0.00000000e+00  1.38079885e-15  0.00000000e+00 
 5.91939372e+07  1.24531966e-15  0.00000000e+00  1.38079885e-15  0.00000000e+00 
 6.05589334e+07  1.24531966e-15  0.00000000e+00  1.38079885e-15  0.00000000e+00 
 6.19554061e+07  1.24531965e-15  0.00000000e+00  1.38079886e-15  0.00000000e+00 
 6.33840810e+07  1.24531964e-15  0.00000000e+00  1.38079886e-15  0.00000000e+00 
 6.48457008e+07  1.24531964e-15  0.00000000e+00  1.38079887e-15  0.00000000e+00 
 6.63410251e+07  1.24531963e-15  0.00000000e+00  1.38079887e-15  0.00000000e+00 
 6.78708313e+07  1.24531963e-15  0.00000000e+00  1.38079888e-15  0.00000000e+00 
 6.94359143e+07  1.24531962e-15  0.00000000e+00  1.38079889e-15  0.00000000e+00 
 7.10370877e+07  1.24531961e-15  0.00000000e+00  1.38079889e-15  0.00000000e+00 
 7.26751838e+07  1.24531960e-15  0.00000000e+00  1.38079890e-15  0.00000000e+00 
 7.43510539e+07  1.24531959e-15  0.00000000e+00  1.38079891e-15  0.00000000e+00 
 7.60655691e+07  1.24531959e-15  0.00000000e+00  1.38079891e-15  0.00000000e+00 
 7.78196206e+07  1.24531958e-15  0.00000000e+00  1.38079892e-15  0.00000000e+00 
 7.96141200e+07  1.24531957e-15  0.00000000e+00  1.38079893e-15  0.00000000e+00 
 8.14500001e+07  1.24531956e-15  0.00000000e+00  1.38079894e-15  0.00000000e+00 
 8.33282151e+07  1.24531955e-15  0.00000000e+00  1.38079895e-15  0.00000000e+00 
 8.52497412e+07  1.24531954e-15  0.00000000e+00  1.38079895e-15  0.00000000e+00 
 8.72155772e+07  1.24531952e-15  0.00000000e+00  1.38079896e-15  0.00000000e+00 
 8.92267449e+07  1.24531951e-15  0.00000000e+00  1.38079897e-15  0.00000000e+00 
 9.12842895e+07  1.24531950e-15  0.00000000e+00  1.38079898e-15  0.00000000e+00 
 9.33892805e+07  1.24531949e-15  0.00000000e+00  1.38079899e-15  0.00000000e+00 
 9.55428121e+07  1.24531947e-15  0.00000000e+00  1.38079901e-15  0.00000000e+00 
 9.77460036e+07  1.24531946e-15  0.00000000e+00  1.38079902e-15  0.00000000e+00 
 1.00000000e+08  1.24531944e-15  0.00000000e+00  1.38079903e-15  0.00000000e+00 
 1.02305973e+08  1.24531943e-15  0.00000000e+00  1.38079904e-15  0.00000000e+00 
 1.04665121e+08  1.24531941e-15  0.00000000e+00  1.38079906e-15  0.00000000e+00 
 1.07078670e+08  1.24531940e-15  0.00000000e+00  1.38079907e-15  0.00000000e+00 
 1.09547876e+08  1.24531938e-15  0.00000000e+00  1.38079909e-15  0.00000000e+00 
 1.12074020e+08  1.24531936e-15  0.00000000e+00  1.38079910e-15  0.00000000e+00 
 1.14658417e+08  1.24531934e-15  0.00000000e+00  1.38079912e-15  0.00000000e+00 
 1.17302409e+08  1.24531932e-15  0.00000000e+00  1.38079913e-15  0.00000000e+00 
 1.20007371e+08  1.24531930e-15  0.00000000e+00  1.38079915e-15  0.00000000e+00 
 1.22774708e+08  1.24531927e-15  0.00000000e+00  1.38079917e-15  0.00000000e+00 
 1.25605860e+08  1.24531925e-15  0.00000000e+00  1.38079919e-15  0.00000000e+00 
 1.28502297e+08  1.24531923e-15  0.00000000e+00  1.38079921e-15  0.00000000e+00 
 1.31465525e+08  1.24531920e-15  0.00000000e+00  1.38079923e-15  0.00000000e+00 
 1.34497085e+08  1.24531917e-15  0.00000000e+00  1.38079925e-15  0.00000000e+00 
 1.37598551e+08  1.24531915e-15  0.00000000e+00  1.38079928e-15  0.00000000e+00 
 1.40771537e+08  1.24531912e-15  0.00000000e+00  1.38079930e-15  0.00000000e+00 
 1.44017690e+08  1.24531908e-15  0.00000000e+00  1.38079933e-15  0.00000000e+00 
 1.47338699e+08  1.24531905e-15  0.00000000e+00  1.38079935e-15  0.00000000e+00 
 1.50736290e+08  1.24531902e-15  0.00000000e+00  1.38079938e-15  0.00000000e+00 
 1.54212228e+08  1.24531898e-15  0.00000000e+00  1.38079941e-15  0.00000000e+00 
 1.57768320e+08  1.24531895e-15  0.00000000e+00  1.38079944e-15  0.00000000e+00 
 1.61406415e+08  1.24531891e-15  0.00000000e+00  1.38079948e-15  0.00000000e+00 
 1.65128404e+08  1.24531887e-15  0.00000000e+00  1.38079951e-15  0.00000000e+00 
 1.68936220e+08  1.24531882e-15  0.00000000e+00  1.38079954e-15  0.00000000e+00 
 1.72831844e+08  1.24531878e-15  0.00000000e+00  1.38079958e-15  0.00000000e+00 
 1.76817299e+08  1.24531873e-15  0.00000000e+00  1.38079962e-15  0.00000000e+00 
 1.80894658e+08  1.24531868e-15  0.00000000e+00  1.38079966e-15  0.00000000e+00 
 1.85066040e+08  1.24531863e-15  0.00000000e+00  1.38079970e-15  0.00000000e+00 
 1.89333613e+08  1.24531858e-15  0.00000000e+00  1.38079975e-15  0.00000000e+00 
 1.93699595e+08  1.24531852e-15  0.00000000e+00  1.38079979e-15  0.00000000e+00 
 1.98166255e+08  1.24531846e-15  0.00000000e+00  1.38079984e-15  0.00000000e+00 
 2.02735916e+08  1.24531840e-15  0.00000000e+00  1.38079989e-15  0.00000000e+00 
 2.07410951e+08  1.24531834e-15  0.00000000e+00  1.38079995e-15  0.00000000e+00 
 2.12193792e+08  1.24531827e-15  0.00000000e+00  1.38080000e-15  0.00000000e+00 
 2.17086923e+08  1.24531820e-15  0.00000000e+00  1.38080006e-15  0.00000000e+00 
 2.22092889e+08  1.24531813e-15  0.00000000e+00  1.38080012e-15  0.00000000e+00 
 2.27214291e+08  1.24531805e-15  0.00000000e+00  1.38080019e-15  0.00000000e+00 
 2.32453791e+08  1.24531797e-15  0.00000000e+00  1.38080025e-15  0.00000000e+00 
 2.37814113e+08  1.24531789e-15  0.00000000e+00  1.38080032e-15  0.00000000e+00 
 2.43298042e+08  1.24531780e-15  0.00000000e+00  1.38080040e-15  0.00000000e+00 
 2.48908429e+08  1.24531770e-15  0.00000000e+00  1.38080047e-15  0.00000000e+00 
 2.54648190e+08  1.24531761e-15  0.00000000e+00  1.38080055e-15  0.00000000e+00 
 2.60520309e+08  1.24531751e-15  0.00000000e+00  1.38080064e-15  0.00000000e+00 
 2.66527837e+08  1.24531740e-15  0.00000000e+00  1.38080072e-15  0.00000000e+00 
 2.72673897e+08  1.24531729e-15  0.00000000e+00  1.38080082e-15  0.00000000e+00 
 2.78961683e+08  1.24531717e-15  0.00000000e+00  1.38080091e-15  0.00000000e+00 
 2.85394464e+08  1.24531705e-15  0.00000000e+00  1.38080101e-15  0.00000000e+00 
 2.91975583e+08  1.24531692e-15  0.00000000e+00  1.38080112e-15  0.00000000e+00 
 2.98708461e+08  1.24531679e-15  0.00000000e+00  1.38080123e-15  0.00000000e+00 
 3.05596598e+08  1.24531665e-15  0.00000000e+00  1.38080134e-15  0.00000000e+00 
 3.12643573e+08  1.24531651e-15  0.00000000e+00  1.38080147e-15  0.00000000e+00 
 3.19853049e+08  1.24531635e-15  0.00000000e+00  1.38080159e-15  0.00000000e+00 
 3.27228774e+08  1.24531619e-15  0.00000000e+00  1.38080172e-15  0.00000000e+00 
 3.34774581e+08  1.24531603e-15  0.00000000e+00  1.38080186e-15  0.00000000e+00 
 3.42494392e+08  1.24531585e-15  0.00000000e+00  1.38080201e-15  0.00000000e+00 
 3.50392221e+08  1.24531567e-15  0.00000000e+00  1.38080216e-15  0.00000000e+00 
 3.58472171e+08  1.24531548e-15  0.00000000e+00  1.38080232e-15  0.00000000e+00 
 3.66738442e+08  1.24531528e-15  0.00000000e+00  1.38080249e-15  0.00000000e+00 
 3.75195331e+08  1.24531507e-15  0.00000000e+00  1.38080266e-15  0.00000000e+00 
 3.83847234e+08  1.24531485e-15  0.00000000e+00  1.38080284e-15  0.00000000e+00 
 3.92698648e+08  1.24531462e-15  0.00000000e+00  1.38080303e-15  0.00000000e+00 
 4.01754173e+08  1.24531438e-15  0.00000000e+00  1.38080323e-15  0.00000000e+00 
 4.11018515e+08  1.24531412e-15  0.00000000e+00  1.38080344e-15  0.00000000e+00 
 4.20496491e+08  1.24531386e-15  0.00000000e+00  1.38080366e-15  0.00000000e+00 
 4.30193027e+08  1.24531358e-15  0.00000000e+00  1.38080389e-15  0.00000000e+00 
 4.40113162e+08  1.24531329e-15  0.00000000e+00  1.38080413e-15  0.00000000e+00 
 4.50262052e+08  1.24531299e-15  0.00000000e+00  1.38080438e-15  0.00000000e+00 
 4.60644974e+08  1.24531268e-15  0.00000000e+00  1.38080464e-15  0.00000000e+00 
 4.71267322e+08  1.24531234e-15  0.00000000e+00  1.38080492e-15  0.00000000e+00 
 4.82134619e+08  1.24531200e-15  0.00000000e+00  1.38080520e-15  0.00000000e+00 
 4.93252513e+08  1.24531164e-15  0.00000000e+00  1.38080550e-15  0.00000000e+00 
 5.04626783e+08  1.24531126e-15  0.00000000e+00  1.38080582e-15  0.00000000e+00 
 5.16263340e+08  1.24531086e-15  0.00000000e+00  1.38080615e-15  0.00000000e+00 
 5.28168234e+08  1.24531044e-15  0.00000000e+00  1.38080649e-15  0.00000000e+00 
 5.40347650e+08  1.24531001e-15  0.00000000e+00  1.38080686e-15  0.00000000e+00 
 5.52807921e+08  1.24530955e-15  0.00000000e+00  1.38080723e-15  0.00000000e+00 
 5.65555523e+08  1.24530907e-15  0.00000000e+00  1.38080763e-15  0.00000000e+00 
 5.78597080e+08  1.24530857e-15  0.00000000e+00  1.38080804e-15  0.00000000e+00 
 5.91939372e+08  1.24530805e-15  0.00000000e+00  1.38080848e-15  0.00000000e+00 
