time,a_3V3,x2t,b_1V5
1.163559929999999980e+02,3.299999999999999822e+00,1.600177979999999898e-06,1.499999950000000082e+00
1.164559929999999923e+02,3.299999999999999822e+00,1.770256820000000082e-06,1.499999950000000082e+00
1.165559930000000008e+02,3.299999999999999822e+00,1.600039889999999997e-06,1.499999950000000082e+00
1.166559929999999952e+02,3.299999999999999822e+00,1.770394240000000094e-06,1.499999950000000082e+00
1.167559930000000037e+02,3.299999999999999822e+00,1.599903140000000087e-06,1.499999950000000082e+00
1.168559929999999980e+02,3.299999999999999822e+00,1.770530319999999903e-06,1.499999950000000082e+00
1.169559930000000065e+02,3.299999999999999822e+00,1.599767719999999919e-06,1.499999950000000082e+00
1.170559930000000008e+02,3.299999999999999822e+00,1.770665069999999970e-06,1.499999950000000082e+00
1.171559929999999952e+02,3.299999999999999822e+00,1.599633620000000093e-06,1.499999950000000082e+00
1.172559930000000037e+02,3.299999999999999822e+00,1.770798509999999943e-06,1.499999950000000082e+00
1.173559929999999980e+02,3.299999999999999822e+00,1.599500839999999973e-06,1.499999950000000082e+00
1.174559930000000065e+02,3.299999999999999822e+00,1.770930640000000035e-06,1.499999950000000082e+00
1.175559930000000008e+02,3.299999999999999822e+00,1.599369350000000085e-06,1.499999950000000082e+00
1.176559930000000094e+02,3.299999999999999822e+00,1.771061479999999894e-06,1.499999950000000082e+00
1.177559930000000037e+02,3.299999999999999822e+00,1.599239160000000042e-06,1.499999950000000082e+00
1.178559929999999980e+02,3.299999999999999822e+00,1.771191039999999981e-06,1.499999950000000082e+00
1.179559930000000065e+02,3.299999999999999822e+00,1.599110239999999948e-06,1.499999950000000082e+00
1.180559930000000008e+02,3.299999999999999822e+00,1.771319329999999907e-06,1.499999950000000082e+00
1.181559930000000094e+02,3.299999999999999822e+00,1.598982579999999977e-06,1.499999950000000082e+00
1.182559930000000037e+02,3.299999999999999822e+00,1.771446350000000097e-06,1.499999950000000082e+00
1.183559930000000122e+02,3.299999999999999822e+00,1.598856179999999919e-06,1.499999950000000082e+00
1.184559930000000065e+02,3.299999999999999822e+00,1.771572130000000025e-06,1.499999950000000082e+00
1.185559930000000008e+02,3.299999999999999822e+00,1.598731029999999947e-06,1.499999950000000082e+00
1.186559929999999952e+02,3.299999999999999822e+00,1.771696660000000076e-06,1.499999950000000082e+00
1.187559929999999895e+02,3.299999999999999822e+00,1.598607109999999991e-06,1.499999950000000082e+00
1.188559929999999980e+02,3.299999999999999822e+00,1.771819969999999937e-06,1.499999950000000082e+00
1.189559929999999923e+02,3.299999999999999822e+00,1.598484420000000050e-06,1.499999950000000082e+00
1.190559930000000008e+02,3.299999999999999822e+00,1.771942060000000031e-06,1.499999950000000082e+00
1.191559929999999952e+02,3.299999999999999822e+00,1.598362930000000014e-06,1.499999950000000082e+00
1.192559929999999895e+02,3.299999999999999822e+00,1.772062939999999972e-06,1.499999950000000082e+00
1.193559929999999980e+02,3.299999999999999822e+00,1.598242649999999921e-06,1.499999950000000082e+00
1.194559930000000065e+02,3.299999999999999822e+00,1.772182620000000006e-06,1.499999950000000082e+00
1.195559929999999866e+02,3.299999999999999822e+00,1.598123569999999946e-06,1.499999950000000082e+00
1.196559929999999952e+02,3.299999999999999822e+00,1.772301109999999958e-06,1.499999950000000082e+00
1.197559930000000037e+02,3.299999999999999822e+00,1.598005659999999980e-06,1.499999950000000082e+00
1.198559930000000122e+02,3.299999999999999822e+00,1.772418429999999902e-06,1.499999950000000082e+00
1.199559929999999923e+02,3.299999999999999822e+00,1.597888930000000059e-06,1.499999950000000082e+00
1.200559930000000008e+02,3.299999999999999822e+00,1.772534570000000012e-06,1.499999950000000082e+00
1.201559930000000094e+02,3.299999999999999822e+00,1.597773359999999899e-06,1.499999950000000082e+00
1.202559929999999895e+02,3.299999999999999822e+00,1.772649570000000010e-06,1.499999950000000082e+00
1.203559929999999980e+02,3.299999999999999822e+00,1.597658949999999924e-06,1.499999950000000082e+00
1.204559930000000065e+02,3.299999999999999822e+00,1.772763410000000035e-06,1.499999950000000082e+00
1.205559930000000151e+02,3.299999999999999822e+00,1.597545680000000061e-06,1.499999950000000082e+00
1.206559929999999952e+02,3.299999999999999822e+00,1.772876109999999948e-06,1.499999950000000082e+00
1.207559930000000037e+02,3.299999999999999822e+00,1.597433540000000061e-06,1.499999950000000082e+00
1.208559930000000122e+02,3.299999999999999822e+00,1.772987690000000034e-06,1.499999950000000082e+00
1.209559929999999923e+02,3.299999999999999822e+00,1.597322520000000101e-06,1.499999950000000082e+00
1.210559930000000008e+02,3.299999999999999822e+00,1.773098140000000044e-06,1.499999950000000082e+00
1.211559930000000094e+02,3.299999999999999822e+00,1.597212619999999968e-06,1.499999950000000082e+00
1.212559930000000179e+02,3.299999999999999822e+00,1.773207490000000088e-06,1.499999950000000082e+00
1.213559929999999980e+02,3.299999999999999822e+00,1.597103830000000050e-06,1.499999950000000082e+00
1.214559930000000065e+02,3.299999999999999822e+00,1.773315739999999952e-06,1.499999950000000082e+00
1.215559930000000008e+02,3.299999999999999822e+00,1.596996130000000063e-06,1.499999950000000082e+00
1.216559929999999952e+02,3.299999999999999822e+00,1.773422900000000098e-06,1.499999950000000082e+00
1.217559929999999895e+02,3.299999999999999822e+00,1.596889509999999971e-06,1.499999950000000082e+00
1.218559929999999980e+02,3.299999999999999822e+00,1.773528970000000102e-06,1.499999950000000082e+00
1.219559930000000065e+02,3.299999999999999822e+00,1.596783969999999984e-06,1.499999950000000082e+00
1.220559929999999866e+02,3.299999999999999822e+00,1.773633970000000035e-06,1.499999950000000082e+00
1.221559929999999952e+02,3.299999999999999822e+00,1.596679500000000067e-06,1.499999950000000082e+00
1.222559930000000037e+02,3.299999999999999822e+00,1.773737909999999936e-06,1.499999950000000082e+00
1.223559929999999838e+02,3.299999999999999822e+00,1.596576089999999971e-06,1.499999950000000082e+00
1.224559929999999923e+02,3.299999999999999822e+00,1.773840800000000050e-06,1.499999950000000082e+00
1.225559930000000008e+02,3.299999999999999822e+00,1.596473730000000085e-06,1.499999950000000082e+00
1.226559930000000094e+02,3.299999999999999822e+00,1.773942639999999956e-06,1.499999950000000082e+00
1.227559929999999895e+02,3.299999999999999822e+00,1.596372409999999948e-06,1.499999950000000082e+00
1.228559929999999980e+02,3.299999999999999822e+00,1.774043439999999901e-06,1.499999950000000082e+00
1.229559930000000065e+02,3.299999999999999822e+00,1.596272119999999947e-06,1.499999950000000082e+00
1.230559929999999866e+02,3.299999999999999822e+00,1.774143219999999958e-06,1.499999950000000082e+00
1.231559929999999952e+02,3.299999999999999822e+00,1.596172860000000083e-06,1.499999950000000082e+00
1.232559930000000037e+02,3.299999999999999822e+00,1.774241970000000090e-06,1.499999950000000082e+00
1.233559930000000122e+02,3.299999999999999822e+00,1.596074610000000071e-06,1.499999950000000082e+00
1.234559929999999923e+02,3.299999999999999822e+00,1.774339719999999982e-06,1.499999950000000082e+00
1.235559930000000008e+02,3.299999999999999822e+00,1.595977369999999911e-06,1.499999950000000082e+00
1.236559930000000094e+02,3.299999999999999822e+00,1.774436460000000022e-06,1.499999950000000082e+00
1.237559929999999895e+02,3.299999999999999822e+00,1.595881119999999954e-06,1.499999950000000082e+00
1.238559929999999980e+02,3.299999999999999822e+00,1.774532210000000071e-06,1.499999950000000082e+00
1.239559930000000065e+02,3.299999999999999822e+00,1.595785859999999988e-06,1.499999950000000082e+00
1.240559930000000151e+02,3.299999999999999822e+00,1.774626979999999954e-06,1.499999950000000082e+00
1.241559929999999952e+02,3.299999999999999822e+00,1.595691590000000014e-06,1.499999950000000082e+00
1.242559930000000037e+02,3.299999999999999822e+00,1.774720770000000092e-06,1.499999950000000082e+00
1.243559930000000122e+02,3.299999999999999822e+00,1.595598279999999922e-06,1.499999950000000082e+00
1.244559929999999923e+02,3.299999999999999822e+00,1.774813580000000065e-06,1.499999950000000082e+00
1.245559930000000008e+02,3.299999999999999822e+00,1.595505949999999997e-06,1.499999950000000082e+00
1.246559930000000094e+02,3.299999999999999822e+00,1.774905439999999979e-06,1.499999950000000082e+00
1.247559930000000037e+02,3.299999999999999822e+00,1.595414569999999919e-06,1.499999950000000082e+00
1.248559929999999980e+02,3.299999999999999822e+00,1.774996350000000047e-06,1.499999950000000082e+00
1.249559929999999923e+02,3.299999999999999822e+00,1.595324130000000073e-06,1.499999950000000082e+00
1.250559930000000008e+02,3.299999999999999822e+00,1.775086310000000056e-06,1.499999950000000082e+00
1.251559929999999810e+02,3.299999999999999822e+00,1.595234640000000074e-06,1.499999950000000082e+00
1.252559929999999895e+02,3.299999999999999822e+00,1.775175340000000081e-06,1.499999950000000082e+00
1.253559929999999980e+02,3.299999999999999822e+00,1.595146080000000061e-06,1.499999950000000082e+00
1.254559930000000065e+02,3.299999999999999822e+00,1.775263439999999908e-06,1.499999950000000082e+00
1.255559929999999866e+02,3.299999999999999822e+00,1.595058439999999996e-06,1.499999950000000082e+00
1.256559929999999952e+02,3.299999999999999822e+00,1.775350609999999962e-06,1.499999950000000082e+00
1.257559930000000037e+02,3.299999999999999822e+00,1.594971720000000093e-06,1.499999950000000082e+00
1.258559930000000122e+02,3.299999999999999822e+00,1.775436879999999927e-06,1.499999950000000082e+00
1.259559929999999923e+02,3.299999999999999822e+00,1.594885910000000102e-06,1.499999950000000082e+00
1.260559930000000008e+02,3.299999999999999822e+00,1.775522239999999979e-06,1.499999950000000082e+00
1.261559930000000094e+02,3.299999999999999822e+00,1.594800999999999988e-06,1.499999950000000082e+00
1.262559929999999895e+02,3.299999999999999822e+00,1.775606699999999943e-06,1.499999950000000082e+00
1.263559929999999980e+02,3.299999999999999822e+00,1.594716989999999962e-06,1.499999950000000082e+00
1.264559930000000065e+02,3.299999999999999822e+00,1.775690270000000067e-06,1.499999950000000082e+00
1.265559930000000151e+02,3.299999999999999822e+00,1.594633859999999953e-06,1.499999950000000082e+00
1.266559929999999952e+02,3.299999999999999822e+00,1.775772959999999963e-06,1.499999950000000082e+00
1.267559930000000037e+02,3.299999999999999822e+00,1.594551609999999959e-06,1.499999950000000082e+00
1.268559930000000122e+02,3.299999999999999822e+00,1.775854770000000055e-06,1.499999950000000082e+00
1.269559929999999923e+02,3.299999999999999822e+00,1.594470229999999944e-06,1.499999950000000082e+00
1.270559930000000008e+02,3.299999999999999822e+00,1.775935719999999992e-06,1.499999950000000082e+00
1.271559930000000094e+02,3.299999999999999822e+00,1.594389710000000085e-06,1.499999950000000082e+00
1.272559930000000179e+02,3.299999999999999822e+00,1.776015799999999949e-06,1.499999950000000082e+00
1.273559929999999980e+02,3.299999999999999822e+00,1.594310059999999993e-06,1.499999950000000082e+00
1.274559930000000065e+02,3.299999999999999822e+00,1.776095030000000000e-06,1.499999950000000082e+00
1.275559930000000151e+02,3.299999999999999822e+00,1.594231249999999984e-06,1.499999950000000082e+00
1.276559929999999952e+02,3.299999999999999822e+00,1.776173419999999968e-06,1.499999950000000082e+00
1.277559930000000037e+02,3.299999999999999822e+00,1.594153280000000057e-06,1.499999950000000082e+00
1.278559929999999980e+02,3.299999999999999822e+00,1.776250970000000065e-06,1.499999950000000082e+00
1.279559930000000065e+02,3.299999999999999822e+00,1.594076150000000001e-06,1.499999950000000082e+00
1.280559930000000008e+02,3.299999999999999822e+00,1.776327680000000079e-06,1.499999950000000082e+00
1.281559929999999952e+02,3.299999999999999822e+00,1.593999849999999991e-06,1.499999950000000082e+00
1.282559930000000179e+02,3.299999999999999822e+00,1.776403570000000084e-06,1.499999950000000082e+00
1.283559929999999838e+02,3.299999999999999822e+00,1.593924369999999992e-06,1.499999950000000082e+00
1.284559930000000065e+02,3.299999999999999822e+00,1.776478640000000079e-06,1.499999950000000082e+00
1.285559930000000008e+02,3.299999999999999822e+00,1.593849699999999965e-06,1.499999950000000082e+00
1.286559930000000236e+02,3.299999999999999822e+00,1.776552900000000100e-06,1.499999950000000082e+00
1.287559929999999895e+02,3.299999999999999822e+00,1.593775849999999949e-06,1.499999950000000082e+00
1.288559930000000122e+02,3.299999999999999822e+00,1.776626359999999972e-06,1.499999950000000082e+00
1.289559930000000065e+02,3.299999999999999822e+00,1.593702790000000046e-06,1.499999950000000082e+00
1.290559930000000008e+02,3.299999999999999822e+00,1.776699019999999907e-06,1.499999950000000082e+00
1.291559929999999952e+02,3.299999999999999822e+00,1.593630530000000080e-06,1.499999950000000082e+00
1.292559930000000179e+02,3.299999999999999822e+00,1.776770889999999941e-06,1.499999950000000082e+00
1.293559930000000122e+02,3.299999999999999822e+00,1.593559049999999979e-06,1.499999950000000082e+00
1.294559930000000065e+02,3.299999999999999822e+00,1.776841970000000073e-06,1.499999950000000082e+00
1.295559930000000008e+02,3.299999999999999822e+00,1.593488359999999990e-06,1.499999950000000082e+00
1.296559929999999952e+02,3.299999999999999822e+00,1.776912269999999917e-06,1.499999950000000082e+00
1.297559929999999895e+02,3.299999999999999822e+00,1.593418440000000042e-06,1.499999950000000082e+00
1.298559929999999838e+02,3.299999999999999822e+00,1.776981809999999969e-06,1.499999950000000082e+00
1.299559930000000065e+02,3.299999999999999822e+00,1.593349289999999923e-06,1.499999950000000082e+00
1.300559930000000008e+02,3.299999999999999822e+00,1.777050579999999981e-06,1.499999950000000082e+00
1.301559929999999952e+02,3.299999999999999822e+00,1.593280900000000019e-06,1.499999950000000082e+00
1.302559929999999895e+02,3.299999999999999822e+00,1.777118589999999988e-06,1.499999950000000082e+00
1.303559930000000122e+02,3.299999999999999822e+00,1.593213269999999908e-06,1.499999950000000082e+00
1.304559929999999781e+02,3.299999999999999822e+00,1.777185850000000028e-06,1.499999950000000082e+00
1.305559930000000008e+02,3.299999999999999822e+00,1.593146379999999940e-06,1.499999950000000082e+00
1.306559929999999952e+02,3.299999999999999822e+00,1.777252360000000100e-06,1.499999950000000082e+00
1.307559930000000179e+02,3.299999999999999822e+00,1.593080239999999939e-06,1.499999950000000082e+00
1.308559929999999838e+02,3.299999999999999822e+00,1.777318130000000029e-06,1.499999950000000082e+00
1.309559930000000065e+02,3.299999999999999822e+00,1.593014840000000082e-06,1.499999950000000082e+00
1.310559930000000008e+02,3.299999999999999822e+00,1.777383170000000062e-06,1.499999950000000082e+00
1.311559929999999952e+02,3.299999999999999822e+00,1.592950160000000084e-06,1.499999950000000082e+00
1.312559929999999895e+02,3.299999999999999822e+00,1.777447479999999989e-06,1.499999950000000082e+00
1.313559930000000122e+02,3.299999999999999822e+00,1.592886209999999981e-06,1.499999950000000082e+00
1.314559930000000065e+02,3.299999999999999822e+00,1.777511070000000056e-06,1.499999950000000082e+00
1.315559930000000008e+02,3.299999999999999822e+00,1.592822979999999949e-06,1.499999950000000082e+00
1.316559929999999952e+02,3.299999999999999822e+00,1.777573950000000089e-06,1.499999950000000082e+00
1.317559930000000179e+02,3.299999999999999822e+00,1.592760459999999951e-06,1.499999950000000082e+00
1.318559929999999838e+02,3.299999999999999822e+00,1.777636120000000088e-06,1.499999950000000082e+00
1.319559930000000065e+02,3.299999999999999822e+00,1.592698639999999951e-06,1.499999950000000082e+00
1.320559930000000008e+02,3.299999999999999822e+00,1.777697580000000053e-06,1.499999950000000082e+00
1.321559930000000236e+02,3.299999999999999822e+00,1.592637529999999986e-06,1.499999950000000082e+00
1.322559929999999895e+02,3.299999999999999822e+00,1.777758350000000055e-06,1.499999950000000082e+00
1.323559930000000122e+02,3.299999999999999822e+00,1.592577109999999983e-06,1.499999950000000082e+00
1.324559930000000065e+02,3.299999999999999822e+00,1.777818420000000059e-06,1.499999950000000082e+00
1.325559930000000008e+02,3.299999999999999822e+00,1.592517379999999941e-06,1.499999950000000082e+00
1.326559929999999952e+02,3.299999999999999822e+00,1.777877809999999926e-06,1.499999950000000082e+00
1.327559929999999895e+02,3.299999999999999822e+00,1.592458330000000037e-06,1.499999950000000082e+00
1.328559930000000122e+02,3.299999999999999822e+00,1.777936510000000043e-06,1.499999950000000082e+00
1.329559929999999781e+02,3.299999999999999822e+00,1.592399970000000095e-06,1.499999950000000082e+00
1.330559930000000008e+02,3.299999999999999822e+00,1.777994550000000095e-06,1.499999950000000082e+00
1.331559929999999952e+02,3.299999999999999822e+00,1.592342270000000006e-06,1.499999950000000082e+00
1.332559930000000179e+02,3.299999999999999822e+00,1.778051910000000010e-06,1.499999950000000082e+00
1.333559929999999838e+02,3.299999999999999822e+00,1.592285240000000017e-06,1.499999950000000082e+00
1.334559930000000065e+02,3.299999999999999822e+00,1.778108610000000072e-06,1.499999950000000082e+00
1.335559930000000008e+02,3.299999999999999822e+00,1.592228870000000094e-06,1.499999950000000082e+00
1.336559929999999952e+02,3.299999999999999822e+00,1.778164650000000068e-06,1.499999950000000082e+00
1.337559929999999895e+02,3.299999999999999822e+00,1.592173149999999987e-06,1.499999950000000082e+00
1.338559930000000122e+02,3.299999999999999822e+00,1.778220040000000037e-06,1.499999950000000082e+00
1.339559930000000065e+02,3.299999999999999822e+00,1.592118089999999946e-06,1.499999950000000082e+00
1.340559930000000008e+02,3.299999999999999822e+00,1.778274779999999976e-06,1.499999950000000082e+00
1.341559929999999952e+02,3.299999999999999822e+00,1.592063660000000072e-06,1.499999950000000082e+00
1.342559930000000179e+02,3.299999999999999822e+00,1.778328889999999960e-06,1.499999950000000082e+00
1.343559929999999838e+02,3.299999999999999822e+00,1.592009880000000014e-06,1.499999950000000082e+00
1.344559930000000065e+02,3.299999999999999822e+00,1.778382349999999916e-06,1.499999950000000082e+00
1.345559930000000008e+02,3.299999999999999822e+00,1.591956729999999913e-06,1.499999950000000082e+00
1.346559930000000236e+02,3.299999999999999822e+00,1.778435189999999951e-06,1.499999950000000082e+00
1.347559929999999895e+02,3.299999999999999822e+00,1.591904209999999979e-06,1.499999950000000082e+00
1.348559930000000122e+02,3.299999999999999822e+00,1.778487389999999994e-06,1.499999950000000082e+00
1.349559930000000065e+02,3.299999999999999822e+00,1.591852309999999966e-06,1.499999950000000082e+00
1.350559930000000008e+02,3.299999999999999822e+00,1.778538979999999943e-06,1.499999950000000082e+00
1.351559929999999952e+02,3.299999999999999822e+00,1.591801039999999908e-06,1.499999950000000082e+00
1.352559930000000179e+02,3.299999999999999822e+00,1.778589949999999971e-06,1.499999950000000082e+00
1.353559930000000122e+02,3.299999999999999822e+00,1.591750369999999909e-06,1.499999950000000082e+00
1.354559930000000065e+02,3.299999999999999822e+00,1.778640309999999904e-06,1.499999950000000082e+00
1.355559930000000008e+02,3.299999999999999822e+00,1.591700310000000005e-06,1.499999950000000082e+00
1.356559929999999952e+02,3.299999999999999822e+00,1.778690069999999990e-06,1.499999950000000082e+00
1.357559929999999895e+02,3.299999999999999822e+00,1.591650859999999985e-06,1.499999950000000082e+00
1.358559929999999838e+02,3.299999999999999822e+00,1.778739230000000017e-06,1.499999950000000082e+00
1.359559930000000065e+02,3.299999999999999822e+00,1.591601999999999987e-06,1.499999950000000082e+00
1.360559930000000008e+02,3.299999999999999822e+00,1.778787789999999986e-06,1.499999950000000082e+00
1.361559929999999952e+02,3.299999999999999822e+00,1.591553740000000048e-06,1.499999950000000082e+00
1.362559929999999895e+02,3.299999999999999822e+00,1.778835759999999931e-06,1.499999950000000082e+00
1.363559930000000122e+02,3.299999999999999822e+00,1.591506060000000096e-06,1.499999950000000082e+00
1.364559929999999781e+02,3.299999999999999822e+00,1.778883140000000066e-06,1.499999950000000082e+00
1.365559930000000008e+02,3.299999999999999822e+00,1.591458959999999918e-06,1.499999950000000082e+00
1.366559929999999952e+02,3.299999999999999822e+00,1.778929950000000039e-06,1.499999950000000082e+00
1.367559930000000179e+02,3.299999999999999822e+00,1.591412449999999975e-06,1.499999950000000082e+00
1.368559929999999838e+02,3.299999999999999822e+00,1.778976169999999989e-06,1.499999950000000082e+00
1.369559930000000065e+02,3.299999999999999822e+00,1.591366509999999981e-06,1.499999950000000082e+00
1.370559930000000008e+02,3.299999999999999822e+00,1.779021830000000026e-06,1.499999950000000082e+00
1.371559929999999952e+02,3.299999999999999822e+00,1.591321129999999902e-06,1.499999950000000082e+00
1.372559929999999895e+02,3.299999999999999822e+00,1.779066919999999900e-06,1.499999950000000082e+00
1.373559930000000122e+02,3.299999999999999822e+00,1.591276319999999984e-06,1.499999950000000082e+00
1.374559930000000065e+02,3.299999999999999822e+00,1.779111450000000073e-06,1.499999950000000082e+00
1.375559930000000008e+02,3.299999999999999822e+00,1.591232080000000016e-06,1.499999950000000082e+00
1.376559929999999952e+02,3.299999999999999822e+00,1.779155419999999908e-06,1.499999950000000082e+00
1.377559930000000179e+02,3.299999999999999822e+00,1.591188380000000102e-06,1.499999950000000082e+00
1.378559929999999838e+02,3.299999999999999822e+00,1.779198840000000077e-06,1.499999950000000082e+00
1.379559930000000065e+02,3.299999999999999822e+00,1.591145240000000101e-06,1.499999950000000082e+00
1.380559930000000008e+02,3.299999999999999822e+00,1.779241709999999946e-06,1.499999950000000082e+00
1.381559930000000236e+02,3.299999999999999822e+00,1.591102639999999942e-06,1.499999950000000082e+00
1.382559929999999895e+02,3.299999999999999822e+00,1.779284039999999973e-06,1.499999950000000082e+00
1.383559930000000122e+02,3.299999999999999822e+00,1.591060580000000047e-06,1.499999950000000082e+00
1.384559930000000065e+02,3.299999999999999822e+00,1.779325829999999947e-06,1.499999950000000082e+00
1.385559930000000008e+02,3.299999999999999822e+00,1.591019059999999994e-06,1.499999950000000082e+00
1.386559929999999952e+02,3.299999999999999822e+00,1.779367080000000080e-06,1.499999950000000082e+00
1.387559929999999895e+02,3.299999999999999822e+00,1.590978069999999957e-06,1.499999950000000082e+00
1.388559930000000122e+02,3.299999999999999822e+00,1.779407799999999984e-06,1.499999950000000082e+00
1.389559929999999781e+02,3.299999999999999822e+00,1.590937609999999937e-06,1.499999950000000082e+00
1.390559930000000008e+02,3.299999999999999822e+00,1.779447999999999908e-06,1.499999950000000082e+00
1.391559929999999952e+02,3.299999999999999822e+00,1.590897679999999934e-06,1.499999950000000082e+00
1.392559929999999895e+02,3.299999999999999822e+00,1.779487680000000063e-06,1.499999950000000082e+00
1.393559929999999838e+02,3.299999999999999822e+00,1.590858260000000087e-06,1.499999950000000082e+00
1.394559930000000065e+02,3.299999999999999822e+00,1.779526840000000026e-06,1.499999950000000082e+00
1.395559930000000008e+02,3.299999999999999822e+00,1.590819360000000008e-06,1.499999950000000082e+00
1.396559929999999952e+02,3.299999999999999822e+00,1.779565480000000008e-06,1.499999950000000082e+00
1.397559929999999895e+02,3.299999999999999822e+00,1.590780960000000049e-06,1.499999950000000082e+00
1.398559930000000122e+02,3.299999999999999822e+00,1.779603620000000082e-06,1.499999950000000082e+00
1.399559929999999781e+02,3.299999999999999822e+00,1.590743080000000071e-06,1.499999950000000082e+00
1.400559930000000008e+02,3.299999999999999822e+00,1.779641250000000001e-06,1.499999950000000082e+00
1.401559929999999952e+02,3.299999999999999822e+00,1.590705700000000000e-06,1.499999950000000082e+00
1.402559930000000179e+02,3.299999999999999822e+00,1.779678390000000048e-06,1.499999950000000082e+00
1.403559929999999838e+02,3.299999999999999822e+00,1.590668810000000013e-06,1.499999950000000082e+00
1.404559930000000065e+02,3.299999999999999822e+00,1.779715019999999939e-06,1.499999950000000082e+00
1.405559930000000008e+02,3.299999999999999822e+00,1.590632419999999934e-06,1.499999950000000082e+00
1.406559929999999952e+02,3.299999999999999822e+00,1.779751169999999994e-06,1.499999950000000082e+00
1.407559929999999895e+02,3.299999999999999822e+00,1.590596519999999938e-06,1.499999950000000082e+00
1.408559930000000122e+02,3.299999999999999822e+00,1.779786819999999930e-06,1.499999950000000082e+00
1.409559930000000065e+02,3.299999999999999822e+00,1.590561110000000026e-06,1.499999950000000082e+00
1.410559930000000008e+02,3.299999999999999822e+00,1.779821990000000031e-06,1.499999950000000082e+00
1.411559929999999952e+02,3.299999999999999822e+00,1.590526179999999949e-06,1.499999950000000082e+00
1.412559930000000179e+02,3.299999999999999822e+00,1.779856689999999909e-06,1.499999950000000082e+00
1.413559930000000122e+02,3.299999999999999822e+00,1.590491729999999919e-06,1.499999950000000082e+00
1.414559930000000065e+02,3.299999999999999822e+00,1.779890899999999915e-06,1.499999950000000082e+00
1.415559930000000008e+02,3.299999999999999822e+00,1.590457749999999901e-06,1.499999950000000082e+00
1.416559929999999952e+02,3.299999999999999822e+00,1.779924649999999947e-06,1.499999950000000082e+00
1.417559929999999895e+02,3.299999999999999822e+00,1.590424240000000104e-06,1.499999950000000082e+00
1.418559929999999838e+02,3.299999999999999822e+00,1.779957919999999931e-06,1.499999950000000082e+00
1.419559930000000065e+02,3.299999999999999822e+00,1.590391199999999895e-06,1.499999950000000082e+00
1.420559930000000008e+02,3.299999999999999822e+00,1.779990729999999941e-06,1.499999950000000082e+00
1.421559929999999952e+02,3.299999999999999822e+00,1.590358620000000084e-06,1.499999950000000082e+00
1.422559929999999895e+02,3.299999999999999822e+00,1.780023079999999976e-06,1.499999950000000082e+00
1.423559930000000122e+02,3.299999999999999822e+00,1.590326500000000036e-06,1.499999950000000082e+00
1.424559929999999781e+02,3.299999999999999822e+00,1.780054970000000037e-06,1.499999950000000082e+00
1.425559930000000008e+02,3.299999999999999822e+00,1.590294839999999963e-06,1.499999950000000082e+00
1.426559929999999952e+02,3.299999999999999822e+00,1.780086409999999948e-06,1.499999950000000082e+00
1.427559930000000179e+02,3.299999999999999822e+00,1.590263620000000003e-06,1.499999950000000082e+00
1.428559929999999838e+02,3.299999999999999822e+00,1.780117399999999920e-06,1.499999950000000082e+00
1.429559930000000065e+02,3.299999999999999822e+00,1.590232860000000018e-06,1.499999950000000082e+00
1.430559930000000008e+02,3.299999999999999822e+00,1.780147939999999954e-06,1.499999950000000082e+00
1.431559929999999952e+02,3.299999999999999822e+00,1.590202539999999935e-06,1.499999950000000082e+00
1.432559929999999895e+02,3.299999999999999822e+00,1.780178040000000086e-06,1.499999950000000082e+00
1.433559930000000122e+02,3.299999999999999822e+00,1.590172649999999929e-06,1.499999950000000082e+00
1.434559930000000065e+02,3.299999999999999822e+00,1.780207700000000105e-06,1.499999950000000082e+00
1.435559930000000008e+02,3.299999999999999822e+00,1.590143210000000074e-06,1.499999950000000082e+00
1.436559929999999952e+02,3.299999999999999822e+00,1.780236930000000045e-06,1.499999950000000082e+00
1.437559930000000179e+02,3.299999999999999822e+00,1.590114200000000084e-06,1.499999950000000082e+00
1.438559929999999838e+02,3.299999999999999822e+00,1.780265720000000084e-06,1.499999950000000082e+00
1.439559930000000065e+02,3.299999999999999822e+00,1.590085619999999960e-06,1.499999950000000082e+00
1.440559930000000008e+02,3.299999999999999822e+00,1.780294090000000082e-06,1.499999950000000082e+00
1.441559930000000236e+02,3.299999999999999822e+00,1.590057469999999914e-06,1.499999950000000082e+00
1.442559929999999895e+02,3.299999999999999822e+00,1.780322030000000002e-06,1.499999950000000082e+00
1.443559930000000122e+02,3.299999999999999822e+00,1.590029739999999908e-06,1.499999950000000082e+00
1.444559930000000065e+02,3.299999999999999822e+00,1.780349550000000092e-06,1.499999950000000082e+00
1.445559930000000008e+02,3.299999999999999822e+00,1.590002419999999908e-06,1.499999950000000082e+00
1.446559929999999952e+02,3.299999999999999822e+00,1.780376649999999930e-06,1.499999950000000082e+00
1.447559930000000179e+02,3.299999999999999822e+00,1.589975529999999985e-06,1.499999950000000082e+00
1.448559930000000122e+02,3.299999999999999822e+00,1.780403339999999974e-06,1.499999950000000082e+00
1.449559929999999781e+02,3.299999999999999822e+00,1.589949050000000067e-06,1.499999950000000082e+00
1.450559930000000008e+02,3.299999999999999822e+00,1.780429620000000013e-06,1.499999950000000082e+00
1.451559929999999952e+02,3.299999999999999822e+00,1.589922979999999943e-06,1.499999950000000082e+00
1.452559929999999895e+02,3.299999999999999822e+00,1.780455490000000048e-06,1.499999950000000082e+00
1.453559929999999838e+02,3.299999999999999822e+00,1.589897309999999999e-06,1.499999950000000082e+00
