time,a_1V5,x1t,b_3V3
2.182889519999999948e+02,0.000000000000000000e+00,3.299998280000000062e+00,1.761927009999999898e-03
2.183889519999999891e+02,0.000000000000000000e+00,3.299994340000000026e+00,1.659447660000000057e-03
2.184889520000000118e+02,0.000000000000000000e+00,3.299998710000000113e+00,1.562877390000000019e-03
2.185889520000000061e+02,0.000000000000000000e+00,3.299994750000000199e+00,1.471976239999999965e-03
2.186889520000000005e+02,0.000000000000000000e+00,3.299999090000000024e+00,1.386310989999999920e-03
2.187889519999999948e+02,0.000000000000000000e+00,3.299995109999999787e+00,1.305680690000000097e-03
2.188889520000000175e+02,0.000000000000000000e+00,3.299999419999999795e+00,1.229689090000000030e-03
2.189889519999999834e+02,0.000000000000000000e+00,3.299995430000000063e+00,1.158169809999999925e-03
2.190889520000000061e+02,0.000000000000000000e+00,3.299999720000000192e+00,1.090759439999999933e-03
2.191889520000000005e+02,0.000000000000000000e+00,3.299995720000000077e+00,1.027322260000000046e-03
2.192889520000000232e+02,0.000000000000000000e+00,3.299999979999999944e+00,9.675239910000000242e-04
2.193889519999999891e+02,0.000000000000000000e+00,3.299995969999999890e+00,9.112561360000000438e-04
2.194889520000000118e+02,0.000000000000000000e+00,3.300000209999999878e+00,8.582102509999999570e-04
2.195889520000000061e+02,0.000000000000000000e+00,3.299996189999999885e+00,8.083019739999999960e-04
2.196889520000000005e+02,0.000000000000000000e+00,3.300000419999999934e+00,7.612458120000000286e-04
2.197889519999999948e+02,0.000000000000000000e+00,3.299996390000000002e+00,7.169787950000000272e-04
2.198889519999999891e+02,0.000000000000000000e+00,3.300000600000000173e+00,6.752358049999999771e-04
2.199889520000000118e+02,0.000000000000000000e+00,3.299996569999999796e+00,6.359728329999999805e-04
2.200889519999999777e+02,0.000000000000000000e+00,3.300000770000000028e+00,5.989428560000000347e-04
2.201889520000000005e+02,0.000000000000000000e+00,3.299996730000000156e+00,5.641186739999999719e-04
2.202889519999999948e+02,0.000000000000000000e+00,3.300000910000000065e+00,5.312693240000000185e-04
2.203889519999999891e+02,0.000000000000000000e+00,3.299996870000000193e+00,5.003825069999999877e-04
2.204889519999999834e+02,0.000000000000000000e+00,3.300001040000000163e+00,4.712415219999999843e-04
2.205889520000000061e+02,0.000000000000000000e+00,3.299996989999999908e+00,4.438472760000000163e-04
2.206889520000000005e+02,0.000000000000000000e+00,3.300001149999999939e+00,4.179957329999999969e-04
2.207889519999999948e+02,0.000000000000000000e+00,3.299997100000000128e+00,3.936995000000000208e-04
2.208889519999999891e+02,0.000000000000000000e+00,3.300001250000000219e+00,3.707657889999999967e-04
2.209889520000000118e+02,0.000000000000000000e+00,3.299997199999999964e+00,3.492175760000000031e-04
2.210889520000000061e+02,0.000000000000000000e+00,3.300001340000000116e+00,3.288720629999999836e-04
2.211889520000000005e+02,0.000000000000000000e+00,3.299997289999999861e+00,3.097614100000000196e-04
2.212889519999999948e+02,0.000000000000000000e+00,3.300001410000000135e+00,2.917116939999999910e-04
2.213889520000000175e+02,0.000000000000000000e+00,3.299997359999999880e+00,2.747632090000000035e-04
2.214889519999999834e+02,0.000000000000000000e+00,3.300001480000000154e+00,2.587499200000000226e-04
2.215889520000000061e+02,0.000000000000000000e+00,3.299997429999999898e+00,2.437193210000000070e-04
2.216889520000000005e+02,0.000000000000000000e+00,3.300001539999999789e+00,2.295123869999999926e-04
2.217889520000000232e+02,0.000000000000000000e+00,3.299997499999999917e+00,2.161829869999999979e-04
2.218889519999999891e+02,0.000000000000000000e+00,3.300001599999999868e+00,2.035783280000000122e-04
2.219889520000000118e+02,0.000000000000000000e+00,3.299997550000000057e+00,1.917579200000000107e-04
2.220889520000000061e+02,0.000000000000000000e+00,3.300001640000000069e+00,1.805745089999999950e-04
2.221889520000000005e+02,0.000000000000000000e+00,3.299997600000000197e+00,1.700925989999999889e-04
2.222889519999999948e+02,0.000000000000000000e+00,3.300001690000000210e+00,1.601698619999999886e-04
2.223889520000000175e+02,0.000000000000000000e+00,3.299997639999999954e+00,1.508752169999999948e-04
2.224889520000000118e+02,0.000000000000000000e+00,3.300001720000000027e+00,1.420707199999999963e-04
2.225889520000000061e+02,0.000000000000000000e+00,3.299997680000000155e+00,1.338291940000000063e-04
2.226889520000000005e+02,0.000000000000000000e+00,3.300001749999999845e+00,1.260165949999999884e-04
2.227889519999999948e+02,0.000000000000000000e+00,3.299997719999999912e+00,1.187091959999999940e-04
2.228889519999999891e+02,0.000000000000000000e+00,3.300001780000000107e+00,1.117764280000000060e-04
2.229889519999999834e+02,0.000000000000000000e+00,3.299997750000000174e+00,1.052976089999999975e-04
2.230889520000000061e+02,0.000000000000000000e+00,3.300001809999999924e+00,9.914526439999999546e-05
2.231889520000000005e+02,0.000000000000000000e+00,3.299997779999999992e+00,9.340140329999999959e-05
2.232889519999999948e+02,0.000000000000000000e+00,3.300001829999999803e+00,8.794130690000000541e-05
2.233889519999999891e+02,0.000000000000000000e+00,3.299997799999999870e+00,8.284935840000000491e-05
2.234889520000000118e+02,0.000000000000000000e+00,3.300001850000000125e+00,7.800329749999999548e-05
2.235889519999999777e+02,0.000000000000000000e+00,3.299997820000000193e+00,7.348959959999999539e-05
2.236889520000000005e+02,0.000000000000000000e+00,3.300001870000000004e+00,6.918819799999999720e-05
2.237889519999999948e+02,0.000000000000000000e+00,3.299997850000000010e+00,6.518741120000000539e-05
2.238889520000000175e+02,0.000000000000000000e+00,3.300001879999999943e+00,6.136913139999999954e-05
2.239889519999999834e+02,0.000000000000000000e+00,3.299997859999999950e+00,5.782329870000000162e-05
2.240889520000000061e+02,0.000000000000000000e+00,3.300001889999999882e+00,5.443355590000000145e-05
2.241889520000000005e+02,0.000000000000000000e+00,3.299997879999999828e+00,5.129126880000000000e-05
2.242889519999999948e+02,0.000000000000000000e+00,3.300001899999999821e+00,4.828164560000000144e-05
2.243889519999999891e+02,0.000000000000000000e+00,3.299997890000000211e+00,4.549730409999999811e-05
2.244889520000000118e+02,0.000000000000000000e+00,3.300001910000000205e+00,4.282485380000000154e-05
2.245889520000000061e+02,0.000000000000000000e+00,3.299997910000000090e+00,4.035801010000000116e-05
2.246889520000000005e+02,0.000000000000000000e+00,3.300001920000000144e+00,3.798463830000000095e-05
2.247889519999999948e+02,0.000000000000000000e+00,3.299997920000000029e+00,3.579941470000000105e-05
2.248889520000000175e+02,0.000000000000000000e+00,3.300001930000000083e+00,3.369133150000000335e-05
2.249889519999999834e+02,0.000000000000000000e+00,3.299997929999999968e+00,3.175590419999999947e-05
2.250889520000000061e+02,0.000000000000000000e+00,3.300001930000000083e+00,2.988313730000000129e-05
2.251889520000000005e+02,0.000000000000000000e+00,3.299997939999999907e+00,2.816927820000000119e-05
2.252889520000000232e+02,0.000000000000000000e+00,3.300001940000000022e+00,2.650524210000000145e-05
2.253889519999999891e+02,0.000000000000000000e+00,3.299997949999999847e+00,2.498791260000000089e-05
2.254889520000000118e+02,0.000000000000000000e+00,3.300001940000000022e+00,2.350902559999999941e-05
2.255889520000000061e+02,0.000000000000000000e+00,3.299997959999999786e+00,2.216601629999999945e-05
2.256889520000000005e+02,0.000000000000000000e+00,3.300001949999999962e+00,2.085136109999999988e-05
2.257889519999999948e+02,0.000000000000000000e+00,3.299997970000000169e+00,1.966297200000000138e-05
2.258889519999999891e+02,0.000000000000000000e+00,3.300001949999999962e+00,1.849399499999999910e-05
2.259889520000000118e+02,0.000000000000000000e+00,3.299997970000000169e+00,1.744275209999999871e-05
2.260889519999999777e+02,0.000000000000000000e+00,3.300001949999999962e+00,1.640299589999999943e-05
2.261889520000000005e+02,0.000000000000000000e+00,3.299997980000000108e+00,1.547339940000000031e-05
2.262889519999999948e+02,0.000000000000000000e+00,3.300001949999999962e+00,1.454826629999999942e-05
2.263889519999999891e+02,0.000000000000000000e+00,3.299997990000000048e+00,1.372656800000000081e-05
2.264889519999999834e+02,0.000000000000000000e+00,3.300001949999999962e+00,1.290310959999999943e-05
2.265889520000000061e+02,0.000000000000000000e+00,3.299997990000000048e+00,1.217711460000000029e-05
2.266889520000000005e+02,0.000000000000000000e+00,3.300001949999999962e+00,1.144384549999999990e-05
2.267889519999999948e+02,0.000000000000000000e+00,3.299997999999999987e+00,1.080273690000000037e-05
2.268889519999999891e+02,0.000000000000000000e+00,3.300001949999999962e+00,1.014946959999999982e-05
2.269889520000000118e+02,0.000000000000000000e+00,3.299997999999999987e+00,9.583652620000000747e-06
2.270889519999999777e+02,0.000000000000000000e+00,3.300001959999999901e+00,9.001350730000000542e-06
2.271889520000000005e+02,0.000000000000000000e+00,3.299998009999999926e+00,8.502314799999999371e-06
2.272889519999999948e+02,0.000000000000000000e+00,3.300001959999999901e+00,7.982962849999999336e-06
2.273889520000000175e+02,0.000000000000000000e+00,3.299998009999999926e+00,7.543159060000000192e-06
2.274889519999999834e+02,0.000000000000000000e+00,3.300001949999999962e+00,7.079647319999999651e-06
2.275889520000000061e+02,0.000000000000000000e+00,3.299998019999999865e+00,6.692379700000000132e-06
2.276889520000000005e+02,0.000000000000000000e+00,3.300001949999999962e+00,6.278401770000000172e-06
2.277889519999999948e+02,0.000000000000000000e+00,3.299998019999999865e+00,5.937730949999999746e-06
2.278889519999999891e+02,0.000000000000000000e+00,3.300001949999999962e+00,5.567693019999999740e-06
2.279889520000000118e+02,0.000000000000000000e+00,3.299998019999999865e+00,5.268350730000000030e-06
2.280889520000000061e+02,0.000000000000000000e+00,3.300001949999999962e+00,4.937291049999999655e-06
2.281889520000000005e+02,0.000000000000000000e+00,3.299998029999999805e+00,4.674604309999999855e-06
2.282889519999999948e+02,0.000000000000000000e+00,3.300001949999999962e+00,4.378121749999999974e-06
2.283889520000000175e+02,0.000000000000000000e+00,3.299998029999999805e+00,4.147945590000000125e-06
2.284889519999999834e+02,0.000000000000000000e+00,3.300001949999999962e+00,3.882136320000000104e-06
2.285889520000000061e+02,0.000000000000000000e+00,3.299998029999999805e+00,3.680794130000000072e-06
2.286889520000000005e+02,0.000000000000000000e+00,3.300001949999999962e+00,3.442195420000000167e-06
2.287889520000000232e+02,0.000000000000000000e+00,3.299998040000000188e+00,3.266426020000000128e-06
2.288889519999999891e+02,0.000000000000000000e+00,3.300001949999999962e+00,3.051966419999999909e-06
2.289889520000000118e+02,0.000000000000000000e+00,3.299998040000000188e+00,2.898877119999999904e-06
2.290889520000000061e+02,0.000000000000000000e+00,3.300001949999999962e+00,2.705832199999999911e-06
2.291889520000000005e+02,0.000000000000000000e+00,3.299998040000000188e+00,2.572857180000000065e-06
2.292889519999999948e+02,0.000000000000000000e+00,3.300001940000000022e+00,2.398810360000000113e-06
2.293889519999999891e+02,0.000000000000000000e+00,3.299998050000000127e+00,2.283673700000000148e-06
2.294889520000000118e+02,0.000000000000000000e+00,3.300001940000000022e+00,2.126481459999999970e-06
2.295889519999999777e+02,0.000000000000000000e+00,3.299998050000000127e+00,2.027164430000000190e-06
2.296889520000000005e+02,0.000000000000000000e+00,3.300001940000000022e+00,1.884925449999999937e-06
2.297889519999999948e+02,0.000000000000000000e+00,3.299998050000000127e+00,1.799637410000000068e-06
2.298889520000000175e+02,0.000000000000000000e+00,3.300001940000000022e+00,1.670665180000000056e-06
2.299889519999999834e+02,0.000000000000000000e+00,3.299998050000000127e+00,1.597817830000000066e-06
2.300889520000000061e+02,0.000000000000000000e+00,3.300001940000000022e+00,1.480616439999999983e-06
2.301889520000000005e+02,0.000000000000000000e+00,3.299998060000000066e+00,1.418800940000000100e-06
2.302889519999999948e+02,0.000000000000000000e+00,3.300001940000000022e+00,1.312043470000000029e-06
2.303889519999999891e+02,0.000000000000000000e+00,3.299998060000000066e+00,1.260010189999999913e-06
2.304889520000000118e+02,0.000000000000000000e+00,3.300001930000000083e+00,1.162519670000000083e-06
2.305889520000000061e+02,0.000000000000000000e+00,3.299998060000000066e+00,1.119160159999999916e-06
2.306889520000000005e+02,0.000000000000000000e+00,3.300001930000000083e+00,1.029892590000000097e-06
2.307889519999999948e+02,0.000000000000000000e+00,3.299998060000000066e+00,9.942236829999999845e-07
2.308889520000000175e+02,0.000000000000000000e+00,3.300001930000000083e+00,9.122530370000000378e-07
2.309889519999999834e+02,0.000000000000000000e+00,3.299998070000000006e+00,8.834026269999999830e-07
2.310889520000000061e+02,0.000000000000000000e+00,3.300001930000000083e+00,8.079075070000000486e-07
2.311889520000000005e+02,0.000000000000000000e+00,3.299998070000000006e+00,7.851020510000000375e-07
2.312889520000000232e+02,0.000000000000000000e+00,3.300001930000000083e+00,7.153538680000000120e-07
2.313889519999999891e+02,0.000000000000000000e+00,3.299998070000000006e+00,6.979072259999999766e-07
2.314889520000000118e+02,0.000000000000000000e+00,3.300001920000000144e+00,6.332597140000000154e-07
2.315889520000000061e+02,0.000000000000000000e+00,3.299998070000000006e+00,6.205632800000000326e-07
2.316889520000000005e+02,0.000000000000000000e+00,3.300001920000000144e+00,5.604431920000000459e-07
2.317889519999999948e+02,0.000000000000000000e+00,3.299998079999999945e+00,5.519571299999999923e-07
2.318889520000000175e+02,0.000000000000000000e+00,3.300001920000000144e+00,4.958559920000000139e-07
2.319889520000000118e+02,0.000000000000000000e+00,3.299998079999999945e+00,4.911014679999999752e-07
2.320889520000000061e+02,0.000000000000000000e+00,3.300001920000000144e+00,4.385682530000000046e-07
2.321889520000000005e+02,0.000000000000000000e+00,3.299998079999999945e+00,4.371205409999999898e-07
2.322889519999999948e+02,0.000000000000000000e+00,3.300001920000000144e+00,3.877551849999999766e-07
2.323889519999999891e+02,0.000000000000000000e+00,3.299998079999999945e+00,3.892375529999999744e-07
2.324889519999999834e+02,0.000000000000000000e+00,3.300001910000000205e+00,3.426851929999999865e-07
2.325889520000000061e+02,0.000000000000000000e+00,3.299998089999999884e+00,3.467634799999999872e-07
2.326889520000000005e+02,0.000000000000000000e+00,3.300001910000000205e+00,3.027093449999999951e-07
2.327889519999999948e+02,0.000000000000000000e+00,3.299998089999999884e+00,3.090871510000000120e-07
2.328889519999999891e+02,0.000000000000000000e+00,3.300001910000000205e+00,2.672520359999999882e-07
2.329889520000000118e+02,0.000000000000000000e+00,3.299998089999999884e+00,2.756664569999999918e-07
2.330889519999999777e+02,0.000000000000000000e+00,3.300001910000000205e+00,2.358027000000000075e-07
2.331889520000000005e+02,0.000000000000000000e+00,3.299998089999999884e+00,2.460205399999999756e-07
2.332889519999999948e+02,0.000000000000000000e+00,3.300001899999999821e+00,2.079084629999999967e-07
2.333889520000000175e+02,0.000000000000000000e+00,3.299998089999999884e+00,2.197228779999999957e-07
2.334889519999999834e+02,0.000000000000000000e+00,3.300001899999999821e+00,1.831676180000000067e-07
2.335889520000000061e+02,0.000000000000000000e+00,3.299998099999999823e+00,1.963951419999999917e-07
2.336889520000000005e+02,0.000000000000000000e+00,3.300001899999999821e+00,1.612238549999999918e-07
2.337889519999999948e+02,0.000000000000000000e+00,3.299998099999999823e+00,1.757017519999999944e-07
2.338889519999999891e+02,0.000000000000000000e+00,3.300001899999999821e+00,1.417611190000000028e-07
2.339889520000000118e+02,0.000000000000000000e+00,3.299998099999999823e+00,1.573450469999999955e-07
2.340889520000000061e+02,0.000000000000000000e+00,3.300001899999999821e+00,1.244990689999999942e-07
2.341889520000000005e+02,0.000000000000000000e+00,3.299998099999999823e+00,1.410609970000000106e-07
2.342889519999999948e+02,0.000000000000000000e+00,3.300001889999999882e+00,1.091890420000000060e-07
2.343889520000000175e+02,0.000000000000000000e+00,3.299998110000000207e+00,1.266154100000000042e-07
2.344889519999999834e+02,0.000000000000000000e+00,3.300001889999999882e+00,9.561047030000000318e-08
2.345889520000000061e+02,0.000000000000000000e+00,3.299998110000000207e+00,1.138005520000000038e-07
2.346889520000000005e+02,0.000000000000000000e+00,3.300001889999999882e+00,8.356770909999999588e-08
2.347889520000000232e+02,0.000000000000000000e+00,3.299998110000000207e+00,1.024321629999999960e-07
2.348889519999999891e+02,0.000000000000000000e+00,3.300001889999999882e+00,7.288722160000000061e-08
2.349889520000000118e+02,0.000000000000000000e+00,3.299998110000000207e+00,9.234680430000000181e-08
2.350889520000000061e+02,0.000000000000000000e+00,3.300001889999999882e+00,6.341507700000000377e-08
2.351889520000000005e+02,0.000000000000000000e+00,3.299998110000000207e+00,8.339950289999999443e-08
2.352889519999999948e+02,0.000000000000000000e+00,3.300001879999999943e+00,5.501474079999999675e-08
2.353889519999999891e+02,0.000000000000000000e+00,3.299998120000000146e+00,7.546166819999999450e-08
2.354889520000000118e+02,0.000000000000000000e+00,3.300001879999999943e+00,4.756510299999999917e-08
2.355889519999999777e+02,0.000000000000000000e+00,3.299998120000000146e+00,6.841923880000000209e-08
2.356889520000000005e+02,0.000000000000000000e+00,3.300001879999999943e+00,4.095874050000000135e-08
2.357889519999999948e+02,0.000000000000000000e+00,3.299998120000000146e+00,6.217104149999999965e-08
2.358889519999999891e+02,0.000000000000000000e+00,3.300001879999999943e+00,3.510036690000000278e-08
2.359889519999999834e+02,0.000000000000000000e+00,3.299998120000000146e+00,5.662733419999999877e-08
2.360889520000000061e+02,0.000000000000000000e+00,3.300001870000000004e+00,2.990546310000000248e-08
2.361889520000000005e+02,0.000000000000000000e+00,3.299998130000000085e+00,5.170851650000000304e-08
2.362889519999999948e+02,0.000000000000000000e+00,3.300001870000000004e+00,2.529905919999999944e-08
2.363889519999999891e+02,0.000000000000000000e+00,3.299998130000000085e+00,4.734398199999999786e-08
2.364889520000000118e+02,0.000000000000000000e+00,3.300001870000000004e+00,2.121465750000000006e-08
2.365889520000000061e+02,0.000000000000000000e+00,3.299998130000000085e+00,4.347110090000000003e-08
2.366889520000000005e+02,0.000000000000000000e+00,3.300001870000000004e+00,1.759327399999999878e-08
2.367889519999999948e+02,0.000000000000000000e+00,3.299998130000000085e+00,4.003432240000000320e-08
2.368889520000000175e+02,0.000000000000000000e+00,3.300001870000000004e+00,1.438258940000000029e-08
2.369889519999999834e+02,0.000000000000000000e+00,3.299998130000000085e+00,3.698437120000000137e-08
2.370889520000000061e+02,0.000000000000000000e+00,3.300001860000000065e+00,1.153619559999999935e-08
2.371889520000000005e+02,0.000000000000000000e+00,3.299998140000000024e+00,3.427753910000000127e-08
2.372889520000000232e+02,0.000000000000000000e+00,3.300001860000000065e+00,9.012927669999999979e-09
2.373889519999999891e+02,0.000000000000000000e+00,3.299998140000000024e+00,3.187505839999999798e-08
2.374889520000000118e+02,0.000000000000000000e+00,3.300001860000000065e+00,6.776274899999999711e-09
2.375889520000000061e+02,0.000000000000000000e+00,3.299998140000000024e+00,2.974254070000000120e-08
2.376889520000000005e+02,0.000000000000000000e+00,3.300001860000000065e+00,4.793848229999999709e-09
2.377889519999999948e+02,0.000000000000000000e+00,3.299998140000000024e+00,2.784948350000000036e-08
2.378889520000000175e+02,0.000000000000000000e+00,3.300001860000000065e+00,3.036921859999999904e-09
2.379889520000000118e+02,0.000000000000000000e+00,3.299998140000000024e+00,2.616883120000000006e-08
2.380889520000000061e+02,0.000000000000000000e+00,3.300001850000000125e+00,1.480012979999999978e-09
2.381889520000000005e+02,0.000000000000000000e+00,3.299998149999999963e+00,2.467658510000000163e-08
2.382889519999999948e+02,0.000000000000000000e+00,3.300001850000000125e+00,1.005206649999999951e-10
2.383889519999999891e+02,0.000000000000000000e+00,3.299998149999999963e+00,2.335145779999999881e-08
2.384889520000000118e+02,0.000000000000000000e+00,3.300001850000000125e+00,-1.121604409999999931e-09
2.385889519999999777e+02,0.000000000000000000e+00,3.299998149999999963e+00,2.217456799999999964e-08
2.386889519999999720e+02,0.000000000000000000e+00,3.300001850000000125e+00,-2.204145809999999826e-09
2.387889519999999948e+02,0.000000000000000000e+00,3.299998149999999963e+00,2.112916640000000024e-08
2.388889519999999891e+02,0.000000000000000000e+00,3.300001840000000186e+00,-3.162875690000000178e-09
2.389889520000000118e+02,0.000000000000000000e+00,3.299998159999999903e+00,2.020039860000000023e-08
2.390889520000000061e+02,0.000000000000000000e+00,3.300001840000000186e+00,-4.011786489999999727e-09
2.391889520000000289e+02,0.000000000000000000e+00,3.299998159999999903e+00,1.937508620000000079e-08
2.392889519999999663e+02,0.000000000000000000e+00,3.300001840000000186e+00,-4.763288570000000039e-09
2.393889519999999891e+02,0.000000000000000000e+00,3.299998159999999903e+00,1.864154199999999870e-08
2.394889519999999834e+02,0.000000000000000000e+00,3.300001840000000186e+00,-5.428389259999999710e-09
2.395889520000000061e+02,0.000000000000000000e+00,3.299998159999999903e+00,1.798939780000000089e-08
2.396889520000000005e+02,0.000000000000000000e+00,3.300001840000000186e+00,-6.016853890000000123e-09
2.397889520000000232e+02,0.000000000000000000e+00,3.299998159999999903e+00,1.740945749999999918e-08
2.398889520000000175e+02,0.000000000000000000e+00,3.300001829999999803e+00,-6.537342480000000386e-09
2.399889519999999834e+02,0.000000000000000000e+00,3.299998169999999842e+00,1.689356419999999899e-08
2.400889519999999777e+02,0.000000000000000000e+00,3.300001829999999803e+00,-6.997537749999999915e-09
2.401889520000000005e+02,0.000000000000000000e+00,3.299998169999999842e+00,1.643448299999999857e-08
2.402889519999999948e+02,0.000000000000000000e+00,3.300001829999999803e+00,-7.404254410000000358e-09
2.403889520000000175e+02,0.000000000000000000e+00,3.299998169999999842e+00,1.602579540000000165e-08
2.404889520000000118e+02,0.000000000000000000e+00,3.300001829999999803e+00,-7.763535939999999547e-09
2.405889520000000346e+02,0.000000000000000000e+00,3.299998169999999842e+00,1.566180909999999859e-08
2.406889519999999720e+02,0.000000000000000000e+00,3.300001829999999803e+00,-8.080744669999999870e-09
2.407889519999999948e+02,0.000000000000000000e+00,3.299998169999999842e+00,1.533747459999999938e-08
2.408889519999999891e+02,0.000000000000000000e+00,3.300001819999999864e+00,-8.360635659999999888e-09
2.409889520000000118e+02,0.000000000000000000e+00,3.299998179999999781e+00,1.504831360000000085e-08
2.410889520000000061e+02,0.000000000000000000e+00,3.300001819999999864e+00,-8.607426859999999994e-09
2.411889520000000005e+02,0.000000000000000000e+00,3.299998179999999781e+00,1.479035250000000029e-08
2.412889520000000232e+02,0.000000000000000000e+00,3.300001819999999864e+00,-8.824860209999999555e-09
2.413889519999999891e+02,0.000000000000000000e+00,3.299998179999999781e+00,1.456006829999999962e-08
2.414889519999999834e+02,0.000000000000000000e+00,3.300001819999999864e+00,-9.016254260000000120e-09
2.415889519999999777e+02,0.000000000000000000e+00,3.299998179999999781e+00,1.435433429999999972e-08
2.416889520000000005e+02,0.000000000000000000e+00,3.300001819999999864e+00,-9.184553510000000634e-09
2.417889519999999948e+02,0.000000000000000000e+00,3.299998179999999781e+00,1.417037880000000047e-08
2.418889520000000175e+02,0.000000000000000000e+00,3.300001809999999924e+00,-9.332368400000000424e-09
2.419889520000000118e+02,0.000000000000000000e+00,3.299998190000000164e+00,1.400574210000000032e-08
2.420889519999999777e+02,0.000000000000000000e+00,3.300001809999999924e+00,-9.462015000000000438e-09
2.421889519999999720e+02,0.000000000000000000e+00,3.299998190000000164e+00,1.385824340000000058e-08
2.422889519999999948e+02,0.000000000000000000e+00,3.300001809999999924e+00,-9.575548010000000529e-09
2.423889519999999891e+02,0.000000000000000000e+00,3.299998190000000164e+00,1.372594739999999973e-08
2.424889520000000118e+02,0.000000000000000000e+00,3.300001809999999924e+00,-9.674790019999999516e-09
2.425889520000000061e+02,0.000000000000000000e+00,3.299998190000000164e+00,1.360713759999999987e-08
2.426889520000000289e+02,0.000000000000000000e+00,3.300001799999999985e+00,-9.761356900000000136e-09
2.427889519999999663e+02,0.000000000000000000e+00,3.299998190000000164e+00,1.350029240000000068e-08
2.428889519999999891e+02,0.000000000000000000e+00,3.300001799999999985e+00,-9.836682500000000375e-09
2.429889519999999834e+02,0.000000000000000000e+00,3.299998200000000104e+00,1.340406049999999988e-08
2.430889520000000061e+02,0.000000000000000000e+00,3.300001799999999985e+00,-9.902038720000000359e-09
2.431889520000000005e+02,0.000000000000000000e+00,3.299998200000000104e+00,1.331724529999999984e-08
2.432889520000000232e+02,0.000000000000000000e+00,3.300001799999999985e+00,-9.958553160000000538e-09
2.433889520000000175e+02,0.000000000000000000e+00,3.299998200000000104e+00,1.323878399999999927e-08
2.434889519999999834e+02,0.000000000000000000e+00,3.300001799999999985e+00,-1.000722699999999944e-08
2.435889519999999777e+02,0.000000000000000000e+00,3.299998200000000104e+00,1.316773310000000014e-08
2.436889520000000005e+02,0.000000000000000000e+00,3.300001790000000046e+00,-1.004894769999999939e-08
2.437889519999999948e+02,0.000000000000000000e+00,3.299998210000000043e+00,1.310325839999999959e-08
2.438889520000000175e+02,0.000000000000000000e+00,3.300001790000000046e+00,-1.008450210000000074e-08
2.439889520000000118e+02,0.000000000000000000e+00,3.299998210000000043e+00,1.304461740000000080e-08
2.440889520000000346e+02,0.000000000000000000e+00,3.300001790000000046e+00,-1.011458869999999950e-08
2.441889519999999720e+02,0.000000000000000000e+00,3.299998210000000043e+00,1.299115289999999943e-08
2.442889519999999948e+02,0.000000000000000000e+00,3.300001790000000046e+00,-1.013982679999999952e-08
2.443889519999999891e+02,0.000000000000000000e+00,3.299998210000000043e+00,1.294228129999999969e-08
2.444889520000000118e+02,0.000000000000000000e+00,3.300001790000000046e+00,-1.016076590000000061e-08
2.445889520000000061e+02,0.000000000000000000e+00,3.299998210000000043e+00,1.289748540000000049e-08
2.446889520000000005e+02,0.000000000000000000e+00,3.300001780000000107e+00,-1.017789309999999923e-08
2.447889520000000232e+02,0.000000000000000000e+00,3.299998219999999982e+00,1.285630619999999945e-08
2.448889519999999607e+02,0.000000000000000000e+00,3.300001780000000107e+00,-1.019164089999999923e-08
2.449889519999999834e+02,0.000000000000000000e+00,3.299998219999999982e+00,1.281833630000000069e-08
2.450889519999999777e+02,0.000000000000000000e+00,3.300001780000000107e+00,-1.020239290000000047e-08
2.451889520000000005e+02,0.000000000000000000e+00,3.299998219999999982e+00,1.278321490000000006e-08
2.452889519999999948e+02,0.000000000000000000e+00,3.300001780000000107e+00,-1.021048820000000022e-08
2.453889520000000175e+02,0.000000000000000000e+00,3.299998219999999982e+00,1.275062179999999971e-08
2.454889520000000118e+02,0.000000000000000000e+00,3.300001780000000107e+00,-1.021622920000000056e-08
2.455889519999999777e+02,0.000000000000000000e+00,3.299998219999999982e+00,1.272027249999999993e-08
2.456889519999999720e+02,0.000000000000000000e+00,3.300001770000000167e+00,-1.021988389999999925e-08
2.457889519999999948e+02,0.000000000000000000e+00,3.299998229999999921e+00,1.269191549999999996e-08
2.458889519999999891e+02,0.000000000000000000e+00,3.300001770000000167e+00,-1.022168940000000073e-08
2.459889520000000118e+02,0.000000000000000000e+00,3.299998229999999921e+00,1.266532599999999928e-08
2.460889520000000061e+02,0.000000000000000000e+00,3.300001770000000167e+00,-1.022185500000000058e-08
2.461889520000000289e+02,0.000000000000000000e+00,3.299998229999999921e+00,1.264030779999999987e-08
2.462889519999999663e+02,0.000000000000000000e+00,3.300001770000000167e+00,-1.022056949999999942e-08
2.463889519999999891e+02,0.000000000000000000e+00,3.299998229999999921e+00,1.261668299999999962e-08
2.464889519999999834e+02,0.000000000000000000e+00,3.300001770000000167e+00,-1.021799609999999966e-08
2.465889520000000061e+02,0.000000000000000000e+00,3.299998229999999921e+00,1.259429700000000052e-08
2.466889520000000005e+02,0.000000000000000000e+00,3.300001759999999784e+00,-1.021428389999999919e-08
2.467889520000000232e+02,0.000000000000000000e+00,3.299998239999999861e+00,1.257301109999999972e-08
2.468889520000000175e+02,0.000000000000000000e+00,3.300001759999999784e+00,-1.020956209999999948e-08
2.469889519999999834e+02,0.000000000000000000e+00,3.299998239999999861e+00,1.255270150000000077e-08
2.470889519999999777e+02,0.000000000000000000e+00,3.300001759999999784e+00,-1.020394689999999954e-08
2.471889520000000005e+02,0.000000000000000000e+00,3.299998239999999861e+00,1.253326069999999919e-08
