time,Vclk,Vs,Vctail,Vcpp,Vcpn,Voutp,Voutn
8.862273050000000296e+01,1.500000000000000000e+00,3.907597910000000230e-01,3.905486710000000139e-01,1.144093679999999891e+00,1.097565949999999901e+00,1.499922350000000071e+00,1.529390089999999968e-06
8.894273050000001035e+01,1.500000000000000000e+00,3.908843109999999843e-01,3.906740029999999919e-01,1.143981370000000108e+00,1.097427350000000024e+00,1.499923029999999935e+00,1.516540679999999978e-06
8.926273050000000353e+01,1.500000000000000000e+00,3.910083229999999910e-01,3.907988210000000184e-01,1.143869529999999912e+00,1.097289310000000073e+00,1.499923689999999921e+00,1.503923489999999991e-06
8.958273050000001092e+01,1.500000000000000000e+00,3.911318329999999843e-01,3.909231300000000076e-01,1.143758140000000090e+00,1.097151839999999989e+00,1.499924339999999967e+00,1.491532259999999955e-06
8.990273049999998989e+01,1.500000000000000000e+00,3.912548439999999905e-01,3.910469340000000127e-01,1.143647209999999914e+00,1.097014930000000055e+00,1.499924980000000074e+00,1.479360960000000022e-06
9.022273049999999728e+01,1.500000000000000000e+00,3.913773600000000075e-01,3.911702369999999762e-01,1.143536729999999890e+00,1.096878570000000108e+00,1.499925610000000020e+00,1.467403749999999969e-06
9.054273049999999046e+01,1.500000000000000000e+00,3.914993849999999775e-01,3.912930430000000070e-01,1.143426700000000018e+00,1.096742770000000089e+00,1.499926230000000027e+00,1.455655030000000023e-06
9.086273049999999785e+01,1.500000000000000000e+00,3.916209230000000097e-01,3.914153559999999921e-01,1.143317109999999914e+00,1.096607509999999897e+00,1.499926840000000094e+00,1.444109369999999970e-06
9.118273050000000524e+01,1.500000000000000000e+00,3.917419779999999907e-01,3.915371799999999847e-01,1.143207960000000023e+00,1.096472799999999914e+00,1.499927440000000001e+00,1.432761520000000034e-06
9.150273049999999841e+01,1.500000000000000000e+00,3.918625530000000023e-01,3.916585189999999828e-01,1.143099249999999900e+00,1.096338620000000041e+00,1.499928029999999968e+00,1.421606439999999933e-06
9.182273050000000580e+01,1.500000000000000000e+00,3.919826530000000142e-01,3.917793760000000125e-01,1.142990979999999990e+00,1.096204979999999995e+00,1.499928609999999995e+00,1.410639230000000103e-06
9.214273049999999898e+01,1.500000000000000000e+00,3.921022800000000252e-01,3.918997550000000163e-01,1.142883129999999969e+00,1.096071870000000059e+00,1.499929180000000084e+00,1.399855159999999903e-06
9.246273050000000637e+01,1.500000000000000000e+00,3.922214390000000050e-01,3.920196599999999920e-01,1.142775710000000000e+00,1.095939290000000010e+00,1.499929740000000011e+00,1.389249690000000016e-06
9.278273049999999955e+01,1.500000000000000000e+00,3.923401329999999798e-01,3.921390949999999931e-01,1.142668709999999921e+00,1.095807219999999971e+00,1.499930299999999939e+00,1.378818369999999971e-06
9.310273049999999273e+01,1.500000000000000000e+00,3.924583660000000029e-01,3.922580629999999902e-01,1.142562129999999954e+00,1.095675680000000041e+00,1.499930839999999987e+00,1.368556950000000021e-06
9.342273050000000012e+01,1.500000000000000000e+00,3.925761409999999896e-01,3.923765670000000094e-01,1.142455970000000098e+00,1.095544649999999898e+00,1.499931380000000036e+00,1.358461279999999934e-06
9.374273049999999330e+01,1.500000000000000000e+00,3.926934610000000214e-01,3.924946120000000205e-01,1.142350229999999911e+00,1.095414129999999986e+00,1.499931909999999924e+00,1.348527370000000061e-06
9.406273050000000069e+01,1.500000000000000000e+00,3.928103310000000126e-01,3.926122009999999940e-01,1.142244889999999957e+00,1.095284120000000083e+00,1.499932430000000094e+00,1.338751349999999914e-06
9.438273049999999387e+01,1.500000000000000000e+00,3.929267530000000175e-01,3.927293359999999844e-01,1.142139959999999954e+00,1.095154610000000028e+00,1.499932940000000103e+00,1.329129450000000008e-06
9.470273050000000126e+01,1.500000000000000000e+00,3.930427309999999785e-01,3.928460229999999886e-01,1.142035429999999963e+00,1.095025600000000043e+00,1.499933449999999890e+00,1.319658069999999986e-06
9.502273050000000865e+01,1.500000000000000000e+00,3.931582679999999774e-01,3.929622629999999783e-01,1.141931309999999922e+00,1.094897079999999967e+00,1.499933949999999960e+00,1.310333640000000030e-06
9.534273050000000183e+01,1.500000000000000000e+00,3.932733680000000120e-01,3.930780609999999786e-01,1.141827579999999953e+00,1.094769050000000021e+00,1.499934440000000091e+00,1.301152800000000020e-06
9.566273050000000922e+01,1.500000000000000000e+00,3.933880330000000258e-01,3.931934200000000157e-01,1.141724249999999996e+00,1.094641519999999923e+00,1.499934920000000060e+00,1.292112219999999948e-06
9.598273049999998818e+01,1.500000000000000000e+00,3.935022679999999884e-01,3.933083419999999775e-01,1.141621309999999889e+00,1.094514460000000078e+00,1.499935400000000030e+00,1.283208700000000063e-06
9.630273049999999557e+01,1.500000000000000000e+00,3.936160739999999825e-01,3.934228320000000001e-01,1.141518760000000077e+00,1.094387889999999919e+00,1.499935870000000060e+00,1.274439130000000095e-06
9.662273050000000296e+01,1.500000000000000000e+00,3.937294559999999777e-01,3.935368920000000270e-01,1.141416589999999953e+00,1.094261790000000012e+00,1.499936329999999929e+00,1.265800480000000066e-06
9.694273049999999614e+01,1.500000000000000000e+00,3.938424159999999730e-01,3.936505249999999734e-01,1.141314809999999902e+00,1.094136170000000075e+00,1.499936790000000020e+00,1.257289860000000079e-06
9.726273050000000353e+01,1.500000000000000000e+00,3.939549580000000217e-01,3.937637359999999753e-01,1.141213409999999984e+00,1.094011010000000006e+00,1.499937239999999949e+00,1.248904390000000062e-06
9.758273049999999671e+01,1.500000000000000000e+00,3.940670840000000119e-01,3.938765260000000046e-01,1.141112380000000037e+00,1.093886329999999907e+00,1.499937679999999940e+00,1.240641350000000103e-06
9.790273050000000410e+01,1.500000000000000000e+00,3.941787970000000252e-01,3.939888979999999763e-01,1.141011730000000002e+00,1.093762099999999959e+00,1.499938119999999930e+00,1.232498029999999900e-06
9.822273049999999728e+01,1.500000000000000000e+00,3.942901010000000039e-01,3.941008570000000266e-01,1.140911460000000099e+00,1.093638340000000042e+00,1.499938549999999982e+00,1.224471869999999907e-06
9.854273050000000467e+01,1.500000000000000000e+00,3.944009980000000026e-01,3.942124049999999880e-01,1.140811550000000008e+00,1.093515030000000054e+00,1.499938980000000033e+00,1.216560319999999979e-06
9.886273050000001206e+01,1.500000000000000000e+00,3.945114920000000192e-01,3.943235440000000258e-01,1.140711999999999948e+00,1.093392169999999997e+00,1.499939399999999923e+00,1.208760939999999948e-06
9.918273049999999103e+01,1.500000000000000000e+00,3.946215849999999969e-01,3.944342780000000270e-01,1.140612830000000022e+00,1.093269770000000030e+00,1.499939810000000096e+00,1.201071340000000038e-06
9.950273049999999841e+01,1.500000000000000000e+00,3.947312800000000177e-01,3.945446089999999906e-01,1.140514009999999967e+00,1.093147810000000053e+00,1.499940220000000046e+00,1.193489209999999915e-06
9.982273049999999159e+01,1.500000000000000000e+00,3.948405799999999966e-01,3.946545419999999971e-01,1.140415549999999945e+00,1.093026290000000067e+00,1.499940629999999997e+00,1.186012290000000065e-06
1.001427309999999977e+02,1.500000000000000000e+00,3.949494880000000152e-01,3.947640769999999910e-01,1.140317449999999955e+00,1.092905220000000011e+00,1.499941030000000008e+00,1.178638410000000027e-06
1.004627309999999909e+02,1.500000000000000000e+00,3.950580060000000171e-01,3.948732189999999975e-01,1.140219700000000058e+00,1.092784580000000005e+00,1.499941420000000081e+00,1.171365430000000085e-06
1.007827309999999983e+02,1.500000000000000000e+00,3.951661369999999729e-01,3.949819689999999883e-01,1.140122300000000033e+00,1.092664379999999991e+00,1.499941809999999931e+00,1.164191289999999965e-06
1.011027310000000057e+02,1.500000000000000000e+00,3.952738840000000198e-01,3.950903310000000168e-01,1.140025250000000101e+00,1.092544600000000088e+00,1.499942190000000064e+00,1.157113969999999965e-06
1.014227309999999989e+02,1.500000000000000000e+00,3.953812500000000174e-01,3.951983079999999982e-01,1.139928550000000040e+00,1.092425259999999954e+00,1.499942569999999975e+00,1.150131509999999961e-06
1.017427310000000062e+02,1.500000000000000000e+00,3.954882370000000202e-01,3.953059019999999868e-01,1.139832189999999912e+00,1.092306339999999931e+00,1.499942939999999947e+00,1.143242010000000050e-06
1.020627309999999994e+02,1.500000000000000000e+00,3.955948479999999989e-01,3.954131149999999817e-01,1.139736169999999937e+00,1.092187840000000021e+00,1.499943309999999919e+00,1.136443600000000013e-06
1.023827310000000068e+02,1.500000000000000000e+00,3.957010850000000080e-01,3.955199509999999807e-01,1.139640489999999895e+00,1.092069760000000000e+00,1.499943679999999890e+00,1.129734489999999921e-06
1.027027310000000000e+02,1.500000000000000000e+00,3.958069510000000180e-01,3.956264119999999829e-01,1.139545140000000067e+00,1.091952100000000092e+00,1.499944039999999923e+00,1.123112919999999954e-06
1.030227309999999932e+02,1.500000000000000000e+00,3.959124489999999996e-01,3.957325010000000143e-01,1.139450129999999950e+00,1.091834849999999912e+00,1.499944390000000016e+00,1.116577159999999978e-06
1.033427310000000006e+02,1.500000000000000000e+00,3.960175810000000074e-01,3.958382189999999912e-01,1.139355450000000047e+00,1.091718009999999905e+00,1.499944740000000110e+00,1.110125549999999900e-06
1.036627309999999937e+02,1.500000000000000000e+00,3.961223500000000119e-01,3.959435709999999942e-01,1.139261110000000077e+00,1.091601569999999910e+00,1.499945089999999981e+00,1.103756480000000021e-06
1.039827310000000011e+02,1.500000000000000000e+00,3.962267569999999850e-01,3.960485570000000233e-01,1.139167079999999999e+00,1.091485550000000027e+00,1.499945429999999913e+00,1.097468340000000007e-06
1.043027309999999943e+02,1.500000000000000000e+00,3.963308059999999799e-01,3.961531810000000209e-01,1.139073390000000074e+00,1.091369919999999993e+00,1.499945770000000067e+00,1.091259610000000060e-06
1.046227310000000017e+02,1.500000000000000000e+00,3.964344989999999957e-01,3.962574460000000132e-01,1.138980010000000043e+00,1.091254699999999911e+00,1.499946109999999999e+00,1.085128759999999925e-06
1.049427310000000091e+02,1.500000000000000000e+00,3.965378379999999758e-01,3.963613530000000273e-01,1.138886960000000004e+00,1.091139869999999901e+00,1.499946439999999992e+00,1.079074350000000097e-06
1.052627310000000023e+02,1.500000000000000000e+00,3.966408260000000019e-01,3.964649040000000069e-01,1.138794220000000079e+00,1.091025429999999963e+00,1.499946760000000046e+00,1.073094929999999973e-06
1.055827310000000097e+02,1.500000000000000000e+00,3.967434650000000174e-01,3.965681039999999768e-01,1.138701799999999986e+00,1.090911390000000036e+00,1.499947090000000038e+00,1.067189110000000017e-06
1.059027310000000028e+02,1.500000000000000000e+00,3.968457570000000212e-01,3.966709520000000211e-01,1.138609699999999947e+00,1.090797739999999960e+00,1.499947399999999931e+00,1.061355539999999990e-06
1.062227309999999960e+02,1.500000000000000000e+00,3.969477049999999840e-01,3.967734529999999982e-01,1.138517900000000083e+00,1.090684470000000017e+00,1.499947719999999984e+00,1.055592889999999940e-06
1.065427309999999892e+02,1.500000000000000000e+00,3.970493110000000159e-01,3.968756090000000181e-01,1.138426420000000050e+00,1.090571579999999985e+00,1.499948030000000099e+00,1.049899849999999983e-06
1.068627309999999966e+02,1.500000000000000000e+00,3.971505770000000046e-01,3.969774209999999970e-01,1.138335239999999970e+00,1.090459080000000025e+00,1.499948339999999991e+00,1.044275159999999997e-06
1.071827310000000040e+02,1.500000000000000000e+00,3.972515050000000048e-01,3.970788909999999894e-01,1.138244370000000005e+00,1.090346950000000037e+00,1.499948639999999944e+00,1.038717600000000002e-06
1.075027309999999972e+02,1.500000000000000000e+00,3.973520979999999869e-01,3.971800229999999932e-01,1.138153809999999933e+00,1.090235199999999960e+00,1.499948939999999897e+00,1.033225960000000057e-06
1.078227310000000045e+02,1.500000000000000000e+00,3.974523580000000056e-01,3.972808190000000073e-01,1.138063540000000096e+00,1.090123830000000016e+00,1.499949240000000072e+00,1.027799069999999940e-06
1.081427309999999977e+02,1.500000000000000000e+00,3.975522870000000042e-01,3.973812800000000034e-01,1.137973579999999929e+00,1.090012820000000104e+00,1.499949540000000026e+00,1.022435779999999927e-06
1.084627310000000051e+02,1.500000000000000000e+00,3.976518869999999817e-01,3.974814079999999805e-01,1.137883909999999998e+00,1.089902190000000104e+00,1.499949830000000039e+00,1.017134959999999943e-06
1.087827310000000125e+02,1.500000000000000000e+00,3.977511599999999925e-01,3.975812069999999920e-01,1.137794540000000021e+00,1.089791919999999914e+00,1.499950120000000053e+00,1.011895530000000092e-06
1.091027309999999915e+02,1.500000000000000000e+00,3.978501079999999801e-01,3.976806780000000097e-01,1.137705460000000057e+00,1.089682009999999979e+00,1.499950399999999906e+00,1.006716410000000058e-06
1.094227309999999989e+02,1.500000000000000000e+00,3.979487340000000262e-01,3.977798229999999768e-01,1.137616670000000108e+00,1.089572470000000015e+00,1.499950679999999981e+00,1.001596569999999915e-06
1.097427309999999920e+02,1.500000000000000000e+00,3.980470389999999914e-01,3.978786440000000035e-01,1.137528180000000111e+00,1.089463279999999923e+00,1.499950960000000055e+00,9.965349810000000596e-07
1.100627309999999994e+02,1.500000000000000000e+00,3.981450260000000130e-01,3.979771429999999777e-01,1.137439969999999967e+00,1.089354460000000024e+00,1.499951229999999969e+00,9.915306430000000415e-07
1.103827309999999926e+02,1.500000000000000000e+00,3.982426969999999788e-01,3.980753229999999809e-01,1.137352050000000059e+00,1.089245980000000058e+00,1.499951510000000043e+00,9.865825910000000656e-07
1.107027310000000000e+02,1.500000000000000000e+00,3.983400530000000273e-01,3.981731849999999850e-01,1.137264410000000003e+00,1.089137859999999902e+00,1.499951779999999957e+00,9.816898750000000739e-07
1.110227310000000074e+02,1.500000000000000000e+00,3.984370970000000178e-01,3.982707320000000162e-01,1.137177050000000023e+00,1.089030090000000062e+00,1.499952039999999931e+00,9.768515430000000011e-07
1.113427310000000006e+02,1.500000000000000000e+00,3.985338299999999778e-01,3.983679660000000178e-01,1.137089980000000056e+00,1.088922670000000092e+00,1.499952310000000066e+00,9.720667159999999409e-07
1.116627310000000080e+02,1.500000000000000000e+00,3.986302549999999889e-01,3.984648869999999898e-01,1.137003180000000002e+00,1.088815590000000055e+00,1.499952570000000041e+00,9.673344770000000610e-07
1.119827310000000011e+02,1.500000000000000000e+00,3.987263730000000228e-01,3.985614989999999858e-01,1.136916669999999963e+00,1.088708859999999889e+00,1.499952830000000015e+00,9.626539820000000525e-07
1.123027309999999943e+02,1.500000000000000000e+00,3.988221869999999947e-01,3.986578040000000045e-01,1.136830419999999897e+00,1.088602459999999938e+00,1.499953080000000050e+00,9.580243609999999360e-07
1.126227310000000017e+02,1.500000000000000000e+00,3.989176970000000155e-01,3.987538030000000178e-01,1.136744449999999906e+00,1.088496410000000081e+00,1.499953330000000085e+00,9.534447900000000046e-07
1.129427309999999949e+02,1.500000000000000000e+00,3.990129069999999722e-01,3.988494980000000245e-01,1.136658759999999990e+00,1.088390699999999933e+00,1.499953579999999898e+00,9.489144470000000294e-07
1.132627310000000023e+02,1.500000000000000000e+00,3.991078180000000031e-01,3.989448910000000237e-01,1.136573330000000048e+00,1.088285310000000061e+00,1.499953829999999932e+00,9.444325579999999556e-07
1.135827309999999954e+02,1.500000000000000000e+00,3.992024319999999959e-01,3.990399840000000142e-01,1.136488170000000020e+00,1.088180270000000061e+00,1.499954079999999967e+00,9.399982989999999704e-07
1.139027310000000028e+02,1.500000000000000000e+00,3.992967510000000053e-01,3.991347780000000234e-01,1.136403279999999905e+00,1.088075549999999891e+00,1.499954320000000063e+00,9.356109570000000287e-07
1.142227309999999960e+02,1.500000000000000000e+00,3.993907760000000029e-01,3.992292769999999935e-01,1.136318659999999925e+00,1.087971159999999937e+00,1.499954559999999937e+00,9.312697589999999732e-07
1.145427310000000034e+02,1.500000000000000000e+00,3.994845089999999876e-01,3.993234809999999801e-01,1.136234289999999980e+00,1.087867099999999976e+00,1.499954800000000033e+00,9.269739740000000111e-07
1.148627310000000108e+02,1.500000000000000000e+00,3.995779520000000140e-01,3.994173919999999822e-01,1.136150189999999949e+00,1.087763360000000068e+00,1.499955029999999967e+00,9.227228839999999730e-07
1.151827309999999898e+02,1.500000000000000000e+00,3.996711070000000254e-01,3.995110119999999987e-01,1.136066360000000053e+00,1.087659949999999931e+00,1.499955259999999901e+00,9.185158169999999623e-07
1.155027309999999972e+02,1.500000000000000000e+00,3.997639760000000209e-01,3.996043429999999730e-01,1.135982770000000031e+00,1.087556860000000070e+00,1.499955490000000058e+00,9.143520500000000034e-07
1.158227309999999903e+02,1.500000000000000000e+00,3.998565600000000275e-01,3.996973870000000151e-01,1.135899449999999922e+00,1.087454080000000101e+00,1.499955719999999992e+00,9.102309379999999800e-07
1.161427309999999977e+02,1.500000000000000000e+00,3.999488609999999889e-01,3.997901449999999857e-01,1.135816380000000070e+00,1.087351629999999902e+00,1.499955949999999927e+00,9.061518089999999954e-07
1.164627310000000051e+02,1.500000000000000000e+00,4.000408810000000148e-01,3.998826189999999947e-01,1.135733569999999970e+00,1.087249480000000101e+00,1.499956169999999922e+00,9.021140279999999698e-07
1.167827309999999983e+02,1.500000000000000000e+00,4.001326210000000216e-01,3.999748109999999857e-01,1.135651009999999905e+00,1.087147660000000071e+00,1.499956389999999917e+00,8.981169439999999768e-07
1.171027310000000057e+02,1.500000000000000000e+00,4.002240830000000082e-01,4.000667219999999857e-01,1.135568700000000097e+00,1.087046139999999994e+00,1.499956609999999912e+00,8.941599619999999756e-07
1.174227309999999989e+02,1.500000000000000000e+00,4.003152689999999736e-01,4.001583539999999939e-01,1.135486640000000103e+00,1.086944930000000031e+00,1.499956829999999908e+00,8.902424659999999552e-07
1.177427310000000062e+02,1.500000000000000000e+00,4.004061810000000277e-01,4.002497090000000091e-01,1.135404829999999921e+00,1.086844029999999961e+00,1.499957039999999964e+00,8.863638720000000206e-07
1.180627309999999994e+02,1.500000000000000000e+00,4.004968190000000039e-01,4.003407889999999747e-01,1.135323260000000056e+00,1.086743430000000066e+00,1.499957259999999959e+00,8.825235820000000142e-07
1.183827309999999926e+02,1.500000000000000000e+00,4.005871859999999840e-01,4.004315949999999735e-01,1.135241940000000005e+00,1.086643140000000063e+00,1.499957470000000015e+00,8.787210410000000403e-07
1.187027310000000000e+02,1.500000000000000000e+00,4.006772840000000224e-01,4.005221279999999773e-01,1.135160860000000049e+00,1.086543159999999952e+00,1.499957680000000071e+00,8.749556770000000359e-07
1.190227309999999932e+02,1.500000000000000000e+00,4.007671130000000081e-01,4.006123910000000121e-01,1.135080029999999907e+00,1.086443470000000078e+00,1.499957879999999966e+00,8.712269509999999513e-07
1.193427309999999864e+02,1.500000000000000000e+00,4.008566749999999956e-01,4.007023849999999943e-01,1.134999429999999920e+00,1.086344079999999934e+00,1.499958090000000022e+00,8.675343269999999599e-07
1.196627310000000080e+02,1.500000000000000000e+00,4.009459730000000111e-01,4.007921110000000064e-01,1.134919079999999969e+00,1.086244980000000027e+00,1.499958289999999916e+00,8.638772569999999797e-07
1.199827310000000011e+02,1.500000000000000000e+00,4.010350069999999989e-01,4.008815709999999921e-01,1.134838959999999952e+00,1.086146190000000011e+00,1.499958490000000033e+00,8.602552599999999599e-07
1.203027309999999943e+02,1.500000000000000000e+00,4.011237779999999864e-01,4.009707670000000057e-01,1.134759080000000031e+00,1.086047680000000071e+00,1.499958689999999928e+00,8.566678079999999968e-07
1.206227310000000159e+02,1.500000000000000000e+00,4.012122900000000270e-01,4.010597000000000190e-01,1.134679439999999984e+00,1.085949470000000083e+00,1.499958890000000045e+00,8.531143949999999491e-07
1.209427310000000091e+02,1.500000000000000000e+00,4.013005419999999823e-01,4.011483719999999753e-01,1.134600019999999931e+00,1.085851550000000110e+00,1.499959089999999939e+00,8.495945659999999661e-07
1.212627310000000023e+02,1.500000000000000000e+00,4.013885369999999897e-01,4.012367840000000130e-01,1.134520839999999975e+00,1.085753909999999989e+00,1.499959279999999895e+00,8.461078120000000015e-07
1.215827309999999812e+02,1.500000000000000000e+00,4.014762760000000208e-01,4.013249369999999927e-01,1.134441899999999892e+00,1.085656560000000104e+00,1.499959470000000072e+00,8.426536800000000001e-07
1.219027310000000028e+02,1.500000000000000000e+00,4.015637610000000191e-01,4.014128339999999961e-01,1.134363180000000026e+00,1.085559500000000011e+00,1.499959660000000028e+00,8.392317019999999583e-07
1.222227309999999960e+02,1.500000000000000000e+00,4.016509919999999845e-01,4.015004750000000233e-01,1.134284690000000095e+00,1.085462719999999992e+00,1.499959849999999983e+00,8.358414319999999524e-07
1.225427309999999892e+02,1.500000000000000000e+00,4.017379719999999987e-01,4.015878620000000176e-01,1.134206430000000099e+00,1.085366220000000048e+00,1.499960039999999939e+00,8.324824210000000477e-07
1.228627310000000108e+02,1.500000000000000000e+00,4.018247010000000063e-01,4.016749969999999781e-01,1.134128390000000097e+00,1.085269999999999957e+00,1.499960219999999955e+00,8.291542459999999802e-07
1.231827310000000040e+02,1.500000000000000000e+00,4.019111819999999780e-01,4.017618809999999874e-01,1.134050580000000030e+00,1.085174059999999940e+00,1.499960409999999911e+00,8.258564659999999503e-07
1.235027309999999972e+02,1.500000000000000000e+00,4.019974159999999963e-01,4.018485150000000172e-01,1.133972989999999958e+00,1.085078399999999998e+00,1.499960589999999927e+00,8.225886660000000406e-07
1.238227309999999903e+02,1.500000000000000000e+00,4.020834030000000059e-01,4.019349019999999828e-01,1.133895620000000104e+00,1.084983009999999970e+00,1.499960769999999943e+00,8.193504449999999613e-07
1.241427310000000119e+02,1.500000000000000000e+00,4.021691459999999774e-01,4.020210410000000234e-01,1.133818470000000023e+00,1.084887900000000016e+00,1.499960949999999960e+00,8.161413859999999996e-07
1.244627309999999909e+02,1.500000000000000000e+00,4.022546450000000218e-01,4.021069349999999987e-01,1.133741550000000098e+00,1.084793059999999976e+00,1.499961120000000037e+00,8.129611020000000222e-07
1.247827309999999841e+02,1.500000000000000000e+00,4.023399029999999987e-01,4.021925849999999913e-01,1.133664840000000007e+00,1.084698490000000071e+00,1.499961300000000053e+00,8.098091890000000459e-07
1.251027310000000057e+02,1.500000000000000000e+00,4.024249200000000193e-01,4.022779919999999731e-01,1.133588349999999911e+00,1.084604190000000079e+00,1.499961469999999908e+00,8.066852900000000463e-07
1.254227309999999989e+02,1.500000000000000000e+00,4.025096980000000269e-01,4.023631579999999985e-01,1.133512070000000094e+00,1.084510150000000062e+00,1.499961649999999924e+00,8.035890149999999850e-07
1.257427309999999920e+02,1.500000000000000000e+00,4.025942379999999932e-01,4.024480839999999837e-01,1.133436010000000049e+00,1.084416389999999897e+00,1.499961820000000001e+00,8.005199960000000095e-07
1.260627310000000136e+02,1.500000000000000000e+00,4.026785410000000009e-01,4.025327710000000114e-01,1.133360160000000061e+00,1.084322879999999989e+00,1.499961990000000078e+00,7.974778679999999604e-07
1.263827310000000068e+02,1.500000000000000000e+00,4.027626100000000209e-01,4.026172210000000251e-01,1.133284530000000068e+00,1.084229639999999995e+00,1.499962159999999933e+00,7.944622800000000467e-07
1.267027310000000000e+02,1.500000000000000000e+00,4.028464440000000257e-01,4.027014349999999965e-01,1.133209099999999969e+00,1.084136669999999913e+00,1.499962320000000071e+00,7.914728690000000105e-07
1.270099999999999909e+02,1.500000000000000000e+00,4.029267240000000139e-01,4.027820779999999878e-01,1.133136869999999963e+00,1.084047629999999929e+00,1.499962479999999987e+00,7.886262250000000059e-07
1.270319999999999965e+02,0.000000000000000000e+00,2.285837749999999891e-01,3.906010979999999799e-01,1.138644559999999917e+00,1.089349860000000003e+00,9.747073250000000133e-01,-1.353931459999999955e-02
1.272766550000000052e+02,0.000000000000000000e+00,3.762261040000000056e-01,2.214088889999999976e-01,1.270654689999999976e+00,1.233266570000000062e+00,7.286017459999999998e-04,3.158950319999999910e-04
1.275966549999999984e+02,0.000000000000000000e+00,4.064653340000000115e-01,9.071980270000000457e-02,1.378840250000000101e+00,1.357622560000000034e+00,2.851452349999999774e-04,1.723291560000000098e-04
1.279166550000000058e+02,0.000000000000000000e+00,4.227297819999999984e-01,3.454400920000000319e-02,1.437696939999999923e+00,1.426418490000000094e+00,1.843368709999999942e-04,1.132933020000000005e-04
1.282366550000000132e+02,0.000000000000000000e+00,4.338122750000000249e-01,1.287322790000000085e-02,1.468362149999999922e+00,1.462542309999999901e+00,1.383922590000000077e-04,7.950504599999999773e-05
1.285566550000000063e+02,0.000000000000000000e+00,4.421542399999999762e-01,4.766125020000000316e-03,1.484024830000000073e+00,1.481061130000000059e+00,1.109176280000000067e-04,5.868007910000000167e-05
1.288766549999999995e+02,0.000000000000000000e+00,4.488083569999999911e-01,1.760873820000000015e-03,1.491950619999999894e+00,1.490449169999999990e+00,9.230048110000000131e-05,4.500097230000000322e-05
1.291966550000000211e+02,0.000000000000000000e+00,4.543259780000000192e-01,6.501915319999999844e-04,1.495943900000000104e+00,1.495183670000000076e+00,7.863087100000000029e-05,3.543685599999999911e-05
1.295166550000000143e+02,0.000000000000000000e+00,4.590306439999999877e-01,2.401124929999999894e-04,1.497952060000000030e+00,1.497565899999999894e+00,6.797288069999999412e-05,2.837087009999999924e-05
1.298366549999999791e+02,0.000000000000000000e+00,4.631272830000000007e-01,8.873770489999999785e-05,1.498961379999999899e+00,1.498763749999999950e+00,5.929328660000000167e-05,2.292054629999999916e-05
1.301566550000000007e+02,0.000000000000000000e+00,4.667531879999999855e-01,3.284616840000000298e-05,1.499468880000000004e+00,1.499366289999999990e+00,5.201292049999999738e-05,1.858652870000000019e-05
1.304766549999999938e+02,0.000000000000000000e+00,4.700044529999999887e-01,1.219335940000000012e-05,1.499724370000000029e+00,1.499669820000000042e+00,4.578861999999999868e-05,1.507129230000000046e-05
1.307966549999999870e+02,0.000000000000000000e+00,4.729507600000000256e-01,4.548342800000000393e-06,1.499853319999999934e+00,1.499823130000000004e+00,4.040291319999999778e-05,1.218588909999999951e-05
1.311166549999999802e+02,0.000000000000000000e+00,4.756441450000000182e-01,1.707809830000000063e-06,1.499918679999999949e+00,1.499900940000000071e+00,3.570751409999999980e-05,9.801842470000000015e-06
1.314366550000000018e+02,0.000000000000000000e+00,4.781244390000000122e-01,6.442788539999999683e-07,1.499952050000000092e+00,1.499940760000000095e+00,3.159406709999999758e-05,7.826067069999999680e-06
1.317566549999999950e+02,0.000000000000000000e+00,4.804227850000000188e-01,2.400065859999999935e-07,1.499969289999999900e+00,1.499961410000000051e+00,2.797873570000000064e-05,6.187526040000000067e-06
1.320766549999999881e+02,0.000000000000000000e+00,4.825639820000000024e-01,8.195224160000000247e-08,1.499978390000000106e+00,1.499972370000000055e+00,2.479385369999999924e-05,4.829899389999999816e-06
1.323966550000000097e+02,0.000000000000000000e+00,4.845680880000000079e-01,1.717426729999999964e-08,1.499983339999999998e+00,1.499978379999999945e+00,2.198320849999999978e-05,3.707364519999999905e-06
1.327166550000000029e+02,0.000000000000000000e+00,4.864515569999999789e-01,-1.121643599999999934e-08,1.499986169999999897e+00,1.499981859999999889e+00,1.949922229999999959e-05,2.782018130000000125e-06
1.330366549999999961e+02,0.000000000000000000e+00,4.882280509999999962e-01,-2.459361759999999893e-08,1.499987900000000041e+00,1.499984009999999923e+00,1.730114749999999934e-05,2.022189370000000075e-06
1.333566549999999893e+02,0.000000000000000000e+00,4.899090369999999917e-01,-3.116235289999999971e-08,1.499989039999999996e+00,1.499985450000000053e+00,1.535382619999999960e-05,1.401258220000000097e-06
1.336766550000000109e+02,0.000000000000000000e+00,4.915042330000000126e-01,-3.421407800000000287e-08,1.499989849999999958e+00,1.499986510000000051e+00,1.362677870000000079e-05,8.967765399999999564e-07
1.339966550000000041e+02,0.000000000000000000e+00,4.930219479999999876e-01,-3.518110400000000255e-08,1.499990490000000065e+00,1.499987329999999952e+00,1.209349629999999920e-05,4.897831500000000271e-07
1.343166549999999972e+02,0.000000000000000000e+00,4.944693399999999794e-01,-3.477108560000000162e-08,1.499991010000000013e+00,1.499988019999999977e+00,1.073087260000000059e-05,1.642522509999999913e-07
