t_analog,t_recon,analog_signal,spikes,recon
2.441929720071471435e-04,1.462049680000000018e+00,1.686454259104068543e+00,-2.500000000000000000e-01,6.187500000000003553e-01
2.444907683144729007e-04,1.463614860000000073e+00,1.684587878530470206e+00,-2.500000000000000000e-01,5.156250000000003331e-01
2.447885646217987121e-04,1.465408239999999918e+00,1.682721013581823799e+00,-2.500000000000000000e-01,4.125000000000003109e-01
2.450863609291244693e-04,1.467540360000000099e+00,1.680853690402051903e+00,-2.500000000000000000e-01,3.093750000000002887e-01
2.453841572364502807e-04,1.470496880000000006e+00,1.678985935141493080e+00,-2.500000000000000000e-01,2.062500000000002942e-01
2.456819535437760921e-04,1.482358819999999966e+00,1.677117773956537716e+00,2.500000000000000000e-01,3.093750000000002887e-01
2.459797498511018493e-04,1.484504100000000104e+00,1.675249233009260763e+00,2.500000000000000000e-01,4.125000000000003109e-01
2.462775461584276607e-04,1.486316579999999998e+00,1.673380338467054917e+00,2.500000000000000000e-01,5.156250000000003331e-01
2.465753424657534179e-04,1.487918120000000011e+00,1.671511116502265359e+00,2.500000000000000000e-01,6.187500000000003553e-01
2.468731387730792293e-04,1.489365859999999930e+00,1.669641593291821602e+00,2.500000000000000000e-01,7.218750000000003775e-01
2.471709350804050407e-04,1.490703780000000034e+00,1.667771795016872671e+00,2.500000000000000000e-01,8.250000000000003997e-01
2.474687313877307979e-04,1.491971839999999938e+00,1.665901747862419846e+00,2.500000000000000000e-01,9.281250000000004219e-01
2.477665276950566093e-04,1.493182500000000079e+00,1.664031478016948729e+00,2.500000000000000000e-01,1.031250000000000444e+00
2.480643240023823665e-04,1.494365200000000060e+00,1.662161011672064648e+00,2.500000000000000000e-01,1.134375000000000355e+00
2.483621203097081780e-04,1.495514100000000068e+00,1.660290375022123843e+00,2.500000000000000000e-01,1.237500000000000266e+00
2.486599166170339894e-04,1.496638499999999983e+00,1.658419594263867980e+00,2.500000000000000000e-01,1.340625000000000178e+00
2.489577129243597466e-04,1.497744420000000076e+00,1.656548695596057108e+00,2.500000000000000000e-01,1.443750000000000089e+00
2.492555092316855580e-04,1.498829860000000069e+00,1.654677705219101735e+00,2.500000000000000000e-01,1.546875000000000000e+00
2.495533055390113152e-04,1.499925519999999901e+00,1.652806649334697564e+00,2.500000000000000000e-01,1.649999999999999911e+00
2.498511018463371266e-04,1.501021200000000055e+00,1.650935554145456896e+00,2.500000000000000000e-01,1.753124999999999822e+00
2.501488981536628838e-04,1.502122020000000058e+00,1.649064445854543148e+00,2.500000000000000000e-01,1.856249999999999734e+00
2.504466944609886952e-04,1.503238180000000090e+00,1.647193350665302480e+00,2.500000000000000000e-01,1.959374999999999645e+00
2.507444907683145066e-04,1.504379099999999969e+00,1.645322294780898087e+00,2.500000000000000000e-01,2.062499999999999556e+00
2.510422870756402638e-04,1.505521839999999889e+00,1.643451304403942936e+00,2.500000000000000000e-01,2.165624999999999467e+00
2.513400833829660752e-04,1.506702540000000035e+00,1.641580405736131842e+00,2.500000000000000000e-01,2.268749999999999378e+00
2.516378796902918324e-04,1.507932859999999931e+00,1.639709624977876201e+00,2.500000000000000000e-01,2.371874999999999289e+00
2.519356759976176439e-04,1.509219679999999952e+00,1.637838988327935397e+00,2.500000000000000000e-01,2.474999999999999201e+00
2.522334723049434553e-04,1.510572119999999963e+00,1.635968521983051094e+00,2.500000000000000000e-01,2.578124999999999112e+00
2.525312686122692125e-04,1.512001219999999924e+00,1.634098252137580198e+00,2.500000000000000000e-01,2.681249999999999023e+00
2.528290649195950239e-04,1.513592580000000076e+00,1.632228204983127151e+00,2.500000000000000000e-01,2.784374999999998934e+00
2.531268612269207811e-04,1.515405239999999987e+00,1.630358406708178665e+00,2.500000000000000000e-01,2.887499999999998845e+00
2.534246575342465925e-04,1.517532620000000110e+00,1.628488883497734685e+00,2.500000000000000000e-01,2.990624999999998757e+00
2.537224538415724039e-04,1.520547660000000079e+00,1.626619661532944683e+00,2.500000000000000000e-01,3.093749999999998668e+00
2.540202501488981611e-04,1.532546980000000003e+00,1.624750766990739059e+00,-2.500000000000000000e-01,2.990624999999998757e+00
2.543180464562239725e-04,1.534674279999999946e+00,1.622882226043461884e+00,-2.500000000000000000e-01,2.887499999999998845e+00
2.546158427635497297e-04,1.536441380000000079e+00,1.621014064858506964e+00,-2.500000000000000000e-01,2.784374999999998934e+00
2.549136390708755411e-04,1.538014559999999920e+00,1.619146309597948141e+00,-2.500000000000000000e-01,2.681249999999999023e+00
2.552114353782012983e-04,1.539457040000000054e+00,1.617278986418176467e+00,-2.500000000000000000e-01,2.578124999999999112e+00
2.555092316855271098e-04,1.540807019999999916e+00,1.615412121469529838e+00,-2.500000000000000000e-01,2.474999999999999201e+00
2.558070279928529212e-04,1.542058460000000020e+00,1.613545740895931280e+00,-2.500000000000000000e-01,2.371874999999999289e+00
2.561048243001786784e-04,1.543292979999999925e+00,1.611679870834519468e+00,-2.500000000000000000e-01,2.268749999999999378e+00
2.564026206075044898e-04,1.544460900000000025e+00,1.609814537415283242e+00,-2.500000000000000000e-01,2.165624999999999467e+00
2.567004169148302470e-04,1.545614620000000050e+00,1.607949766760697674e+00,-2.500000000000000000e-01,2.062499999999999556e+00
2.569982132221560584e-04,1.546742679999999925e+00,1.606085584985355252e+00,-2.500000000000000000e-01,1.959374999999999645e+00
2.572960095294818698e-04,1.547842200000000057e+00,1.604222018195602173e+00,-2.500000000000000000e-01,1.856249999999999734e+00
2.575938058368076270e-04,1.548939580000000094e+00,1.602359092489173076e+00,-2.500000000000000000e-01,1.753124999999999822e+00
2.578916021441334384e-04,1.550030739999999962e+00,1.600496833954823339e+00,-2.500000000000000000e-01,1.649999999999999911e+00
2.581893984514591956e-04,1.551121339999999904e+00,1.598635268671966703e+00,-2.500000000000000000e-01,1.546875000000000000e+00
2.584871947587850070e-04,1.552216500000000110e+00,1.596774422710306673e+00,-2.500000000000000000e-01,1.443750000000000089e+00
2.587849910661108184e-04,1.553331140000000055e+00,1.594914322129475259e+00,-2.500000000000000000e-01,1.340625000000000178e+00
2.590827873734365757e-04,1.554451299999999980e+00,1.593054992978664375e+00,-2.500000000000000000e-01,1.237500000000000266e+00
2.593805836807623871e-04,1.555597139999999934e+00,1.591196461296263687e+00,-2.500000000000000000e-01,1.134375000000000355e+00
2.596783799880881443e-04,1.556778919999999955e+00,1.589338753109494684e+00,-2.500000000000000000e-01,1.031250000000000444e+00
2.599761762954139557e-04,1.558010899999999976e+00,1.587481894434045637e+00,-2.500000000000000000e-01,9.281250000000004219e-01
2.602739726027397671e-04,1.559274559999999976e+00,1.585625911273709443e+00,-2.500000000000000000e-01,8.250000000000003997e-01
2.605717689100655243e-04,1.560619200000000095e+00,1.583770829620017695e+00,-2.500000000000000000e-01,7.218750000000003775e-01
2.608695652173913357e-04,1.562050479999999908e+00,1.581916675451876531e+00,-2.500000000000000000e-01,6.187500000000003553e-01
2.611673615247170929e-04,1.563618860000000055e+00,1.580063474735204254e+00,-2.500000000000000000e-01,5.156250000000003331e-01
2.614651578320429043e-04,1.565412500000000096e+00,1.578211253422566074e+00,-2.500000000000000000e-01,4.125000000000003109e-01
2.617629541393686615e-04,1.567537540000000007e+00,1.576360037452812168e+00,-2.500000000000000000e-01,3.093750000000002887e-01
2.620607504466944729e-04,1.570508180000000031e+00,1.574509852750712868e+00,-2.500000000000000000e-01,2.062500000000002942e-01
2.623585467540202843e-04,1.582360159999999905e+00,1.572660725226597167e+00,2.500000000000000000e-01,3.093750000000002887e-01
2.626563430613460415e-04,1.584508280000000102e+00,1.570812680775989234e+00,2.500000000000000000e-01,4.125000000000003109e-01
2.629541393686718530e-04,1.586320420000000064e+00,1.568965745279244484e+00,2.500000000000000000e-01,5.156250000000003331e-01
2.632519356759976102e-04,1.587920100000000057e+00,1.567119944601190529e+00,2.500000000000000000e-01,6.187500000000003553e-01
2.635497319833234216e-04,1.589371620000000096e+00,1.565275304590760141e+00,2.500000000000000000e-01,7.218750000000003775e-01
2.638475282906492330e-04,1.590703119999999915e+00,1.563431851080633539e+00,2.500000000000000000e-01,8.250000000000003997e-01
2.641453245979749902e-04,1.591972659999999928e+00,1.561589609886875341e+00,2.500000000000000000e-01,9.281250000000004219e-01
2.644431209053008016e-04,1.593181200000000075e+00,1.559748606808570859e+00,2.500000000000000000e-01,1.031250000000000444e+00
2.647409172126265588e-04,1.594368320000000061e+00,1.557908867627468608e+00,2.500000000000000000e-01,1.134375000000000355e+00
2.650387135199523702e-04,1.595517859999999954e+00,1.556070418107615483e+00,2.500000000000000000e-01,1.237500000000000266e+00
2.653365098272781816e-04,1.596637220000000079e+00,1.554233283994999271e+00,2.500000000000000000e-01,1.340625000000000178e+00
2.656343061346039388e-04,1.597748240000000042e+00,1.552397491017185605e+00,2.500000000000000000e-01,1.443750000000000089e+00
2.659321024419297502e-04,1.598833680000000035e+00,1.550563064882958919e+00,2.500000000000000000e-01,1.546875000000000000e+00
2.662298987492555074e-04,1.599927319999999931e+00,1.548730031281962072e+00,2.500000000000000000e-01,1.649999999999999911e+00
2.665276950565813189e-04,1.601021479999999997e+00,1.546898415884336186e+00,2.500000000000000000e-01,1.753124999999999822e+00
2.668254913639070761e-04,1.602128339999999929e+00,1.545068244340362718e+00,2.500000000000000000e-01,1.856249999999999734e+00
2.671232876712328875e-04,1.603236880000000086e+00,1.543239542280101961e+00,2.500000000000000000e-01,1.959374999999999645e+00
2.674210839785586989e-04,1.604378660000000067e+00,1.541412335313035786e+00,2.500000000000000000e-01,2.062499999999999556e+00
2.677188802858844561e-04,1.605525539999999918e+00,1.539586649027709253e+00,2.500000000000000000e-01,2.165624999999999467e+00
2.680166765932102675e-04,1.606701539999999984e+00,1.537762508991369792e+00,2.500000000000000000e-01,2.268749999999999378e+00
2.683144729005360247e-04,1.607934299999999928e+00,1.535939940749612376e+00,2.500000000000000000e-01,2.371874999999999289e+00
2.686122692078618361e-04,1.609223440000000060e+00,1.534118969826019363e+00,2.500000000000000000e-01,2.474999999999999201e+00
2.689100655151876475e-04,1.610571460000000066e+00,1.532299621721804561e+00,2.500000000000000000e-01,2.578124999999999112e+00
2.692078618225134047e-04,1.612005399999999922e+00,1.530481921915455512e+00,2.500000000000000000e-01,2.681249999999999023e+00
2.695056581298392161e-04,1.613593199999999950e+00,1.528665895862376001e+00,2.500000000000000000e-01,2.784374999999998934e+00
2.698034544371649733e-04,1.615403619999999929e+00,1.526851568994531450e+00,2.500000000000000000e-01,2.887499999999998845e+00
2.701012507444907848e-04,1.617539559999999987e+00,1.525038966720090094e+00,2.500000000000000000e-01,2.990624999999998757e+00
2.703990470518165962e-04,1.620540679999999956e+00,1.523228114423069712e+00,2.500000000000000000e-01,3.093749999999998668e+00
2.706968433591423534e-04,1.632546400000000064e+00,1.521419037462981017e+00,-2.500000000000000000e-01,2.990624999999998757e+00
2.709946396664681648e-04,1.634671739999999929e+00,1.519611761174471720e+00,-2.500000000000000000e-01,2.887499999999998845e+00
2.712924359737939220e-04,1.636440099999999953e+00,1.517806310866974151e+00,-2.500000000000000000e-01,2.784374999999998934e+00
2.715902322811197334e-04,1.638011719999999949e+00,1.516002711824347315e+00,-2.500000000000000000e-01,2.681249999999999023e+00
2.718880285884455448e-04,1.639457299999999895e+00,1.514200989304526734e+00,-2.500000000000000000e-01,2.578124999999999112e+00
2.721858248957713020e-04,1.640804699999999894e+00,1.512401168539166951e+00,-2.500000000000000000e-01,2.474999999999999201e+00
2.724836212030971134e-04,1.642061739999999936e+00,1.510603274733291368e+00,-2.500000000000000000e-01,2.371874999999999289e+00
2.727814175104228706e-04,1.643294980000000072e+00,1.508807333064937417e+00,-2.500000000000000000e-01,2.268749999999999378e+00
2.730792138177486820e-04,1.644461979999999990e+00,1.507013368684803734e+00,-2.500000000000000000e-01,2.165624999999999467e+00
2.733770101250744392e-04,1.645614899999999992e+00,1.505221406715900212e+00,-2.500000000000000000e-01,2.062499999999999556e+00
2.736748064324002506e-04,1.646745839999999905e+00,1.503431472253192513e+00,-2.500000000000000000e-01,1.959374999999999645e+00
2.739726027397260621e-04,1.647843139999999984e+00,1.501643590363254566e+00,-2.500000000000000000e-01,1.856249999999999734e+00
2.742703990470518193e-04,1.648940379999999983e+00,1.499857786083915512e+00,-2.500000000000000000e-01,1.753124999999999822e+00
2.745681953543776307e-04,1.650032200000000060e+00,1.498074084423908214e+00,-2.500000000000000000e-01,1.649999999999999911e+00
2.748659916617033879e-04,1.651121580000000089e+00,1.496292510362520201e+00,-2.500000000000000000e-01,1.546875000000000000e+00
2.751637879690291993e-04,1.652215580000000017e+00,1.494513088849244831e+00,-2.500000000000000000e-01,1.443750000000000089e+00
2.754615842763550107e-04,1.653328219999999904e+00,1.492735844803429579e+00,-2.500000000000000000e-01,1.340625000000000178e+00
2.757593805836807679e-04,1.654453659999999937e+00,1.490960803113929423e+00,-2.500000000000000000e-01,1.237500000000000266e+00
2.760571768910065793e-04,1.655598759999999947e+00,1.489187988638755344e+00,-2.500000000000000000e-01,1.134375000000000355e+00
2.763549731983323365e-04,1.656782779999999899e+00,1.487417426204730386e+00,-2.500000000000000000e-01,1.031250000000000444e+00
2.766527695056581479e-04,1.658011059999999981e+00,1.485649140607137264e+00,-2.500000000000000000e-01,9.281250000000004219e-01
2.769505658129839593e-04,1.659274939999999976e+00,1.483883156609375309e+00,-2.500000000000000000e-01,8.250000000000003997e-01
2.772483621203097165e-04,1.660622559999999970e+00,1.482119498942610969e+00,-2.500000000000000000e-01,7.218750000000003775e-01
2.775461584276355280e-04,1.662052160000000001e+00,1.480358192305431642e+00,-2.500000000000000000e-01,6.187500000000003553e-01
2.778439547349612852e-04,1.663622900000000016e+00,1.478599261363502171e+00,-2.500000000000000000e-01,5.156250000000003331e-01
2.781417510422870966e-04,1.665412319999999946e+00,1.476842730749215793e+00,-2.500000000000000000e-01,4.125000000000003109e-01
2.784395473496129080e-04,1.667544399999999927e+00,1.475088625061352854e+00,-2.500000000000000000e-01,3.093750000000002887e-01
2.787373436569386652e-04,1.670514199999999949e+00,1.473336968864733754e+00,-2.500000000000000000e-01,2.062500000000002942e-01
2.790351399642644766e-04,1.682359179999999954e+00,1.471587786689875665e+00,2.500000000000000000e-01,3.093750000000002887e-01
2.793329362715902338e-04,1.684506660000000045e+00,1.469841103032649254e+00,2.500000000000000000e-01,4.125000000000003109e-01
2.796307325789160452e-04,1.686319120000000060e+00,1.468096942353935397e+00,2.500000000000000000e-01,5.156250000000003331e-01
2.799285288862418024e-04,1.687916580000000000e+00,1.466355329079283010e+00,2.500000000000000000e-01,6.187500000000003553e-01
2.802263251935676138e-04,1.689365540000000054e+00,1.464616287598566213e+00,2.500000000000000000e-01,7.218750000000003775e-01
2.805241215008934252e-04,1.690701859999999890e+00,1.462879842265643715e+00,2.500000000000000000e-01,8.250000000000003997e-01
2.808219178082191824e-04,1.691971600000000020e+00,1.461146017398017527e+00,2.500000000000000000e-01,9.281250000000004219e-01
2.811197141155449939e-04,1.693179919999999949e+00,1.459414837276491239e+00,2.500000000000000000e-01,1.031250000000000444e+00
2.814175104228707511e-04,1.694367039999999935e+00,1.457686326144831401e+00,2.500000000000000000e-01,1.134375000000000355e+00
2.817153067301965625e-04,1.695514659999999951e+00,1.455960508209427795e+00,2.500000000000000000e-01,1.237500000000000266e+00
2.820131030375223739e-04,1.696641040000000045e+00,1.454237407638953705e+00,2.500000000000000000e-01,1.340625000000000178e+00
2.823108993448481311e-04,1.697748400000000046e+00,1.452517048564028856e+00,2.500000000000000000e-01,1.443750000000000089e+00
2.826086956521739425e-04,1.698830899999999922e+00,1.450799455076879241e+00,2.500000000000000000e-01,1.546875000000000000e+00
2.829064919594996997e-04,1.699924400000000002e+00,1.449084651231002052e+00,2.500000000000000000e-01,1.649999999999999911e+00
2.832042882668255111e-04,1.701021059999999974e+00,1.447372661040827069e+00,2.500000000000000000e-01,1.753124999999999822e+00
2.835020845741513225e-04,1.702126079999999986e+00,1.445663508481382031e+00,2.500000000000000000e-01,1.856249999999999734e+00
2.837998808814770797e-04,1.703235899999999914e+00,1.443957217487955580e+00,2.500000000000000000e-01,1.959374999999999645e+00
2.840976771888028911e-04,1.704377379999999942e+00,1.442253811955761522e+00,2.500000000000000000e-01,2.062499999999999556e+00
2.843954734961286483e-04,1.705527159999999931e+00,1.440553315739606877e+00,2.500000000000000000e-01,2.165624999999999467e+00
2.846932698034544598e-04,1.706701859999999904e+00,1.438855752653554587e+00,2.500000000000000000e-01,2.268749999999999378e+00
2.849910661107802170e-04,1.707933539999999972e+00,1.437161146470592676e+00,2.500000000000000000e-01,2.371874999999999289e+00
2.852888624181060284e-04,1.709218380000000037e+00,1.435469520922298514e+00,2.500000000000000000e-01,2.474999999999999201e+00
2.855866587254318398e-04,1.710569779999999929e+00,1.433780899698510192e+00,2.500000000000000000e-01,2.578124999999999112e+00
2.858844550327575970e-04,1.712008980000000014e+00,1.432095306446991456e+00,2.500000000000000000e-01,2.681249999999999023e+00
2.861822513400834084e-04,1.713589739999999972e+00,1.430412764773101086e+00,2.500000000000000000e-01,2.784374999999998934e+00
2.864800476474091656e-04,1.715399040000000097e+00,1.428733298239464933e+00,2.500000000000000000e-01,2.887499999999998845e+00
2.867778439547349770e-04,1.717536820000000075e+00,1.427056930365641962e+00,2.500000000000000000e-01,2.990624999999998757e+00
2.870756402620607884e-04,1.720548619999999973e+00,1.425383684627798520e+00,2.500000000000000000e-01,3.093749999999998668e+00
2.873734365693865456e-04,1.732547800000000082e+00,1.423713584458377701e+00,-2.500000000000000000e-01,2.990624999999998757e+00
2.876712328767123570e-04,1.734671480000000043e+00,1.422046653245770731e+00,-2.500000000000000000e-01,2.887499999999998845e+00
2.879690291840381142e-04,1.736438820000000050e+00,1.420382914333990332e+00,-2.500000000000000000e-01,2.784374999999998934e+00
2.882668254913639256e-04,1.738015220000000083e+00,1.418722391022344320e+00,-2.500000000000000000e-01,2.681249999999999023e+00
2.885646217986897371e-04,1.739454999999999973e+00,1.417065106565107868e+00,-2.500000000000000000e-01,2.578124999999999112e+00
2.888624181060154943e-04,1.740806239999999949e+00,1.415411084171199763e+00,-2.500000000000000000e-01,2.474999999999999201e+00
2.891602144133413057e-04,1.742059800000000047e+00,1.413760347003854445e+00,-2.500000000000000000e-01,2.371874999999999289e+00
2.894580107206670629e-04,1.743293399999999993e+00,1.412112918180301602e+00,-2.500000000000000000e-01,2.268749999999999378e+00
2.897558070279928743e-04,1.744463279999999950e+00,1.410468820771438425e+00,-2.500000000000000000e-01,2.165624999999999467e+00
2.900536033353186857e-04,1.745614119999999936e+00,1.408828077801509426e+00,-2.500000000000000000e-01,2.062499999999999556e+00
2.903513996426444429e-04,1.746745680000000078e+00,1.407190712247782693e+00,-2.500000000000000000e-01,1.959374999999999645e+00
2.906491959499702543e-04,1.747841659999999964e+00,1.405556747040227705e+00,-2.500000000000000000e-01,1.856249999999999734e+00
2.909469922572960115e-04,1.748939500000000091e+00,1.403926205061196253e+00,-2.500000000000000000e-01,1.753124999999999822e+00
2.912447885646218229e-04,1.750030460000000065e+00,1.402299109145098921e+00,-2.500000000000000000e-01,1.649999999999999911e+00
2.915425848719475801e-04,1.751121839999999930e+00,1.400675482078088452e+00,-2.500000000000000000e-01,1.546875000000000000e+00
2.918403811792733915e-04,1.752215620000000085e+00,1.399055346597738225e+00,-2.500000000000000000e-01,1.443750000000000089e+00
2.921381774865992030e-04,1.753333299999999983e+00,1.397438725392725178e+00,-2.500000000000000000e-01,1.340625000000000178e+00
2.924359737939249602e-04,1.754452239999999996e+00,1.395825641102512060e+00,-2.500000000000000000e-01,1.237500000000000266e+00
2.927337701012507716e-04,1.755598479999999961e+00,1.394216116317029019e+00,-2.500000000000000000e-01,1.134375000000000355e+00
2.930315664085765288e-04,1.756781039999999905e+00,1.392610173576359411e+00,-2.500000000000000000e-01,1.031250000000000444e+00
2.933293627159023402e-04,1.758010779999999995e+00,1.391007835370421830e+00,-2.500000000000000000e-01,9.281250000000004219e-01
2.936271590232281516e-04,1.759274819999999906e+00,1.389409124138656804e+00,-2.500000000000000000e-01,8.250000000000003997e-01
2.939249553305539088e-04,1.760619680000000020e+00,1.387814062269713045e+00,-2.500000000000000000e-01,7.218750000000003775e-01
2.942227516378797202e-04,1.762050780000000039e+00,1.386222672101131037e+00,-2.500000000000000000e-01,6.187500000000003553e-01
2.945205479452054774e-04,1.763621099999999942e+00,1.384634975919033284e+00,-2.500000000000000000e-01,5.156250000000003331e-01
2.948183442525312888e-04,1.765414180000000055e+00,1.383050995957810780e+00,-2.500000000000000000e-01,4.125000000000003109e-01
2.951161405598571002e-04,1.767546119999999998e+00,1.381470754399811707e+00,-2.500000000000000000e-01,3.093750000000002887e-01
2.954139368671828574e-04,1.770506879999999894e+00,1.379894273375031677e+00,-2.500000000000000000e-01,2.062500000000002942e-01
2.957117331745086689e-04,1.782354959999999933e+00,1.378321574960801765e+00,2.500000000000000000e-01,3.093750000000002887e-01
2.960095294818344261e-04,1.784505379999999919e+00,1.376752681181481863e+00,2.500000000000000000e-01,4.125000000000003109e-01
2.963073257891602375e-04,1.786317860000000035e+00,1.375187614008150261e+00,2.500000000000000000e-01,5.156250000000003331e-01
2.966051220964859947e-04,1.787915300000000096e+00,1.373626395358297669e+00,2.500000000000000000e-01,6.187500000000003553e-01
2.969029184038118061e-04,1.789364259999999929e+00,1.372069047095518357e+00,2.500000000000000000e-01,7.218750000000003775e-01
2.972007147111376175e-04,1.790703280000000008e+00,1.370515591029205504e+00,2.500000000000000000e-01,8.250000000000003997e-01
2.974985110184633747e-04,1.791968840000000007e+00,1.368966048914245448e+00,2.500000000000000000e-01,9.281250000000004219e-01
2.977963073257891861e-04,1.793183280000000046e+00,1.367420442450711704e+00,2.500000000000000000e-01,1.031250000000000444e+00
2.980941036331149433e-04,1.794362940000000073e+00,1.365878793283564319e+00,2.500000000000000000e-01,1.134375000000000355e+00
2.983918999404407547e-04,1.795518640000000055e+00,1.364341123002342115e+00,2.500000000000000000e-01,1.237500000000000266e+00
2.986896962477665661e-04,1.796639759999999919e+00,1.362807453140864933e+00,2.500000000000000000e-01,1.340625000000000178e+00
2.989874925550923233e-04,1.797745699999999891e+00,1.361277805176929201e+00,2.500000000000000000e-01,1.443750000000000089e+00
2.992852888624181347e-04,1.798831120000000006e+00,1.359752200532007071e+00,2.500000000000000000e-01,1.546875000000000000e+00
2.995830851697438920e-04,1.799926799999999938e+00,1.358230660570949100e+00,2.500000000000000000e-01,1.649999999999999911e+00
2.998808814770697034e-04,1.801022480000000092e+00,1.356713206601681376e+00,2.500000000000000000e-01,1.753124999999999822e+00
3.001786777843955148e-04,1.802123300000000095e+00,1.355199859874910651e+00,2.500000000000000000e-01,1.856249999999999734e+00
3.004764740917212720e-04,1.803237060000000058e+00,1.353690641583824128e+00,2.500000000000000000e-01,1.959374999999999645e+00
3.007742703990470834e-04,1.804376079999999938e+00,1.352185572863793928e+00,2.500000000000000000e-01,2.062499999999999556e+00
3.010720667063728406e-04,1.805522980000000111e+00,1.350684674792080653e+00,2.500000000000000000e-01,2.165624999999999467e+00
3.013698630136986520e-04,1.806704620000000094e+00,1.349187968387538739e+00,2.500000000000000000e-01,2.268749999999999378e+00
3.016676593210244634e-04,1.807933739999999956e+00,1.347695474610321131e+00,2.500000000000000000e-01,2.371874999999999289e+00
3.019654556283502206e-04,1.809220639999999936e+00,1.346207214361586857e+00,2.500000000000000000e-01,2.474999999999999201e+00
3.022632519356760320e-04,1.810575519999999994e+00,1.344723208483207699e+00,2.500000000000000000e-01,2.578124999999999112e+00
3.025610482430017892e-04,1.812002179999999907e+00,1.343243477757476878e+00,2.500000000000000000e-01,2.681249999999999023e+00
3.028588445503276006e-04,1.813595260000000042e+00,1.341768042906815950e+00,2.500000000000000000e-01,2.784374999999998934e+00
3.031566408576533578e-04,1.815407980000000032e+00,1.340296924593488814e+00,2.500000000000000000e-01,2.887499999999998845e+00
3.034544371649791693e-04,1.817541679999999937e+00,1.338830143419307728e+00,2.500000000000000000e-01,2.990624999999998757e+00
3.037522334723049807e-04,1.820548679999999919e+00,1.337367719925347309e+00,2.500000000000000000e-01,3.093749999999998668e+00
3.040500297796307379e-04,1.832551459999999910e+00,1.335909674591657215e+00,-2.500000000000000000e-01,2.990624999999998757e+00
3.043478260869565493e-04,1.834666480000000099e+00,1.334456027836973480e+00,-2.500000000000000000e-01,2.887499999999998845e+00
3.046456223942823065e-04,1.836437679999999961e+00,1.333006800018434523e+00,-2.500000000000000000e-01,2.784374999999998934e+00
3.049434187016081179e-04,1.838013880000000100e+00,1.331562011431294268e+00,-2.500000000000000000e-01,2.681249999999999023e+00
3.052412150089339293e-04,1.839454700000000109e+00,1.330121682308639697e+00,-2.500000000000000000e-01,2.578124999999999112e+00
3.055390113162596865e-04,1.840804260000000081e+00,1.328685832821105972e+00,-2.500000000000000000e-01,2.474999999999999201e+00
3.058368076235854979e-04,1.842058200000000090e+00,1.327254483076595104e+00,-2.500000000000000000e-01,2.371874999999999289e+00
3.061346039309112551e-04,1.843295319999999959e+00,1.325827653119993510e+00,-2.500000000000000000e-01,2.268749999999999378e+00
3.064324002382370665e-04,1.844461659999999892e+00,1.324405362932891572e+00,-2.500000000000000000e-01,2.165624999999999467e+00
3.067301965455628780e-04,1.845613640000000055e+00,1.322987632433304306e+00,-2.500000000000000000e-01,2.062499999999999556e+00
3.070279928528886352e-04,1.846746060000000078e+00,1.321574481475392027e+00,-2.500000000000000000e-01,1.959374999999999645e+00
3.073257891602144466e-04,1.847843219999999897e+00,1.320165929849181907e+00,-2.500000000000000000e-01,1.856249999999999734e+00
3.076235854675402038e-04,1.848937999999999970e+00,1.318761997280291531e+00,-2.500000000000000000e-01,1.753124999999999822e+00
3.079213817748660152e-04,1.850029839999999925e+00,1.317362703429652004e+00,-2.500000000000000000e-01,1.649999999999999911e+00
3.082191780821917724e-04,1.851119739999999902e+00,1.315968067893233506e+00,-2.500000000000000000e-01,1.546875000000000000e+00
3.085169743895175838e-04,1.852214140000000064e+00,1.314578110201769512e+00,-2.500000000000000000e-01,1.443750000000000089e+00
3.088147706968433952e-04,1.853332379999999890e+00,1.313192849820485009e+00,-2.500000000000000000e-01,1.340625000000000178e+00
3.091125670041691524e-04,1.854451599999999978e+00,1.311812306148822938e+00,-2.500000000000000000e-01,1.237500000000000266e+00
3.094103633114949638e-04,1.855597079999999899e+00,1.310436498520171300e+00,-2.500000000000000000e-01,1.134375000000000355e+00
3.097081596188207210e-04,1.856780279999999950e+00,1.309065446201595595e+00,-2.500000000000000000e-01,1.031250000000000444e+00
3.100059559261465324e-04,1.858010479999999909e+00,1.307699168393565259e+00,-2.500000000000000000e-01,9.281250000000004219e-01
3.103037522334723439e-04,1.859276099999999987e+00,1.306337684229687435e+00,-2.500000000000000000e-01,8.250000000000003997e-01
3.106015485407981011e-04,1.860615740000000073e+00,1.304981012776438742e+00,-2.500000000000000000e-01,7.218750000000003775e-01
3.108993448481239125e-04,1.862050240000000079e+00,1.303629173032896382e+00,-2.500000000000000000e-01,6.187500000000003553e-01
3.111971411554496697e-04,1.863617740000000023e+00,1.302282183930475012e+00,-2.500000000000000000e-01,5.156250000000003331e-01
3.114949374627754811e-04,1.865408579999999983e+00,1.300940064332658297e+00,-2.500000000000000000e-01,4.125000000000003109e-01
3.117927337701012925e-04,1.867531980000000091e+00,1.299602833034737781e+00,-2.500000000000000000e-01,3.093750000000002887e-01
3.120905300774270497e-04,1.870497840000000078e+00,1.298270508763547770e+00,-2.500000000000000000e-01,2.062500000000002942e-01
3.123883263847528611e-04,1.882358839999999978e+00,1.296943110177203762e+00,2.500000000000000000e-01,3.093750000000002887e-01
3.126861226920786183e-04,1.884509219999999985e+00,1.295620655864841320e+00,2.500000000000000000e-01,4.125000000000003109e-01
