time,vind,vout_dac_upper,voutp1,voutn1,vout_comp_upper,vout_dac_lower,voutp2,voutn2,vout_comp_lower
2.561852829999999699e+02,-1.164724719999999936e-01,-4.541940680000000063e-01,5.227968779999999649e-01,9.769909460000000267e-01,1.692494469999999893e-07,1.026053319999999935e-01,8.011968900000000504e-01,6.985915579999999458e-01,1.499999379999999993e+00
2.562500119999999697e+02,-1.176888769999999973e-01,-4.553237199999999874e-01,5.222503760000000161e-01,9.775740960000000035e-01,-4.397406200000000039e-04,1.037423950000000011e-01,8.017842910000000378e-01,6.980418959999999950e-01,1.498745729999999998e+00
2.562504690000000096e+02,-1.176974570000000053e-01,-2.913824780000000003e-01,5.997239589999999732e-01,8.911064370000000290e-01,1.256105489999999935e-06,2.474990119999999905e-01,8.697930230000000540e-01,6.222940120000000075e-01,1.500006890000000093e+00
2.562587369999999964e+02,-1.178528169999999986e-01,-1.342677160000000031e-03,7.509815680000000437e-01,7.523242449999999470e-01,1.690490470000000056e-07,1.419201109999999920e-03,7.524596460000000375e-01,7.510404450000000010e-01,1.499999379999999993e+00
2.563750129999999672e+02,-1.200376729999999975e-01,-4.991373889999999790e-05,7.499740560000000000e-01,7.500239699999999843e-01,-8.642134469999999361e-05,5.139825329999999840e-05,7.500249079999999902e-01,7.499735100000000099e-01,1.499758469999999955e+00
2.563750699999999938e+02,-1.200387509999999991e-01,-5.699164469999999991e-05,7.496966360000000273e-01,7.497536270000000336e-01,-7.551051200000000099e-05,4.436455259999999703e-05,7.497475110000000331e-01,7.497031469999999587e-01,1.499642509999999929e+00
2.563768780000000334e+02,-1.200727109999999986e-01,-1.761565260000000077e-01,6.618109920000000423e-01,8.379675180000000223e-01,1.679551540000000003e-07,-1.759920359999999906e-01,6.618936189999999886e-01,8.378856550000000070e-01,1.499999370000000054e+00
2.566064450000000079e+02,-1.243855650000000035e-01,-1.801356940000000129e-01,6.597679929999999970e-01,8.399036869999999544e-01,1.683232549999999898e-07,-1.718863690000000111e-01,6.639152270000000522e-01,8.358015960000000355e-01,1.499999379999999993e+00
2.576064450000000079e+02,-1.431598859999999862e-01,-1.977420139999999937e-01,6.509684679999999668e-01,8.487104829999999600e-01,1.673820609999999925e-07,-1.542990250000000063e-01,6.727340480000000289e-01,8.270330729999999519e-01,1.499999379999999993e+00
2.586064450000000079e+02,-1.619115999999999889e-01,-2.153256620000000010e-01,6.421811299999999889e-01,8.575067910000000460e-01,1.671058240000000110e-07,-1.367340280000000075e-01,6.815267189999999475e-01,8.182607469999999550e-01,1.499999379999999993e+00
2.596064450000000079e+02,-1.806377459999999879e-01,-2.328835300000000053e-01,6.334076010000000423e-01,8.662911309999999920e-01,1.670220999999999905e-07,-1.191941059999999941e-01,6.903035629999999534e-01,8.094976699999999470e-01,1.499999379999999993e+00
2.606064450000000079e+02,-1.993353680000000128e-01,-2.504124050000000046e-01,6.246494599999999897e-01,8.750618660000000215e-01,1.669965449999999871e-07,-1.016818889999999975e-01,6.990650419999999698e-01,8.007469310000000506e-01,1.499999379999999993e+00
2.616064450000000079e+02,-2.180015120000000084e-01,-2.679089319999999885e-01,6.159082599999999852e-01,8.838171919999999737e-01,1.669886959999999964e-07,-8.420002320000000151e-02,7.078104920000000133e-01,7.920105149999999705e-01,1.499999379999999993e+00
2.626064450000000079e+02,-2.366332309999999994e-01,-2.853695800000000116e-01,6.071855739999999502e-01,8.925551539999999617e-01,1.669863439999999878e-07,-6.675117880000000503e-02,7.165389030000000048e-01,7.832900820000000541e-01,1.499999379999999993e+00
2.636064450000000079e+02,-2.552275840000000073e-01,-3.027906140000000135e-01,5.984830490000000447e-01,9.012736620000000309e-01,1.669855499999999927e-07,-4.933804060000000075e-02,7.252491309999999913e-01,7.745871720000000460e-01,1.499999379999999993e+00
2.646064449999999511e+02,-2.737816330000000242e-01,-3.201680499999999818e-01,5.898024560000000305e-01,9.099705059999999568e-01,1.669853519999999892e-07,-3.196330389999999660e-02,7.339399720000000515e-01,7.659032759999999662e-01,1.499999379999999993e+00
2.656064450000000079e+02,-2.922924479999999825e-01,-3.374976149999999731e-01,5.811457370000000511e-01,9.186433529999999958e-01,1.669852139999999915e-07,-1.462966979999999993e-02,7.426101969999999719e-01,7.572398670000000109e-01,1.499999379999999993e+00
2.666064450000000079e+02,-3.107571069999999769e-01,-3.547746379999999755e-01,5.725150449999999447e-01,9.272896830000000312e-01,1.669851660000000027e-07,2.660158440000000117e-03,7.512585720000000133e-01,7.485984129999999626e-01,1.499999379999999993e+00
2.676064450000000079e+02,-3.291726939999999879e-01,-3.719940090000000144e-01,5.639127779999999479e-01,9.359067869999999623e-01,1.669853560000000037e-07,1.990347790000000089e-02,7.598838679999999624e-01,7.399803900000000434e-01,1.499999379999999993e+00
2.686064450000000079e+02,-3.475363009999999919e-01,-3.891500789999999821e-01,5.553416270000000043e-01,9.444917069999999581e-01,1.669851649999999990e-07,3.709758839999999919e-02,7.684848629999999625e-01,7.313872740000000316e-01,1.499999379999999993e+00
2.696064450000000079e+02,-3.658450280000000165e-01,-4.062365689999999918e-01,5.468046100000000243e-01,9.530411789999999606e-01,1.669852340000000111e-07,5.423979419999999663e-02,7.770603350000000464e-01,7.228205399999999559e-01,1.499999379999999993e+00
2.706064450000000079e+02,-3.840959829999999742e-01,-4.232465100000000202e-01,5.383050999999999808e-01,9.615516100000000010e-01,1.669852190000000096e-07,7.132740490000000211e-02,7.856090449999999503e-01,7.142816400000000510e-01,1.499999379999999993e+00
2.716064450000000079e+02,-4.022862859999999929e-01,-4.401722439999999903e-01,5.298468349999999605e-01,9.700190789999999508e-01,1.669852069999999926e-07,8.835773669999999469e-02,7.941297189999999562e-01,7.057719829999999916e-01,1.499999379999999993e+00
2.720000100000000316e+02,-4.094280849999999972e-01,-4.468028239999999873e-01,5.263916389999999668e-01,9.731944630000000096e-01,-3.417562249999999671e-05,9.504327669999999839e-02,7.973551209999999445e-01,7.023118440000000184e-01,1.499957720000000050e+00
2.720001639999999838e+02,-4.094308839999999949e-01,-4.466526279999999960e-01,5.261240099999999753e-01,9.727766380000000268e-01,1.451580599999999932e-06,9.501130139999999780e-02,7.970429220000000425e-01,7.020316210000000501e-01,1.499994959999999988e+00
2.720139629999999897e+02,-4.096810960000000224e-01,-4.465420950000000277e-01,5.262017460000000257e-01,9.727438400000000263e-01,6.130766769999999975e-07,9.511191369999999479e-02,7.971313639999999534e-01,7.020194509999999610e-01,1.499875180000000086e+00
2.721250170000000139e+02,-4.116944300000000001e-01,-4.483028450000000054e-01,5.251722159999999695e-01,9.734750610000000304e-01,1.403224530000000009e-06,9.691200760000000247e-02,7.978932460000000004e-01,7.009812380000000065e-01,1.499996920000000067e+00
2.721251220000000330e+02,-4.116963260000000013e-01,-4.484158939999999816e-01,5.252766819999999948e-01,9.736925760000000318e-01,-1.781661340000000038e-02,9.695772360000000367e-02,7.980581519999999651e-01,7.011004280000000533e-01,1.494253639999999939e+00
2.721271310000000199e+02,-4.117327390000000142e-01,-4.489390850000000155e-01,5.253408710000000426e-01,9.742799559999999470e-01,2.558408940000000070e-07,9.719870449999999662e-02,7.984260069999999931e-01,7.012273020000000523e-01,1.499999419999999972e+00
2.721852499999999964e+02,-4.127860769999999735e-01,-4.499259259999999760e-01,5.249177310000000540e-01,9.748436569999999746e-01,1.692494810000000068e-07,9.818656979999999812e-02,7.989837429999999685e-01,7.007971729999999955e-01,1.499999379999999993e+00
2.722500119999999697e+02,-4.139595489999999822e-01,-4.510178269999999823e-01,5.243899920000000270e-01,9.754078179999999820e-01,-4.409823540000000226e-04,9.928339989999999948e-02,7.995510580000000367e-01,7.002676580000000151e-01,1.498742159999999934e+00
2.722505189999999970e+02,-4.139687189999999850e-01,-2.760011700000000179e-01,6.076122320000000299e-01,8.836134020000000477e-01,1.076639729999999905e-06,2.471036460000000101e-01,8.696866429999999815e-01,6.225829969999999713e-01,1.500006179999999967e+00
2.722629779999999755e+02,-4.141944539999999897e-01,1.263285010000000062e-02,7.566924590000000395e-01,7.440596090000000107e-01,1.690377810000000076e-07,-1.283783909999999980e-02,7.439519660000000201e-01,7.567898050000000376e-01,1.499999379999999993e+00
2.723750169999999571e+02,-4.162238129999999980e-01,-8.300515949999999520e-05,7.499569600000000058e-01,7.500399650000000307e-01,-3.852515760000000040e-05,8.504523609999999349e-05,7.500413379999999464e-01,7.499562929999999961e-01,1.499855930000000059e+00
2.723751219999999762e+02,-4.162257070000000003e-01,-3.547648829999999753e-04,7.490682039999999597e-01,7.494229690000000499e-01,5.838054449999999956e-05,-1.877281580000000080e-04,7.491520839999999959e-01,7.493398119999999940e-01,1.500092140000000018e+00
2.723778760000000148e+02,-4.162755870000000025e-01,-1.761032439999999921e-01,6.617683119999999697e-01,8.378715559999999618e-01,1.689260330000000006e-07,-1.758430059999999961e-01,6.618991829999999466e-01,8.377421900000000532e-01,1.499999379999999993e+00
2.727471020000000408e+02,-4.229574549999999822e-01,-1.824053459999999960e-01,6.586343270000000194e-01,8.410396730000000431e-01,1.681100819999999942e-07,-1.696188999999999891e-01,6.650571920000000192e-01,8.346760920000000361e-01,1.499999379999999993e+00
2.737471019999999839e+02,-4.410082770000000041e-01,-1.993340700000000021e-01,6.501737570000000188e-01,8.495078280000000204e-01,1.673205329999999933e-07,-1.527093670000000125e-01,6.735320740000000361e-01,8.262414409999999654e-01,1.499999379999999993e+00
2.747471020000000408e+02,-4.589894580000000168e-01,-2.161962080000000008e-01,6.417473169999999838e-01,8.579435250000000401e-01,1.670872339999999944e-07,-1.358663240000000105e-01,6.819630500000000151e-01,8.178293739999999978e-01,1.499999379999999993e+00
2.757471019999999839e+02,-4.768981600000000154e-01,-2.329888340000000058e-01,6.333564999999999889e-01,8.663453340000000225e-01,1.670165839999999924e-07,-1.190923279999999973e-01,6.903566340000000245e-01,8.094489620000000496e-01,1.499999379999999993e+00
2.767471019999999839e+02,-4.947315540000000178e-01,-2.497089520000000118e-01,6.250027439999999990e-01,8.747116959999999830e-01,1.669948009999999870e-07,-1.023898820000000015e-01,6.987130740000000451e-01,8.011029549999999499e-01,1.499999379999999993e+00
2.777471019999999839e+02,-5.124868240000000075e-01,-2.663534630000000125e-01,6.166874580000000217e-01,8.830409209999999787e-01,1.669881609999999879e-07,-8.576150220000000601e-02,7.070316939999999883e-01,7.927931969999999495e-01,1.499999379999999993e+00
2.787471019999999839e+02,-5.301611659999999615e-01,-2.829191489999999809e-01,6.084120629999999474e-01,8.913312119999999839e-01,1.669860749999999913e-07,-6.920972229999999836e-02,7.153115249999999481e-01,7.845212470000000327e-01,1.499999379999999993e+00
2.797471019999999839e+02,-5.477517899999999607e-01,-2.994026430000000238e-01,6.001780389999999965e-01,8.995806819999999648e-01,1.669855809999999993e-07,-5.273708309999999844e-02,7.235514739999999723e-01,7.762885569999999902e-01,1.499999379999999993e+00
2.807471019999999839e+02,-5.652559179999999683e-01,-3.158004099999999759e-01,5.919869559999999531e-01,9.077873659999999845e-01,1.669853790000000077e-07,-3.634612940000000320e-02,7.317503979999999686e-01,7.680965269999999734e-01,1.499999379999999993e+00
2.817471020000000408e+02,-5.826707850000000244e-01,-3.321087240000000218e-01,5.838404940000000432e-01,9.159492179999999539e-01,1.669852639999999876e-07,-2.003940499999999972e-02,7.399071329999999946e-01,7.599465380000000048e-01,1.499999379999999993e+00
2.827471019999999839e+02,-5.999936409999999665e-01,-3.483236160000000026e-01,5.757404680000000052e-01,9.240640839999999523e-01,1.669852789999999891e-07,-3.819449649999999939e-03,7.480205119999999708e-01,7.518399609999999456e-01,1.499999379999999993e+00
2.837471020000000408e+02,-6.172217519999999569e-01,-3.644408179999999997e-01,5.676888509999999943e-01,9.321296690000000496e-01,1.669852869999999916e-07,1.231120420000000014e-02,7.560893720000000373e-01,7.437781679999999618e-01,1.499999379999999993e+00
2.847471019999999839e+02,-6.343523960000000406e-01,-3.804557330000000182e-01,5.596877970000000424e-01,9.401435299999999495e-01,1.669852310000000002e-07,2.835003319999999938e-02,7.641125610000000234e-01,7.357625279999999712e-01,1.499999379999999993e+00
2.857471020000000408e+02,-6.513828680000000038e-01,-3.963633690000000209e-01,5.517396639999999630e-01,9.481030329999999839e-01,1.669852079999999962e-07,4.429452479999999859e-02,7.720889319999999501e-01,7.277944069999999765e-01,1.499999379999999993e+00
2.867471019999999839e+02,-6.683104800000000401e-01,-4.121582950000000078e-01,5.438470370000000331e-01,9.560053309999999582e-01,1.669853260000000007e-07,6.014217859999999860e-02,7.800173299999999532e-01,7.198751519999999626e-01,1.499999379999999993e+00
2.877471019999999839e+02,-6.851325579999999471e-01,-4.278346129999999747e-01,5.360127399999999875e-01,9.638473530000000178e-01,1.669852910000000061e-07,7.589050699999999594e-02,7.878965839999999554e-01,7.120060769999999595e-01,1.499999379999999993e+00
2.880000110000000291e+02,-6.893699720000000530e-01,-4.317671650000000083e-01,5.338321320000000147e-01,9.655992970000000231e-01,-4.350005320000000181e-05,7.985622570000000531e-02,7.896954069999999604e-01,7.098391809999999857e-01,1.499944090000000063e+00
2.880002989999999841e+02,-6.893747919999999585e-01,-4.316120179999999862e-01,5.336459770000000491e-01,9.652579940000000081e-01,1.433330089999999993e-06,7.982470789999999983e-02,7.894535139999999673e-01,7.096288060000000009e-01,1.500001020000000018e+00
2.880189510000000155e+02,-6.896870309999999504e-01,-4.315671719999999989e-01,5.336893419999999555e-01,9.652565140000000099e-01,2.379868910000000005e-07,8.000160720000000503e-02,7.895777980000000529e-01,7.095761910000000228e-01,1.499994859999999930e+00
2.881250170000000139e+02,-6.914618460000000466e-01,-4.331205690000000108e-01,5.327631760000000050e-01,9.658837449999999603e-01,1.400436649999999930e-06,8.159801020000000127e-02,7.902375560000000076e-01,7.086395460000000091e-01,1.499996890000000027e+00
2.881251220000000330e+02,-6.914635959999999582e-01,-4.332310520000000054e-01,5.328652069999999519e-01,9.660962589999999572e-01,-1.786949739999999995e-02,8.163716960000000356e-02,7.904009029999999880e-01,7.087637340000000341e-01,1.494371120000000053e+00
2.881271239999999807e+02,-6.914970969999999495e-01,-4.337494860000000174e-01,5.329310250000000027e-01,9.666805099999999928e-01,2.572131360000000054e-07,8.184617080000000655e-02,7.907474639999999555e-01,7.089012930000000434e-01,1.499999410000000033e+00
2.881849960000000124e+02,-6.924649449999999984e-01,-4.346589330000000251e-01,5.325465710000000241e-01,9.672055040000000492e-01,1.692500560000000015e-07,8.275367240000000568e-02,7.912644890000000153e-01,7.085108169999999594e-01,1.499999379999999993e+00
2.882500119999999697e+02,-6.935518339999999782e-01,-4.356726850000000040e-01,5.320579389999999798e-01,9.677306249999999554e-01,-4.411115930000000145e-04,8.376936000000000104e-02,7.917912910000000082e-01,7.080219309999999933e-01,1.498741789999999963e+00
2.882505190000000539e+02,-6.935602929999999944e-01,-2.615252310000000247e-01,6.148436910000000255e-01,8.763689220000000502e-01,1.076530560000000091e-06,2.323804020000000137e-01,8.623085639999999996e-01,6.299281620000000137e-01,1.500006179999999967e+00
2.882630480000000261e+02,-6.937697040000000426e-01,1.202665959999999964e-02,7.563345519999999933e-01,7.443078920000000265e-01,1.690373720000000062e-07,-1.222323569999999963e-02,7.442019050000000524e-01,7.564251410000000231e-01,1.499999379999999993e+00
2.883750199999999495e+02,-6.956403140000000374e-01,-1.409314210000000081e-04,7.499346559999999773e-01,7.500755879999999598e-01,1.194140780000000056e-04,1.420672580000000062e-04,7.500768840000000548e-01,7.499348169999999758e-01,1.500284230000000107e+00
2.883752010000000041e+02,-6.956433440000000523e-01,-1.138393549999999928e-02,7.465132399999999668e-01,7.578971759999999502e-01,1.322699470000000042e-05,-1.110393429999999987e-02,7.466539749999999698e-01,7.577579100000000345e-01,1.500075639999999932e+00
2.883797989999999913e+02,-6.957201200000000529e-01,-1.762083590000000088e-01,6.617283499999999652e-01,8.379367089999999463e-01,1.687630850000000044e-07,-1.757847760000000037e-01,6.619417789999999524e-01,8.377265539999999566e-01,1.499999379999999993e+00
2.888720959999999991e+02,-7.039278340000000300e-01,-1.839180930000000047e-01,6.578814120000000543e-01,8.417995050000000035e-01,1.679499530000000066e-07,-1.681073620000000102e-01,6.658227829999999736e-01,8.339301449999999560e-01,1.499999379999999993e+00
2.898720959999999991e+02,-7.205168539999999844e-01,-1.994770780000000021e-01,6.501062680000000427e-01,8.495833470000000442e-01,1.672739900000000096e-07,-1.525675469999999978e-01,6.736100200000000315e-01,8.261775670000000016e-01,1.499999379999999993e+00
2.908720959999999991e+02,-7.369920949999999582e-01,-2.149282889999999946e-01,6.423858049999999764e-01,8.573140930000000548e-01,1.670731499999999915e-07,-1.371355820000000059e-01,6.813349680000000408e-01,8.184705500000000189e-01,1.499999379999999993e+00
2.918720959999999991e+02,-7.533509579999999595e-01,-2.302690910000000091e-01,6.347212960000000459e-01,8.649903869999999717e-01,1.670122680000000062e-07,-1.218137829999999949e-01,6.890022700000000277e-01,8.108160540000000083e-01,1.499999379999999993e+00
2.928720959999999991e+02,-7.695908569999999616e-01,-2.454968130000000082e-01,6.271139679999999661e-01,8.726107819999999737e-01,1.669936199999999910e-07,-1.066044300000000000e-01,6.966120930000000433e-01,8.032165230000000156e-01,1.499999379999999993e+00
2.938720959999999991e+02,-7.857092289999999535e-01,-2.606087309999999824e-01,6.195650310000000438e-01,8.801737609999999989e-01,1.669878349999999965e-07,-9.150980479999999695e-02,7.041638199999999959e-01,7.956736239999999682e-01,1.499999379999999993e+00
2.948720959999999991e+02,-8.017035289999999703e-01,-2.756020519999999863e-01,6.120757140000000485e-01,8.876777649999999520e-01,1.669859780000000101e-07,-7.653219999999999468e-02,7.116565719999999873e-01,7.881887720000000375e-01,1.499999379999999993e+00
2.958720959999999991e+02,-8.175712299999999821e-01,-2.904739040000000050e-01,6.046472929999999746e-01,8.951211970000000351e-01,1.669855330000000105e-07,-6.167390739999999844e-02,7.190893649999999804e-01,7.807632730000000354e-01,1.499999379999999993e+00
2.968720959999999991e+02,-8.333098279999999747e-01,-3.052213220000000171e-01,5.972811019999999527e-01,9.025024240000000253e-01,1.669853329999999997e-07,-4.693721540000000275e-02,7.264611680000000460e-01,7.733983840000000498e-01,1.499999379999999993e+00
2.978720959999999991e+02,-8.489168360000000080e-01,-3.198412359999999732e-01,5.899785370000000251e-01,9.098197730000000538e-01,1.669852199999999868e-07,-3.232440520000000317e-02,7.337709289999999607e-01,7.660953339999999612e-01,1.499999379999999993e+00
2.988720959999999991e+02,-8.643897900000000467e-01,-3.343304690000000190e-01,5.827410600000000329e-01,9.170715289999999964e-01,1.669852669999999985e-07,-1.783774720000000022e-02,7.410175930000000299e-01,7.588553409999999610e-01,1.499999379999999993e+00
2.998720959999999991e+02,-8.797262470000000167e-01,-3.486857019999999863e-01,5.755702059999999731e-01,9.242559080000000149e-01,1.669852610000000032e-07,-3.479498689999999984e-03,7.482001109999999455e-01,7.516796089999999708e-01,1.499999379999999993e+00
3.008720959999999991e+02,-8.949237850000000272e-01,-3.629034469999999901e-01,5.684675919999999660e-01,9.313710400000000389e-01,1.669853109999999993e-07,1.074809810000000067e-02,7.553174400000000066e-01,7.445693420000000229e-01,1.499999379999999993e+00
3.018720959999999991e+02,-9.099800040000000090e-01,-3.769800449999999858e-01,5.614349320000000532e-01,9.384149760000000118e-01,1.669852560000000115e-07,2.484281749999999941e-02,7.623685519999999771e-01,7.375257339999999884e-01,1.499999379999999993e+00
3.028720959999999991e+02,-9.248925270000000198e-01,-3.909116369999999785e-01,5.544740369999999752e-01,9.453856739999999537e-01,1.669853739999999896e-07,3.880245200000000116e-02,7.693524210000000085e-01,7.305499690000000212e-01,1.499999379999999993e+00
3.038720959999999991e+02,-9.396589990000000503e-01,-4.046941490000000030e-01,5.475868329999999951e-01,9.522809819999999981e-01,1.669851339999999925e-07,5.262481279999999678e-02,7.762680229999999737e-01,7.236432099999999812e-01,1.499999379999999993e+00
3.040000120000000265e+02,-9.415372239999999504e-01,-4.063905230000000035e-01,5.463892360000000004e-01,9.527797590000000039e-01,-4.485005850000000260e-05,5.437400800000000145e-02,7.768411699999999698e-01,7.224671620000000516e-01,1.499934969999999979e+00
3.040005669999999895e+02,-9.415453689999999654e-01,-4.062560929999999848e-01,5.463343600000000189e-01,9.525904530000000037e-01,-2.000740830000000120e-08,5.435782339999999796e-02,7.767287760000000096e-01,7.223709529999999823e-01,1.499999709999999986e+00
3.040271650000000250e+02,-9.419356020000000385e-01,-4.063086419999999976e-01,5.463281639999999495e-01,9.526368050000000309e-01,1.865722859999999899e-07,5.464306260000000026e-02,7.769041479999999611e-01,7.222610860000000521e-01,1.499997510000000034e+00
3.041250200000000063e+02,-9.433703810000000356e-01,-4.075373709999999816e-01,5.455187759999999830e-01,9.530561480000000474e-01,1.721130030000000052e-05,5.594396459999999988e-02,7.773713549999999861e-01,7.214273909999999734e-01,1.500017659999999919e+00
3.041251710000000230e+02,-9.433725950000000360e-01,-4.076981299999999919e-01,5.456643869999999730e-01,9.533625180000000476e-01,-6.162640540000000056e-03,5.598284569999999877e-02,7.776074219999999926e-01,7.216245770000000448e-01,1.499391179999999935e+00
3.041276139999999941e+02,-9.434083909999999573e-01,-4.081879970000000246e-01,5.457218679999999988e-01,9.539098649999999679e-01,1.645572900000000022e-07,5.613363949999999880e-02,7.778958769999999578e-01,7.217622379999999449e-01,1.499999389999999932e+00
3.042409749999999917e+02,-9.450687009999999555e-01,-4.097389920000000241e-01,5.450221159999999454e-01,9.547611070000000533e-01,1.690942880000000044e-07,5.768781540000000180e-02,7.787449589999999588e-01,7.210571439999999832e-01,1.499999379999999993e+00
3.042500159999999596e+02,-9.452010349999999672e-01,-4.098646690000000148e-01,5.449587080000000139e-01,9.548233769999999732e-01,-1.635014810000000080e-04,5.780943139999999980e-02,7.788052850000000138e-01,7.209958530000000199e-01,1.499345710000000054e+00
3.042506900000000201e+02,-9.452109090000000435e-01,-2.081158330000000001e-01,6.455656939999999677e-01,8.536815279999999673e-01,-4.767991290000000114e-08,2.105744770000000099e-01,8.553656299999999879e-01,6.447911530000000058e-01,1.500000049999999918e+00
3.042754149999999527e+02,-9.455727409999999944e-01,7.241730229999999990e-03,7.533522040000000253e-01,7.461104729999999963e-01,1.690046629999999921e-07,-7.378400329999999785e-03,7.460065750000000051e-01,7.533849759999999840e-01,1.499999379999999993e+00
3.043750210000000038e+02,-9.470294970000000534e-01,-1.029928599999999984e-04,7.499535309999999511e-01,7.500565240000000022e-01,2.014497609999999969e-04,1.024998139999999956e-04,7.500567949999999984e-01,7.499542949999999930e-01,1.500514059999999983e+00
3.043753609999999981e+02,-9.470344699999999616e-01,-1.127567520000000018e-01,6.863560819999999785e-01,7.991128339999999941e-01,-6.784245190000000013e-06,-1.125478879999999987e-01,6.864611299999999749e-01,7.990090180000000153e-01,1.499989210000000073e+00
3.043836450000000013e+02,-9.471555579999999530e-01,-1.762262659999999925e-01,6.617231780000000230e-01,8.379494440000000433e-01,1.687472549999999941e-07,-1.757904240000000007e-01,6.619436950000000541e-01,8.377341190000000548e-01,1.499999379999999993e+00
3.049970999999999890e+02,-9.560938690000000406e-01,-1.846107419999999943e-01,6.575339100000000547e-01,8.421446519999999936e-01,1.678134050000000086e-07,-1.674173710000000093e-01,6.661720789999999726e-01,8.335894499999999541e-01,1.499999379999999993e+00
3.059970999999999890e+02,-9.705422679999999858e-01,-1.981636420000000010e-01,6.507628690000000216e-01,8.489265110000000503e-01,1.672339870000000063e-07,-1.538833950000000061e-01,6.729543930000000396e-01,8.268377879999999625e-01,1.499999379999999993e+00
3.069971000000000458e+02,-9.848374069999999980e-01,-2.115719520000000076e-01,6.440647280000000308e-01,8.556366800000000383e-01,1.670610500000000122e-07,-1.404942070000000098e-01,6.796575649999999635e-01,8.201517729999999728e-01,1.499999379999999993e+00
3.079970999999999890e+02,-9.989770289999999608e-01,-2.248334280000000018e-01,6.374404949999999959e-01,8.622739230000000532e-01,1.670084680000000125e-07,-1.272518089999999935e-01,6.862850440000000107e-01,8.135368530000000042e-01,1.499999379999999993e+00
3.089970999999999890e+02,-1.012958900000000106e+00,-2.379458130000000060e-01,6.308911710000000284e-01,8.688369839999999789e-01,1.669922980000000130e-07,-1.141581640000000064e-01,6.928369920000000404e-01,8.069951560000000468e-01,1.499999379999999993e+00
3.099970999999999890e+02,-1.026780809999999988e+00,-2.509068420000000188e-01,6.244177629999999590e-01,8.753246049999999778e-01,1.669874759999999913e-07,-1.012152320000000022e-01,6.993129019999999585e-01,8.005281340000000023e-01,1.499999379999999993e+00
3.109970999999999890e+02,-1.040440589999999998e+00,-2.637142279999999950e-01,6.180213049999999653e-01,8.817355319999999885e-01,1.669857200000000006e-07,-8.842496889999999776e-02,7.057120399999999849e-01,7.941370089999999493e-01,1.499999379999999993e+00
3.119970999999999890e+02,-1.053936060000000063e+00,-2.763656589999999857e-01,6.117028530000000464e-01,8.880685120000000321e-01,1.669854800000000035e-07,-7.578932330000000273e-02,7.120335749999999742e-01,7.878228990000000209e-01,1.499999379999999993e+00
3.129970999999999890e+02,-1.067265109999999906e+00,-2.888587959999999732e-01,6.054634920000000475e-01,8.943222880000000208e-01,1.669853700000000015e-07,-6.331023319999999621e-02,7.182766369999999956e-01,7.815868700000000446e-01,1.499999379999999993e+00
3.139970999999999890e+02,-1.080425619999999975e+00,-3.011912629999999869e-01,5.993043319999999952e-01,9.004955949999999820e-01,1.669852949999999942e-07,-5.098962249999999807e-02,7.244403320000000202e-01,7.754299550000000041e-01,1.499999379999999993e+00
3.149970999999999890e+02,-1.093415519999999974e+00,-3.133606520000000173e-01,5.932265020000000444e-01,9.065871540000000062e-01,1.669853130000000065e-07,-3.882939839999999948e-02,7.305237679999999623e-01,7.693531670000000044e-01,1.499999379999999993e+00
3.159971000000000458e+02,-1.106232759999999926e+00,-3.253645179999999915e-01,5.872311470000000089e-01,9.125956650000000003e-01,1.669852240000000013e-07,-2.683144930000000081e-02,7.365260529999999584e-01,7.633575019999999656e-01,1.499999379999999993e+00
3.169970999999999890e+02,-1.118875309999999956e+00,-3.372003869999999903e-01,5.813194339999999682e-01,9.185198220000000413e-01,1.669852009999999973e-07,-1.499764349999999948e-02,7.424463030000000296e-01,7.574439459999999791e-01,1.499999379999999993e+00
3.179971000000000458e+02,-1.131341179999999946e+00,-3.488657290000000133e-01,5.754925509999999633e-01,9.243582790000000049e-01,1.669853159999999909e-07,-3.329827010000000007e-03,7.482836459999999690e-01,7.516134730000000319e-01,1.499999379999999993e+00
3.189970999999999890e+02,-1.143628400000000100e+00,-3.603579630000000034e-01,5.697517050000000527e-01,9.301096679999999450e-01,1.669851320000000117e-07,8.170176649999999485e-03,7.540372210000000353e-01,7.458670440000000346e-01,1.499999379999999993e+00
3.199970999999999890e+02,-1.155735020000000057e+00,-3.716744679999999801e-01,5.640981320000000299e-01,9.357725999999999544e-01,1.669852850000000108e-07,1.950056810000000071e-02,7.597061779999999542e-01,7.402056099999999583e-01,1.499999379999999993e+00
3.200000160000000164e+02,-1.155770050000000104e+00,-3.715948279999999881e-01,5.636596339999999650e-01,9.352544619999999531e-01,-1.655408559999999989e-05,1.952959890000000032e-02,7.592963000000000351e-01,7.397667009999999710e-01,1.499956810000000029e+00
3.200011049999999955e+02,-1.155783149999999981e+00,-3.714844190000000101e-01,5.637308079999999721e-01,9.352152280000000095e-01,1.431859510000000034e-07,1.953000850000000121e-02,7.593208240000000053e-01,7.397908149999999905e-01,1.499999330000000075e+00
3.200524670000000356e+02,-1.156400010000000034e+00,-3.717785129999999771e-01,5.636024290000000159e-01,9.353809410000000213e-01,8.937737409999999538e-08,2.007806839999999940e-02,7.596226520000000093e-01,7.395445830000000331e-01,1.499998909999999963e+00
